36ebc5f8b0c3c61cf6a2730d7c4813e3c9c96b1bd6be8abfcc5baf04383c0fdc,20efd3596d24392a1e7f2573267fc2327a6e5ccabd838608037061007249dc2f,012ebccba8c67c5697d8c511c58b8185ffc03fd4ac36e1c54bf450a194f592b7,315be6e6fbee61026c03aff52bd2f117faacfa3d92e031f9682c8dfa158e3109,508eb2534b76b7206ff331a5fed49b5ee14e71d16c8b0b00f8ae8b8b25605061,f7ecd11995e0d216d858ec7029ce339dbcc954650c6940f9e1b1a9b4a0942d08,9609976f9a414bbf9fe2f6078b483415b35b78524f00c896117904d655639cd1,8975bc372d19decfb2b691ccda0752c1a56a53836b54ffd302e41c0fbae54ca1,0e626c666044ea227dfc119cb8c4e9816ee383e92548efd1125936d1703ef3bf,80243e8061840a3b6784bc646c61bebb17fc681c6a08395eaa4dce6e032ab2e8,a6fa3e1e31cbc1d2e740cb0c20c421c43846c25ba9b8b66c0bfad19f01a41f02,594db1d84f867233bf4a9442c1255626b85399eb41d0e15c1fa1b2e000b91d79,4da2a099696531b32ba9e6c053ba76588746223b10107b50e76d3c731249564c,399e9b402398a41e4931538ecc8232aa68295ba9a3042b906e435d6327ad3689,820b69c8e00158b87653fb8464d18782cc45fd9598253960419ff3a489dc4e4d,8f4aaaf46a24df6a843a02d76cfc54e6f11da45ff3b881ff5d9e935a8b47bcfd,e5e767f87ab93a9857126f53d0c93ad9f9aa449deb0d89eb8957a344ceee2e02,08b2c3af988f78e1d355efd9105de3295e286255cb3b7bf5770811609ee35ea1,1a172a056911191a51a16049e9618dc4f70e0c62835373300497cd0002511a52,7b8aae98591319f7a73cd1d5f2dfba09ff9a2c4a25d54ed8fe003051697626d8,609db80ef379461367e33ddc1a50a0ee4628a32b51fe377de8dfc4290b6e0246,98aaf0d16180064f8203ca558aeb422e13241a7982b1fc944f9c008c51b1a3e2,891386c63c3ea9a25099eafd835de7471c8140455c0fe830cb35278199f9ca54,12f82d8571aabeaa87b8d2396c31156bd93a349af6d71d713e4193abef161e41,f12b21316e563b22c1d189d0e728e1834798bb4a98b91c51b67127bb22873f17,bb0eb798498858d0dbd60b108a778a24ae7a2a45ad491df084888b8781bd79c6
"0","0","","15065002","0","bgm_MC022","0","105650202","90","150650021","0","0","103171","105650201","105650203","105650205","0","","0","bgm_MC022","0","105650204","0","","1",""
"0","0","","15065003","0","bgm_MC022","0","105650302","90","150650031","0","0","103171","105650301","105650303","105650305","0","","0","bgm_MC022","0","105650304","0","","1",""
"0","0","","15065004","0","bgm_MC022","0","105650402","90","150650041","0","0","103171","105650401","105650403","105650405","0","","0","bgm_MC022","0","105650404","0","","1",""
"0","0","","15065005","0","bgm_MC022","0","105650502","90","150650051","0","0","103171","105650501","105650503","105650505","0","","0","bgm_MC022","0","105650504","0","","1",""
"0","0","","15065006","0","bgm_MC022","0","105650601","90","150650061","0","0","103201","105650602","0","0","0","","0","bgm_MC022","0","0","0","","1",""
"0","0","","15066001","0","bgm_MC022","0","105660102","90","150660011","0","0","103171","105660101","105660103","105660105","0","","0","bgm_MC022","0","105660104","0","","1",""
"0","0","","15066002","0","bgm_MC022","0","105660202","90","150660021","0","0","103171","105660201","105660203","105660205","0","","0","bgm_MC022","0","105660204","0","","1",""
"9066157","0","","15066003","0","bgm_MC081","0","0","90","150660031","0","0","103201","105660301","0","0","9066158","","0","bgm_MC081_Fubuki","0","0","0","","1",""
"0","0","","15066004","0","bgm_MC022","0","105660402","90","150660041","0","0","103171","105660401","105660403","105660405","0","","0","bgm_MC022","0","105660404","0","","1",""
"0","0","","15066005","0","bgm_MC022","0","105660502","90","150660051","0","0","103171","105660501","105660503","105660505","0","","0","bgm_MC022","0","105660504","0","","1",""
"0","0","","15066006","0","bgm_MC022","0","105660602","90","150660061","0","0","103171","105660601","105660603","105660605","0","","0","bgm_MC022","0","105660604","0","","1",""
"0","0","","15066007","0","bgm_MC022","0","105660702","90","150660071","0","0","103201","105660701","105660703","0","0","","0","bgm_MC022","0","0","0","","1",""
"0","0","","15067001","0","bgm_MC086","0","105670102","90","150670011","0","0","103331","105670101","105670103","105670105","0","","0","bgm_MC086","0","105670104","0","","1",""
"0","0","","15067002","0","bgm_MC086","0","105670202","90","150670021","0","0","103331","105670201","105670203","105670205","0","","0","bgm_MC086","0","105670204","0","","1",""
"9067157","0","","15067003","0","bgm_MC081","0","0","90","150670031","0","0","103361","105670301","0","0","9067158","","0","bgm_MC081_Wakana","0","0","0","","1",""
"0","0","","15067004","0","bgm_MC086","0","105670402","90","150670041","0","0","103331","105670401","105670403","105670405","0","","0","bgm_MC086","0","105670404","0","","1",""
"0","0","","15067005","0","bgm_MC086","0","105670502","90","150670051","0","0","103331","105670501","105670503","105670505","0","","0","bgm_MC086","0","105670504","0","","1",""
"0","0","","15067006","0","bgm_MC086","0","105670601","90","150670061","0","0","103331","105670602","0","0","0","","0","bgm_MC086","0","0","0","","1",""
"0","0","","15068001","0","bgm_MC086","0","105680102","90","150680011","0","0","103331","105680101","105680103","105680105","0","","0","bgm_MC086","0","105680104","0","","1",""
"0","0","","15068002","0","bgm_MC086","0","105680202","90","150680021","0","0","103331","105680201","105680203","105680205","0","","0","bgm_MC086","0","105680204","0","","1",""
"9068157","0","","15068003","0","bgm_MC081","0","0","90","150680031","0","0","103361","105680301","0","0","9068158","","0","bgm_MC081_Yamato","0","0","0","","1",""
"0","0","","15068004","0","bgm_MC086","0","105680402","90","150680041","0","0","103331","105680401","105680403","105680405","0","","0","bgm_MC086","0","105680404","0","","1",""
"0","0","","15068005","0","bgm_MC086","0","105680502","90","150680051","0","0","103361","105680501","105680503","105680505","0","","0","bgm_MC086","0","105680504","0","","1",""
"0","0","","15068006","0","bgm_MC086","0","105680602","90","150680061","0","0","103361","105680601","105680603","0","0","","0","bgm_MC086","0","105680604","0","","1",""
"0","0","","15069001","0","bgm_MC086","0","105690102","90","150690011","0","0","103331","105690101","105690103","105690105","0","","0","bgm_MC086","0","105690104","0","","1",""
"0","0","","15069002","0","bgm_MC086","0","105690202","90","150690021","0","0","103361","105690201","105690203","105690205","0","","0","bgm_MC086","0","105690204","0","","1",""
"0","0","","15069003","0","bgm_MC086","0","105690302","90","150690031","0","0","103361","105690301","105690303","0","0","","0","bgm_MC086","0","0","0","","1",""
"0","0","","15069004","0","bgm_MC086","0","105690402","90","150690041","0","0","103361","105690401","105690403","105690405","0","","0","bgm_MC086","0","105690404","0","","1",""
"0","0","","15069005","0","bgm_MC086","0","105690502","90","150690051","0","0","103331","105690501","105690503","105690505","0","","0","bgm_MC086","0","105690504","0","","1",""
"0","0","","15069006","0","bgm_MC086","0","105690602","90","150690061","0","0","103331","105690601","105690603","0","0","","0","bgm_MC086","0","105690604","0","","1",""
"0","0","","15070001","0","bgm_MC086","0","105700102","90","150700011","0","0","103361","105700101","105700103","105700105","0","","0","bgm_MC086","0","105700104","0","","1",""
"0","0","","15070002","0","bgm_MC086","0","105700202","90","150700021","0","0","103361","105700201","105700203","105700205","0","","0","bgm_MC086","0","105700204","0","","1",""
"0","0","","15070003","0","bgm_MC086","0","105700302","90","150700031","0","0","103331","105700301","105700303","0","0","","0","bgm_MC086","0","0","0","","1",""
"0","0","","15070004","0","bgm_MC086","0","105700402","90","150700041","0","0","103331","105700401","105700403","105700405","0","","0","bgm_MC086","0","105700404","0","","1",""
"0","0","","15070005","0","bgm_MC086","0","105700502","90","150700051","0","0","103331","105700501","105700503","105700505","0","","0","bgm_MC086","0","105700504","0","","1",""
"0","0","","15070006","0","bgm_MC086","0","105700602","90","150700061","0","0","103331","105700601","105700603","0","0","","0","bgm_MC086","0","105700604","0","","1",""
"0","0","","15071001","0","bgm_MC086","0","105710102","90","150710011","0","0","103331","105710101","105710103","105710105","0","","0","bgm_MC086","0","105710104","0","","1",""
"0","0","","15071002","0","bgm_MC086","0","105710202","90","150710021","0","0","103361","105710201","105710203","105710205","0","","0","bgm_MC086","0","105710204","0","","1",""
"0","0","","15071003","0","bgm_MC086","0","105710302","90","150710031","0","0","103361","105710301","105710303","0","0","","0","bgm_MC086","0","0","0","","1",""
"0","0","","15071004","0","bgm_MC086","0","105710402","90","150710041","0","0","103361","105710401","105710403","105710405","0","","0","bgm_MC086","0","105710404","0","","1",""
"0","0","","15071005","0","bgm_MC086","0","105710502","90","150710051","0","0","103361","105710501","105710503","105710505","0","","0","bgm_MC086","0","105710504","0","","1",""
"0","0","","15071006","0","bgm_MC086","0","105710602","90","150710061","0","0","103361","105710601","105710603","0","0","","0","bgm_MC086","0","105710604","0","","1",""
"0","0","","15072001","0","bgm_MC086","0","105720102","90","150720011","0","0","103331","105720101","105720103","105720105","0","","0","bgm_MC086","0","105720104","0","","1",""
"0","0","","15072002","0","bgm_MC086","0","105720202","90","150720021","0","0","103361","105720201","105720203","105720205","0","","0","bgm_MC086","0","105720204","0","","1",""
"0","0","","15072003","0","bgm_MC086","0","105720302","90","150720031","0","0","103331","105720301","105720303","0","0","","0","bgm_MC086","0","105720304","0","","1",""
"0","0","","15072004","0","bgm_MC086","0","105720402","90","150720041","0","0","103361","105720401","105720403","105720405","0","","0","bgm_MC086","0","105720404","0","","1",""
"0","0","","15072005","0","bgm_MC086","0","105720502","90","150720051","0","0","103361","105720501","105720503","105720505","0","","0","bgm_MC086","0","105720504","0","","1",""
"0","0","","15072006","0","bgm_MC086","0","105720602","90","150720061","0","0","103331","105720601","105720603","0","0","","0","bgm_MC086","0","105720604","0","","1",""
"0","0","","15073001","0","bgm_MC202","0","105730102","90","150730011","0","0","103581","105730101","105730103","105730105","0","","0","bgm_MC202","0","105730104","0","","1",""
"0","0","","15073002","0","bgm_MC202","0","105730202","90","150730021","0","0","103601","105730201","105730203","105730205","0","","0","bgm_MC202","0","105730204","0","","1",""
"0","0","","15073003","0","bgm_MC202","0","105730302","90","150730031","0","0","103581","105730301","105730303","0","0","","0","bgm_MC202","0","0","0","","1",""
"0","0","","15073004","0","bgm_MC202","0","105730402","90","150730041","0","0","103581","105730401","105730403","105730405","0","","0","bgm_MC202","0","105730404","0","","1",""
"0","0","","15073005","0","bgm_MC202","0","105730502","90","150730051","0","0","103602","105730501","105730503","105730505","0","","0","bgm_MC202","0","105730504","0","","1",""
"0","0","","15074001","0","bgm_MC202","0","105740102","90","150740011","0","0","103601","105740101","105740103","105740105","0","","0","bgm_MC202","0","105740104","0","","1",""
"0","0","","15074002","0","bgm_MC202","0","105740202","90","150740021","0","0","103601","105740201","105740203","105740205","0","","0","bgm_MC202","0","105740204","0","","1",""
"0","0","","15074003","0","bgm_MC202","0","105740302","90","150740031","0","0","103581","105740301","105740303","0","0","","0","bgm_MC202","0","0","0","","1",""
"0","0","","15074004","0","bgm_MC202","0","105740402","90","150740041","0","0","103601","105740401","105740403","105740405","0","","0","bgm_MC202","0","105740404","0","","1",""
"0","0","","15074005","0","bgm_MC202","0","105740502","90","150740051","0","0","103581","105740501","105740503","105740505","0","","0","bgm_MC202","0","105740504","0","","1",""
