698dec5f210ecf9ba8a766c31d027887e3f1289a54588b03a7403af2aac69372,49af8f002bf634904e90c0a6ec20c37b5ce9cca8d6a2e9795554b298ea51ecd4,d444b0b118793ada1a3fa5191e570b66cbc1f4dc3ff0459294235661b7142952,ebf53ff4578e0d6801c78f96b9cddd6ce1e887c173b324d40b3fa0da40f096c8,617e649e1edfc70dfa22cfa9ebab29e5d67be12c1dcf6a8635a82165ee9c298a,255a30376afe932babdd3ca5b1d2204f1fdd2707eadc1210f94c6d85ffa2f67b,642052b0b65f52572e48636bb98b2f4cf624e9d7a54c3f62a353e63eb38f0ec6,fc7d421f1cfd171dba33c5952caa2dd8d9e9095687cb86a2fe9263ddef5560e1,9591458943b0048977d76ad33d0a20a00a451071fc5b582780ddc40c775b5045,1e329cf15a9d4f6cba25e791d3a360d9a15da1183ca2c3e2317877c198f193ec,1386c85aa1a24299b41ffcf3c5db871b2fb4d39c8419feef11a7fd1af6cb903a,7dbbba7d4a06c18578a43d7e898e889208b9c41d4700ea6d3f8beb4d37a01d86,0942098a4fa0caf2d1dd2d619eec64ffe5b80b7a3f6e4a81eb8dbe5c093f64b2,402ec284cfd2ea8f1a7d01c2b03c437e14db88b67299e4ca548a69664085b96e,94ba28ff7777bdca369b3bc62e7e6615178a1d1477b7adff7b922f7c41b74ce3,2aaa4ff7a576362f577d22ac21ff53c9441fed150859ca7e9610c2b67d58d27d,837924f32d00f8853e7d25ccb999bf3b327f31c71d0ef15b22dc6764b2dc71d9,728d59e0ff1e4a1de0cfff0db95274c9fd494c2d4f98e08d35f63664f9104f1f,9e4f04566860031865429ed5e1e86e9ecc25cda60c78b238dce0b6a88e4746fd,c4d8eef86f744d4363fd4dafff5efe1a42c3a2099b4b9a67bae6bbce2b52a4e2,9d3c2ce950f7df3f90c5067b65fde54211d1da0570997b58d39d3ed6b93c97a1,4f17785a5a56307317229b5a42eea49466d934ca0db9b5f5783fd66647adabea,3b8a1bcfbf2b84980d88c6f7771b1ed07651af0603fa8b8aba965ef961d54d4c,e3193edba6704717c8949255a4b2547d2ca2c301cf538b0b12283470c8c71da1,16257a3bbb53b95979493b42195de8eb9db8273656ca82e0f6f32f8c60afff2f,30a69b7b0ca21d5d47173bd48769d18a445700752f20e096fc7f02812f5729fd,02d778f928f7012e231633db86ae10c7450b2a025367ba160d279308987a82fe,a8d8aca3abcebf7d1703cf29bac5b76cba77ed72074e2e1fbd04b4bcb5d4325b
"90","100003","105601","50","9","0","126101","126101","11","1004","0","2","100303","2","101102","106601","100202","101106","101101","1004011","100302","101106","101102","130901","2025/02/01 16:00:00","101106","129001","27"
"90","100003","108901","50","10","0","110301","129601","12","1004","0","2","100101","3","101205","120001","100202","101204","101201","1004012","100205","101206","101202","129601","2025/02/01 16:00:00","101206","129001","28"
"90","100003","131101","50","11","0","105501","105501","13","1004","0","2","100102","29","101305","120001","100302","101302","101301","1004013","100101","101302","101306","103401","2025/02/02 16:00:00","101306","123001","0"
"90","100003","108901","50","12","0","105501","108901","14","1004","0","2","100303","30","101402","100501","100203","101402","101401","1004014","100301","101402","101402","103401","2025/02/02 16:00:00","101406","129701","0"
"90","100003","120001","50","4","0","123001","123001","15","1004","0","2","100101","22","101502","103401","100202","101506","101501","1004015","100205","101502","101505","105501","2025/02/02 16:00:00","101506","118601","0"
"90","100003","100501","50","6","0","129001","129001","16","1004","0","3","100101","24","111606","130901","100302","111606","111601","1004016","100305","111606","111602","126101","2025/02/03 16:00:00","111602","100801","0"
"90","100003","108901","50","7","0","123001","131701","17","1004","0","3","100101","25","111701","104901","100203","111706","111701","1004017","100303","111706","111702","131701","2025/02/03 16:00:00","111705","180601","0"
"90","100003","100701","50","19","0","129001","118601","18","1004","0","3","100101","0","111802","103401","100203","111806","111801","1004018","100302","111806","111802","123001","2025/02/03 16:00:00","111806","118601","0"
"90","100003","102101","50","13","0","126501","102101","1","1005","0","1","100305","0","100101","102001","100203","100101","100101","1005001","100303","100101","100101","118201","2025/03/01 16:00:00","100101","111401","0"
"90","100003","102301","50","14","0","107001","102301","2","1005","0","1","100101","0","100201","123301","100203","100201","100201","1005002","100205","100201","100201","129601","2025/03/01 16:00:00","100201","118501","0"
"90","100003","104301","50","13","0","101401","104301","3","1005","0","1","100102","0","100301","103701","100304","100301","100301","1005003","100101","100301","100301","105301","2025/03/01 16:00:00","100301","105001","0"
"90","100003","104901","50","14","0","102601","104901","4","1005","0","1","100304","0","100401","103001","100202","100401","100401","1005004","100302","100401","100401","102801","2025/03/01 16:00:00","100401","111001","0"
"90","100003","105201","50","13","0","102201","105201","5","1005","0","1","100102","0","100501","106601","100303","100501","100501","1005005","100101","100501","100501","103401","2025/03/01 16:00:00","100501","112201","0"
"90","100003","103401","50","14","0","123001","115001","6","1005","0","1","100304","0","100601","115001","100202","100602","100601","1005006","100302","100601","100601","112201","2025/03/01 16:00:00","100601","180601","0"
"90","100003","120001","50","13","0","105501","103401","7","1005","0","1","100101","14","100701","119201","100202","100701","100701","1005007","100205","100701","100701","103401","2025/03/01 16:00:00","100701","101601","0"
"90","100003","105601","50","13","0","126101","126101","8","1005","0","1","100102","14","100801","106601","100303","100802","100801","1005008","100101","100802","100801","130901","2025/03/01 16:00:00","100802","129001","0"
"90","100003","108901","50","13","0","110301","110301","9","1005","0","1","100303","14","100901","120001","100202","100901","100901","1005009","100302","100902","100901","129601","2025/03/01 16:00:00","100902","129001","20"
"90","100003","131101","50","8","0","105501","105501","10","1005","0","2","100102","1","101005","120001","100302","101002","101001","1005010","100101","101002","101006","103401","2025/03/01 16:00:00","101006","123001","26"
"90","100003","108901","50","9","0","105501","108901","11","1005","0","2","100303","2","101102","100501","100202","101102","101101","1005011","100302","101102","101102","103401","2025/03/01 16:00:00","101106","129701","27"
"90","100003","120001","50","10","0","123001","123001","12","1005","0","2","100101","3","101202","103401","100202","101206","101201","1005012","100205","101202","101205","105501","2025/03/01 16:00:00","101206","118601","28"
"90","100003","100501","50","11","0","129001","129001","13","1005","0","2","100102","29","101306","130901","100302","101306","101301","1005013","100101","101306","101302","126101","2025/03/02 16:00:00","101302","100801","0"
"90","100003","108901","50","12","0","123001","131701","14","1005","0","2","100303","30","101401","104901","100203","101406","101401","1005014","100307","101406","101402","131701","2025/03/02 16:00:00","101405","180601","0"
"90","100003","100701","50","4","0","129001","100701","15","1005","0","2","100101","22","101502","103401","100202","101506","101501","1005015","100205","101506","101502","123001","2025/03/02 16:00:00","101506","118601","0"
"90","100003","100501","50","6","0","104801","100501","16","1005","0","3","100101","24","111605","120001","100302","111602","111601","1005016","100305","111602","111602","103401","2025/03/03 16:00:00","111606","129001","0"
"90","100003","108901","50","7","0","129601","129601","17","1005","0","3","100101","25","111701","104901","100203","111706","111701","1005017","100303","111702","111702","105501","2025/03/03 16:00:00","111706","129001","0"
"90","100003","100701","50","19","0","123001","118601","18","1005","0","3","100101","0","111806","130901","100203","111806","111801","1005018","100302","111802","111802","105501","2025/03/03 16:00:00","111806","118601","0"
"90","100003","180801","50","13","0","104001","180801","1","1006","0","1","100305","0","100101","105901","100203","100101","100101","1006001","100303","100101","100101","127701","2025/04/01 16:00:00","100101","100801","0"
"90","100003","105401","50","14","0","100201","105401","2","1006","0","1","100101","0","100201","102501","100203","100201","100201","1006002","100205","100201","100201","101001","2025/04/01 16:00:00","100201","111001","0"
"90","100003","103301","50","13","0","105101","103301","3","1006","0","1","100102","0","100301","103401","100304","100301","100301","1006003","100101","100301","100301","106801","2025/04/01 16:00:00","100301","106901","0"
"90","100003","120001","50","14","0","105501","103401","4","1006","0","1","100304","0","100401","119201","100202","100401","100401","1006004","100302","100401","100401","103401","2025/04/01 16:00:00","100401","101601","0"
"90","100003","105601","50","13","0","126101","130901","5","1006","0","1","100102","0","100501","106601","100303","100502","100501","1006005","100101","100502","100501","130901","2025/04/01 16:00:00","100502","129001","0"
"90","100003","108901","50","14","0","110301","110301","6","1006","0","1","100304","0","100601","120001","100202","100601","100601","1006006","100302","100602","100601","129601","2025/04/01 16:00:00","100602","129001","0"
"90","100003","131101","50","13","0","105501","131101","7","1006","0","1","100101","14","100701","120001","100202","100701","100701","1006007","100205","100701","100702","103401","2025/04/01 16:00:00","100702","123001","0"
"90","100003","108901","50","13","0","105501","108901","8","1006","0","1","100102","14","100801","100501","100303","100801","100801","1006008","100101","100801","100801","103401","2025/04/01 16:00:00","100802","129701","0"
"90","100003","120001","50","13","0","123001","105501","9","1006","0","1","100303","14","100901","103401","100202","100902","100901","1006009","100302","100901","100901","105501","2025/04/01 16:00:00","100902","118601","20"
"90","100003","100501","50","8","0","129001","126101","10","1006","0","2","100102","1","101006","130901","100302","101006","101001","1006010","100101","101006","101002","126101","2025/04/01 16:00:00","101002","100801","26"
"90","100003","108901","50","9","0","123001","131701","11","1006","0","2","100303","2","101101","104901","100202","101106","101101","1006011","100302","101106","101102","131701","2025/04/01 16:00:00","101105","180601","27"
"90","100003","100701","50","10","0","129001","100701","12","1006","0","2","100101","3","101202","103401","100202","101206","101201","1006012","100205","101206","101202","123001","2025/04/01 16:00:00","101206","118601","28"
"90","100003","100501","50","11","0","104801","129001","13","1006","0","2","100102","29","101305","120001","100302","101302","101301","1006013","100101","101302","101302","103401","2025/04/02 16:00:00","101306","129001","0"
"90","100003","108901","50","12","0","129601","129601","14","1006","0","2","100303","30","101401","104901","100203","101406","101401","1006014","100307","101402","101402","105501","2025/04/02 16:00:00","101406","129001","0"
"90","100003","100701","50","4","0","123001","123001","15","1006","0","2","100101","22","101506","130901","100202","101506","101501","1006015","100205","101502","101502","105501","2025/04/02 16:00:00","101506","118601","0"
"90","100003","105201","50","6","0","102201","105201","16","1006","0","3","100101","24","111602","106601","100302","111602","111601","1006016","100305","111602","111602","103401","2025/04/03 16:00:00","111605","112201","0"
"90","100003","101401","50","7","0","118501","118501","17","1006","0","3","100101","25","111706","123001","100203","111706","111701","1006017","100303","111701","111702","106001","2025/04/03 16:00:00","111706","129001","0"
"90","100003","120001","50","19","0","129001","118601","18","1006","0","3","100101","0","111802","103401","100203","111806","111801","1006018","100302","111802","111805","105501","2025/04/03 16:00:00","111806","118601","0"
"90","100003","114701","50","13","0","115001","114701","1","1007","0","1","100305","0","100101","108901","100203","100101","100101","1007001","100303","100101","100101","108701","2025/06/01 16:00:00","100101","108801","0"
"90","100003","111901","50","14","0","112001","111901","2","1007","0","1","100101","0","100201","111801","100203","100201","100201","1007002","100205","100201","100201","120701","2025/06/01 16:00:00","100201","112101","0"
"90","100003","120801","50","13","0","124601","120801","3","1007","0","1","100102","0","100301","120901","100304","100301","100301","1007003","100101","100301","100301","124701","2025/06/01 16:00:00","100301","124501","0"
"90","100003","105201","50","14","0","102201","105201","4","1007","0","1","100304","0","100401","106601","100202","100401","100401","1007004","100302","100401","100401","103401","2025/06/01 16:00:00","100401","112201","0"
"90","100003","110301","50","13","0","123701","123701","5","1007","0","1","100102","0","100501","124501","100303","100501","100501","1007005","100101","100501","100501","101801","2025/06/01 16:00:00","100501","106001","0"
"90","100003","108901","50","14","0","105501","100501","6","1007","0","1","100304","0","100601","100501","100202","100601","100601","1007006","100302","100601","100601","103401","2025/06/01 16:00:00","100602","129701","0"
"90","100003","104601","50","13","0","101201","111401","7","1007","0","1","100101","14","100701","103401","100202","100701","100701","1007007","100205","100701","100701","110301","2025/06/01 16:00:00","100701","111401","0"
"90","100003","128801","50","13","0","110301","180301","8","1007","0","1","100102","14","100801","105401","100303","100801","100801","1007008","100101","100801","100802","180301","2025/06/01 16:00:00","100801","106001","0"
"90","100003","108901","50","13","0","123001","131701","9","1007","0","1","100303","14","100901","104901","100202","100902","100901","1007009","100302","100902","100901","131701","2025/06/01 16:00:00","100901","180601","20"
"90","100003","100501","50","8","0","129001","126101","10","1007","0","2","100102","1","101006","130901","100302","101006","101001","1007010","100101","101005","101002","126101","2025/06/01 16:00:00","101002","100801","26"
"90","100003","105401","50","9","0","106901","104001","11","1007","0","2","100303","2","101105","117301","100202","101106","101101","1007011","100302","101104","101102","110301","2025/06/01 16:00:00","101102","104001","27"
"90","100003","120001","50","10","0","105501","103401","12","1007","0","2","100101","3","101205","119201","100202","101202","101201","1007012","100205","101202","101205","103401","2025/06/01 16:00:00","101201","101601","28"
"90","100003","100501","50","11","0","104801","129001","13","1007","0","2","100102","29","101305","120001","100302","101302","101301","1007013","100101","101302","101302","103401","2025/06/02 16:00:00","101306","129001","0"
"90","100003","108901","50","12","0","129601","129601","14","1007","0","2","100303","30","101401","104901","100203","101406","101401","1007014","100307","101402","101402","105501","2025/06/02 16:00:00","101406","129001","0"
"90","100003","100701","50","4","0","129001","100701","15","1007","0","2","100101","22","101502","103401","100202","101506","101501","1007015","100205","101506","101502","123001","2025/06/02 16:00:00","101506","118601","0"
"90","100003","108901","50","6","0","110301","108901","16","1007","0","3","100101","24","111605","120001","100302","111604","121601","1007016","100305","111605","111602","126101","2025/06/03 16:00:00","111606","123001","0"
"90","100003","100701","50","7","0","101101","101101","17","1007","0","3","100101","25","111702","100501","100203","111701","121701","1007017","100303","111705","111702","126101","2025/06/03 16:00:00","111702","100801","0"
"90","100003","108901","50","19","0","101101","118601","18","1007","0","3","100101","0","111805","120001","100203","111801","121801","1007018","100302","111804","111802","110301","2025/06/03 16:00:00","111806","118601","0"
