196161b9ba6284a764fc858d7cfdda88bc6ab66723b628e5376f9f060bc48eb2,e5682924f0cb81b5b5478683563e997b1125e502d6457bdf34f588564ca3070f,6e2ba4a01e89fd85db3e8a93f24f8287aff39d25cb234356b93b56f0e92fb046,f33d41f6867119c8fa8ae940daca7e6734c9b16fb7a5748e5c28c270c01aa268,6a0a1121103418c7b4e1263ad31b7ed3325b9173c40b4d8f8e86a382eaac922a,60608d1e6e63a44b599a24d037eeeaccc9bcd1980a1d5b9528db747a543e1634,8b2bce5de845e02b66bf520fe32d197e5d0c1350f5a0aaba4d580b8363535914,0ad27dfb90603c0857572bdc1d4c4a8d085fb99efaf2552e2ceffa131b82de48,ee194ce11eac7e89d855aa32d6854841c3ec3a194b71b743e67ed0a3631b46d3,ac00639f96d2990dd65b8d389600d3e3cc9621a902a0ddb6acc7057a33f64a0d,c6e365aa9239ccad760656a641e3b036cf054b0a7dc6ee4bda6f51a8cbe8852c,c058ea482053fb309c8ff45717587532e2bc2479b9d6d26022db9d9e0f079460,a22999ef38f24e72f6a232f61b875781bc30cb5779152adbe74258624d9872a6,35f33bce5f2e646b4849cad680db07bec52f98f78c188097b166d94498e7557a,280f0f2a9c5edf8f059a4db34cf2651a3a30ed9121e3c0ee71c69a2f276eb15a,c2d166d6237f7f5a4267f8345b789839f9d01859e42ff880569466117648002c,9394591800ab730db70f474fec7a4292569a53b4f90e7e234d4668d01d705692,5d6e62e498f1a2ffb971ed7b8ce60d89ea4693ec4a8dba881ff6d3deeca90bac,895c0b5bf9455ea407c3642ccc4a5f3c70d5a4aa282f388df07854bf2cdbecfd,ac73e3908813ffcd67cbf9ae7b91013402d6dcb433073ceed24b25fe5a267ae4,0df36b0d413d0d5ae2e9441199e5b90cd0a204404784cbf12251908c661032ae,57b743fe30b9995535abb6b45d3b40384ae1a4f6dcb4bfbe3a60b18179cca4ea,624618667e46d9dc6592ec3e3c32405a41342b61c0e636b8069a25c94454a2fa,3b6a446ce9f1c67fa85bd400420de12e05ca692ae3f5cfd607c4a73da45bda3c,8f14ff2cc0f3f13ad4fec34643d35e005ea6aaac23d095295688420e64a36e6d,eb9e41c6d23c1dee7649b8c5223d0e5b9a75fa616a7be8fd9d88817aebc5d752,1ad961870df24de9351a82f8b389754a8736ffc15fde44755594675abc089dd1,ec46a4f458891b2cd27ff48e157dcb74acf161266c5dbea86b03f94fca4c3a2b,9b69fe5e44a216aa092024a1d4fa4a950ec01b5ab43fc7fd04ee4553c0bbf0ec,30dbd3bce924173fbca78261444ae7db5095aaa27072f49f0965256248624785,59cb56b1cb69a2e395660c4a87fa2e43e25a38ab04dd84146b5b1742e424d7b7,7acdafd29650d4a179d7241676a316c869f9ecb04af2e120ebbe3e2c5ab055b7,f640ff72fec63c95c5017f313afc07cf06808667d9c8722a9387c70253346286,8ee9e43f57605d0da691917a8a9a48532d3c11cf2cab1217503d37f9d8202c10,508288bd02fa81c4962b3b0578ca91622dcf2ec7caa7b98dfcd5e49214ef0d69,c1d77ca35d76c6ced1b014db82090f14dc3575dda4d8a31ba20e6ae2a67799d0,642d0b588dc8c216344b04b1c6e78c4e14c277c30e0b4bc2fca43dc7f7ba6e4a,6e1de6cc6e1272fecbe0d3e94f372fef93de28ad09906719f1a82c84170c7b18,6b788b0fa4d5168e39094af29be42f0835271e5a306d7eb2a88aac0b1bbf7c33,1b9294f6b34f91d62e0273ecb122b83ddfffca35d6072444b133dd1cd0fb3887,4b2e18139f2ccff7802fdeeefd3efb55fac0f60faabefe3da1ffd399b24f77a8,83a2bde8589a6122e60f332b9156afb4e82695796264c5a90b1fc0c830feec6f,6075c55e5c07e59b24ef93beb7998efdf0b2ec082859c0c48e0eaf3e258e33ba,629cba038ee82bb2c18e22aa1b98d868e0dfc3afa0f92d0d2f935ff284aa8119,517f145684776da84900fad1e3c36f0559f9180cc7ee639771ad2b6dbecfd9a3,a374b239cb97338de643b26010059b14ebc17ca8bc1be74551cd2e0f130e2e17,a5e7f914de762db6c74fd6888075d40d8cd0fbff5612656e56a97fac8d581bf3,3e84f79aecde3284e34e42c32ad7116a03320383605d536e043541c3e4e930a1,447e241f84c63899371a3a790b75e73c4c035020723eaf7cee7265149a289bbf,4cbf54b8cf1b4615efb6abc013ce8c47d46c6d6829fffe66a0f953e0de504df0
"0","710100171","-335","13600","100","1","-1","1","0","30","0","1","100","0","0","1","0","40004","91002","0","0.7","0","-100","90","101181","500","0","0","0","5","0","0","71010017","0.7","0.7","1","0","333","0","0.7","bgm_M127","166","17","0.7","94002","-168","0","123281","0","2100117"
"0","710100181","-335","13700","100","3","-1","1","0","30","0","1","100","0","0","1","0","40004","91002","0","0.7","0","-100","90","101181","500","0","0","0","5","0","0","71010018","0.7","0.7","1","0","333","0","0.7","bgm_M127","166","18","0.7","94002","-168","0","123282","0","2100118"
"0","710100191","-335","13800","100","4","-1","1","0","30","0","1","100","0","0","1","0","40004","91002","0","0.7","0","-100","90","101181","500","0","0","0","5","0","0","71010019","0.7","0.7","1","0","333","0","0.7","bgm_M127","166","19","0.7","94002","-168","0","113283","0","2100119"
"0","710100201","-240","5","100","2","248","-1","0","1","0","1","100","0","0","1","1","40004","140000","0","0.7","-20","-100","90","101183","500","0","0","0","100","13900","0","71010020","1","0.7","1","94002","0","0","0.7","bgm_M126","0","20","0.7","123311","-1","0","91002","0","2100120"
"0","710100211","-335","14000","100","1","-1","1","0","30","0","1","100","0","0","1","0","40004","91002","0","0.7","0","-100","90","101181","500","0","0","0","5","0","0","71010021","0.7","0.7","1","0","333","0","0.7","bgm_M127","166","21","0.7","94002","-168","0","123341","0","2100121"
"0","710100221","-335","14100","100","3","-1","1","0","30","0","1","100","0","0","1","0","40004","91002","0","0.7","0","-100","90","101181","500","0","0","0","5","0","0","71010022","0.7","0.7","1","0","333","0","0.7","bgm_M127","166","22","0.7","94002","-168","0","113342","0","2100122"
"0","710100231","-335","14200","100","4","-1","1","0","30","0","1","100","0","0","1","0","40004","91002","0","0.7","0","-100","90","101181","500","0","0","0","5","0","0","71010023","0.7","0.7","1","0","333","0","0.7","bgm_M127","166","23","0.7","94002","-168","0","123343","0","2100123"
"0","710100241","-335","14300","100","2","-1","1","0","30","0","1","100","0","0","1","0","40004","91002","0","0.7","0","-100","90","101181","500","0","0","0","5","0","0","71010024","0.7","0.7","1","0","333","0","0.7","bgm_M127","166","24","0.7","94002","-168","0","123371","0","2100124"
"0","710100251","-335","14400","100","1","-1","1","0","30","0","1","100","0","0","1","0","40004","91002","0","0.7","0","-100","90","101181","500","0","0","0","5","0","0","71010025","0.7","0.7","1","0","333","0","0.7","bgm_M127","166","25","0.7","94002","-168","0","113372","0","2100125"
"0","710100261","-335","14500","100","3","-1","1","0","30","0","1","100","0","0","1","0","40004","91002","0","0.7","0","-100","90","101181","500","0","0","0","5","0","0","71010026","0.7","0.7","1","0","333","0","0.7","bgm_M127","166","26","0.7","94002","-168","0","113401","0","2100126"
"0","710100271","-335","14600","100","4","-1","1","0","30","0","1","100","0","0","1","0","40004","91002","0","0.7","0","-100","90","101181","500","0","0","0","5","0","0","71010027","0.7","0.7","1","0","333","0","0.7","bgm_M127","166","27","0.7","94002","-168","0","113431","0","2100127"
"0","710100281","-335","14700","100","2","-1","1","0","30","0","1","100","0","0","1","0","40004","91002","0","0.7","0","-100","90","101181","500","0","0","0","5","0","0","71010028","0.7","0.7","1","0","333","0","0.7","bgm_M127","166","28","0.7","94002","-168","0","123432","0","2100128"
"0","710100291","-335","14800","100","1","-1","1","0","30","0","1","100","0","0","1","0","40004","91002","0","0.7","0","-100","90","101181","500","0","0","0","5","0","0","71010029","0.7","0.7","1","0","333","0","0.7","bgm_M127","166","29","0.7","94002","-168","0","123461","0","2100129"
"0","710100301","-301","2","100","3","99","-1","-20","1","0","1","100","0","0","1","1","40004","140000","0","0.7","0","-100","90","101183","500","0","0","0","100","14900","0","71010030","0.7","1","1","94002","0","0","0.7","bgm_M126","299","30","0.7","31032","-101","0","91002","0","2100130"
"0","710100311","-335","15000","100","4","-1","1","0","30","0","1","100","0","0","1","0","40004","91002","0","0.7","0","-100","90","101181","500","0","0","0","5","0","0","71010031","0.7","0.7","1","0","333","0","0.7","bgm_M127","166","31","0.7","94002","-168","0","123491","0","2100131"
"0","710100321","-335","15100","100","2","-1","1","0","30","0","1","100","0","0","1","0","40004","91002","0","0.7","0","-100","90","101181","500","0","0","0","5","0","0","71010032","0.7","0.7","1","0","333","0","0.7","bgm_M127","166","32","0.7","94002","-168","0","113521","0","2100132"
"0","710100331","-335","15200","100","1","-1","1","0","30","0","1","100","0","0","1","0","40004","91002","0","0.7","0","-100","90","101181","500","0","0","0","5","0","0","71010033","0.7","0.7","1","0","333","0","0.7","bgm_M127","166","33","0.7","94002","-168","0","113522","0","2100133"
"0","710100341","-335","15300","100","3","-1","1","0","30","0","1","100","0","0","1","0","40004","91002","0","0.7","0","-100","90","101181","500","0","0","0","5","0","0","71010034","0.7","0.7","1","0","333","0","0.7","bgm_M127","166","34","0.7","94002","-168","0","113551","0","2100134"
"0","710100351","-335","15400","100","4","-1","1","0","30","0","1","100","0","0","1","0","40004","91002","0","0.7","0","-100","90","101181","500","0","0","0","5","0","0","71010035","0.7","0.7","1","0","333","0","0.7","bgm_M127","166","35","0.7","94002","-168","0","113552","0","2100135"
"0","710100361","-335","15500","100","2","-1","1","0","30","0","1","100","0","0","1","0","40004","91002","0","0.7","0","-100","90","101181","500","0","0","0","5","0","0","71010036","0.7","0.7","1","0","333","0","0.7","bgm_M127","166","36","0.7","94002","-168","0","113553","0","2100136"
"0","710100371","-335","15600","100","1","-1","1","0","30","0","1","100","0","0","1","0","40004","91002","0","0.7","0","-100","90","101181","500","0","0","0","5","0","0","71010037","0.7","0.7","1","0","333","0","0.7","bgm_M127","166","37","0.7","94002","-168","0","113581","0","2100137"
"0","710100381","-335","15700","100","3","-1","1","0","30","0","1","100","0","0","1","0","40004","91002","0","0.7","0","-100","90","101181","500","0","0","0","5","0","0","71010038","0.7","0.7","1","0","333","0","0.7","bgm_M127","166","38","0.7","94002","-168","0","123582","0","2100138"
"0","710100391","-335","15800","100","4","-1","1","0","30","0","1","100","0","0","1","0","40004","91002","0","0.7","0","-100","90","101181","500","0","0","0","5","0","0","71010039","0.7","0.7","1","0","333","0","0.7","bgm_M127","166","39","0.7","94002","-168","0","113611","0","2100139"
"0","710100401","-301","2","100","2","99","-1","-20","1","0","1","100","0","0","1","1","40004","140000","0","0.7","0","-100","90","101183","500","0","0","0","100","15900","0","71010040","0.7","1","1","94002","0","0","0.7","bgm_M126","299","40","0.7","31023","-101","0","91002","0","2100140"
"0","710100411","-335","16000","100","1","-1","1","0","30","0","1","100","0","0","1","0","40004","91002","0","0.7","0","-100","90","101181","500","0","0","0","5","0","0","71010041","0.7","0.7","1","0","333","0","0.7","bgm_M127","166","41","0.7","94002","-168","0","123583","0","2100141"
"0","710100421","-335","16100","100","3","-1","1","0","30","0","1","100","0","0","1","0","40004","91002","0","0.7","0","-100","90","101181","500","0","0","0","5","0","0","71010042","0.7","0.7","1","0","333","0","0.7","bgm_M127","166","42","0.7","94002","-168","0","123612","0","2100142"
"0","710100431","-335","16200","100","4","-1","1","0","30","0","1","100","0","0","1","0","40004","91002","0","0.7","0","-100","90","101181","500","0","0","0","5","0","0","71010043","0.7","0.7","1","0","333","0","0.7","bgm_M127","166","43","0.7","94002","-168","0","113614","0","2100143"
"0","710100441","-335","16300","100","2","-1","1","0","30","0","1","100","0","0","1","0","40004","91002","0","0.7","0","-100","90","101181","500","0","0","0","5","0","0","71010044","0.7","0.7","1","0","333","0","0.7","bgm_M127","166","44","0.7","94002","-168","0","114222","0","2100144"
"0","710100451","-335","16400","100","1","-1","1","0","30","0","1","100","0","0","1","0","40004","91002","0","0.7","0","-100","90","101181","500","0","0","0","5","0","0","71010045","0.7","0.7","1","0","333","0","0.7","bgm_M127","166","45","0.7","94002","-168","0","124251","0","2100145"
"0","710100461","-335","16500","100","3","-1","1","0","30","0","1","100","0","0","1","0","40004","91002","0","0.7","0","-100","90","101181","500","0","0","0","5","0","0","71010046","0.7","0.7","1","0","333","0","0.7","bgm_M127","166","46","0.7","94002","-168","0","114252","0","2100146"
"0","710100471","-335","16600","100","4","-1","1","0","30","0","1","100","0","0","1","0","40004","91002","0","0.7","0","-100","90","101181","500","0","0","0","5","0","0","71010047","0.7","0.7","1","0","333","0","0.7","bgm_M127","166","47","0.7","94002","-168","0","114281","0","2100147"
"0","710100481","-335","16700","100","2","-1","1","0","30","0","1","100","0","0","1","0","40004","91002","0","0.7","0","-100","90","101181","500","0","0","0","5","0","0","71010048","0.7","0.7","1","0","333","0","0.7","bgm_M127","166","48","0.7","94002","-168","0","124311","0","2100148"
"0","710100491","-335","16800","100","1","-1","1","0","30","0","1","100","0","0","1","0","40004","91002","0","0.7","0","-100","90","101181","500","0","0","0","5","0","0","71010049","0.7","0.7","1","0","333","0","0.7","bgm_M127","166","49","0.7","94002","-168","0","114341","0","2100149"
"0","710100501","-335","3","50","3","-1","-1","-20","1","0","1","50","0","0","1","1","40004","140000","0","0.7","0","-100","90","101183","500","0","0","0","100","16900","0","71010050","0.7","1","1","94002","333","0","0.7","bgm_M126","166","50","0.7","31049","-168","0","91002","0","2100150"
"0","710100511","-335","17000","50","4","-1","1","0","30","0","1","50","0","0","1","0","40004","91002","0","0.7","0","-100","90","101181","500","0","0","0","5","0","0","71010051","0.7","0.7","1","0","333","0","0.7","bgm_M127","166","51","0.7","94002","-168","0","124101","0","2100151"
"0","710100521","-335","17100","50","2","-1","1","0","30","0","1","50","0","0","1","0","40004","91002","0","0.7","0","-100","90","101181","500","0","0","0","5","0","0","71010052","0.7","0.7","1","0","333","0","0.7","bgm_M127","166","52","0.7","94002","-168","0","114102","0","2100152"
"0","710100531","-335","17200","50","1","-1","1","0","30","0","1","50","0","0","1","0","40004","91002","0","0.7","0","-100","90","101181","500","0","0","0","5","0","0","71010053","0.7","0.7","1","0","333","0","0.7","bgm_M127","166","53","0.7","94002","-168","0","124131","0","2100153"
"0","710100541","-335","17300","50","3","-1","1","0","30","0","1","50","0","0","1","0","40004","91002","0","0.7","0","-100","90","101181","500","0","0","0","5","0","0","71010054","0.7","0.7","1","0","333","0","0.7","bgm_M127","166","54","0.7","94002","-168","0","114132","0","2100154"
"0","710100551","-335","17400","50","4","-1","1","0","30","0","1","50","0","0","1","0","40004","91002","0","0.7","0","-100","90","101181","500","0","0","0","5","0","0","71010055","0.7","0.7","1","0","333","0","0.7","bgm_M127","166","55","0.7","94002","-168","0","124161","0","2100155"
"0","710100561","-335","17500","50","2","-1","1","0","30","0","1","50","0","0","1","0","40004","91002","0","0.7","0","-100","90","101181","500","0","0","0","5","0","0","71010056","0.7","0.7","1","0","333","0","0.7","bgm_M127","166","56","0.7","94002","-168","0","114162","0","2100156"
"0","710100571","-335","17600","50","1","-1","1","0","30","0","1","50","0","0","1","0","40004","91002","0","0.7","0","-100","90","101181","500","0","0","0","5","0","0","71010057","0.7","0.7","1","0","333","0","0.7","bgm_M127","166","57","0.7","94002","-168","0","114191","0","2100157"
"0","710100581","-335","17700","50","3","-1","1","0","30","0","1","50","0","0","1","0","40004","91002","0","0.7","0","-100","90","101181","500","0","0","0","5","0","0","71010058","0.7","0.7","1","0","333","0","0.7","bgm_M127","166","58","0.7","94002","-168","0","124192","0","2100158"
"0","710100591","-335","17800","50","4","-1","1","0","30","0","1","50","0","0","1","0","40004","91002","0","0.7","0","-100","90","101181","500","0","0","0","5","0","0","71010059","0.7","0.7","1","0","333","0","0.7","bgm_M127","166","59","0.7","94002","-168","0","114221","0","2100159"
"0","710100601","-335","3","50","2","-1","-1","-20","1","0","1","50","0","0","1","1","40004","140000","0","0.7","0","-100","90","101183","500","0","0","0","100","17900","0","71010060","0.7","1","1","94002","333","0","0.7","bgm_M126","166","60","0.7","31053","-168","0","91002","0","2100160"
"0","710100611","-335","18000","50","1","-1","1","0","30","0","1","50","0","0","1","0","40004","91002","0","0.7","0","-100","90","101181","500","0","0","0","5","0","0","71010061","0.7","0.7","1","0","333","0","0.7","bgm_M127","166","61","0.7","94002","-168","0","124101","0","2100161"
"0","710100621","-335","18100","50","3","-1","1","0","30","0","1","50","0","0","1","0","40004","91002","0","0.7","0","-100","90","101181","500","0","0","0","5","0","0","71010062","0.7","0.7","1","0","333","0","0.7","bgm_M127","166","62","0.7","94002","-168","0","114102","0","2100162"
"0","710100631","-335","18200","50","4","-1","1","0","30","0","1","50","0","0","1","0","40004","91002","0","0.7","0","-100","90","101181","500","0","0","0","5","0","0","71010063","0.7","0.7","1","0","333","0","0.7","bgm_M127","166","63","0.7","94002","-168","0","124131","0","2100163"
"0","710100641","-335","18300","50","2","-1","1","0","30","0","1","50","0","0","1","0","40004","91002","0","0.7","0","-100","90","101181","500","0","0","0","5","0","0","71010064","0.7","0.7","1","0","333","0","0.7","bgm_M127","166","64","0.7","94002","-168","0","124071","0","2100164"
"0","710100651","-335","18400","50","1","-1","1","0","30","0","1","50","0","0","1","0","40004","91002","0","0.7","0","-100","90","101181","500","0","0","0","5","0","0","71010065","0.7","0.7","1","0","333","0","0.7","bgm_M127","166","65","0.7","94002","-168","0","114011","0","2100165"
"0","710100661","-335","18500","50","3","-1","1","0","30","0","1","50","0","0","1","0","40004","91002","0","0.7","0","-100","90","101181","500","0","0","0","5","0","0","71010066","0.7","0.7","1","0","333","0","0.7","bgm_M127","166","66","0.7","94002","-168","0","114072","0","2100166"
"0","710100671","-335","18600","50","4","-1","1","0","30","0","1","50","0","0","1","0","40004","91002","0","0.7","0","-100","90","101181","500","0","0","0","5","0","0","71010067","0.7","0.7","1","0","333","0","0.7","bgm_M127","166","67","0.7","94002","-168","0","114041","0","2100167"
"0","710100681","-335","18700","50","2","-1","1","0","30","0","1","50","0","0","1","0","40004","91002","0","0.7","0","-100","90","101181","500","0","0","0","5","0","0","71010068","0.7","0.7","1","0","333","0","0.7","bgm_M127","166","68","0.7","94002","-168","0","124042","0","2100168"
"0","710100691","-335","18800","50","1","-1","1","0","30","0","1","50","0","0","1","0","40004","91002","0","0.7","0","-100","90","101181","500","0","0","0","5","0","0","71010069","0.7","0.7","1","0","333","0","0.7","bgm_M127","166","69","0.7","94002","-168","0","114012","0","2100169"
"72010070","710100701","-335","3","50","4","-1","-1","-20","1","0","1","50","0","0","1","1","40004","140000","0","0.7","0","-100","90","101183","500","0","0","0","100","18900","0","71010070","0.7","1","1","94002","333","0","0.7","bgm_M126","166","70","0.7","31011","-168","0","91002","0","2100170"
"0","710200711","-335","19000","50","2","-1","1","0","30","0","2","50","0","0","1","0","40004","91002","0","0.7","0","-100","90","101311","500","0","0","0","5","0","0","71020071","0.7","0.7","1","0","333","0","0.7","bgm_M127","166","71","0.7","94002","-168","0","124282","0","2100171"
"0","710200721","-335","19100","50","1","-1","1","0","30","0","2","50","0","0","1","0","40004","91002","0","0.7","0","-100","90","101311","500","0","0","0","5","0","0","71020072","0.7","0.7","1","0","333","0","0.7","bgm_M127","166","72","0.7","94002","-168","0","114222","0","2100172"
