62b63e82f5a8a5ac256d155784d1848841e0998af994cd26353a3718e849fdb3,4541139c663516571cce74a5e1b1b708daf737d70610ab99f1de07bddc981be4,d002a47bdf5661956eeabb6574ff31dbbe0f066e666dd1e5b683969add6de442,28eb96e3624aea6b89da6f5d13e8f4c057e1dfc1c60a2534f08f8ac1f76fee21,e6c9df6536f0889f299d9c5f9f522e0a4749156f6b75e3df37edba9ec68a5646,8b0278efbb2d2370b4e2713c18b602c370e26ff6dba96745c17b90dd338408ba,c4f9b3ccb5330f96e839e7329640e57abe329517964732569d656f9a0d54173c,d3a606cb313bf9c6cc7d4c75c32892f57469426a2b8326f5b38b8d9e3936a8b8,347d2f242ef51d289f440591b33039668589537e5bd319e88225b620de304722,187cbba103b91de714f65d7940cd97b5a8710f97c1fffac4a6d9e280206f8edc,9f7750ad653ad44f6c3666a4db5e655997703923a4435d4dd831dc4c7414034f,ab9eac11e7446be30db8653fe817ec492d506f5d5fb9c93712f79945dbf01047,75a051671720974cf26d8b4f9d74290f7d3804b7f4b80414b955a91067877084,1f3fddce8d6e97c78c4e074ecec5d9906b5749e2ae259334605bee6b16fa716f,0f0d0f1fc469e147ee460e71963002ef8bed7486ab8731a3e0c4bcd584f37f8a,6b486a713a7152b3134d8876d2d1a172346425ae0cdcef471b87f68cf79b3d57,4601b86c32731d0b9e95138baaa65bc61a1686aa3522cb2193019dfb06e309ae,54163ba92c7ac637348b4466647857c90169d21cef10962fafd807af093cfbcc,ffd92966664ed4127228a0fced23a79baba2e6759f466192415a56ce9adaf664,b9650f269a31245f71393f7b089666a0e80053649b6e459d79da00bf008728b8,495fc0cc1ff6f950a27f6c1c0eeedb6302439673b1575ce19cb98390fdaf821d,c0c88d08130f2598bfe33220c65690f4ddc48b98f1f0b0f8c0b860b2c811d6f9,844f69aa2e03571f2fe851dfaa284abe5ad37e689816eee5098cc13c752a9207,aea9d480d647401706ebed0d32f98ef8cb850cccc40aa52339bb4c4c48b1061a,857100b9c197a126e4ade64d37db0f1ec763a33064442c8764d9968cc4525f3b,e6aa9d2154c437b8957624a1462eddb11128085937a9251bc1ea78fecf249fe3,ddd97177f7d7f6870b97fb816249b17df9a67e7c2cabd08da1425e08504818cc,63fd58d6f62fab572f9cf5b25f48551420e28deb7d175bc241688109ed4a1ac3,712ff786cabc2c65061c683540f53aba991ed46156eacffd80f86615c2b49945,fc72f13c36b5efe3b855633168edb8b08b1dad9a531bd83145abfe57478fc641,a6d895a80e350a74a32c6439d9b16712001ce54efcb90b05a7be8499cf5873b4,fb3d132853e65dd8d1f08174ba63e2201aa64dff8f5804cf6ab09da57682b51d,319b6bc09b4b0a2efb39050e3f010bf2e5b2d7656adeca3c749d23f4be84c0a3,910db49f60be5c6c395c8ff142ee3ad54384769bcece1e1c672dd93d25c21dd1,c01c24170ff81d220823202314e8f2f5f6fa0bb79e909806588f9a6945d84a5c,4a21f9a4d40ddb03e228be31999d1cc792560287d461ebdd2d47a17657e538cd,5a20f165bdf9b3aa1ab9204019399807d111ec4a05242b7ecf53e5d06caa37b8,28aa40867485415d97273269d523bc8c803a59c630db77d7d673fd79dc2cfe87,ecbfff6ef24399d694a10b7b17fc1c99f24f9043a7ed66878ce39ce5e501da27,9e033b9289654cca138e6bcfefe7c21e7760fe283747a4d47fbaa4dedde97616,dc2e598b86e75216bb9dc4081172fad08940ad199a1b27788da7c57ed3e87054,b1946f46aad743bdfac19a79821f404cec8bde8e305c7898ccedd71732fb531f,c7bc0ed0900332cf121b7d8d6ee76ba168cca4f7877fc228411fe349d3c26e3c,c52cbc2729298fafc201fbb254972f5d334b529f78d7925e34b4127c2d08fdab,99371d4accec1e57f92c01626d13446bd6fd36853db6ccd8a5783ac90aafa953,f469c6b5070bfa8e0a033f141253b548cbc398158f785ce8a83d4ba4238e7588,5f24693640f8cc317c44b146484a13a6000e45ce8eaebadb01d8f5a4b05df178,a29de93b045a19f003e196d67bd84e07419a652f2c9f5e5b75bc4c45ffaa5af6,f6889d644e6060d33a9d839323634354c120f042915e8933b373b8123c6a4f7e,0c581aae83a79ee323bcd917b547013aa93ca39c08662496899074252f2bb865
"-335","0","0","0.7","-168","0","0.7","333","0","94002","0","166","0","0","bgm_M127","1","1","0","2","0","13500","91002","5","-100","0","0.7","100","0","-1","710100161","2100116","1","500","1","16","40004","90","0","100","113252","30","0","0","0","0","101181","0","71010016","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","94002","0","166","0","0","bgm_M127","1","1","0","1","0","13600","91002","5","-100","0","0.7","100","0","-1","710100171","2100117","1","500","1","17","40004","90","0","100","123281","30","0","0","0","0","101181","0","71010017","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","94002","0","166","0","0","bgm_M127","1","1","0","3","0","13700","91002","5","-100","0","0.7","100","0","-1","710100181","2100118","1","500","1","18","40004","90","0","100","123282","30","0","0","0","0","101181","0","71010018","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","94002","0","166","0","0","bgm_M127","1","1","0","4","0","13800","91002","5","-100","0","0.7","100","0","-1","710100191","2100119","1","500","1","19","40004","90","0","100","113283","30","0","0","0","0","101181","0","71010019","0.7","0.7"
"-240","0","1","0.7","-1","0","0.7","0","0","123311","0","0","13900","0","bgm_M126","-1","1","-20","2","0","5","140000","100","-100","0","0.7","100","0","248","710100201","2100120","1","500","1","20","40004","90","0","100","91002","1","0","0","0","94002","101183","0","71010020","0.7","1"
"-335","0","0","0.7","-168","0","0.7","333","0","94002","0","166","0","0","bgm_M127","1","1","0","1","0","14000","91002","5","-100","0","0.7","100","0","-1","710100211","2100121","1","500","1","21","40004","90","0","100","123341","30","0","0","0","0","101181","0","71010021","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","94002","0","166","0","0","bgm_M127","1","1","0","3","0","14100","91002","5","-100","0","0.7","100","0","-1","710100221","2100122","1","500","1","22","40004","90","0","100","113342","30","0","0","0","0","101181","0","71010022","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","94002","0","166","0","0","bgm_M127","1","1","0","4","0","14200","91002","5","-100","0","0.7","100","0","-1","710100231","2100123","1","500","1","23","40004","90","0","100","123343","30","0","0","0","0","101181","0","71010023","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","94002","0","166","0","0","bgm_M127","1","1","0","2","0","14300","91002","5","-100","0","0.7","100","0","-1","710100241","2100124","1","500","1","24","40004","90","0","100","123371","30","0","0","0","0","101181","0","71010024","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","94002","0","166","0","0","bgm_M127","1","1","0","1","0","14400","91002","5","-100","0","0.7","100","0","-1","710100251","2100125","1","500","1","25","40004","90","0","100","113372","30","0","0","0","0","101181","0","71010025","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","94002","0","166","0","0","bgm_M127","1","1","0","3","0","14500","91002","5","-100","0","0.7","100","0","-1","710100261","2100126","1","500","1","26","40004","90","0","100","113401","30","0","0","0","0","101181","0","71010026","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","94002","0","166","0","0","bgm_M127","1","1","0","4","0","14600","91002","5","-100","0","0.7","100","0","-1","710100271","2100127","1","500","1","27","40004","90","0","100","113431","30","0","0","0","0","101181","0","71010027","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","94002","0","166","0","0","bgm_M127","1","1","0","2","0","14700","91002","5","-100","0","0.7","100","0","-1","710100281","2100128","1","500","1","28","40004","90","0","100","123432","30","0","0","0","0","101181","0","71010028","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","94002","0","166","0","0","bgm_M127","1","1","0","1","0","14800","91002","5","-100","0","0.7","100","0","-1","710100291","2100129","1","500","1","29","40004","90","0","100","123461","30","0","0","0","0","101181","0","71010029","0.7","0.7"
"-301","0","1","0.7","-101","0","0.7","0","0","31032","0","299","14900","-20","bgm_M126","-1","1","0","3","0","2","140000","100","-100","0","0.7","100","0","99","710100301","2100130","1","500","1","30","40004","90","0","100","91002","1","0","0","0","94002","101183","0","71010030","1","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","94002","0","166","0","0","bgm_M127","1","1","0","4","0","15000","91002","5","-100","0","0.7","100","0","-1","710100311","2100131","1","500","1","31","40004","90","0","100","123491","30","0","0","0","0","101181","0","71010031","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","94002","0","166","0","0","bgm_M127","1","1","0","2","0","15100","91002","5","-100","0","0.7","100","0","-1","710100321","2100132","1","500","1","32","40004","90","0","100","113521","30","0","0","0","0","101181","0","71010032","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","94002","0","166","0","0","bgm_M127","1","1","0","1","0","15200","91002","5","-100","0","0.7","100","0","-1","710100331","2100133","1","500","1","33","40004","90","0","100","113522","30","0","0","0","0","101181","0","71010033","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","94002","0","166","0","0","bgm_M127","1","1","0","3","0","15300","91002","5","-100","0","0.7","100","0","-1","710100341","2100134","1","500","1","34","40004","90","0","100","113551","30","0","0","0","0","101181","0","71010034","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","94002","0","166","0","0","bgm_M127","1","1","0","4","0","15400","91002","5","-100","0","0.7","100","0","-1","710100351","2100135","1","500","1","35","40004","90","0","100","113552","30","0","0","0","0","101181","0","71010035","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","94002","0","166","0","0","bgm_M127","1","1","0","2","0","15500","91002","5","-100","0","0.7","100","0","-1","710100361","2100136","1","500","1","36","40004","90","0","100","113553","30","0","0","0","0","101181","0","71010036","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","94002","0","166","0","0","bgm_M127","1","1","0","1","0","15600","91002","5","-100","0","0.7","100","0","-1","710100371","2100137","1","500","1","37","40004","90","0","100","113581","30","0","0","0","0","101181","0","71010037","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","94002","0","166","0","0","bgm_M127","1","1","0","3","0","15700","91002","5","-100","0","0.7","100","0","-1","710100381","2100138","1","500","1","38","40004","90","0","100","123582","30","0","0","0","0","101181","0","71010038","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","94002","0","166","0","0","bgm_M127","1","1","0","4","0","15800","91002","5","-100","0","0.7","100","0","-1","710100391","2100139","1","500","1","39","40004","90","0","100","113611","30","0","0","0","0","101181","0","71010039","0.7","0.7"
"-301","0","1","0.7","-101","0","0.7","0","0","31023","0","299","15900","-20","bgm_M126","-1","1","0","2","0","2","140000","100","-100","0","0.7","100","0","99","710100401","2100140","1","500","1","40","40004","90","0","100","91002","1","0","0","0","94002","101183","0","71010040","1","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","94002","0","166","0","0","bgm_M127","1","1","0","1","0","16000","91002","5","-100","0","0.7","100","0","-1","710100411","2100141","1","500","1","41","40004","90","0","100","123583","30","0","0","0","0","101181","0","71010041","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","94002","0","166","0","0","bgm_M127","1","1","0","3","0","16100","91002","5","-100","0","0.7","100","0","-1","710100421","2100142","1","500","1","42","40004","90","0","100","123612","30","0","0","0","0","101181","0","71010042","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","94002","0","166","0","0","bgm_M127","1","1","0","4","0","16200","91002","5","-100","0","0.7","100","0","-1","710100431","2100143","1","500","1","43","40004","90","0","100","113614","30","0","0","0","0","101181","0","71010043","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","94002","0","166","0","0","bgm_M127","1","1","0","2","0","16300","91002","5","-100","0","0.7","100","0","-1","710100441","2100144","1","500","1","44","40004","90","0","100","114222","30","0","0","0","0","101181","0","71010044","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","94002","0","166","0","0","bgm_M127","1","1","0","1","0","16400","91002","5","-100","0","0.7","100","0","-1","710100451","2100145","1","500","1","45","40004","90","0","100","124251","30","0","0","0","0","101181","0","71010045","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","94002","0","166","0","0","bgm_M127","1","1","0","3","0","16500","91002","5","-100","0","0.7","100","0","-1","710100461","2100146","1","500","1","46","40004","90","0","100","114252","30","0","0","0","0","101181","0","71010046","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","94002","0","166","0","0","bgm_M127","1","1","0","4","0","16600","91002","5","-100","0","0.7","100","0","-1","710100471","2100147","1","500","1","47","40004","90","0","100","114281","30","0","0","0","0","101181","0","71010047","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","94002","0","166","0","0","bgm_M127","1","1","0","2","0","16700","91002","5","-100","0","0.7","100","0","-1","710100481","2100148","1","500","1","48","40004","90","0","100","124311","30","0","0","0","0","101181","0","71010048","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","94002","0","166","0","0","bgm_M127","1","1","0","1","0","16800","91002","5","-100","0","0.7","100","0","-1","710100491","2100149","1","500","1","49","40004","90","0","100","114341","30","0","0","0","0","101181","0","71010049","0.7","0.7"
"-335","0","1","0.7","-168","0","0.7","333","0","31049","0","166","16900","-20","bgm_M126","-1","1","0","3","0","3","140000","100","-100","0","0.7","50","0","-1","710100501","2100150","1","500","1","50","40004","90","0","50","91002","1","0","0","0","94002","101183","0","71010050","1","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","94002","0","166","0","0","bgm_M127","1","1","0","4","0","17000","91002","5","-100","0","0.7","50","0","-1","710100511","2100151","1","500","1","51","40004","90","0","50","124101","30","0","0","0","0","101181","0","71010051","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","94002","0","166","0","0","bgm_M127","1","1","0","2","0","17100","91002","5","-100","0","0.7","50","0","-1","710100521","2100152","1","500","1","52","40004","90","0","50","114102","30","0","0","0","0","101181","0","71010052","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","94002","0","166","0","0","bgm_M127","1","1","0","1","0","17200","91002","5","-100","0","0.7","50","0","-1","710100531","2100153","1","500","1","53","40004","90","0","50","124131","30","0","0","0","0","101181","0","71010053","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","94002","0","166","0","0","bgm_M127","1","1","0","3","0","17300","91002","5","-100","0","0.7","50","0","-1","710100541","2100154","1","500","1","54","40004","90","0","50","114132","30","0","0","0","0","101181","0","71010054","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","94002","0","166","0","0","bgm_M127","1","1","0","4","0","17400","91002","5","-100","0","0.7","50","0","-1","710100551","2100155","1","500","1","55","40004","90","0","50","124161","30","0","0","0","0","101181","0","71010055","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","94002","0","166","0","0","bgm_M127","1","1","0","2","0","17500","91002","5","-100","0","0.7","50","0","-1","710100561","2100156","1","500","1","56","40004","90","0","50","114162","30","0","0","0","0","101181","0","71010056","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","94002","0","166","0","0","bgm_M127","1","1","0","1","0","17600","91002","5","-100","0","0.7","50","0","-1","710100571","2100157","1","500","1","57","40004","90","0","50","114191","30","0","0","0","0","101181","0","71010057","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","94002","0","166","0","0","bgm_M127","1","1","0","3","0","17700","91002","5","-100","0","0.7","50","0","-1","710100581","2100158","1","500","1","58","40004","90","0","50","124192","30","0","0","0","0","101181","0","71010058","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","94002","0","166","0","0","bgm_M127","1","1","0","4","0","17800","91002","5","-100","0","0.7","50","0","-1","710100591","2100159","1","500","1","59","40004","90","0","50","114221","30","0","0","0","0","101181","0","71010059","0.7","0.7"
"-335","0","1","0.7","-168","0","0.7","333","0","31053","0","166","17900","-20","bgm_M126","-1","1","0","2","0","3","140000","100","-100","0","0.7","50","0","-1","710100601","2100160","1","500","1","60","40004","90","0","50","91002","1","0","0","0","94002","101183","0","71010060","1","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","94002","0","166","0","0","bgm_M127","1","1","0","1","0","18000","91002","5","-100","0","0.7","50","0","-1","710100611","2100161","1","500","1","61","40004","90","0","50","124101","30","0","0","0","0","101181","0","71010061","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","94002","0","166","0","0","bgm_M127","1","1","0","3","0","18100","91002","5","-100","0","0.7","50","0","-1","710100621","2100162","1","500","1","62","40004","90","0","50","114102","30","0","0","0","0","101181","0","71010062","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","94002","0","166","0","0","bgm_M127","1","1","0","4","0","18200","91002","5","-100","0","0.7","50","0","-1","710100631","2100163","1","500","1","63","40004","90","0","50","124131","30","0","0","0","0","101181","0","71010063","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","94002","0","166","0","0","bgm_M127","1","1","0","2","0","18300","91002","5","-100","0","0.7","50","0","-1","710100641","2100164","1","500","1","64","40004","90","0","50","124071","30","0","0","0","0","101181","0","71010064","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","94002","0","166","0","0","bgm_M127","1","1","0","1","0","18400","91002","5","-100","0","0.7","50","0","-1","710100651","2100165","1","500","1","65","40004","90","0","50","114011","30","0","0","0","0","101181","0","71010065","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","94002","0","166","0","0","bgm_M127","1","1","0","3","0","18500","91002","5","-100","0","0.7","50","0","-1","710100661","2100166","1","500","1","66","40004","90","0","50","114072","30","0","0","0","0","101181","0","71010066","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","94002","0","166","0","0","bgm_M127","1","1","0","4","0","18600","91002","5","-100","0","0.7","50","0","-1","710100671","2100167","1","500","1","67","40004","90","0","50","114041","30","0","0","0","0","101181","0","71010067","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","94002","0","166","0","0","bgm_M127","1","1","0","2","0","18700","91002","5","-100","0","0.7","50","0","-1","710100681","2100168","1","500","1","68","40004","90","0","50","124042","30","0","0","0","0","101181","0","71010068","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","94002","0","166","0","0","bgm_M127","1","1","0","1","0","18800","91002","5","-100","0","0.7","50","0","-1","710100691","2100169","1","500","1","69","40004","90","0","50","114012","30","0","0","0","0","101181","0","71010069","0.7","0.7"
"-335","72010070","1","0.7","-168","0","0.7","333","0","31011","0","166","18900","-20","bgm_M126","-1","1","0","4","0","3","140000","100","-100","0","0.7","50","0","-1","710100701","2100170","1","500","1","70","40004","90","0","50","91002","1","0","0","0","94002","101183","0","71010070","1","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","94002","0","166","0","0","bgm_M127","1","1","0","2","0","19000","91002","5","-100","0","0.7","50","0","-1","710200711","2100171","2","500","1","71","40004","90","0","50","124282","30","0","0","0","0","101311","0","71020071","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","94002","0","166","0","0","bgm_M127","1","1","0","1","0","19100","91002","5","-100","0","0.7","50","0","-1","710200721","2100172","2","500","1","72","40004","90","0","50","114222","30","0","0","0","0","101311","0","71020072","0.7","0.7"
"-335","0","0","0.7","-168","0","0.7","333","0","94002","0","166","0","0","bgm_M127","1","1","0","3","0","19200","91002","5","-100","0","0.7","50","0","-1","710200731","2100173","2","500","1","73","40004","90","0","50","124312","30","0","0","0","0","101311","0","71020073","0.7","0.7"
