b4591338bf89636a601f69979f4f0eb58bc00c9c552e2d73d2cd98c8efaf1a33,9ae0ccf8472d94cca05ed2a15b88119fd7479e9597ab685400f155ca47d348b2,945f5a26f5489f1caf8220cbe99226fe00376fc612ec4e590c4cc93bbd0d5a03,26f631ad5b9adfb6c6bbd86376aa244c0af26e6b1c46c87c522cb83ef82ff666,92cbd3ecdcd18e53304144e2ba4a557dd70e24f5d1a091a36497b5e6132acdf5,9c62ced7011eb3212a9f65cb307941f36fb7b5a2fd32c7f9ebd9646def421242,cc42e96f8222c4f62805bc9de7837f434b6e70267a17cf928bc8f191a81bee07
"0","3","10103","0","2220","10","7"
"0","4","10103","0","2235","10","7"
"0","5","10103","0","2250","10","7"
"0","0","10104","0","300","1","10"
"0","1","10104","0","360","1","10"
"0","2","10104","0","420","1","10"
"0","3","10104","0","480","1","10"
"0","4","10104","0","540","1","10"
"0","5","10104","0","600","1","10"
"0","0","10104","0","900","2","10"
"0","1","10104","0","960","2","10"
"0","2","10104","0","1020","2","10"
"0","3","10104","0","1080","2","10"
"0","4","10104","0","1140","2","10"
"0","5","10104","0","1200","2","10"
"0","0","10104","0","1500","3","10"
"0","1","10104","0","1560","3","10"
"0","2","10104","0","1620","3","10"
"0","3","10104","0","1680","3","10"
"0","4","10104","0","1740","3","10"
"0","5","10104","0","1800","3","10"
"0","0","10104","0","2100","4","10"
"0","1","10104","0","2160","4","10"
"0","2","10104","0","2220","4","10"
"0","3","10104","0","2280","4","10"
"0","4","10104","0","2340","4","10"
"0","5","10104","0","2400","4","10"
"0","0","10104","0","2700","5","10"
"0","1","10104","0","2760","5","10"
"0","2","10104","0","2820","5","10"
"0","3","10104","0","2880","5","10"
"0","4","10104","0","2940","5","10"
"0","5","10104","0","3000","5","10"
"0","0","10104","0","3150","6","10"
"0","1","10104","0","3180","6","10"
"0","2","10104","0","3210","6","10"
"0","3","10104","0","3240","6","10"
"0","4","10104","0","3270","6","10"
"0","5","10104","0","3300","6","10"
"0","0","10104","0","3450","7","10"
"0","1","10104","0","3480","7","10"
"0","2","10104","0","3510","7","10"
"0","3","10104","0","3540","7","10"
"0","4","10104","0","3570","7","10"
"0","5","10104","0","3600","7","10"
"0","0","10104","0","3750","8","10"
"0","1","10104","0","3780","8","10"
"0","2","10104","0","3810","8","10"
"0","3","10104","0","3840","8","10"
"0","4","10104","0","3870","8","10"
"0","5","10104","0","3900","8","10"
"0","0","10104","0","4050","9","10"
"0","1","10104","0","4080","9","10"
"0","2","10104","0","4110","9","10"
"0","3","10104","0","4140","9","10"
"0","4","10104","0","4170","9","10"
"0","5","10104","0","4200","9","10"
"0","0","10104","0","4350","10","10"
"0","1","10104","0","4380","10","10"
"0","2","10104","0","4410","10","10"
"0","3","10104","0","4440","10","10"
"0","4","10104","0","4470","10","10"
"0","5","10104","0","4500","10","10"
"0","0","10201","0","300","1","2"
"0","1","10201","0","360","1","2"
"0","2","10201","0","420","1","2"
"0","3","10201","0","480","1","2"
"0","4","10201","0","540","1","2"
"0","5","10201","0","600","1","2"
"0","0","10201","0","900","2","2"
"0","1","10201","0","960","2","2"
"0","2","10201","0","1020","2","2"
"0","3","10201","0","1080","2","2"
"0","4","10201","0","1140","2","2"
"0","5","10201","0","1200","2","2"
"0","0","10201","0","1500","3","2"
"0","1","10201","0","1560","3","2"
"0","2","10201","0","1620","3","2"
"0","3","10201","0","1680","3","2"
"0","4","10201","0","1740","3","2"
"0","5","10201","0","1800","3","2"
"0","0","10201","0","2100","4","2"
"0","1","10201","0","2160","4","2"
"0","2","10201","0","2220","4","2"
"0","3","10201","0","2280","4","2"
"0","4","10201","0","2340","4","2"
"0","5","10201","0","2400","4","2"
"0","0","10201","0","2700","5","2"
"0","1","10201","0","2760","5","2"
"0","2","10201","0","2820","5","2"
"0","3","10201","0","2880","5","2"
"0","4","10201","0","2940","5","2"
"0","5","10201","0","3000","5","2"
"0","0","10201","0","3150","6","2"
"0","1","10201","0","3180","6","2"
"0","2","10201","0","3210","6","2"
"0","3","10201","0","3240","6","2"
"0","4","10201","0","3270","6","2"
"0","5","10201","0","3300","6","2"
"0","0","10201","0","3450","7","2"
"0","1","10201","0","3480","7","2"
"0","2","10201","0","3510","7","2"
"0","3","10201","0","3540","7","2"
"0","4","10201","0","3570","7","2"
"0","5","10201","0","3600","7","2"
"0","0","10201","0","3750","8","2"
"0","1","10201","0","3780","8","2"
"0","2","10201","0","3810","8","2"
"0","3","10201","0","3840","8","2"
"0","4","10201","0","3870","8","2"
"0","5","10201","0","3900","8","2"
"0","0","10201","0","4050","9","2"
"0","1","10201","0","4080","9","2"
"0","2","10201","0","4110","9","2"
"0","3","10201","0","4140","9","2"
"0","4","10201","0","4170","9","2"
"0","5","10201","0","4200","9","2"
"0","0","10201","0","4350","10","2"
"0","1","10201","0","4380","10","2"
"0","2","10201","0","4410","10","2"
"0","3","10201","0","4440","10","2"
"0","4","10201","0","4470","10","2"
"0","5","10201","0","4500","10","2"
"0","0","10202","0","150","1","5"
"0","1","10202","0","180","1","5"
"0","2","10202","0","210","1","5"
"0","3","10202","0","240","1","5"
"0","4","10202","0","270","1","5"
"0","5","10202","0","300","1","5"
"0","0","10202","0","450","2","5"
"0","1","10202","0","480","2","5"
"0","2","10202","0","510","2","5"
"0","3","10202","0","540","2","5"
"0","4","10202","0","570","2","5"
"0","5","10202","0","600","2","5"
"0","0","10202","0","750","3","5"
"0","1","10202","0","780","3","5"
"0","2","10202","0","810","3","5"
"0","3","10202","0","840","3","5"
"0","4","10202","0","870","3","5"
"0","5","10202","0","900","3","5"
"0","0","10202","0","1050","4","5"
"0","1","10202","0","1080","4","5"
"0","2","10202","0","1110","4","5"
"0","3","10202","0","1140","4","5"
"0","4","10202","0","1170","4","5"
"0","5","10202","0","1200","4","5"
"0","0","10202","0","1350","5","5"
"0","1","10202","0","1380","5","5"
"0","2","10202","0","1410","5","5"
"0","3","10202","0","1440","5","5"
"0","4","10202","0","1470","5","5"
"0","5","10202","0","1500","5","5"
"0","0","10202","0","1575","6","5"
"0","1","10202","0","1590","6","5"
"0","2","10202","0","1605","6","5"
"0","3","10202","0","1620","6","5"
"0","4","10202","0","1635","6","5"
"0","5","10202","0","1650","6","5"
"0","0","10202","0","1725","7","5"
"0","1","10202","0","1740","7","5"
"0","2","10202","0","1755","7","5"
"0","3","10202","0","1770","7","5"
"0","4","10202","0","1785","7","5"
"0","5","10202","0","1800","7","5"
"0","0","10202","0","1875","8","5"
"0","1","10202","0","1890","8","5"
"0","2","10202","0","1905","8","5"
"0","3","10202","0","1920","8","5"
"0","4","10202","0","1935","8","5"
"0","5","10202","0","1950","8","5"
"0","0","10202","0","2025","9","5"
"0","1","10202","0","2040","9","5"
"0","2","10202","0","2055","9","5"
"0","3","10202","0","2070","9","5"
"0","4","10202","0","2085","9","5"
"0","5","10202","0","2100","9","5"
"0","0","10202","0","2175","10","5"
"0","1","10202","0","2190","10","5"
"0","2","10202","0","2205","10","5"
"0","3","10202","0","2220","10","5"
"0","4","10202","0","2235","10","5"
"0","5","10202","0","2250","10","5"
"0","0","10203","0","150","1","6"
"0","1","10203","0","180","1","6"
"0","2","10203","0","210","1","6"
"0","3","10203","0","240","1","6"
"0","4","10203","0","270","1","6"
"0","5","10203","0","300","1","6"
"0","0","10203","0","450","2","6"
"0","1","10203","0","480","2","6"
"0","2","10203","0","510","2","6"
"0","3","10203","0","540","2","6"
"0","4","10203","0","570","2","6"
"0","5","10203","0","600","2","6"
"0","0","10203","0","750","3","6"
"0","1","10203","0","780","3","6"
"0","2","10203","0","810","3","6"
"0","3","10203","0","840","3","6"
"0","4","10203","0","870","3","6"
"0","5","10203","0","900","3","6"
"0","0","10203","0","1050","4","6"
"0","1","10203","0","1080","4","6"
"0","2","10203","0","1110","4","6"
"0","3","10203","0","1140","4","6"
"0","4","10203","0","1170","4","6"
"0","5","10203","0","1200","4","6"
"0","0","10203","0","1350","5","6"
"0","1","10203","0","1380","5","6"
"0","2","10203","0","1410","5","6"
"0","3","10203","0","1440","5","6"
"0","4","10203","0","1470","5","6"
"0","5","10203","0","1500","5","6"
"0","0","10203","0","1575","6","6"
"0","1","10203","0","1590","6","6"
"0","2","10203","0","1605","6","6"
"0","3","10203","0","1620","6","6"
"0","4","10203","0","1635","6","6"
"0","5","10203","0","1650","6","6"
"0","0","10203","0","1725","7","6"
"0","1","10203","0","1740","7","6"
"0","2","10203","0","1755","7","6"
"0","3","10203","0","1770","7","6"
"0","4","10203","0","1785","7","6"
"0","5","10203","0","1800","7","6"
"0","0","10203","0","1875","8","6"
"0","1","10203","0","1890","8","6"
"0","2","10203","0","1905","8","6"
"0","3","10203","0","1920","8","6"
"0","4","10203","0","1935","8","6"
"0","5","10203","0","1950","8","6"
"0","0","10203","0","2025","9","6"
"0","1","10203","0","2040","9","6"
"0","2","10203","0","2055","9","6"
"0","3","10203","0","2070","9","6"
"0","4","10203","0","2085","9","6"
"0","5","10203","0","2100","9","6"
"0","0","10203","0","2175","10","6"
"0","1","10203","0","2190","10","6"
"0","2","10203","0","2205","10","6"
"0","3","10203","0","2220","10","6"
"0","4","10203","0","2235","10","6"
"0","5","10203","0","2250","10","6"
"0","0","10204","0","300","1","10"
"0","1","10204","0","360","1","10"
"0","2","10204","0","420","1","10"
"0","3","10204","0","480","1","10"
"0","4","10204","0","540","1","10"
"0","5","10204","0","600","1","10"
"0","0","10204","0","900","2","10"
"0","1","10204","0","960","2","10"
"0","2","10204","0","1020","2","10"
"0","3","10204","0","1080","2","10"
"0","4","10204","0","1140","2","10"
"0","5","10204","0","1200","2","10"
"0","0","10204","0","1500","3","10"
"0","1","10204","0","1560","3","10"
"0","2","10204","0","1620","3","10"
"0","3","10204","0","1680","3","10"
"0","4","10204","0","1740","3","10"
"0","5","10204","0","1800","3","10"
"0","0","10204","0","2100","4","10"
"0","1","10204","0","2160","4","10"
"0","2","10204","0","2220","4","10"
"0","3","10204","0","2280","4","10"
"0","4","10204","0","2340","4","10"
"0","5","10204","0","2400","4","10"
"0","0","10204","0","2700","5","10"
"0","1","10204","0","2760","5","10"
"0","2","10204","0","2820","5","10"
"0","3","10204","0","2880","5","10"
"0","4","10204","0","2940","5","10"
"0","5","10204","0","3000","5","10"
"0","0","10204","0","3150","6","10"
"0","1","10204","0","3180","6","10"
"0","2","10204","0","3210","6","10"
"0","3","10204","0","3240","6","10"
"0","4","10204","0","3270","6","10"
"0","5","10204","0","3300","6","10"
"0","0","10204","0","3450","7","10"
"0","1","10204","0","3480","7","10"
"0","2","10204","0","3510","7","10"
"0","3","10204","0","3540","7","10"
"0","4","10204","0","3570","7","10"
"0","5","10204","0","3600","7","10"
"0","0","10204","0","3750","8","10"
"0","1","10204","0","3780","8","10"
"0","2","10204","0","3810","8","10"
"0","3","10204","0","3840","8","10"
"0","4","10204","0","3870","8","10"
"0","5","10204","0","3900","8","10"
"0","0","10204","0","4050","9","10"
"0","1","10204","0","4080","9","10"
"0","2","10204","0","4110","9","10"
"0","3","10204","0","4140","9","10"
"0","4","10204","0","4170","9","10"
"0","5","10204","0","4200","9","10"
"0","0","10204","0","4350","10","10"
"0","1","10204","0","4380","10","10"
"0","2","10204","0","4410","10","10"
"0","3","10204","0","4440","10","10"
"0","4","10204","0","4470","10","10"
"0","5","10204","0","4500","10","10"
"0","0","10301","0","150","1","1"
"0","1","10301","0","180","1","1"
"0","2","10301","0","210","1","1"
"0","3","10301","0","240","1","1"
"0","4","10301","0","270","1","1"
"0","5","10301","0","300","1","1"
"0","0","10301","0","450","2","1"
"0","1","10301","0","480","2","1"
"0","2","10301","0","510","2","1"
"0","3","10301","0","540","2","1"
"0","4","10301","0","570","2","1"
"0","5","10301","0","600","2","1"
"0","0","10301","0","750","3","1"
"0","1","10301","0","780","3","1"
"0","2","10301","0","810","3","1"
"0","3","10301","0","840","3","1"
"0","4","10301","0","870","3","1"
"0","5","10301","0","900","3","1"
"0","0","10301","0","1050","4","1"
"0","1","10301","0","1080","4","1"
"0","2","10301","0","1110","4","1"
"0","3","10301","0","1140","4","1"
"0","4","10301","0","1170","4","1"
"0","5","10301","0","1200","4","1"
"0","0","10301","0","1350","5","1"
"0","1","10301","0","1380","5","1"
"0","2","10301","0","1410","5","1"
"0","3","10301","0","1440","5","1"
"0","4","10301","0","1470","5","1"
"0","5","10301","0","1500","5","1"
"0","0","10301","0","1575","6","1"
"0","1","10301","0","1590","6","1"
"0","2","10301","0","1605","6","1"
"0","3","10301","0","1620","6","1"
"0","4","10301","0","1635","6","1"
"0","5","10301","0","1650","6","1"
"0","0","10301","0","1725","7","1"
"0","1","10301","0","1740","7","1"
"0","2","10301","0","1755","7","1"
"0","3","10301","0","1770","7","1"
"0","4","10301","0","1785","7","1"
"0","5","10301","0","1800","7","1"
"0","0","10301","0","1875","8","1"
"0","1","10301","0","1890","8","1"
"0","2","10301","0","1905","8","1"
"0","3","10301","0","1920","8","1"
"0","4","10301","0","1935","8","1"
"0","5","10301","0","1950","8","1"
"0","0","10301","0","2025","9","1"
"0","1","10301","0","2040","9","1"
"0","2","10301","0","2055","9","1"
"0","3","10301","0","2070","9","1"
"0","4","10301","0","2085","9","1"
"0","5","10301","0","2100","9","1"
"0","0","10301","0","2175","10","1"
"0","1","10301","0","2190","10","1"
"0","2","10301","0","2205","10","1"
"0","3","10301","0","2220","10","1"
"0","4","10301","0","2235","10","1"
"0","5","10301","0","2250","10","1"
"0","0","10302","0","150","1","3"
"0","1","10302","0","180","1","3"
"0","2","10302","0","210","1","3"
"0","3","10302","0","240","1","3"
"0","4","10302","0","270","1","3"
"0","5","10302","0","300","1","3"
"0","0","10302","0","450","2","3"
"0","1","10302","0","480","2","3"
"0","2","10302","0","510","2","3"
"0","3","10302","0","540","2","3"
"0","4","10302","0","570","2","3"
"0","5","10302","0","600","2","3"
"0","0","10302","0","750","3","3"
"0","1","10302","0","780","3","3"
"0","2","10302","0","810","3","3"
"0","3","10302","0","840","3","3"
"0","4","10302","0","870","3","3"
"0","5","10302","0","900","3","3"
"0","0","10302","0","1050","4","3"
"0","1","10302","0","1080","4","3"
"0","2","10302","0","1110","4","3"
"0","3","10302","0","1140","4","3"
"0","4","10302","0","1170","4","3"
"0","5","10302","0","1200","4","3"
"0","0","10302","0","1350","5","3"
"0","1","10302","0","1380","5","3"
"0","2","10302","0","1410","5","3"
"0","3","10302","0","1440","5","3"
"0","4","10302","0","1470","5","3"
"0","5","10302","0","1500","5","3"
"0","0","10302","0","1575","6","3"
"0","1","10302","0","1590","6","3"
"0","2","10302","0","1605","6","3"
"0","3","10302","0","1620","6","3"
"0","4","10302","0","1635","6","3"
"0","5","10302","0","1650","6","3"
"0","0","10302","0","1725","7","3"
"0","1","10302","0","1740","7","3"
"0","2","10302","0","1755","7","3"
"0","3","10302","0","1770","7","3"
"0","4","10302","0","1785","7","3"
"0","5","10302","0","1800","7","3"
"0","0","10302","0","1875","8","3"
"0","1","10302","0","1890","8","3"
"0","2","10302","0","1905","8","3"
"0","3","10302","0","1920","8","3"
"0","4","10302","0","1935","8","3"
"0","5","10302","0","1950","8","3"
"0","0","10302","0","2025","9","3"
"0","1","10302","0","2040","9","3"
"0","2","10302","0","2055","9","3"
"0","3","10302","0","2070","9","3"
"0","4","10302","0","2085","9","3"
"0","5","10302","0","2100","9","3"
"0","0","10302","0","2175","10","3"
"0","1","10302","0","2190","10","3"
"0","2","10302","0","2205","10","3"
"0","3","10302","0","2220","10","3"
"0","4","10302","0","2235","10","3"
"0","5","10302","0","2250","10","3"
"0","0","10303","0","150","1","4"
"0","1","10303","0","180","1","4"
"0","2","10303","0","210","1","4"
"0","3","10303","0","240","1","4"
"0","4","10303","0","270","1","4"
"0","5","10303","0","300","1","4"
"0","0","10303","0","450","2","4"
"0","1","10303","0","480","2","4"
"0","2","10303","0","510","2","4"
"0","3","10303","0","540","2","4"
"0","4","10303","0","570","2","4"
"0","5","10303","0","600","2","4"
"0","0","10303","0","750","3","4"
"0","1","10303","0","780","3","4"
"0","2","10303","0","810","3","4"
"0","3","10303","0","840","3","4"
"0","4","10303","0","870","3","4"
"0","5","10303","0","900","3","4"
"0","0","10303","0","1050","4","4"
"0","1","10303","0","1080","4","4"
"0","2","10303","0","1110","4","4"
"0","3","10303","0","1140","4","4"
"0","4","10303","0","1170","4","4"
"0","5","10303","0","1200","4","4"
"0","0","10303","0","1350","5","4"
"0","1","10303","0","1380","5","4"
"0","2","10303","0","1410","5","4"
"0","3","10303","0","1440","5","4"
"0","4","10303","0","1470","5","4"
"0","5","10303","0","1500","5","4"
"0","0","10303","0","1575","6","4"
"0","1","10303","0","1590","6","4"
"0","2","10303","0","1605","6","4"
"0","3","10303","0","1620","6","4"
"0","4","10303","0","1635","6","4"
"0","5","10303","0","1650","6","4"
"0","0","10303","0","1725","7","4"
"0","1","10303","0","1740","7","4"
"0","2","10303","0","1755","7","4"
"0","3","10303","0","1770","7","4"
"0","4","10303","0","1785","7","4"
"0","5","10303","0","1800","7","4"
"0","0","10303","0","1875","8","4"
"0","1","10303","0","1890","8","4"
"0","2","10303","0","1905","8","4"
"0","3","10303","0","1920","8","4"
"0","4","10303","0","1935","8","4"
"0","5","10303","0","1950","8","4"
"0","0","10303","0","2025","9","4"
"0","1","10303","0","2040","9","4"
"0","2","10303","0","2055","9","4"
"0","3","10303","0","2070","9","4"
"0","4","10303","0","2085","9","4"
"0","5","10303","0","2100","9","4"
"0","0","10303","0","2175","10","4"
"0","1","10303","0","2190","10","4"
"0","2","10303","0","2205","10","4"
"0","3","10303","0","2220","10","4"
"0","4","10303","0","2235","10","4"
"0","5","10303","0","2250","10","4"
"0","0","10304","0","200","1","11"
"0","1","10304","0","240","1","11"
"0","2","10304","0","280","1","11"
"0","3","10304","0","320","1","11"
"0","4","10304","0","360","1","11"
"0","5","10304","0","400","1","11"
"0","0","10304","0","600","2","11"
"0","1","10304","0","640","2","11"
"0","2","10304","0","680","2","11"
"0","3","10304","0","720","2","11"
"0","4","10304","0","760","2","11"
"0","5","10304","0","800","2","11"
"0","0","10304","0","1000","3","11"
"0","1","10304","0","1040","3","11"
"0","2","10304","0","1080","3","11"
"0","3","10304","0","1120","3","11"
"0","4","10304","0","1160","3","11"
"0","5","10304","0","1200","3","11"
"0","0","10304","0","1400","4","11"
"0","1","10304","0","1440","4","11"
"0","2","10304","0","1480","4","11"
"0","3","10304","0","1520","4","11"
"0","4","10304","0","1560","4","11"
"0","5","10304","0","1600","4","11"
"0","0","10304","0","1800","5","11"
"0","1","10304","0","1840","5","11"
"0","2","10304","0","1880","5","11"
"0","3","10304","0","1920","5","11"
"0","4","10304","0","1960","5","11"
"0","5","10304","0","2000","5","11"
"0","0","10304","0","2100","6","11"
"0","1","10304","0","2120","6","11"
"0","2","10304","0","2140","6","11"
"0","3","10304","0","2160","6","11"
"0","4","10304","0","2180","6","11"
"0","5","10304","0","2200","6","11"
"0","0","10304","0","2300","7","11"
"0","1","10304","0","2320","7","11"
"0","2","10304","0","2340","7","11"
"0","3","10304","0","2360","7","11"
"0","4","10304","0","2380","7","11"
"0","5","10304","0","2400","7","11"
"0","0","10304","0","2500","8","11"
"0","1","10304","0","2520","8","11"
"0","2","10304","0","2540","8","11"
"0","3","10304","0","2560","8","11"
"0","4","10304","0","2580","8","11"
"0","5","10304","0","2600","8","11"
"0","0","10304","0","2700","9","11"
"0","1","10304","0","2720","9","11"
"0","2","10304","0","2740","9","11"
"0","3","10304","0","2760","9","11"
"0","4","10304","0","2780","9","11"
"0","5","10304","0","2800","9","11"
"0","0","10304","0","2900","10","11"
"0","1","10304","0","2920","10","11"
"0","2","10304","0","2940","10","11"
"0","3","10304","0","2960","10","11"
"0","4","10304","0","2980","10","11"
"0","5","10304","0","3000","10","11"
"0","0","10401","0","150","1","1"
"0","1","10401","0","180","1","1"
"0","2","10401","0","210","1","1"
"0","3","10401","0","240","1","1"
"0","4","10401","0","270","1","1"
"0","5","10401","0","300","1","1"
"0","0","10401","0","450","2","1"
"0","1","10401","0","480","2","1"
"0","2","10401","0","510","2","1"
"0","3","10401","0","540","2","1"
"0","4","10401","0","570","2","1"
"0","5","10401","0","600","2","1"
"0","0","10401","0","750","3","1"
"0","1","10401","0","780","3","1"
"0","2","10401","0","810","3","1"
"0","3","10401","0","840","3","1"
"0","4","10401","0","870","3","1"
"0","5","10401","0","900","3","1"
"0","0","10401","0","1050","4","1"
"0","1","10401","0","1080","4","1"
"0","2","10401","0","1110","4","1"
"0","3","10401","0","1140","4","1"
"0","4","10401","0","1170","4","1"
"0","5","10401","0","1200","4","1"
"0","0","10401","0","1350","5","1"
"0","1","10401","0","1380","5","1"
"0","2","10401","0","1410","5","1"
"0","3","10401","0","1440","5","1"
"0","4","10401","0","1470","5","1"
"0","5","10401","0","1500","5","1"
"0","0","10401","0","1575","6","1"
"0","1","10401","0","1590","6","1"
"0","2","10401","0","1605","6","1"
