5911ff91593a4475e4399a0ae0f4a31319d4260a77afc25683cbcc723e4b4266,a2b849ec8b74f2569f8f57b9841d38697964414b8f9484e80477523e6eb89aaf,565cfb5e56d8d6613e755ff25fc86b314e407b0617baa14eaaad5f3d30fb2100,279cd026763792c986b8d05821d909c60f1cfec61ba018dfc4647772a6cd5332,51e0f6b69386118bfcf298b2710ba9776bd1200b6cf60e1e3d7b256fa6db3f48,dbdc55f79a40cfe7f30c1f95eb775a0616096c47fb8edf3020a25867224e04d6,7f97fe69c9f9a10a44b13205799fec73a553830d8f379c8582b1d4d8c4522945,aeda0680adaa69dede269329a8a13a8dece23df6deb4f9af6e850da89d2ea073,279bc75982fc8884e3684d141703194774b96f3f48def5bb7a88eb01de4cd723,47cbaf264f35ceca4dfc600b979a34f2e51eaf746de345d0afbfa4f4551960d1,6c0428e4d992fea0ca3d88f0253aa23581e42cc838f7b81957cbc545cac34855
"","1","","12033","0.3","12","-250","","-120","2","1"
"","0","","12034","0.3","12","0","","-100","2","1"
"","0","","12035","","12","","","0","22",""
"","0.4","","12036","","12","","","0","93",""
"riri_idle_look_shy","1","0","13001","20","13","17","2.2","1","5","-230"
"clear_idle_look_shy","2","0","13002","-140","13","19","2.2","2","5","-255"
"idle_look_precia","3","1","13003","270","13","18","2.2","3","5","-245"
"","1","0","13004","1","13","1","0","1","6","0"
"","2","0","13005","1","13","1","0","1","6","0"
"","3","0","13006","1","13","1","0","1","6","0"
"","1","","13007","0","13","0","0","100","31","1"
"","100","","13008","","13","","","0","35",""
"black","0","0","13009","50","13","16","1","0","5","0"
"","0","0","13010","1","13","1","0","1","6","0"
"","0","","13011","","13","","","","91",""
"","0.1","","13012","","13","","","0","93",""
"","1","0","13013","1","13","1","0.2","1","6","1"
"","2","0","13014","1","13","1","0.2","1","6","1"
"","3","0","13015","1","13","1","0.2","1","6","1"
"","0","0","13016","1","13","1","0.2","1","6","1"
"","1","","13017","0.3","13","-230","","-30","2","2"
"","2","","13018","0.3","13","-255","","-190","2","2"
"","3","","13019","0.3","13","-245","","220","2","2"
"","0","","13020","0.3","13","0","","0","2","2"
"","100","","13021","","13","","","1","32",""
"","0.6","","13022","","13","","","0","93",""
"","1","","13023","","13","1","0.2","sad_talk_look_shy_riri","3",""
"","vo_asb","","13024","0","13","0","","vo_asb_1521","21",""
"0","1","0","13025","1","13","10","0","其實我們……\n要讓兄長大人看這本\n學習的剪貼簿，\n會覺得有點害羞。","11","1"
"","0","","13026","0","13","0","","","91",""
"","1","","13027","","13","1","0.2","sad_idle_normal_look_shy_riri","3",""
"","2","","13028","","13","1","0.2","clear_talk_look_shy","3",""
"","vo_asb","","13029","0","13","0","","vo_asb_1522","21",""
"0","2","0","13030","1","13","10","0","因為，雖然有很多快樂的回憶，\n但也同樣搞砸了許多事或力不從心。\n這些事要特地讓哥哥看一遍，\n是很需要勇氣的……","11","1"
"","0","","13031","0","13","0","","","91",""
"","2","","13032","","13","1","0.3","clear_idle_look_shy","3",""
"","3","","13033","","13","1","0.2","sad_talk_look_precia","3",""
"","vo_asb","","13034","0","13","0","","vo_asb_1523","21",""
"0","3","0","13035","1","13","10","0","赤裸裸的，\n冒險記。","11","1"
"","0","","13036","0","13","0","","","91",""
"","3","","13037","","13","1","0.2","idle_look_precia","3",""
"","1","","13038","","13","1","0.3","talk_look_shy_riri","3",""
"","vo_asb","","13039","0","13","0","","vo_asb_1524","21",""
"0","1","0","13040","1","13","10","0","但是……這也是種學習。\n兄長大人，能請您務必告訴我們，\n您看完之後的感想嗎？","11","1"
"","0","","13041","0","13","0","","","91",""
"","1","","13042","","13","1","0.2","wish_talk_look_shy_riri","3",""
"","vo_asb","","13043","0","13","0","","vo_asb_1525","21",""
"0","1","0","13044","1","13","10","0","無論是多嚴厲的斥責或指教，\n我們都會虛心接受的──\n呃…………咦？","11","1"
"","0","","13045","0","13","0","","","91",""
"","2","","13046","","13","1","0.2","idle_look_shy","3",""
"","3","","13047","","13","1","0.3","joy_idle_look_shy_precia","3",""
"","1","","13048","","13","1","0.2","wish_talk_Ex4","3",""
"","vo_asb","","13049","0","13","0","","vo_asb_1526","21",""
"0","1","0","13050","1","13","10","0","…………\n沒、沒想到……\n竟然能像這樣被稱讚……","11","1"
"","0","","13051","0","13","0","","","91",""
"","1","","13052","","13","1","0.2","idle_look_shy_riri","3",""
"","3","","13053","","13","1","0.4","surprise_idle_lookR_precia","3",""
"","vo_asb","","13054","0","13","0","","vo_asb_1527","21",""
"0","3","0","13055","1","13","10","0","哥……","11","1"
"","0","","13056","0","13","0","","","91",""
"","3","","13057","","13","1","0.4","joy_idle_look_shy_precia2","3",""
"","2","","13058","","13","1","0.2","clear_talk2_look","3",""
"","vo_asb","","13059","0","13","0","","vo_asb_1528","21",""
"0","2","0","13060","1","13","10","0","哥哥你，\n並不是針對結果，\n而是看到我們努力的過程，\n稱讚了我們的付出……","11","1"
"","0","","13061","0","13","0","","","91",""
"","1","","13062","","13","1","0.2","wish_talk_Ex3","3",""
"","3","","13063","","13","1","0.3","joy_idle_look_shy_precia","3",""
"","2","0","13064","clear_wish_talk_joy_look","13","0","0.2","talk2ToWish_look","3","1"
"","vo_asb","","13065","0","13","0","","vo_asb_1529","21",""
"0","1","0","13066","1","13","10","0","……謝謝！","11","1"
"","0","","13067","0","13","0","","","91",""
"","1","","13068","","13","1","0.2","idle_look_shy_riri","3",""
"","2","","13069","","13","1","0.2","idle_look_shy","3",""
"","3","0","13070","doya_talk_precia","13","0","0.2","doya_in_precia","3","1"
"","vo_asb","","13071","0","13","0","","vo_asb_1530","21",""
"0","3","0","13072","1","13","10","0","自信滿滿的，\n冒險記。","11","1"
"","0","","13073","0","13","0","","","91",""
"","3","","13074","","13","1","0.4","idle_look_normal_precia","3",""
"","1","","13075","","13","1","0.2","riri_talk_look_shy","3",""
"","vo_asb","","13076","0","13","0","","vo_asb_1531","21",""
"0","1","0","13077","1","13","10","0","誠如您看到的，\n我們還是如此的笨拙不成熟……","11","1"
"","0","","13078","0","13","0","","","91",""
"","1","","13079","","13","1","0.2","riri_idle_look_normal_shy","3",""
"","2","","13080","","13","1","0.2","clear_talk3_look","3",""
"","vo_asb","","13081","0","13","0","","vo_asb_1532","21",""
"0","2","0","13082","1","13","10","0","但多虧有哥哥\n像這樣溫暖地守護我們，\n我才能繼續追逐夢想，\n想成為了不起的冒險者。","11","1"
"","0","","13083","0","13","0","","","91",""
"","2","","13084","","13","1","0.2","clear_wish_talk_joy_look","3",""
"","vo_asb","","13085","0","13","0","","vo_asb_1533","21",""
"0","2","0","13086","1","13","10","0","哥哥。\n從今以後，也請你繼續\n待在【幻變少女】身旁喔。","11","1"
"","0","","13087","0","13","0","","","91",""
"","2","","13088","","13","1","0.2","clear_wish_idle_look","3",""
"","3","0.2","13089","joy_idle_look_shy_precia2","13","0","0.1","agree","3","1"
"","vo_asb","","13090","0","13","0","","vo_asb_1534","21",""
"0","3","0","13091","1","13","10","0","請多指教。","11","1"
"","0","","13092","0","13","0","","","91",""
"","1","0.2","13093","idle_look_shy_riri","13","0","0.2","bow_riri","3","1"
"","vo_asb","","13094","0","13","0","","vo_asb_1535","21",""
"0","1","0","13095","1","13","10","0","請多多指教……！","11","1"
"","0","","13096","0","13","0","","","91",""
"","13098","","13097","","13","","","","101",""
"","1","0","13098","1","13","1","0.3","1","6","0"
"","2","0","13099","1","13","1","0.3","1","6","0"
"","3","0","13100","1","13","1","0.3","1","6","0"
"","0","0","13101","1","13","1","0.3","1","6","0"
"","1","","13102","0.3","13","-230","","-130","2","1"
"","2","","13103","0.3","13","-255","","-290","2","1"
"","3","","13104","0.3","13","-245","","120","2","1"
"","0","","13105","0.3","13","0","","-100","2","1"
"","0","","13106","","13","","","0","22",""
"","100","","13107","","13","","","1","35",""
"","100","","13108","0.3","13","0","","-100","33","1"
"","0.4","","13109","","13","","","0","93",""
"","100","","13110","","13","","","0","32",""
"surprise_idle_normal2_precia","3","0","22001","30","22","52","2.2","1","5","-250"
"","1","0","22002","1","22","1","0","1","6","0"
"black","0","0","22003","50","22","29","1","0","5","0"
"","0","0","22004","1","22","1","0","1","6","0"
"","0","","22005","","22","","","","91",""
"","1","0","22006","1","22","1","0.2","1","6","1"
"","0","0","22007","1","22","1","0.2","1","6","1"
"","1","","22008","0.3","22","-250","","-20","2","2"
"","0","","22009","0.3","22","0","","0","2","2"
"","0.6","","22010","","22","","","0","93",""
"","vo_asb","","22011","0","22","0","","vo_asb_0221","21",""
"0","1","0","22012","1","22","10","0","坐墊。\n餅乾。\n吃了好多。","11","1"
"","0","","22013","0","22","0","","","91",""
"","1","","22014","","22","1","0.3","talk_surprise_precia","3",""
"","vo_asb","","22015","0","22","0","","vo_asb_0222","21",""
"0","1","0","22016","1","22","10","0","鈴莓。\n好像，\n會做各式各樣。","11","1"
"","0","","22017","0","22","0","","","91",""
"","1","","22018","","22","1","0.3","think_idle_precia","3",""
"","vo_asb","","22019","0","22","0","","vo_asb_0223","21",""
"0","1","0","22020","1","22","10","0","像是，坐墊鬆餅。\n之類的？","11","1"
"","0","","22021","0","22","0","","","91",""
"","1","","22022","","22","1","0.3","think_idle_dere_precia","3",""
"","vo_asb","","22023","0","22","0","","vo_asb_0224","21",""
"0","1","0","22024","1","22","10","0","像是，坐墊馬芬蛋糕。\n之類的？","11","1"
"","0","","22025","0","22","0","","","91",""
"","1","","22026","","22","1","0.3","think_idle_angerR","3",""
"","vo_asb","","22027","0","22","0","","vo_asb_0225","21",""
"0","1","0","22028","1","22","10","0","像是，坐墊肉包子……\n之類的……（吞口水)","11","1"
"","0","","22029","0","22","0","","","91",""
"","1","0","22030","speak1_light_precia","22","0","0.1","thinkToSpeak_precia","3","1"
"","vo_asb","","22031","0","22","0","","vo_asb_0226","21",""
"0","1","0","22032","1","22","10","0","鈴莓。\n我要挖角她。\n來幻變少女。","11","1"
"","0","","22033","0","22","0","","","91",""
"","22035","","22034","","22","","","","101",""
"","1","0","22035","1","22","1","0.3","1","6","0"
"","0","0","22036","1","22","1","0.3","1","6","0"
"","1","","22037","0.3","22","-250","","-120","2","1"
"","0","","22038","0.3","22","0","","-100","2","1"
"","0","","22039","","22","","","0","22",""
"","0.4","","22040","","22","","","0","93",""
"riri_idle_look","1","0","32001","20","32","52","2.2","1","5","-230"
"clear_book_read","2","0","32002","-140","32","58","2.2","2","5","-255"
"joy_idle_precia","3","1","32003","270","32","55","2.2","3","5","-245"
"","1","0","32004","1","32","1","0","1","6","0"
"","2","0","32005","1","32","1","0","1","6","0"
"","3","0","32006","1","32","1","0","1","6","0"
"black","0","0","32007","50","32","29","1","0","5","0"
"","0","0","32008","1","32","1","0","1","6","0"
"","0","","32009","","32","","","","91",""
"","1","0","32010","1","32","1","0.2","1","6","1"
"","2","0","32011","1","32","1","0.2","1","6","1"
"","3","0","32012","1","32","1","0.2","1","6","1"
"","0","0","32013","1","32","1","0.2","1","6","1"
"","1","","32014","0.3","32","-230","","-30","2","2"
"","2","","32015","0.3","32","-255","","-190","2","2"
"","3","","32016","0.3","32","-245","","220","2","2"
"","0","","32017","0.3","32","0","","0","2","2"
"","0.6","","32018","","32","","","0","93",""
"","2","","32019","","32","1","0.2","clear_book_talk","3",""
"","vo_asb","","32020","0","32","0","","vo_asb_0321","21",""
"0","2","0","32021","1","32","10","0","這幅牛的畫，\n未免畫得太好了吧！？","11","1"
"","0","","32022","0","32","0","","","91",""
"","2","","32023","","32","1","0.4","clear_book_idle","3",""
"","1","","32024","","32","1","0.2","riri_talk_look","3",""
"","vo_asb","","32025","0","32","0","","vo_asb_0322","21",""
"0","1","0","32026","1","32","10","0","這是普蕾西亞畫的。\n因為她是天才呢。","11","1"
"","0","","32027","0","32","0","","","91",""
"","1","","32028","","32","1","0.2","riri_idle_look","3",""
"","2","0","32029","clear_talk2_noShy","32","0","0.1","clear_bookToTalk2","3","1"
"","vo_asb","","32030","0","32","0","","vo_asb_0323","21",""
"0","2","0","32031","1","32","10","0","話說回來，我和莉莉兩人，\n一直做不好「手插腰」，\n真陽小姐為了教我們，\n苦戰一番的時候也……","11","1"
"","0","","32032","0","32","0","","","91",""
"","2","0","32033","idle_talkjoy2","32","0","0.1","talk2ToIdle_talkjoy2","3","1"
"","1","","32034","","32","1","0.2","sad_talk_joy2R","3",""
"","vo_asb","","32035","0","32","0","","vo_asb_0324","21",""
"0","1","0","32036","1","32","10","0","是，只有普蕾西亞\n一次就合格了吧。\n從我們這些外行人的眼中看來，\n也是非常完美的「手插腰」。","11","1"
"","0","","32037","0","32","0","","","91",""
"","1","","32038","","32","1","0.2","sad_idle_normal_riri","3",""
"","2","","32039","","32","1","0.2","idle","3",""
"","3","","32040","","32","1","0.3","talk_precia","3",""
"","vo_asb","","32041","0","32","0","","vo_asb_0325","21",""
"0","3","0","32042","1","32","10","0","想看嗎？","11","1"
"","0","","32043","0","32","0","","","91",""
"","3","","32044","","32","1","0.3","joy_idle_precia","3",""
"","1","","32045","","32","1","0.2","guts2_talk_riri","3",""
"","2","","32046","","32","1","0.2","clear_hope_talk","3",""
"","vo_asb","","32047","0","32","0","","vo_asb_0326","21",""
"0","1","0","32048","1","32","10","0","當然的。","11","1"
"","0","","32049","0","32","0","","","91",""
"","1","","32050","","32","1","0.2","guts2_idle_riri","3",""
"","2","","32051","","32","1","0.2","clear_hope_idle","3",""
"","3","0","32052","cool_idle","32","0","0.2","cool_in","3","1"
"","vo_asb","","32053","0","32","0","","vo_asb_0327","21",""
"0","3","0","32054","1","32","10","0","插腰。","11","1"
"","0","","32055","0","32","0","","","91",""
"","3","0.1","32056","cool_idle_doya","32","0","0.2","cool_idle_doya_in","3","1"
"","1","","32057","","32","1","0.2","guts2_idle_joy_riri","3",""
"","2","","32058","","32","1","0.2","clear_hope_joy","3",""
"","vo_asb","","32059","0","32","0","","vo_asb_0328","21",""
"0","1","-22","32060","1","32","10","-85","哇～♪","11","1"
"","0","","32061","0","32","0","","","91",""
"","32063","","32062","","32","","","","101",""
"","1","0","32063","1","32","1","0.3","1","6","0"
"","2","0","32064","1","32","1","0.3","1","6","0"
"","3","0","32065","1","32","1","0.3","1","6","0"
"","0","0","32066","1","32","1","0.3","1","6","0"
"","1","","32067","0.3","32","-230","","-130","2","1"
"","2","","32068","0.3","32","-255","","-290","2","1"
"","3","","32069","0.3","32","-245","","120","2","1"
"","0","","32070","0.3","32","0","","-100","2","1"
"","0","","32071","","32","","","0","22",""
"","0.4","","32072","","32","","","0","93",""
"clear_wish_talk_joy_noShy","2","0","42001","30","42","52","2.2","1","5","-250"
"","1","0","42002","1","42","1","0","1","6","0"
"black","0","0","42003","50","42","29","1","0","5","0"
"","0","0","42004","1","42","1","0","1","6","0"
"","0","","42005","","42","","","","91",""
"","1","0","42006","1","42","1","0.2","1","6","1"
"","0","0","42007","1","42","1","0.2","1","6","1"
"","1","","42008","0.3","42","-250","","-20","2","2"
"","0","","42009","0.3","42","0","","0","2","2"
"","0.6","","42010","","42","","","0","93",""
"","vo_asb","","42011","0","42","0","","vo_asb_0421","21",""
"0","1","0","42012","1","42","10","0","鈴小姐模仿真陽小姐，\n模仿得非常到位。","11","1"
"","0","","42013","0","42","0","","","91",""
"","1","","42014","","42","1","0.1","clear_talk_normal","3",""
"","vo_asb","","42015","0","42","0","","vo_asb_0422","21",""
"0","1","0","42016","1","42","10","0","在公會久待，\n關係深厚的成員之間，\n要像那樣子互相模仿，\n似乎也會變得容易呢……","11","1"
"","0","","42017","0","42","0","","","91",""
"","1","0","42018","clear_kohon_loop","42","0","0.2","clear_kohon_in","3","1"
"","vo_asb","","42019","0","42","0","","vo_asb_0423","21",""
"0","1","0","42020","1","42","10","0","…………\n……咳咳。","11","1"
"","0","","42021","0","42","0","","","91",""
"","1","0","42022","clear_speak2_talk","42","0","0.2","clear_imitation_in","3","1"
"","vo_asb","","42023","0","42","0","","vo_asb_0424","21",""
"0","1","0","42024","1","42","10","0","兄、兄長大人。兄長大人……？\n哥、哥，哥……哥。\n…………","11","1"
"","0","","42025","0","42","0","","","91",""
"","1","0","42026","clear_surprise_talk_red","42","0","0.3","clear_surprise_in_red","3","1"
"","vo_asb","","42027","0","42","0","","vo_asb_0425","21",""
"0","1","0","42028","1","42","10","0","……啊！\n只是要模仿公會成員而已，\n我真是的，為什麼會臉紅……！","11","1"
"","0","","42029","0","42","0","","","91",""
"","1","","42030","","42","1","0.2","clear_wish_talk_pain_red","3",""
"","vo_asb","","42031","0","42","0","","vo_asb_0426","21",""
"0","1","0","42032","1","42","10","0","從各方面來說，我都還差得遠呢……！","11","1"
"","0","","42033","0","42","0","","","91",""
"","42035","","42034","","42","","","","101",""
"","1","0","42035","1","42","1","0.3","1","6","0"
"","0","0","42036","1","42","1","0.3","1","6","0"
"","1","","42037","0.3","42","-250","","-120","2","1"
"","0","","42038","0.3","42","0","","-100","2","1"
"","0","","42039","","42","","","0","22",""
"","0.4","","42040","","42","","","0","93",""
"dance_riri","1","0","52001","70","52","55","2.2","1","5","-243"
"dance_clear","2","1","52002","320","52","52","2.2","2","5","-245"
"dance_precia","3","0","52003","-90","52","58","2.2","3","5","-255"
"","1","0","52004","1","52","1","0","1","6","0"
"","2","0","52005","1","52","1","0","1","6","0"
"","3","0","52006","1","52","1","0","1","6","0"
"black","0","0","52007","50","52","29","1","0","5","0"
"","0","0","52008","1","52","1","0","1","6","0"
"","0","","52009","","52","","","","91",""
"","1","","52010","","52","0","0.1","dance_riri","3",""
"","2","0","52011","idle","52","0","0.1","dance_clear","3","1"
"","3","0","52012","idle_precia","52","0","0.1","dance_precia","3","1"
"","1","0","52013","1","52","1","0.2","1","6","1"
"","2","0","52014","1","52","1","0.2","1","6","1"
"","3","0","52015","1","52","1","0.2","1","6","1"
"","0","0","52016","1","52","1","0.2","1","6","1"
"","1","","52017","0.3","52","-243","","-30","2","2"
"","2","","52018","0.3","52","-245","","220","2","2"
"","3","","52019","0.3","52","-255","","-190","2","2"
"","0","","52020","0.3","52","0","","0","2","2"
"","0.6","","52021","","52","","","0","93",""
"","vo_asb","","52022","0","52","0","","vo_asb_0521","21",""
"0.15","3","0","52023","0","52","11","0","快、快、慢。","11","0"
"","0","","52024","0","52","0","","","91",""
"","vo_asb","","52025","0","52","0","","vo_asb_0522","21",""
"0.75","1","0","52026","0","52","10","0","旋轉、停，旋轉、停，\n快、快、慢！","11","0"
"","52010","","52027","","52","","","","91",""
"","1","","52028","","52","1","0.1","idle","3",""
"","0.2","","52029","","52","","","0","93",""
"","1","0.2","52030","talk_joy","52","0","0.1","smile_riri","3","1"
"","vo_asb","","52031","0","52","0","","vo_asb_0523","21",""
"0","1","0","52032","1","52","10","0","……呵呵呵，有了這個口號，\n我們三人的步調，\n就很不可思議地同步了呢。","11","1"
"","0","","52033","","52","","","","91",""
"","1","","52034","","52","1","0.2","riri_idle","3",""
"","2","","52035","","52","1","0.2","clear_talk2_noShy","3",""
"","vo_asb","","52036","0","52","0","","vo_asb_0524","21",""
"0","2","0","52037","1","52","10","0","是啊。所以在那之後，\n我們也很常用這個口號呢。\n像是要合力搬起重物時，\n或是三人要一起做體操時。","11","1"
"","0","","52038","0","52","0","","","91",""
"","2","0","52039","idle","52","0","0.2","talk2ToIdle","3","1"
"","1","","52040","","52","1","0.2","riri_talk","3",""
"","vo_asb","","52041","0","52","0","","vo_asb_0525","21",""
"0","1","0","52042","1","52","10","0","其他還有，戰鬥訓練中要配合步調時，\n還有走夜路要避開魔物的時候！","11","1"
"","0","","52043","0","52","0","","","91",""
"","1","","52044","","52","1","0.2","riri_idle_look","3",""
"","2","","52045","","52","1","0.2","idle_talkjoy2","3",""
"","3","","52046","","52","1","0.3","talk_precia","3",""
"","vo_asb","","52047","0","52","0","","vo_asb_0526","21",""
"0","3","0","52048","1","52","10","0","實用性，\n太高了。","11","1"
"","0","","52049","0","52","0","","","91",""
"","52051","","52050","","52","","","","101",""
"","1","0","52051","1","52","1","0.3","1","6","0"
"","2","0","52052","1","52","1","0.3","1","6","0"
"","3","0","52053","1","52","1","0.3","1","6","0"
"","0","0","52054","1","52","1","0.3","1","6","0"
"","1","","52055","0.3","52","-230","","-130","2","1"
"","2","","52056","0.3","52","-245","","120","2","1"
"","3","","52057","0.3","52","-255","","-290","2","1"
"","0","","52058","0.3","52","0","","-100","2","1"
"","0","","52059","","52","","","0","22",""
"","0.4","","52060","","52","","","0","93",""
"talk_joy","1","0","62001","30","62","52","2.2","1","5","-250"
"","1","0","62002","1","62","1","0","1","6","0"
"black","0","0","62003","50","62","29","1","0","5","0"
"","0","0","62004","1","62","1","0","1","6","0"
"","0","","62005","","62","","","","91",""
"","1","0","62006","1","62","1","0.2","1","6","1"
"","0","0","62007","1","62","1","0.2","1","6","1"
"","1","","62008","0.3","62","-250","","-20","2","2"
"","0","","62009","0.3","62","0","","0","2","2"
"","0.6","","62010","","62","","","0","93",""
"","vo_asb","","62011","0","62","0","","vo_asb_0621","21",""
"0","1","0","62012","1","62","10","0","演唱會結束後，\n慈樂之音的成員們來拜訪了。","11","1"
"","0","","62013","0","62","0","","","91",""
"","1","","62014","","62","1","0.2","wish_talk_joyR_riri","3",""
"","vo_asb","","62015","0","62","0","","vo_asb_0622","21",""
"0","1","0","62016","1","62","10","0","她們說「絕對要再一起跳舞」，\n還把手疊在我們的手上……","11","1"
"","0","","62017","0","62","0","","","91",""
"","1","","62018","","62","1","0.3","memoly_talk_joy","3",""
"","vo_asb","","62019","0","62","0","","vo_asb_0623","21",""
"0","1","0","62020","1","62","10","0","她們三位實在是又可愛又耀眼，\n我已經是，\n頭暈目眩了……","11","1"
"","0","","62021","0","62","0","","","91",""
"","1","","62022","","62","1","0.2","sad_talk2_dere","3",""
"","vo_asb","","62023","0","62","0","","vo_asb_0624","21",""
"0","1","0","62024","1","62","10","0","其實，與她們相疊的這隻手，\n我從那天以來一次都沒有洗過。","11","1"
"","0","","62025","0","62","0","","","91",""
"","1","","62026","","62","1","0.3","wish_talk_nervous_riri","3",""
"","vo_asb","","62027","0","62","0","","vo_asb_0625","21",""
"0","1","0","62028","1","62","10","0","雖然也不是沒感覺到\n璃亞用有點傻眼的視線\n看著我……\n但至少讓我再等半天……！","11","1"
"","0","","62029","0","62","0","","","91",""
"","62031","","62030","","62","","","","101",""
"","1","0","62031","1","62","1","0.3","1","6","0"
"","0","0","62032","1","62","1","0.3","1","6","0"
"","1","","62033","0.3","62","-250","","-120","2","1"
"","0","","62034","0.3","62","0","","-100","2","1"
"","0","","62035","","62","","","0","22",""
"","0.4","","62036","","62","","","0","93",""
"idle","2","0","72001","30","72","52","2.2","1","5","-250"
"","1","0","72002","1","72","1","0","1","6","0"
"black","0","0","72003","50","72","29","1","0","5","0"
"","0","0","72004","1","72","1","0","1","6","0"
"","0","","72005","","72","","","","91",""
"","1","0","72006","1","72","1","0.2","1","6","1"
"","0","0","72007","1","72","1","0.2","1","6","1"
"","1","","72008","0.3","72","-250","","-20","2","2"
"","0","","72009","0.3","72","0","","0","2","2"
"","0.6","","72010","","72","","","0","93",""
"","1","","72011","","72","1","0.2","clear_talk_normal","3",""
"","vo_asb","","72012","0","72","0","","vo_asb_0721","21",""
"0","1","0","72013","1","72","10","0","碧小姐好像很害羞。\n但不是有這樣的說法嗎？\n有共同話題的人，\n彼此更容易敞開心扉。","11","1"
"","0","","72014","0","72","0","","","91",""
"","1","","72015","","72","1","0.2","clear_kohon_talk_surprise","3",""
"","vo_asb","","72016","0","72","0","","vo_asb_0722","21",""
"0","1","0","72017","1","72","10","0","我的直覺是對的呢。\n雖然不像碧小姐那麼了解，\n但我也喜歡花草。\n我有種感覺，能跟這個人變得很要好。","11","1"
"","0","","72018","0","72","0","","","91",""
"","1","","72019","","72","1","0.2","clear_talk2_noShy","3",""
"","vo_asb","","72020","0","72","0","","vo_asb_0723","21",""
"0","1","0","72021","1","72","10","0","所以我啊，\n鼓起勇氣說出口了！\n「能跟妳當朋友嗎？」這句話。","11","1"
"","0","","72022","0","72","0","","","91",""
"","1","0","72023","clear_wish_talk_joy","72","0","0.2","talk2ToWish","3","1"
"","vo_asb","","72024","0","72","0","","vo_asb_0724","21",""
"0","1","0","72025","1","72","10","0","然後碧小姐她，\n臉就變得紅通通的，\n「嗯嗯！」地點頭如搗蒜。\n我當時心想，成功了！","11","1"
"","0","","72026","0","72","0","","","91",""
"","1","","72027","","72","1","0.2","clear_talk2_nervous","3",""
"","vo_asb","","72028","0","72","0","","vo_asb_0725","21",""
"0","1","0","72029","1","72","10","0","……但接下來，\n她說需要一點時間心理準備。\n而她的心理準備，\n可能會花上300年左右……","11","1"
"","0","","72030","0","72","0","","","91",""
"","1","0","72031","clear_kohon_loop_shy","72","0","0.2","talk2ToKohon","3","1"
"","vo_asb","","72032","0","72","0","","vo_asb_0726","21",""
"0","1","0","72033","1","72","10","0","也是啦……\n因為我突然間太太太心急了嘛……","11","1"
