c437d7ff2de5fc394abc6be6e9b932ba7dcfb146d618b500cbc4a8a3f0d7bd36,ebe23f226e2806e2da55deaf7cbc68d2ef2156a8ad3118c19f7b8131b11355d1,84c4efbc35ab181ac06e2883e33d84bdbbed66cd074862ff95814b1c6c4083c0,ed1ac509c6313b4ac68bd3931908a63123c2a760b9ab7d0855a25298dc4b2fac,216a9ac353b6331216267aae9291a91a564a30af4076811787f87d2f2a550bbd,b52d60f389f380e4ec41c5f50c04ca2a326dfb113ffad6f2dcfecfa6493f5144,e1c10513041634a89823cc6bb3911d417830e76b2cadd37924bee2c0562119dd,290ffc9d728082e267f0967df54c67f05c71b46025b06755e9cca24ee3a6fab2,ac4d409b84dc65a5249a1e79fc5c81d2981b1e1fb28ba85b08afc368c121e341,d68ff2e2319346e1da4c3b9e99457d9f349b827e0551e0f8d8995e2a249be192,c3fb0286750734a4815a728cf7828d1895531cce571295cf0f5acf210cf71c83,39214a94b2239a6ee080f433477f234d875e5bd27e14809502686e6e705079b0,a455ac8ff4d7dd4db896171802438fc91532e05ebd9883ef418134deecf82321,ac2ce303378a34d76adbddb438be0d2c7444c255e9392a7cc363ecc397ab548b,8c87daa2f584b311476e43dab5174d97c5f7746e25c5e4459b9ecaf345977b19,135b19f3479501226053faef7025838b69f885af27a0c88b5bbc64175c6811b4,89f6a0711370c3ef1e04dc33ba521c1a0f0793021611cc5344688f5ea0f94238,b9985192ca09a8ed26e291b5f0eae847f7a027431626d3ee3868a5daac72e732,9a1f530409eae514580605a933818f25ebb4f301036780ba2eda1001bfc6a1e0,be0df5693299f24fc35c302c5087be2a8b8951096a14f5f3192b201b63acd8c4,dde77708c474cbf3c24035e83effb67c17b81e4e2e93a412d06d4f7e0a0d2bb6,081e2f7fe6631a263fcc953b17da4d59192f02b3c1ef20e639a4d71e18d2bd9c,b0c59290e317b738c8b09ccca1f620f47260fdf25e90597a64b0e306908ff253,52b51e8a1b6b04f1df6c9789975539af9ab2ed8a0b6101d08e7ff6edbe0c24fb,d393a9c450d817e14c0fa8955f70ecb6e4313f5bebd10be21d77e5d8e7f6432d,480a5f1b11a53154d5e0d2837b4c0f74591c41990c81a554f41e80dc1f74e50e,652d1325a3673114705dae61425d01f68bbf69a605ec7d3af3885cadffeccade,59e172c5b66ccbe5de6a1490f5c4f466c73bfa2c9b52300a561b9907f54d0f33,a456d2f0f1b17d99a053d0f4f66aa3efdb98c42dbe5d483d2b9504c6b93035ac,c157b814818aa32dea201ebf9530b20f3de8b9a7cb11659a6a4baa63e4371d0f,e19263590625686b35800a230457e4f5e7b61d071dd52e6e45293caa6da56c97,3d9d7dea1a7e8c7dc32dd3a5209328b4501abfe9e2fd9ff8c815b1adfb0e8eb5,cdc0779350540e01f6b6462c05dbf4b66d82d692dda06fd79b28e89ccd4de368,b90aa54b220fedf00b0b0fa54e9a97e578b1a8473d6e5aa44498b39a0d661f59,e18a688ab52c1e525016fbe18d02e4343b7a1bdd6e36af548ee7097751396317,de14dacf406c5328d5f6a8ad90b37358337ae551479b75f48a1e0211d2178205,ea2ffcead02fadf2d0541645d6a083368ccfdc806e9749076e77027a0d9ef432,ffe4182d1237025820fb52f5065f6491756ea68717f6d942c7c706e07c55e7d1,4f30111dd856c8fa6863a6f4fc793d43bd5203c096f16809c3ef332a41c3b9e7,29853315e680a50beea0e08e689fd75aa529a9553323b40d41ac55680562a206,3b51f8f290056e98eee9a72abd180d1ab3bf2f5205fab40e8b62533f5c047f6a,39273b564f71c6f3231d949fc67d03067a1efe647590e472075b8cc66dedb5ba,7e1c09237a2a099fffeb8a9661b0986ff2b0946571631015ae8b2d54e318e0a3,334128504c65e727adaf153b796ac456c0d9ffb2af5e2c2a561d47eb54cd8ce1,5329a6669eef8b9ce703a5df793967cfae2a3c66ea5faf2898c8c29e83f27789,385502141b0b831ab492a31e09d93e492b186eab1a1b2c21edc95c3548170349,3fc6efdfb1248725f5d3f6c7495c84e1a26a6eabf3c3868adaf102874426b5ce
"0","10006101","0","0","0","14","bgm_M131","0","20","0","100000","0.6","1000601","1.5","BOSS戰(NORMAL)","1","2019/02/01 12:00:00","81000605","610006001","1","2019/02/22 15:59:59","510061","0","0","0","81000605","0.8","120","-40","0","90","888","770","0","10006101","0","bgm_M131","0.03","1","5006301","0","610006011","10006","0","0","0","1"
"0","10006201","0","0","0","14","bgm_M131","0","30","0","100000","0.6","1000602","1.5","BOSS戰(HARD)","1","2019/02/01 12:00:00","81000606","610006002","1","2019/02/22 15:59:59","510062","0","0","0","81000606","0.8","120","-40","0","90","42","450","0","10006201","0","bgm_M131","0.03","1","5006302","0","610006021","10006","0","0","0","2"
"1","10006301","0","0","0","-60","bgm_M131","0","30","0","100000","0.6","1000603","1.5","Boss戰(VERYHARD)","1","2019/02/01 12:00:00","81000606","610006003","1","2019/02/22 15:59:59","510062","0","0","0","81000606","0.8","120","-40","0","90","500","450","0","10006201","0","bgm_M131","0.03","1","5006308","0","610006031","10006","0","0","0","3"
"0","10007101","0","0","-50","10","bgm_M138","0","20","0","100000","0.6","1000701","1.3","BOSS戰(NORMAL)","1","2019/03/06 16:00:00","81000705","610007001","1","2019/03/28 15:59:59","510071","0","0","0","81000705","1","140","-40","0","90","482","770","0","10007103","0","bgm_M138","0.03","1","5007301","0","610007011","10007","0","0","0","1"
"0","10007201","0","0","-50","-186","bgm_M138","0","30","0","100000","0.6","1000702","1.3","BOSS戰(HARD)","1","2019/03/06 16:00:00","81000706","610007002","1","2019/03/28 15:59:59","510072","0","0","0","81000706","1","140","-40","0","90","-333","450","0","10007201","0","bgm_M138","0.03","1.3","5007302","0","610007021","10007","0","0","0","2"
"1","10007301","0","0","-50","-85","bgm_M138","0","30","0","100000","0.6","1000703","1.3","Boss戰(VERYHARD)","1","2019/03/06 16:00:00","81000706","610007003","1","2019/03/28 15:59:59","510072","0","0","0","81000706","1","140","-40","0","90","455","450","0","10007201","0","bgm_M138","0.03","1.3","5007308","0","610007031","10007","0","0","0","3"
"0","10008101","0","0","-50","-110","bgm_M165","0","20","0","100000","0.6","1000801","1.5","BOSS戰(NORMAL)","1","2019/04/03 16:00:00","81000805","610008001","1","2019/04/21 15:59:59","510081","0","0","0","81000805","1","100","-40","0","90","1400","770","0","10008101","0","bgm_M165","0.03","1","5008301","0","610008011","10008","0","0","0","1"
"0","10008201","0","0","-50","-160","bgm_M165","0","30","0","100000","0.6","1000802","1.5","BOSS戰(HARD)","1","2019/04/03 16:00:00","81000806","610008002","1","2019/04/21 15:59:59","510082","0","0","0","81000806","0.8","100","-40","0","90","-175","450","0","10008201","0","bgm_M165","0.03","1","5008302","0","610008021","10008","0","0","0","2"
"1","10008301","0","0","-50","-80","bgm_M165","0","30","0","100000","0.6","1000803","1.5","Boss戰(VERYHARD)","1","2019/04/03 16:00:00","81000806","610008003","1","2019/04/21 15:59:59","510082","0","0","0","81000806","0.8","100","-40","0","90","450","450","0","10008201","0","bgm_M165","0.03","1","5008308","0","610008031","10008","0","0","0","3"
"0","10009101","0","0","-50","-56","bgm_M172","0","20","0","100000","0.8","1000901","1.5","BOSS戰(NORMAL)","1","2019/05/02 16:00:00","81000905","610009001","1","2019/05/19 15:59:59","510091","0","0","0","81000905","0.8","100","-40","0","90","885","770","0","10009101","0","bgm_M172","0.03","1.1","5009301","0","610009011","10009","0","0","0","1"
"0","10009201","0","0","-50","37","bgm_M172","0","30","0","100000","0.8","1000902","1.5","BOSS戰(HARD)","1","2019/05/02 16:00:00","81000906","610009002","1","2019/05/19 15:59:59","510092","0","0","0","81000906","0.8","100","-40","0","90","-404","450","0","10009201","0","bgm_M172","0.03","1.1","5009302","0","610009021","10009","0","0","0","2"
"1","10009301","0","0","-50","-104","bgm_M172","0","30","0","100000","0.8","1000903","1.5","Boss戰(VERYHARD)","1","2019/05/02 16:00:00","81000906","610009003","1","2019/05/19 15:59:59","510092","0","0","0","81000906","0.8","100","-40","0","90","442","450","0","10009201","0","bgm_M172","0.03","1.1","5009308","0","610009031","10009","0","0","0","3"
"0","10010101","0","0","-50","770","bgm_M183","0","20","0","100000","0.6","1001001","1.5","BOSS戰(NORMAL)","1","2019/06/03 16:00:00","81001005","610010001","1","2019/06/21 15:59:59","510101","0","0","0","81001005","1","200","770","0","90","450","450","0","10010101","0","bgm_M183","0.03","1","5010301","0","610010011","10010","0","0","0","1"
"0","10010201","0","0","-50","12","bgm_M183","0","30","0","100000","0.6","1001002","1.5","BOSS戰(HARD)","1","2019/06/03 16:00:00","81001006","610010002","1","2019/06/21 15:59:59","510102","0","0","0","81001006","1","200","12","0","90","-173","-173","0","10010201","0","bgm_M183","0.03","1.4","5010302","0","610010021","10010","0","0","0","2"
"1","10010301","0","0","-50","85","bgm_M183","0","30","0","100000","0.6","1001003","1.5","Boss戰(VERYHARD)","1","2019/06/03 16:00:00","81001006","610010003","1","2019/06/21 15:59:59","510102","0","0","0","81001006","1","200","85","0","90","213","213","0","10010201","0","bgm_M183","0.03","1.4","5010308","0","610010031","10010","0","0","0","3"
"0","10010401","0","0","-50","0","bgm_M183","0","0","0","100000","0","1001004","1.5","0","1","2019/06/03 16:00:00","81001006","610010004","1","2019/06/21 15:59:59","0","0","0","0","81001006","0","200","0","0","90","0","0","0","0","0","bgm_M183","0.03","0","0","0","610010041","10010","0","0","0","4"
"0","10011101","3","0","0","-56","bgm_M192","0","20","0","100000","0.8","1001101","1.4","BOSS戰(NORMAL)","1","2019/07/01 16:00:00","81001105","610011001","1","2019/07/18 15:59:59","510111","0","0","0","81001105","0.8","100","-40","0","90","885","770","0","10011102","1","bgm_M192","0.03","1.1","5011301","0","610011011","10011","0","0","0","1"
"0","10011201","3","0","0","49","bgm_M192","0","30","0","100000","0.8","1001102","1.4","BOSS戰(HARD)","1","2019/07/01 16:00:00","81001106","610011002","1","2019/07/18 15:59:59","510112","0","0","0","81001106","0.8","100","-40","0","90","-67","450","0","10011201","1","bgm_M192","0.03","1.1","5011302","0","610011021","10011","0","0","0","2"
"1","10011301","0","0","0","-84","bgm_M192","0","30","0","100000","0.8","1001103","1.4","Boss戰(VERYHARD)","1","2019/07/01 16:00:00","81001106","610011003","1","2019/07/18 15:59:59","510112","0","0","0","81001106","0.8","100","-40","0","90","470","450","0","10011201","0","bgm_M192","0.03","1.1","5011308","0","610011031","10011","0","0","0","3"
"0","10011401","0","0","0","0","bgm_M192","0","0","0","100000","0","1001104","1.4","0","1","2019/07/01 16:00:00","81001106","610011004","1","2019/07/18 15:59:59","0","0","0","0","81001106","0","100","0","0","90","0","0","0","0","0","bgm_M192","0.03","0","0","0","610011041","10011","0","0","0","4"
"0","10012101","3","0","-50","20","bgm_M209","0","20","0","100000","0.8","1001201","1.5","BOSS戰(NORMAL)","1","2019/07/17 16:00:00","81001205","610012001","1","2019/08/03 15:59:59","510121","0","0","0","81001205","0.8","100","0","0","90","1060","1270","0","10012101","1","bgm_M209","0.03","1.1","5012301","0","610012011","10012","0","0","0","1"
"0","10012201","3","0","-50","-175","bgm_M209","0","30","0","100000","0.8","1001202","1.5","BOSS戰(HARD)","1","2019/07/17 16:00:00","81001206","610012002","1","2019/08/03 15:59:59","510122","0","0","0","81001206","0.8","100","-175","0","90","-2","-2","0","10012201","1","bgm_M209","0.03","1.1","5012302","0","610012021","10012","0","0","0","2"
"1","10012301","0","0","-50","30","bgm_M209","0","30","0","100000","0.8","1001203","1.5","Boss戰(VERYHARD)","1","2019/07/17 16:00:00","81001206","610012003","1","2019/08/03 15:59:59","510122","0","0","0","81001206","0.8","100","47","0","90","500","510","0","10012201","0","bgm_M209_02","0.03","1.1","5012308","0","610012031","10012","0","0","0","3"
"0","10012401","0","0","-50","0","bgm_M209","0","0","0","100000","0","1001204","1.5","0","1","2019/07/17 16:00:00","81001206","610012004","1","2019/08/03 15:59:59","0","0","1","0","81001206","0","100","0","0","90","0","0","0","0","0","bgm_M209_02","0.03","0","0","0","610012041","10012","0","0","0","4"
"0","10013101","3","0","84","29","bgm_M218","0","20","205","100000","0.2","1001301","1","BOSS戰(NORMAL)","1","2019/08/01 16:00:00","81001305","610013001","1","2019/08/19 15:59:59","0","0","0","-48","81001305","1","120","-40","1","90","313","450","0","10013102","1","bgm_M218","0.03","1.1","5013301","0","610013011","10013","0","0","0","1"
"0","10013201","3","0","84","41","bgm_M218","0","30","73","100000","-0.18","1001302","1","BOSS戰(HARD)","1","2019/08/01 16:00:00","81001306","610013002","1","2019/08/19 15:59:59","0","0","0","-41","81001306","1","120","-40","1","90","-384","450","0","10013201","1","bgm_M218","0.03","1.1","5013302","0","610013021","10013","0","0","0","2"
"1","10013301","0","0","84","52","bgm_M218","0","30","178","100000","0.2","1001303","1","Boss戰(VERYHARD)","1","2019/08/01 16:00:00","81001306","610013003","1","2019/08/19 15:59:59","0","0","0","-40","81001306","1","120","-40","1","90","220","450","0","10013201","0","bgm_M218","0.03","1.1","5013308","0","610013031","10013","0","0","0","3"
"0","10013401","0","0","84","0","bgm_M218","0","0","0","100000","0","1001304","1","0","1","2019/08/01 16:00:00","81001306","610013004","1","2019/08/19 15:59:59","0","0","1","0","81001306","0","120","0","0","90","0","0","0","0","0","bgm_M218","0.03","0","0","0","610013041","10013","0","0","0","4"
"0","10014101","3","0","-50","-76","bgm_M47","0","20","0","100000","0.6","1001401","1.5","BOSS戰(NORMAL)","1","2019/08/16 16:00:00","81000105","610014001","1","2019/08/26 15:59:59","200010","0","0","0","81000105","1","270","-40","0","90","796","770","0","10014101","1","bgm_M47","0.03","1","340","0","610014011","10014","0","0","0","1"
"0","10014201","3","0","-50","-180","bgm_M47","0","30","0","100000","0.6","1001402","1.5","BOSS戰(HARD)","1","2019/08/16 16:00:00","81000106","610014002","1","2019/08/26 15:59:59","200010","0","0","0","81000106","1","270","-210","0","90","70","60","0","10014201","1","bgm_M47","0.03","1","341","0","610014021","10014","0","0","0","2"
"1","10014301","0","0","-50","10","bgm_M47","0","30","0","100000","0.6","1001403","1.5","Boss戰(VERYHARD)","1","2019/08/16 16:00:00","81000106","610014003","1","2019/08/26 15:59:59","200010","0","0","0","81000106","1","270","-40","0","90","520","470","0","10014201","0","bgm_M47","0.03","1","344","0","610014031","10014","0","0","0","3"
"0","10015101","3","0","-50","-95","bgm_M226","0","20","0","100000","0.7","1001501","1.3","BOSS戰(NORMAL)","1","2019/09/03 16:00:00","81001505","610015001","1","2019/09/18 15:59:59","510141","0","0","0","81001505","0.7","100","-95","0","90","963","963","0","10015101","1","bgm_M226","0.03","1","5015301","0","610015011","10015","0","0","0","1"
"0","10015201","3","0","-50","-4","bgm_M226","0","30","0","100000","0.7","1001502","1.3","BOSS戰(HARD)","1","2019/09/03 16:00:00","81001506","610015002","1","2019/09/18 15:59:59","510142","0","0","0","81001506","0.7","100","-4","0","90","121","121","0","10015201","1","bgm_M226","0.03","1","5015302","0","610015021","10015","0","0","0","2"
"1","10015301","0","0","-50","23","bgm_M226","0","30","0","100000","0.7","1001503","1.3","Boss戰(VERYHARD)","1","2019/09/03 16:00:00","81001506","610015003","1","2019/09/18 15:59:59","510142","0","0","0","81001506","0.7","100","23","0","90","500","500","0","10015201","0","bgm_M226_02","0.03","1","5015308","0","610015031","10015","0","0","0","3"
"0","10015401","0","0","-50","0","bgm_M226","0","0","0","100000","0","1001504","1.5","0","1","2019/09/03 16:00:00","81001506","610015004","1","2019/09/18 15:59:59","0","0","1","0","81001506","0","100","0","0","90","0","0","0","0","0","bgm_M226_02","0.03","0","0","0","610015041","10015","0","0","0","4"
"0","10016101","3","0","0","20","bgm_M102","0","20","0","100000","0.6","1001601","1.3","BOSS戰(NORMAL)","1","2019/09/17 16:00:00","81000205","610016001","1","2019/09/27 15:59:59","510021","0","0","0","81000205","1","40","-30","0","90","850","750","0","10016101","1","bgm_M102","0.03","1","5002301","0","610016011","10016","0","0","0","1"
"0","10016201","3","0","0","50","bgm_M102","0","30","0","100000","0.6","1001602","1.3","BOSS戰(HARD)","1","2019/09/17 16:00:00","81000207","610016002","1","2019/09/27 15:59:59","510022","0","0","0","81000207","1","40","20","0","90","150","140","0","10016201","1","bgm_M102","0.03","1","5002302","0","610016021","10016","0","0","0","2"
"1","10016301","0","0","0","10","bgm_M102","0","30","0","100000","0.6","1001603","1.3","Boss戰(VERYHARD)","1","2019/09/17 16:00:00","81000207","610016003","1","2019/09/27 15:59:59","510022","0","0","0","81000207","1","40","-40","0","90","500","450","0","10016201","0","bgm_M102","0.03","1","344","0","610016031","10016","345","0","0","3"
"0","10017101","3","0","30","25","bgm_M999","0","20","0","100000","0.6","1001701","1","BOSS戰(NORMAL)","1","2019/10/01 16:00:00","81001705","610017001","1","2019/10/18 15:59:59","510171","0","0","0","81001705","1","120","-40","0","90","380","450","0","10017102","1","bgm_M999_Redo","0.03","1","5017301","0","610017011","10017","0","0","0","1"
"0","10017201","3","0","30","35","bgm_M999","0","30","0","100000","0.6","1001702","1","BOSS戰(HARD)","1","2019/10/01 16:00:00","81001706","610017002","1","2019/10/18 15:59:59","510172","0","0","0","81001706","1","120","-40","0","90","-245","450","0","10017201","1","bgm_M999_Redo","0.03","1","5017302","0","610017021","10017","0","0","0","2"
"1","10017301","0","0","30","37","bgm_M231","0","30","0","100000","0.6","1001703","1","Boss戰(VERYHARD)","1","2019/10/01 16:00:00","81001706","610017003","1","2019/10/18 15:59:59","510172","0","0","0","81001706","1","120","-40","0","90","445","450","0","10017201","0","bgm_M231","0.03","1","5017308","0","610017031","10017","0","0","0","3"
"0","10017401","0","0","30","0","bgm_M231","0","0","0","100000","0","1001704","1","0","1","2019/10/01 16:00:00","81001706","610017004","1","2019/10/18 15:59:59","0","0","1","0","81001706","0","120","0","0","90","0","0","0","0","0","bgm_M231","0.03","0","0","0","610017041","10017","0","0","0","4"
"0","10017401","0","0","30","0","bgm_M231","0","0","0","100000","0","1001705","1","0","1","2019/10/01 16:00:00","81001706","610017004","1","2019/10/18 15:59:59","0","0","1","0","81001706","0","120","0","0","90","0","0","0","0","0","bgm_M231","0.03","0","0","0","610017041","10017","0","0","0","5"
"0","10018101","3","0","30","10","bgm_M109","0","20","0","100000","0.6","1001801","1.1","BOSS戰(NORMAL)","1","2019/10/17 16:00:00","81000305","610018001","1","2019/10/27 15:59:59","510031","0","0","0","81000305","1","20","-40","0","90","830","730","0","10018101","1","bgm_M109","0.03","1","5003302","0","610018011","10018","0","0","0","1"
"0","10018201","3","0","30","50","bgm_M109","0","30","0","100000","0.6","1001802","1.1","BOSS戰(HARD)","1","2019/10/17 16:00:00","81000306","610018002","1","2019/10/27 15:59:59","510032","0","0","0","81000306","1","20","20","0","90","190","180","0","10018201","1","bgm_M109","0.03","1","5003301","0","610018021","10018","0","0","0","2"
"1","10018301","0","0","30","10","bgm_M109","0","30","0","100000","0.6","1001803","1.1","Boss戰(VERYHARD)","1","2019/10/17 16:00:00","81000306","610018003","1","2019/10/27 15:59:59","510032","0","0","0","81000306","1","20","-40","0","90","500","450","0","10018201","0","bgm_M109","0.03","1","344","0","610018031","10018","345","0","0","3"
"0","10019101","3","0","-50","-35","bgm_M240","0","20","0","100000","0.6","1001901","1.25","BOSS戰(NORMAL)","1","2019/11/01 16:00:00","81001905","610019001","1","2019/11/18 15:59:59","510181","0","0","0","81001905","1","370","-85","0","90","900","800","0","10019101","1","bgm_M240_02","0.03","1","5019301","0","610019011","10019","0","0","0","1"
"0","10019201","3","0","-50","40","bgm_M240","0","30","0","100000","0.6","1001902","1.25","BOSS戰(HARD)","1","2019/11/01 16:00:00","81001906","610019002","1","2019/11/18 15:59:59","510182","0","0","0","81001906","1","370","-10","0","90","205","145","0","10019201","1","bgm_M240_02","0.03","1","5019302","0","610019021","10019","0","0","0","2"
