70fdecfe52ee34954a0cdb5cff4f074d2f1b1adbd846b81175d793dba014d869,57ece54911df47112d56edc98bf43038ec6cb0351ffe3b667740d52215e2b48c,494ea3f7eb36b69777af8a2c5e1697759ed949c29e548b017daa4e246a13642e,1e587ea97a8b8daac0a08f5c551c4ecb1fe32ed3d07937823ed5c8a2f1d349cd,998abd93c6789a1682f6230f9c6e1cd32e31e53d17efbdf34090baf6a71fcdf4,170ec3bd079d3923bdeb3151f8167d279aaa71571b23f37e9cf779c0562b43d9,ea48d837664234bbebcf5ef432be7d0a232dbcd15150ba1b60c3bed72fc66bec,51f4c669fae40e3d731f05b743fc4d36855263917d060275fdf88cd8cdb9cd29,85147048095b63360e2ccfcca4c0cd3fd211d0ec44dc86f9b0a69c5aa6229037,66c3cf2ca7bccf2b05b57434c8a3a104f15b091585c79c77e147d369f0958cf6,79c4b0b08a6245e7e9c461fe0611645d4ab37e6f8f87b60dd0633a12dd66a0a3,0cdbef270a7e9a5ff7fbdb11cfae6ce88e14e79e2dcc03cfc6988c5383eda784
"0","10140257","2","110011","1","0","0","10","10140","潛水","251","0"
"0","10140259","1","110311","1","0","0","3","10140","潛水","251","0"
"0","10140260","2","110411","1","0","0","10","10140","潛水","251","0"
"0","10140261","2","110511","1","0","0","10","10140","潛水","251","0"
"0","10140263","1","113111","1","0","0","5","10140","潛水","251","0"
"0","10140264","1","113211","1","0","0","5","10140","潛水","251","0"
"0","10140266","2","113411","1","0","0","10","10140","潛水","251","0"
"0","10140268","2","113611","1","0","0","10","10140","潛水","251","0"
"0","10140269","1","115711","1","0","0","5","10140","潛水","251","0"
"0","10140270","2","117011","1","0","0","10","10140","潛水","251","0"
"0","10140272","2","117211","1","0","0","10","10140","潛水","251","0"
"0","10140273","2","117311","1","0","0","10","10140","潛水","251","0"
"0","10140274","2","117411","1","0","0","10","10140","潛水","251","0"
"0","10140275","2","122411","1","0","0","10","10140","潛水","251","0"
"0","10140276","1","122511","1","0","0","5","10140","潛水","251","0"
"0","10140277","2","122611","1","0","0","10","10140","潛水","251","0"
"0","10140282","1","126711","1","0","0","5","10140","潛水","251","0"
"0","10140285","1","127011","1","0","0","5","10140","潛水","251","0"
"0","10140301","2","107511","1","0","0","10","10140","游泳圈+踢水（黃）","303","0"
"0","10140302","2","107611","1","0","0","15","10140","游泳圈+踢水（藍）","302","0"
"0","10140306","2","108011","1","0","0","20","10140","游泳圈+踢水（藍）","302","0"
"0","10140307","2","110011","1","0","0","10","10140","游泳圈+踢水（粉）","301","0"
"0","10140309","1","110311","1","0","0","3","10140","游泳圈+踢水（黃）","303","0"
"0","10140310","2","110411","1","0","0","10","10140","游泳圈+踢水（藍）","302","0"
"0","10140311","2","110511","1","0","0","10","10140","游泳圈+踢水（藍）","302","0"
"0","10140313","1","113111","1","0","0","5","10140","游泳圈+踢水（藍）","302","0"
"0","10140314","1","113211","1","0","0","5","10140","游泳圈+踢水（藍）","302","0"
"0","10140315","1","113311","1","0","0","5","10140","游泳圈+踢水（藍）","302","0"
"0","10140316","2","113411","1","0","0","10","10140","游泳圈+踢水（藍）","302","0"
"0","10140317","2","113511","1","0","0","10","10140","游泳圈+踢水（藍）","302","0"
"0","10140318","2","113611","1","0","0","10","10140","游泳圈+踢水（藍）","302","0"
"0","10140319","1","115711","1","0","0","5","10140","游泳圈+踢水（藍）","302","0"
"0","10140320","2","117011","1","0","0","10","10140","游泳圈+踢水（粉）","301","0"
"0","10140321","2","117111","1","0","0","10","10140","游泳圈+踢水（藍）","302","0"
"0","10140322","2","117211","1","0","0","10","10140","游泳圈+踢水（黃）","303","0"
"0","10140323","2","117311","1","0","0","10","10140","游泳圈+踢水（藍）","302","0"
"0","10140324","2","117411","1","0","0","10","10140","游泳圈+踢水（粉）","301","0"
"0","10140325","2","122411","1","0","0","10","10140","游泳圈+踢水（黃）","303","0"
"0","10140326","1","122511","1","0","0","5","10140","游泳圈+踢水（藍）","302","0"
"0","10140327","2","122611","1","0","0","10","10140","游泳圈+踢水（粉）","301","0"
"0","10140328","1","122711","1","0","0","10","10140","游泳圈+踢水（藍）","302","0"
"0","10140329","1","122811","1","0","0","10","10140","游泳圈+踢水（黃）","303","0"
"0","10140330","1","122911","1","0","0","10","10140","游泳圈+踢水（粉）","301","0"
"0","10140332","1","126711","1","0","0","5","10140","游泳圈+踢水（粉）","301","0"
"0","10140333","2","126811","1","0","0","10","10140","游泳圈+踢水（黃）","303","0"
"0","10140335","1","127011","1","0","0","5","10140","游泳圈+踢水（粉）","301","0"
"0","10140338","2","129411","1","0","0","10","10140","游泳圈+踢水（黃）","303","0"
"0","10140339","2","129511","1","0","0","10","10140","游泳圈+踢水（粉）","301","0"
"0","10140351","2","107511","1","0","0","10","10140","浮板+踢水（粉）","351","0"
"0","10140352","2","107611","1","0","0","15","10140","浮板+踢水（藍）","352","0"
"0","10140356","2","108011","1","0","0","20","10140","浮板+踢水（藍）","352","0"
"0","10140357","2","110011","1","0","0","10","10140","浮板+踢水（粉）","351","0"
"0","10140359","1","110311","1","0","0","3","10140","浮板+踢水（藍）","352","0"
"0","10140360","2","110411","1","0","0","10","10140","浮板+踢水（藍）","352","0"
"0","10140361","2","110511","1","0","0","10","10140","浮板+踢水（藍）","352","0"
"0","10140363","1","113111","1","0","0","5","10140","浮板+踢水（藍）","352","0"
"0","10140364","1","113211","1","0","0","5","10140","浮板+踢水（藍）","352","0"
"0","10140365","1","113311","1","0","0","5","10140","浮板+踢水（藍）","352","0"
"0","10140366","2","113411","1","0","0","10","10140","浮板+踢水（藍）","352","0"
"0","10140367","2","113511","1","0","0","10","10140","浮板+踢水（藍）","352","0"
"0","10140368","2","113611","1","0","0","10","10140","浮板+踢水（藍）","352","0"
"0","10140369","1","115711","1","0","0","5","10140","浮板+踢水（藍）","352","0"
"0","10140370","2","117011","1","0","0","10","10140","浮板+踢水（粉）","351","0"
"0","10140371","2","117111","1","0","0","10","10140","浮板+踢水（藍）","352","0"
"0","10140372","2","117211","1","0","0","10","10140","浮板+踢水（藍）","352","0"
"0","10140373","2","117311","1","0","0","10","10140","浮板+踢水（藍）","352","0"
"0","10140374","2","117411","1","0","0","10","10140","浮板+踢水（粉）","351","0"
"0","10140375","2","122411","1","0","0","10","10140","浮板+踢水（粉）","351","0"
"0","10140376","1","122511","1","0","0","5","10140","浮板+踢水（藍）","352","0"
"0","10140377","2","122611","1","0","0","10","10140","浮板+踢水（粉）","351","0"
"0","10140378","1","122711","1","0","0","10","10140","浮板+踢水（藍）","352","0"
"0","10140379","1","122811","1","0","0","10","10140","浮板+踢水（粉）","351","0"
"0","10140380","1","122911","1","0","0","10","10140","浮板+踢水（粉）","351","0"
"0","10140382","1","126711","1","0","0","5","10140","浮板+踢水（粉）","351","0"
"0","10140383","2","126811","1","0","0","10","10140","浮板+踢水（藍）","352","0"
"0","10140385","1","127011","1","0","0","5","10140","浮板+踢水（粉）","351","0"
"0","10140388","2","129411","1","0","0","10","10140","浮板+踢水（藍）","352","0"
"0","10140389","2","129511","1","0","0","10","10140","浮板+踢水（粉）","351","0"
"0","10140401","2","107511","1","0","0","10","10140","漂浮（普通）","401","0"
"0","10140402","2","107611","1","0","0","15","10140","漂浮（小孩）","402","0"
"0","10140403","1","107711","1","0","0","10","10140","漂浮（普通）","401","0"
"0","10140406","2","108011","1","0","0","20","10140","漂浮（普通）","401","0"
"0","10140407","2","110011","1","0","0","10","10140","漂浮（普通）","401","0"
"0","10140408","1","110111","1","0","0","10","10140","漂浮（普通）","401","0"
"0","10140409","1","110311","1","0","0","3","10140","漂浮（普通）","401","0"
"0","10140410","2","110411","1","0","0","10","10140","漂浮（普通）","401","0"
"0","10140411","2","110511","1","0","0","10","10140","漂浮（普通）","401","0"
"0","10140412","2","110611","1","0","0","50","10140","漂浮（普通）","401","0"
"0","10140413","1","113111","1","0","0","5","10140","漂浮（普通）","401","0"
"0","10140414","1","113211","1","0","0","5","10140","漂浮（普通）","401","0"
"0","10140415","1","113311","1","0","0","5","10140","漂浮（普通）","401","0"
"0","10140416","2","113411","1","0","0","10","10140","漂浮（普通）","401","0"
"0","10140417","2","113511","1","0","0","10","10140","漂浮（普通）","401","0"
"0","10140418","2","113611","1","0","0","10","10140","漂浮（普通）","401","0"
"0","10140419","1","115711","1","0","0","5","10140","漂浮（普通）","401","0"
"0","10140420","2","117011","1","0","0","10","10140","漂浮（普通）","401","0"
"0","10140421","2","117111","1","0","0","10","10140","漂浮（普通）","401","0"
"0","10140422","2","117211","1","0","0","10","10140","漂浮（普通）","401","0"
"0","10140423","2","117311","1","0","0","10","10140","漂浮（普通）","401","0"
"0","10140424","2","117411","1","0","0","10","10140","漂浮（普通）","401","0"
"0","10140425","2","122411","1","0","0","10","10140","漂浮（普通）","401","0"
"0","10140426","1","122511","1","0","0","5","10140","漂浮（普通）","401","0"
"0","10140427","2","122611","1","0","0","10","10140","漂浮（普通）","401","0"
"0","10140428","1","122711","1","0","0","10","10140","漂浮（小孩）","402","0"
"0","10140429","1","122811","1","0","0","10","10140","漂浮（小孩）","402","0"
"0","10140430","1","122911","1","0","0","10","10140","漂浮（小孩）","402","0"
"0","10140431","2","126611","1","0","0","10","10140","漂浮（普通）","401","0"
"0","10140432","1","126711","1","0","0","5","10140","漂浮（普通）","401","0"
"0","10140433","2","126811","1","0","0","10","10140","漂浮（普通）","401","0"
"0","10140434","2","126911","1","0","0","30","10140","漂浮（普通）","401","0"
"0","10140435","1","127011","1","0","0","5","10140","漂浮（普通）","401","0"
"0","10140436","2","127111","1","0","0","10","10140","漂浮（普通）","401","0"
"0","10140437","2","129311","1","0","0","30","10140","漂浮（小孩）","402","0"
"0","10140438","2","129411","1","0","0","10","10140","漂浮（普通）","401","0"
"0","10140439","2","129511","1","0","0","10","10140","漂浮（普通）","401","0"
"0","10140451","2","107511","1","0","0","10","10140","捷泳","451","0"
"0","10140456","2","108011","1","0","0","20","10140","捷泳","451","0"
"0","10140457","2","110011","1","0","0","10","10140","捷泳","451","0"
"0","10140459","1","110311","1","0","0","3","10140","捷泳","451","0"
"0","10140460","2","110411","1","0","0","10","10140","捷泳","451","0"
"0","10140461","2","110511","1","0","0","10","10140","捷泳","451","0"
"0","10140463","1","113111","1","0","0","5","10140","捷泳","451","0"
"0","10140464","1","113211","1","0","0","5","10140","捷泳","451","0"
"0","10140466","2","113411","1","0","0","10","10140","捷泳","451","0"
"0","10140467","2","113511","1","0","0","10","10140","捷泳","451","0"
"0","10140469","1","115711","1","0","0","5","10140","捷泳","451","0"
"0","10140470","2","117011","1","0","0","10","10140","捷泳","451","0"
"0","10140471","2","117111","1","0","0","10","10140","捷泳","451","0"
"0","10140472","2","117211","1","0","0","10","10140","捷泳","451","0"
"0","10140473","2","117311","1","0","0","10","10140","捷泳","451","0"
"0","10140474","2","117411","1","0","0","10","10140","捷泳","451","0"
"0","10140475","2","122411","1","0","0","10","10140","捷泳","451","0"
"0","10140476","1","122511","1","0","0","5","10140","捷泳","451","0"
"0","10140477","2","122611","1","0","0","10","10140","捷泳","451","0"
"0","10140482","1","126711","1","0","0","5","10140","捷泳","451","0"
"0","10140483","2","126811","1","0","0","10","10140","捷泳","451","0"
"0","10140485","1","127011","1","0","0","5","10140","捷泳","451","0"
"0","10140488","2","129411","1","0","0","10","10140","捷泳","451","0"
"0","10140501","2","107511","1","0","0","10","10140","衝浪","501","0"
"0","10140505","2","107911","1","0","0","20","10140","衝浪","501","0"
"0","10140506","2","108011","1","0","0","20","10140","衝浪","501","0"
"0","10140507","2","110011","1","0","0","10","10140","衝浪","501","0"
"0","10140509","1","110311","1","0","0","3","10140","衝浪","501","0"
"0","10140510","2","110411","1","0","0","10","10140","衝浪","501","0"
"0","10140511","2","110511","1","0","0","10","10140","衝浪","501","0"
"0","10140513","1","113111","1","0","0","5","10140","衝浪","501","0"
"0","10140514","1","113211","1","0","0","5","10140","衝浪","501","0"
"0","10140515","1","113311","1","0","0","5","10140","衝浪","501","0"
"0","10140516","2","113411","1","0","0","10","10140","衝浪","501","0"
"0","10140519","1","115711","1","0","0","5","10140","衝浪","501","0"
"0","10140521","2","117111","1","0","0","10","10140","衝浪","501","0"
"0","10140522","2","117211","1","0","0","10","10140","衝浪","501","0"
"0","10140524","2","117411","1","0","0","10","10140","衝浪","501","0"
"0","10140525","2","122411","1","0","0","10","10140","衝浪","501","0"
"0","10140526","1","122511","1","0","0","5","10140","衝浪","501","0"
"0","10140529","1","122811","1","0","0","10","10140","衝浪","501","0"
"0","10140532","1","126711","1","0","0","5","10140","衝浪","501","0"
"0","10140533","2","126811","1","0","0","10","10140","衝浪","501","0"
"0","10140535","1","127011","1","0","0","5","10140","衝浪","501","0"
"0","10140538","2","129411","1","0","0","10","10140","衝浪","501","0"
"0","10140539","2","129511","1","0","0","10","10140","衝浪","501","0"
"107611","10140851","2","107511","1","0","107811","10","10140","貪吃佩可 / 可可蘿 / 凱留","851","0"
"122611","10140852","2","122411","1","0","122511","10","10140","日和 / 優衣 / 怜","852","0"
"117411","10140853","2","117211","1","0","117311","10","10140","千歌 / 望 / 紡希","853","0"
"122711","10140854","1","122911","1","0","122811","10","10140","禊 / 美美 / 鏡華","854","0"
"0","10140855","1","113411","1","0","113511","20","10140","初音 / 美里","855","0"
"0","10140856","1","110311","1","0","107711","20","10140","咲戀 / 鈴莓","856","0"
"110611","10140857","2","110411","1","110511","115711","10","10140","真琴 / 霞 / 真步 / 香織","857","0"
"126711","10140858","2","126811","1","108011","107911","10","10140","美冬 / 秋乃 / 珠希 / 優花梨","858","0"
"113311","10140859","1","117011","1","113111","113211","10","10140","惠理子 / 杏奈 / 七七香 / 流夏","859","0"
"0","10140860","1","110111","1","0","110011","20","10140","伊緒 / 鈴奈","860","0"
"129511","10140861","2","129311","1","0","129411","10","10140","琪愛兒 / 優妮 / 克蘿依","861","0"
"126811","10140862","1","126611","1","0","126711","20","10140","似似花 / 秋乃 / 優花梨","862","0"
"126911","10140863","2","127111","1","0","127011","20","10140","忍 / 空花 / 蘭法","863","0"
"0","10140864","2","107811","1","0","110011","20","10140","凱留 / 鈴奈","864","0"
"0","10140865","1","110311","1","0","113111","20","10140","咲戀 / 流夏","865","0"
"0","10140866","1","113411","1","0","115711","20","10140","初音 / 霞","866","0"
"0","10140867","2","113211","1","0","127111","20","10140","杏奈 / 忍","867","0"
"0","10140868","2","117011","1","0","117111","20","10140","惠理子 / 靜流","868","0"
"0","10140869","2","110011","1","0","110511","20","10140","鈴奈 / 香織","869","0"
"117111","10140870","2","110111","1","0","127011","20","10140","伊緒 / 空花 / 靜流","870","0"
"0","10140871","2","122511","1","0","117411","20","10140","怜 / 紡希","871","0"
"0","10140872","1","110311","1","0","126711","20","10140","咲戀 / 秋乃","872","0"
"0","10140873","2","110411","1","0","115711","20","10140","真琴 / 霞","873","0"
"0","10140874","2","122611","1","0","110411","20","10140","優衣 / 真琴","874","0"
"0","10140875","2","129411","1","0","108011","20","10140","克蘿依 / 美冬","875","0"
"0","10140876","2","129311","1","0","117111","20","10140","優妮 / 靜流","876","0"
"117411","10140877","2","129511","1","117311","117211","20","10140","琪愛兒 / 望 / 紡希 / 千歌","877","0"
"0","10140878","2","129511","1","0","110611","20","10140","琪愛兒 / 真步","878","0"
"0","10140879","2","107611","1","0","122611","20","10140","可可蘿 / 優衣","879","0"
"0","10140880","2","129311","1","0","110311","20","10140","優妮 / 咲戀","880","0"
"0","10140881","2","129311","1","0","113511","20","10140","優妮 / 美里","881","0"
"0","10140882","2","107911","1","0","108011","20","10140","珠希 / 美冬","882","0"
"115711","10140883","2","110411","1","122411","110511","20","10140","真琴 / 香織 / 霞 / 日和","883","0"
"0","10140884","2","126611","1","0","107511","20","10140","似似花 / 貪吃佩可","884","0"
"0","10140885","2","107711","1","0","107611","20","10140","鈴莓 / 可可蘿","885","0"
"0","10140886","1","113111","1","0","122511","20","10140","流夏 / 怜","886","0"
"0","10140887","1","107711","1","0","122711","20","10140","鈴莓 / 鏡華","887","0"
"0","10140889","1","122811","1","0","0","10","10140","泳池邊奔跑的禊","889","0"
"0","10140890","2","107911","1","0","0","10","10140","泳池邊奔跑的珠希","890","0"
"0","10140891","2","122411","1","0","0","10","10140","踢水逆向的日和","891","0"
"0","10140892","2","107911","1","0","0","10","10140","小船上害怕的珠希","892","0"
"0","10140893","2","107811","1","0","0","10","10140","小船上害怕的凱留","893","0"
"0","10140894","1","127011","1","0","0","5","10140","和水母一起漂流的空花","894","0"
"0","10140895","2","107811","1","0","0","10","10140","用游泳圈漂流的凱留","895","0"
"0","10140896","2","126611","1","0","0","10","10140","用游泳圈漂流的似似花","896","0"
"0","10140901","1","126811","2","0","0","10","10140","喝麥酒也不要喝得爛醉","901","1"
"0","10140902","2","126611","2","0","0","10","10140","漂流的大妃","902","1"
"0","10140903","2","113211","2","0","113311","10","10140","當她換穿上傳說","903","1"
"122711","10140904","1","122911","2","129311","122811","10","10140","同世代很棒吧？","904","1"
"107611","10140905","1","117111","2","0","117011","30","10140","漂流的氣場","905","1"
"0","10140906","1","126911","2","0","117311","30","10140","泳池內的音樂會","906","1"
"113111","10140907","2","127111","2","0","427111","10","10140","色慾薰心","907","1"
"0","10140908","1","126911","2","0","107811","10","10140","漂浮的怪奇怪靈","908","1"
"113411","10140909","1","113611","2","0","113511","30","10140","她的著裝守則","909","1"
"110411","10140910","1","107911","2","0","110511","10","10140","經商精神化為泡影","910","1"
"122711","10140911","1","122911","2","129311","122811","10","10140","開心的小小甜心一家","911","1"
"122711","10140912","1","127111","2","0","126911","10","10140","您看出來了嗎","912","1"
"0","10140913","2","127011","2","0","0","5","10140","被虐狂水漂","913","1"
"110411","10140914","1","110611","2","0","110511","20","10140","出發！度假村遊船","914","1"
"0","10140915","2","107711","2","0","110311","10","10140","泳池邊的女僕","915","1"
"117411","10140916","2","113111","2","117011","113311","5","10140","喜歡釣魚的天性","916","1"
"0","10140917","2","126711","2","0","110311","5","10140","秋乃之輪迴","917","1"
"0","10140918","2","110111","2","0","113511","20","10140","老師也是努力的孩子！","918","1"
"117411","10140919","1","117211","2","0","110011","30","10140","閃亮亮☆網紅","919","1"
"0","10140920","2","115711","2","0","0","2","10140","名偵探霞的墨丘利度假村事件簿①","920","1"
"0","10140921","2","115711","2","0","0","2","10140","名偵探霞的墨丘利度假村事件簿②","921","1"
"0","10140922","2","115711","2","0","0","2","10140","名偵探霞的墨丘利度假村事件簿③","922","1"
"0","10140923","2","115711","2","0","0","2","10140","名偵探霞的墨丘利度假村事件簿④","923","1"
"107611","10140941","1","107511","2","0","107811","30","10140","享受度假村！美食殿堂♪","941","2"
"0","10140942","2","113211","2","0","127111","10","10140","那之後的冒險故事","942","2"
"0","10140943","2","117411","2","0","122511","10","10140","了解魚心即為釣心？","943","2"
"108011","10140944","1","107911","2","0","126811","10","10140","STOP！無照營業","944","2"
"117011","10140945","1","122611","2","0","110411","30","10140","請小心戀愛話題？","945","2"
"107911","10140946","1","122411","2","0","107811","30","10140","十貓十色","946","2"
"129311","10140947","1","129511","2","0","129411","30","10140","從微亮的水底處","947","2"
"0","10140951","2","0","1","0","0","5","10140","擲岩猴玩具","951","0"
"0","10140952","1","0","1","0","0","5","10140","雷雲長老玩具","952","0"
"0","10140953","2","0","1","0","0","5","10140","可可拉玩具","953","0"
"0","10140954","1","0","1","0","0","5","10140","魔像玩具","954","0"
"0","10140955","2","0","1","0","0","5","10140","席茲玩具","955","0"
"0","10140956","1","0","1","0","0","5","10140","沉睡之梟玩具","956","0"
"0","10140957","2","0","1","0","0","5","10140","軟泥怪玩具","957","0"
"0","10140958","1","0","1","0","0","5","10140","喵特玩具","958","0"
"0","10140959","2","0","1","0","0","5","10140","氣球鳥玩具","959","0"
"0","10140960","1","0","1","0","0","5","10140","小小格里芬玩具","960","0"
"0","10140961","2","0","1","0","0","5","10140","紅蕈菇玩具","961","0"
"0","10140962","1","0","1","0","0","5","10140","摩拉玩具","962","0"
