a0940471fb944b5e194e5b90c2198c575325a4909cced29c0254db74d381030b,4768eea5149952a8ae99b7d4267edb998c740f5100c2eb06e99bc02d580ee78f,f0d7f4ca0d657cfb0aea0862fbb203fe94d31c8924213f0f6feb1af8251cd3da,6e8827d78f375b9f2f5ef91f58da99af48f8a43395fa32ce07f9291bca28c963,370f727c7e567dedcd15aa51901ed8bec4fa453a668a0f8066de808bd7b8de66,31095103ab43800c28772685f2f5aa63926234b2bc5b2621e79d0a21eb9351fa,98344ab96c8c785d7cd10e891c856cc6ca078552ed92c6f07ce1bc65d8f0b44b,a6363832d7b05ba7207aa91728835eca956184e429a355eae0c8a8e2287ad3c9,8127fa60c1b285a1334440591c37d8bc9e919f2f017a4a9d82f37b0cc4e743d2,4721f768f5ecf743c974c6cc08ff6ba25ece93ca4a08c3594c79a04c0568a222,8e7a8e104884c730fa66d22fdab4571837274c1f74dd39bd179e10bfc48a35e3,03cc77457c0c706b2b179d949128974dd9cbc810b798bf318eb2d73b2e38c2c7,61fd799c9d7fdf050d891796f3837b3a459f74283d649fdd113310c635eb4d77,3482dd2b0cfffbf3276b5579e0e1a1d89f44136f268537d76b628b7d37a437b5
"56011030","501","2015/04/01 15:00:00","101001","6011","2030/04/01 14:59:59","0","1","0","56011030","301","5","將真步升到★5","201010"
"56011031","501","2015/04/01 15:00:00","101101","6011","2030/04/01 14:59:59","0","1","0","56011031","301","1","將璃乃成為夥伴","201011"
"56011032","501","2015/04/01 15:00:00","101101","6011","2030/04/01 14:59:59","0","1","0","56011032","301","3","將璃乃升到★3","201011"
"56011033","501","2015/04/01 15:00:00","101101","6011","2030/04/01 14:59:59","0","1","0","56011033","301","5","將璃乃升到★5","201011"
"56011034","501","2015/04/01 15:00:00","101201","6011","2030/04/01 14:59:59","0","1","0","56011034","301","1","將初音成為夥伴","201012"
"56011035","501","2015/04/01 15:00:00","101201","6011","2030/04/01 14:59:59","0","1","0","56011035","301","3","將初音升到★3","201012"
"56011036","501","2015/04/01 15:00:00","101201","6011","2030/04/01 14:59:59","0","1","0","56011036","301","5","將初音升到★5","201012"
"56011037","501","2015/04/01 15:00:00","101301","6011","2030/04/01 14:59:59","0","1","0","56011037","301","1","將七七香成為夥伴","201013"
"56011038","501","2015/04/01 15:00:00","101301","6011","2030/04/01 14:59:59","0","1","0","56011038","301","3","將七七香升到★3","201013"
"56011039","501","2015/04/01 15:00:00","101301","6011","2030/04/01 14:59:59","0","1","0","56011039","301","5","將七七香升到★5","201013"
"56011040","501","2015/04/01 15:00:00","101401","6011","2030/04/01 14:59:59","0","1","0","56011040","301","1","將霞成為夥伴","201014"
"56011041","501","2015/04/01 15:00:00","101401","6011","2030/04/01 14:59:59","0","1","0","56011041","301","3","將霞升到★3","201014"
"56011042","501","2015/04/01 15:00:00","101401","6011","2030/04/01 14:59:59","0","1","0","56011042","301","5","將霞升到★5","201014"
"56011043","501","2015/04/01 15:00:00","101501","6011","2030/04/01 14:59:59","0","1","0","56011043","301","1","將美里成為夥伴","201015"
"56011044","501","2015/04/01 15:00:00","101501","6011","2030/04/01 14:59:59","0","1","0","56011044","301","3","將美里升到★3","201015"
"56011045","501","2015/04/01 15:00:00","101501","6011","2030/04/01 14:59:59","0","1","0","56011045","301","5","將美里升到★5","201015"
"56011046","501","2015/04/01 15:00:00","101601","6011","2030/04/01 14:59:59","0","1","0","56011046","301","1","將鈴奈成為夥伴","201016"
"56011047","501","2015/04/01 15:00:00","101601","6011","2030/04/01 14:59:59","0","1","0","56011047","301","3","將鈴奈升到★3","201016"
"56011048","501","2015/04/01 15:00:00","101601","6011","2030/04/01 14:59:59","0","1","0","56011048","301","5","將鈴奈升到★5","201016"
"56011049","501","2015/04/01 15:00:00","101701","6011","2030/04/01 14:59:59","0","1","0","56011049","301","1","將香織成為夥伴","201017"
"56011050","501","2015/04/01 15:00:00","101701","6011","2030/04/01 14:59:59","0","1","0","56011050","301","3","將香織升到★3","201017"
"56011051","501","2015/04/01 15:00:00","101701","6011","2030/04/01 14:59:59","0","1","0","56011051","301","5","將香織升到★5","201017"
"56011052","501","2015/04/01 15:00:00","101801","6011","2030/04/01 14:59:59","0","1","0","56011052","301","1","將伊緒成為夥伴","201018"
"56011053","501","2015/04/01 15:00:00","101801","6011","2030/04/01 14:59:59","0","1","0","56011053","301","3","將伊緒升到★3","201018"
"56011054","501","2015/04/01 15:00:00","101801","6011","2030/04/01 14:59:59","0","1","0","56011054","301","5","將伊緒升到★5","201018"
"56011055","501","2015/04/01 15:00:00","102001","6011","2030/04/01 14:59:59","0","1","0","56011055","301","1","將美美成為夥伴","201019"
"56011056","501","2015/04/01 15:00:00","102001","6011","2030/04/01 14:59:59","0","1","0","56011056","301","3","將美美升到★3","201019"
"56011057","501","2015/04/01 15:00:00","102001","6011","2030/04/01 14:59:59","0","1","0","56011057","301","5","將美美升到★5","201019"
"56011058","501","2015/04/01 15:00:00","102101","6011","2030/04/01 14:59:59","0","1","0","56011058","301","1","將胡桃成為夥伴","201020"
"56011059","501","2015/04/01 15:00:00","102101","6011","2030/04/01 14:59:59","0","1","0","56011059","301","3","將胡桃升到★3","201020"
"56011060","501","2015/04/01 15:00:00","102101","6011","2030/04/01 14:59:59","0","1","0","56011060","301","5","將胡桃升到★5","201020"
"56011061","501","2015/04/01 15:00:00","102201","6011","2030/04/01 14:59:59","0","1","0","56011061","301","1","將依里成為夥伴","201021"
"56011062","501","2015/04/01 15:00:00","102201","6011","2030/04/01 14:59:59","0","1","0","56011062","301","3","將依里升到★3","201021"
"56011063","501","2015/04/01 15:00:00","102201","6011","2030/04/01 14:59:59","0","1","0","56011063","301","5","將依里升到★5","201021"
"56011064","501","2015/04/01 15:00:00","102301","6011","2030/04/01 14:59:59","0","1","0","56011064","301","1","將綾音成為夥伴","201022"
"56011065","501","2015/04/01 15:00:00","102301","6011","2030/04/01 14:59:59","0","1","0","56011065","301","3","將綾音升到★3","201022"
"56011066","501","2015/04/01 15:00:00","102301","6011","2030/04/01 14:59:59","0","1","0","56011066","301","5","將綾音升到★5","201022"
"56011067","501","2015/04/01 15:00:00","102501","6011","2030/04/01 14:59:59","0","1","0","56011067","301","1","將鈴莓成為夥伴","201023"
"56011068","501","2015/04/01 15:00:00","102501","6011","2030/04/01 14:59:59","0","1","0","56011068","301","3","將鈴莓升到★3","201023"
"56011069","501","2015/04/01 15:00:00","102501","6011","2030/04/01 14:59:59","0","1","0","56011069","301","5","將鈴莓升到★5","201023"
"56011070","501","2015/04/01 15:00:00","102601","6011","2030/04/01 14:59:59","0","1","0","56011070","301","1","將鈴成為夥伴","201024"
"56011071","501","2015/04/01 15:00:00","102601","6011","2030/04/01 14:59:59","0","1","0","56011071","301","3","將鈴升到★3","201024"
"56011072","501","2015/04/01 15:00:00","102601","6011","2030/04/01 14:59:59","0","1","0","56011072","301","5","將鈴升到★5","201024"
"56011073","501","2015/04/01 15:00:00","102701","6011","2030/04/01 14:59:59","0","1","0","56011073","301","1","將惠理子成為夥伴","201025"
"56011074","501","2015/04/01 15:00:00","102701","6011","2030/04/01 14:59:59","0","1","0","56011074","301","3","將惠理子升到★3","201025"
"56011075","501","2015/04/01 15:00:00","102701","6011","2030/04/01 14:59:59","0","1","0","56011075","301","5","將惠理子升到★5","201025"
"56011076","501","2015/04/01 15:00:00","102801","6011","2030/04/01 14:59:59","0","1","0","56011076","301","1","將咲戀成為夥伴","201026"
"56011077","501","2015/04/01 15:00:00","102801","6011","2030/04/01 14:59:59","0","1","0","56011077","301","3","將咲戀升到★3","201026"
"56011078","501","2015/04/01 15:00:00","102801","6011","2030/04/01 14:59:59","0","1","0","56011078","301","5","將咲戀升到★5","201026"
"56011079","501","2015/04/01 15:00:00","102901","6011","2030/04/01 14:59:59","0","1","0","56011079","301","1","將望成為夥伴","201027"
"56011080","501","2015/04/01 15:00:00","102901","6011","2030/04/01 14:59:59","0","1","0","56011080","301","3","將望升到★3","201027"
"56011081","501","2015/04/01 15:00:00","102901","6011","2030/04/01 14:59:59","0","1","0","56011081","301","5","將望升到★5","201027"
"56011082","501","2015/04/01 15:00:00","103001","6011","2030/04/01 14:59:59","0","1","0","56011082","301","1","將妮諾成為夥伴","201028"
"56011083","501","2015/04/01 15:00:00","103001","6011","2030/04/01 14:59:59","0","1","0","56011083","301","3","將妮諾升到★3","201028"
"56011084","501","2015/04/01 15:00:00","103001","6011","2030/04/01 14:59:59","0","1","0","56011084","301","5","將妮諾升到★5","201028"
"56011085","501","2015/04/01 15:00:00","103101","6011","2030/04/01 14:59:59","0","1","0","56011085","301","1","將忍成為夥伴","201029"
"56011086","501","2015/04/01 15:00:00","103101","6011","2030/04/01 14:59:59","0","1","0","56011086","301","3","將忍升到★3","201029"
"56011087","501","2015/04/01 15:00:00","103101","6011","2030/04/01 14:59:59","0","1","0","56011087","301","5","將忍升到★5","201029"
"56011088","501","2015/04/01 15:00:00","103201","6011","2030/04/01 14:59:59","0","1","0","56011088","301","1","將秋乃成為夥伴","201030"
"56011089","501","2015/04/01 15:00:00","103201","6011","2030/04/01 14:59:59","0","1","0","56011089","301","3","將秋乃升到★3","201030"
"56011090","501","2015/04/01 15:00:00","103201","6011","2030/04/01 14:59:59","0","1","0","56011090","301","5","將秋乃升到★5","201030"
"56011091","501","2015/04/01 15:00:00","103301","6011","2030/04/01 14:59:59","0","1","0","56011091","301","1","將真陽成為夥伴","201031"
"56011092","501","2015/04/01 15:00:00","103301","6011","2030/04/01 14:59:59","0","1","0","56011092","301","3","將真陽升到★3","201031"
"56011093","501","2015/04/01 15:00:00","103301","6011","2030/04/01 14:59:59","0","1","0","56011093","301","5","將真陽升到★5","201031"
"56011094","501","2015/04/01 15:00:00","103401","6011","2030/04/01 14:59:59","0","1","0","56011094","301","1","將優花梨成為夥伴","201032"
"56011095","501","2015/04/01 15:00:00","103401","6011","2030/04/01 14:59:59","0","1","0","56011095","301","3","將優花梨升到★3","201032"
"56011096","501","2015/04/01 15:00:00","103401","6011","2030/04/01 14:59:59","0","1","0","56011096","301","5","將優花梨升到★5","201032"
"56011097","501","2015/04/01 15:00:00","103601","6011","2030/04/01 14:59:59","0","1","0","56011097","301","1","將鏡華成為夥伴","201033"
