ec7e28cc8c7c514248e35d0b260b8669ae0621a246e8689b6061ab51360c0c43,095aebeeb875263a4e50753ba53f3404228c25248f5143a0274c148af53f5ad4,d9e997c0b70131928a6d8cc97811ad18a843c2f1e5e7dc9fd61b27125cba80ce,241792c9276ae2d7392ef2863439a0a0df115a57a11937c65ca6d781871716db,b15d2b073c8019fa319d7749e860cc73fbdf7567e3f3bb747a9eb52c782e1809,5ce184d4b87d50607e4748d77a2f3d45b597839769bec4731c31d25eb11b81c0,0f127b6b16af2a4fb0ae0c25ef7093f70edd8067b12bed7352b04ac777ca2c1f,9431b3eb2bf73418a90def6621dfe54ae2cb707f4c4cae080c656a062b5c5f15,91c786ee94544f1f8bcd9e552bfef79fab84ee072ac9ca22164687332c6b3fe4,4ab44a905e5c53695b80ec27469d3280a43d0fe83065f28e94217a4aec7cf25c,48958e58d1bc8e0f33d6cff13028b76d261333a6f6318a592f033fe227449333,9234eba3b51943a48ed827f40ed957d24ada86944e320a50a42a37ba603f76a0,3b866a99209a025cc453721e3af283d82821a25c4ea6d26b6f40a75249e918b2,c6bf90c4badedff579dd72b5b0ebe29d59628f6299748ba937cf44ad6542a986,74a17724b2d8e5f4ac077a367ead4b6a4df55b33354cf2380f9a2cfcb2c897fd,149a663dfb2c42cf912b0ffb40099e3f394cf5fc9e695dcddd8cf1c7d49420eb,f577ce830c5c47a978f471299793384bc9ed1b744332ba20cd8ca5d461f8a72a,daf806e8ebbebffe7932a8c7acb8c00ac696173c170da22fc2fdcfee4ad3eb1f,e887417540fcda30237ea9ca947786ba2f86d379cbd31bc545fe3fe62d1f1579,0303b7768421a0637ee5f8aff4edf13a5e6fe05ed6fb4fc965d87a8f3bca5d8d,b55d15939a28cfbc4ac3ff4136ac05626e7123fc701f90cdf88b48f4a47cea9a,97b39b61c273bda2e9eb35beb9584c81a9c133d8962df96a74b43ed7bba83763,9b09b4115acfe6b13a10c8a9d0cc2e1b397a088461e6ff10845b6ea4e9f1b7b4,2302a009d4bfcdb972179739ff67d33a538b645f12f119736d11c881a5c2005c,cc25ab903f01ee01e3387accb92f4c4e31e3596f1b06127179c1de4ee46608de,bf69223ad9b866f651e5f0332385a31f755c3312cab40d12a3b95c50ede89272,3dffd73d276a79debc0a21bcb1f16d301f4ffb4950e73dac670c3637dbd26d9a,6cf429302c0f85e17cfe87c862a8056ad0bf4262dc669a725c8b41f5383e7a08,13d6cc8f15df3bbade35dedab8ea595eef750377ec8e04608d7b67b43c810aed,805b0267882700c3c748819d4a319131e5b0ae0f18e0fa2b9688c1eaf9abe7b7,507220626e8128be087487c6a78f70957a6fa575b51c65a567f32356c1c38db4,232224176b04f08b749377f2d9b46ddbaecbd6f0147b2e0913b3b246a651071c,d584f29ad9b41c770d5da8a55bf5d9cf0fe643de902dc27fe4ca82dfa77ec128,dbf073aaebc856c6e9d37052d4f26de485d7316098a4292e34a1e9e97bbccb3a,e7e511f9c4291cd5ef5bb2e65dd64b42c5325f2534ee19a01656459b14f458cf,7178b38e03cec80b03fb91746f913a11b5e8d7630cf60e15949c4d0916dc77e6,1725ebe061f738c9768c039e592932d8d65dff5c38af18d134920adef7e041c1,db8317b9d7aba6c14a6c82a8c04495ba34d0725c804c6e702d7d6553edafd9b4,8f768568acea0fc9ed39ecaaf1d1041d71520f1760fb7c053eb6f9fd644b191b,80620fb8f3e980c14bdee80d5420d2403ce001319f8558443d2120c2b64023af,0886ae827fcbc6d610f40db4370fc611efec52acd919ae14d43e63c363853f92,6e7bac8d4dce75d5c6cb5475c086dc0ce2bf16d5fd78482f0e2f19b0725b61c1,e4c97f90a5b9fb18a1c5b02a52277fd0f7a497515f137c7c9168dc48a216bf29,d1b8c7e290fe63865bc44918da28ab1a8b284b57a8ea3cc051ddaa1355c77ef2
"0","0","0","0","0","200","350","20000","0","0","0","0","15000","20000","0","781001231","306306","0","60","130","15000","0","0","0","130000000","300000022","10000","0","0","0","1","350","0","10000","0","0","0","0","1","0","擲岩猴仙","0","0","0"
"0","0","0","0","0","200","350","25000","0","0","0","0","13000","10000","0","781001241","322907","0","60","130","13000","10000","0","0","140000000","300000022","10000","0","0","0","0","350","0","10000","0","0","0","25000","1","0","歪音之精靈","0","0","0"
"0","0","0","0","0","250","0","10000","0","0","0","0","0","10000","0","781001251","324400","0","60","130","0","10000","0","0","350000000","300000022","10000","0","0","0","1","0","0","10000","0","0","0","10000","1","0","色慾之龍","0","0","0"
"0","0","0","0","0","250","650","10000","0","0","0","0","10000","10000","0","781001252","324400","0","60","130","10000","10000","0","0","38000000","300000022","10000","0","0","0","1","650","0","10000","0","0","0","10000","1","0","色慾之龍部位A","0","0","0"
"0","0","0","0","0","250","650","10000","0","0","0","0","10000","10000","0","781001253","324400","0","60","130","10000","10000","0","0","8000000","300000022","10000","0","0","0","1","650","0","10000","0","0","0","10000","1","0","色慾之龍部位B","0","0","0"
"0","0","6000","0","0","1000","0","300","0","0","0","0","0","1000","0","781001300","299800","50","0","0","0","50","0","0","99999999","200000001","30","0","0","0","1","0","0","0","0","0","0","50","1","0","難度效果用敵人","0","2000","0"
"0","0","0","0","0","300","1800","50000","0","0","0","0","75000","50000","0","781001311","305708","0","60","120","0","0","0","0","180000000","300000022","50000","0","0","0","0","1800","0","50000","0","0","0","0","1","0","哥布林王者","0","0","0"
"0","0","0","0","0","300","0","50000","0","0","0","0","0","50000","0","781001321","306905","0","60","130","0","500","0","0","220000000","300000022","50000","0","0","0","0","0","0","50000","0","500","0","500","1","0","三重岩","0","0","0"
"0","0","0","0","0","300","10000","50000","0","0","0","0","12000","50000","0","781001322","306905","0","60","130","12000","500","0","0","2500000","300000022","50000","0","0","0","0","10000","0","50000","0","500","0","500","1","0","三重岩上段","0","0","0"
"0","0","0","0","0","300","0","50000","0","0","0","0","0","50000","0","781001323","306905","0","60","130","0","500","0","0","4500000","300000022","50000","0","0","0","0","3000","0","50000","0","500","0","500","1","0","三重岩中段","0","0","0"
"0","0","0","0","0","300","3000","50000","0","0","0","0","0","50000","0","781001324","306905","0","60","130","0","500","0","0","4500000","300000022","50000","0","0","0","0","0","0","50000","0","500","0","500","1","0","三重岩下段","0","0","0"
"0","0","0","0","0","300","800","50000","0","0","0","0","60000","50000","0","781001331","306306","0","60","130","60000","0","0","0","280000000","300000022","50000","0","0","0","1","800","0","50000","0","0","0","0","1","0","擲岩猴仙","0","0","0"
"0","0","0","0","0","300","800","50000","0","0","0","0","30000","50000","0","781001341","322907","0","60","130","30000","50000","0","0","290000000","300000022","50000","0","0","0","0","800","0","50000","0","0","0","50000","1","0","歪音之精靈","0","0","0"
"0","0","0","0","0","500","0","50000","0","0","0","0","0","50000","0","781001351","324400","0","60","130","0","50000","0","0","1000000000","300000022","50000","0","0","0","1","0","0","50000","0","0","0","50000","1","0","色慾之龍","0","0","0"
"0","0","0","0","0","500","1500","50000","0","0","0","0","20000","50000","0","781001352","324400","0","60","130","20000","50000","0","0","100000000","300000022","50000","0","0","0","1","1500","0","50000","0","0","0","50000","1","0","色慾之龍部位A","0","0","0"
"0","0","0","0","0","500","1500","50000","0","0","0","0","20000","50000","0","781001353","324400","0","60","130","20000","50000","0","0","20000000","300000022","50000","0","0","0","1","1500","0","50000","0","0","0","50000","1","0","色慾之龍部位B","0","0","0"
"0","0","0","0","0","50","100","1000","0","0","0","0","800","1000","0","781002111","305708","0","60","120","0","0","0","0","2500000","300000022","1000","0","0","0","0","100","0","1000","0","0","0","0","1","0","哥布林王者","0","0","0"
"0","0","0","0","0","50","0","1000","0","0","0","0","0","1000","0","781002121","306905","0","60","130","0","1000","0","0","2500000","300000022","1000","0","0","0","0","0","0","1000","0","0","0","1000","1","0","三重岩","0","0","0"
"0","0","0","0","0","50","250","50000","0","0","0","0","500","50000","0","781002122","306905","0","60","130","500","50000","0","0","20000","300000022","50000","0","0","0","0","250","0","50000","0","0","0","50000","1","0","三重岩上段","0","0","0"
"0","0","0","0","0","50","0","50000","0","0","0","0","0","50000","0","781002123","306905","0","60","130","0","50000","0","0","25000","300000022","50000","0","0","0","0","200","0","50000","0","0","0","50000","1","0","三重岩中段","0","0","0"
"0","0","0","0","0","50","200","50000","0","0","0","0","0","50000","0","781002124","306905","0","60","130","0","50000","0","0","25000","300000022","50000","0","0","0","0","0","0","50000","0","0","0","50000","1","0","三重岩下段","0","0","0"
"0","0","0","0","0","50","80","1200","0","0","0","0","700","1200","0","781002131","306306","0","60","130","700","0","0","0","2500000","300000022","600","0","0","0","1","80","0","1000","0","0","0","0","1","0","擲岩猴仙","0","0","0"
"0","0","0","0","0","50","100","1000","0","0","0","0","1000","1000","0","781002141","322907","0","60","130","1000","1000","0","0","2500000","300000022","1000","0","0","0","0","100","0","1000","0","0","0","0","1","0","歪音之精靈","0","0","0"
"0","0","0","0","0","100","0","1000","0","0","0","0","0","1000","0","781002151","324400","0","60","130","0","1000","0","0","6000000","300000022","1000","0","0","0","1","0","0","1000","0","0","0","1000","1","0","色慾之龍","0","0","0"
"0","0","0","0","0","100","150","1000","0","0","0","0","800","1000","0","781002152","324400","0","60","130","800","1000","0","0","700000","300000022","1000","0","0","0","1","150","0","1000","0","0","0","1000","1","0","色慾之龍部位A","0","0","0"
"0","0","0","0","0","100","150","1000","0","0","0","0","800","1000","0","781002153","324400","0","60","130","800","1000","0","0","150000","300000022","1000","0","0","0","1","150","0","1000","0","0","0","1000","1","0","色慾之龍部位B","0","0","0"
"0","0","0","0","0","200","600","10000","0","0","0","0","18000","10000","0","781002211","305708","0","60","120","0","0","0","0","125000000","300000022","10000","0","0","0","0","600","0","10000","0","0","0","0","1","0","哥布林王者","0","0","0"
"0","0","0","0","0","200","0","30000","0","0","0","0","0","20000","0","781002221","306905","0","60","130","0","10000","0","0","150000000","300000022","10000","0","0","0","0","0","0","10000","0","0","0","10000","1","0","三重岩","0","0","0"
"0","0","0","0","0","200","3500","50000","0","0","0","0","5000","50000","0","781002222","306905","0","60","130","5000","50000","0","0","900000","300000022","50000","0","0","0","0","3500","0","50000","0","0","0","50000","1","0","三重岩上段","0","0","0"
"0","0","0","0","0","200","0","50000","0","0","0","0","0","50000","0","781002223","306905","0","60","130","0","50000","0","0","1700000","300000022","50000","0","0","0","0","1000","0","50000","0","0","0","50000","1","0","三重岩中段","0","0","0"
"0","0","0","0","0","200","1000","50000","0","0","0","0","0","50000","0","781002224","306905","0","60","130","0","50000","0","0","1700000","300000022","50000","0","0","0","0","0","0","50000","0","0","0","50000","1","0","三重岩下段","0","0","0"
"0","0","0","0","0","200","350","20000","0","0","0","0","15000","20000","0","781002231","306306","0","60","130","15000","0","0","0","130000000","300000022","10000","0","0","0","1","350","0","10000","0","0","0","0","1","0","擲岩猴仙","0","0","0"
"0","0","0","0","0","200","350","25000","0","0","0","0","13000","10000","0","781002241","322907","0","60","130","13000","10000","0","0","140000000","300000022","10000","0","0","0","0","350","0","10000","0","0","0","25000","1","0","歪音之精靈","0","0","0"
"0","0","0","0","0","250","0","10000","0","0","0","0","0","10000","0","781002251","324400","0","60","130","0","10000","0","0","350000000","300000022","10000","0","0","0","1","0","0","10000","0","0","0","10000","1","0","色慾之龍","0","0","0"
"0","0","0","0","0","250","650","10000","0","0","0","0","10000","10000","0","781002252","324400","0","60","130","10000","10000","0","0","38000000","300000022","10000","0","0","0","1","650","0","10000","0","0","0","10000","1","0","色慾之龍部位A","0","0","0"
"0","0","0","0","0","250","650","10000","0","0","0","0","10000","10000","0","781002253","324400","0","60","130","10000","10000","0","0","8000000","300000022","10000","0","0","0","1","650","0","10000","0","0","0","10000","1","0","色慾之龍部位B","0","0","0"
"0","0","0","0","0","300","1800","50000","0","0","0","0","75000","50000","0","781002311","305708","0","60","120","0","0","0","0","180000000","300000022","50000","0","0","0","0","1800","0","50000","0","0","0","0","1","0","哥布林王者","0","0","0"
"0","0","0","0","0","300","0","50000","0","0","0","0","0","50000","0","781002321","306905","0","60","130","0","500","0","0","220000000","300000022","50000","0","0","0","0","0","0","50000","0","500","0","500","1","0","三重岩","0","0","0"
"0","0","0","0","0","300","10000","50000","0","0","0","0","12000","50000","0","781002322","306905","0","60","130","12000","500","0","0","2500000","300000022","50000","0","0","0","0","10000","0","50000","0","500","0","500","1","0","三重岩上段","0","0","0"
"0","0","0","0","0","300","0","50000","0","0","0","0","0","50000","0","781002323","306905","0","60","130","0","500","0","0","4500000","300000022","50000","0","0","0","0","3000","0","50000","0","500","0","500","1","0","三重岩中段","0","0","0"
"0","0","0","0","0","300","3000","50000","0","0","0","0","0","50000","0","781002324","306905","0","60","130","0","500","0","0","4500000","300000022","50000","0","0","0","0","0","0","50000","0","500","0","500","1","0","三重岩下段","0","0","0"
"0","0","0","0","0","300","800","50000","0","0","0","0","60000","50000","0","781002331","306306","0","60","130","60000","0","0","0","280000000","300000022","50000","0","0","0","1","800","0","50000","0","0","0","0","1","0","擲岩猴仙","0","0","0"
"0","0","0","0","0","300","800","50000","0","0","0","0","30000","50000","0","781002341","322907","0","60","130","30000","50000","0","0","290000000","300000022","50000","0","0","0","0","800","0","50000","0","0","0","50000","1","0","歪音之精靈","0","0","0"
"0","0","0","0","0","500","0","50000","0","0","0","0","0","50000","0","781002351","324400","0","60","130","0","50000","0","0","1000000000","300000022","50000","0","0","0","1","0","0","50000","0","0","0","50000","1","0","色慾之龍","0","0","0"
"0","0","0","0","0","500","1500","50000","0","0","0","0","20000","50000","0","781002352","324400","0","60","130","20000","50000","0","0","100000000","300000022","50000","0","0","0","1","1500","0","50000","0","0","0","50000","1","0","色慾之龍部位A","0","0","0"
"0","0","0","0","0","500","1500","50000","0","0","0","0","20000","50000","0","781002353","324400","0","60","130","20000","50000","0","0","20000000","300000022","50000","0","0","0","1","1500","0","50000","0","0","0","50000","1","0","色慾之龍部位B","0","0","0"
"0","0","0","0","0","50","100","1000","0","0","0","0","800","1000","0","781003111","305708","0","60","120","0","0","0","0","2500000","300000022","1000","0","0","0","0","100","0","1000","0","0","0","0","1","0","哥布林王者","0","0","0"
"0","0","0","0","0","50","0","1000","0","0","0","0","0","1000","0","781003121","306905","0","60","130","0","1000","0","0","2500000","300000022","1000","0","0","0","0","0","0","1000","0","0","0","1000","1","0","三重岩","0","0","0"
"0","0","0","0","0","50","250","50000","0","0","0","0","500","50000","0","781003122","306905","0","60","130","500","50000","0","0","20000","300000022","50000","0","0","0","0","250","0","50000","0","0","0","50000","1","0","三重岩上段","0","0","0"
"0","0","0","0","0","50","0","50000","0","0","0","0","0","50000","0","781003123","306905","0","60","130","0","50000","0","0","25000","300000022","50000","0","0","0","0","200","0","50000","0","0","0","50000","1","0","三重岩中段","0","0","0"
"0","0","0","0","0","50","200","50000","0","0","0","0","0","50000","0","781003124","306905","0","60","130","0","50000","0","0","25000","300000022","50000","0","0","0","0","0","0","50000","0","0","0","50000","1","0","三重岩下段","0","0","0"
"0","0","0","0","0","50","80","1200","0","0","0","0","700","1200","0","781003131","306306","0","60","130","700","0","0","0","2500000","300000022","600","0","0","0","1","80","0","1000","0","0","0","0","1","0","擲岩猴仙","0","0","0"
"0","0","0","0","0","50","100","1000","0","0","0","0","1000","1000","0","781003141","322907","0","60","130","1000","1000","0","0","2500000","300000022","1000","0","0","0","0","100","0","1000","0","0","0","1000","1","0","歪音之精靈","0","0","0"
"0","0","0","0","0","100","0","1000","0","0","0","0","0","1000","0","781003151","324400","0","60","130","0","1000","0","0","6000000","300000022","1000","0","0","0","1","0","0","1000","0","0","0","1000","1","0","色慾之龍","0","0","0"
"0","0","0","0","0","100","150","1000","0","0","0","0","800","1000","0","781003152","324400","0","60","130","800","1000","0","0","700000","300000022","1000","0","0","0","1","150","0","1000","0","0","0","1000","1","0","色慾之龍部位A","0","0","0"
"0","0","0","0","0","100","150","1000","0","0","0","0","800","1000","0","781003153","324400","0","60","130","800","1000","0","0","150000","300000022","1000","0","0","0","1","150","0","1000","0","0","0","1000","1","0","色慾之龍部位B","0","0","0"
"0","0","0","0","0","200","600","10000","0","0","0","0","18000","10000","0","781003211","305708","0","60","120","0","0","0","0","125000000","300000022","10000","0","0","0","0","600","0","10000","0","0","0","0","1","0","哥布林王者","0","0","0"
"0","0","0","0","0","200","0","30000","0","0","0","0","0","20000","0","781003221","306905","0","60","130","0","10000","0","0","150000000","300000022","10000","0","0","0","0","0","0","10000","0","0","0","10000","1","0","三重岩","0","0","0"
"0","0","0","0","0","200","3500","50000","0","0","0","0","5000","50000","0","781003222","306905","0","60","130","5000","50000","0","0","900000","300000022","50000","0","0","0","0","3500","0","50000","0","0","0","50000","1","0","三重岩上段","0","0","0"
"0","0","0","0","0","200","0","50000","0","0","0","0","0","50000","0","781003223","306905","0","60","130","0","50000","0","0","1700000","300000022","50000","0","0","0","0","1000","0","50000","0","0","0","50000","1","0","三重岩中段","0","0","0"
"0","0","0","0","0","200","1000","50000","0","0","0","0","0","50000","0","781003224","306905","0","60","130","0","50000","0","0","1700000","300000022","50000","0","0","0","0","0","0","50000","0","0","0","50000","1","0","三重岩下段","0","0","0"
"0","0","0","0","0","200","350","20000","0","0","0","0","15000","20000","0","781003231","306306","0","60","130","15000","0","0","0","130000000","300000022","10000","0","0","0","1","350","0","10000","0","0","0","0","1","0","擲岩猴仙","0","0","0"
"0","0","0","0","0","200","350","25000","0","0","0","0","13000","10000","0","781003241","322907","0","60","130","13000","10000","0","0","140000000","300000022","10000","0","0","0","0","350","0","10000","0","0","0","25000","1","0","歪音之精靈","0","0","0"
"0","0","0","0","0","250","0","10000","0","0","0","0","0","10000","0","781003251","324400","0","60","130","0","10000","0","0","350000000","300000022","10000","0","0","0","1","0","0","10000","0","0","0","10000","1","0","色慾之龍","0","0","0"
"0","0","0","0","0","250","650","10000","0","0","0","0","10000","10000","0","781003252","324400","0","60","130","10000","10000","0","0","38000000","300000022","10000","0","0","0","1","650","0","10000","0","0","0","10000","1","0","色慾之龍部位A","0","0","0"
"0","0","0","0","0","250","650","10000","0","0","0","0","10000","10000","0","781003253","324400","0","60","130","10000","10000","0","0","8000000","300000022","10000","0","0","0","1","650","0","10000","0","0","0","10000","1","0","色慾之龍部位B","0","0","0"
"0","0","0","0","0","300","1800","50000","0","0","0","0","75000","50000","0","781003311","305708","0","60","120","0","0","0","0","180000000","300000022","50000","0","0","0","0","1800","0","50000","0","0","0","0","1","0","哥布林王者","0","0","0"
"0","0","0","0","0","300","0","50000","0","0","0","0","0","50000","0","781003321","306905","0","60","130","0","500","0","0","220000000","300000022","50000","0","0","0","0","0","0","50000","0","500","0","500","1","0","三重岩","0","0","0"
"0","0","0","0","0","300","10000","50000","0","0","0","0","12000","50000","0","781003322","306905","0","60","130","12000","500","0","0","2500000","300000022","50000","0","0","0","0","10000","0","50000","0","500","0","500","1","0","三重岩上段","0","0","0"
"0","0","0","0","0","300","0","50000","0","0","0","0","0","50000","0","781003323","306905","0","60","130","0","500","0","0","4500000","300000022","50000","0","0","0","0","3000","0","50000","0","500","0","500","1","0","三重岩中段","0","0","0"
"0","0","0","0","0","300","3000","50000","0","0","0","0","0","50000","0","781003324","306905","0","60","130","0","500","0","0","4500000","300000022","50000","0","0","0","0","0","0","50000","0","500","0","500","1","0","三重岩下段","0","0","0"
"0","0","0","0","0","300","800","50000","0","0","0","0","60000","50000","0","781003331","306306","0","60","130","60000","0","0","0","280000000","300000022","50000","0","0","0","1","800","0","50000","0","0","0","0","1","0","擲岩猴仙","0","0","0"
"0","0","0","0","0","300","800","50000","0","0","0","0","30000","50000","0","781003341","322907","0","60","130","30000","50000","0","0","290000000","300000022","50000","0","0","0","0","800","0","50000","0","0","0","50000","1","0","歪音之精靈","0","0","0"
"0","0","0","0","0","500","0","50000","0","0","0","0","0","50000","0","781003351","324400","0","60","130","0","50000","0","0","1000000000","300000022","50000","0","0","0","1","0","0","50000","0","0","0","50000","1","0","色慾之龍","0","0","0"
"0","0","0","0","0","500","1500","50000","0","0","0","0","20000","50000","0","781003352","324400","0","60","130","20000","50000","0","0","100000000","300000022","50000","0","0","0","1","1500","0","50000","0","0","0","50000","1","0","色慾之龍部位A","0","0","0"
"0","0","0","0","0","500","1500","50000","0","0","0","0","20000","50000","0","781003353","324400","0","60","130","20000","50000","0","0","20000000","300000022","50000","0","0","0","1","1500","0","50000","0","0","0","50000","1","0","色慾之龍部位B","0","0","0"
