0beeb0853d0da7a990689b46783d1c9b884266491c6f159db379c2bfee73b01c,31442bc0d54b022874a467ded2db11fdfd70bbda2cafb79908a38ba4f2260064,43a30b5a7324d5e6a69553b94f47764c7f1d0745b957bd740b11953d3fb60ec9,0fe1cc95de724efa042da9b224a0e0ca6fa84a31ee44e51d6941b467e455076c,d740d658a513f733275c749ba37690fe205ada6715540d043c6263ce284efcbd,8f12a1530930180ae56b5c95ddbe0f832d8a8577a218b11912eb99483dec3037,694edce7a6ab1386b7d7146dcfe7f877f57ca8ba04bbd4cfc308aee4fb0a5b64,584bf3f3b6849d84b18a01b6452e3c79fd63cb5b5ab65b894f6648631c20b3d0,1a3edadd81d330abac6f3e22cfb7222174d0923783970d70efba4f3da9914023,76d2b54d8818e8221c196da2c19eab4142bbc408f5549764cd429f6cff664e1d,2e8f7b794aaa2d46818ef0a81f5362b7ce62d331b7d848a27b3060c11c0f8303,31591273054e5d2c0d82460fddd289078b3c2ba179ff6d7e2522f265d15f9f56,f936a928bc8836b91c8990e6dc2cf00404c1d95dc0a19afe30881009b2dab03b,ad8f0dcdf17173dec6b1514b8ae7b51d3e9e74865e6a5c3c38bbbd61ab24fbd4,e074ee86d597cc04182e597ac0829c56dcdda50c400577c6feb608ce1248dc68,858dbc3811cd9e1ffc7b3aa77c27c3e9d096292f2b6238ad6fe2d9d6351c14f6,a2398cb5921290a3132fa972f7c673f1536cfa55cdd188acb53e24876cd8b906
"60","2019/07/28 15:59:59","bgm_M206","2019/07/17 16:00:00","0","0","0","bgm_M206","1060","50","10012","500013","101401","1768","2019/08/03 15:59:59","2019/07/31 15:59:59","2019/07/15 16:00:00"
"60","2019/08/12 15:59:59","bgm_M215","2019/08/01 16:00:00","0","0","0","bgm_M215","1060","50","10013","500133","109301","1768","2019/08/19 15:59:59","2019/08/15 15:59:59","2019/07/30 16:00:00"
"60","2019/08/20 15:59:59","bgm_M32","2019/08/16 16:00:00","0","10001","0","bgm_M32","1060","50","10014","500213","101201","1768","2019/08/26 15:59:59","2019/08/23 15:59:59","2019/08/15 16:00:00"
"60","2019/09/12 15:59:59","bgm_M223","2019/09/03 16:00:00","0","0","0","bgm_M223","1060","50","10015","500650","109501","1768","2019/09/18 15:59:59","2019/09/15 15:59:59","2019/08/30 16:00:00"
"60","2019/09/21 15:59:59","bgm_M98","2019/09/17 16:00:00","0","10002","0","bgm_M98","1060","50","10016","500193","103601","1768","2019/09/27 15:59:59","2019/09/24 15:59:59","2019/09/15 16:00:00"
"60","2019/10/12 15:59:59","bgm_M228","2019/10/01 16:00:00","0","0","0","bgm_M228","1060","50","10017","500175","109701","1768","2019/10/18 15:59:59","2019/10/15 15:59:59","2019/09/27 16:00:00"
"60","2019/10/21 15:59:59","bgm_M106","2019/10/17 16:00:00","0","10003","0","bgm_M106","1060","50","10018","500263","104401","1768","2019/10/27 15:59:59","2019/10/24 15:59:59","2019/10/15 16:00:00"
"12","2019/11/12 15:59:59","bgm_M237","2019/11/01 16:00:00","0","0","0","bgm_M237","1060","50","10019","500683","110101","1600","2019/11/18 15:59:59","2019/11/15 15:59:59","2019/10/30 16:00:00"
"60","2019/11/21 15:59:59","bgm_M112","2019/11/17 16:00:00","0","10004","0","bgm_M112","1060","50","10020","500164","107601","1768","2019/11/27 15:59:59","2019/11/24 15:59:59","2019/11/15 16:00:00"
"60","2019/12/12 15:59:59","bgm_M245","2019/12/02 16:00:00","0","0","0","bgm_M245_02","1060","50","10021","500713","110501","1768","2019/12/17 15:59:59","2019/12/15 15:59:59","2019/11/29 16:00:00"
"60","2019/12/21 15:59:59","bgm_M121","2019/12/17 16:00:00","0","10005","0","bgm_M121","1060","50","10022","500284","108001","1768","2019/12/26 15:59:59","2019/12/24 15:59:59","2019/12/15 16:00:00"
"34","2020/01/13 15:59:59","bgm_M254","2020/01/02 16:00:00","0","0","0","bgm_M254","1060","50","10023","500731","110701","1800","2020/01/19 15:59:59","2020/01/16 15:59:59","2019/12/31 16:00:00"
"60","2020/01/20 15:59:59","bgm_M128","2020/01/16 16:00:00","0","10006","0","bgm_M128","1060","50","10024","500096","104701","1768","2020/01/26 15:59:59","2020/01/23 15:59:59","2020/01/14 16:00:00"
"60","2020/02/15 15:59:59","bgm_M265","2020/02/04 16:00:00","0","0","0","bgm_M265_Top","1060","50","10025","505033","111201","1768","2020/02/21 15:59:59","2020/02/18 15:59:59","2020/01/31 16:00:00"
"60","2020/02/22 15:59:59","bgm_M135","2020/02/18 16:00:00","0","10007","0","bgm_M135","1060","50","10026","500264","108201","1768","2020/02/28 15:59:59","2020/02/25 15:59:59","2020/02/14 16:00:00"
"60","2020/03/13 15:59:59","bgm_M273","2020/03/02 16:00:00","0","0","0","bgm_M273","1060","50","10027","500836","100501","1800","2020/03/19 15:59:59","2020/03/16 15:59:59","2020/02/27 16:00:00"
"60","2020/03/20 15:59:59","bgm_M162","2020/03/16 16:00:00","0","10008","0","bgm_M162","1060","50","10028","500143","100901","1768","2020/03/26 15:59:59","2020/03/23 15:59:59","2020/03/13 16:00:00"
"60","2020/04/12 15:59:59","bgm_M281","2020/04/01 16:00:00","0","0","0","bgm_M281","1060","50","10029","500880","111601","1768","2020/04/19 15:59:59","2020/04/15 15:59:59","2020/03/30 16:00:00"
"60","2020/04/19 15:59:59","bgm_M171","2020/04/15 16:00:00","0","10009","0","bgm_M171","1060","50","10030","500114","108501","1768","2020/04/26 15:59:59","2020/04/22 15:59:59","2020/04/13 16:00:00"
"60","2020/05/16 15:59:59","bgm_M294","2020/05/05 16:00:00","0","0","0","bgm_M294","1060","50","10031","500911","112101","1768","2020/05/22 15:59:59","2020/05/19 15:59:59","2020/04/30 16:00:00"
"60","2020/05/23 15:59:59","bgm_M182","2020/05/19 16:00:00","0","10010","0","bgm_M182","1060","50","10032","500553","108901","1768","2020/05/29 15:59:59","2020/05/26 15:59:59","2020/05/15 16:00:00"
"60","2020/06/14 15:59:59","bgm_M316","2020/06/03 16:00:00","0","0","0","bgm_M316","1060","50","10033","500016","112301","1768","2020/06/21 15:59:59","2020/06/17 15:59:59","2020/06/01 16:00:00"
"60","2020/06/21 15:59:59","bgm_M189","2020/06/17 16:00:00","0","10011","0","bgm_M189","1060","50","10034","500600","109001","1768","2020/06/28 15:59:59","2020/06/24 15:59:59","2020/06/15 16:00:00"
"60","2020/10/18 15:59:59","bgm_M330","2020/09/30 16:00:00","0","0","0","bgm_M330","1060","50","10035","500175","112401","1768","2020/10/26 15:59:59","2020/10/21 15:59:59","2020/09/28 16:00:00"
"60","2020/10/18 15:59:59","bgm_M341","2020/10/12 16:00:00","10035","0","0","bgm_M341","1060","50","10036","500921","112401","1768","2020/10/26 15:59:59","2020/10/21 15:59:59","2020/09/28 16:00:00"
"60","2020/08/21 15:59:59","bgm_M206","2020/08/17 16:00:00","0","10012","0","bgm_M206","1060","50","10037","500013","101401","1768","2020/08/28 15:59:59","2020/08/24 15:59:59","2020/08/14 16:00:00"
"60","2020/07/13 15:59:59","bgm_M343","2020/07/02 16:00:00","0","0","0","bgm_M343","1060","50","10038","500751","111001","1768","2020/07/19 15:59:59","2020/07/16 15:59:59","2020/06/29 16:00:00"
"60","2020/07/20 15:59:59","bgm_M215","2020/07/16 16:00:00","0","10013","0","bgm_M215","1060","50","10039","500133","109301","1768","2020/07/26 15:59:59","2020/07/23 15:59:59","2020/07/13 16:00:00"
"60","2020/08/14 15:59:59","bgm_M351","2020/08/03 16:00:00","0","0","0","bgm_M351","1060","50","10040","500990","103301","1768","2020/08/21 15:59:59","2020/08/17 15:59:59","2020/07/31 16:00:00"
"60","2020/09/22 15:59:59","bgm_M223","2020/09/18 16:00:00","0","10015","0","bgm_M223","1060","50","10041","500650","109501","1768","2020/09/28 15:59:59","2020/09/25 15:59:59","2020/09/14 16:00:00"
"60","2020/09/15 15:59:59","bgm_M375","2020/09/04 16:00:00","0","0","0","bgm_M375","1060","50","10042","500016","113001","1768","2020/09/22 15:59:59","2020/09/18 15:59:59","2020/09/01 16:00:00"
"12","2020/10/23 15:59:59","bgm_M237","2020/10/19 16:00:00","0","10019","0","bgm_M237","1060","50","10043","500683","110101","1600","2020/10/28 15:59:59","2020/10/26 15:59:59","2020/10/15 16:00:00"
"60","2020/11/13 15:59:59","bgm_M380A","2020/11/02 16:00:00","0","0","0","bgm_M380A","1060","50","10044","500016","113201","1768","2020/11/20 15:59:59","2020/11/16 15:59:59","2020/10/29 16:00:00"
"60","2020/11/21 15:59:59","bgm_M245","2020/11/17 16:00:00","0","10021","0","bgm_M245_02","1060","50","10045","500713","110501","1768","2020/11/27 15:59:59","2020/11/24 15:59:59","2020/11/13 16:00:00"
"60","2020/12/15 15:59:59","bgm_M393","2020/12/04 16:00:00","0","0","0","bgm_M393","1060","50","10046","501091","113501","1768","2020/12/22 15:59:59","2020/12/18 15:59:59","2020/12/01 16:00:00"
"34","2020/12/22 15:59:59","bgm_M254","2020/12/18 16:00:00","0","10023","0","bgm_M254","1060","50","10047","500731","110701","1800","2020/12/27 15:59:59","2020/12/25 15:59:59","2020/12/14 16:00:00"
"60","2021/01/11 15:59:59","bgm_M403","2020/12/31 16:00:00","0","0","0","bgm_M403","1060","50","10048","500016","113801","1768","2021/01/18 15:59:59","2021/01/14 15:59:59","2020/12/28 16:00:00"
"60","2021/01/22 15:59:59","bgm_M265","2021/01/18 16:00:00","0","10025","0","bgm_M265_Top","1060","50","10049","505033","111201","1768","2021/01/27 15:59:59","2021/01/25 15:59:59","2021/01/15 16:00:00"
"60","2021/02/12 15:59:59","bgm_M413","2021/02/01 16:00:00","0","0","0","bgm_M413","1060","50","10050","501133","114101","1768","2021/02/19 15:59:59","2021/02/15 15:59:59","2021/01/29 16:00:00"
"60","2021/02/23 15:59:59","bgm_M273","2021/02/19 16:00:00","0","10027","0","bgm_M273","1060","50","10051","500836","100501","1800","2021/02/28 15:59:59","2021/02/26 15:59:59","2021/02/17 16:00:00"
"60","2021/03/13 15:59:59","bgm_M421","2021/03/02 16:00:00","0","0","0","bgm_M421","1060","50","10052","500016","114201","1768","2021/03/20 15:59:59","2021/03/16 15:59:59","2021/02/26 16:00:00"
"60","2021/04/24 15:59:59","bgm_M228","2021/04/16 16:00:00","0","10017","0","bgm_M228","1060","50","10053","500175","109701","1768","2021/04/30 15:59:59","2021/04/27 15:59:59","2021/04/14 16:00:00"
"60","2021/04/12 15:59:59","bgm_M426","2021/04/01 16:00:00","0","0","0","bgm_M426","1060","50","10054","501171","114401","1768","2021/04/19 15:59:59","2021/04/15 15:59:59","2021/03/30 16:00:00"
"60","2021/03/21 15:59:59","bgm_M281","2021/03/17 16:00:00","0","10029","0","bgm_M281","1060","50","10055","500880","111601","1768","2021/03/26 15:59:59","2021/03/24 15:59:59","2021/03/15 16:00:00"
"60","2021/05/15 15:59:59","bgm_M435","2021/05/04 16:00:00","0","0","0","bgm_M435","1060","50","10056","501160","111801","1768","2021/05/22 15:59:59","2021/05/18 15:59:59","2021/05/01 16:00:00"
"60","2021/05/23 15:59:59","bgm_M294","2021/05/19 16:00:00","0","10031","0","bgm_M294","1060","50","10057","500911","112101","1768","2021/05/28 14:59:59","2021/05/26 15:59:59","2021/05/17 16:00:00"
"60","2021/06/19 15:59:59","bgm_M442A","2021/06/02 16:00:00","0","0","0","bgm_M442A","1060","50","10058","500143","115601","1768","2021/06/26 15:59:59","2021/06/22 15:59:59","2021/05/31 16:00:00"
"60","2021/06/19 15:59:59","bgm_M442B","2021/06/12 16:00:00","10058","0","0","bgm_M442B","1060","50","10059","501203","115601","1768","2021/06/26 15:59:59","2021/06/22 15:59:59","2021/05/31 16:00:00"
"60","2021/06/22 15:59:59","bgm_M316","2021/06/18 16:00:00","0","10033","1","bgm_M316","1060","50","10060","500016","112301","1768","2021/06/27 15:59:59","2021/06/25 15:59:59","2021/06/16 16:00:00"
"60","2021/07/16 15:59:59","bgm_M451","2021/07/05 16:00:00","0","0","0","bgm_M451","1060","50","10061","500133","115801","1768","2021/07/23 15:59:59","2021/07/19 15:59:59","2021/07/02 16:00:00"
"60","2021/08/22 15:59:59","bgm_M330","2021/08/09 16:00:00","0","10035","0","bgm_M330","1060","50","10062","500175","112401","1768","2021/08/27 15:59:59","2021/08/25 15:59:59","2021/08/06 16:00:00"
"60","2021/08/22 15:59:59","bgm_M341","2021/08/17 16:00:00","10062","10036","0","bgm_M341","1060","50","10063","500921","112401","1768","2021/08/27 15:59:59","2021/08/25 15:59:59","2021/08/06 16:00:00"
"34","2021/08/13 15:59:59","bgm_M457","2021/08/02 16:00:00","0","0","0","bgm_M457","1060","50","10064","501260","116201","1768","2021/08/20 15:59:59","2021/08/16 15:59:59","2021/07/30 16:00:00"
"60","2021/07/23 15:59:59","bgm_M343","2021/07/19 16:00:00","0","10038","0","bgm_M343","1060","50","10065","500751","111001","1768","2021/07/28 15:59:59","2021/07/26 15:59:59","2021/07/16 16:00:00"
"60","2021/09/12 15:59:59","bgm_M467","2021/09/01 16:00:00","0","0","0","bgm_M467","1060","50","10066","500016","116501","1768","2021/09/19 15:59:59","2021/09/15 15:59:59","2021/08/30 16:00:00"
"60","2021/09/21 15:59:59","bgm_M351","2021/09/17 16:00:00","0","10040","0","bgm_M351","1060","50","10067","500990","103301","1768","2021/09/26 15:59:59","2021/09/24 15:59:59","2021/09/15 16:00:00"
"60","2021/10/12 15:59:59","bgm_M478","2021/10/01 16:00:00","0","0","0","bgm_M478_Lofi","1060","50","10068","500016","116701","1768","2021/10/19 15:59:59","2021/10/15 15:59:59","2021/09/28 16:00:00"
"60","2021/10/22 15:59:59","bgm_M375","2021/10/18 16:00:00","0","10042","0","bgm_M375","1060","50","10069","500016","113001","1768","2021/10/27 15:59:59","2021/10/25 15:59:59","2021/10/15 16:00:00"
"60","2021/11/12 15:59:59","bgm_M486","2021/11/01 16:00:00","0","0","0","bgm_M486","1060","50","10070","500016","117101","1768","2021/11/19 15:59:59","2021/11/15 15:59:59","2021/10/29 16:00:00"
"60","2021/11/22 15:59:59","bgm_M380A","2021/11/18 16:00:00","0","10044","0","bgm_M380A","1060","50","10071","500016","113201","1768","2021/11/27 15:59:59","2021/11/25 15:59:59","2021/11/16 16:00:00"
"60","2021/12/13 15:59:59","bgm_M496","2021/12/02 16:00:00","0","0","0","bgm_M496","1060","50","10072","501031","117401","1768","2021/12/20 15:59:59","2021/12/16 15:59:59","2021/11/29 16:00:00"
"60","2021/12/21 15:59:59","bgm_M393","2021/12/17 16:00:00","0","10046","0","bgm_M393","1060","50","10073","501091","113501","1768","2021/12/26 15:59:59","2021/12/24 15:59:59","2021/12/15 16:00:00"
"60","2022/01/14 15:59:59","bgm_M508","2022/01/03 16:00:00","0","0","0","bgm_M508","1060","50","10074","500016","117501","1768","2022/01/21 15:59:59","2022/01/17 15:59:59","2021/12/30 16:00:00"
"60","2022/01/23 15:59:59","bgm_M403","2022/01/19 16:00:00","0","10048","0","bgm_M403","1060","50","10075","500016","113801","1768","2022/01/28 15:59:59","2022/01/26 15:59:59","2022/01/17 16:00:00"
"60","2022/02/12 15:59:59","bgm_M520","2022/02/01 16:00:00","0","0","0","bgm_M520","1060","50","10076","505033","117801","1768","2022/02/19 15:59:59","2022/02/15 15:59:59","2022/01/30 16:00:00"
"60","2022/02/20 15:59:59","bgm_M413","2022/02/16 16:00:00","0","10050","0","bgm_M413","1060","50","10077","501133","114101","1768","2022/02/25 15:59:59","2022/02/23 15:59:59","2022/02/14 16:00:00"
"60","2022/03/12 15:59:59","bgm_M527","2022/03/01 16:00:00","0","0","0","bgm_M527","1060","50","10078","500016","119001","1768","2022/03/19 15:59:59","2022/03/15 15:59:59","2022/02/26 16:00:00"
"60","2022/03/22 15:59:59","bgm_M421","2022/03/18 16:00:00","0","10052","1","bgm_M421","1060","50","10079","500016","114201","1768","2022/03/27 15:59:59","2022/03/25 15:59:59","2022/03/16 16:00:00"
"60","2022/04/12 15:59:59","bgm_M536","2022/04/01 16:00:00","0","0","0","bgm_M536","1060","50","10080","500881","119201","1768","2022/04/19 15:59:59","2022/04/15 15:59:59","2022/03/28 16:00:00"
"60","2022/04/22 15:59:59","bgm_M426","2022/04/18 16:00:00","0","10054","0","bgm_M426","1060","50","10081","501171","114401","1768","2022/04/27 15:59:59","2022/04/25 15:59:59","2022/04/15 16:00:00"
"60","2022/05/13 15:59:59","bgm_M543","2022/05/02 16:00:00","0","0","0","bgm_M543","1060","50","10082","501483","120801","1768","2022/05/20 15:59:59","2022/05/16 15:59:59","2022/04/29 16:00:00"
"60","2022/05/23 15:59:59","bgm_M435","2022/05/19 16:00:00","0","10056","0","bgm_M435","1060","50","10083","501160","111801","1768","2022/05/28 15:59:59","2022/05/26 15:59:59","2022/05/16 16:00:00"
"60","2022/06/18 15:59:59","bgm_M552","2022/06/01 16:00:00","0","0","0","bgm_M552","1060","50","10084","510306","106001","1768","2022/06/25 15:59:59","2022/06/21 15:59:59","2022/05/30 16:00:00"
"60","2022/06/18 15:59:59","bgm_M553","2022/06/08 16:00:00","10084","0","0","bgm_M553","1060","50","10085","510225","121201","1768","2022/06/25 15:59:59","2022/06/21 15:59:59","2022/05/30 16:00:00"
"60","2022/06/22 15:59:59","bgm_M442A","2022/06/13 16:00:00","0","10058","0","bgm_M442A","1060","50","10086","500143","115601","1768","2022/06/29 15:59:59","2022/06/25 15:59:59","2022/06/10 16:00:00"
"60","2022/06/22 15:59:59","bgm_M442B","2022/06/19 16:00:00","10086","10059","0","bgm_M442B","1060","50","10087","501203","115601","1768","2022/06/29 15:59:59","2022/06/25 15:59:59","2022/06/10 16:00:00"
"60","2022/07/12 15:59:59","bgm_M565","2022/07/01 16:00:00","0","0","0","bgm_M565","1060","50","10088","500118","121401","1768","2022/07/19 15:59:59","2022/07/15 15:59:59","2022/06/28 16:00:00"
"60","2022/07/23 15:59:59","bgm_M451","2022/07/19 16:00:00","0","10061","0","bgm_M451","1060","50","10089","500133","115801","1768","2022/07/28 15:59:59","2022/07/26 15:59:59","2022/07/17 16:00:00"
"60","2022/08/12 15:59:59","bgm_M574","2022/08/01 16:00:00","0","0","1","bgm_M574","1060","50","10090","500016","121601","1768","2022/08/19 15:59:59","2022/08/15 15:59:59","2022/07/29 16:00:00"
"34","2022/08/23 15:59:59","bgm_M457","2022/08/19 16:00:00","0","10064","0","bgm_M457","1060","50","10091","501260","116201","1768","2022/08/28 15:59:59","2022/08/26 15:59:59","2022/08/17 16:00:00"
"60","2022/09/12 15:59:59","bgm_M582","2022/09/01 16:00:00","0","0","0","bgm_M582","1060","50","10092","500016","122001","1768","2022/09/19 15:59:59","2022/09/15 15:59:59","2022/08/29 16:00:00"
"60","2022/09/23 15:59:59","bgm_M467","2022/09/19 16:00:00","0","10066","0","bgm_M467","1060","50","10093","500016","116501","1768","2022/09/28 15:59:59","2022/09/26 15:59:59","2022/09/16 16:00:00"
"60","2022/10/13 15:59:59","bgm_M595","2022/10/02 16:00:00","0","0","0","bgm_M595","1060","50","10094","500016","122101","1768","2022/10/20 15:59:59","2022/10/16 15:59:59","2022/09/29 16:00:00"
"60","2022/10/23 15:59:59","bgm_M478","2022/10/19 16:00:00","0","10068","0","bgm_M478_Lofi","1060","50","10095","500016","116701","1768","2022/10/28 15:59:59","2022/10/26 15:59:59","2022/10/17 16:00:00"
"60","2022/11/12 15:59:59","bgm_M601","2022/11/01 16:00:00","0","0","0","bgm_M601","1060","50","10096","500016","122401","1768","2022/11/19 15:59:59","2022/11/15 15:59:59","2022/10/30 16:00:00"
"60","2022/11/22 15:59:59","bgm_M486","2022/11/18 16:00:00","0","10070","0","bgm_M486","1060","50","10097","500016","117101","1768","2022/11/27 15:59:59","2022/11/25 15:59:59","2022/11/16 16:00:00"
"60","2022/12/11 15:59:59","bgm_M608","2022/12/01 16:00:00","0","0","0","bgm_M608","1060","50","10098","500010","122801","1768","2022/12/19 15:59:59","2022/12/15 15:59:59","2022/11/29 16:00:00"
"60","2022/12/23 15:59:59","bgm_M496","2022/12/19 16:00:00","0","10072","0","bgm_M496","1060","50","10099","501031","117401","1768","2022/12/28 15:59:59","2022/12/26 15:59:59","2022/12/16 16:00:00"
"60","2023/01/12 15:59:59","bgm_M618","2023/01/02 16:00:00","0","0","0","bgm_M618","1060","50","10100","500016","123101","1768","2023/01/20 15:59:59","2023/01/16 15:59:59","2022/12/30 16:00:00"
"60","2023/01/23 15:59:59","bgm_M508","2023/01/19 16:00:00","0","10074","0","bgm_M508","1060","50","10101","500016","117501","1768","2023/01/28 15:59:59","2023/01/26 15:59:59","2023/01/17 16:00:00"
"60","2023/02/11 15:59:59","bgm_M623","2023/02/01 16:00:00","0","0","0","bgm_M623","1060","50","10102","500096","123501","1768","2023/02/19 15:59:59","2023/02/15 15:59:59","2023/01/30 16:00:00"
"60","2023/02/21 15:59:59","bgm_M520","2023/02/17 16:00:00","0","10076","0","bgm_M520","1060","50","10103","505033","117801","1768","2023/02/26 15:59:59","2023/02/24 15:59:59","2023/02/15 16:00:00"
"60","2023/03/11 15:59:59","bgm_M630","2023/03/01 16:00:00","0","0","0","bgm_M630","1060","50","10104","500096","123901","1768","2023/03/19 15:59:59","2023/03/15 15:59:59","2023/02/26 16:00:00"
"60","2023/03/23 15:59:59","bgm_M527","2023/03/19 16:00:00","0","10078","0","bgm_M527","1060","50","10105","500016","119001","1768","2023/03/28 15:59:59","2023/03/26 15:59:59","2023/03/17 16:00:00"
"60","2023/04/11 15:59:59","bgm_M638","2023/04/01 16:00:00","0","0","0","bgm_M638","1060","50","10106","501463","124001","1768","2023/04/19 15:59:59","2023/04/15 15:59:59","2023/03/30 16:00:00"
"60","2023/04/21 15:59:59","bgm_M536","2023/04/17 16:00:00","0","10080","0","bgm_M536","1060","50","10107","500881","119201","1768","2023/04/26 15:59:59","2023/04/24 15:59:59","2023/04/14 16:00:00"
"60","2023/05/13 15:59:59","bgm_M647","2023/05/01 16:00:00","0","0","0","bgm_M647","1060","50","10108","501884","124701","1768","2023/05/19 15:59:59","2023/05/17 15:59:59","2023/04/28 16:00:00"
"60","2023/05/23 15:59:59","bgm_M543","2023/05/19 16:00:00","0","10082","0","bgm_M543","1060","50","10109","501483","120801","1768","2023/05/28 15:59:59","2023/05/26 15:59:59","2023/05/17 16:00:00"
"60","2023/06/23 15:59:59","bgm_M659","2023/06/01 16:00:00","0","0","0","bgm_M659","1060","50","10110","500013","125901","1768","2023/06/29 15:59:59","2023/06/27 15:59:59","2023/05/29 16:00:00"
"60","2023/06/23 15:59:59","bgm_M660","2023/06/08 16:00:00","10110","0","0","bgm_M660","1060","50","10111","501931","125901","1768","2023/06/29 15:59:59","2023/06/27 15:59:59","2023/05/29 16:00:00"
"60","2023/06/25 15:59:59","bgm_M552","2023/06/16 16:00:00","0","10084","0","bgm_M552","1060","50","10112","510306","106001","1768","2023/06/30 15:59:59","2023/06/29 15:59:59","2023/06/11 16:00:00"
"60","2023/06/25 15:59:59","bgm_M553","2023/06/21 16:00:00","10112","10085","0","bgm_M553","1060","50","10113","510225","121201","1768","2023/06/30 15:59:59","2023/06/29 15:59:59","2023/06/11 16:00:00"
"60","2023/07/12 15:59:59","bgm_M668","2023/07/02 16:00:00","0","0","0","bgm_M668","1060","50","10114","501463","125201","1768","2023/07/20 15:59:59","2023/07/16 15:59:59","2023/06/28 16:00:00"
"60","2023/07/23 15:59:59","bgm_M565","2023/07/19 16:00:00","0","10088","0","bgm_M565","1060","50","10115","500118","121401","1768","2023/07/28 15:59:59","2023/07/26 15:59:59","2023/07/17 16:00:00"
"60","2023/08/11 15:59:59","bgm_MC017","2023/08/01 16:00:00","0","0","0","bgm_MC017","1060","50","10116","501683","125401","1768","2023/08/19 15:59:59","2023/08/15 15:59:59","2023/07/29 16:00:00"
"60","2023/08/22 15:59:59","bgm_M574","2023/08/18 16:00:00","0","10090","1","bgm_M574","1060","50","10117","500016","121601","1768","2023/08/28 15:59:59","2023/08/25 15:59:59","2023/08/16 16:00:00"
