132352c33c1070b92f2c1984ca673b1faa521f92d9f2991aedf2d8765833e6ab,1a72215aca71bb135ea5295b9cb7e5f681653428214a80e1af403f29f9182dd5,5247f114592c5d692be83a7ec05f188df83c20d768f90c4c490cdd32cc9cd8a8,da34e409b19a9edc5cb61421fa7755df1294f11c919d77309b6695fb6b5a6fe6,ff89cfafdb1f714bcb4db92a63ade0135bd895715a0fd7f5c2272d3f993c103d,0e5719ac106db7de17221d99c6164e9a3d4d5eb0197fdaf9eacbf9676fee6a20,c1bfd180f2d2d2976a19cde1dbb159754f77e551cc51709ed16ee1a305895933,c338faeaab55f18a918fec4adbc23d01a048638ee6267bcf9c74a8e266bf5a8f,b5d1d1b0c2cdb810fae048ef713ebf9816aff48ef00376e8e37b641e32c28499,41d2a1d63add81d520c679f80dc8322b2738d47c3b711baee1d29162f3f15bf0,6da8155ec41ad835857957b639143824beb33479f27c9581853180872719892b,65f6bfa1097efbfe50ec9c4f03080b5937ea0bc27175d6c7637f161fca0ca42b,4276bb7f9b2f91d68fa98a7b0fa39fc5370df608265f2aad257e20988a2f868f,4f8738642b0b82f9389f66a5ae9fe438d0de21ae03e9d975a80bf48325ff4667,07f35fbe97e44267cfdef36330f150fd0e1d5520638590583cf6f17f2f93864c,a3c27ee169eaa5559eedc9c9979266b44cff290534cfe2f8280acee5e9be0c1b,8eadfd6aed5d1b6913be4974637517947f35b120f4e285d82e155c57cb841502,7d5d21c9af1c8634d36544aa9f70a9c8e671bbd4c7af765f9744cc18f8e74e7d,3976d9668205dd4c1c6ac68fe6ba71e24f7ff438f03ab74d77b505c0397f3fd8,44ff84e90aa4c277d65f4964b6d505de571d21c3b2199c813aa2f71f23f7872c,a22c56cf3b5872148a6ebeb4f0fa8d4ff8f494b4558218525f3ef7b4790dfdb3,e2b016888c57ddee660112255a24aa2d303972049f511f375aeead5cb10c07fe,ba9c880f5f733f6e279a5f4b4f530096c9c99ffafd3108a8d483f093841bec7e,2f1eec9a23f838e8d1e62e7e55e0c3c7b49e0b47d6cbf8850cb71bd43d8e78d9,9961e97a78f68561523d0d2717419328fe80fdc9db5bf08e8a442490462b8202,1644e3fc8dc58049aea77b5b3eb8e5861245c180affaa2c50ed1f44186acfe8f,5cea55ca8823bced0f435c84d47be929bca6120821735622873d3ba3dac1aff6,6930e836fa0863da0e61480f45e77fda0a74f6731d051553efec42576ab96492
"0","105601","106601","50","90","100003","2025/03/01 16:00:00","1005008","1","8","100102","1005","126101","13","100802","100801","0","100101","100802","100801","100801","14","129001","126101","100303","100802","0","130901"
"0","108901","120001","50","90","100003","2025/03/01 16:00:00","1005009","1","9","100303","1005","110301","13","100901","100901","0","100302","100902","100901","100901","14","129001","110301","100202","100902","20","129601"
"0","131101","120001","50","90","100003","2025/03/01 16:00:00","1005010","2","10","100102","1005","105501","8","101002","101005","0","100101","101006","101006","101001","1","123001","105501","100302","101002","26","103401"
"0","108901","100501","50","90","100003","2025/03/01 16:00:00","1005011","2","11","100303","1005","105501","9","101102","101102","0","100302","101106","101102","101101","2","129701","108901","100202","101102","27","103401"
"0","120001","103401","50","90","100003","2025/03/01 16:00:00","1005012","2","12","100101","1005","123001","10","101206","101202","0","100205","101206","101205","101201","3","118601","123001","100202","101202","28","105501"
"0","100501","130901","50","90","100003","2025/03/02 16:00:00","1005013","2","13","100102","1005","129001","11","101306","101306","0","100101","101302","101302","101301","29","100801","129001","100302","101306","0","126101"
"0","108901","104901","50","90","100003","2025/03/02 16:00:00","1005014","2","14","100303","1005","123001","12","101406","101401","0","100307","101405","101402","101401","30","180601","131701","100203","101406","0","131701"
"0","100701","103401","50","90","100003","2025/03/02 16:00:00","1005015","2","15","100101","1005","129001","4","101506","101502","0","100205","101506","101502","101501","22","118601","100701","100202","101506","0","123001"
"0","100501","120001","50","90","100003","2025/03/03 16:00:00","1005016","3","16","100101","1005","104801","6","111602","111605","0","100305","111606","111602","111601","24","129001","100501","100302","111602","0","103401"
"0","108901","104901","50","90","100003","2025/03/03 16:00:00","1005017","3","17","100101","1005","129601","7","111706","111701","0","100303","111706","111702","111701","25","129001","129601","100203","111702","0","105501"
"0","100701","130901","50","90","100003","2025/03/03 16:00:00","1005018","3","18","100101","1005","123001","19","111806","111806","0","100302","111806","111802","111801","0","118601","118601","100203","111802","0","105501"
"0","180801","105901","50","90","100003","2025/04/01 16:00:00","1006001","1","1","100305","1006","104001","13","100101","100101","0","100303","100101","100101","100101","0","100801","180801","100203","100101","0","127701"
"0","105401","102501","50","90","100003","2025/04/01 16:00:00","1006002","1","2","100101","1006","100201","14","100201","100201","0","100205","100201","100201","100201","0","111001","105401","100203","100201","0","101001"
"0","103301","103401","50","90","100003","2025/04/01 16:00:00","1006003","1","3","100102","1006","105101","13","100301","100301","0","100101","100301","100301","100301","0","106901","103301","100304","100301","0","106801"
"0","120001","119201","50","90","100003","2025/04/01 16:00:00","1006004","1","4","100304","1006","105501","14","100401","100401","0","100302","100401","100401","100401","0","101601","103401","100202","100401","0","103401"
"0","105601","106601","50","90","100003","2025/04/01 16:00:00","1006005","1","5","100102","1006","126101","13","100502","100501","0","100101","100502","100501","100501","0","129001","130901","100303","100502","0","130901"
"0","108901","120001","50","90","100003","2025/04/01 16:00:00","1006006","1","6","100304","1006","110301","14","100601","100601","0","100302","100602","100601","100601","0","129001","110301","100202","100602","0","129601"
"0","131101","120001","50","90","100003","2025/04/01 16:00:00","1006007","1","7","100101","1006","105501","13","100701","100701","0","100205","100702","100702","100701","14","123001","131101","100202","100701","0","103401"
"0","108901","100501","50","90","100003","2025/04/01 16:00:00","1006008","1","8","100102","1006","105501","13","100801","100801","0","100101","100802","100801","100801","14","129701","108901","100303","100801","0","103401"
"0","120001","103401","50","90","100003","2025/04/01 16:00:00","1006009","1","9","100303","1006","123001","13","100902","100901","0","100302","100902","100901","100901","14","118601","105501","100202","100901","20","105501"
"0","100501","130901","50","90","100003","2025/04/01 16:00:00","1006010","2","10","100102","1006","129001","8","101006","101006","0","100101","101002","101002","101001","1","100801","126101","100302","101006","26","126101"
"0","108901","104901","50","90","100003","2025/04/01 16:00:00","1006011","2","11","100303","1006","123001","9","101106","101101","0","100302","101105","101102","101101","2","180601","131701","100202","101106","27","131701"
"0","100701","103401","50","90","100003","2025/04/01 16:00:00","1006012","2","12","100101","1006","129001","10","101206","101202","0","100205","101206","101202","101201","3","118601","100701","100202","101206","28","123001"
"0","100501","120001","50","90","100003","2025/04/02 16:00:00","1006013","2","13","100102","1006","104801","11","101302","101305","0","100101","101306","101302","101301","29","129001","129001","100302","101302","0","103401"
"0","108901","104901","50","90","100003","2025/04/02 16:00:00","1006014","2","14","100303","1006","129601","12","101406","101401","0","100307","101406","101402","101401","30","129001","129601","100203","101402","0","105501"
"0","100701","130901","50","90","100003","2025/04/02 16:00:00","1006015","2","15","100101","1006","123001","4","101506","101506","0","100205","101506","101502","101501","22","118601","123001","100202","101502","0","105501"
"0","105201","106601","50","90","100003","2025/04/03 16:00:00","1006016","3","16","100101","1006","102201","6","111602","111602","0","100305","111605","111602","111601","24","112201","105201","100302","111602","0","103401"
"0","101401","123001","50","90","100003","2025/04/03 16:00:00","1006017","3","17","100101","1006","118501","7","111706","111706","0","100303","111706","111702","111701","25","129001","118501","100203","111701","0","106001"
"0","120001","103401","50","90","100003","2025/04/03 16:00:00","1006018","3","18","100101","1006","129001","19","111806","111802","0","100302","111806","111805","111801","0","118601","118601","100203","111802","0","105501"
"0","114701","108901","50","90","100003","2025/06/01 16:00:00","1007001","1","1","100305","1007","115001","13","100101","100101","0","100303","100101","100101","100101","0","108801","114701","100203","100101","0","108701"
"0","111901","111801","50","90","100003","2025/06/01 16:00:00","1007002","1","2","100101","1007","112001","14","100201","100201","0","100205","100201","100201","100201","0","112101","111901","100203","100201","0","120701"
"0","120801","120901","50","90","100003","2025/06/01 16:00:00","1007003","1","3","100102","1007","124601","13","100301","100301","0","100101","100301","100301","100301","0","124501","120801","100304","100301","0","124701"
"0","105201","106601","50","90","100003","2025/06/01 16:00:00","1007004","1","4","100304","1007","102201","14","100401","100401","0","100302","100401","100401","100401","0","112201","105201","100202","100401","0","103401"
"0","110301","124501","50","90","100003","2025/06/01 16:00:00","1007005","1","5","100102","1007","123701","13","100501","100501","0","100101","100501","100501","100501","0","106001","123701","100303","100501","0","101801"
"0","108901","100501","50","90","100003","2025/06/01 16:00:00","1007006","1","6","100304","1007","105501","14","100601","100601","0","100302","100602","100601","100601","0","129701","100501","100202","100601","0","103401"
"0","104601","103401","50","90","100003","2025/06/01 16:00:00","1007007","1","7","100101","1007","101201","13","100701","100701","0","100205","100701","100701","100701","14","111401","111401","100202","100701","0","110301"
"0","128801","105401","50","90","100003","2025/06/01 16:00:00","1007008","1","8","100102","1007","110301","13","100801","100801","0","100101","100801","100802","100801","14","106001","180301","100303","100801","0","180301"
"0","108901","104901","50","90","100003","2025/06/01 16:00:00","1007009","1","9","100303","1007","123001","13","100902","100901","0","100302","100901","100901","100901","14","180601","131701","100202","100902","20","131701"
"0","100501","130901","50","90","100003","2025/06/01 16:00:00","1007010","2","10","100102","1007","129001","8","101006","101006","0","100101","101002","101002","101001","1","100801","126101","100302","101005","26","126101"
"0","105401","117301","50","90","100003","2025/06/01 16:00:00","1007011","2","11","100303","1007","106901","9","101106","101105","0","100302","101102","101102","101101","2","104001","104001","100202","101104","27","110301"
"0","120001","119201","50","90","100003","2025/06/01 16:00:00","1007012","2","12","100101","1007","105501","10","101202","101205","0","100205","101201","101205","101201","3","101601","103401","100202","101202","28","103401"
"0","100501","120001","50","90","100003","2025/06/02 16:00:00","1007013","2","13","100102","1007","104801","11","101302","101305","0","100101","101306","101302","101301","29","129001","129001","100302","101302","0","103401"
"0","108901","104901","50","90","100003","2025/06/02 16:00:00","1007014","2","14","100303","1007","129601","12","101406","101401","0","100307","101406","101402","101401","30","129001","129601","100203","101402","0","105501"
"0","100701","103401","50","90","100003","2025/06/02 16:00:00","1007015","2","15","100101","1007","129001","4","101506","101502","0","100205","101506","101502","101501","22","118601","100701","100202","101506","0","123001"
"0","108901","120001","50","90","100003","2025/06/03 16:00:00","1007016","3","16","100101","1007","110301","6","111604","111605","0","100305","111606","111602","121601","24","123001","108901","100302","111605","0","126101"
"0","100701","100501","50","90","100003","2025/06/03 16:00:00","1007017","3","17","100101","1007","101101","7","111701","111702","0","100303","111702","111702","121701","25","100801","101101","100203","111705","0","126101"
"0","108901","120001","50","90","100003","2025/06/03 16:00:00","1007018","3","18","100101","1007","101101","19","111801","111805","0","100302","111806","111802","121801","0","118601","118601","100203","111804","0","110301"
"0","105801","100301","50","90","100003","2025/07/01 16:00:00","1008001","1","1","100305","1008","101301","13","100101","100101","0","100303","100101","100101","100101","0","118001","105801","100203","100101","0","104401"
"0","102701","106401","50","90","100003","2025/07/01 16:00:00","1008002","1","2","100101","1008","130901","14","100201","100201","0","100205","100201","100201","100201","0","106901","102701","100203","100201","0","102801"
"0","109601","123301","50","90","100003","2025/07/01 16:00:00","1008003","1","3","100102","1008","104201","13","100301","100301","0","100101","100301","100301","100301","0","125101","109601","100304","100301","0","117001"
"0","126101","101401","50","90","100003","2025/07/01 16:00:00","1008004","1","4","100304","1008","101001","14","100401","100401","0","100302","100401","100401","100401","0","108301","101001","100202","100402","0","118501"
"0","108901","127901","50","90","100003","2025/07/01 16:00:00","1008005","1","5","100102","1008","101201","13","100501","100501","0","100101","100501","100501","100501","0","100201","101201","100303","100501","0","101101"
