019c5d14c1f2b41acacec5a3a9a6cb33dc1d96fac6aa1b03020b6cca3c6fdf12,b9904915330c27095c12f8d53bb806c9c8c03145fdf6f5e7b1275b69415e3ee7,5c8c73a6c83e6ce39ecdf019e72f1f0019c2c8a15d16e2c4eaf08cb7dd443a62,55f33b0cda50cc7ad417dab8c5e8f0338b51a799b30c9e6eb3a5bc2a0f5ce554,a594b054f07a4c829eb474a819f299191cd7777223c33c373f3a083109055a88,92c746c639604500c41e6743ff0e2b481b0c5c31ccef285f9b9321542706c3ad,82146c2e6bb8839ffa4bf9a35e0ed6e73d2e065a2f85d716dacd7d896cdb982c,5a7260be8c9248aff877c9d13ca64e7f5e81b2da96c9834e23e88dbb01752e83,1bd710fb07caa1385bc1536aac96081415374b6d68041ba6cfa4baca7a1d29a0,a6366d65dd8bd272aece27793e9f721c7926fd65facac91a43c8c4407328513c,dbdc7ad5beac3422fa06e12ab01efdc4f12a1afc8202b4ae25806b12c1ee31fa,b501dcf126fb331bcedc7b8e7a25ba65c882a0fe970aa26b447bb4972df97047,73c778c6de064cd4e4c68c72b03aaf4b20357b26468a90017623e67c0e15a0a5,0a8a55a57f0aef49c9e204d1aa777534253aab00f695bc418ec4a75405f39bf4,2c9d5d162dfade018efdc134da2aca139499ed54218df4d1b9bd61f4ec91379f,a6d2d7d107da4c93e0dae651578d12db196e6df3d33175b466dee2a33e045c6a,42d807b2e9206fcf26374e94c1768a5e2d7ba47dcfec01304d289db1d9316022,a32ff61b873974a51f2e8fb197e0e4775dbe2f68814397c1176750a453458670,0db2f732238f154f958674e0765cc1e72427e36e8954ef4d680fc508ef4852a7,8ded20836db997b1c178c788b5c58dbb47770ce434ab09ed16f9effa071ea64c,0c58ea066f32c075d624e64c338243b53393c1697c6293c8fd3a2ada20420cbc,4e00db335f29e7cc0eec020bb94a984d858e33c26c830c23787b6adac8553469
"0","0","0","113401","7000","0","0","0","103401","0","0","0","0","0","2","0","0","0","0","0","0","0"
"0","0","0","113431","5000","0","0","0","103431","0","0","0","0","0","2","0","0","0","0","0","0","0"
"0","0","0","123432","7000","0","0","103431","103432","0","0","0","0","1","3","0","0","0","0","0","0","0"
"0","0","0","123461","7000","0","0","102614","103461","0","0","0","0","1","3","0","0","0","102432","1","0","0"
"0","0","0","123491","7000","0","0","102312","103491","0","0","0","0","1","3","0","0","0","102493","1","0","0"
"0","0","0","113521","5000","0","0","0","103521","0","0","0","0","0","2","0","0","0","0","0","0","0"
"0","0","0","113522","7000","0","0","0","103522","0","0","0","0","0","2","0","0","0","0","0","0","0"
"0","0","0","113551","5000","0","0","0","103551","0","0","0","0","0","2","0","0","0","0","0","0","0"
"0","0","0","113552","7000","0","0","0","103552","0","0","0","0","0","2","0","0","0","0","0","0","0"
"0","0","0","113553","10000","0","0","0","103553","0","0","0","0","0","2","0","0","0","0","0","0","0"
"0","0","0","113581","5000","0","0","0","103581","0","0","0","0","0","2","0","0","0","0","0","0","0"
"0","0","0","123582","7000","0","0","102582","103582","0","0","0","0","1","3","0","0","0","0","0","0","0"
"0","0","0","123583","10000","0","0","103581","103583","0","0","0","0","1","3","0","0","0","0","0","0","0"
"0","0","0","113611","5000","0","0","0","103611","0","0","0","0","0","2","0","0","0","0","0","0","0"
"0","0","0","123612","5000","0","0","102614","103612","0","0","0","0","1","3","0","0","0","0","0","0","0"
"0","0","0","103611","7000","0","0","102614","103613","0","0","0","0","1","1","0","0","0","0","0","0","0"
"0","0","0","113614","10000","0","0","0","103614","0","0","0","0","0","2","0","0","0","0","0","0","0"
"0","0","0","114011","20000","0","0","0","104011","0","0","0","0","0","3","0","0","0","0","0","0","0"
"0","0","0","114012","25000","0","0","0","104012","0","0","0","0","0","3","0","0","0","0","0","0","0"
"0","0","0","114013","30000","0","0","0","104013","0","0","0","0","0","7","0","0","0","0","0","0","0"
"0","0","0","114014","35000","0","0","0","104014","0","0","0","0","1","10","0","0","0","0","0","0","0"
"0","0","0","114041","20000","0","0","0","104041","0","0","0","0","0","3","0","0","0","0","0","0","0"
"0","0","0","124042","25000","0","0","103013","104042","0","0","0","0","1","3","0","0","0","0","0","0","0"
"0","0","0","114043","30000","0","0","0","104043","0","0","0","0","0","7","0","0","0","0","0","0","0"
"0","0","0","124044","35000","0","0","104041","104044","0","0","0","0","1","5","0","0","0","0","0","0","0"
"0","0","0","124071","20000","0","0","103013","104071","0","0","0","0","1","3","0","0","0","0","0","0","0"
"0","0","0","114072","25000","0","0","0","104072","0","0","0","0","0","3","0","0","0","0","0","0","0"
"0","0","0","114073","30000","0","0","0","104073","0","0","0","0","0","7","0","0","0","0","0","0","0"
"0","0","0","124074","35000","0","0","104072","104074","0","0","0","0","1","5","0","0","0","0","0","0","0"
"0","0","0","124101","20000","0","0","103101","104101","0","0","0","0","1","3","0","0","0","103552","1","0","0"
"0","0","0","114102","25000","0","0","0","104102","0","0","0","0","0","3","0","0","0","0","0","0","0"
"0","0","0","124103","30000","0","0","104101","104103","0","0","0","0","1","5","0","0","0","103611","1","0","0"
"0","0","0","114104","35000","0","0","0","104104","0","0","0","0","1","10","0","0","0","0","0","0","0"
"0","0","0","124131","20000","0","0","103611","104131","0","0","0","0","1","3","0","0","0","103132","1","0","0"
"0","0","0","114132","25000","0","0","0","104132","0","0","0","0","0","3","0","0","0","0","0","0","0"
"0","0","0","114133","30000","0","0","0","104133","0","0","0","0","0","7","0","0","0","0","0","0","0"
"0","0","0","114134","35000","0","0","0","104134","0","0","0","0","1","10","0","0","0","0","1","0","0"
"0","0","0","124161","20000","0","0","103162","104161","0","0","0","0","1","3","0","0","0","103551","1","0","0"
"0","0","0","114162","25000","0","0","0","104162","0","0","0","0","0","3","0","0","0","0","0","0","0"
"0","0","0","124163","30000","0","0","104161","104163","0","0","0","0","1","5","0","0","0","0","0","0","0"
"0","1","0","114164","35000","0","0","0","104164","0","0","0","0","1","10","0","0","0","0","1","0","0"
"0","0","0","114191","20000","0","0","0","104191","0","0","0","0","0","3","0","0","0","0","0","0","0"
"0","0","0","124192","25000","0","0","103553","104192","0","0","0","0","1","3","0","0","0","0","0","0","0"
"0","0","0","114193","30000","0","0","0","104193","0","0","0","0","0","7","0","0","0","0","0","0","0"
"0","0","0","114194","35000","0","0","0","104194","0","0","0","0","0","10","0","0","0","0","0","0","0"
"0","0","0","114221","20000","0","0","0","104221","0","0","0","0","0","3","0","0","0","0","0","0","0"
"0","0","0","114222","25000","0","0","0","104222","0","0","0","0","0","3","0","0","0","0","0","0","0"
"0","0","0","114223","30000","0","0","0","104223","0","0","0","0","0","7","0","0","0","0","0","0","0"
"0","0","0","124224","35000","0","0","104221","104224","0","0","0","0","1","5","0","0","0","104611","1","0","0"
"0","0","0","124251","20000","0","0","103222","104251","0","0","0","0","1","3","0","0","0","0","0","0","0"
"0","0","0","114252","25000","0","0","0","104252","0","0","0","0","0","3","0","0","0","0","0","0","0"
"0","1","0","124253","30000","0","0","104251","104253","0","103553","0","0","1","5","0","0","0","103614","1","0","0"
"0","0","0","114254","35000","0","0","0","104254","0","0","0","0","0","10","0","0","0","0","0","0","0"
"0","0","0","114281","20000","0","0","0","104281","0","0","0","0","0","3","0","0","0","0","0","0","0"
"0","1","0","124282","25000","0","0","103282","104282","0","103552","0","0","1","3","0","0","0","103401","1","0","0"
"0","0","0","124283","30000","0","0","104281","104283","0","0","0","0","1","5","0","0","0","0","0","0","0"
"0","0","0","124284","35000","0","0","104281","104284","0","0","0","0","1","5","0","0","0","104551","1","0","0"
"0","0","0","124311","20000","0","0","103583","104311","0","0","0","0","1","3","0","0","0","103311","1","0","0"
"0","0","0","124312","25000","0","0","103283","104312","0","0","0","0","1","3","0","0","0","103162","1","0","0"
"0","0","0","124313","30000","0","0","104282","104313","0","0","0","0","1","5","0","0","0","0","0","0","0"
"0","0","0","124314","35000","0","0","104312","104314","0","0","0","0","1","5","0","0","0","104161","1","0","0"
"0","0","0","114341","20000","0","0","0","104341","0","0","0","0","0","3","0","0","0","0","0","0","0"
"0","0","0","124342","25000","0","0","103072","104342","0","0","0","0","1","3","0","0","0","103551","1","0","0"
"0","0","0","124343","30000","0","0","104341","104343","0","0","0","0","1","5","0","0","0","0","0","0","0"
"0","0","0","124344","35000","0","0","104342","104344","0","0","0","0","1","5","0","0","0","104191","1","0","0"
"0","0","0","114371","20000","0","0","0","104371","0","0","0","0","0","3","0","0","0","0","0","0","0"
"0","0","0","124372","25000","0","0","103614","104372","0","0","0","0","1","3","0","0","0","103612","1","0","0"
"0","0","0","124373","35000","0","0","104372","104373","0","0","0","0","1","5","0","0","0","104251","1","0","0"
"0","0","0","124401","20000","0","0","103583","104401","0","0","0","0","1","3","0","0","0","103613","1","0","0"
"0","0","0","124402","30000","0","0","104401","104402","0","0","0","0","1","5","0","0","0","0","0","0","0"
"0","1","0","124431","20000","0","0","103431","104431","0","103581","0","0","1","3","0","0","0","103551","1","0","0"
"0","0","0","124432","25000","0","0","103582","104432","0","0","0","0","1","3","0","0","0","103013","1","0","0"
"0","1","0","124433","35000","0","0","104432","104433","0","103583","0","0","1","5","0","0","0","103614","1","0","0"
"0","0","0","114461","20000","0","0","0","104461","0","0","0","0","0","3","0","0","0","0","0","0","0"
"0","0","0","124462","30000","0","0","104461","104462","0","0","0","0","1","5","0","0","0","103222","1","0","0"
"0","0","0","124463","35000","0","0","104461","104463","0","0","0","0","1","5","0","0","0","104581","1","0","0"
"0","0","0","124491","20000","0","0","103583","104491","0","0","0","0","1","3","0","0","0","102493","1","0","0"
"0","0","0","124521","20000","0","0","103614","104521","0","0","0","0","1","3","0","0","0","0","0","0","0"
"0","1","0","124522","25000","0","0","103583","104522","0","103371","0","0","1","3","0","0","0","103522","1","0","0"
"0","1","0","124523","30000","0","0","104521","104523","0","103612","0","0","1","5","0","0","0","103614","1","0","0"
"0","0","0","114551","25000","0","0","0","104551","0","0","0","0","0","3","0","0","0","0","0","0","0"
"0","0","0","114552","30000","0","0","0","104552","0","0","0","0","0","7","0","0","0","0","0","0","0"
"0","0","0","114553","35000","0","0","0","104553","0","0","0","0","0","10","0","0","0","0","0","0","0"
"0","0","0","114554","35000","0","0","0","104554","0","0","0","0","0","10","0","0","0","0","0","0","0"
"0","0","0","114581","25000","0","0","0","104581","0","0","0","0","0","3","0","0","0","0","0","0","0"
"0","0","0","114582","30000","0","0","0","104582","0","0","0","0","0","7","0","0","0","0","0","0","0"
"0","0","0","114583","35000","0","0","0","104583","0","0","0","0","0","10","0","0","0","0","0","0","0"
"0","0","0","114611","25000","0","0","0","104611","0","0","0","0","0","3","0","0","0","0","0","0","0"
"0","0","0","114612","30000","0","0","0","104612","0","0","0","0","0","7","0","0","0","0","0","0","0"
"0","0","0","114613","35000","0","0","0","104613","0","0","0","0","0","10","0","0","0","0","0","0","0"
"0","0","0","115011","40000","0","0","0","105011","0","0","0","0","0","10","0","0","0","0","0","0","0"
"0","0","0","125012","45000","0","0","104012","105012","0","0","0","0","1","5","0","0","0","104011","1","0","0"
"0","0","0","125013","50000","0","0","104431","105013","0","0","0","0","1","5","0","0","0","103013","1","0","0"
"0","0","0","125014","55000","0","0","104194","105014","0","0","0","0","1","5","0","0","0","104013","1","0","0"
"0","0","0","125015","55000","0","0","104164","105015","0","0","0","0","1","5","0","0","0","104312","1","0","0"
"0","0","0","125016","55000","0","0","104312","105016","0","0","0","0","1","5","0","0","0","103012","1","0","0"
"0","0","0","125017","55000","0","0","104071","105017","0","0","0","0","1","5","0","0","0","103011","1","0","0"
"0","0","0","115041","40000","0","0","0","105041","0","0","0","0","0","10","0","0","0","0","0","0","0"
"0","0","0","115042","45000","0","0","0","105042","0","0","0","0","0","10","0","0","0","0","0","0","0"
"0","0","0","125043","50000","0","0","104191","105043","0","0","0","0","1","5","0","0","0","104042","1","0","0"
"0","0","0","125044","55000","0","0","104553","105044","0","0","0","0","1","5","0","0","0","104043","1","0","0"
"0","0","0","125045","55000","0","0","104373","105045","0","0","0","0","1","5","0","0","0","104041","1","0","0"
"0","0","0","125046","55000","0","0","104042","105046","0","0","0","0","1","5","0","0","0","103041","1","0","0"
"0","0","0","115047","55000","0","0","104072","105047","0","0","0","0","1","10","0","0","0","0","0","0","0"
"0","0","0","115071","40000","0","0","0","105071","0","0","0","0","0","10","0","0","0","0","0","0","0"
"0","1","0","125072","45000","0","0","104071","105072","0","103553","0","0","1","5","0","0","0","104551","1","0","0"
"0","0","0","115073","50000","0","0","0","105073","0","0","0","0","0","10","0","0","0","0","0","0","0"
"0","0","0","125074","55000","0","0","104104","105074","0","0","0","0","1","5","0","0","0","104073","1","0","0"
"0","0","0","125075","55000","0","0","104014","105075","0","0","0","0","1","5","0","0","0","104551","1","0","0"
"0","0","0","125076","55000","0","0","104012","105076","0","0","0","0","1","5","0","0","0","103491","1","0","0"
"0","0","0","115077","55000","0","0","104551","105077","0","0","0","0","1","10","0","0","0","0","0","0","0"
"0","0","0","125101","40000","0","0","104102","105101","0","0","0","0","1","5","0","0","0","104582","1","0","0"
"0","0","0","115102","45000","0","0","0","105102","0","0","0","0","0","10","0","0","0","0","0","0","0"
"0","0","0","125103","50000","0","0","103101","105103","0","0","0","0","1","5","0","0","0","104013","1","0","0"
"0","0","0","115104","55000","0","0","104101","105104","0","0","0","0","1","10","0","0","0","0","0","0","0"
"0","0","0","115105","55000","0","0","104104","105105","0","0","0","0","1","10","0","0","0","0","0","0","0"
"0","0","0","115106","55000","0","0","104101","105106","0","0","0","0","1","10","0","0","0","0","0","0","0"
"0","0","0","125107","55000","0","0","104102","105107","0","0","0","0","1","5","0","0","0","103551","1","0","0"
"0","1","0","125131","40000","0","0","104133","105131","0","103552","0","0","1","5","0","0","0","103131","1","0","0"
"0","0","0","115132","45000","0","0","0","105132","0","0","0","0","0","10","0","0","0","0","0","0","0"
"0","0","0","115133","50000","0","0","0","105133","0","0","0","0","0","10","0","0","0","0","0","0","0"
"0","0","0","125134","55000","0","0","104134","105134","0","0","0","0","1","5","0","0","0","104133","1","0","0"
"0","0","0","115135","55000","0","0","104013","105135","0","0","0","0","1","10","0","0","0","0","0","0","0"
"0","0","0","115136","55000","0","0","104133","105136","0","0","0","0","1","10","0","0","0","0","0","0","0"
"0","0","0","115137","55000","0","0","104342","105137","0","0","0","0","1","10","0","0","0","0","0","0","0"
"0","0","0","115161","40000","0","0","0","105161","0","0","0","0","0","10","0","0","0","0","0","0","0"
"0","0","0","125162","45000","0","0","104162","105162","0","0","0","0","1","5","0","0","0","103552","1","0","0"
"0","0","0","115163","50000","0","0","0","105163","0","0","0","0","0","10","0","0","0","0","0","0","0"
"0","0","0","125164","55000","0","0","104164","105164","0","0","0","0","1","5","0","0","0","104313","1","0","0"
"0","0","0","115165","55000","0","0","104553","105165","0","0","0","0","1","10","0","0","0","0","0","0","0"
"0","0","0","115166","55000","0","0","104162","105166","0","0","0","0","1","10","0","0","0","0","0","0","0"
"0","0","0","125167","55000","0","0","104222","105167","0","0","0","0","1","5","0","0","0","103161","1","0","0"
"0","0","0","125191","40000","0","0","104191","105191","0","0","0","0","1","5","0","0","0","104462","1","0","0"
"0","0","0","115192","45000","0","0","0","105192","0","0","0","0","0","10","0","0","0","0","0","0","0"
"0","0","0","125193","50000","0","0","104192","105193","0","0","0","0","1","5","0","0","0","103614","1","0","0"
"0","0","0","115194","55000","0","0","104192","105194","0","0","0","0","1","10","0","0","0","0","0","0","0"
"0","0","0","125195","55000","0","0","104193","105195","0","0","0","0","1","5","0","0","0","103191","1","0","0"
"0","0","0","115196","55000","0","0","104191","105196","0","0","0","0","1","10","0","0","0","0","0","0","0"
"0","0","0","115197","55000","0","0","104192","105197","0","0","0","0","1","10","0","0","0","0","0","0","0"
"0","0","0","115221","40000","0","0","0","105221","0","0","0","0","0","10","0","0","0","0","0","0","0"
"0","0","0","115222","45000","0","0","0","105222","0","0","0","0","0","10","0","0","0","0","0","0","0"
"0","0","0","125223","50000","0","0","104222","105223","0","0","0","0","1","5","0","0","0","104131","1","0","0"
"0","0","0","125224","55000","0","0","104314","105224","0","0","0","0","1","5","0","0","0","104223","1","0","0"
"0","0","0","115225","55000","0","0","104224","105225","0","0","0","0","1","10","0","0","0","0","0","0","0"
"0","0","0","125226","55000","0","0","104041","105226","0","0","0","0","1","5","0","0","0","103222","1","0","0"
"0","0","0","125227","55000","0","0","104131","105227","0","0","0","0","1","5","0","0","0","103221","1","0","0"
"0","0","0","115251","40000","0","0","0","105251","0","0","0","0","0","10","0","0","0","0","0","0","0"
"0","0","0","125252","45000","0","0","104252","105252","0","0","0","0","1","5","0","0","0","103252","1","0","0"
"0","0","0","125253","50000","0","0","104252","105253","0","0","0","0","1","5","0","0","0","104611","1","0","0"
"0","0","0","115254","55000","0","0","104251","105254","0","0","0","0","1","10","0","0","0","0","0","0","0"
"0","0","0","125255","55000","0","0","104433","105255","0","0","0","0","1","5","0","0","0","104253","1","0","0"
"0","0","0","125256","55000","0","0","104252","105256","0","0","0","0","1","5","0","0","0","103553","1","0","0"
"0","0","0","125257","55000","0","0","104522","105257","0","0","0","0","1","5","0","0","0","103251","1","0","0"
"0","1","0","125281","40000","0","0","104283","105281","0","0","0","0","1","5","0","0","0","103072","1","0","0"
"0","0","0","125282","45000","0","0","104282","105282","0","0","0","0","1","5","0","0","0","103013","1","0","0"
"0","0","0","125283","50000","0","0","104134","105283","0","0","0","0","1","5","0","0","0","103282","1","0","0"
"0","0","0","115284","55000","0","0","104072","105284","0","0","0","0","1","10","0","0","0","0","0","0","0"
"0","0","0","125285","55000","0","0","104343","105285","0","0","0","0","1","5","0","0","0","103583","1","0","0"
"0","0","0","125286","55000","0","0","104011","105286","0","0","0","0","1","5","0","0","0","103281","1","0","0"
"0","0","0","125287","55000","0","0","104311","105287","0","0","0","0","1","5","0","0","0","103612","1","0","0"
"0","1","0","125311","40000","0","0","104313","105311","0","0","0","0","1","5","0","0","0","104431","1","0","0"
"0","0","0","125312","45000","0","0","104311","105312","0","0","0","0","1","5","0","0","0","103192","1","0","0"
"0","0","0","125313","50000","0","0","104313","105313","0","0","0","0","1","5","0","0","0","104491","1","0","0"
"0","0","0","125314","55000","0","0","104193","105314","0","0","0","0","1","5","0","0","0","104312","1","0","0"
"0","0","0","115315","55000","0","0","104282","105315","0","0","0","0","1","10","0","0","0","0","0","0","0"
"0","0","0","115316","55000","0","0","104161","105316","0","0","0","0","1","10","0","0","0","0","0","0","0"
"0","0","0","115317","55000","0","0","104191","105317","0","0","0","0","1","10","0","0","0","0","0","0","0"
"0","1","0","125341","40000","0","0","104343","105341","0","0","0","0","1","5","0","0","0","104491","1","0","0"
"0","0","0","125342","45000","0","0","104611","105342","0","0","0","0","1","5","0","0","0","103343","1","0","0"
"0","0","0","125343","50000","0","0","104044","105343","0","0","0","0","1","5","0","0","0","103342","1","0","0"
"0","0","0","115344","55000","0","0","104043","105344","0","0","0","0","1","10","0","0","0","0","0","0","0"
"0","0","0","125345","55000","0","0","104463","105345","0","0","0","0","1","5","0","0","0","104342","1","0","0"
"0","0","0","115346","55000","0","0","103252","105346","0","0","0","0","1","10","0","0","0","0","0","0","0"
"0","0","0","125347","55000","0","0","104521","105347","0","0","0","0","1","5","0","0","0","103192","1","0","0"
"0","1","0","125371","40000","0","0","104552","105371","0","0","0","0","1","5","0","0","0","104372","1","0","0"
"0","0","0","125372","45000","0","0","104342","105372","0","0","0","0","1","5","0","0","0","103222","1","0","0"
"0","0","0","125373","50000","0","0","104613","105373","0","0","0","0","1","5","0","0","0","104371","1","0","0"
"0","0","0","125374","55000","0","0","104373","105374","0","0","0","0","1","5","0","0","0","104372","1","0","0"
"0","0","0","115375","55000","0","0","104222","105375","0","0","0","0","1","10","0","0","0","0","0","0","0"
"0","0","0","125376","55000","0","0","104372","105376","0","0","0","0","1","5","0","0","0","103461","1","0","0"
"0","0","0","125377","55000","0","0","104252","105377","0","0","0","0","1","5","0","0","0","103341","1","0","0"
"0","1","0","125401","40000","0","0","104402","105401","0","103343","0","0","1","5","0","0","0","103401","1","0","0"
"0","0","0","115402","45000","0","0","104402","105402","0","0","0","0","1","10","0","0","0","0","0","0","0"
"0","0","0","115403","55000","0","0","104162","105403","0","0","0","0","1","10","0","0","0","0","0","0","0"
"0","0","0","125431","45000","0","0","104432","105431","0","0","0","0","1","5","0","0","0","103132","1","0","0"
"0","0","0","115432","55000","0","0","104132","105432","0","0","0","0","1","10","0","0","0","0","0","0","0"
"0","0","0","115433","55000","0","0","104432","105433","0","0","0","0","1","10","0","0","0","0","0","0","0"
"0","0","0","125462","50000","0","0","104463","105462","0","0","0","0","1","5","0","0","0","103371","1","0","0"
"0","0","0","125463","50000","0","0","104523","105463","0","0","0","0","1","5","0","0","0","104431","1","0","0"
"0","0","0","115464","55000","0","0","104041","105464","0","0","0","0","1","10","0","0","0","0","0","0","0"
"0","0","0","125491","50000","0","0","104072","105491","0","0","0","0","1","5","0","0","0","103522","1","0","0"
"0","1","0","125521","40000","0","0","104523","105521","0","0","0","0","1","5","0","0","0","103222","1","0","0"
"0","0","0","125522","45000","0","0","104522","105522","0","0","0","0","1","5","0","0","0","103583","1","0","0"
"0","0","0","125523","55000","0","0","104344","105523","0","0","0","0","1","5","0","0","0","104522","1","0","0"
"0","0","0","125524","55000","0","0","104132","105524","0","0","0","0","1","5","0","0","0","103522","1","0","0"
"0","0","0","115551","40000","0","0","0","105551","0","0","0","0","0","10","0","0","0","0","0","0","0"
"0","0","0","115552","45000","0","0","0","105552","0","0","0","0","0","10","0","0","0","0","0","0","0"
"0","0","0","115553","45000","0","0","0","105553","0","0","0","0","0","10","0","0","0","0","0","0","0"
