afc9a3dcc2e9691d8e6c7527c1a24e4988b0b9f408b70f9f7d5118a6f7bf7bec,fd4806414326127668625ebd2e8d40fe49a05e203a60699467e16aa38ff98c46,8b1b955beb950678886dac112b1f40985d3647088133f469152a76222dff7d62,271a3ab7fe41aa7cf85660acfd2acdaae4e2d7ea475a840373bee4503faffff1,33cae83a69f79e81e4068d74c8c3f0247065686dabe9d50f6ce5a57eb8c513a4,882e120104325090981d4818ff7d3339dd8695aec43abfec2a7e42203b363f09,6cff72fd4b4a60d7940e41c290b43f6141e3e33aebd3d2dafed64fffe68f133c,e8fef5c993e9e52797a1d723c695ae1c3bae3dd2538b46b002713c9890bf7f6f,fa3ab5d815f7de762d3594751a4af051f0b415f46b0023b097e35540d01013b5,df7526b33d7dd38d86f2e526df9ff80483daba1b43ee4465ea8201bb878d824f,908f699c3d48c5a1caf74c0be93f071e85faade4d362351644e5cb0902106c82,c1d241a205b184fcfbcd0258b0e9bb6bdac16b596b2555937b9ade0962e9e6fe,4c3329f53d1010f4503904794d73f2379b8d237c91732cea3724ea5fdeb66841,bc12046ea17a7e50b87871d4bf896134ec7b56a446ab9a7b504f0d0f6212f977,a959fba6a7c23ba7bb51b0ed561b5bf654afd613452c5e7e5892f304201faf4a,aa448db6b834cbf29a778a9d6f6fb9bf10ebd4c4264c212f402e31bd72b717f8,991d872941ee82834a57f79f7f97ee58d386f368c982740caf80af12f367ce2c,199172c2d0b69dded8651fe0a3f562557df2e1279837e9a0c7c21760a73fe2ea,1d5f0695e25fb7eefc1e6621da4b6dc6e683756d8d76cb4ac2242fe7e04ca9b5,98f6a04d990d17981c276a5d12b2a7f10318e497f7de407c217950cccad02194,5dbff6036af5a18046858de5d7a8c1c5ad9717a119cbc5186830d0d1fd6ece8b
"31022","1000","3000","18","8","3000","16","2","1","90006","0","2","0","0","0","0","0","0","501","91002","1002"
"31022","2000","2500","19","8","2500","14","2","1","90006","0","2","0","0","0","0","0","0","1001","91002","1002"
"31022","3000","2000","20","8","2000","12","2","1","90006","0","2","0","0","0","0","0","0","2001","91002","1002"
"31022","5000","1500","21","8","1500","10","2","1","90006","0","2","0","0","0","0","0","0","3001","91002","1002"
"31022","10000","1000","22","8","1000","8","2","1","90006","0","2","0","0","0","0","0","0","5001","91002","1002"
"31022","-1","500","23","8","500","5","2","1","90006","0","2","0","0","0","0","0","0","10001","91002","1002"
"31042","1","20000","24","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","1","91002","1003"
"31042","2","15000","25","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","2","91002","1003"
"31042","3","12000","26","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","3","91002","1003"
"31042","20","10000","27","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","4","91002","1003"
"31042","50","8000","28","8","4500","25","2","1","90006","0","2","0","0","0","0","0","0","21","91002","1003"
"31042","100","6000","29","8","4500","25","2","1","90006","0","2","0","0","0","0","0","0","51","91002","1003"
"31042","250","4000","30","8","4000","20","2","1","90006","0","2","0","0","0","0","0","0","101","91002","1003"
"31042","500","3500","31","8","3500","18","2","1","90006","0","2","0","0","0","0","0","0","251","91002","1003"
"31042","1000","3000","32","8","3000","16","2","1","90006","0","2","0","0","0","0","0","0","501","91002","1003"
"31042","2000","2500","33","8","2500","14","2","1","90006","0","2","0","0","0","0","0","0","1001","91002","1003"
"31042","3000","2000","34","8","2000","12","2","1","90006","0","2","0","0","0","0","0","0","2001","91002","1003"
"31042","5000","1500","35","8","1500","10","2","1","90006","0","2","0","0","0","0","0","0","3001","91002","1003"
"31042","10000","1000","36","8","1000","8","2","1","90006","0","2","0","0","0","0","0","0","5001","91002","1003"
"31042","-1","500","37","8","500","5","2","1","90006","0","2","0","0","0","0","0","0","10001","91002","1003"
"31018","1","20000","38","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","1","91002","1004"
"31018","2","15000","39","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","2","91002","1004"
"31018","3","12000","40","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","3","91002","1004"
"31018","20","10000","41","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","4","91002","1004"
"31018","50","8000","42","8","4500","25","2","1","90006","0","2","0","0","0","0","0","0","21","91002","1004"
"31018","100","6000","43","8","4500","25","2","1","90006","0","2","0","0","0","0","0","0","51","91002","1004"
"31018","250","4000","44","8","4000","20","2","1","90006","0","2","0","0","0","0","0","0","101","91002","1004"
"31018","500","3500","45","8","3500","18","2","1","90006","0","2","0","0","0","0","0","0","251","91002","1004"
"31018","1000","3000","46","8","3000","16","2","1","90006","0","2","0","0","0","0","0","0","501","91002","1004"
"31018","2000","2500","47","8","2500","14","2","1","90006","0","2","0","0","0","0","0","0","1001","91002","1004"
"31018","3000","2000","48","8","2000","12","2","1","90006","0","2","0","0","0","0","0","0","2001","91002","1004"
"31018","5000","1500","49","8","1500","10","2","1","90006","0","2","0","0","0","0","0","0","3001","91002","1004"
"31018","10000","1000","50","8","1000","8","2","1","90006","0","2","0","0","0","0","0","0","5001","91002","1004"
"31018","-1","500","51","8","500","5","2","1","90006","0","2","0","0","0","0","0","0","10001","91002","1004"
"31025","1","20000","52","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","1","91002","1005"
"31025","2","15000","53","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","2","91002","1005"
"31025","3","12000","54","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","3","91002","1005"
"31025","20","10000","55","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","4","91002","1005"
"31025","50","8000","56","8","4500","25","2","1","90006","0","2","0","0","0","0","0","0","21","91002","1005"
"31025","100","6000","57","8","4500","25","2","1","90006","0","2","0","0","0","0","0","0","51","91002","1005"
"31025","250","4000","58","8","4000","20","2","1","90006","0","2","0","0","0","0","0","0","101","91002","1005"
"31025","500","3500","59","8","3500","18","2","1","90006","0","2","0","0","0","0","0","0","251","91002","1005"
"31025","1000","3000","60","8","3000","16","2","1","90006","0","2","0","0","0","0","0","0","501","91002","1005"
"31025","2000","2500","61","8","2500","14","2","1","90006","0","2","0","0","0","0","0","0","1001","91002","1005"
"31025","3000","2000","62","8","2000","12","2","1","90006","0","2","0","0","0","0","0","0","2001","91002","1005"
"31025","5000","1500","63","8","1500","10","2","1","90006","0","2","0","0","0","0","0","0","3001","91002","1005"
"31025","10000","1000","64","8","1000","8","2","1","90006","0","2","0","0","0","0","0","0","5001","91002","1005"
"31025","-1","500","65","8","500","5","2","1","90006","0","2","0","0","0","0","0","0","10001","91002","1005"
"31043","1","20000","66","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","1","91002","1006"
"31043","2","15000","67","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","2","91002","1006"
"31043","3","12000","68","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","3","91002","1006"
"31043","20","10000","69","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","4","91002","1006"
"31043","50","8000","70","8","4500","25","2","1","90006","0","2","0","0","0","0","0","0","21","91002","1006"
"31043","100","6000","71","8","4500","25","2","1","90006","0","2","0","0","0","0","0","0","51","91002","1006"
"31043","250","4000","72","8","4000","20","2","1","90006","0","2","0","0","0","0","0","0","101","91002","1006"
"31043","500","3500","73","8","3500","18","2","1","90006","0","2","0","0","0","0","0","0","251","91002","1006"
"31043","1000","3000","74","8","3000","16","2","1","90006","0","2","0","0","0","0","0","0","501","91002","1006"
"31043","2000","2500","75","8","2500","14","2","1","90006","0","2","0","0","0","0","0","0","1001","91002","1006"
"31043","3000","2000","76","8","2000","12","2","1","90006","0","2","0","0","0","0","0","0","2001","91002","1006"
"31043","5000","1500","77","8","1500","10","2","1","90006","0","2","0","0","0","0","0","0","3001","91002","1006"
"31043","10000","1000","78","8","1000","8","2","1","90006","0","2","0","0","0","0","0","0","5001","91002","1006"
"31043","-1","500","79","8","500","5","2","1","90006","0","2","0","0","0","0","0","0","10001","91002","1006"
"31022","1","20000","80","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","1","91002","1007"
"31022","2","15000","81","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","2","91002","1007"
"31022","3","12000","82","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","3","91002","1007"
"31022","20","10000","83","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","4","91002","1007"
"31022","50","8000","84","8","4500","25","2","1","90006","0","2","0","0","0","0","0","0","21","91002","1007"
"31022","100","6000","85","8","4500","25","2","1","90006","0","2","0","0","0","0","0","0","51","91002","1007"
"31022","250","4000","86","8","4000","20","2","1","90006","0","2","0","0","0","0","0","0","101","91002","1007"
"31022","500","3500","87","8","3500","18","2","1","90006","0","2","0","0","0","0","0","0","251","91002","1007"
"31022","1000","3000","88","8","3000","16","2","1","90006","0","2","0","0","0","0","0","0","501","91002","1007"
"31022","2000","2500","89","8","2500","14","2","1","90006","0","2","0","0","0","0","0","0","1001","91002","1007"
"31022","3000","2000","90","8","2000","12","2","1","90006","0","2","0","0","0","0","0","0","2001","91002","1007"
"31022","5000","1500","91","8","1500","10","2","1","90006","0","2","0","0","0","0","0","0","3001","91002","1007"
"31022","10000","1000","92","8","1000","8","2","1","90006","0","2","0","0","0","0","0","0","5001","91002","1007"
"31022","-1","500","93","8","500","5","2","1","90006","0","2","0","0","0","0","0","0","10001","91002","1007"
"31042","1","20000","94","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","1","91002","1008"
"31042","2","15000","95","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","2","91002","1008"
"31042","3","12000","96","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","3","91002","1008"
"31042","20","10000","97","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","4","91002","1008"
"31042","50","8000","98","8","4500","25","2","1","90006","0","2","0","0","0","0","0","0","21","91002","1008"
"31042","100","6000","99","8","4500","25","2","1","90006","0","2","0","0","0","0","0","0","51","91002","1008"
"31042","250","4000","100","8","4000","20","2","1","90006","0","2","0","0","0","0","0","0","101","91002","1008"
"31042","500","3500","101","8","3500","18","2","1","90006","0","2","0","0","0","0","0","0","251","91002","1008"
"31042","1000","3000","102","8","3000","16","2","1","90006","0","2","0","0","0","0","0","0","501","91002","1008"
"31042","2000","2500","103","8","2500","14","2","1","90006","0","2","0","0","0","0","0","0","1001","91002","1008"
"31042","3000","2000","104","8","2000","12","2","1","90006","0","2","0","0","0","0","0","0","2001","91002","1008"
"31042","5000","1500","105","8","1500","10","2","1","90006","0","2","0","0","0","0","0","0","3001","91002","1008"
"31042","10000","1000","106","8","1000","8","2","1","90006","0","2","0","0","0","0","0","0","5001","91002","1008"
"31042","-1","500","107","8","500","5","2","1","90006","0","2","0","0","0","0","0","0","10001","91002","1008"
"31018","1","20000","108","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","1","91002","1009"
"31018","2","15000","109","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","2","91002","1009"
"31018","3","12000","110","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","3","91002","1009"
"31018","20","10000","111","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","4","91002","1009"
"31018","50","8000","112","8","4500","25","2","1","90006","0","2","0","0","0","0","0","0","21","91002","1009"
"31018","100","6000","113","8","4500","25","2","1","90006","0","2","0","0","0","0","0","0","51","91002","1009"
"31018","250","4000","114","8","4000","20","2","1","90006","0","2","0","0","0","0","0","0","101","91002","1009"
"31018","500","3500","115","8","3500","18","2","1","90006","0","2","0","0","0","0","0","0","251","91002","1009"
"31018","1000","3000","116","8","3000","16","2","1","90006","0","2","0","0","0","0","0","0","501","91002","1009"
"31018","2000","2500","117","8","2500","14","2","1","90006","0","2","0","0","0","0","0","0","1001","91002","1009"
"31018","3000","2000","118","8","2000","12","2","1","90006","0","2","0","0","0","0","0","0","2001","91002","1009"
"31018","5000","1500","119","8","1500","10","2","1","90006","0","2","0","0","0","0","0","0","3001","91002","1009"
"31018","10000","1000","120","8","1000","8","2","1","90006","0","2","0","0","0","0","0","0","5001","91002","1009"
"31018","-1","500","121","8","500","5","2","1","90006","0","2","0","0","0","0","0","0","10001","91002","1009"
"31025","1","20000","122","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","1","91002","1010"
"31025","2","15000","123","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","2","91002","1010"
"31025","3","12000","124","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","3","91002","1010"
"31025","20","10000","125","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","4","91002","1010"
"31025","50","8000","126","8","4500","25","2","1","90006","0","2","0","0","0","0","0","0","21","91002","1010"
"31025","100","6000","127","8","4500","25","2","1","90006","0","2","0","0","0","0","0","0","51","91002","1010"
"31025","250","4000","128","8","4000","20","2","1","90006","0","2","0","0","0","0","0","0","101","91002","1010"
"31025","500","3500","129","8","3500","18","2","1","90006","0","2","0","0","0","0","0","0","251","91002","1010"
"31025","1000","3000","130","8","3000","16","2","1","90006","0","2","0","0","0","0","0","0","501","91002","1010"
"31025","2000","2500","131","8","2500","14","2","1","90006","0","2","0","0","0","0","0","0","1001","91002","1010"
"31025","3000","2000","132","8","2000","12","2","1","90006","0","2","0","0","0","0","0","0","2001","91002","1010"
"31025","5000","1500","133","8","1500","10","2","1","90006","0","2","0","0","0","0","0","0","3001","91002","1010"
"31025","10000","1000","134","8","1000","8","2","1","90006","0","2","0","0","0","0","0","0","5001","91002","1010"
"31025","-1","500","135","8","500","5","2","1","90006","0","2","0","0","0","0","0","0","10001","91002","1010"
"31043","1","20000","136","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","1","91002","1011"
"31043","2","15000","137","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","2","91002","1011"
"31043","3","12000","138","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","3","91002","1011"
"31043","20","10000","139","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","4","91002","1011"
"31043","50","8000","140","8","4500","25","2","1","90006","0","2","0","0","0","0","0","0","21","91002","1011"
"31043","100","6000","141","8","4500","25","2","1","90006","0","2","0","0","0","0","0","0","51","91002","1011"
"31043","250","4000","142","8","4000","20","2","1","90006","0","2","0","0","0","0","0","0","101","91002","1011"
"31043","500","3500","143","8","3500","18","2","1","90006","0","2","0","0","0","0","0","0","251","91002","1011"
"31043","1000","3000","144","8","3000","16","2","1","90006","0","2","0","0","0","0","0","0","501","91002","1011"
"31043","2000","2500","145","8","2500","14","2","1","90006","0","2","0","0","0","0","0","0","1001","91002","1011"
"31043","3000","2000","146","8","2000","12","2","1","90006","0","2","0","0","0","0","0","0","2001","91002","1011"
"31043","5000","1500","147","8","1500","10","2","1","90006","0","2","0","0","0","0","0","0","3001","91002","1011"
"31043","10000","1000","148","8","1000","8","2","1","90006","0","2","0","0","0","0","0","0","5001","91002","1011"
"31043","-1","500","149","8","500","5","2","1","90006","0","2","0","0","0","0","0","0","10001","91002","1011"
"31022","1","20000","150","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","1","91002","1012"
"31022","2","15000","151","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","2","91002","1012"
"31022","3","12000","152","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","3","91002","1012"
"31022","20","10000","153","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","4","91002","1012"
"31022","50","8000","154","8","4500","25","2","1","90006","0","2","0","0","0","0","0","0","21","91002","1012"
"31022","100","6000","155","8","4500","25","2","1","90006","0","2","0","0","0","0","0","0","51","91002","1012"
"31022","250","4000","156","8","4000","20","2","1","90006","0","2","0","0","0","0","0","0","101","91002","1012"
"31022","500","3500","157","8","3500","18","2","1","90006","0","2","0","0","0","0","0","0","251","91002","1012"
"31022","1000","3000","158","8","3000","16","2","1","90006","0","2","0","0","0","0","0","0","501","91002","1012"
"31022","2000","2500","159","8","2500","14","2","1","90006","0","2","0","0","0","0","0","0","1001","91002","1012"
"31022","3000","2000","160","8","2000","12","2","1","90006","0","2","0","0","0","0","0","0","2001","91002","1012"
"31022","5000","1500","161","8","1500","10","2","1","90006","0","2","0","0","0","0","0","0","3001","91002","1012"
"31022","10000","1000","162","8","1000","8","2","1","90006","0","2","0","0","0","0","0","0","5001","91002","1012"
"31022","-1","500","163","8","500","5","2","1","90006","0","2","0","0","0","0","0","0","10001","91002","1012"
"31042","1","20000","164","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","1","91002","1013"
"31042","2","15000","165","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","2","91002","1013"
"31042","3","12000","166","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","3","91002","1013"
"31042","20","10000","167","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","4","91002","1013"
"31042","50","8000","168","8","4500","25","2","1","90006","0","2","0","0","0","0","0","0","21","91002","1013"
"31042","100","6000","169","8","4500","25","2","1","90006","0","2","0","0","0","0","0","0","51","91002","1013"
"31042","250","4000","170","8","4000","20","2","1","90006","0","2","0","0","0","0","0","0","101","91002","1013"
"31042","500","3500","171","8","3500","18","2","1","90006","0","2","0","0","0","0","0","0","251","91002","1013"
"31042","1000","3000","172","8","3000","16","2","1","90006","0","2","0","0","0","0","0","0","501","91002","1013"
"31042","2000","2500","173","8","2500","14","2","1","90006","0","2","0","0","0","0","0","0","1001","91002","1013"
"31042","3000","2000","174","8","2000","12","2","1","90006","0","2","0","0","0","0","0","0","2001","91002","1013"
"31042","5000","1500","175","8","1500","10","2","1","90006","0","2","0","0","0","0","0","0","3001","91002","1013"
"31042","10000","1000","176","8","1000","8","2","1","90006","0","2","0","0","0","0","0","0","5001","91002","1013"
"31042","-1","500","177","8","500","5","2","1","90006","0","2","0","0","0","0","0","0","10001","91002","1013"
"31018","1","20000","178","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","1","91002","1014"
"31018","2","15000","179","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","2","91002","1014"
"31018","3","12000","180","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","3","91002","1014"
"31018","20","10000","181","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","4","91002","1014"
"31018","50","8000","182","8","4500","25","2","1","90006","0","2","0","0","0","0","0","0","21","91002","1014"
"31018","100","6000","183","8","4500","25","2","1","90006","0","2","0","0","0","0","0","0","51","91002","1014"
"31018","250","4000","184","8","4000","20","2","1","90006","0","2","0","0","0","0","0","0","101","91002","1014"
"31018","500","3500","185","8","3500","18","2","1","90006","0","2","0","0","0","0","0","0","251","91002","1014"
"31018","1000","3000","186","8","3000","16","2","1","90006","0","2","0","0","0","0","0","0","501","91002","1014"
"31018","2000","2500","187","8","2500","14","2","1","90006","0","2","0","0","0","0","0","0","1001","91002","1014"
"31018","3000","2000","188","8","2000","12","2","1","90006","0","2","0","0","0","0","0","0","2001","91002","1014"
"31018","5000","1500","189","8","1500","10","2","1","90006","0","2","0","0","0","0","0","0","3001","91002","1014"
"31018","10000","1000","190","8","1000","8","2","1","90006","0","2","0","0","0","0","0","0","5001","91002","1014"
"31018","-1","500","191","8","500","5","2","1","90006","0","2","0","0","0","0","0","0","10001","91002","1014"
"31042","1","20000","192","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","1","91002","1015"
"31042","2","15000","193","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","2","91002","1015"
"31042","3","12000","194","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","3","91002","1015"
"31042","20","10000","195","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","4","91002","1015"
"31042","50","8000","196","8","4500","25","2","1","90006","0","2","0","0","0","0","0","0","21","91002","1015"
"31042","100","6000","197","8","4500","25","2","1","90006","0","2","0","0","0","0","0","0","51","91002","1015"
"31042","250","4000","198","8","4000","20","2","1","90006","0","2","0","0","0","0","0","0","101","91002","1015"
"31042","500","3500","199","8","3500","18","2","1","90006","0","2","0","0","0","0","0","0","251","91002","1015"
"31042","1000","3000","200","8","3000","16","2","1","90006","0","2","0","0","0","0","0","0","501","91002","1015"
"31042","2000","2500","201","8","2500","14","2","1","90006","0","2","0","0","0","0","0","0","1001","91002","1015"
"31042","3000","2000","202","8","2000","12","2","1","90006","0","2","0","0","0","0","0","0","2001","91002","1015"
"31042","5000","1500","203","8","1500","10","2","1","90006","0","2","0","0","0","0","0","0","3001","91002","1015"
"31042","10000","1000","204","8","1000","8","2","1","90006","0","2","0","0","0","0","0","0","5001","91002","1015"
"31042","-1","500","205","8","500","5","2","1","90006","0","2","0","0","0","0","0","0","10001","91002","1015"
"31025","1","20000","206","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","1","91002","1016"
"31025","2","15000","207","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","2","91002","1016"
"31025","3","12000","208","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","3","91002","1016"
"31025","20","10000","209","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","4","91002","1016"
"31025","50","8000","210","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","21","91002","1016"
"31025","150","6000","211","8","4500","25","2","1","90006","0","2","0","0","0","0","0","0","51","91002","1016"
"31025","300","4000","212","8","4000","20","2","1","90006","0","2","0","0","0","0","0","0","151","91002","1016"
"31025","700","3500","213","8","3500","18","2","1","90006","0","2","0","0","0","0","0","0","301","91002","1016"
"31025","1300","3000","214","8","3000","16","2","1","90006","0","2","0","0","0","0","0","0","701","91002","1016"
"31025","2500","2500","215","8","2500","14","2","1","90006","0","2","0","0","0","0","0","0","1301","91002","1016"
"31025","4000","2000","216","8","2000","12","2","1","90006","0","2","0","0","0","0","0","0","2501","91002","1016"
"31025","6000","1500","217","8","1500","10","2","1","90006","0","2","0","0","0","0","0","0","4001","91002","1016"
"31025","10000","1000","218","8","1000","8","2","1","90006","0","2","0","0","0","0","0","0","6001","91002","1016"
"31025","-1","750","219","8","750","7","2","1","90006","0","2","0","0","0","0","0","0","10001","91002","1016"
"31043","1","20000","220","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","1","91002","1017"
"31043","2","15000","221","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","2","91002","1017"
"31043","3","12000","222","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","3","91002","1017"
"31043","20","10000","223","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","4","91002","1017"
"31043","50","8000","224","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","21","91002","1017"
"31043","150","6000","225","8","4500","25","2","1","90006","0","2","0","0","0","0","0","0","51","91002","1017"
"31043","300","4000","226","8","4000","20","2","1","90006","0","2","0","0","0","0","0","0","151","91002","1017"
"31043","700","3500","227","8","3500","18","2","1","90006","0","2","0","0","0","0","0","0","301","91002","1017"
"31043","1300","3000","228","8","3000","16","2","1","90006","0","2","0","0","0","0","0","0","701","91002","1017"
"31043","2500","2500","229","8","2500","14","2","1","90006","0","2","0","0","0","0","0","0","1301","91002","1017"
"31043","4000","2000","230","8","2000","12","2","1","90006","0","2","0","0","0","0","0","0","2501","91002","1017"
"31043","6000","1500","231","8","1500","10","2","1","90006","0","2","0","0","0","0","0","0","4001","91002","1017"
"31043","10000","1000","232","8","1000","8","2","1","90006","0","2","0","0","0","0","0","0","6001","91002","1017"
"31043","-1","750","233","8","750","7","2","1","90006","0","2","0","0","0","0","0","0","10001","91002","1017"
"31022","1","20000","234","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","1","91002","1018"
"31022","2","15000","235","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","2","91002","1018"
"31022","3","12000","236","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","3","91002","1018"
"31022","20","10000","237","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","4","91002","1018"
"31022","50","8000","238","8","5000","30","2","1","90006","0","2","0","0","0","0","0","0","21","91002","1018"
"31022","150","6000","239","8","4500","25","2","1","90006","0","2","0","0","0","0","0","0","51","91002","1018"
"31022","300","4000","240","8","4000","20","2","1","90006","0","2","0","0","0","0","0","0","151","91002","1018"
"31022","700","3500","241","8","3500","18","2","1","90006","0","2","0","0","0","0","0","0","301","91002","1018"
