b86c14eb3f1f4513dd03fb0b2c3c6393f3b081872490875ebcf967951fb7e896,4d2e9255fcb67d9e22014d2be27dd87d73abd9da36a7abae46b80bd549e2b5f9,aa29a03dcc703f4bf9eb5fddaa681f223416fe07e4384d9bf52d55e2cb0f5c03,1254baea3a1c9400c47eb1c9e52ab9272de90f34c07c3739bb827c6b83b43aa2,382c5ec602f4d250f87ea6851d6c762f3dd9861a9cd31761bbf2373adf91b6ff,383969a01cd29731e6c1c90b15f5593037bedd21dec640e6d6a63b16e42697e2,e592588d7aa097034923fdedb3291a984fc6815cd94ee6d83271c105313a32b7,1531caa1a5f8bfbeeb5d2a40cca6567f47f4ccef48d9d2719072f4eee873d7dd,e73b11a5972a92b8931aacdf18ecbfdfad810995beece3ef4685467dbfeed521,693a8f9da5c31c2f19eb2d0ca8704550619803a546e22147b5e8dc67b32ab59c,51b57cbd91e5b31a63727ac6165a50db68b690e6f44d2fd27e0115ac05f224aa,046b877a7a97caf122c6c2e3bfae30a10a7b320f8aca4520489b02ed3cf7cef2,abee9c4f2b692cf861fe0f9a92dd5ab473bfb74fddd27b5103e52e29def95e96,f019db4c4882cdce14065aabf328bc86c6492d87572c0024f570b531dfb097bc,86234e704ee7c70ee8d6984d1cf8ec505ea7d23b771e5d0b58751c4006ede9f0,4e74415e6755e6fd73397e559628ca825f1ac53920dcee4dd44e7ffdad8ddc29,7b11c4ff966e97f69512674dbd4c35c4b11673f1fbbba28b85e7bacc66a05c36,967b919e58dfc94debb41da3935ef54a4daff43f72967c482fb1b24a4b592e3c,0304e77e38b9f1c53151039fad4177743a0155384a3071baaaa55bceb0fb4586,cb8b8948f9e1994b5f99ace981953e9c421cee5c514e2e001a24249c358b686b,ba211fd1dacfc6cb6983974f512597248ccf094d50a004b23af9e415ce1374cb,c23208fe937f507e994024ab85f32fc6bc1a8f5aff2b7aada1feafdc2bae8e55,0cc0691a49880a1f31e6b9666b794dec48e965b964453bffa5ed5129a2d12263,a16ad7faccf194bd854b9aa8f1116349aeb676461e5d62cad37b308c05d87eed,b38a9cfddd47f81fc0698dc66357aba30f4d52c95024f3e7057a0f702d090d0a,f8f44e533f601770e6229db8b8b44affc321b04f3cd0a526830e3ea707afd5aa,c5f13b89bf4e3b30d723ecc9b73340f9daeb0325c1bd7af01d33e056be9ae921,a18e25c305d9f158cb4f2fc13090c7bf628850c3dd4721bb1d1d969774ddc5b1
"100401101","0","0","0","0","0","0","0","0","100401101","0","100401101","100401103","0","1001","100401102","0","0","搗蛋真心","1004011","對敵方全體造成大幅度的物理傷害，特大幅度降低物理攻擊力與物理暴擊。並且中幅度降低物理攻擊暴擊時的傷害。","0","100401104","0","0","100401101","0","0"
"100401201","0","0","0","0","0","0","0","0","100401201","0","100401203","100401203","1.55","2010","100401202","0","0","黑墨射手+","1004012","對離自己第 2 近的 1 名敵人造成中幅度的物理傷害，使其陷入黑暗狀態。並且小幅度降低範圍內所有敵人的物理攻擊力。","0","100401204","0","0","0","0","0"
"100450101","0","0","0","0","0","0","0","0","0","0","0","0","0","3002","0","0","0","陷阱專家","1004501","戰鬥開始時，中幅度提升自己的物理防禦力。","0","0","0","0","0","0","0"
"100451101","0","0","0","0","0","0","0","0","0","0","0","0","0","3002","100451102","0","0","陷阱專家+","1004511","戰鬥開始時，中幅度提升自己的物理防禦力，並小幅度提升自己的物理攻擊力。","0","0","0","0","0","0","0"
"100500101","0","0","0","0","0","0","0","0","0","0","0","100500103","0","1001","100500102","0","0","猛虎英雄轟炸","1005001","飛到前方第三名敵人眼前，以該名敵人為中心，對範圍內所有敵人造成大幅度的物理傷害。","0","0","0","0","100500102","0","0"
"100500201","0","0","0","0","0","0","0","0","100500201","0","0","0","0.76","2018","100500202","0","0","猛虎衝擊","1005002","對自己前後範圍內的敵人造成小幅度物理傷害，再使其暈眩。","0","0","0","0","0","0","0"
"100500301","0","0","0","0","0","0","0","0","0","0","0","0","1.5","2001","0","0","0","猛虎旋","1005003","對自己前後範圍內的敵人造成小幅度的物理傷害。","0","0","0","0","0","0","0"
"100501101","0","0","0","100501106","0","100501105","0","0","0","0","0","100501103","0","1001","100501102","0","0","英勇王宮騎士團","1005011","飛到前方第3名敵人面前，以該名敵人為中心，對範圍內所有敵人造成大幅度的物理傷害。同時，對自身展開物理/魔法無效的護盾。自身的HP越低，傷害與護盾的無效傷害量也會隨之提升。","0","100501104","0","0","100501102","0","0"
"100501201","0","0","0","0","0","0","0","0","100501201","0","0","100501203","0.76","2018","100501202","0","0","猛虎衝擊+","1005012","對自己前後範圍內的敵人造成小幅度物理傷害，使其暈眩。並且大幅度提升自己的物理防禦力與魔法防禦力。","0","100501204","0","0","0","0","0"
"100550101","0","0","0","0","0","0","0","0","0","0","0","0","0","3001","0","0","0","英雄的心得","1005501","戰鬥開始時，中幅度提升自己的物理攻擊力。","0","0","0","0","0","0","0"
"100551101","0","0","0","0","0","0","0","0","0","0","0","0","0","3001","100551102","0","0","英雄的心得+","1005511","戰鬥開始時，中幅度提升自己的物理攻擊力，並小幅度提升自己的物理防禦力。","0","0","0","0","0","0","0"
"100600101","1","0","0","0","0","0","0","0","0","0","0","0","0","1003","100600102","0","0","甜蜜惡魔的聲援","1006001","小幅度提升己方全體的魔法攻擊力，並且於下次攻擊時，依照攻擊的傷害比例，追加恢復 HP。","0","0","0","0","0","0","0"
"100600201","0","0","0","0","0","0","0","0","0","0","0","0","1.18","2002","0","0","0","闇影箭","1006002","對面前的 1 名敵人造成中幅度的魔法傷害。","0","0","0","0","0","0","0"
"100600301","1","0","0","0","0","0","0","0","0","0","0","0","1.25","2004","0","0","0","小惡魔的親吻","1006003","對面前的１名敵人造成大幅度的魔法防禦力下降。","0","0","0","0","0","0","0"
"100601101","1","0","0","0","0","0","0","0","0","0","0","100601103","0","1003","100601102","0","0","融心惡魔的魅惑","1006011","特大幅度提升我方全體的魔法攻擊力，大幅度提升魔法暴擊，並且於下次攻擊時，依照攻擊的傷害比例，追加恢復HP。同時小幅度降低敵方全體魔法防禦力。","0","100601104","0","0","0","0","0"
"100601201","0","0","0","0","0","0","0","0","100601201","0","0","0","1.18","2002","100601202","0","0","闇影箭+","1006012","對面前的１名敵人造成大幅度的魔法傷害，並小幅度降低其魔法防禦力。","0","0","0","0","0","0","0"
"100620101","1","0","0","0","0","0","0","0","0","0","0","0","0","1003","100620102","0","0","甜蜜惡魔的聲援","1006201","中幅度提升我方全體的魔法攻擊力，並且於下次攻擊時，依照攻擊的傷害比例，追加恢復HP。","0","0","0","0","0","0","0"
"100621101","1","0","0","0","0","0","0","0","0","0","0","100621103","0","1003","100621102","0","0","融心惡魔的魅惑","1006211","特大幅度提升我方全體的魔法攻擊力，大幅度提升魔法暴擊，並且於下次攻擊時，依照攻擊的傷害比例，追加恢復HP。同時小幅度降低敵方全體魔法防禦力。","0","100621104","0","0","0","0","0"
"100650101","0","0","0","0","0","0","0","0","0","0","0","0","0","3003","0","0","0","甜美燃燒","1006501","戰鬥開始時，中幅度提升自己的魔法攻擊力。","0","0","0","0","0","0","0"
"100651101","0","0","0","0","0","0","0","0","0","0","0","0","0","3003","0","0","0","甜美燃燒+","1006511","戰鬥開始時，大幅度提升自己的魔法攻擊力。","0","0","0","0","0","0","0"
"100700101","1","0","0","0","0","0","0","0","0","0","0","0","0","1001","100700102","0","0","把你變成布丁喲","1007001","對面前的１名敵人造成大幅度的物理傷害，並中幅度恢復自身的ＨＰ。","0","0","0","0","0","0","0"
"100700201","0","0","0","0","0","0","0","0","0","0","0","100700203","0","2017","100700202","0","0","我～好～恨～好～恨～喲","1007002","【變身】變身成幽靈，短時間內呈現無敵狀態。","0","0","0","0","100700202","0","0"
"100700301","1","0","0","0","0","0","0","0","0","0","0","0","0.27","2005","0","0","0","點心的時間喲","1007003","中幅度恢復自己的 HP。","0","0","0","0","0","0","0"
"100701101","1","0","0","0","0","0","0","0","0","0","0","100701103","0","1001","100701102","0","0","把你們全～都變成布丁喲","1007011","對面前的1名敵人造成特大幅度的物理傷害，並且中幅度恢復自身的HP，同時中幅度提升迴避。","0","0","0","0","0","0","0"
"100701201","0","0","0","0","0","100701205","0","0","0","0","0","100701203","0","2017","100701202","0","0","我～好～恨～好～恨～喲+","1007012","【變身】變身成幽靈，短時間內呈現無敵狀態。同時，中幅度提升自己的迴避，並且大幅度提升物理防禦力。","0","100701204","0","0","100701202","0","0"
"100720201","0","0","0","0","0","0","0","0","0","0","0","100720203","0","2017","100720202","0","0","我～好～恨～好～恨～喲","1007202","【變身】變身成幽靈，短時間內呈現無敵狀態，並小幅度提升物理防禦力。","0","100720204","0","0","100720202","0","0"
"100721101","1","0","0","0","0","0","0","0","0","0","0","100721103","0","1001","100721102","0","0","把你們全～都變成布丁喲","1007211","對面前的1名敵人造成特大幅度的物理傷害，並且中幅度恢復自身的HP，同時中幅度提升迴避。","0","0","0","0","0","0","0"
"100721201","0","0","0","0","0","100721205","0","0","0","0","0","100721203","0","2017","100721202","0","0","我～好～恨～好～恨～喲+","1007212","【變身】變身成幽靈，短時間內呈現無敵狀態。同時，中幅度提升自己的迴避，並且大幅度提升物理防禦力。","0","100721204","0","0","100721202","0","0"
"100750101","0","0","0","0","0","0","0","0","0","0","0","0","0","3002","0","0","0","透明的幽靈喲～","1007501","戰鬥開始時，中幅度提升自己的物理防禦力。","0","0","0","0","0","0","0"
"100751101","0","0","0","0","0","0","0","0","0","0","0","0","0","3002","0","0","0","透明的幽靈喲～+","1007511","戰鬥開始時，大幅度提升自己的物理防禦力。","0","0","0","0","0","0","0"
"100800101","1","0","0","0","0","0","0","0","100800101","0","0","0","0","1002","100800102","0","0","臣服於我的美之下吧！","1008001","對全體敵人造成小幅度的魔法傷害，並且造成小幅度的物理防禦力下降。","0","0","0","0","0","0","0"
"100800201","1","0","0","0","0","0","0","0","100800201","0","0","0","1.93","2010","100800202","0","0","我這雙眸美到令人眩目♪","1008002","對離自己第２近的１名敵人造成中幅度的魔法傷害，並使其陷入黑暗狀態。","0","0","0","0","0","0","0"
"100800301","1","0","0","0","0","0","0","0","0","0","0","0","1.6","2006","0","0","0","可愛的我來聲援囉♪","1008003","使己方中 TP 最多的 1 名角色恢復中幅度的 TP。","0","0","0","0","0","0","0"
"100801101","1","0","0","0","0","0","0","0","100801101","0","0","100801103","0","1002","100801102","0","0","欣賞美麗之神降臨吧！","1008011","在敵方全體中，目標的物理防禦力低於魔法防禦力時，給予視為物理傷害的中幅度的魔法傷害，中幅度降低其物理防禦力，並且使其陷入誘惑狀態。","0","0","0","0","100801101","0","0"
"100801201","1","0","0","0","0","0","0","0","100801201","0","0","100801203","1.93","2010","100801202","0","0","我這雙眸美到令人眩目♪+","1008012","對離自己第２近的１名敵人造成中幅度的魔法傷害，並使其陷入黑暗及誘惑狀態。","0","0","0","0","100801201","0","0"
"100820301","1","0","0","0","0","0","0","0","100820301","0","0","0","1.6","2006","100820302","0","0","可愛的我來聲援囉♪","1008203","使己方中TP最多的1名角色恢復中幅度的TP，並且小幅度提升物理攻擊力。","0","0","0","0","0","0","0"
"100850101","0","0","0","0","0","0","0","0","0","0","0","0","0","3003","0","0","0","可愛的我會加油的唷","1008501","戰鬥開始時，中幅度提升自己的魔法攻擊力。","0","0","0","0","0","0","0"
"100851101","0","0","0","0","0","0","0","0","0","0","0","0","0","3003","100851102","0","0","可愛的我會加油的唷+","1008511","戰鬥開始時，中幅度提升自己的魔法攻擊力，並小幅度提升自己的物理防禦力。","0","0","0","0","0","0","0"
"100900101","1","0","0","0","0","0","0","0","0","0","0","100900103","0","1002","100900102","0","0","羅剎涅槃・極光終天冥壞破","1009001","對全體敵人造成中幅度的魔法傷害，但使用此招後，杏奈的物理防禦力及魔法防禦力會極大幅降低。","0","0","0","0","0","0","0"
"100900201","1","0","0","0","0","0","0","0","0","0","0","0","1.58","2002","0","0","0","羅剎涅槃・無式","1009002","對面前的 1 名敵人造成中幅度的魔法傷害。","0","0","0","0","0","0","0"
"100900301","1","0","0","0","0","0","0","0","0","2160","0","100900303","1.25","2017","100900302","0","0","冥空天昇","1009003","【自爆】當杏奈的HP降於10%以下時便會發動，能對自己周圍的所有敵人造成大幅度的魔法傷害，但自己則無法繼續戰鬥。","0","100900304","0","0","0","0","0"
"100901101","1","0","0","0","0","0","0","0","0","0","0","100901103","0","1002","100901102","0","0","羅剎涅槃‧《霸極》萬象無盡冥壞破","1009011","短時間內特大幅度提升自身的魔法攻擊力，對敵方全體造成特大幅度的魔法傷害，但使用此招後，杏奈的物理防禦力及魔法防禦力會特大幅度降低。","0","100901104","0","0","0","0","0"
"100901201","1","0","0","0","0","0","0","0","100901201","0","0","0","1.58","2002","100901202","0","0","羅剎涅槃‧無式+","1009012","對面前的 1 名敵人造成中幅度的魔法傷害，並小幅度降低其魔法防禦力。","0","0","0","0","0","0","0"
"100950101","0","0","0","0","0","0","0","0","0","0","0","0","0","3003","0","0","0","霸叉冥滅獄炎咒","1009501","戰鬥開始時，中幅度提升自己的魔法攻擊力。","0","0","0","0","0","0","0"
"100951101","0","0","0","0","0","0","0","0","0","0","0","0","0","3003","0","0","0","霸叉冥滅獄炎咒+","1009511","戰鬥開始時，大幅度提升自己的魔法攻擊力。","0","0","0","0","0","0","0"
"101000101","1","0","0","0","0","0","0","0","0","0","0","101000103","0","1003","101000102","0","0","童話之庭","1010001","大幅度提升我方全體的魔法攻擊力，中幅度提升物理防禦力，同時小幅度恢復固定量的TP。","0","0","0","0","0","0","0"
"101000201","1","0","0","0","0","0","0","0","0","0","0","0","1.53","2005","0","0","0","真步真步恢復","1010002","中幅度恢復HP比例最低的1名我方角色的HP。","0","0","0","0","0","0","0"
"101000301","1","0","0","0","0","0","0","0","0","0","0","0","2.13","2010","0","0","0","真步真步黑暗","1010003","使最前方數來第 2 位的 1 名敵人陷入黑暗狀態。","0","0","0","0","0","0","0"
"101001101","1","0","0","101001106","0","101001105","0","0","0","0","0","101001103","0","1003","101001102","0","0","童話王國","1010011","特大幅度提升我方全體的魔法攻擊力，大幅度提升魔法暴擊率，小幅度提升魔法攻擊暴擊時的傷害，大幅度提升物理防禦力，同時中幅度恢復固定量的TP，並施加持續恢復TP的狀態。","0","101001104","0","0","0","0","0"
"101001201","1","0","0","0","0","0","0","0","101001201","0","0","101001203","1.53","2005","101001202","0","0","真步真步恢復+","1010012","大幅度恢復HP比例最低的1名我方角色的HP，並中幅度提升其物理防禦力、賦予HP持續恢復狀態。","0","0","0","0","0","0","0"
"101050101","0","0","0","0","0","0","0","0","0","0","0","0","0","3002","0","0","0","童話蓄力","1010501","戰鬥開始時，中幅度提升自己的物理防禦力。","0","0","0","0","0","0","0"
"101051101","0","0","0","0","0","0","0","0","0","0","0","0","0","3002","101051102","0","0","童話蓄力+","1010511","戰鬥開始時，中幅度提升自己的物理防禦力，並小幅度提升自己的魔法攻擊力。","0","0","0","0","0","0","0"
"101100101","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","0","0","0","箭雨","1011001","對前方範圍內的全體敵人造成中幅度的物理傷害。","0","0","0","0","0","0","0"
"101100202","0","0","0","0","0","0","0","0","0","0","0","0","1.07","2003","101100201","0","0","精神集中","1011002","中幅提升自己的物理攻擊力，以及物理暴擊。","0","0","0","0","0","0","0"
"101100301","0","0","0","0","0","0","0","0","0","0","0","0","1.5","2001","0","0","0","破甲箭","1011003","對面前的 1 名敵人造成中幅度的物理傷害。","0","0","0","0","0","0","0"
"101101101","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","0","0","0","日冕箭雨","1011011","對前方範圍內的全體敵人造成大幅度的物理傷害。此技能造成暴擊時的傷害，從 2 倍變成 3.5 倍。","0","0","0","0","0","0","0"
"101101202","0","0","0","0","0","0","0","0","0","0","0","101101203","1.07","2003","101101201","0","0","精神集中+","1011012","大幅度提升自己的物理攻擊力，中幅度提升物理暴擊，以及大幅度提升行動速度。","0","0","0","0","0","0","0"
"101101301","0","0","0","0","0","0","0","0","0","0","0","101101303","1.5","2001","101101302","0","0","破甲箭+","1011013","特大幅度提升自身的物理攻擊力，小幅度提升物理攻擊暴擊時的傷害，並對前方範圍內的全體敵人造成大幅度的物理傷害。同時特大幅度恢復自身的TP。","0","101101304","0","0","0","0","0"
"101150101","0","0","0","0","0","0","0","0","0","0","0","0","0","3001","0","0","0","侵入集中","1011501","戰鬥開始時，中幅度提升自己的物理攻擊力。","0","0","0","0","0","0","0"
"101151101","0","0","0","0","0","0","0","0","0","0","0","0","0","3001","0","0","0","侵入集中+","1011511","戰鬥開始時，大幅度提升自己的物理攻擊力。","0","0","0","0","0","0","0"
"101200101","1","0","0","0","0","0","0","0","0","0","0","0","0","1002","101200102","0","0","流星☆","1012001","對使用物理攻擊的敵人造成小幅度的魔法傷害，以及對全體敵人造成中幅度的魔法傷害。","0","0","0","0","0","0","0"
"101200201","1","0","0","0","0","0","0","0","0","0","0","0","1.4","2002","0","0","0","精神☆炸裂","1012002","對物理攻擊力最高的 1 名敵人造成中幅度的魔法傷害。","0","0","0","0","0","0","0"
"101200301","1","0","0","0","0","0","0","0","101200301","0","0","0","1.4","2002","101200302","0","0","星光☆","1012003","對物理攻擊力最高的 1 名敵人造成小幅度的魔法傷害，並且使敵人暈眩。","0","0","0","0","0","0","0"
"101201101","1","0","0","0","0","0","0","0","101201101","0","0","101201103","0","1002","101201102","0","0","流星☆隕星","1012011","對使用物理攻擊的全體敵人造成大幅度的魔法傷害，小幅度降低魔法防禦力並使敵人長時間暈眩。並且再對全體敵人造成中幅度的魔法傷害。","0","101201104","0","0","101201101","0","0"
"101201201","1","0","0","0","0","0","0","0","101201201","0","0","0","1.4","2002","101201202","0","0","精神☆炸裂+","1012012","對物理攻擊力最高的 1 名敵人造成中幅度的魔法傷害，並小幅度降低其魔法防禦力。","0","0","0","0","0","0","0"
"101250101","0","0","0","0","0","0","0","0","0","0","0","0","0","3003","0","0","0","歡樂☆能量","1012501","戰鬥開始時，中幅度提升自己的魔法攻擊力。","0","0","0","0","0","0","0"
"101251101","0","0","0","0","0","0","0","0","0","0","0","0","0","3003","0","0","0","歡樂☆能量+","1012511","戰鬥開始時，大幅度提升自己的魔法攻擊力。","0","0","0","0","0","0","0"
"101300101","1","0","0","0","0","0","0","0","0","0","0","0","0","1002","0","0","0","七七香‧∞‧爆轟","1013001","對HP比例最高的1名敵人角色造成特大幅度魔法傷害。","0","0","0","0","0","0","0"
"101300201","1","0","0","0","0","0","0","0","101300201","0","0","0","1.4","2004","101300202","0","0","星塵魔法","1013002","以面前的1名敵人為中心，對範圍內所有敵人造成小幅度的魔法防禦力下降。","0","0","0","0","0","0","0"
"101300301","1","0","0","0","0","0","0","0","101300301","0","0","0","1.4","2002","101300302","0","0","能量衝擊","1013003","對HP比例最高的1名敵人角色造成中幅度魔法傷害，再使其暈眩。","0","0","0","0","0","0","0"
"101301101","1","0","0","0","0","0","0","0","101301101","0","0","0","0","1002","101301102","0","0","七七香‧∞‧閃亮","1013011","對HP比例最高的1名敵人角色造成特大幅度的魔法傷害，並小幅度降低其魔法防禦力。","0","0","0","0","0","0","0"
"101301201","1","0","0","0","0","0","0","0","101301201","0","0","0","1.4","2004","101301202","0","0","星塵魔法+","1013012","以面前的1名敵人為中心，對範圍內所有敵人造成中幅度的魔法防禦力下降。","0","0","0","0","0","0","0"
"101301301","1","0","0","0","0","0","0","0","101301301","0","0","101301303","1.4","2002","101301302","0","0","能量衝擊+","1013013","對ＨＰ比例最高的１名敵人造成特大幅度的魔法傷害，並使其暈眩，同時特大幅度降低ＨＰ恢復量。","0","0","0","0","101301301","0","0"
"101350101","0","0","0","0","0","0","0","0","0","0","0","0","0","3003","0","0","0","覺醒模式","1013501","戰鬥開始時，中幅度提升自己的魔法攻擊力。","0","0","0","0","0","0","0"
"101351101","0","0","0","0","0","0","0","0","0","0","0","0","0","3003","0","0","0","覺醒模式+","1013511","戰鬥開始時，大幅度提升自己的魔法攻擊力。","0","0","0","0","0","0","0"
