d38be7ac5229a961b27faacc6305ab3e8ebfba0a936eb4a466676265d273d056,cb4188474489999eb6fc15d3cd1832d075fca6177f5949ecdb16eadd9bb4ff73,d71f8a40a212b08bc2136c4407d4cda609e5f5615a3533d925e75d627e29316e,41e5c61ee108442cc44096473514475b6f1db5416ae110810dcbc1118a4720ed,8cc8161ceeac358e31197628f27273862498bbed86813261666e3dc23fe12511,63af4a878761c866738b963651ca827d46f446fc65f5e900d45b633f48adb940,0acde39b8619b21b74750716b51e58939e604721640abf107c2252caee34deb1,aa1b59dfe3baada24d7cca820314f66f9ced44d7eb578458a85c0f5898ce4974,1c0acbb283a4d3b003e4b7dd0b53ff43f6b0b55a9d50f951ce0a52e688990edc,f83cbae7963c779d0cc52f4f7f6ab52454a9e734c207d9f45f515bb1e9e4687c,b76466d57b2a19faf6e1d0edea00be176bea1161d260d21c737c2f7968b9e184,946c0aa456e75b903f234689410ae1ad15e7a18d72b8c8bdc8507354ba24759d,cbd417617831b6a4ffc39b4f894e6e11ddb57eee45ef903fc657c390c5e1664d,f486513d4d150d4180ee359b1a1f2f23cc8d35a3bb748383bf772a252ac920aa
"0","10003","10003105","71003005","0","9003","6004","102","1","601","2018/11/25 15:59:59","71003005","完成活動任務1-5 (NORMAL)","2018/11/01 15:59:59"
"0","10003","10003106","71003006","0","9003","6004","102","1","601","2018/11/25 15:59:59","71003006","完成活動任務1-6 (NORMAL)","2018/11/01 15:59:59"
"0","10003","10003107","71003007","0","9003","6004","102","1","601","2018/11/25 15:59:59","71003007","完成活動任務1-7 (NORMAL)","2018/11/01 15:59:59"
"0","10003","10003108","71003008","0","9003","6004","102","1","601","2018/11/25 15:59:59","71003008","完成活動任務1-8 (NORMAL)","2018/11/01 15:59:59"
"0","10003","10003109","71003009","0","9003","6004","102","1","601","2018/11/25 15:59:59","71003009","完成活動任務1-9 (NORMAL)","2018/11/01 15:59:59"
"0","10003","10003110","71003010","0","9003","6004","102","1","601","2018/11/25 15:59:59","71003010","完成活動任務1-10 (NORMAL)","2018/11/01 15:59:59"
"0","10003","10003111","71003011","0","9003","6004","102","1","601","2018/11/25 15:59:59","71003011","完成活動任務1-11 (NORMAL)","2018/11/01 15:59:59"
"0","10003","10003112","71003012","0","9003","6004","102","1","601","2018/11/25 15:59:59","71003012","完成活動任務1-12 (NORMAL)","2018/11/01 15:59:59"
"0","10003","10003113","71003013","0","9003","6004","102","1","601","2018/11/25 15:59:59","71003013","完成活動任務1-13 (NORMAL)","2018/11/01 15:59:59"
"0","10003","10003114","71003014","0","9003","6004","102","1","601","2018/11/25 15:59:59","71003014","完成活動任務1-14 (NORMAL)","2018/11/01 15:59:59"
"0","10003","10003115","71003015","0","9003","6004","102","1","601","2018/11/25 15:59:59","71003015","完成活動任務1-15 (NORMAL)","2018/11/01 15:59:59"
"0","10003","10003201","71003016","0","9003","6005","103","1","601","2018/11/25 15:59:59","71003016","完成活動任務1-1 (HARD)","2018/11/01 15:59:59"
"0","10003","10003202","71003017","0","9003","6005","103","1","601","2018/11/25 15:59:59","71003017","完成活動任務1-2 (HARD)","2018/11/01 15:59:59"
"0","10003","10003203","71003018","0","9003","6005","103","1","601","2018/11/25 15:59:59","71003018","完成活動任務1-3 (HARD)","2018/11/01 15:59:59"
"0","10003","10003204","71003019","0","9003","6005","103","1","601","2018/11/25 15:59:59","71003019","完成活動任務1-4 (HARD)","2018/11/01 15:59:59"
"0","10003","10003205","71003020","0","9003","6005","103","1","601","2018/11/25 15:59:59","71003020","完成活動任務1-5 (HARD)","2018/11/01 15:59:59"
"0","10003","0","71003021","0","9006","6002","104","1","601","2018/11/25 15:59:59","71003021","將討伐證交換的獎賞一覽重置1次","2018/11/01 15:59:59"
"0","10003","0","71003022","0","9006","6002","104","2","601","2018/11/25 15:59:59","71003022","將討伐證交換的獎賞一覽重置2次","2018/11/01 15:59:59"
"0","10003","0","71003023","0","9006","6002","104","3","601","2018/11/25 15:59:59","71003023","將討伐證交換的獎賞一覽重置3次","2018/11/01 15:59:59"
"0","10003","0","71003024","0","9006","6002","104","4","601","2018/11/25 15:59:59","71003024","將討伐證交換的獎賞一覽重置4次","2018/11/01 15:59:59"
"0","10003","0","71003025","0","9011","6008","105","5","601","2018/11/25 15:59:59","71003025","打倒5隻食屍巨狼（NORMAL、HARD共通）","2018/11/01 15:59:59"
"0","10003","0","71003026","0","9011","6008","105","10","601","2018/11/25 15:59:59","71003026","打倒10隻食屍巨狼（NORMAL、HARD共通）","2018/11/01 15:59:59"
"0","10003","0","71003027","0","9011","6008","105","15","601","2018/11/25 15:59:59","71003027","打倒15隻食屍巨狼（NORMAL、HARD共通）","2018/11/01 15:59:59"
"0","10003","0","71003028","0","9011","6008","105","20","601","2018/11/25 15:59:59","71003028","打倒20隻食屍巨狼（NORMAL、HARD共通）","2018/11/01 15:59:59"
"0","10003","0","71003029","0","9011","6008","105","25","601","2018/11/25 15:59:59","71003029","打倒25隻食屍巨狼（NORMAL、HARD共通）","2018/11/01 15:59:59"
"0","10003","0","71003030","0","9011","6008","105","30","601","2018/11/25 15:59:59","71003030","打倒30隻食屍巨狼（NORMAL、HARD共通）","2018/11/01 15:59:59"
"0","10004","10004101","71004001","0","9003","6004","102","1","601","2018/12/24 15:59:59","71004001","完成活動任務1-1 (NORMAL)","2018/12/01 16:00:00"
"0","10004","10004102","71004002","0","9003","6004","102","1","601","2018/12/24 15:59:59","71004002","完成活動任務1-2 (NORMAL)","2018/12/01 16:00:00"
"0","10004","10004103","71004003","0","9003","6004","102","1","601","2018/12/24 15:59:59","71004003","完成活動任務1-3 (NORMAL)","2018/12/01 16:00:00"
"0","10004","10004104","71004004","0","9003","6004","102","1","601","2018/12/24 15:59:59","71004004","完成活動任務1-4 (NORMAL)","2018/12/01 16:00:00"
"0","10004","10004105","71004005","0","9003","6004","102","1","601","2018/12/24 15:59:59","71004005","完成活動任務1-5 (NORMAL)","2018/12/01 16:00:00"
"0","10004","10004106","71004006","0","9003","6004","102","1","601","2018/12/24 15:59:59","71004006","完成活動任務1-6 (NORMAL)","2018/12/01 16:00:00"
"0","10004","10004107","71004007","0","9003","6004","102","1","601","2018/12/24 15:59:59","71004007","完成活動任務1-7 (NORMAL)","2018/12/01 16:00:00"
"0","10004","10004108","71004008","0","9003","6004","102","1","601","2018/12/24 15:59:59","71004008","完成活動任務1-8 (NORMAL)","2018/12/01 16:00:00"
"0","10004","10004109","71004009","0","9003","6004","102","1","601","2018/12/24 15:59:59","71004009","完成活動任務1-9 (NORMAL)","2018/12/01 16:00:00"
"0","10004","10004110","71004010","0","9003","6004","102","1","601","2018/12/24 15:59:59","71004010","完成活動任務1-10 (NORMAL)","2018/12/01 16:00:00"
"0","10004","10004111","71004011","0","9003","6004","102","1","601","2018/12/24 15:59:59","71004011","完成活動任務1-11 (NORMAL)","2018/12/01 16:00:00"
"0","10004","10004112","71004012","0","9003","6004","102","1","601","2018/12/24 15:59:59","71004012","完成活動任務1-12 (NORMAL)","2018/12/01 16:00:00"
"0","10004","10004113","71004013","0","9003","6004","102","1","601","2018/12/24 15:59:59","71004013","完成活動任務1-13 (NORMAL)","2018/12/01 16:00:00"
"0","10004","10004114","71004014","0","9003","6004","102","1","601","2018/12/24 15:59:59","71004014","完成活動任務1-14 (NORMAL)","2018/12/01 16:00:00"
"0","10004","10004115","71004015","0","9003","6004","102","1","601","2018/12/24 15:59:59","71004015","完成活動任務1-15 (NORMAL)","2018/12/01 16:00:00"
"0","10004","10004201","71004016","0","9003","6005","103","1","601","2018/12/24 15:59:59","71004016","完成活動任務1-1 (HARD)","2018/12/01 16:00:00"
"0","10004","10004202","71004017","0","9003","6005","103","1","601","2018/12/24 15:59:59","71004017","完成活動任務1-2 (HARD)","2018/12/01 16:00:00"
"0","10004","10004203","71004018","0","9003","6005","103","1","601","2018/12/24 15:59:59","71004018","完成活動任務1-3 (HARD)","2018/12/01 16:00:00"
"0","10004","10004204","71004019","0","9003","6005","103","1","601","2018/12/24 15:59:59","71004019","完成活動任務1-4 (HARD)","2018/12/01 16:00:00"
"0","10004","10004205","71004020","0","9003","6005","103","1","601","2018/12/24 15:59:59","71004020","完成活動任務1-5 (HARD)","2018/12/01 16:00:00"
"0","10004","0","71004021","0","9006","6002","104","1","601","2018/12/24 15:59:59","71004021","將討伐證交換的獎賞一覽重置1次","2018/12/01 16:00:00"
"0","10004","0","71004022","0","9006","6002","104","2","601","2018/12/24 15:59:59","71004022","將討伐證交換的獎賞一覽重置2次","2018/12/01 16:00:00"
"0","10004","0","71004023","0","9006","6002","104","3","601","2018/12/24 15:59:59","71004023","將討伐證交換的獎賞一覽重置3次","2018/12/01 16:00:00"
"0","10004","0","71004024","0","9006","6002","104","4","601","2018/12/24 15:59:59","71004024","將討伐證交換的獎賞一覽重置4次","2018/12/01 16:00:00"
"0","10004","0","71004025","0","9011","6008","105","5","601","2018/12/24 15:59:59","71004025","打倒5隻天塔帕斯（全難度共通）","2018/12/01 16:00:00"
"0","10004","0","71004026","0","9011","6008","105","10","601","2018/12/24 15:59:59","71004026","打倒10隻天塔帕斯（全難度共通）","2018/12/01 16:00:00"
"0","10004","0","71004027","0","9011","6008","105","15","601","2018/12/24 15:59:59","71004027","打倒15隻天塔帕斯（全難度共通）","2018/12/01 16:00:00"
"0","10004","0","71004028","0","9011","6008","105","20","601","2018/12/24 15:59:59","71004028","打倒20隻天塔帕斯（全難度共通）","2018/12/01 16:00:00"
"0","10004","0","71004029","0","9011","6008","105","25","601","2018/12/24 15:59:59","71004029","打倒25隻天塔帕斯（全難度共通）","2018/12/01 16:00:00"
"0","10004","0","71004030","0","9011","6008","105","30","601","2018/12/24 15:59:59","71004030","打倒30隻天塔帕斯（全難度共通）","2018/12/01 16:00:00"
"0","10004","610004301","71004031","0","9001","6010","106","1","601","2018/12/24 15:59:59","71004031","打倒1隻天塔帕斯(VERY HARD限定)","2018/12/01 16:00:00"
"0","10005","10005101","71005001","0","9003","6004","102","1","601","2019/01/25 15:59:59","71005001","完成活動任務1-1 (NORMAL)","2019/01/03 16:00:00"
"0","10005","10005102","71005002","0","9003","6004","102","1","601","2019/01/25 15:59:59","71005002","完成活動任務1-2 (NORMAL)","2019/01/03 16:00:00"
"0","10005","10005103","71005003","0","9003","6004","102","1","601","2019/01/25 15:59:59","71005003","完成活動任務1-3 (NORMAL)","2019/01/03 16:00:00"
"0","10005","10005104","71005004","0","9003","6004","102","1","601","2019/01/25 15:59:59","71005004","完成活動任務1-4 (NORMAL)","2019/01/03 16:00:00"
"0","10005","10005105","71005005","0","9003","6004","102","1","601","2019/01/25 15:59:59","71005005","完成活動任務1-5 (NORMAL)","2019/01/03 16:00:00"
"0","10005","10005106","71005006","0","9003","6004","102","1","601","2019/01/25 15:59:59","71005006","完成活動任務1-6 (NORMAL)","2019/01/03 16:00:00"
"0","10005","10005107","71005007","0","9003","6004","102","1","601","2019/01/25 15:59:59","71005007","完成活動任務1-7 (NORMAL)","2019/01/03 16:00:00"
"0","10005","10005108","71005008","0","9003","6004","102","1","601","2019/01/25 15:59:59","71005008","完成活動任務1-8 (NORMAL)","2019/01/03 16:00:00"
"0","10005","10005109","71005009","0","9003","6004","102","1","601","2019/01/25 15:59:59","71005009","完成活動任務1-9 (NORMAL)","2019/01/03 16:00:00"
"0","10005","10005110","71005010","0","9003","6004","102","1","601","2019/01/25 15:59:59","71005010","完成活動任務1-10 (NORMAL)","2019/01/03 16:00:00"
"0","10005","10005111","71005011","0","9003","6004","102","1","601","2019/01/25 15:59:59","71005011","完成活動任務1-11 (NORMAL)","2019/01/03 16:00:00"
"0","10005","10005112","71005012","0","9003","6004","102","1","601","2019/01/25 15:59:59","71005012","完成活動任務1-12 (NORMAL)","2019/01/03 16:00:00"
"0","10005","10005113","71005013","0","9003","6004","102","1","601","2019/01/25 15:59:59","71005013","完成活動任務1-13 (NORMAL)","2019/01/03 16:00:00"
"0","10005","10005114","71005014","0","9003","6004","102","1","601","2019/01/25 15:59:59","71005014","完成活動任務1-14 (NORMAL)","2019/01/03 16:00:00"
"0","10005","10005115","71005015","0","9003","6004","102","1","601","2019/01/25 15:59:59","71005015","完成活動任務1-15 (NORMAL)","2019/01/03 16:00:00"
"0","10005","10005201","71005016","0","9003","6005","103","1","601","2019/01/25 15:59:59","71005016","完成活動任務1-1 (HARD)","2019/01/03 16:00:00"
"0","10005","10005202","71005017","0","9003","6005","103","1","601","2019/01/25 15:59:59","71005017","完成活動任務1-2 (HARD)","2019/01/03 16:00:00"
"0","10005","10005203","71005018","0","9003","6005","103","1","601","2019/01/25 15:59:59","71005018","完成活動任務1-3 (HARD)","2019/01/03 16:00:00"
"0","10005","10005204","71005019","0","9003","6005","103","1","601","2019/01/25 15:59:59","71005019","完成活動任務1-4 (HARD)","2019/01/03 16:00:00"
"0","10005","10005205","71005020","0","9003","6005","103","1","601","2019/01/25 15:59:59","71005020","完成活動任務1-5 (HARD)","2019/01/03 16:00:00"
"0","10005","0","71005021","0","9006","6002","104","1","601","2019/01/25 15:59:59","71005021","將討伐證交換的獎賞一覽重置1次","2019/01/03 16:00:00"
"0","10005","0","71005022","0","9006","6002","104","2","601","2019/01/25 15:59:59","71005022","將討伐證交換的獎賞一覽重置2次","2019/01/03 16:00:00"
"0","10005","0","71005023","0","9006","6002","104","3","601","2019/01/25 15:59:59","71005023","將討伐證交換的獎賞一覽重置3次","2019/01/03 16:00:00"
"0","10005","0","71005024","0","9006","6002","104","4","601","2019/01/25 15:59:59","71005024","將討伐證交換的獎賞一覽重置4次","2019/01/03 16:00:00"
"0","10005","0","71005025","0","9011","6008","105","5","601","2019/01/25 15:59:59","71005025","打倒5隻島鯨（全難度共通）","2019/01/03 16:00:00"
"0","10005","0","71005026","0","9011","6008","105","10","601","2019/01/25 15:59:59","71005026","打倒10隻島鯨（全難度共通）","2019/01/03 16:00:00"
"0","10005","0","71005027","0","9011","6008","105","15","601","2019/01/25 15:59:59","71005027","打倒15隻島鯨（全難度共通）","2019/01/03 16:00:00"
"0","10005","0","71005028","0","9011","6008","105","20","601","2019/01/25 15:59:59","71005028","打倒20隻島鯨（全難度共通）","2019/01/03 16:00:00"
"0","10005","0","71005029","0","9011","6008","105","25","601","2019/01/25 15:59:59","71005029","打倒25隻島鯨（全難度共通）","2019/01/03 16:00:00"
"0","10005","0","71005030","0","9011","6008","105","30","601","2019/01/25 15:59:59","71005030","打倒30隻島鯨（全難度共通）","2019/01/03 16:00:00"
"0","10005","610005301","71005031","0","9001","6010","106","1","601","2019/01/25 15:59:59","71005031","打倒1隻島鯨(VERY HARD限定)","2019/01/03 16:00:00"
"0","10006","10006101","71006001","0","9003","6004","102","1","601","2019/02/22 15:59:59","71006001","完成活動任務1-1 (NORMAL)","2019/02/01 12:00:00"
"0","10006","10006102","71006002","0","9003","6004","102","1","601","2019/02/22 15:59:59","71006002","完成活動任務1-2 (NORMAL)","2019/02/01 12:00:00"
"0","10006","10006103","71006003","0","9003","6004","102","1","601","2019/02/22 15:59:59","71006003","完成活動任務1-3 (NORMAL)","2019/02/01 12:00:00"
"0","10006","10006104","71006004","0","9003","6004","102","1","601","2019/02/22 15:59:59","71006004","完成活動任務1-4 (NORMAL)","2019/02/01 12:00:00"
"0","10006","10006105","71006005","0","9003","6004","102","1","601","2019/02/22 15:59:59","71006005","完成活動任務1-5 (NORMAL)","2019/02/01 12:00:00"
"0","10006","10006106","71006006","0","9003","6004","102","1","601","2019/02/22 15:59:59","71006006","完成活動任務1-6 (NORMAL)","2019/02/01 12:00:00"
"0","10006","10006107","71006007","0","9003","6004","102","1","601","2019/02/22 15:59:59","71006007","完成活動任務1-7 (NORMAL)","2019/02/01 12:00:00"
"0","10006","10006108","71006008","0","9003","6004","102","1","601","2019/02/22 15:59:59","71006008","完成活動任務1-8 (NORMAL)","2019/02/01 12:00:00"
"0","10006","10006109","71006009","0","9003","6004","102","1","601","2019/02/22 15:59:59","71006009","完成活動任務1-9 (NORMAL)","2019/02/01 12:00:00"
"0","10006","10006110","71006010","0","9003","6004","102","1","601","2019/02/22 15:59:59","71006010","完成活動任務1-10 (NORMAL)","2019/02/01 12:00:00"
"0","10006","10006111","71006011","0","9003","6004","102","1","601","2019/02/22 15:59:59","71006011","完成活動任務1-11 (NORMAL)","2019/02/01 12:00:00"
"0","10006","10006112","71006012","0","9003","6004","102","1","601","2019/02/22 15:59:59","71006012","完成活動任務1-12 (NORMAL)","2019/02/01 12:00:00"
"0","10006","10006113","71006013","0","9003","6004","102","1","601","2019/02/22 15:59:59","71006013","完成活動任務1-13 (NORMAL)","2019/02/01 12:00:00"
"0","10006","10006114","71006014","0","9003","6004","102","1","601","2019/02/22 15:59:59","71006014","完成活動任務1-14 (NORMAL)","2019/02/01 12:00:00"
