8665facf991675439e57281b9778ff5ac74c948000a8e008b0194c58c89b8166,2277354238565de7065c72a78679b62aa0b3fd51fb04c57a69752472f199e552,4c94a61d91bc751748d58ae5b33a4f66a428adea114c4b8bc895d82266b6710a,8f21ea020928526744ed75912da19c2a9dfccacff2b69d5dc5337db925a14cbc,d81cac585169e176a60cb78174f8a713081c276dc29c738cd612a6e4184dc391,e77f6e66a070156ee62093f5a494312cc592eec9e07c68c9367324d4d812ed8e,4a815157d792eee93b1ffcb53ce0639d791878701c54b4c8a7522d269c63b263,277ba3e03c1d85d3af019f8f23a2e9708ce057d75de701ca8f60951dd495fe8c,3331341e7b15fe8e5f83dbc73ba1512b8f85bad15b73d7e9314159d0b30f9070,53297f772f1c4b644527e532d93398c1b0c4a5a26d48d36a2e4476909d0411a0,0af7d97b115c1f4ff4b804c66cbbdd887219499497f1938c934ee7d73a9a20ef,797001a1a35a8f57e94197479d91eca3576978bce31601e9c3262c0100798fe6,56914ffc9b60e0784beb99594d995af647e509209f08f328b440bd0bb946490c,4f5459a11e8283ac2b6fbf6d732ff0d724497962d1605d99ed0def5ea33db045,aae30bde9b1e52033314aae8614ce03f56f810915c2b8a23e280adac50d5a72d,ef03d83beb5089b1eee059c426fdca707b8c5831913c487ece2b1d726f61f9a7,e41c9f9a58ba97da641c8c17dad4124b3a949cf47659f45a52b4448343f66485,b9fec32d1ff7cfb4606656adae8ea634665b3184b232863e4caf895323deccd9,c8279ec4bda264a9af097d54e0134e9c8f29bfa553f8d78026e8f66f6a406ca8,15b5e9638a8664d900d1cf2c29ace6ff42299680bc2c5f1f5c1382364398e226
"2","0","90006","1001206","0","0","2","3100101","0","20003","0","0","1","0","0","11","30","24","0","2"
"2","0","90006","1001207","0","0","2","3100104","0","20003","0","0","4","0","0","1","1","25","0","5"
"2","0","90006","1001207","0","0","2","3100103","0","20003","0","0","3","0","0","2","3","26","0","4"
"2","0","90006","1001207","0","0","2","3100102","0","20003","0","0","2","0","0","4","10","27","0","3"
"2","0","90006","1001207","0","0","2","3100101","0","20003","0","0","1","0","0","11","30","28","0","2"
"2","0","90006","1001208","0","0","2","3100104","0","20003","0","0","4","0","0","1","1","29","0","5"
"2","0","90006","1001208","0","0","2","3100103","0","20003","0","0","3","0","0","2","3","30","0","4"
"2","0","90006","1001208","0","0","2","3100102","0","20003","0","0","2","0","0","4","10","31","0","3"
"2","0","90006","1001208","0","0","2","3100101","0","20003","0","0","1","0","0","11","30","32","0","2"
"2","0","90006","1001209","0","0","2","3100104","0","20003","0","0","4","0","0","1","1","33","0","5"
"2","0","90006","1001209","0","0","2","3100103","0","20003","0","0","3","0","0","2","3","34","0","4"
"2","0","90006","1001209","0","0","2","3100102","0","20003","0","0","2","0","0","4","10","35","0","3"
"2","0","90006","1001209","0","0","2","3100101","0","20003","0","0","1","0","0","11","30","36","0","2"
"2","0","90006","1001210","0","0","2","3100104","0","20003","0","0","4","0","0","1","1","37","0","5"
"2","0","90006","1001210","0","0","2","3100103","0","20003","0","0","3","0","0","2","3","38","0","4"
"2","0","90006","1001210","0","0","2","3100102","0","20003","0","0","2","0","0","4","10","39","0","3"
"2","0","90006","1001210","0","0","2","3100101","0","20003","0","0","1","0","0","11","30","40","0","2"
"2","0","90006","1002201","0","0","2","3100104","0","20003","0","0","5","0","0","1","1","41","0","20"
"2","0","90006","1002201","0","0","2","3100103","0","20003","0","0","4","0","0","2","3","42","0","15"
"2","0","90006","1002201","0","0","2","3100102","0","20003","0","0","3","0","0","4","10","43","0","10"
"2","0","90006","1002201","0","0","2","3100101","0","20003","0","0","1","0","0","11","30","44","0","5"
"2","0","90006","1002202","0","0","2","3100104","0","20003","0","0","5","0","0","1","1","45","0","20"
"2","0","90006","1002202","0","0","2","3100103","0","20003","0","0","4","0","0","2","3","46","0","15"
"2","0","90006","1002202","0","0","2","3100102","0","20003","0","0","3","0","0","4","10","47","0","10"
"2","0","90006","1002202","0","0","2","3100101","0","20003","0","0","1","0","0","11","30","48","0","5"
"2","0","90006","1002203","0","0","2","3100104","0","20003","0","0","5","0","0","1","1","49","0","20"
"2","0","90006","1002203","0","0","2","3100103","0","20003","0","0","4","0","0","2","3","50","0","15"
"2","0","90006","1002203","0","0","2","3100102","0","20003","0","0","3","0","0","4","10","51","0","10"
"2","0","90006","1002203","0","0","2","3100101","0","20003","0","0","1","0","0","11","30","52","0","5"
"2","0","90006","1002204","0","0","2","3100104","0","20003","0","0","5","0","0","1","1","53","0","20"
"2","0","90006","1002204","0","0","2","3100103","0","20003","0","0","4","0","0","2","3","54","0","15"
"2","0","90006","1002204","0","0","2","3100102","0","20003","0","0","3","0","0","4","10","55","0","10"
"2","0","90006","1002204","0","0","2","3100101","0","20003","0","0","1","0","0","11","30","56","0","5"
"2","0","90006","1002205","0","0","2","3100104","0","20003","0","0","10","0","0","1","1","57","0","40"
"2","0","90006","1002205","0","0","2","3100103","0","20003","0","0","8","0","0","2","3","58","0","30"
"2","0","90006","1002205","0","0","2","3100102","0","20003","0","0","6","0","0","4","10","59","0","20"
"2","0","90006","1002205","0","0","2","3100101","0","20003","0","0","2","0","0","11","30","60","0","10"
"2","0","90006","1002206","0","0","2","3100104","0","20003","0","0","4","0","0","1","1","61","0","10"
"2","0","90006","1002206","0","0","2","3100103","0","20003","0","0","3","0","0","2","3","62","0","8"
"2","0","90006","1002206","0","0","2","3100102","0","20003","0","0","2","0","0","4","10","63","0","6"
"2","0","90006","1002206","0","0","2","3100101","0","20003","0","0","1","0","0","11","30","64","0","4"
"2","0","90006","1002207","0","0","2","3100104","0","20003","0","0","4","0","0","1","1","65","0","10"
"2","0","90006","1002207","0","0","2","3100103","0","20003","0","0","3","0","0","2","3","66","0","8"
"2","0","90006","1002207","0","0","2","3100102","0","20003","0","0","2","0","0","4","10","67","0","6"
"2","0","90006","1002207","0","0","2","3100101","0","20003","0","0","1","0","0","11","30","68","0","4"
"2","0","90006","1002208","0","0","2","3100104","0","20003","0","0","4","0","0","1","1","69","0","10"
"2","0","90006","1002208","0","0","2","3100103","0","20003","0","0","3","0","0","2","3","70","0","8"
"2","0","90006","1002208","0","0","2","3100102","0","20003","0","0","2","0","0","4","10","71","0","6"
"2","0","90006","1002208","0","0","2","3100101","0","20003","0","0","1","0","0","11","30","72","0","4"
"2","0","90006","1002209","0","0","2","3100104","0","20003","0","0","4","0","0","1","1","73","0","10"
"2","0","90006","1002209","0","0","2","3100103","0","20003","0","0","3","0","0","2","3","74","0","8"
"2","0","90006","1002209","0","0","2","3100102","0","20003","0","0","2","0","0","4","10","75","0","6"
"2","0","90006","1002209","0","0","2","3100101","0","20003","0","0","1","0","0","11","30","76","0","4"
"2","0","90006","1002210","0","0","2","3100104","0","20003","0","0","4","0","0","1","1","77","0","10"
"2","0","90006","1002210","0","0","2","3100103","0","20003","0","0","3","0","0","2","3","78","0","8"
"2","0","90006","1002210","0","0","2","3100102","0","20003","0","0","2","0","0","4","10","79","0","6"
"2","0","90006","1002210","0","0","2","3100101","0","20003","0","0","1","0","0","11","30","80","0","4"
"2","0","90006","1003201","0","0","2","3100104","0","20003","0","0","5","0","0","1","1","81","0","20"
"2","0","90006","1003201","0","0","2","3100103","0","20003","0","0","4","0","0","2","3","82","0","15"
"2","0","90006","1003201","0","0","2","3100102","0","20003","0","0","3","0","0","4","10","83","0","10"
"2","0","90006","1003201","0","0","2","3100101","0","20003","0","0","1","0","0","11","30","84","0","5"
"2","0","90006","1003202","0","0","2","3100104","0","20003","0","0","5","0","0","1","1","85","0","20"
"2","0","90006","1003202","0","0","2","3100103","0","20003","0","0","4","0","0","2","3","86","0","15"
"2","0","90006","1003202","0","0","2","3100102","0","20003","0","0","3","0","0","4","10","87","0","10"
"2","0","90006","1003202","0","0","2","3100101","0","20003","0","0","1","0","0","11","30","88","0","5"
"2","0","90006","1003203","0","0","2","3100104","0","20003","0","0","5","0","0","1","1","89","0","20"
"2","0","90006","1003203","0","0","2","3100103","0","20003","0","0","4","0","0","2","3","90","0","15"
"2","0","90006","1003203","0","0","2","3100102","0","20003","0","0","3","0","0","4","10","91","0","10"
"2","0","90006","1003203","0","0","2","3100101","0","20003","0","0","1","0","0","11","30","92","0","5"
"2","0","90006","1003204","0","0","2","3100104","0","20003","0","0","5","0","0","1","1","93","0","20"
"2","0","90006","1003204","0","0","2","3100103","0","20003","0","0","4","0","0","2","3","94","0","15"
"2","0","90006","1003204","0","0","2","3100102","0","20003","0","0","3","0","0","4","10","95","0","10"
"2","0","90006","1003204","0","0","2","3100101","0","20003","0","0","1","0","0","11","30","96","0","5"
"2","0","90006","1003205","0","0","2","3100104","0","20003","0","0","10","0","0","1","1","97","0","40"
"2","0","90006","1003205","0","0","2","3100103","0","20003","0","0","8","0","0","2","3","98","0","30"
"2","0","90006","1003205","0","0","2","3100102","0","20003","0","0","6","0","0","4","10","99","0","20"
"2","0","90006","1003205","0","0","2","3100101","0","20003","0","0","2","0","0","11","30","100","0","10"
"2","0","90006","1003206","0","0","2","3100104","0","20003","0","0","4","0","0","1","1","101","0","10"
"2","0","90006","1003206","0","0","2","3100103","0","20003","0","0","3","0","0","2","3","102","0","8"
"2","0","90006","1003206","0","0","2","3100102","0","20003","0","0","2","0","0","4","10","103","0","6"
"2","0","90006","1003206","0","0","2","3100101","0","20003","0","0","1","0","0","11","30","104","0","4"
"2","0","90006","1003207","0","0","2","3100104","0","20003","0","0","4","0","0","1","1","105","0","10"
"2","0","90006","1003207","0","0","2","3100103","0","20003","0","0","3","0","0","2","3","106","0","8"
"2","0","90006","1003207","0","0","2","3100102","0","20003","0","0","2","0","0","4","10","107","0","6"
"2","0","90006","1003207","0","0","2","3100101","0","20003","0","0","1","0","0","11","30","108","0","4"
"2","0","90006","1003208","0","0","2","3100104","0","20003","0","0","4","0","0","1","1","109","0","10"
"2","0","90006","1003208","0","0","2","3100103","0","20003","0","0","3","0","0","2","3","110","0","8"
"2","0","90006","1003208","0","0","2","3100102","0","20003","0","0","2","0","0","4","10","111","0","6"
"2","0","90006","1003208","0","0","2","3100101","0","20003","0","0","1","0","0","11","30","112","0","4"
"2","0","90006","1003209","0","0","2","3100104","0","20003","0","0","4","0","0","1","1","113","0","10"
"2","0","90006","1003209","0","0","2","3100103","0","20003","0","0","3","0","0","2","3","114","0","8"
"2","0","90006","1003209","0","0","2","3100102","0","20003","0","0","2","0","0","4","10","115","0","6"
"2","0","90006","1003209","0","0","2","3100101","0","20003","0","0","1","0","0","11","30","116","0","4"
"2","0","90006","1003210","0","0","2","3100104","0","20003","0","0","4","0","0","1","1","117","0","10"
"2","0","90006","1003210","0","0","2","3100103","0","20003","0","0","3","0","0","2","3","118","0","8"
"2","0","90006","1003210","0","0","2","3100102","0","20003","0","0","2","0","0","4","10","119","0","6"
"2","0","90006","1003210","0","0","2","3100101","0","20003","0","0","1","0","0","11","30","120","0","4"
"2","0","90006","1004201","0","0","2","3100104","0","20003","0","0","5","0","0","1","1","121","0","20"
"2","0","90006","1004201","0","0","2","3100103","0","20003","0","0","4","0","0","2","3","122","0","15"
"2","0","90006","1004201","0","0","2","3100102","0","20003","0","0","3","0","0","4","10","123","0","10"
"2","0","90006","1004201","0","0","2","3100101","0","20003","0","0","1","0","0","11","30","124","0","5"
"2","0","90006","1004202","0","0","2","3100104","0","20003","0","0","5","0","0","1","1","125","0","20"
"2","0","90006","1004202","0","0","2","3100103","0","20003","0","0","4","0","0","2","3","126","0","15"
"2","0","90006","1004202","0","0","2","3100102","0","20003","0","0","3","0","0","4","10","127","0","10"
"2","0","90006","1004202","0","0","2","3100101","0","20003","0","0","1","0","0","11","30","128","0","5"
"2","0","90006","1004203","0","0","2","3100104","0","20003","0","0","5","0","0","1","1","129","0","20"
"2","0","90006","1004203","0","0","2","3100103","0","20003","0","0","4","0","0","2","3","130","0","15"
"2","0","90006","1004203","0","0","2","3100102","0","20003","0","0","3","0","0","4","10","131","0","10"
"2","0","90006","1004203","0","0","2","3100101","0","20003","0","0","1","0","0","11","30","132","0","5"
"2","0","90006","1004204","0","0","2","3100104","0","20003","0","0","5","0","0","1","1","133","0","20"
"2","0","90006","1004204","0","0","2","3100103","0","20003","0","0","4","0","0","2","3","134","0","15"
"2","0","90006","1004204","0","0","2","3100102","0","20003","0","0","3","0","0","4","10","135","0","10"
"2","0","90006","1004204","0","0","2","3100101","0","20003","0","0","1","0","0","11","30","136","0","5"
"2","0","90006","1004205","0","0","2","3100104","0","20003","0","0","10","0","0","1","1","137","0","40"
"2","0","90006","1004205","0","0","2","3100103","0","20003","0","0","8","0","0","2","3","138","0","30"
"2","0","90006","1004205","0","0","2","3100102","0","20003","0","0","6","0","0","4","10","139","0","20"
"2","0","90006","1004205","0","0","2","3100101","0","20003","0","0","2","0","0","11","30","140","0","10"
"2","0","90006","1004206","0","0","2","3100104","0","20003","0","0","4","0","0","1","1","141","0","10"
"2","0","90006","1004206","0","0","2","3100103","0","20003","0","0","3","0","0","2","3","142","0","8"
"2","0","90006","1004206","0","0","2","3100102","0","20003","0","0","2","0","0","4","10","143","0","6"
"2","0","90006","1004206","0","0","2","3100101","0","20003","0","0","1","0","0","11","30","144","0","4"
"2","0","90006","1004207","0","0","2","3100104","0","20003","0","0","4","0","0","1","1","145","0","10"
"2","0","90006","1004207","0","0","2","3100103","0","20003","0","0","3","0","0","2","3","146","0","8"
"2","0","90006","1004207","0","0","2","3100102","0","20003","0","0","2","0","0","4","10","147","0","6"
"2","0","90006","1004207","0","0","2","3100101","0","20003","0","0","1","0","0","11","30","148","0","4"
"2","0","90006","1004208","0","0","2","3100104","0","20003","0","0","4","0","0","1","1","149","0","10"
"2","0","90006","1004208","0","0","2","3100103","0","20003","0","0","3","0","0","2","3","150","0","8"
"2","0","90006","1004208","0","0","2","3100102","0","20003","0","0","2","0","0","4","10","151","0","6"
"2","0","90006","1004208","0","0","2","3100101","0","20003","0","0","1","0","0","11","30","152","0","4"
"2","0","90006","1004209","0","0","2","3100104","0","20003","0","0","4","0","0","1","1","153","0","10"
"2","0","90006","1004209","0","0","2","3100103","0","20003","0","0","3","0","0","2","3","154","0","8"
"2","0","90006","1004209","0","0","2","3100102","0","20003","0","0","2","0","0","4","10","155","0","6"
"2","0","90006","1004209","0","0","2","3100101","0","20003","0","0","1","0","0","11","30","156","0","4"
"2","0","90006","1004210","0","0","2","3100104","0","20003","0","0","4","0","0","1","1","157","0","10"
"2","0","90006","1004210","0","0","2","3100103","0","20003","0","0","3","0","0","2","3","158","0","8"
"2","0","90006","1004210","0","0","2","3100102","0","20003","0","0","2","0","0","4","10","159","0","6"
"2","0","90006","1004210","0","0","2","3100101","0","20003","0","0","1","0","0","11","30","160","0","4"
