d40a8bc932557c383e4dd6735d9d2a069bfe7ae6960b04601cbe919e2db08bdf,17ecc43d473f03af2a716f7332df2eace5651b77e9b9a9685ee0ad2e7fa2c12c,59ed1a5f9a51c25168269ece78932b80d76fa40f3690a26d2d46cad1fa842117,62c2b41422a4f793095a8c81e30002a61ca8cdd14c5cbd86da972d3cf5010ba2,5bebe3b1a30b27a112da24523e95c1735216aff0de4e2e7ef79b0f86957c94d4,cb782610bbb2df0f39d9d59bb80baea4667cf318ef77be8c20eacc67cd259dc5,dd721351a497ee7b9c59c35f45904ce618ffb6c20e588652fae8a39f8cfdc1e6,70a816306dca1ab23ca048c17aa2439de4d20ceae0a19fbd8d708cc4f2d22e11,af88b96df2a6208bf2fb3d7e7e1b3fbc4152cbdfc6f7f18663f64c65743b8bd4,9ef9cacdd647c5e2c6160767456f7e64e2e98cb2d75dcd580b03701fd8858702
"0","0","Keen","2110040","Aware","Nervous","1","0","Afraid","0"
"0","0","Parrot","2110041","Pitaya","Pineapple","1","0","Papaya","0"
"0","0","氵","2110042","六","二","1","0","川","0"
"0","0","冷","2110043","水","次","1","0","羊","0"
"0","0","朝","2110044","期","明","1","0","盟","0"
"0","0","榴蓮","2110045","石榴","釋迦","1","0","火龍果","0"
"0","0","宣誓","2110046","諠誓","諠示","1","0","宣示","0"
"0","0","起床","2110047","請床","超床","1","0","起牀","0"
"0","0","不","2110049","未","無","1","0","非","0"
"0","0","非","2110050","未","無","1","0","不","0"
"0","0","無","2110051","未","非","1","0","不","0"
"0","0","未","2110052","無","非","1","0","不","0"
"0","0","三分鐘熱度","2110053","有名無實","照三餐問候","1","0","一頭栽進去","0"
"0","0","可溶解的","2110054","孤獨的","單一的","1","0","可拆解的","0"
"0","0","春秋無義戰","2110056","金榜題名時","他鄉遇故知","1","0","久旱逢甘霖","0"
"0","0","百","2110058","萬 ","千","1","0","十","0"
"0","0","十","2110060","七","八","1","0","九","0"
"0","0","神奇真步魔法靈咕嚕靈波～","2111001","與真步的羈絆","常保童話之心的公主","1","0","咕嚕靈波～","0"
"0","0","嘟嚕嚕嚕嚕～★","2111002","夢想成為超級巨星☆☆★","太讚了吧☆","1","0","切嚕～☆","0"
"0","0","尖尖的長耳","2111003","頭部有雙角","人口最多","1","0","有獸耳及獸尾","0"
"0","0","哞哞","2111004","哇哇","嗡嗡","1","0","咕咕","0"
"0","0","綜合莓果蛋糕","2111005","大天使之淚","蘋果派","1","0","心型吉拿棒","0"
"0","0","Pillar","2120002","Pliers","Screwdriver","1","0","Hammer","0"
"0","0","Balustrate","2120004","Cottage","Building","1","0","House","0"
"0","0","PTSD","2120005","SARS","ADSL","1","0","AIDS","0"
"0","0","TD","2120006","TY","STS","1","0","TS","0"
"0","0","醜","2120009","酉","酒","1","0","愧","0"
"0","0","不知變通","2120011","無可奈何","委曲求全","1","0","因時制宜","0"
"0","0","電報","2120012","電燈","電源","1","0","電車","0"
"0","0","味醂","2120013","味噌","醋","1","0","醬油","0"
"0","0","itinerary","2120014","harmonious","bankrupt","1","0","refrigerator","0"
"0","0","勤奮求學","2120016","四季分明","風景秀麗","1","0","節儉","0"
"0","0","老年人精神煥發","2120017","老人生氣的樣子","老但樣貌年輕","1","0","老人顏貌俊美","0"
"0","0","Freeway","2120018","Railway","Fly Away","1","0","Long Way","0"
"0","0","吹糠見米","2120021","枉費心機","無濟於事","1","0","徒勞無功","0"
"0","0","地不愛寶","2120022","錙銖必較","葛屨履霜","1","0","瘠人肥己","0"
"0","0","口若懸河","2120023","白費口舌","雞同鴨講","1","0","對牛彈琴","0"
"0","0","魑魅魍魎","2120025","天方夜譚","鐵樹開花","1","0","海底撈月","0"
"0","0","恆河沙數","2120026","微乎其微","寥寥無幾","1","0","屈指可數","0"
"0","0","一朝一夕","2120027","一兆一億","一長一短","1","0","一鳥一石","0"
"0","0","４個","2120028","８個","６個","1","0","２個","0"
"0","0","Hello","2120029","Harro","Herro","1","0","Hallo","0"
"0","0","優柔寡斷","2120031","日新月異","一進一退","1","0","埋頭苦幹","0"
"0","0","星期五","2120033","星期一","星期日","1","0","星期四","0"
"0","0","星期三","2120034","星期二","星期四","1","0","星期五","0"
"0","0","Dying Message","2120035","Diving Message","Dancing Message","1","0","Dubbing Message","0"
"0","0","馬","2120036","虎","狗","1","0","牛","0"
"0","0","廁所","2120037","廚房","衣櫃","1","0","河川","0"
"0","0","奔","2120038","工","烘","1","0","牛","0"
"0","0","暄","2120039","宣","渲","1","0","喧","0"
"0","0","喧","2120042","宣","渲","1","0","暄","0"
"0","0","「朝」三暮四","2120045","「朝」野","「朝」向","1","0","「朝」天闕","0"
"0","0","「難」民","2120046","艱「難」","「難」受","1","0","「難」過","0"
"0","0","弊","2120047","硬","兌","1","0","鈔","0"
"0","0","九死一生","2120048","五顏六色","四分五裂","1","0","八面六臂","0"
"0","0","千載一遇","2120049","一網打盡","八方受敵","1","0","百發百中","0"
"0","0","謀求","2120050","測量","計劃","1","0","陰謀","0"
"0","0","從事","2120051","依附","靠近","1","0","抵達","0"
"0","0","青色","2120053","白色","黑色","1","0","紅色","0"
"0","0","不知死活","2120054","神仙難救","中飽私囊","1","0","祭天拜地","0"
"0","0","敵人","2120055","師徒","情侶","1","0","家人","0"
"0","0","竹筍","2120056","蘆筍","香菇","1","0","松茸","0"
"0","0","無法無天","2120057","頂上無光","天女散花","1","0","阿彌陀佛","0"
"0","0","高明","2120058","言不及義","登高望遠","1","0","一步登天","0"
"0","0","一場空","2120059","緊攔慢擋","覆水難收","1","0","足不出戶","0"
"0","0","龜","2120060","貓","狗","1","0","鶴","0"
"0","0","狐","2120061","兔","貓","1","0","狸","0"
"0","0","邊緣人掰掰團","2121001","一直打工團","我們的防衛團","1","0","跌倒冒險團","0"
"0","0","沉醉麥酒的快樂女孩","2121002","麥酒的想像訓練","麥酒最棒啦！","1","0","最棒的一杯","0"
"0","0","絕對妻君","2121003","兇猛女君","聖夜女君","1","0","誓約女君","0"
"0","0","暝","2121004","姬","疾","1","0","風","0"
"0","0","1000000","2121005","100000000","1000","1","0","10000000","0"
"0","0","Sophisticated","2130004","Senior","Aged","1","0","Outdated","0"
"0","0","Ostracize","2130005","Exonerate","Outside","1","0","Exempt","0"
"0","0","故國的哀思 ","2130006","飢荒的悲嘆","喪子的悲痛","1","0","運蹇的無奈","0"
"0","0","地「氈」／「饘」粥糊口","2130007","「鵪」鶉／「閹」然媚世","「岈」然／驚「訝」不已","1","0","「佚」名／瓜「瓞」綿綿","0"
"0","0","水果刀","2130008","鵝蛋臉","老爺車","1","0","牛肉麵","0"
"0","0","床","2130009","尾","原","1","0","病","0"
"0","0","南","2130011","北","西","1","0","東","0"
"0","0","廚房","2130014","儲物間","客廳","1","0","廁所","0"
"0","0","九","2130015","八","六","1","0","七","0"
"0","0","花生醬恐懼症","2130016","廁所恐懼症","衣服恐懼症","1","0","香蕉恐懼症","0"
"0","0","天衣無逢","2130018","馬耳東風","千變萬化","1","0","三番五次","0"
"0","0","詠絮之才／不櫛進士 ","2130019","折節下士／櫛風沐雨","虛與委蛇／緣木求魚","1","0","絕妙好辭／鉤章棘句","0"
"0","0","秋荼春「薺」／光風「霽」月","2130020","修「葺」補漏／擊「楫」中流","不「悱」不發／「蜚」短流長","1","0","狼「嗥」鬼叫／「皋」魚之泣","0"
"0","0","羊頭苦肉","2130021","洗刷汙名","光吃不做","1","0","泛而不精","0"
"0","0","Accent","2130022","Overwhelm","Overlook","1","0","Consent","0"
"0","0","Mediocre","2130023","Extreme","Occasion","1","0","Superb","0"
"0","0","Conference","2130024","Consumption","Contention","1","0","Conservation","0"
"0","0","Desirable","2130025","Attempt","Obsession","1","0","Addiction","0"
"0","0","木乃伊","2130026","乃伊木","木伊乃","1","0","伊乃木","0"
"0","0","Confine","2130027","Austere","Precise","1","0","Stern","0"
"0","0","啟發","2130028","讓其迎向光明","讓其減輕","1","0","讓其發亮","0"
"0","0","嬌小的","2130029","可憎的","舒服的","1","0","漂亮的","0"
"0","0","過於謹慎","2130030","平凡","疏失","1","0","大膽","0"
"0","0","圍棋","2130031","雙六棋","麻將","1","0","將棋","0"
"0","0","釣魚","2130033","女性","飲食","1","0","賭博","0"
"0","0","寬敞的","2130034","特別的","有嫌疑的","1","0","太空的","0"
"0","0","Straight","2130035","Stretch","Strict","1","0","Strength","0"
"0","0","蓮","2130036","百合","薔薇","1","0","菊花","0"
"0","0","Descent","2130037","Desiccant","Descend","1","0","Descant","0"
"0","0","Lessen","2130039","Lissen","Lesion","1","0","Listen","0"
"0","0","Waste","2130041","Wreck","Write","1","0","Wrist","0"
"0","0","Vain","2130044","Vent","Vine","1","0","Van","0"
"0","0","使頭髮蓬鬆","2130045","修剪","使分散","1","0","使髒亂","0"
"0","0","心如木石","2130046","堅定不移","心如鐵石","1","0","欺霜傲雪","0"
"0","0","標新立異","2130047","滌故更新","破舊立新","1","0","自我作古","0"
"0","0","苔","2130048","芽","草","1","0","黴","0"
"0","0","明哲保身","2130049","趁人之危","暗箭傷人","1","0","落井下石","0"
"0","0","翼","2130050","獅","車","1","0","刀","0"
"0","0","全身遠害","2130052","謹言慎行","如臨深淵","1","0","如履薄冰","0"
"0","0","火山矽肺症","2130053","嚴重急性呼吸道症候群","嚴重特殊傳染性肺炎","1","0","非典型肺炎","0"
"0","0","青陽","2130054","玄英","素節","1","0","朱明","0"
"0","0","詩人","2130055","寫詩","詩","1","0","詩集","0"
"0","0","高商","2130058","陽中","安寧","1","0","昊天","0"
"0","0","孫","2130059","父","兄","1","0","子","0"
"0","0","指鹿為馬","2130061","張牙舞爪","指手畫腳","1","0","指天畫地","0"
"0","0","藍","2131001","灰","黃","1","0","紅","0"
"0","0","666","2131002","999","888","1","0","777","0"
"0","0","公雞報喜","2131003","百人一首","氣數已盡","1","0","互不來往","0"
"0","0","本命任務","2131004","訴說愛意","勞動工作","1","0","絢爛煙火","0"
"0","0","露營","2131005","賽跑","戰鬥","1","0","巡遊","0"
"0","0","蝌蚪","2210001","日本大龍蝨","水蠆","1","0","日本錦蛇","0"
"0","0","角","2210003","耳","尾巴","1","0","翼","0"
"0","0","蚱蜢","2210004","蟬","蜻蜓","1","0","蟋蟀","0"
"0","0","烏鴉","2210005","鸚鵡","東方白鸛","1","0","鵜鶘","0"
"0","0","薑汁","2210006","薑黃","洋蔥","1","0","大蒜","0"
"0","0","酪梨","2210007","紅毛丹","榴槤","1","0","芒果","0"
"0","0","香菜","2210008","派西","珍珠","1","0","三色堇","0"
"0","0","紅蘿蔔","2210009","黃瓜","大白菜","1","0","青椒","0"
"0","0","魚類","2210011","爬蟲類","鳥類","1","0","哺乳類","0"
"0","0","免疫","2210012","自我防衛","習慣","1","0","罷免","0"
"0","0","耳朵","2210013","眼睛","嘴","1","0","鼻子","0"
"0","0","鼬科","2210015","貓科","犬科","1","0","松鼠科","0"
"0","0","媽媽","2210016","奶奶","爺爺","1","0","爸爸","0"
"0","0","鼻子","2210018","眼睛","耳朵","1","0","嘴","0"
"0","0","大馬哈魚","2210019","鯉魚","香魚","1","0","鯖魚","0"
"0","0","駱駝","2210020","猩猩","綿羊","1","0","貓熊","0"
"0","0","獵豹","2210021","老虎","獅子","1","0","鴕鳥","0"
"0","0","鸚鵡","2210022","貓頭鷹","啄木鳥","1","0","大杜鵑","0"
"0","0","智齒","2210024","虎牙","不知世事","1","0","不懂感情","0"
"0","0","孔雀","2210025","雷鳥","東方白鸛","1","0","紅鸛","0"
"0","0","鱈場蟹","2210026","日本絨螯蟹","高腳蟹","1","0","松葉蟹","0"
"0","0","葡萄糖","2210027","草莓糖","檸檬糖","1","0","橘子糖","0"
"0","0","袖長","2210029","舞菇","香菇","1","0","松茸","0"
"0","0","松露","2210030","肉豆蔻","魚子醬","1","0","肥肝","0"
"0","0","軟體動物","2210032","變體動物","解體動物","1","0","剛體動物","0"
"0","0","青椒","2210034","高麗菜","萵苣","1","0","豆芽菜","0"
"0","0","蠶豆","2210035","黑豆","刀豆","1","0","豌豆","0"
"0","0","上臂二頭肌","2210037","上臂五頭肌","比目魚肌","1","0","上臂一頭肌","0"
"0","0","紅色","2210040","綠色","黃色","1","0","藍色","0"
"0","0","一隻","2210041","十隻","五隻","1","0","二十隻","0"
"0","0","耳朵","2210042","尾巴","前線","1","0","鼻子","0"
"0","0","海","2210045","池塘","湖","1","0","河川","0"
"0","0","喙會膨脹","2210046","啄樹木來挖洞","頭會360度旋轉","1","0","在地表高速奔跑","0"
"0","0","貝殼","2210047","小石子","民宿","1","0","珊瑚","0"
"0","0","櫻花","2210048","菊花","茶梅","1","0","牽牛花","0"
"0","0","打呼","2210049","打哈欠","打噴嚏","1","0","打嗝","0"
"0","0","頭蓋骨","2210050","頭空骨","頭挨骨","1","0","頭頭骨","0"
"0","0","36℃左右","2210051","56℃左右","46℃左右","1","0","26℃左右","0"
"0","0","變色龍","2210052","日本虎甲蟲","灶馬","1","0","螽斯","0"
"0","0","山椒魚","2210054","七味辣椒魚","塔巴斯科辣椒魚","1","0","胡椒魚","0"
"0","0","黑啄木鳥","2210056","棕熊","亞洲黑熊","1","0","北極熊","0"
"0","0","燙","2210057","甜","鹹","1","0","苦","0"
"0","0","螢火蟲","2210058","蜜蜂","蜻蜓","1","0","蟬","0"
"0","0","Bulldog","2210059","Corn Dog","Hot Dog","1","0","Salty Dog","0"
"0","0","銀杏","2210060","野漆","杜鵑花","1","0","日本紅楓","0"
"0","0","優妮","2211001","美美","鏡華","1","0","禊","0"
"0","0","二","2211002","一","三","1","0","四","0"
"0","0","凱留","2211003","雪菲","可可蘿","1","0","貪吃佩可","0"
"0","0","小伊緒","2211004","伊緒大人","伊緒老師","1","0","伊緒寶","0"
"0","0","美空","2211005","普蕾西亞","可璃亞","1","0","莉莉","0"
"0","0","小丑魚","2220001","墨魚","儒艮","1","0","木魚","0"
"0","0","茶梅","2220002","牽牛花","繡球花","1","0","蒲公英","0"
"0","0","８隻","2220005","12隻","６隻","1","0","10隻","0"
"0","0","茄科","2220006","瓜科","芸香科","1","0","薔薇科","0"
"0","0","棱皮龜","2220007","婆婆龜","殿下龜","1","0","爺爺龜","0"
"0","0","奇異","2220008","芒果","鳳梨","1","0","木瓜","0"
"0","0","蘆葦","2220009","鼠尾草","龍舌蘭","1","0","蘆薈","0"
"0","0","沒有功用","2220010","解毒","製造血液","1","0","消化食物","0"
"0","0","日本獼猴","2220012","紅毛猩猩","黑猩猩","1","0","猩猩","0"
"0","0","鯡魚","2220015","鱸魚","鯖魚","1","0","鮭魚","0"
"0","0","赫克力士大兜蟲","2220016","柏修斯大兜蟲","亞馬遜大兜蟲","1","0","阿基里斯大兜蟲","0"
"0","0","４個","2220017","沒有區分","３個","1","0","２個","0"
"0","0","北極熊","2220018","美洲黑熊","棕熊","1","0","亞洲黑熊","0"
"0","0","螳螂","2220019","蟬","瓢蟲","1","0","鍬形蟲","0"
"0","0","頰囊","2220020","頰冠","儲頰","1","0","肌頰","0"
"0","0","蝴蝶蘭","2220021","牡丹金梅草","鹿子百合","1","0","紅龍吐珠","0"
"0","0","細胞","2220022","棍棒","心房","1","0","脂肪","0"
"0","0","蟋蟀","2220023","螞蟻","蝗蟲","1","0","螽斯","0"
"0","0","河豚","2220024","虎鯨","鯊魚","1","0","鮟鱇","0"
"0","0","疣","2220025","耳","眼","1","0","手","0"
"0","0","水母","2220026","章魚","烏賊","1","0","海膽","0"
"0","0","海膽","2220027","章魚","烏賊","1","0","水母","0"
"0","0","牛","2220028","駱駝","羊","1","0","狗","0"
"0","0","蛹","2220030","樹葉","腐木","1","0","卵","0"
"0","0","鱷魚","2220031","河馬","變色龍","1","0","蛇","0"
"0","0","阿拉伯狒狒","2220033","紅毛猩猩","黑猩猩","1","0","猩猩","0"
"0","0","鍬形蟲","2220034","螳螂","金龜子","1","0","獨角仙","0"
"0","0","七年後","2220038","七天後","七週後","1","0","七個月後","0"
"0","0","梅","2220040","波斯菊","繡球花","1","0","向日葵","0"
"0","0","腳","2220042","腰","頭部","1","0","手","0"
"0","0","學名","2220043","實名","俗名","1","0","本名","0"
"0","0","智人","2220044","直立人","巧人","1","0","猿人","0"
"0","0","蜻蜓","2220046","鈴蟲","獨角仙","1","0","蟬","0"
"0","0","種子植物","2220047","芥子植物","束子植物","1","0","玻璃植物","0"
"0","0","毛細血管","2220048","毛深血管","毛頭血管","1","0","毛樣血管","0"
"0","0","貝殼類","2220049","魚類","兩生類","1","0","鳥類","0"
"0","0","水母","2220050","藤壺","螃蟹","1","0","蝦子","0"
"0","0","犰狳","2220051","大食蟻獸","豪豬","1","0","刺蝟","0"
"0","0","水","2220052","碳水化合物","脂質","1","0","蛋白質","0"
"0","0","台灣野豬","2220054","鴛鴦","黑面琵鷺","1","0","石虎","0"
"0","0","皮膚","2220056","脂肪","骨頭","1","0","毛","0"
"0","0","呼吸系統","2220057","消化系統","泌尿系統","1","0","循環系統","0"
"0","0","海膽","2220058","蝦子","烏賊","1","0","章魚","0"
"0","0","孢子","2220059","豆子","種子","1","0","莢子","0"
"0","0","木質部","2220060","木栓層","綠皮層","1","0","韌皮部","0"
"0","0","美美","2221001","祈梨","莉莉","1","0","鏡華","0"
"0","0","虎虎","2221002","虎獅","三重岩","1","0","鱈虎","0"
"0","0","怪奇怪靈","2221003","怪其怪靈","怪奇怪鈴","1","0","怪奇怪零","0"
"0","0","宮子","2221004","胡桃","美咲","1","0","智","0"
"0","0","泥巴鱷","2221005","奉鱷","鱷魚泥巴巴","1","0","鱷魚龍","0"
"0","0","碳酸鈣粉","2230001","矽酸鈣粉","磷酸鈣粉","1","0","硫酸鈣粉","0"
"0","0","Shivering","2230003","Shirring","Traveling","1","0","Idling","0"
"0","0","胰臟","2230005","心臟","腎臟","1","0","肝臟","0"
"0","0","Peahen","2230007","Peach","Peanut","1","0","Peeler","0"
"0","0","紅血球","2230008","巨噬细胞","T細胞","1","0","白血球","0"
"0","0","鼠鯊科","2230010","真鯊科","狗鯊科","1","0","虎鯊目","0"
"0","0","迷迭香","2230012","迷蝶香","彌迭香","1","0","謎迭香","0"
"0","0","頰囊","2230013","硬頰","顴骨","1","0","眉骨","0"
"0","0","繡球花","2230014","枝垂櫻","藤花","1","0","菫","0"
"0","0","果實","2230015","莖","根","1","0","葉子","0"
"0","0","火龍果","2230016","山竹","鳳梨","1","0","奇異果","0"
"0","0","細胞壁","2230017","細胞質","細胞膜","1","0","細胞核","0"
"0","0","鱗片大","2230018","尾鰭深分叉","橢圓形","1","0","體側扁","0"
"0","0","一樣多","2230019","個體間有所差距","人類較多","1","0","長頸鹿較多","0"
"0","0","靈貓科","2230021","靈馬科","靈熊科","1","0","靈犬科","0"
"0","0","唇形科","2230022","禾本科","繖形科","1","0","菊科","0"
"0","0","白色","2230023","紅色","棕色","1","0","黑色","0"
"0","0","水豚","2230024","絨毛絲鼠","海狸鼠","1","0","河狸","0"
"0","0","皇帶魚","2230026","鮪魚","大西洋鯡魚","1","0","鰻魚","0"
"0","0","麝香貓","2230027","台灣黑熊","石虎","1","0","水獺","0"
"0","0","家蠶","2230028","鍬形","獨角仙","1","0","蜻蜓","0"
"0","0","鰻魚","2230029","鮪魚","鰆魚","1","0","櫻鱒","0"
"0","0","３顆","2230030","５顆","１顆","1","0","２顆","0"
"0","0","腔棘魚","2230031","擬態章魚","大白鯊","1","0","魔鬼魚","0"
"0","0","斜方肌","2230032","正圓肌","正方肌","1","0","斜圓肌","0"
"0","0","鱗片","2230033","嘴","尾鰭","1","0","眼睛","0"
"0","0","XY","2230034","XZ","YY","1","0","XX","0"
"0","0","０根","2230036","23根","７根","1","0","15根","0"
"0","0","象魚","2230037","鯉魚","鯨魚","1","0","鯊魚","0"
"0","0","鼬科","2230038","貓科","犬科","1","0","松鼠科","0"
"0","0","犬科","2230040","靈貓科","豬科","1","0","貓科","0"
"0","0","孑孓","2230043","蟻蛉","水蠆","1","0","毛毛蟲","0"
"0","0","螳螂","2230044","鍬形蟲","獨角仙","1","0","蜘蛛","0"
"0","0","抽筋","2230045","縮肌","增肌","1","0","拉筋","0"
"0","0","禾本科","2230046","百合科","堇菜科","1","0","杜鵑花科","0"
"0","0","落葉樹","2230048","常綠樹","闊葉樹","1","0","針葉樹","0"
"0","0","Chlorophyll","2230049","Lycopene","Anthocyanidin","1","0","Lutein","0"
"0","0","貓頭鷹","2230050","鴿子","公雞","1","0","大杜鵑","0"
"0","0","月見草","2230051","星夜草","星見草","1","0","月夜草","0"
"0","0","鸚鵡螺","2230052","麻雀螺","樹鶯螺","1","0","烏鴉螺","0"
"0","0","電鈴","2230053","煙火","電影","1","0","動漫","0"
"0","0","比目魚肌","2230055","鮪魚肌","鰹魚肌","1","0","蝗蟲肌","0"
"0","0","脂肪","2230058","夢","石油","1","0","水","0"
"0","0","貓","2230059","狐狸","狸貓","1","0","狗","0"
"0","0","刺山柑","2230061","山蘇","過山貓","1","0","椪柑","0"
"0","0","聖女假面","2231001","白銀面具","聖誕淑女","1","0","面具‧D‧純","0"
"0","0","碧","2231002","伊莉亞","可可蘿","1","0","綾音","0"
"0","0","鈴鼓","2231003","沙鈴","響板","1","0","太鼓","0"
"0","0","優妮","2231004","碧","克蘿依","1","0","琪愛兒","0"
"0","0","鈴奈","2231005","凱留","妮諾","1","0","惠理子","0"
"0","0","１","2310002","0.5","２","1","0","０","0"
"0","0","月球","2310003","水星","火星","1","0","太陽","0"
"0","0","土星","2310005","金星","火星","1","0","水星","0"
"0","0","紅寶石","2310006","珍珠","綠松石","1","0","綠寶石","0"
"0","0","熱帶低氣壓","2310009","乾燥帶低氣壓","寒帶低氣壓","1","0","溫帶低氣壓","0"
"0","0","分貝","2310010","公斤","毫巴","1","0","百帕斯卡","0"
"0","0","卡路里","2310011","公升","公斤","1","0","公尺","0"
"0","0","6","2310012","9","24","1","0","12","0"
"0","0","24小時","2310014","48小時","36小時","1","0","12小時","0"
"0","0","一樣重","2310015","1公斤的棉花","1公斤的沙子","1","0","1公斤的鐵","0"
"0","0","1440分鐘","2310016","1600分鐘","1520分鐘","1","0","1360分鐘","0"
"0","0","M","2310017","W","E","1","0","N","0"
"0","0","白晝","2310018","紅晝","黃晝","1","0","黑晝","0"
"0","0","黑色","2310019","粉紅色","白色","1","0","紅色","0"
"0","0","45度","2310020","90度","60度","1","0","30度","0"
"0","0","黑洞","2310021","白洞","藍洞","1","0","紅洞","0"
"0","0","720度","2310023","540度","360度","1","0","180度","0"
"0","0","21","2310024","23","22","1","0","20","0"
"0","0","天河","2310025","運河","泥河","1","0","熱河","0"
"0","0","樸素","2310026","碳","氫","1","0","氮","0"
"0","0","0.01公尺","2310027","100公尺","10公尺","1","0","0.1公尺","0"
"0","0","赫茲","2310028","哇茲","帕茲","1","0","瓦茲","0"
"0","0","颮","2310030","颱風","豪大雨","1","0","颶風","0"
"0","0","與隕石相撞","2310031","在地表發生的爆炸","與人工衛星相撞","1","0","與火箭相撞","0"
"0","0","365.24天","2310032","465.24天","165.24天","1","0","265.24天","0"
"0","0","約29.5天","2310034","約59.5天","約49.5天","1","0","約39.5天","0"
"0","0","斷層","2310035","高層","割層","1","0","切層","0"
"0","0","沸騰","2310036","液化","氧化","1","0","爆炸","0"
"0","0","冰點","2310037","冷點","寒點","1","0","固點","0"
"0","0","２公斤","2310038","８公斤","６公斤","1","0","４公斤","0"
"0","0","0","2310039","-500","5050","1","0","50","0"
"0","0","日全食","2310041","全日食","日環食","1","0","日偏食","0"
"0","0","電阻","2310042","對立","反推","1","0","反抗","0"
"0","0","線圈","2310043","美甲","英里","1","0","金屬箔","0"
"0","0","公釐","2310044","公秉","分升","1","0","毫升","0"
"0","0","200","2310045","155","150","1","0","160","0"
"0","0","３×２","2310047","２＋３","３÷２","1","0","３＋２","0"
"0","0","滿月","2310049","新月","娥眉月","1","0","半月","0"
"0","0","錢","2310051","鐵","銅","1","0","銀","0"
"0","0","半導體","2310052","中緣體","未絕體","1","0","不導體","0"
"0","0","P波","2310053","S波","R波","1","0","Q波","0"
"0","0","１公升的水","2310054","100萬日圓份量的１萬日圓鈔票","１合的米","1","0","１日元硬幣100枚","0"
"0","0","乾潮","2310056","滿潮","黑潮","1","0","赤潮","0"
"0","0","圓周率","2310059","２","高度","1","0","底邊","0"
"0","0","霜","2310060","冰雹","霰","1","0","雷","0"
"0","0","1200","2311001","1000","1100","1","0","1480","0"
"0","0","630","2311002","540","700","1","0","460","0"
"0","0","6400","2311003","7980","5400","1","0","1600","0"
"0","0","蘭德索爾","2311004","珊托魯斯","東國","1","0","大間","0"
"0","0","1100盧幣","2311005","950盧幣","1150盧幣","1","0","1000盧幣","0"
"0","0","90度","2320001","360度","180度","1","0","０度","0"
"0","0","５根","2320004","９根","７根","1","0","２根","0"
"0","0","心宿二","2320005","軒轅十四","南河三","1","0","畢宿五","0"
"0","0","魯米諾","2320006","二苯蒽","石蕊","1","0","壬烯醛","0"
