ff1a3d6a2a926873a2f80904a1ef2f8ca0153b42eaed8319a2abc4dc63dc5baf,4fdc418631ad2595ed87224b733c5746be1a8ae5e106db3f4ca11e3a2bf4a330,556d00820901664b259e68468a7a41ae718c188b020935334fb0a61787ae0598,2e3511439958538781be47eecaea88e9c6c237105567e629fd865752892abe22,e2ba759dafc3aa60e5e58c92e0f6295b9baeaca3c2c12e5c7a2c482247f4ee33,f8f40d34a3f1bbd35146c77b651bd455f03454dfd47177fdd47b07c045e73ef5,7c309d9f497a82f1a7f395ee82c72431f91ef492180f29d31315c6966199aeb3,9c3cc75c824161eb73bbe9faf371414fec446cdf908609f12cd8efb91247841f,a37bcc2d126a22b122621efb79d0a5813a91ca69cfbc56c6541c47084dbc7ee2
"43","8000","8000","8000","8000","810010181","8010","810010181","0"
"43","8000","8000","8000","8000","810010191","8010","810010191","0"
"43","8000","8000","8000","8000","810010201","8010","810010201","0"
"43","8000","8000","8000","8000","810010211","8010","810010211","0"
"43","8000","8000","8000","8000","810010221","8010","810010221","0"
"43","8000","8000","8000","8000","810010231","8010","810010231","0"
"43","8000","8000","8000","8000","810010241","8010","810010241","0"
"43","8000","8000","8000","8000","810010251","8010","810010251","0"
"43","8000","8000","8000","8000","810010261","8010","810010261","0"
"43","8000","8000","8000","8000","810010271","8010","810010271","0"
"43","8000","8000","8000","8000","810010281","8010","810010281","0"
"43","8000","8000","8000","8000","810010291","8010","810010291","0"
"43","8000","8000","8000","8000","810010301","8010","810010301","0"
"43","8000","8000","8000","8000","810010311","8020","810010311","0"
"43","8000","8000","8000","8000","810010321","8020","810010321","0"
"43","8000","8000","8000","8000","810010331","8020","810010331","0"
"43","8000","8000","8000","8000","810010341","8020","810010341","0"
"43","8000","8000","8000","8000","810010351","8020","810010351","0"
"43","8000","8000","8000","8000","810010361","8020","810010361","0"
"43","8000","8000","8000","8000","810010371","8020","810010371","0"
"43","8000","8000","8000","8000","810010381","8020","810010381","0"
"43","8000","8000","8000","8000","810010391","8020","810010391","0"
"43","8000","8000","8000","8000","810010401","8020","810010401","0"
"43","8000","8000","8000","8000","810010411","8020","810010411","0"
"43","8000","8000","8000","8000","810010421","8020","810010421","0"
"43","8000","8000","8000","8000","810010431","8020","810010431","0"
"43","8000","8000","8000","8000","810010441","8020","810010441","0"
"43","8000","8000","8000","8000","810010451","8020","810010451","0"
"43","8000","8000","8000","8000","810010461","8020","810010461","0"
"43","8000","8000","8000","8000","810010471","8020","810010471","0"
"43","8000","8000","8000","8000","810010481","8020","810010481","0"
"43","8000","8000","8000","8000","810010491","8020","810010491","0"
"43","8000","8000","8000","8000","810010501","8020","810010501","0"
"43","8000","8000","8000","8000","810010511","8020","810010511","0"
"43","8000","8000","8000","8000","810010521","8020","810010521","0"
"43","8000","8000","8000","8000","810010531","8020","810010531","0"
"43","8000","8000","8000","8000","810010541","8020","810010541","0"
"43","8000","8000","8000","8000","810010551","8020","810010551","0"
"43","8000","8000","8000","8000","810010561","8020","810010561","0"
"43","8000","8000","8000","8000","810010571","8020","810010571","0"
"43","8000","8000","8000","8000","810010581","8020","810010581","0"
"43","8000","8000","8000","8000","810010591","8020","810010591","0"
"43","8000","8000","8000","8000","810010601","8020","810010601","0"
"43","8000","8000","8000","8000","810010611","8020","810010611","0"
"43","8000","8000","8000","8000","810010621","8020","810010621","0"
"43","8000","8000","8000","8000","810010631","8020","810010631","0"
"43","8000","8000","8000","8000","810010641","8020","810010641","0"
"43","8000","8000","8000","8000","810010651","8020","810010651","0"
"43","8000","8000","8000","8000","810010661","8020","810010661","0"
"43","8000","8000","8000","8000","810010671","8020","810010671","0"
"43","8000","8000","8000","8000","810010681","8020","810010681","0"
"43","8000","8000","8000","8000","810010691","8020","810010691","0"
"43","8000","8000","8000","8000","810010701","8020","810010701","0"
"43","8000","8000","8000","8000","810010711","8020","810010711","0"
"43","8000","8000","8000","8000","810010721","8020","810010721","0"
"43","8000","8000","8000","8000","810010731","8020","810010731","0"
"43","8000","8000","8000","8000","810010741","8020","810010741","0"
"43","8000","8000","8000","8000","810010751","8020","810010751","0"
"43","8000","8000","8000","8000","810010761","8020","810010761","0"
"43","8000","8000","8000","8000","810010771","8020","810010771","0"
"43","8000","8000","8000","8000","810010781","8020","810010781","0"
"43","8000","8000","8000","8000","810010791","8020","810010791","0"
"43","8000","8000","8000","8000","810010801","8020","810010801","0"
"43","8000","8000","8000","8000","810010811","8020","810010811","0"
"43","8000","8000","8000","8000","810010821","8020","810010821","0"
"43","8000","8000","8000","8000","810010831","8020","810010831","0"
"43","8000","8000","8000","8000","810010841","8020","810010841","0"
"43","8000","8000","8000","8000","810010851","8020","810010851","0"
"43","8000","8000","8000","8000","810010861","8020","810010861","0"
"43","8000","8000","8000","8000","810010871","8020","810010871","0"
"43","8000","8000","8000","8000","810010881","8020","810010881","0"
"43","8000","8000","8000","8000","810010891","8020","810010891","0"
"43","8000","8000","8000","8000","810010901","8020","810010901","0"
"43","8000","8000","8000","8010","820010011","8000","820010011","0"
"43","8000","8000","8000","8010","820010021","8000","820010021","0"
"43","8000","8000","8000","8010","820010031","8000","820010031","0"
"43","8000","8000","8000","8010","820010041","8000","820010041","0"
"43","8000","8000","8000","8010","820010051","8000","820010051","0"
"43","8000","8000","8000","8010","820010061","8000","820010061","0"
"43","8000","8000","8000","8010","820010071","8000","820010071","0"
"43","8000","8000","8000","8010","820010081","8000","820010081","0"
"43","8000","8000","8000","8010","820010091","8000","820010091","0"
"43","8000","8000","8000","8010","820010101","8000","820010101","0"
"43","8000","8000","8000","8010","820010111","8000","820010111","0"
"43","8000","8000","8000","8010","820010121","8000","820010121","0"
"43","8000","8000","8000","8010","820010131","8000","820010131","0"
"43","8000","8000","8000","8010","820010141","8000","820010141","0"
"43","8000","8000","8000","8010","820010151","8000","820010151","0"
"43","8000","8000","8000","8010","820010161","8000","820010161","0"
"43","8000","8000","8000","8010","820010171","8000","820010171","0"
"43","8000","8000","8000","8010","820010181","8000","820010181","0"
"43","8000","8000","8000","8010","820010191","8000","820010191","0"
"43","8000","8000","8000","8010","820010201","8000","820010201","0"
"43","8000","8000","8000","8010","820010211","8000","820010211","0"
"43","8000","8000","8000","8010","820010221","8000","820010221","0"
"43","8000","8000","8000","8010","820010231","8000","820010231","0"
"43","8000","8000","8000","8010","820010241","8000","820010241","0"
"43","8000","8000","8000","8010","820010251","8000","820010251","0"
"43","8000","8000","8000","8010","820010261","8000","820010261","0"
"43","8000","8000","8000","8010","820010271","8000","820010271","0"
"43","8000","8000","8000","8010","820010281","8000","820010281","0"
"43","8000","8000","8000","8010","820010291","8000","820010291","0"
"43","8000","8000","8000","8010","820010301","8000","820010301","0"
"43","8000","8000","8000","8020","820010311","8000","820010311","0"
"43","8000","8000","8000","8020","820010321","8000","820010321","0"
"43","8000","8000","8000","8020","820010331","8000","820010331","0"
"43","8000","8000","8000","8020","820010341","8000","820010341","0"
"43","8000","8000","8000","8020","820010351","8000","820010351","0"
"43","8000","8000","8000","8020","820010361","8000","820010361","0"
"43","8000","8000","8000","8020","820010371","8000","820010371","0"
"43","8000","8000","8000","8020","820010381","8000","820010381","0"
"43","8000","8000","8000","8020","820010391","8000","820010391","0"
"43","8000","8000","8000","8020","820010401","8000","820010401","0"
"43","8000","8000","8000","8020","820010411","8000","820010411","0"
"43","8000","8000","8000","8020","820010421","8000","820010421","0"
"43","8000","8000","8000","8020","820010431","8000","820010431","0"
"43","8000","8000","8000","8020","820010441","8000","820010441","0"
"43","8000","8000","8000","8020","820010451","8000","820010451","0"
"43","8000","8000","8000","8020","820010461","8000","820010461","0"
"43","8000","8000","8000","8020","820010471","8000","820010471","0"
"43","8000","8000","8000","8020","820010481","8000","820010481","0"
"43","8000","8000","8000","8020","820010491","8000","820010491","0"
"43","8000","8000","8000","8020","820010501","8000","820010501","0"
"43","8000","8000","8000","8020","820010511","8000","820010511","0"
"43","8000","8000","8000","8020","820010521","8000","820010521","0"
"43","8000","8000","8000","8020","820010531","8000","820010531","0"
"43","8000","8000","8000","8020","820010541","8000","820010541","0"
"43","8000","8000","8000","8020","820010551","8000","820010551","0"
"43","8000","8000","8000","8020","820010561","8000","820010561","0"
"43","8000","8000","8000","8020","820010571","8000","820010571","0"
"43","8000","8000","8000","8020","820010581","8000","820010581","0"
"43","8000","8000","8000","8020","820010591","8000","820010591","0"
"43","8000","8000","8000","8020","820010601","8000","820010601","0"
"43","8000","8000","8000","8020","820010611","8000","820010611","0"
"43","8000","8000","8000","8020","820010621","8000","820010621","0"
"43","8000","8000","8000","8020","820010631","8000","820010631","0"
"43","8000","8000","8000","8020","820010641","8000","820010641","0"
"43","8000","8000","8000","8020","820010651","8000","820010651","0"
"43","8000","8000","8000","8020","820010661","8000","820010661","0"
"43","8000","8000","8000","8020","820010671","8000","820010671","0"
"43","8000","8000","8000","8020","820010681","8000","820010681","0"
"43","8000","8000","8000","8020","820010691","8000","820010691","0"
"43","8000","8000","8000","8020","820010701","8000","820010701","0"
"43","8000","8000","8000","8020","820010711","8000","820010711","0"
"43","8000","8000","8000","8020","820010721","8000","820010721","0"
"43","8000","8000","8000","8020","820010731","8000","820010731","0"
"43","8000","8000","8000","8020","820010741","8000","820010741","0"
"43","8000","8000","8000","8020","820010751","8000","820010751","0"
"43","8000","8000","8000","8020","820010761","8000","820010761","0"
"43","8000","8000","8000","8020","820010771","8000","820010771","0"
"43","8000","8000","8000","8020","820010781","8000","820010781","0"
"43","8000","8000","8000","8020","820010791","8000","820010791","0"
"43","8000","8000","8000","8020","820010801","8000","820010801","0"
"43","8000","8000","8000","8020","820010811","8000","820010811","0"
"43","8000","8000","8000","8020","820010821","8000","820010821","0"
"43","8000","8000","8000","8020","820010831","8000","820010831","0"
"43","8000","8000","8000","8020","820010841","8000","820010841","0"
"43","8000","8000","8000","8020","820010851","8000","820010851","0"
"43","8000","8000","8000","8020","820010861","8000","820010861","0"
"43","8000","8000","8000","8020","820010871","8000","820010871","0"
"43","8000","8000","8000","8020","820010881","8000","820010881","0"
"43","8000","8000","8000","8020","820010891","8000","820010891","0"
"43","8000","8000","8000","8020","820010901","8000","820010901","0"
"43","8000","8010","8000","8000","830010011","8000","830010011","0"
"43","8000","8010","8000","8000","830010021","8000","830010021","0"
"43","8000","8010","8000","8000","830010031","8000","830010031","0"
"43","8000","8010","8000","8000","830010041","8000","830010041","0"
"43","8000","8010","8000","8000","830010051","8000","830010051","0"
"43","8000","8010","8000","8000","830010061","8000","830010061","0"
"43","8000","8010","8000","8000","830010071","8000","830010071","0"
"43","8000","8010","8000","8000","830010081","8000","830010081","0"
"43","8000","8010","8000","8000","830010091","8000","830010091","0"
"43","8000","8010","8000","8000","830010101","8000","830010101","0"
"43","8000","8010","8000","8000","830010111","8000","830010111","0"
"43","8000","8010","8000","8000","830010121","8000","830010121","0"
"43","8000","8010","8000","8000","830010131","8000","830010131","0"
"43","8000","8010","8000","8000","830010141","8000","830010141","0"
"43","8000","8010","8000","8000","830010151","8000","830010151","0"
"43","8000","8010","8000","8000","830010161","8000","830010161","0"
"43","8000","8010","8000","8000","830010171","8000","830010171","0"
"43","8000","8010","8000","8000","830010181","8000","830010181","0"
"43","8000","8010","8000","8000","830010191","8000","830010191","0"
"43","8000","8010","8000","8000","830010201","8000","830010201","0"
"43","8000","8010","8000","8000","830010211","8000","830010211","0"
"43","8000","8010","8000","8000","830010221","8000","830010221","0"
"43","8000","8010","8000","8000","830010231","8000","830010231","0"
"43","8000","8010","8000","8000","830010241","8000","830010241","0"
"43","8000","8010","8000","8000","830010251","8000","830010251","0"
"43","8000","8010","8000","8000","830010261","8000","830010261","0"
"43","8000","8010","8000","8000","830010271","8000","830010271","0"
"43","8000","8010","8000","8000","830010281","8000","830010281","0"
"43","8000","8010","8000","8000","830010291","8000","830010291","0"
"43","8000","8010","8000","8000","830010301","8000","830010301","0"
"43","8000","8020","8000","8000","830010311","8000","830010311","0"
"43","8000","8020","8000","8000","830010321","8000","830010321","0"
"43","8000","8020","8000","8000","830010331","8000","830010331","0"
"43","8000","8020","8000","8000","830010341","8000","830010341","0"
"43","8000","8020","8000","8000","830010351","8000","830010351","0"
"43","8000","8020","8000","8000","830010361","8000","830010361","0"
"43","8000","8020","8000","8000","830010371","8000","830010371","0"
"43","8000","8020","8000","8000","830010381","8000","830010381","0"
"43","8000","8020","8000","8000","830010391","8000","830010391","0"
"43","8000","8020","8000","8000","830010401","8000","830010401","0"
"43","8000","8020","8000","8000","830010411","8000","830010411","0"
"43","8000","8020","8000","8000","830010421","8000","830010421","0"
"43","8000","8020","8000","8000","830010431","8000","830010431","0"
"43","8000","8020","8000","8000","830010441","8000","830010441","0"
"43","8000","8020","8000","8000","830010451","8000","830010451","0"
"43","8000","8020","8000","8000","830010461","8000","830010461","0"
"43","8000","8020","8000","8000","830010471","8000","830010471","0"
"43","8000","8020","8000","8000","830010481","8000","830010481","0"
"43","8000","8020","8000","8000","830010491","8000","830010491","0"
"43","8000","8020","8000","8000","830010501","8000","830010501","0"
"43","8000","8020","8000","8000","830010511","8000","830010511","0"
"43","8000","8020","8000","8000","830010521","8000","830010521","0"
"43","8000","8020","8000","8000","830010531","8000","830010531","0"
"43","8000","8020","8000","8000","830010541","8000","830010541","0"
"43","8000","8020","8000","8000","830010551","8000","830010551","0"
"43","8000","8020","8000","8000","830010561","8000","830010561","0"
"43","8000","8020","8000","8000","830010571","8000","830010571","0"
"43","8000","8020","8000","8000","830010581","8000","830010581","0"
"43","8000","8020","8000","8000","830010591","8000","830010591","0"
"43","8000","8020","8000","8000","830010601","8000","830010601","0"
"43","8000","8020","8000","8000","830010611","8000","830010611","0"
"43","8000","8020","8000","8000","830010621","8000","830010621","0"
"43","8000","8020","8000","8000","830010631","8000","830010631","0"
"43","8000","8020","8000","8000","830010641","8000","830010641","0"
"43","8000","8020","8000","8000","830010651","8000","830010651","0"
"43","8000","8020","8000","8000","830010661","8000","830010661","0"
"43","8000","8020","8000","8000","830010671","8000","830010671","0"
"43","8000","8020","8000","8000","830010681","8000","830010681","0"
"43","8000","8020","8000","8000","830010691","8000","830010691","0"
"43","8000","8020","8000","8000","830010701","8000","830010701","0"
"43","8000","8020","8000","8000","830010711","8000","830010711","0"
"43","8000","8020","8000","8000","830010721","8000","830010721","0"
"43","8000","8020","8000","8000","830010731","8000","830010731","0"
"43","8000","8020","8000","8000","830010741","8000","830010741","0"
"43","8000","8020","8000","8000","830010751","8000","830010751","0"
"43","8000","8020","8000","8000","830010761","8000","830010761","0"
"43","8000","8020","8000","8000","830010771","8000","830010771","0"
"43","8000","8020","8000","8000","830010781","8000","830010781","0"
"43","8000","8020","8000","8000","830010791","8000","830010791","0"
"43","8000","8020","8000","8000","830010801","8000","830010801","0"
"43","8000","8020","8000","8000","830010811","8000","830010811","0"
"43","8000","8020","8000","8000","830010821","8000","830010821","0"
"43","8000","8020","8000","8000","830010831","8000","830010831","0"
"43","8000","8020","8000","8000","830010841","8000","830010841","0"
"43","8000","8020","8000","8000","830010851","8000","830010851","0"
"43","8000","8020","8000","8000","830010861","8000","830010861","0"
"43","8000","8020","8000","8000","830010871","8000","830010871","0"
"43","8000","8020","8000","8000","830010881","8000","830010881","0"
"43","8000","8020","8000","8000","830010891","8000","830010891","0"
"43","8000","8020","8000","8000","830010901","8000","830010901","0"
"43","8010","8000","8000","8000","840010011","8000","840010011","0"
"43","8010","8000","8000","8000","840010021","8000","840010021","0"
"43","8010","8000","8000","8000","840010031","8000","840010031","0"
"43","8010","8000","8000","8000","840010041","8000","840010041","0"
"43","8010","8000","8000","8000","840010051","8000","840010051","0"
"43","8010","8000","8000","8000","840010061","8000","840010061","0"
"43","8010","8000","8000","8000","840010071","8000","840010071","0"
"43","8010","8000","8000","8000","840010081","8000","840010081","0"
"43","8010","8000","8000","8000","840010091","8000","840010091","0"
"43","8010","8000","8000","8000","840010101","8000","840010101","0"
"43","8010","8000","8000","8000","840010111","8000","840010111","0"
"43","8010","8000","8000","8000","840010121","8000","840010121","0"
"43","8010","8000","8000","8000","840010131","8000","840010131","0"
"43","8010","8000","8000","8000","840010141","8000","840010141","0"
"43","8010","8000","8000","8000","840010151","8000","840010151","0"
"43","8010","8000","8000","8000","840010161","8000","840010161","0"
"43","8010","8000","8000","8000","840010171","8000","840010171","0"
"43","8010","8000","8000","8000","840010181","8000","840010181","0"
"43","8010","8000","8000","8000","840010191","8000","840010191","0"
"43","8010","8000","8000","8000","840010201","8000","840010201","0"
"43","8010","8000","8000","8000","840010211","8000","840010211","0"
"43","8010","8000","8000","8000","840010221","8000","840010221","0"
"43","8010","8000","8000","8000","840010231","8000","840010231","0"
"43","8010","8000","8000","8000","840010241","8000","840010241","0"
"43","8010","8000","8000","8000","840010251","8000","840010251","0"
"43","8010","8000","8000","8000","840010261","8000","840010261","0"
"43","8010","8000","8000","8000","840010271","8000","840010271","0"
"43","8010","8000","8000","8000","840010281","8000","840010281","0"
"43","8010","8000","8000","8000","840010291","8000","840010291","0"
"43","8010","8000","8000","8000","840010301","8000","840010301","0"
"43","8020","8000","8000","8000","840010311","8000","840010311","0"
"43","8020","8000","8000","8000","840010321","8000","840010321","0"
"43","8020","8000","8000","8000","840010331","8000","840010331","0"
"43","8020","8000","8000","8000","840010341","8000","840010341","0"
"43","8020","8000","8000","8000","840010351","8000","840010351","0"
"43","8020","8000","8000","8000","840010361","8000","840010361","0"
"43","8020","8000","8000","8000","840010371","8000","840010371","0"
"43","8020","8000","8000","8000","840010381","8000","840010381","0"
"43","8020","8000","8000","8000","840010391","8000","840010391","0"
"43","8020","8000","8000","8000","840010401","8000","840010401","0"
"43","8020","8000","8000","8000","840010411","8000","840010411","0"
"43","8020","8000","8000","8000","840010421","8000","840010421","0"
"43","8020","8000","8000","8000","840010431","8000","840010431","0"
"43","8020","8000","8000","8000","840010441","8000","840010441","0"
"43","8020","8000","8000","8000","840010451","8000","840010451","0"
"43","8020","8000","8000","8000","840010461","8000","840010461","0"
"43","8020","8000","8000","8000","840010471","8000","840010471","0"
"43","8020","8000","8000","8000","840010481","8000","840010481","0"
"43","8020","8000","8000","8000","840010491","8000","840010491","0"
"43","8020","8000","8000","8000","840010501","8000","840010501","0"
"43","8020","8000","8000","8000","840010511","8000","840010511","0"
"43","8020","8000","8000","8000","840010521","8000","840010521","0"
"43","8020","8000","8000","8000","840010531","8000","840010531","0"
"43","8020","8000","8000","8000","840010541","8000","840010541","0"
"43","8020","8000","8000","8000","840010551","8000","840010551","0"
"43","8020","8000","8000","8000","840010561","8000","840010561","0"
"43","8020","8000","8000","8000","840010571","8000","840010571","0"
"43","8020","8000","8000","8000","840010581","8000","840010581","0"
"43","8020","8000","8000","8000","840010591","8000","840010591","0"
"43","8020","8000","8000","8000","840010601","8000","840010601","0"
"43","8020","8000","8000","8000","840010611","8000","840010611","0"
"43","8020","8000","8000","8000","840010621","8000","840010621","0"
"43","8020","8000","8000","8000","840010631","8000","840010631","0"
"43","8020","8000","8000","8000","840010641","8000","840010641","0"
"43","8020","8000","8000","8000","840010651","8000","840010651","0"
"43","8020","8000","8000","8000","840010661","8000","840010661","0"
"43","8020","8000","8000","8000","840010671","8000","840010671","0"
"43","8020","8000","8000","8000","840010681","8000","840010681","0"
"43","8020","8000","8000","8000","840010691","8000","840010691","0"
"43","8020","8000","8000","8000","840010701","8000","840010701","0"
"43","8020","8000","8000","8000","840010711","8000","840010711","0"
"43","8020","8000","8000","8000","840010721","8000","840010721","0"
"43","8020","8000","8000","8000","840010731","8000","840010731","0"
"43","8020","8000","8000","8000","840010741","8000","840010741","0"
"43","8020","8000","8000","8000","840010751","8000","840010751","0"
"43","8020","8000","8000","8000","840010761","8000","840010761","0"
"43","8020","8000","8000","8000","840010771","8000","840010771","0"
"43","8020","8000","8000","8000","840010781","8000","840010781","0"
"43","8020","8000","8000","8000","840010791","8000","840010791","0"
"43","8020","8000","8000","8000","840010801","8000","840010801","0"
"43","8020","8000","8000","8000","840010811","8000","840010811","0"
"43","8020","8000","8000","8000","840010821","8000","840010821","0"
"43","8020","8000","8000","8000","840010831","8000","840010831","0"
"43","8020","8000","8000","8000","840010841","8000","840010841","0"
"43","8020","8000","8000","8000","840010851","8000","840010851","0"
"43","8020","8000","8000","8000","840010861","8000","840010861","0"
"43","8020","8000","8000","8000","840010871","8000","840010871","0"
"43","8020","8000","8000","8000","840010881","8000","840010881","0"
"43","8020","8000","8000","8000","840010891","8000","840010891","0"
"43","8020","8000","8000","8000","840010901","8000","840010901","0"
"43","8000","8000","8010","8000","850010011","8000","850010011","0"
"43","8000","8000","8010","8000","850010021","8000","850010021","0"
"43","8000","8000","8010","8000","850010031","8000","850010031","0"
"43","8000","8000","8010","8000","850010041","8000","850010041","0"
"43","8000","8000","8010","8000","850010051","8000","850010051","0"
"43","8000","8000","8010","8000","850010061","8000","850010061","0"
"43","8000","8000","8010","8000","850010071","8000","850010071","0"
"43","8000","8000","8010","8000","850010081","8000","850010081","0"
"43","8000","8000","8010","8000","850010091","8000","850010091","0"
"43","8000","8000","8010","8000","850010101","8000","850010101","0"
"43","8000","8000","8010","8000","850010111","8000","850010111","0"
"43","8000","8000","8010","8000","850010121","8000","850010121","0"
"43","8000","8000","8010","8000","850010131","8000","850010131","0"
"43","8000","8000","8010","8000","850010141","8000","850010141","0"
"43","8000","8000","8010","8000","850010151","8000","850010151","0"
"43","8000","8000","8010","8000","850010161","8000","850010161","0"
"43","8000","8000","8010","8000","850010171","8000","850010171","0"
"43","8000","8000","8010","8000","850010181","8000","850010181","0"
"43","8000","8000","8010","8000","850010191","8000","850010191","0"
"43","8000","8000","8010","8000","850010201","8000","850010201","0"
"43","8000","8000","8010","8000","850010211","8000","850010211","0"
"43","8000","8000","8010","8000","850010221","8000","850010221","0"
"43","8000","8000","8010","8000","850010231","8000","850010231","0"
"43","8000","8000","8010","8000","850010241","8000","850010241","0"
"43","8000","8000","8010","8000","850010251","8000","850010251","0"
"43","8000","8000","8010","8000","850010261","8000","850010261","0"
"43","8000","8000","8010","8000","850010271","8000","850010271","0"
"43","8000","8000","8010","8000","850010281","8000","850010281","0"
"43","8000","8000","8010","8000","850010291","8000","850010291","0"
"43","8000","8000","8010","8000","850010301","8000","850010301","0"
"43","8000","8000","8020","8000","850010311","8000","850010311","0"
"43","8000","8000","8020","8000","850010321","8000","850010321","0"
"43","8000","8000","8020","8000","850010331","8000","850010331","0"
"43","8000","8000","8020","8000","850010341","8000","850010341","0"
"43","8000","8000","8020","8000","850010351","8000","850010351","0"
"43","8000","8000","8020","8000","850010361","8000","850010361","0"
"43","8000","8000","8020","8000","850010371","8000","850010371","0"
"43","8000","8000","8020","8000","850010381","8000","850010381","0"
"43","8000","8000","8020","8000","850010391","8000","850010391","0"
"43","8000","8000","8020","8000","850010401","8000","850010401","0"
"43","8000","8000","8020","8000","850010411","8000","850010411","0"
"43","8000","8000","8020","8000","850010421","8000","850010421","0"
"43","8000","8000","8020","8000","850010431","8000","850010431","0"
"43","8000","8000","8020","8000","850010441","8000","850010441","0"
"43","8000","8000","8020","8000","850010451","8000","850010451","0"
"43","8000","8000","8020","8000","850010461","8000","850010461","0"
"43","8000","8000","8020","8000","850010471","8000","850010471","0"
"43","8000","8000","8020","8000","850010481","8000","850010481","0"
"43","8000","8000","8020","8000","850010491","8000","850010491","0"
"43","8000","8000","8020","8000","850010501","8000","850010501","0"
"43","8000","8000","8020","8000","850010511","8000","850010511","0"
"43","8000","8000","8020","8000","850010521","8000","850010521","0"
"43","8000","8000","8020","8000","850010531","8000","850010531","0"
