fe9f3eb8d853a061bcc3b236818a64f6d423871e710f92d3b3f2788aa77231dd,f0df819e3ded1b3e0b0f1b1bd69edfa46ea74aa1b2a04db82576c61363f01d3d,46d193643153c5259b9c90ad7f82efa5de76146b51816daac7727f2f8b0e4faf,42e47fc8e809c15295c83b32ab638f84c20f43bba0c91eb2857c876e6a3ebea4,7bb8068a7b073d1bb50a2e16642285110759df8481254966d38470e51abac775,5bcdd7bd025c7b61ebf8e970d5a16d2c66a6648b05b8365e0fda518005aa1403,c47873d33bb04c804f03c941a195aeb5ee017c456d1513f2d7ce0701bf212bef,925919276cc7d5a08adcd1aab418eb1c01cc5fc597f318cb2bc3ac2784a3cac7,c9ef935e06984f2489568efb176132dac62ade34f85bb20f836753e232acef4f,4a98a5effe7f2821c2d7e99a11a2e1f8b8521434a38cc463124419d48a72e5ee,ad5a3385174abbe02dda750ec806f73719b7f1ae0a002e8cd260c29cc87a23b0,116e9a2805b00d1bfd05d1e4e8f65b8d05146452918e5b1e251cd0cb35d999b9,c53f489785c1670711aa9076ee74618cd904a38db0c36369a2cbf780a1ed9a75,d24addf0fdb2546b465db963bdd434056c06db7175d67a23781740235c8c05e8
"0","54","能夠領取獎勵了！\n請檢查看看","2","0","2","-416.5","190801","10044","4","2020/11/20 15:59:59","2020/11/02 16:00:00","花凜","10044004"
"0","57","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","1","0","1","-416.5","190801","10044","5","2020/11/20 15:59:59","2020/11/02 16:00:00","花凜","10044005"
"0","55","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","1","5.506","2","-363","190801","10044","1","2020/11/20 15:59:59","2020/11/02 16:00:00","花凜","10044006"
"0","55","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","2","1.216","1","-363","190801","10044","2","2020/11/20 15:59:59","2020/11/02 16:00:00","花凜","10044007"
"0","56","辛苦了\n別忘記使用討伐證\n來進行交換哦！","2","1.539","1","-363","190801","10044","3","2020/11/20 15:59:59","2020/11/02 16:00:00","花凜","10044008"
"0","56","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","2","1.875","1","-363","190801","10044","4","2020/11/20 15:59:59","2020/11/02 16:00:00","花凜","10044009"
"8","51","","4","14.15","5","-285","113101","10044","111","2020/11/20 15:59:59","2020/11/02 16:00:00","流夏（夏日）","10044102"
"8","51","","5","9.48","2","-285","113301","10044","211","2020/11/20 15:59:59","2020/11/02 16:00:00","七七香（夏日）","10044104"
"8","51","","3","0","3","-285","113201","10044","311","2020/11/20 15:59:59","2020/11/02 16:00:00","杏奈（夏日）","10044106"
"8","51","","1","9.376","2","-285","105601","10044","102","2020/11/20 15:59:59","2020/11/02 16:00:00","流夏","10044107"
"8","51","","1","9.376","2","-285","113101","10044","112","2020/11/20 15:59:59","2020/11/02 16:00:00","流夏（夏日）","10044108"
"8","51","","3","0","3","-285","101301","10044","202","2020/11/20 15:59:59","2020/11/02 16:00:00","七七香","10044109"
"8","51","","3","0","3","-285","113301","10044","212","2020/11/20 15:59:59","2020/11/02 16:00:00","七七香（夏日）","10044110"
"8","51","","4","8.18","1","-285","100901","10044","302","2020/11/20 15:59:59","2020/11/02 16:00:00","杏奈","10044111"
"8","51","","4","8.18","1","-285","113201","10044","312","2020/11/20 15:59:59","2020/11/02 16:00:00","杏奈（夏日）","10044112"
"8","51","","4","0","4","-285","105601","10044","103","2020/11/20 15:59:59","2020/11/02 16:00:00","流夏","10044113"
"8","51","","4","0","4","-285","113101","10044","113","2020/11/20 15:59:59","2020/11/02 16:00:00","流夏（夏日）","10044114"
"8","51","","4","10.33","5","-285","101301","10044","203","2020/11/20 15:59:59","2020/11/02 16:00:00","七七香","10044115"
"8","51","","4","10.33","5","-285","113301","10044","213","2020/11/20 15:59:59","2020/11/02 16:00:00","七七香（夏日）","10044116"
"8","51","","4","0","4","-285","100901","10044","303","2020/11/20 15:59:59","2020/11/02 16:00:00","杏奈","10044117"
"8","51","","4","0","4","-285","113201","10044","313","2020/11/20 15:59:59","2020/11/02 16:00:00","杏奈（夏日）","10044118"
"8","52","","1","8.83","2","-285","105601","10044","104","2020/11/20 15:59:59","2020/11/02 16:00:00","流夏","10044119"
"8","52","","1","8.83","2","-285","113101","10044","114","2020/11/20 15:59:59","2020/11/02 16:00:00","流夏（夏日）","10044120"
"8","52","","4","0","4","-285","101301","10044","204","2020/11/20 15:59:59","2020/11/02 16:00:00","七七香","10044121"
"8","52","","4","0","4","-285","113301","10044","214","2020/11/20 15:59:59","2020/11/02 16:00:00","七七香（夏日）","10044122"
"8","52","","1","4.73","2","-285","100901","10044","304","2020/11/20 15:59:59","2020/11/02 16:00:00","杏奈","10044123"
"8","52","","1","4.73","2","-285","113201","10044","314","2020/11/20 15:59:59","2020/11/02 16:00:00","杏奈（夏日）","10044124"
"8","52","","1","9.68","2","-285","105601","10044","105","2020/11/20 15:59:59","2020/11/02 16:00:00","流夏","10044125"
"8","52","","1","9.68","2","-285","113101","10044","115","2020/11/20 15:59:59","2020/11/02 16:00:00","流夏（夏日）","10044126"
"8","52","","1","6.15","2","-285","101301","10044","205","2020/11/20 15:59:59","2020/11/02 16:00:00","七七香","10044127"
"8","52","","1","6.15","2","-285","113301","10044","215","2020/11/20 15:59:59","2020/11/02 16:00:00","七七香（夏日）","10044128"
"8","52","","1","13.22","2","-285","100901","10044","305","2020/11/20 15:59:59","2020/11/02 16:00:00","杏奈","10044129"
"8","52","","1","13.22","2","-285","113201","10044","315","2020/11/20 15:59:59","2020/11/02 16:00:00","杏奈（夏日）","10044130"
"8","52","","2","0","2","-285","105601","10044","106","2020/11/20 15:59:59","2020/11/02 16:00:00","流夏","10044131"
"8","52","","2","0","2","-285","113101","10044","116","2020/11/20 15:59:59","2020/11/02 16:00:00","流夏（夏日）","10044132"
"8","52","","1","4.85","2","-285","101301","10044","206","2020/11/20 15:59:59","2020/11/02 16:00:00","七七香","10044133"
"8","52","","1","4.85","2","-285","113301","10044","216","2020/11/20 15:59:59","2020/11/02 16:00:00","七七香（夏日）","10044134"
"8","52","","1","4.92","2","-285","100901","10044","306","2020/11/20 15:59:59","2020/11/02 16:00:00","杏奈","10044135"
"8","52","","1","4.92","2","-285","113201","10044","316","2020/11/20 15:59:59","2020/11/02 16:00:00","杏奈（夏日）","10044136"
"0","53","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","1","3.414","2","-416.5","190801","10045","1","2020/11/27 15:59:59","2020/11/17 12:00:00","花凜","10045001"
"0","53","將任務完成，\n並獲得獎勵吧！","1","3.099","2","-416.5","190801","10045","2","2020/11/27 15:59:59","2020/11/17 12:00:00","花凜","10045002"
"0","54","似乎有能夠\n領取的獎勵了，\n請確認看看。","1","2.801","2","-416.5","190801","10045","3","2020/11/27 15:59:59","2020/11/17 12:00:00","花凜","10045003"
"0","54","能夠領取獎勵了！\n請檢查看看","2","0","2","-416.5","190801","10045","4","2020/11/27 15:59:59","2020/11/17 12:00:00","花凜","10045004"
"0","57","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","1","0","1","-416.5","190801","10045","5","2020/11/27 15:59:59","2020/11/17 12:00:00","花凜","10045005"
"0","55","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","1","5.506","2","-363","190801","10045","1","2020/11/27 15:59:59","2020/11/17 12:00:00","花凜","10045006"
"0","55","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","2","1.216","1","-363","190801","10045","2","2020/11/27 15:59:59","2020/11/17 12:00:00","花凜","10045007"
"0","56","辛苦了\n別忘記使用討伐證\n來進行交換哦！","2","1.539","1","-363","190801","10045","3","2020/11/27 15:59:59","2020/11/17 12:00:00","花凜","10045008"
"0","56","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","2","1.875","1","-363","190801","10045","4","2020/11/27 15:59:59","2020/11/17 12:00:00","花凜","10045009"
"0","51","","4","9.1","1","-285","110501","10045","101","2020/11/27 15:59:59","2020/11/17 12:00:00","香織（夏日）","10045101"
"0","51","","4","5.5","1","-285","110401","10045","201","2020/11/27 15:59:59","2020/11/17 12:00:00","真琴（夏日）","10045102"
"0","51","","4","9.7","5","-285","110601","10045","301","2020/11/27 15:59:59","2020/11/17 12:00:00","真步（夏日）","10045103"
"0","51","","6","8.5","1","-285","110501","10045","102","2020/11/27 15:59:59","2020/11/17 12:00:00","香織（夏日）","10045104"
"0","51","","5","13.5","3","-285","110401","10045","202","2020/11/27 15:59:59","2020/11/17 12:00:00","真琴（夏日）","10045105"
"0","51","","3","3.8","5","-285","110601","10045","302","2020/11/27 15:59:59","2020/11/17 12:00:00","真步（夏日）","10045106"
"0","51","","1","4.4","2","-285","110501","10045","103","2020/11/27 15:59:59","2020/11/17 12:00:00","香織（夏日）","10045107"
"0","51","","1","6.8","2","-285","110401","10045","203","2020/11/27 15:59:59","2020/11/17 12:00:00","真琴（夏日）","10045108"
"0","51","","1","8.5","2","-285","110601","10045","303","2020/11/27 15:59:59","2020/11/17 12:00:00","真步（夏日）","10045109"
"0","52","","1","4.6","2","-285","110501","10045","104","2020/11/27 15:59:59","2020/11/17 12:00:00","香織（夏日）","10045110"
"0","52","","1","0","1","-285","110401","10045","204","2020/11/27 15:59:59","2020/11/17 12:00:00","真琴（夏日）","10045111"
"0","52","","1","13.3","2","-285","110601","10045","304","2020/11/27 15:59:59","2020/11/17 12:00:00","真步（夏日）","10045112"
"0","52","","1","8.4","2","-285","110501","10045","105","2020/11/27 15:59:59","2020/11/17 12:00:00","香織（夏日）","10045113"
"0","52","","1","15.1","2","-285","110401","10045","205","2020/11/27 15:59:59","2020/11/17 12:00:00","真琴（夏日）","10045114"
"0","52","","1","12.5","2","-285","110601","10045","305","2020/11/27 15:59:59","2020/11/17 12:00:00","真步（夏日）","10045115"
"0","52","","1","6.5","2","-285","110501","10045","106","2020/11/27 15:59:59","2020/11/17 12:00:00","香織（夏日）","10045116"
"0","52","","1","13.8","2","-285","110401","10045","206","2020/11/27 15:59:59","2020/11/17 12:00:00","真琴（夏日）","10045117"
"0","52","","1","13.3","5","-285","110601","10045","306","2020/11/27 15:59:59","2020/11/17 12:00:00","真步（夏日）","10045118"
"0","53","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","1","3.414","2","-416.5","190801","10046","1","2030/01/01 14:59:59","2020/07/31 12:00:00","花凜","10046001"
"0","53","將任務完成，\n並獲得獎勵吧！","1","3.099","2","-416.5","190801","10046","2","2030/01/01 14:59:59","2020/07/31 12:00:00","花凜","10046002"
"0","54","似乎有能夠\n領取的獎勵了，\n請確認看看。","1","2.801","2","-416.5","190801","10046","3","2030/01/01 14:59:59","2020/07/31 12:00:00","花凜","10046003"
"0","54","能夠領取獎勵了！\n請檢查看看","2","0","2","-416.5","190801","10046","4","2030/01/01 14:59:59","2020/07/31 12:00:00","花凜","10046004"
"0","57","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","1","0","1","-416.5","190801","10046","5","2030/01/01 14:59:59","2020/07/31 12:00:00","花凜","10046005"
"0","55","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","1","5.506","2","-363","190801","10046","1","2030/01/01 14:59:59","2020/07/31 12:00:00","花凜","10046006"
"0","55","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","2","1.216","1","-363","190801","10046","2","2030/01/01 14:59:59","2020/07/31 12:00:00","花凜","10046007"
"0","56","辛苦了\n別忘記使用討伐證\n來進行交換哦！","2","1.539","1","-363","190801","10046","3","2030/01/01 14:59:59","2020/07/31 12:00:00","花凜","10046008"
"0","56","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","2","1.875","1","-363","190801","10046","4","2030/01/01 14:59:59","2020/07/31 12:00:00","花凜","10046009"
"8","51","","2","6","5","-285","101501","10046","101","2030/01/01 14:59:59","2020/07/31 12:00:00","美里","10046101"
"8","51","","2","6","5","-285","113501","10046","111","2030/01/01 14:59:59","2020/07/31 12:00:00","美里（夏日）","10046102"
"8","51","","1","4.15","2","-285","101201","10046","201","2030/01/01 14:59:59","2020/07/31 12:00:00","初音","10046103"
"8","51","","1","4.15","2","-285","113401","10046","211","2030/01/01 14:59:59","2020/07/31 12:00:00","初音（夏日）","10046104"
"8","51","","4","6.3","2","-285","101501","10046","102","2030/01/01 14:59:59","2020/07/31 12:00:00","美里","10046105"
"8","51","","4","6.3","2","-285","113501","10046","112","2030/01/01 14:59:59","2020/07/31 12:00:00","美里（夏日）","10046106"
"8","51","","2","7.43","1","-285","101201","10046","202","2030/01/01 14:59:59","2020/07/31 12:00:00","初音","10046107"
"8","51","","2","7.43","1","-285","113401","10046","212","2030/01/01 14:59:59","2020/07/31 12:00:00","初音（夏日）","10046108"
"8","51","","5","10.4","2","-285","101501","10046","103","2030/01/01 14:59:59","2020/07/31 12:00:00","美里","10046109"
"8","51","","5","10.4","2","-285","113501","10046","113","2030/01/01 14:59:59","2020/07/31 12:00:00","美里（夏日）","10046110"
"8","51","","1","5.71","1","-285","101201","10046","203","2030/01/01 14:59:59","2020/07/31 12:00:00","初音","10046111"
"8","51","","1","5.71","1","-285","113401","10046","213","2030/01/01 14:59:59","2020/07/31 12:00:00","初音（夏日）","10046112"
"8","52","","1","8.71","2","-285","101501","10046","104","2030/01/01 14:59:59","2020/07/31 12:00:00","美里","10046113"
"8","52","","1","8.71","2","-285","113501","10046","114","2030/01/01 14:59:59","2020/07/31 12:00:00","美里（夏日）","10046114"
"8","52","","1","4.2","2","-285","101201","10046","204","2030/01/01 14:59:59","2020/07/31 12:00:00","初音","10046115"
"8","52","","1","4.2","2","-285","113401","10046","214","2030/01/01 14:59:59","2020/07/31 12:00:00","初音（夏日）","10046116"
"8","52","","1","7.5","1","-285","101501","10046","105","2030/01/01 14:59:59","2020/07/31 12:00:00","美里","10046117"
"8","52","","1","7.5","1","-285","113501","10046","115","2030/01/01 14:59:59","2020/07/31 12:00:00","美里（夏日）","10046118"
"8","52","","5","13.55","2","-285","101201","10046","205","2030/01/01 14:59:59","2020/07/31 12:00:00","初音","10046119"
"8","52","","5","13.55","2","-285","113401","10046","215","2030/01/01 14:59:59","2020/07/31 12:00:00","初音（夏日）","10046120"
"8","52","","1","7.75","2","-285","101501","10046","106","2030/01/01 14:59:59","2020/07/31 12:00:00","美里","10046121"
"8","52","","1","7.75","2","-285","113501","10046","116","2030/01/01 14:59:59","2020/07/31 12:00:00","美里（夏日）","10046122"
"8","52","","1","4.36","2","-285","101201","10046","206","2030/01/01 14:59:59","2020/07/31 12:00:00","初音","10046123"
"8","52","","1","4.36","2","-285","113401","10046","216","2030/01/01 14:59:59","2020/07/31 12:00:00","初音（夏日）","10046124"
"0","53","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","1","3.414","2","-416.5","190801","10047","1","2020/12/27 15:59:59","2020/12/18 16:00:00","花凜","10047001"
"0","53","將任務完成，\n並獲得獎勵吧！","1","3.099","2","-416.5","190801","10047","2","2020/12/27 15:59:59","2020/12/18 16:00:00","花凜","10047002"
"0","54","似乎有能夠\n領取的獎勵了，\n請確認看看。","1","2.801","2","-416.5","190801","10047","3","2020/12/27 15:59:59","2020/12/18 16:00:00","花凜","10047003"
"0","54","能夠領取獎勵了！\n請檢查看看","2","0","2","-416.5","190801","10047","4","2020/12/27 15:59:59","2020/12/18 16:00:00","花凜","10047004"
"0","57","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","1","0","1","-416.5","190801","10047","5","2020/12/27 15:59:59","2020/12/18 16:00:00","花凜","10047005"
"0","55","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","1","5.506","2","-363","190801","10047","1","2020/12/27 15:59:59","2020/12/18 16:00:00","花凜","10047006"
"0","55","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","2","1.216","1","-363","190801","10047","2","2020/12/27 15:59:59","2020/12/18 16:00:00","花凜","10047007"
"0","56","辛苦了\n別忘記使用討伐證\n來進行交換哦！","2","1.539","1","-363","190801","10047","3","2020/12/27 15:59:59","2020/12/18 16:00:00","花凜","10047008"
"0","56","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","2","1.875","1","-363","190801","10047","4","2020/12/27 15:59:59","2020/12/18 16:00:00","花凜","10047009"
"0","51","","1","9.228","4","-285","110701","10047","101","2020/12/27 15:59:59","2020/12/18 16:00:00","碧","10047101"
"0","51","","1","10.38","5","-285","110801","10047","201","2020/12/27 15:59:59","2020/12/18 16:00:00","克蘿依","10047102"
"0","51","","2","10.151","1","-285","110901","10047","301","2020/12/27 15:59:59","2020/12/18 16:00:00","琪愛兒","10047103"
"0","51","","1","7.071","2","-285","111001","10047","401","2020/12/27 15:59:59","2020/12/18 16:00:00","優妮","10047104"
"0","51","","2","0","2","-285","110701","10047","102","2020/12/27 15:59:59","2020/12/18 16:00:00","碧","10047105"
"0","51","","1","3.264","2","-285","110801","10047","202","2020/12/27 15:59:59","2020/12/18 16:00:00","克蘿依","10047106"
"0","51","","2","0","2","-285","110901","10047","302","2020/12/27 15:59:59","2020/12/18 16:00:00","琪愛兒","10047107"
"0","51","","3","8.081","2","-285","111001","10047","402","2020/12/27 15:59:59","2020/12/18 16:00:00","優妮","10047108"
"0","51","","1","0","1","-285","110701","10047","103","2020/12/27 15:59:59","2020/12/18 16:00:00","碧","10047109"
"0","51","","3","2.853","1","-285","110801","10047","203","2020/12/27 15:59:59","2020/12/18 16:00:00","克蘿依","10047110"
"0","51","","1","3.148","2","-285","110901","10047","303","2020/12/27 15:59:59","2020/12/18 16:00:00","琪愛兒","10047111"
"0","51","","1","5.867","2","-285","111001","10047","403","2020/12/27 15:59:59","2020/12/18 16:00:00","優妮","10047112"
"0","52","","4","4.129","5","-285","110701","10047","104","2020/12/27 15:59:59","2020/12/18 16:00:00","碧","10047113"
"0","52","","1","10.583","2","-285","110801","10047","204","2020/12/27 15:59:59","2020/12/18 16:00:00","克蘿依","10047114"
"0","52","","4","3.971","2","-285","110901","10047","304","2020/12/27 15:59:59","2020/12/18 16:00:00","琪愛兒","10047115"
"0","52","","2","10.532","5","-285","111001","10047","404","2020/12/27 15:59:59","2020/12/18 16:00:00","優妮","10047116"
"0","52","","2","7.248","5","-285","110701","10047","105","2020/12/27 15:59:59","2020/12/18 16:00:00","碧","10047117"
"0","52","","4","6.184","6","-285","110801","10047","205","2020/12/27 15:59:59","2020/12/18 16:00:00","克蘿依","10047118"
"0","52","","2","0","2","-285","110901","10047","305","2020/12/27 15:59:59","2020/12/18 16:00:00","琪愛兒","10047119"
"0","52","","1","10.021","5","-285","111001","10047","405","2020/12/27 15:59:59","2020/12/18 16:00:00","優妮","10047120"
"0","52","","2","4.473","5","-285","110701","10047","106","2020/12/27 15:59:59","2020/12/18 16:00:00","碧","10047121"
"0","52","","1","7.12","5","-285","110801","10047","206","2020/12/27 15:59:59","2020/12/18 16:00:00","克蘿依","10047122"
"0","52","","1","6.568","2","-285","110901","10047","306","2020/12/27 15:59:59","2020/12/18 16:00:00","琪愛兒","10047123"
"0","52","","3","6.825","2","-285","111001","10047","406","2020/12/27 15:59:59","2020/12/18 16:00:00","優妮","10047124"
"0","53","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","1","3.414","2","-416.5","190801","10048","1","2021/01/18 15:59:59","2020/12/28 16:00:00","花凜","10048001"
"0","53","將任務完成，\n並獲得獎勵吧！","1","3.099","2","-416.5","190801","10048","2","2021/01/18 15:59:59","2020/12/28 16:00:00","花凜","10048002"
"0","54","似乎有能夠\n領取的獎勵了，\n請確認看看。","1","2.801","2","-416.5","190801","10048","3","2021/01/18 15:59:59","2020/12/28 16:00:00","花凜","10048003"
"0","54","能夠領取獎勵了！\n請檢查看看","2","0","2","-416.5","190801","10048","4","2021/01/18 15:59:59","2020/12/28 16:00:00","花凜","10048004"
"0","57","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","1","0","1","-416.5","190801","10048","5","2021/01/18 15:59:59","2020/12/28 16:00:00","花凜","10048005"
"0","55","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","1","5.506","2","-363","190801","10048","1","2021/01/18 15:59:59","2020/12/28 16:00:00","花凜","10048006"
"0","55","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","2","1.216","1","-363","190801","10048","2","2021/01/18 15:59:59","2020/12/28 16:00:00","花凜","10048007"
"0","56","辛苦了\n別忘記使用討伐證\n來進行交換哦！","2","1.539","1","-363","190801","10048","3","2021/01/18 15:59:59","2020/12/28 16:00:00","花凜","10048008"
"0","56","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","2","1.875","1","-363","190801","10048","4","2021/01/18 15:59:59","2020/12/28 16:00:00","花凜","10048009"
"8","51","","5","12.962","4","-285","113801","10048","101","2021/01/18 15:59:59","2020/12/28 16:00:00","依里（天使）","10048101"
"8","51","","5","12.809","2","-285","100601","10048","201","2021/01/18 15:59:59","2020/12/28 16:00:00","茜里","10048102"
"8","51","","2","6.373","4","-285","113801","10048","102","2021/01/18 15:59:59","2020/12/28 16:00:00","外表依里・聲音茜里","10048104"
"8","51","","3","8.829","4","-285","113701","10048","202","2021/01/18 15:59:59","2020/12/28 16:00:00","外表茜里・聲音依里","10048105"
