0dfff4c31a958a21c0ca8710c1885bb9e27628123d22080b39fa5dd9d3c76590,cf2a89d1a0276607b0ffccfcd3e93a072b51c04b139aee91f7632322bdd526ab,26e05192bf08f5e80eebfd0635fdd147ef128e1caa84f65cd4235f529ba5f9f4,c1e1896807c04f797ac010ee2f317812120c134568a926cff9a691409a34c43c,9bf864cfa1ce9f5eb36ccb3bd9de4a7f4cb74a992fd8770f27d20b7f29b4414b,bd462cd23be396397e7a22ba65cfe6e4572d30ba4132fb9ed702dbf02fe2f8d5,491daf9e13c99226e4c711b0f6442cbb3663953d722d9ff1742ee936d4025f5e,35f9a27493f1dfd6e80bd0146dc518afa052e3d1a6db004c1c514e835d4b86a3,f6eabb3ff54307b7ea3fedc55390b1391dcb93cb8d96e04f3ce5899f9384749d,dfc0f7dd97552c438e9eaac29021009f16e5dd07e668f337f43d1f326bc12532,f533499e2dfa529f376825156f5af5c5104a42d540d6bd895de414e7f8ae2f82
"4514","","106011","wac_birthday_reaction_05","1","0.2","wac_birthday_reaction_04","0.2","0","4514021","3"
"4514","","106431","wac_birthday_reaction_02","1","0.2","wac_birthday_reaction_03","0.2","0","4514022","3"
"4514","","0.3","","","","","","","4514023","93"
"4514","","105811","wac_birthday_run_01","","","","0.2","1","4514024","3"
"4514","","105811","0","","","3","","-70","4514025","2"
"4514","","2.5","","","","","","","4514026","93"
"4514","","602","1","","","","","","4514027","32"
"4514","","0.6","","","","","","","4514028","93"
"4514","","600","0","","","","","","4514029","32"
"4514","","611","0","","","","","","4514030","32"
"4514","","604","0","","","","","","4514031","32"
"4514","","701","1","","","","","","4514032","32"
"4514","","900","0","","","0.01","","0","4514033","33"
"4514","","105811","wac_birthday_blowout_02","1","0.2","wac_birthday_wish_02","0.2","0","4514034","3"
"4514","","105811","-200","","","0.01","","-330","4514035","2"
"4514","","106011","wac_birthday_idle_doya","","","","0.2","1","4514036","3"
"4514","","106011","180","","","0.01","","-320","4514037","2"
"4514","","105911","wac_birthday_idle_wish","","","","0.2","1","4514038","3"
"4514","","105911","300","","","0.01","","-360","4514039","2"
"4514","","106431","wac_birthday_idle_smile","","","","0.2","1","4514040","3"
"4514","","106431","420","","","0.01","","-340","4514041","2"
"4514","","0","","","","","","","4514042","93"
"4514","","800","1","","","","","","4514043","32"
"4514","","0.7","","","","","","","4514044","93"
"4514","","702","1","","","","","","4514045","32"
"4514","","0.5","","","","","","","4514046","93"
"4514","","se_common","se_sys_login_birthday_blow_candle","","","","","0","4514047","23"
"4514","","701","0","","","","","","4514048","32"
"4514","","0.4","","","","","","","4514049","93"
"4514","","se_common","se_sys_login_birthday_cracker","","","","","0","4514050","23"
"4514","","700","1","","","","","","4514051","32"
"4514","","se_common","se_sys_login_birthday_calendar_applause","","","","","0","4514052","23"
"4514","","106011","wac_birthday_clap","1","0.2","wac_birthday_idle_doya","0.2","0","4514053","3"
"4514","","0.1","","","","","","","4514054","93"
"4514","","105911","wac_birthday_clap_to_wish","1","0.2","wac_birthday_idle_wish","0.2","0","4514055","3"
"4514","","0.1","","","","","","","4514056","93"
"4514","","106431","wac_birthday_clap","1","0.2","wac_birthday_idle_smile","0.2","0","4514057","3"
"4514","","2","","","","","","","4514058","93"
"4514","","1","","","","","","","4514059","131"
"4514","","vo_wac_04514","vo_wac_04514_000","","","0","","0","4514060","21"
"4514","0.5","105811","這是生日蛋糕嗎！？\n謝謝你♪\n看起來好好吃……\n我馬上來大快朵頤囉♪","1","0","1","0","10","4514061","11"
"4514","","0","","","","","","","4514062","91"
"4514","","105811","wac_birthday_idle_kyapi","","","","0.2","1","4514063","3"
"4514","","106011","wac_birthday_talk_normal","","","","0.2","1","4514064","3"
"4514","","vo_wac_04514","vo_wac_04514_001","","","0","","0","4514065","21"
"4514","0.5","106011","慢著慢著，等一下────！！\n蠟燭都還沒拿下來耶！？\n妳這個人真的是一點也沒變啊……\n呵呵，生日快樂。","1","0","1","0","10","4514066","11"
"4514","","0","","","","","","","4514067","91"
"4514","","106011","wac_birthday_idle_doya","","","","0.2","1","4514068","3"
"4514","","105811","wac_birthday_talk_kyapi","","","","0.2","1","4514069","3"
"4514","","vo_wac_04514","vo_wac_04514_002","","","0","","0","4514070","21"
"4514","0.5","105811","嘻嘻，謝謝妳♪\n我會好好品嚐的！\n能夠得到大家的祝福，\n今天是最棒的紀念日♪","1","0","1","0","10","4514071","11"
"4514","","0","","","","","","","4514072","91"
"4514","","105811","wac_birthday_talk_wish","","","","0.2","1","4514073","3"
"4514","","vo_wac_04514","vo_wac_04514_003","","","0","","0","4514074","21"
"4514","0.5","105811","不論是今天、明天，還是遙遠的未來，\n都希望我們可以同桌享用豐盛的餐點♪\n當然，你也要一起喔！\n今後也請多多指教呢！","1","0","1","0","10","4514075","11"
"4514","","0","","","","","","","4514076","91"
"4514","","0","","","","","","","4514077","22"
"4814","","bgm_M321","bgm_M321_2C","","","","","","4814001","25"
"4814","wac_birthday_idle_normal","1","102011","-70","0","-1000","2","250","4814002","1"
"4814","wac_birthday_idle_doya","1","103611","-270","1","230","2","256","4814003","1"
"4814","wac_birthday_idle_kyapi","1","100411","-310","1","410","2","257","4814004","1"
"4814","","102011","300","","","","","","4814005","13"
"4814","","103611","300","","","","","","4814006","13"
"4814","","600","600","1","","0","1","0","4814007","31"
"4814","","602","602","1","","0","0","0","4814008","31"
"4814","","603","603","1","","0","0","0","4814009","31"
"4814","","604","604","1","","60","1","30","4814010","31"
"4814","","611","611","1","","0","1","0","4814011","31"
"4814","","700","700","1","","0","0","0","4814012","31"
"4814","","701","701","1","","0","0","0","4814013","31"
"4814","","702","702","1","","0","0","0","4814014","31"
"4814","","800","800","1","","0","0","0","4814015","31"
"4814","","901","901","1","","60","1","30","4814016","31"
"4814","","1","","","","","","","4814017","93"
"4814","","100411","wac_birthday_reaction_02","1","0.2","wac_birthday_reaction_03","0.2","0","4814018","3"
"4814","","0.1","","","","","","","4814019","93"
"4814","","103611","wac_birthday_reaction_01","1","0.2","wac_birthday_reaction_04","0.2","0","4814020","3"
"4814","","0.3","","","","","","","4814021","93"
"4814","","102011","wac_birthday_run_01","","","","0.2","1","4814022","3"
"4814","","102011","0","","","3","","-70","4814023","2"
"4814","","2.5","","","","","","","4814024","93"
"4814","","602","1","","","","","","4814025","32"
"4814","","0.6","","","","","","","4814026","93"
"4814","","600","0","","","","","","4814027","32"
"4814","","611","0","","","","","","4814028","32"
"4814","","604","0","","","","","","4814029","32"
"4814","","701","1","","","","","","4814030","32"
"4814","","901","0","","","0.01","","0","4814031","33"
"4814","","102011","wac_birthday_blowout_02","1","0.2","wac_birthday_wish_02","0.2","0","4814032","3"
"4814","","102011","-200","","","0.01","","-330","4814033","2"
"4814","","103611","wac_birthday_idle_doya","","","","0.2","1","4814034","3"
"4814","","103611","180","","","0.01","","-320","4814035","2"
"4814","","100411","wac_birthday_idle_kyapi","","","","0.2","1","4814036","3"
"4814","","100411","320","","","0.01","","-340","4814037","2"
"4814","","0","","","","","","","4814038","93"
"4814","","800","1","","","","","","4814039","32"
"4814","","0.7","","","","","","","4814040","93"
"4814","","702","1","","","","","","4814041","32"
"4814","","0.5","","","","","","","4814042","93"
"4814","","se_common","se_sys_login_birthday_blow_candle","","","","","0","4814043","23"
"4814","","701","0","","","","","","4814044","32"
"4814","","0.4","","","","","","","4814045","93"
"4814","","se_common","se_sys_login_birthday_cracker","","","","","0","4814046","23"
"4814","","700","1","","","","","","4814047","32"
"4814","","se_common","se_sys_login_birthday_calendar_applause","","","","","0","4814048","23"
"4814","","103611","wac_birthday_clap","1","0.2","wac_birthday_idle_doya","0.2","0","4814049","3"
"4814","","0.1","","","","","","","4814050","93"
"4814","","100411","wac_birthday_clap","1","0.2","wac_birthday_idle_kyapi","0.2","0","4814051","3"
"4814","","2","","","","","","","4814052","93"
"4814","","1","","","","","","","4814053","131"
"4814","","vo_wac_04814","vo_wac_04814_000","","","0","","0","4814054","21"
"4814","0.5","102011","哇～是蛋糕呢～！\n比店裡賣的還要大個……！\n好厲害好厲害♪","1","0","1","0","10","4814055","11"
"4814","","0","","","","","","","4814056","91"
"4814","","102011","wac_birthday_idle_smile","","","","0.2","1","4814057","3"
"4814","","103611","wac_birthday_talk_doya","","","","0.2","1","4814058","3"
"4814","","vo_wac_04814","vo_wac_04814_001","","","0","","0","4814059","21"
"4814","0.5","103611","這是我們偷偷做的喔！\n雖然中途禊跑來搗蛋，\n弄得一團亂就是了……\n美美，祝妳生日快樂喔♪","1","0","1","0","10","4814060","11"
"4814","","0","","","","","","","4814061","91"
"4814","","103611","wac_birthday_idle_doya","","","","0.2","1","4814062","3"
"4814","","102011","wac_birthday_talk_smile","","","","0.2","1","4814063","3"
"4814","","vo_wac_04814","vo_wac_04814_002","","","0","","0","4814064","21"
"4814","0.5","102011","欸嘿嘿，謝謝你們～\n沒想到能從爸爸媽媽，還有大家那裡\n收到蛋糕，就像做夢一樣……","1","0","1","0","10","4814065","11"
"4814","","0","","","","","","","4814066","91"
"4814","","102011","wac_birthday_talk_kyapi","","","","0.2","1","4814067","3"
"4814","","vo_wac_04814","vo_wac_04814_003","","","0","","0","4814068","21"
"4814","0.5","102011","美美非常幸福呢～♪\n哥哥，也謝謝你！\n等大家生日的時候，\n美美一～定也會幫你們慶祝的♪","1","0","1","0","10","4814069","11"
"4814","","0","","","","","","","4814070","91"
"4814","","0","","","","","","","4814071","22"
"5014","","bgm_M321","bgm_M321_2C","","","","","","5014001","25"
"5014","wac_birthday_idle_normal","1","100211","-70","0","-1000","2","250","5014002","1"
"5014","wac_birthday_idle_normal","1","100311","-270","1","230","2","256","5014003","1"
"5014","wac_birthday_idle_smile","1","100111","-310","1","410","2","257","5014004","1"
"5014","","100211","300","","","","","","5014005","13"
"5014","","100311","300","","","","","","5014006","13"
"5014","","600","600","1","","0","1","0","5014007","31"
"5014","","602","602","1","","0","0","0","5014008","31"
"5014","","603","603","1","","0","0","0","5014009","31"
"5014","","604","604","1","","60","1","30","5014010","31"
"5014","","611","611","1","","0","1","0","5014011","31"
"5014","","700","700","1","","0","0","0","5014012","31"
"5014","","701","701","1","","0","0","0","5014013","31"
"5014","","702","702","1","","0","0","0","5014014","31"
"5014","","800","800","1","","0","0","0","5014015","31"
"5014","","902","902","1","","60","1","30","5014016","31"
"5014","","1","","","","","","","5014017","93"
"5014","","100111","wac_birthday_reaction_02","1","0.2","wac_birthday_reaction_03","0.2","0","5014018","3"
"5014","","0.1","","","","","","","5014019","93"
"5014","","100311","wac_birthday_reaction_01","1","0.2","wac_birthday_reaction_04","0.2","0","5014020","3"
"5014","","0.3","","","","","","","5014021","93"
"5014","","100211","wac_birthday_run_01","","","","0.2","1","5014022","3"
"5014","","100211","0","","","3","","-70","5014023","2"
"5014","","2.5","","","","","","","5014024","93"
"5014","","602","1","","","","","","5014025","32"
"5014","","0.6","","","","","","","5014026","93"
"5014","","600","0","","","","","","5014027","32"
"5014","","611","0","","","","","","5014028","32"
"5014","","604","0","","","","","","5014029","32"
"5014","","701","1","","","","","","5014030","32"
"5014","","902","0","","","0.01","","0","5014031","33"
"5014","","100211","wac_birthday_blowout_01","1","0.2","wac_birthday_wish_04","0.2","0","5014032","3"
"5014","","100211","-200","","","0.01","","-330","5014033","2"
"5014","","100311","wac_birthday_idle_normal","","","","0.2","1","5014034","3"
"5014","","100311","180","","","0.01","","-320","5014035","2"
"5014","","100111","wac_birthday_idle_smile","","","","0.2","1","5014036","3"
"5014","","100111","320","","","0.01","","-340","5014037","2"
"5014","","0","","","","","","","5014038","93"
"5014","","800","1","","","","","","5014039","32"
"5014","","0.7","","","","","","","5014040","93"
"5014","","702","1","","","","","","5014041","32"
"5014","","0.5","","","","","","","5014042","93"
"5014","","se_common","se_sys_login_birthday_blow_candle","","","","","0","5014043","23"
"5014","","701","0","","","","","","5014044","32"
"5014","","0.4","","","","","","","5014045","93"
"5014","","se_common","se_sys_login_birthday_cracker","","","","","0","5014046","23"
"5014","","700","1","","","","","","5014047","32"
"5014","","se_common","se_sys_login_birthday_calendar_applause","","","","","0","5014048","23"
"5014","","100311","wac_birthday_clap","1","0.2","wac_birthday_idle_normal","0.2","0","5014049","3"
"5014","","0.1","","","","","","","5014050","93"
"5014","","100111","wac_birthday_clap","1","0.2","wac_birthday_idle_smile","0.2","0","5014051","3"
"5014","","2","","","","","","","5014052","93"
"5014","","1","","","","","","","5014053","131"
"5014","","vo_wac_05014","vo_wac_05014_000","","","0","","0","5014054","21"
"5014","0.5","100211","這是給我的生日蛋糕嗎！？\n謝、謝謝……！\n……這該不會，\n是你們兩位親手做的吧？","1","0","1","0","10","5014055","11"
"5014","","0","","","","","","","5014056","91"
"5014","","100211","wac_birthday_idle_wish","","","","0.2","1","5014057","3"
"5014","","100311","wac_birthday_talk_normal","","","","0.2","1","5014058","3"
"5014","","vo_wac_05014","vo_wac_05014_001","","","0","","0","5014059","21"
"5014","0.5","100311","嗯，是我跟日和一起做的。\n我們總是受到優衣的幫助，\n想說至少要回個禮給妳。\n……生日快樂，優衣。","1","0","1","0","10","5014060","11"
"5014","","0","","","","","","","5014061","91"
"5014","","100311","wac_birthday_idle_normal","","","","0.2","1","5014062","3"
"5014","","100211","wac_birthday_talk_sad","","","","0.2","1","5014063","3"
"5014","","vo_wac_05014","vo_wac_05014_002","","","0","","0","5014064","21"
"5014","0.5","100211","哪、哪有……我才是老是\n受到你們的幫助……對、對不起！\n你們特地為我慶祝，\n我都開心到要哭了……！","1","0","1","0","10","5014065","11"
"5014","","0","","","","","","","5014066","91"
"5014","","100211","wac_birthday_talk_smile","","","","0.2","1","5014067","3"
"5014","","vo_wac_05014","vo_wac_05014_003","","","0","","0","5014068","21"
"5014","0.5","100211","騎士先生，也很謝謝你。\n能收到大家的祝福，\n我超級幸福的……！\n我會用心品嚐喔！","1","0","1","0","10","5014069","11"
"5014","","0","","","","","","","5014070","91"
"5014","","0","","","","","","","5014071","22"
"5214","","bgm_M321","bgm_M321_2C","","","","","","5214001","25"
"5214","wac_birthday_idle_normal","1","105511","-70","0","-1000","2","250","5214002","1"
"5214","wac_birthday_idle_doya","1","105311","-260","1","170","2","256","5214003","1"
"5214","wac_birthday_idle_normal","1","104511","-310","1","270","2","259","5214004","1"
"5214","wac_birthday_idle_wish","1","100811","-270","1","410","2","257","5214005","1"
"5214","wac_birthday_idle_kyapi","1","103011","-310","1","510","2","258","5214006","1"
"5214","","105511","300","","","","","","5214007","13"
"5214","","105311","300","","","","","","5214008","13"
"5214","","600","600","1","","0","1","0","5214009","31"
"5214","","602","602","1","","0","0","0","5214010","31"
"5214","","603","603","1","","0","0","0","5214011","31"
"5214","","604","604","1","","60","1","30","5214012","31"
"5214","","611","611","1","","0","1","0","5214013","31"
"5214","","700","700","1","","0","0","0","5214014","31"
"5214","","701","701","1","","0","0","0","5214015","31"
"5214","","702","702","1","","0","0","0","5214016","31"
"5214","","800","800","1","","0","0","0","5214017","31"
"5214","","903","903","1","","60","1","30","5214018","31"
"5214","","1","","","","","","","5214019","93"
"5214","","104511","wac_birthday_reaction_05","1","0.2","wac_birthday_reaction_03","0.2","0","5214020","3"
"5214","","105311","wac_birthday_reaction_01","1","0.2","wac_birthday_reaction_03","0.2","0","5214021","3"
"5214","","0.1","","","","","","","5214022","93"
"5214","","100811","wac_birthday_reaction_01","1","0.2","wac_birthday_reaction_04","0.2","0","5214023","3"
"5214","","103011","wac_birthday_reaction_02","1","0.2","wac_birthday_reaction_03","0.2","0","5214024","3"
"5214","","0.3","","","","","","","5214025","93"
"5214","","105511","wac_birthday_run_01","","","","0.2","1","5214026","3"
"5214","","105511","0","","","3","","-70","5214027","2"
"5214","","2.5","","","","","","","5214028","93"
"5214","","602","1","","","","","","5214029","32"
"5214","","0.6","","","","","","","5214030","93"
"5214","","600","0","","","","","","5214031","32"
"5214","","611","0","","","","","","5214032","32"
"5214","","604","0","","","","","","5214033","32"
"5214","","701","1","","","","","","5214034","32"
"5214","","903","0","","","0.01","","0","5214035","33"
"5214","","105511","wac_birthday_blowout_03","1","0.2","wac_birthday_wish_04","0.2","0","5214036","3"
"5214","","105511","-200","","","0.01","","-330","5214037","2"
"5214","","105311","wac_birthday_idle_doya","","","","0.2","1","5214038","3"
"5214","","105311","150","","","0.01","","-320","5214039","2"
"5214","","104511","wac_birthday_idle_normal","","","","0.2","1","5214040","3"
"5214","","104511","260","","","0.01","","-360","5214041","2"
"5214","","100811","wac_birthday_idle_wish","","","","0.2","1","5214042","3"
"5214","","100811","400","","","0.01","","-320","5214043","2"
"5214","","103011","wac_birthday_idle_kyapi","","","","0.2","1","5214044","3"
"5214","","103011","500","","","0.01","","-340","5214045","2"
"5214","","0","","","","","","","5214046","93"
"5214","","800","1","","","","","","5214047","32"
"5214","","0.7","","","","","","","5214048","93"
"5214","","702","1","","","","","","5214049","32"
"5214","","0.5","","","","","","","5214050","93"
"5214","","se_common","se_sys_login_birthday_blow_candle","","","","","0","5214051","23"
"5214","","701","0","","","","","","5214052","32"
"5214","","0.4","","","","","","","5214053","93"
"5214","","se_common","se_sys_login_birthday_cracker","","","","","0","5214054","23"
"5214","","700","1","","","","","","5214055","32"
"5214","","se_common","se_sys_login_birthday_calendar_applause","","","","","0","5214056","23"
"5214","","105311","wac_birthday_clap","1","0.2","wac_birthday_idle_doya","0.2","0","5214057","3"
"5214","","100811","wac_birthday_clap_to_wish","1","0.2","wac_birthday_idle_wish","0.2","0","5214058","3"
"5214","","0.1","","","","","","","5214059","93"
"5214","","104511","wac_birthday_clap","1","0.2","wac_birthday_idle_normal","0.2","0","5214060","3"
"5214","","0.1","","","","","","","5214061","93"
"5214","","103011","wac_birthday_clap","1","0.2","wac_birthday_idle_kyapi","0.2","0","5214062","3"
"5214","","2","","","","","","","5214063","93"
"5214","","1","","","","","","","5214064","131"
"5214","","vo_wac_05214","vo_wac_05214_000","","","0","","0","5214065","21"
"5214","0.5","105511","哇，這是生日蛋糕嗎？\n生日快樂～\n不過是誰的……咦，我、我！？\n你們記得我的生日嗎……？","1","0","1","0","10","5214066","11"
"5214","","0","","","","","","","5214067","91"
"5214","","105511","wac_birthday_idle_wish","","","","0.2","1","5214068","3"
"5214","","105311","wac_birthday_talk_smile","","","","0.2","1","5214069","3"
"5214","","vo_wac_05214","vo_wac_05214_001","","","0","","0","5214070","21"
"5214","0.5","105311","怎麼可能會忘啊！\n步未可是本公會少數的良心……\n不，是重要的存在啊！\n讓我替妳大肆慶祝吧！生日快樂！","1","0","1","0","10","5214071","11"
"5214","","0","","","","","","","5214072","91"
"5214","","105311","wac_birthday_idle_doya","","","","0.2","1","5214073","3"
"5214","","105511","wac_birthday_talk_wish","","","","0.2","1","5214074","3"
"5214","","vo_wac_05214","vo_wac_05214_002","","","0","","0","5214075","21"
"5214","0.5","105511","咦、呃……\n我不是在作夢吧？\n我捏一下臉頰……好痛！\n果然不是夢！","1","0","1","0","10","5214076","11"
"5214","","0","","","","","","","5214077","91"
"5214","","105511","wac_birthday_talk_smile","","","","0.2","1","5214078","3"
"5214","","vo_wac_05214","vo_wac_05214_003","","","0","","0","5214079","21"
"5214","0.5","105511","嗚……謝、謝謝你們！\n還能收到前輩的祝福，\n我真的很開心！\n嘿嘿，我會用心品嚐的……♪","1","0","1","0","10","5214080","11"
"5214","","0","","","","","","","5214081","91"
"5214","","0","","","","","","","5214082","22"
"5514","","bgm_M321","bgm_M321_2C","","","","","","5514001","25"
"5514","wac_birthday_idle_normal","1","101611","-70","0","-1000","2","250","5514002","1"
"5514","wac_birthday_idle_normal","1","105011","-270","1","230","2","256","5514003","1"
"5514","wac_birthday_idle_smile","1","101811","-310","1","410","2","257","5514004","1"
"5514","","101611","300","","","","","","5514005","13"
"5514","","105011","300","","","","","","5514006","13"
"5514","","600","600","1","","0","1","0","5514007","31"
"5514","","602","602","1","","0","0","0","5514008","31"
"5514","","603","603","1","","0","0","0","5514009","31"
"5514","","604","604","1","","60","1","30","5514010","31"
"5514","","611","611","1","","0","1","0","5514011","31"
"5514","","700","700","1","","0","0","0","5514012","31"
"5514","","701","701","1","","0","0","0","5514013","31"
"5514","","702","702","1","","0","0","0","5514014","31"
"5514","","800","800","1","","0","0","0","5514015","31"
"5514","","904","904","1","","60","1","30","5514016","31"
"5514","","1","","","","","","","5514017","93"
"5514","","101811","wac_birthday_reaction_01","1","0.2","wac_birthday_reaction_04","0.2","0","5514018","3"
"5514","","0.1","","","","","","","5514019","93"
"5514","","105011","wac_birthday_reaction_05","1","0.2","wac_birthday_reaction_03","0.2","0","5514020","3"
"5514","","0.3","","","","","","","5514021","93"
"5514","","101611","wac_birthday_run_01","","","","0.2","1","5514022","3"
"5514","","101611","0","","","3","","-70","5514023","2"
"5514","","2.5","","","","","","","5514024","93"
"5514","","602","1","","","","","","5514025","32"
"5514","","0.6","","","","","","","5514026","93"
"5514","","600","0","","","","","","5514027","32"
"5514","","611","0","","","","","","5514028","32"
"5514","","604","0","","","","","","5514029","32"
"5514","","701","1","","","","","","5514030","32"
"5514","","904","0","","","0.01","","0","5514031","33"
"5514","","101611","wac_birthday_blowout_02","1","0.2","wac_birthday_wish_03","0.2","0","5514032","3"
"5514","","101611","-200","","","0.01","","-330","5514033","2"
"5514","","105011","wac_birthday_idle_smile","","","","0.2","1","5514034","3"
"5514","","105011","180","","","0.01","","-320","5514035","2"
"5514","","101811","wac_birthday_idle_wish","","","","0.2","1","5514036","3"
"5514","","101811","320","","","0.01","","-340","5514037","2"
"5514","","0","","","","","","","5514038","93"
"5514","","800","1","","","","","","5514039","32"
"5514","","0.7","","","","","","","5514040","93"
"5514","","702","1","","","","","","5514041","32"
"5514","","0.5","","","","","","","5514042","93"
"5514","","se_common","se_sys_login_birthday_blow_candle","","","","","0","5514043","23"
"5514","","701","0","","","","","","5514044","32"
"5514","","0.4","","","","","","","5514045","93"
"5514","","se_common","se_sys_login_birthday_cracker","","","","","0","5514046","23"
"5514","","700","1","","","","","","5514047","32"
"5514","","se_common","se_sys_login_birthday_calendar_applause","","","","","0","5514048","23"
"5514","","105011","wac_birthday_clap","1","0.2","wac_birthday_idle_smile","0.2","0","5514049","3"
"5514","","0.1","","","","","","","5514050","93"
"5514","","101811","wac_birthday_clap_to_wish","1","0.2","wac_birthday_idle_wish","0.2","0","5514051","3"
"5514","","2","","","","","","","5514052","93"
"5514","","1","","","","","","","5514053","131"
"5514","","vo_wac_05514","vo_wac_05514_000","","","0","","0","5514054","21"
"5514","0.5","101611","哇哇，這是給人家的生日蛋糕？\n沒聽說你們有準備這個啊～！\n人家要感動到哭了啦！","1","0","1","0","10","5514055","11"
"5514","","0","","","","","","","5514056","91"
"5514","","101611","wac_birthday_idle_kyapi","","","","0.2","1","5514057","3"
"5514","","105011","wac_birthday_talk_smile","","","","0.2","1","5514058","3"
"5514","","vo_wac_05514","vo_wac_05514_001","","","0","","0","5514059","21"
"5514","0.5","105011","哼哼，妳可要好好感謝我們啊～\n這可是我跟伊緒熬夜做……不！\n做蛋糕沒花我們什麼力氣啦！\n那個……生日快樂，鈴奈。","1","0","1","0","10","5514060","11"
"5514","","0","","","","","","","5514061","91"
"5514","","105011","wac_birthday_idle_smile","","","","0.2","1","5514062","3"
"5514","","101611","wac_birthday_talk_smile","","","","0.2","1","5514063","3"
"5514","","vo_wac_05514","vo_wac_05514_002","","","0","","0","5514064","21"
"5514","0.5","101611","啊哈哈，嗯，謝謝妳！\n難怪美咲跟小伊緒\n一大早就有一股甜～甜的味道呢～","1","0","1","0","10","5514065","11"
"5514","","0","","","","","","","5514066","91"
"5514","","101611","wac_birthday_talk_kyapi","","","","0.2","1","5514067","3"
"5514","","vo_wac_05514","vo_wac_05514_003","","","0","","0","5514068","21"
"5514","0.5","101611","朋友果然是\n不可或缺的……♪\n好，大家來開派對吧！\n秀才當然也要一起囉！","1","0","1","0","10","5514069","11"
"5514","","0","","","","","","","5514070","91"
"5514","","0","","","","","","","5514071","22"
"6214","","bgm_M321","bgm_M321_2C","","","","","","6214001","25"
"6214","wac_birthday_idle_normal","1","106731","-70","0","-1000","2","250","6214002","1"
"6214","wac_birthday_idle_doya","1","106611","-270","1","230","2","256","6214003","1"
"6214","wac_birthday_idle_normal","1","106511","-310","1","410","2","257","6214004","1"
"6214","","106731","300","","","","","","6214005","13"
"6214","","106611","300","","","","","","6214006","13"
"6214","","600","600","1","","0","1","0","6214007","31"
"6214","","602","602","1","","0","0","0","6214008","31"
"6214","","603","603","1","","0","0","0","6214009","31"
"6214","","604","604","1","","60","1","30","6214010","31"
"6214","","611","611","1","","0","1","0","6214011","31"
"6214","","700","700","1","","0","0","0","6214012","31"
"6214","","701","701","1","","0","0","0","6214013","31"
"6214","","702","702","1","","0","0","0","6214014","31"
"6214","","800","800","1","","0","0","0","6214015","31"
"6214","","905","905","1","","60","1","30","6214016","31"
"6214","","1","","","","","","","6214017","93"
"6214","","106511","wac_birthday_reaction_02","1","0.2","wac_birthday_reaction_03","0.2","0","6214018","3"
"6214","","0.1","","","","","","","6214019","93"
"6214","","106611","wac_birthday_reaction_01","1","0.2","wac_birthday_reaction_03","0.2","0","6214020","3"
"6214","","0.3","","","","","","","6214021","93"
"6214","","106731","wac_birthday_run_01","","","","0.2","1","6214022","3"
"6214","","106731","0","","","3","","-70","6214023","2"
"6214","","2.5","","","","","","","6214024","93"
"6214","","602","1","","","","","","6214025","32"
"6214","","0.6","","","","","","","6214026","93"
"6214","","600","0","","","","","","6214027","32"
"6214","","611","0","","","","","","6214028","32"
"6214","","604","0","","","","","","6214029","32"
"6214","","701","1","","","","","","6214030","32"
"6214","","905","0","","","0.01","","0","6214031","33"
