f2a724fc4d9906367ede6c850a65eadcceac43c2a6b5948f715ee6d3e1e04ecc,9f9a1dec3da12ed2b48afb5c939c57aaeaf5d5a31e250e84e34abdff6eecdfef,bb1733d417f34fa76c5e13b956b7edbd5116796fb2bc8fba378a6748d5c9e4b3,f83fac92f1ad22b63abffd59a585f567690c4865c4bedc04db01a58e38b41e35,3c559aa348727c5a6e9c0df8c0399c52ca3ec71c7347e2e2c367b8045e431394,ab486536cff89af879f7b4477ef2f7da66a1715e4cf1f7dce746b84a39c1cc37,e59e249d16f1f133d096da47e3cc148ca167552fce333af9721ccd529be3f4bd,8619da9e06936bd3b79d7e159f05b4f63f646660df0436253f7d1ccd8ddd5041,c22b74142dc2282f9e243226cd9c0ba22a5df2a462a531311970f14f838d779a,03b82eaf5aeb629f612c6bfbe692a439eb0e0497955fddfeb1f584068a8ad536,09b1299e995437c04f388bf0bfa60c944506ca8dcf29b6058be735f7feb6fc09,d6343cc942f5e569baf7621860c4ffdde01078d9c371967b319896ecab2c9546,809f6bbc301582262c5259e92de8f36386e35931cb083285b0114c73df50e7fd,4422e2e32f990300c2cca4a773e99e16184b0e96f415019f767e1944007fffe5,3387ce3f8bdf168faac55c45577bc5058b85bccca157ebeb13cef5e77cbc4e5c,7c93cc746c0f445c1e3a738d026d58bf536cbc10dc44fe6809c2629c688bd59a
"0","0","0","104041","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104042","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104043","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104044","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104071","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104072","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104073","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104074","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104101","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104102","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104103","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104104","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104131","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104132","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104133","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104134","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104161","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104162","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104163","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104164","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104191","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104192","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104193","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104194","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104221","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104222","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104223","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104224","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104251","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104252","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104253","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104254","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104281","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104282","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104283","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104284","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104311","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104312","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104313","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104314","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104341","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104342","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104343","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104344","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104371","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104372","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104373","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104401","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104402","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104431","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104432","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104433","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104461","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104462","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104463","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104491","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104521","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104522","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104523","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104551","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104552","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104553","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104554","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104581","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104582","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104583","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104611","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104612","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104613","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","105011","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","105012","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","105041","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","105042","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","105071","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","105072","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","105101","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","105102","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","105131","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","105132","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","105161","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","105162","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","105191","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","105192","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","105221","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","105222","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","105251","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","105252","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","105281","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","105311","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","105341","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","105371","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","105401","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","105521","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","105551","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","105581","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","105611","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","11004004","113011","0","0","11004012","0","0","0","0","0","0","0","0","0"
"0","0","11005004","113012","12007001","11006004","11005012","0","0","0","0","0","0","0","0","0"
"0","0","11006005","113013","12006003","11007002","11006011","0","0","0","0","0","0","0","0","0"
"0","0","11004003","113071","0","11005002","11005001","0","0","0","0","0","0","0","0","0"
"0","0","11005004","113101","0","11006001","11005011","0","0","0","0","0","0","0","0","0"
"0","0","11005006","113131","12005003","11006001","11005012","0","0","0","0","0","0","0","0","0"
"0","0","11005005","113162","0","11006002","11005011","0","0","0","0","0","0","0","0","0"
"0","0","11004006","113191","0","12003003","11005001","0","0","0","0","0","0","0","0","0"
"0","0","11004006","113221","0","11005002","11004013","0","0","0","0","0","0","0","0","0"
"0","0","11005013","113222","12006001","11007001","11006006","0","0","0","0","0","0","0","0","0"
"0","0","11004013","113252","12004002","11006003","11005005","0","0","0","0","0","0","0","0","0"
"0","0","11006007","113283","11008009","11008001","11007008","0","0","0","12006003","0","0","0","0","11009013"
"0","0","11005007","113342","0","0","11006002","0","0","0","0","0","0","0","0","0"
"0","0","11006009","113372","11008008","11008005","11007012","0","0","0","11009011","0","0","0","0","11008015"
"0","0","11005010","113401","12004003","11007001","11006006","0","0","0","12008003","0","0","0","0","12007003"
"0","0","11004010","113431","0","12005002","11005006","0","0","0","0","0","0","0","0","0"
"0","0","11004010","113521","0","0","11005003","0","0","0","0","0","0","0","0","0"
"0","0","11005007","113522","12004002","11007005","11006008","0","0","0","0","0","0","0","0","0"
"0","0","11004011","113551","12005003","11006007","11005008","0","0","0","0","0","0","0","0","0"
"0","0","11005011","113552","12006003","11007007","11006009","0","0","0","0","0","0","0","0","12007002"
"0","0","11006010","113553","11008007","11008002","11007013","11009012","0","0","11008013","12009001","0","12008003","11009006","11008010"
"0","0","11004011","113581","12005001","11006009","11005007","0","0","0","12007001","0","0","0","0","12006002"
"0","0","11004012","113611","11006014","11006005","11005009","0","0","0","0","0","0","0","0","0"
"0","0","11006011","113614","11008012","11008006","11007011","12009003","0","0","11009014","0","0","0","12008002","11009008"
"0","0","11007004","114011","11008005","11008001","11007008","12008003","0","0","11009002","0","0","0","12008001","11008010"
"0","0","11009005","114012","11010001","11009015","11009011","0","0","0","12009003","0","0","0","0","11010008"
"0","0","11011006","114013","11012010","11012001","11011012","0","0","0","12012003","0","0","0","12013003","12011003"
"0","0","11013006","114014","11014014","11014001","11013012","12014003","0","0","11015007","0","0","0","12013003","11015003"
"0","0","11007007","114041","11008006","11008001","11007011","0","0","0","12007003","0","0","0","0","11009001"
"0","0","11011008","114043","0","11012009","11011017","0","0","0","0","0","0","0","0","0"
"0","0","11009005","114072","11010014","11010004","11009009","0","0","0","0","0","0","0","0","0"
"0","0","11011004","114073","11012016","11012004","11011009","0","0","0","0","0","0","0","0","0"
"0","0","11009006","114102","11010015","11010002","11009012","0","0","0","0","0","0","0","0","0"
"0","0","11013007","114104","11014008","11014002","11013015","0","0","0","0","0","0","0","0","11015002"
"0","0","11009007","114132","11010013","11010003","11009010","0","0","0","0","0","0","0","0","12009001"
"0","0","11011008","114133","11012015","11012003","11011016","0","0","0","0","0","0","0","0","12012002"
"0","0","11013008","114134","11014007","11014002","11013016","12016001","0","0","11015008","0","0","0","12015003","11014013"
"0","0","11009004","114162","11010011","11010002","11009010","0","0","0","0","0","0","0","0","0"
"0","0","11013005","114164","11014006","11014001","11013010","0","0","0","11015004","0","0","0","12013001","11015001"
"0","0","11007005","114191","11008008","11008004","11007013","0","0","0","12007002","0","0","0","0","11009003"
"0","0","11011006","114193","11012014","11012001","11011013","0","0","0","0","0","0","0","0","12011002"
"0","0","11013006","114194","11014010","11014002","11013013","0","0","0","12014001","0","0","0","12015002","11015003"
"0","0","11007007","114221","11008007","11008004","11007010","0","0","0","11009002","0","0","0","0","11008014"
"0","0","11009008","114222","11010010","11010002","11009014","0","0","0","0","0","0","0","0","12010001"
"0","0","11011007","114223","11012012","11012002","11011014","0","0","0","0","0","0","0","0","0"
"0","0","11009007","114252","11010003","11009015","11009013","0","0","0","0","0","0","0","0","11010009"
"0","0","11013005","114254","11014009","11014001","11013011","0","0","0","12013002","0","0","0","12015001","11015006"
"0","0","11007009","114281","0","11009007","11008005","0","0","0","0","0","0","0","0","0"
"0","0","11007012","114341","0","11008012","11008007","0","0","0","0","0","0","0","0","0"
"0","0","11007013","114371","12008002","11008015","11008011","0","0","0","0","0","0","0","0","0"
"0","0","11008014","114461","0","11010004","11009009","0","0","0","0","0","0","0","0","0"
"0","0","11010008","114551","11010015","11010013","11010011","11011012","0","0","11011001","11012005","0","11011015","11011007","11010017"
"0","0","11012011","114552","11013001","11012015","11012013","11014008","0","0","11013012","12012002","0","11014011","11013015","11013007"
"0","0","11014004","114553","11015003","11014014","11014008","11016001","0","0","11015011","11016012","0","11016007","11015013","11015007"
"0","0","11014007","114554","11014014","11014013","11014011","12014002","0","0","11015008","0","0","12015003","11015014","11015004"
"0","0","11010007","114581","11010016","11010012","11010009","11012006","0","0","11011011","12011001","0","12010002","11011016","11011003"
"0","0","11012012","114582","11013011","11013003","11012016","12012003","0","0","11014010","12014001","0","12013001","12012001","11013016"
"0","0","11014006","114583","11014013","11014012","11014010","11016003","0","0","11015005","12014001","0","11016011","11015010","11015001"
"0","0","11010006","114611","11011002","11010014","11010010","11012007","0","0","11011014","0","0","12010001","11011017","11011009"
"0","0","11012010","114612","11013002","11012017","11012014","11014009","0","0","11013014","0","0","12013002","11013017","11013009"
"0","0","11014005","114613","11015002","11014012","11014009","11016002","0","0","11015009","11016014","0","11016009","11015012","11015006"
"0","0","11016006","115011","11017012","11017004","11016012","0","0","0","0","0","0","0","0","12017001"
"0","0","11016008","115041","0","11017008","11017003","0","0","0","0","0","0","0","0","0"
"0","0","11019007","115042","0","0","11019010","0","0","0","0","0","0","0","0","0"
"0","0","11016004","115071","11017011","11017001","11016009","0","0","0","0","0","0","0","0","0"
"0","0","11019006","115102","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","11019007","115132","0","0","11019013","0","0","0","0","0","0","0","0","0"
"0","0","11016005","115161","12016002","11017007","11017001","0","0","0","0","0","0","0","0","0"
"0","0","11019005","115192","0","0","0","0","0","0","0","0","0","0","0","0"
