7ff7f402d3005a72bc95a0c025cca08902c155b79efed4c042351c16362191de,edab95698e07c53d5cffd48fcd9072fe08b2ba6012c13b2cd49865ce16e05be8,a882e6bd300e57888eea60567b403c7da361bc1ab33255a8514c19b8ecac8d5a,665455c050f377bdcfe60a6942218f8e0415262204acdc273c0b136d5df28b18,71fa878ccf13b403adae189defc0e5fc7e08aaf5513c0601971f01e231cb071c,f5645a93347374c3ea495b5e522078c1570c96bda42b6bd50f344b2fb84a0b37,8e988231d4c5aa4fbedc1917c29a464efc95de5f82b7c80c82f437af7b952175,e0c16c886c3d004cd2c0b2cc398cf73252207a5e05f4eb84c967b96467b09e56
"1014","3","74","0","2020/07/20 16:00:00","2020/07/30 15:59:59","110901","129"
"0","3","75","0","2020/07/30 16:00:00","2020/08/03 15:59:59","111101","130"
"1015","3","76","0","2020/08/06 16:00:00","2020/08/17 15:59:59","112701","131"
"0","3","77","0","2020/09/11 16:00:00","2020/09/16 15:59:59","109501","132"
"0","3","77","0","2020/09/11 16:00:00","2020/09/16 15:59:59","109601","133"
"1016","3","78","0","2020/08/21 16:00:00","2020/09/01 15:59:59","112801","134"
"1017","3","79","0","2020/09/01 16:00:00","2020/09/04 15:59:59","180501","135"
"0","3","79","0","2020/09/01 16:00:00","2020/09/04 15:59:59","180401","136"
"0","3","79","0","2020/09/01 16:00:00","2020/09/04 15:59:59","107001","137"
"0","3","79","0","2020/09/01 16:00:00","2020/09/04 15:59:59","106101","138"
"0","3","79","0","2020/09/01 16:00:00","2020/09/04 15:59:59","107101","139"
"1018","3","80","0","2020/09/04 16:00:00","2020/09/11 15:59:59","112901","140"
"0","3","81","0","2020/10/26 16:00:00","2020/11/02 15:59:59","110001","141"
"0","3","81","0","2020/09/16 16:00:00","2020/09/24 15:59:59","110301","142"
"1019","3","82","0","2020/09/16 16:00:00","2020/09/24 15:59:59","106601","143"
"0","3","83","0","2020/09/24 16:00:00","2020/09/30 15:59:59","111501","144"
"1020","3","84","0","2020/11/02 16:00:00","2020/11/05 15:59:59","180201","145"
"0","3","84","0","2020/11/02 16:00:00","2020/11/05 15:59:59","180501","146"
"0","3","84","0","2020/11/02 16:00:00","2020/11/05 15:59:59","180401","147"
"0","3","84","0","2020/11/02 16:00:00","2020/11/05 15:59:59","107001","148"
"0","3","84","0","2020/11/02 16:00:00","2020/11/05 15:59:59","106101","149"
"0","3","84","0","2020/11/02 16:00:00","2020/11/05 15:59:59","107101","150"
"1021","3","85","0","2020/11/05 16:00:00","2020/11/13 15:59:59","113101","151"
"0","3","86","0","2020/11/13 16:00:00","2020/11/18 15:59:59","110401","152"
"0","3","86","0","2020/11/13 16:00:00","2020/11/18 15:59:59","110601","153"
"1022","3","87","0","2020/11/18 16:00:00","2020/11/26 15:59:59","113301","154"
"0","3","88","0","2020/11/26 16:00:00","2020/12/01 15:59:59","112001","155"
"0","3","88","0","2020/11/26 16:00:00","2020/12/01 15:59:59","111901","156"
"0","3","89","0","2020/12/01 16:00:00","2020/12/04 15:59:59","107501","157"
"0","3","89","0","2020/12/01 16:00:00","2020/12/04 15:59:59","107801","158"
"1023","3","90","0","2020/12/04 16:00:00","2020/12/14 15:59:59","113401","159"
"0","3","91","0","2020/12/14 16:00:00","2020/12/18 15:59:59","110701","160"
"0","3","91","0","2020/12/14 16:00:00","2020/12/18 15:59:59","110801","161"
"1024","3","92","0","2020/12/26 16:00:00","2021/01/06 15:59:59","113601","162"
"0","3","93","0","2020/12/21 16:00:00","2020/12/25 15:59:59","107701","163"
"0","3","93","0","2020/12/21 16:00:00","2020/12/25 15:59:59","107901","164"
"1025","3","94","0","2020/12/18 16:00:00","2020/12/21 15:59:59","106801","165"
"0","3","94","0","2020/12/18 16:00:00","2020/12/21 15:59:59","180201","166"
"0","3","94","0","2020/12/18 16:00:00","2020/12/21 15:59:59","180501","167"
"0","3","94","0","2020/12/18 16:00:00","2020/12/21 15:59:59","180401","168"
"0","3","94","0","2020/12/18 16:00:00","2020/12/21 15:59:59","107001","169"
"0","3","94","0","2020/12/18 16:00:00","2020/12/21 15:59:59","106101","170"
"0","3","94","0","2020/12/18 16:00:00","2020/12/21 15:59:59","107101","171"
"1026","3","95","0","2021/01/06 16:00:00","2021/01/15 15:59:59","113701","172"
"0","3","96","0","2021/01/15 16:00:00","2021/01/20 15:59:59","111101","173"
"0","3","96","0","2021/01/15 16:00:00","2021/01/20 15:59:59","111301","174"
"1027","3","97","0","2021/01/20 16:00:00","2021/02/01 15:59:59","113801","175"
"1028","3","98","0","2021/02/01 16:00:00","2021/02/11 15:59:59","113901","176"
"0","3","99","0","2021/02/15 16:00:00","2021/02/19 15:59:59","106501","177"
"0","3","99","0","2021/02/15 16:00:00","2021/02/19 15:59:59","111401","178"
"1029","3","100","0","2021/02/19 16:00:00","2021/03/02 15:59:59","114001","179"
"0","3","101","0","2021/03/12 16:00:00","2021/03/17 15:59:59","108101","180"
"0","3","101","0","2021/03/12 16:00:00","2021/03/17 15:59:59","108301","181"
"1030","3","102","0","2021/03/02 16:00:00","2021/03/12 15:59:59","114201","182"
"0","3","103","0","2021/04/16 16:00:00","2021/04/27 15:59:59","109701","183"
"0","3","103","0","2021/04/16 16:00:00","2021/04/27 15:59:59","109901","184"
"1031","3","104","0","2021/03/28 16:00:00","2021/04/06 15:59:59","114301","185"
"1032","3","105","0","2021/04/06 16:00:00","2021/04/16 15:59:59","114401","186"
"0","3","106","0","2021/03/17 16:00:00","2021/03/28 15:59:59","111501","187"
"0","3","106","0","2021/03/17 16:00:00","2021/03/28 15:59:59","111701","188"
"0","3","106","0","2021/03/17 16:00:00","2021/03/28 15:59:59","108401","189"
"0","3","106","0","2021/03/17 16:00:00","2021/03/28 15:59:59","108601","190"
"1033","3","107","0","2021/04/27 16:00:00","2021/05/07 15:59:59","114501","191"
"1034","3","108","0","2021/02/11 16:00:00","2021/02/15 15:59:59","180101","192"
"0","3","108","0","2021/02/11 16:00:00","2021/02/15 15:59:59","106801","193"
"0","3","108","0","2021/02/11 16:00:00","2021/02/15 15:59:59","180201","194"
"0","3","108","0","2021/02/11 16:00:00","2021/02/15 15:59:59","180501","195"
"0","3","108","0","2021/02/11 16:00:00","2021/02/15 15:59:59","180401","196"
"0","3","108","0","2021/02/11 16:00:00","2021/02/15 15:59:59","107001","197"
"0","3","108","0","2021/02/11 16:00:00","2021/02/15 15:59:59","106101","198"
"0","3","108","0","2021/02/11 16:00:00","2021/02/15 15:59:59","107101","199"
"1035","3","109","0","2021/05/07 16:00:00","2021/05/16 15:59:59","111801","200"
"0","3","110","0","2021/05/16 16:00:00","2021/05/21 15:59:59","112001","201"
"0","3","110","0","2021/05/16 16:00:00","2021/05/21 15:59:59","111901","202"
"0","3","111","0","2021/05/21 16:00:00","2021/05/26 15:59:59","108701","203"
"0","3","111","0","2021/05/21 16:00:00","2021/05/26 15:59:59","108801","204"
"1036","3","112","0","2021/05/26 16:00:00","2021/06/04 15:59:59","115001","205"
"1037","3","113","0","2021/06/04 16:00:00","2021/06/14 15:59:59","115501","206"
"0","3","114","0","2021/06/14 16:00:00","2021/06/19 15:59:59","112201","207"
"0","3","114","0","2021/06/14 16:00:00","2021/06/19 15:59:59","109101","208"
"1038","3","115","0","2021/06/19 16:00:00","2021/06/27 15:59:59","106401","209"
"0","3","117","0","2021/06/27 16:00:00","2021/07/02 15:59:59","113101","210"
"1039","3","118","0","2021/06/27 16:00:00","2021/07/02 15:59:59","115701","211"
"1040","3","119","0","2021/07/02 16:00:00","2021/07/05 15:59:59","180601","212"
"0","3","119","0","2021/07/02 16:00:00","2021/07/05 15:59:59","106801","213"
"0","3","119","0","2021/07/02 16:00:00","2021/07/05 15:59:59","180101","214"
"0","3","119","0","2021/07/02 16:00:00","2021/07/05 15:59:59","180201","215"
"0","3","119","0","2021/07/02 16:00:00","2021/07/05 15:59:59","180501","216"
"0","3","119","0","2021/07/02 16:00:00","2021/07/05 15:59:59","180401","217"
"0","3","119","0","2021/07/02 16:00:00","2021/07/05 15:59:59","107001","218"
"0","3","119","0","2021/07/02 16:00:00","2021/07/05 15:59:59","106101","219"
"0","3","119","0","2021/07/02 16:00:00","2021/07/05 15:59:59","107101","220"
"1041","3","120","0","2021/07/05 16:00:00","2021/07/14 15:59:59","115901","221"
"0","3","121","0","2021/08/09 16:00:00","2021/08/25 15:59:59","112401","222"
"0","3","121","0","2021/08/09 16:00:00","2021/08/25 15:59:59","112501","223"
"0","3","122","0","2021/07/14 16:00:00","2021/07/24 15:59:59","113401","224"
"1042","3","123","0","2021/07/21 16:00:00","2021/07/30 15:59:59","116001","225"
"1043","3","125","0","2021/08/01 16:00:00","2021/08/09 15:59:59","116301","226"
"0","3","126","0","2021/07/14 16:00:00","2021/07/21 15:59:59","111001","227"
"0","3","126","0","2021/07/14 16:00:00","2021/07/21 15:59:59","110901","228"
"1044","3","127","0","2021/08/25 16:00:00","2021/09/01 15:59:59","116201","229"
"0","3","128","0","2021/08/25 16:00:00","2021/08/31 15:59:59","113901","230"
"1045","3","129","0","2021/07/30 16:00:00","2021/08/01 15:59:59","107101","231"
"0","3","129","0","2021/07/30 16:00:00","2021/08/01 15:59:59","180601","232"
"0","3","129","0","2021/07/30 16:00:00","2021/08/01 15:59:59","180101","233"
"0","3","129","0","2021/07/30 16:00:00","2021/08/01 15:59:59","106801","234"
"0","3","129","0","2021/07/30 16:00:00","2021/08/01 15:59:59","180201","235"
"0","3","129","0","2021/07/30 16:00:00","2021/08/01 15:59:59","180501","236"
"0","3","129","0","2021/07/30 16:00:00","2021/08/01 15:59:59","180401","237"
"0","3","129","0","2021/07/30 16:00:00","2021/08/01 15:59:59","107001","238"
"0","3","129","0","2021/07/30 16:00:00","2021/08/01 15:59:59","106101","239"
"1046","3","130","0","2021/09/01 16:00:00","2021/09/12 15:59:59","116501","240"
"0","3","131","0","2021/09/12 16:00:00","2021/09/22 15:59:59","112701","241"
"0","3","131","0","2021/09/12 16:00:00","2021/09/22 15:59:59","112801","242"
"1047","3","133","0","2021/09/22 16:00:00","2021/10/02 15:59:59","116601","243"
"1048","3","134","0","2021/10/02 16:00:00","2021/10/11 15:59:59","116701","244"
"0","3","135","0","2021/10/11 16:00:00","2021/10/18 15:59:59","112901","245"
"0","3","135","0","2021/10/11 16:00:00","2021/10/18 15:59:59","106601","246"
"0","3","136","0","2021/10/18 16:00:00","2021/10/22 15:59:59","110301","247"
"0","3","136","0","2021/10/18 16:00:00","2021/10/22 15:59:59","110001","248"
"1049","3","137","0","2021/10/18 16:00:00","2021/10/26 15:59:59","116901","249"
"0","3","138","0","2021/10/22 16:00:00","2021/10/26 15:59:59","107801","250"
"0","3","138","0","2021/10/22 16:00:00","2021/10/26 15:59:59","107501","251"
"0","3","139","0","2021/10/26 16:00:00","2021/11/01 15:59:59","114401","252"
"1050","3","140","0","2021/11/01 16:00:00","2021/11/04 15:59:59","180301","253"
"0","3","140","0","2021/11/01 16:00:00","2021/11/04 15:59:59","180601","254"
"0","3","140","0","2021/11/01 16:00:00","2021/11/04 15:59:59","180101","255"
"0","3","140","0","2021/11/01 16:00:00","2021/11/04 15:59:59","106801","256"
"0","3","140","0","2021/11/01 16:00:00","2021/11/04 15:59:59","180201","257"
"0","3","140","0","2021/11/01 16:00:00","2021/11/04 15:59:59","180501","258"
"0","3","140","0","2021/11/01 16:00:00","2021/11/04 15:59:59","180401","259"
"0","3","140","0","2021/11/01 16:00:00","2021/11/04 15:59:59","107001","260"
"0","3","140","0","2021/11/01 16:00:00","2021/11/04 15:59:59","106101","261"
"0","3","140","0","2021/11/01 16:00:00","2021/11/04 15:59:59","107101","262"
"1051","3","141","0","2021/11/04 16:00:00","2021/11/13 15:59:59","117001","263"
"0","3","142","0","2021/11/09 16:00:00","2021/11/16 15:59:59","113101","264"
"0","3","143","0","2021/11/16 16:00:00","2021/11/20 15:59:59","107701","265"
"0","3","143","0","2021/11/16 16:00:00","2021/11/20 15:59:59","107901","266"
"1052","3","144","0","2021/11/16 16:00:00","2021/11/25 15:59:59","117101","267"
"0","3","145","0","2021/11/20 16:00:00","2021/11/25 15:59:59","110401","268"
"0","3","146","0","2021/11/25 16:00:00","2021/12/02 15:59:59","111801","269"
"0","3","146","0","2021/11/25 16:00:00","2021/12/02 15:59:59","115001","270"
"1053","3","147","0","2021/12/02 16:00:00","2021/12/11 15:59:59","117201","271"
"0","3","148","0","2021/12/11 16:00:00","2021/12/17 15:59:59","113401","272"
"1054","3","149","0","2021/12/17 16:00:00","2021/12/25 15:59:59","117301","273"
"0","3","150","0","2021/12/25 16:00:00","2022/01/02 15:59:59","115501","274"
"1055","3","151","0","2022/01/02 16:00:00","2022/01/05 15:59:59","180701","275"
"0","3","151","0","2022/01/02 16:00:00","2022/01/05 15:59:59","180301","276"
"0","3","151","0","2022/01/02 16:00:00","2022/01/05 15:59:59","180601","277"
"0","3","151","0","2022/01/02 16:00:00","2022/01/05 15:59:59","180101","278"
"0","3","151","0","2022/01/02 16:00:00","2022/01/05 15:59:59","106801","279"
"0","3","151","0","2022/01/02 16:00:00","2022/01/05 15:59:59","180201","280"
"0","3","151","0","2022/01/02 16:00:00","2022/01/05 15:59:59","180501","281"
"0","3","151","0","2022/01/02 16:00:00","2022/01/05 15:59:59","180401","282"
"0","3","151","0","2022/01/02 16:00:00","2022/01/05 15:59:59","107001","283"
"0","3","151","0","2022/01/02 16:00:00","2022/01/05 15:59:59","106101","284"
"0","3","151","0","2022/01/02 16:00:00","2022/01/05 15:59:59","107101","285"
"1056","3","152","0","2022/01/05 16:00:00","2022/01/10 15:59:59","117501","286"
"0","3","153","0","2022/01/10 16:00:00","2022/01/15 15:59:59","113701","287"
"0","3","153","0","2022/01/10 16:00:00","2022/01/15 15:59:59","113801","288"
"1057","3","154","0","2022/01/15 16:00:00","2022/01/20 15:59:59","117601","289"
"1058","3","155","0","2022/01/20 16:00:00","2022/01/26 15:59:59","118001","290"
"0","3","156","0","2022/01/26 16:00:00","2022/02/01 15:59:59","108101","291"
"0","3","156","0","2022/01/26 16:00:00","2022/02/01 15:59:59","108301","292"
"0","3","157","0","2022/01/26 16:00:00","2022/02/01 15:59:59","110601","293"
"1059","3","158","0","2022/02/04 16:00:00","2022/02/12 15:59:59","117701","294"
"0","3","159","0","2022/02/12 16:00:00","2022/02/19 15:59:59","113901","295"
"1060","3","160","0","2022/02/19 16:00:00","2022/02/26 15:59:59","117901","296"
"0","3","161","0","2022/02/26 16:00:00","2022/03/07 15:59:59","111101","297"
"1061","3","162","0","2022/02/01 16:00:00","2022/02/04 15:59:59","106701","298"
"0","3","162","0","2022/02/01 16:00:00","2022/02/04 15:59:59","180701","299"
"0","3","162","0","2022/02/01 16:00:00","2022/02/04 15:59:59","180301","300"
"0","3","162","0","2022/02/01 16:00:00","2022/02/04 15:59:59","180601","301"
"0","3","162","0","2022/02/01 16:00:00","2022/02/04 15:59:59","180101","302"
"0","3","162","0","2022/02/01 16:00:00","2022/02/04 15:59:59","106801","303"
"0","3","162","0","2022/02/01 16:00:00","2022/02/04 15:59:59","180201","304"
"0","3","162","0","2022/02/01 16:00:00","2022/02/04 15:59:59","180501","305"
"0","3","162","0","2022/02/01 16:00:00","2022/02/04 15:59:59","180401","306"
"0","3","162","0","2022/02/01 16:00:00","2022/02/04 15:59:59","107001","307"
"0","3","162","0","2022/02/01 16:00:00","2022/02/04 15:59:59","106101","308"
"0","3","162","0","2022/02/01 16:00:00","2022/02/04 15:59:59","107101","309"
"1062","3","163","0","2022/03/07 16:00:00","2022/03/15 15:59:59","119001","310"
"0","3","164","0","2022/03/15 16:00:00","2022/03/20 15:59:59","114201","311"
"0","3","164","0","2022/03/15 16:00:00","2022/03/20 15:59:59","114301","312"
"1063","3","166","0","2022/03/20 16:00:00","2022/03/28 15:59:59","119101","313"
"0","3","167","0","2022/03/28 16:00:00","2022/04/03 15:59:59","108401","314"
"0","3","167","0","2022/03/28 16:00:00","2022/04/03 15:59:59","108601","315"
"1064","3","168","0","2022/04/03 16:00:00","2022/04/11 15:59:59","119901","316"
"0","3","169","0","2022/04/11 16:00:00","2022/04/18 15:59:59","114401","317"
"0","3","170","0","2022/04/18 16:00:00","2022/04/25 15:59:59","111501","318"
"1065","3","171","0","2022/04/25 16:00:00","2022/05/04 15:59:59","119301","319"
"1066","3","172","0","2022/05/04 16:00:00","2022/05/07 15:59:59","180801","320"
"0","3","172","0","2022/05/04 16:00:00","2022/05/07 15:59:59","106701","321"
"0","3","172","0","2022/05/04 16:00:00","2022/05/07 15:59:59","180701","322"
"0","3","172","0","2022/05/04 16:00:00","2022/05/07 15:59:59","180301","323"
"0","3","172","0","2022/05/04 16:00:00","2022/05/07 15:59:59","180601","324"
"0","3","172","0","2022/05/04 16:00:00","2022/05/07 15:59:59","180101","325"
"0","3","172","0","2022/05/04 16:00:00","2022/05/07 15:59:59","106801","326"
"0","3","172","0","2022/05/04 16:00:00","2022/05/07 15:59:59","180201","327"
"0","3","172","0","2022/05/04 16:00:00","2022/05/07 15:59:59","180501","328"
"0","3","172","0","2022/05/04 16:00:00","2022/05/07 15:59:59","180401","329"
