c8ac1095c7bd46a90cbdccc32af37a217125a028d7871e583a79745491360c14,6bbb4e3502851320a8ad9a433d645bd00ee493354a1d6cd8570dbdb04427864e,65ce49927c5feb6036fb9128505b329871bb9f7f447f8f49578bcd1e4056ae72,52de4ae5798c3d29248fdb26f530fe6c5223ad93699cb87065c71669c25f9e45,67bb185620bb1e2726282ba1af55b2f8dc45a294f49f2ebda9d28c379d7c122b,bb738591461ca3d4d9c0ad43ab753825870716d7d8b8bcee64240ef3cd14b808,cacd4bc8560edd7f05a16d27a7b97ede3937da973df50282d7c8ced9568270fb,6daf109037e309fcc64f3cb6d2ad539aee6aa5e803392ecf409205022daae4d7,75f974869408444ab34441350ed7645dfe8c8509dc4a841115ab2b6d5cfc1d88,0c37e4bf78c8a914c09559fe6beba6af45427f1e30d570c0b14a34aacac237cf,89b7b4859fe586c9d22e02fd3bc4b51b9b9a880c37ea19be3b9362f5f158c1be,7191339eec824e1d3bc0425d2be38a7bb4aec0ac9624e96ceb4eec2e59181ee0,32b802b0c9076149f81da23399582511edc13f3845ac6cc8ad588bb9ed225645,f52856fddee10f9d68ea90f166c527c62571dab8cea157663adaa04868797ed5,111240392d3ad9036195039b205f8233a4513bf1a2ff4e474b7ae88461c4b8f4,7f28f31f67d1e66795df6e5bad4f6937948cdf22709d517b9221b72d902319bc,30c38a3db37eb4db26ba470fb8374b5729c493fbbf340ef6c2fa2dcfccf13895,b1b2a6b77dbb630839bb34fbf688e342ec5f244c7ab981f92d31a41838128131,c0d1cf6a43230373bb0e96f14f06137ae91598eeeb1b37e731d8235d5c92dcac,25fece59ddf69a72a5da5c17ac7883736735cc2683c2728fa440f6983c4ee32b
"101701101","1017011","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1017","0","101732"
"101800101","1018001","0","1","0","0","1","0","0","0","0","0","1","0","0","1","0","1018","-850","0"
"101800201","1018002","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1018","0","101811"
"101800401","1018004","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1018","-800","0"
"101800801","1018008","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1018","-800","0"
"101801101","1018011","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1018","0","101831"
"102000301","1020003","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1020","0","102011"
"102001101","1020011","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1020","0","102031"
"102100101","1021001","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1021","0","102111"
"102100801","1021008","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1021","-800","0"
"102101101","1021011","0","1","0","0","0","0","0","1021011","0","0","1","0","0","0","0","1021","0","102131"
"102101102","1021011","0","1","0","0","0","0","0","1021011","0","0","1","0","0","0","0","1021","0","102131"
"102200301","1022003","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1022","0","102211"
"102200801","1022008","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1022","-840","0"
"102201101","1022011","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1022","0","102232"
"102300301","1023003","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1023","0","102311"
"102300801","1023008","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1023","-880","0"
"102301101","1023011","0","1","0","0","0","0","0","1023011","0","0","1","0","0","0","0","1023","0","102332"
"102301102","1023011","0","1","0","0","0","0","0","1023011","0","0","1","0","0","0","0","1023","0","102332"
"102500301","1025003","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1025","0","102511"
"102500801","1025008","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1025","-870","0"
"102500901","1025009","0","0","0","0","0","0","0","1025009","0","0","1","0","0","0","1","1025","0","0"
"102500902","1025009","0","0","0","0","0","0","0","1025009","0","0","1","0","0","0","1","1025","0","0"
"102501101","1025011","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1025","0","102531"
"102600401","1026004","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1026","-870","0"
"102600701","1026007","0","1","0","0","0","0","0","1026007","0","0","1","0","0","0","0","1026","0","102611"
"102600702","1026007","0","1","0","0","0","0","0","1026007","0","0","1","0","0","0","0","1026","0","102611"
"102600801","1026008","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1026","-870","0"
"102601101","1026011","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1026","0","102632"
"102700101","1027001","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1027","0","102711"
"102700401","1027004","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1027","-870","0"
"102700801","1027008","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1027","-910","0"
"102701101","1027011","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1027","0","102731"
"102800601","1028006","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1028","0","0"
"102800801","1028008","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1028","-950","0"
"102801101","1028011","0","1","0","0","0","0","0","1028011","0","0","1","0","0","0","0","1028","0","102832"
"102801102","1028011","0","1","0","0","0","0","0","1028011","0","0","1","0","0","0","0","1028","0","102832"
"102900601","1029006","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1029","0","102912"
"102900801","1029008","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1029","-870","0"
"102901101","1029011","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1029","0","102931"
"103000201","1030002","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1030","0","103011"
"103000801","1030008","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1030","-810","0"
"103001101","1030011","0","1","0","0","0","0","0","1030011","0","0","1","0","0","0","0","1030","0","103031"
"103001102","1030011","0","1","0","0","0","0","0","1030011","0","0","1","0","0","0","0","1030","0","103031"
"103100201","1031002","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1031","0","103111"
"103100801","1031008","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1031","-850","0"
"103101101","1031011","103131","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1031","0","1331"
"103200601","1032006","0","1","0","0","0","0","0","1032006","0","0","1","0","0","0","0","1032","0","103211"
"103200602","1032006","0","1","0","0","0","0","0","1032006","0","0","1","0","0","0","0","1032","0","0"
"103200801","1032008","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1032","-840","0"
"103201101","1032011","0","1","0","0","0","0","0","1032011","0","0","1","0","0","0","0","1032","0","103231"
"103201102","1032011","0","1","0","0","0","0","0","1032011","0","0","1","0","0","0","0","1032","0","103231"
"103300101","1033001","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1033","0","103311"
"103300801","1033008","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1033","-850","0"
"103301101","1033011","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1033","0","103332"
"103400201","1034002","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1034","0","103411"
"103400801","1034008","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1034","-910","0"
"103401101","1034011","103431","1","0","0","0","0","0","1034011","0","0","1","0","0","0","0","1034","0","100011"
"103401102","1034011","103431","1","0","0","0","0","0","1034011","0","0","1","0","0","0","0","1034","0","100011"
"103600701","1036007","0","1","0","0","0","0","0","1036007","0","0","1","0","0","0","0","1036","0","311"
"103600702","1036007","0","1","0","0","0","0","0","1036007","0","0","1","0","0","0","0","1036","0","311"
"103600801","1036008","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1036","-870","0"
"103601101","1036011","103631","1","0","0","0","0","0","1036011","0","0","1","0","0","0","0","1036","0","1131"
"103601102","1036011","103631","1","0","0","0","0","0","1036011","0","0","1","0","0","0","0","1036","0","1131"
"103601103","1036011","103631","1","0","0","0","0","0","1036011","0","0","1","0","0","0","0","1036","0","1131"
"103700401","1037004","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1037","0","0"
"103700801","1037008","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1037","-870","0"
"103701101","1037011","0","1","0","0","0","0","0","1037011","0","0","1","0","0","0","0","1037","0","103731"
"103701102","1037011","0","1","0","0","0","0","0","1037011","0","0","1","0","0","0","0","1037","0","103731"
"103800601","1038006","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1038","0","103811"
"103800801","1038008","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1038","-700","0"
"103801101","1038011","0","1","0","0","0","0","0","1038011","0","0","1","0","0","0","0","1038","0","103831"
"103801102","1038011","0","1","0","0","0","0","0","1038011","0","0","1","0","0","0","0","1038","0","103831"
"104000701","1040007","0","1","0","0","0","0","0","1040007","0","0","1","0","0","0","0","1040","0","104011"
"104000702","1040007","0","1","0","0","0","0","0","1040007","0","0","1","0","0","0","0","1040","0","104011"
"104000703","1040007","0","1","0","0","0","0","0","1040007","0","0","1","0","0","0","0","1040","0","104011"
"104000801","1040008","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1040","-830","0"
"104001101","1040011","0","1","0","0","0","0","0","1040011","0","0","1","0","0","0","0","1040","0","104032"
"104001102","1040011","0","1","0","0","0","0","0","1040011","0","0","1","0","0","0","0","1040","0","104032"
"104200101","1042001","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1042","0","104211"
"104200801","1042008","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1042","-860","0"
"104201101","1042011","0","1","0","0","0","0","0","1042011","0","0","1","0","0","0","0","1042","0","104232"
"104201102","1042011","0","1","0","0","0","0","0","1042011","0","0","1","0","0","0","0","1042","0","104232"
"104300301","1043003","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1043","0","104311"
"104300801","1043008","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1043","-910","0"
"104301101","1043011","6832","1","0","104331","0","0","0","0","0","0","1","0","100011","0","0","1043","0","6732"
"104400101","1044001","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1044","0","104412"
"104400801","1044008","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1044","-900","0"
"104401101","1044011","0","1","0","0","0","0","0","1044011","0","0","1","0","0","0","0","1044","0","104431"
"104401102","1044011","0","1","0","0","0","0","0","1044011","0","0","1","0","0","0","0","1044","0","104431"
"104401103","1044011","0","1","0","0","0","0","0","1044011","0","0","1","0","0","0","0","1044","0","104431"
"104500101","1045001","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1045","0","104511"
"104500801","1045008","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1045","-860","0"
"104501101","1045011","0","1","0","0","0","0","0","1045011","0","0","1","0","0","0","0","1045","0","104531"
"104501102","1045011","0","1","0","0","0","0","0","1045011","0","0","1","0","0","0","0","1045","0","104531"
"104600101","1046001","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1046","0","104611"
"104600801","1046008","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1046","-840","0"
"104601101","1046011","0","1","0","0","0","0","0","1046011","0","0","1","0","0","0","0","1046","0","104631"
"104601102","1046011","0","1","0","0","0","0","0","1046011","0","0","1","0","0","0","0","1046","0","104631"
"104700601","1047006","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1047","0","104713"
"104700801","1047008","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1047","-870","0"
"104701101","1047011","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1047","0","104733"
"104800201","1048002","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1048","0","104811"
"104800801","1048008","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1048","-870","0"
"104801101","1048011","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1048","0","104831"
"104900301","1049003","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1049","0","104911"
"104900801","1049008","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1049","-800","0"
"104901101","1049011","0","1","0","0","0","0","0","1049011","0","0","1","0","0","0","0","1049","0","104932"
"104901102","1049011","0","1","0","0","0","0","0","1049011","0","0","1","0","0","0","0","1049","0","104932"
"105000401","1050004","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1050","-790","0"
"105000601","1050006","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1050","0","105011"
"105000801","1050008","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1050","-890","0"
"105001101","1050011","0","1","0","0","0","0","0","1050011","0","0","1","0","0","0","0","1050","0","105032"
"105001102","1050011","0","1","0","0","0","0","0","1050011","0","0","1","0","0","0","0","1050","0","105032"
"105100201","1051002","0","1","0","0","0","0","0","1051002","0","0","1","0","0","0","0","1051","0","105111"
"105100202","1051002","0","1","0","0","0","0","0","1051002","0","0","1","0","0","0","0","1051","0","105111"
"105100203","1051002","0","1","0","0","0","0","0","1051002","0","0","1","0","0","0","0","1051","0","105111"
"105100401","1051004","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1051","-910","0"
"105100801","1051008","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1051","-860","0"
"105101101","1051011","0","1","0","0","0","0","0","1051011","0","0","1","0","0","0","0","1051","0","105131"
"105101102","1051011","0","1","0","0","0","0","0","1051011","0","0","1","0","0","0","0","1051","0","105131"
"105200601","1052006","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1052","0","105212"
"105200801","1052008","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1052","-880","0"
"105201101","1052011","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1052","0","105231"
"105300201","1053002","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1053","0","105311"
"105300801","1053008","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1053","-840","0"
"105301101","1053011","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1053","0","105331"
"105400301","1054003","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1054","0","105411"
"105400701","1054007","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1054","0","105412"
"105400801","1054008","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1054","-840","0"
"105401101","1054011","0","1","0","0","0","0","0","1054011","0","0","1","0","0","0","0","1054","0","105431"
"105401102","1054011","0","1","0","0","0","0","0","1054011","0","0","1","0","0","0","0","1054","0","105431"
"105500301","1055003","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1055","0","105511"
"105500801","1055008","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1055","0","105531"
"105501101","1055011","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1055","0","105531"
"105600101","1056001","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1056","0","105611"
"105600801","1056008","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1056","-840","0"
"105601101","1056011","105631","1","0","0","0","0","0","1056011","0","0","1","0","0","0","0","1056","0","100011"
"105601102","1056011","105631","1","0","0","0","0","0","1056011","0","0","1","0","0","0","0","1056","0","100011"
"105700201","1057002","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1057","0","105711"
"105700701","1057007","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1057","0","0"
"105700801","1057008","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1057","-880","0"
"105701101","1057011","0","1","0","0","0","0","0","1057011","0","0","1","0","0","0","0","1057","0","105731"
"105701102","1057011","0","1","0","0","0","0","0","1057011","0","0","1","0","0","0","0","1057","0","105731"
"105800301","1058003","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1058","0","105812"
"105800801","1058008","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1058","0","105831"
"105801101","1058011","0","1","0","0","0","0","0","1058011","0","0","1","0","0","0","0","1058","0","105831"
"105801102","1058011","0","1","0","0","0","0","0","1058011","0","0","1","0","0","0","0","1058","0","105831"
"105900201","1059002","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1059","0","105913"
"105900801","1059008","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1059","0","105931"
"105901101","1059011","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1059","0","0"
"106000701","1060007","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1060","0","106012"
"106000801","1060008","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1060","0","106031"
"106001101","1060011","0","1","0","0","0","0","0","1060011","0","0","1","0","0","0","0","1060","0","106031"
"106001102","1060011","0","1","0","0","0","0","0","1060011","0","0","1","0","0","0","0","1060","0","106031"
"106100201","1061002","106112","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1061","0","100011"
"106100401","1061004","106211","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1061","0","106114"
"106100701","1061007","0","1","0","0","0","0","0","1061007","0","0","1","0","0","0","0","1061","0","106131"
"106100702","1061007","0","1","0","0","0","0","0","1061007","0","0","1","0","0","0","0","1061","0","106131"
"106100703","1061007","0","1","0","0","0","0","0","1061007","0","0","1","0","0","0","0","1061","0","106131"
"106300401","1063004","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1063","0","106331"
"106300801","1063008","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1063","0","106331"
"106301101","1063011","106331","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1063","0","1231"
"106400401","1064004","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1064","0","106431"
"106400601","1064006","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1064","0","106414"
"106401101","1064011","0","1","0","0","0","0","0","1064011","0","0","1","0","0","0","0","1064","0","106432"
"106401102","1064011","0","1","0","0","0","0","0","1064011","0","0","1","0","0","0","0","1064","0","106432"
"106500201","1065002","0","1","0","0","0","0","0","1065002","0","0","1","0","0","0","0","1065","0","106511"
"106500202","1065002","0","1","0","0","0","0","0","1065002","0","0","1","0","0","0","0","1065","0","106511"
"106500203","1065002","0","1","0","0","0","0","0","1065002","0","0","1","0","0","0","0","1065","0","106511"
"106500801","1065008","0","1","0","0","0","0","0","1065008","0","0","1","0","0","0","0","1065","0","106531"
"106500802","1065008","0","1","0","0","0","0","0","1065008","0","0","1","0","0","0","0","1065","0","106531"
"106500803","1065008","0","1","0","0","0","0","0","1065008","0","0","1","0","0","0","0","1065","0","106531"
"106501101","1065011","0","1","0","0","0","0","0","1065011","0","0","1","0","0","0","0","1065","0","106531"
"106501102","1065011","0","1","0","0","0","0","0","1065011","0","0","1","0","0","0","0","1065","0","106531"
"106600201","1066002","0","1","0","0","0","0","0","1066002","0","0","1","0","0","0","0","1066","0","106611"
"106600202","1066002","0","1","0","0","0","0","0","1066002","0","0","1","0","0","0","0","1066","0","106611"
"106600801","1066008","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1066","0","106631"
"106601101","1066011","0","1","0","0","0","0","0","1066011","0","0","1","0","0","0","0","1066","0","106631"
"106601102","1066011","0","1","0","0","0","0","0","1066011","0","0","1","0","0","0","0","1066","0","106631"
"106601103","1066011","0","1","0","0","0","0","0","1066011","0","0","1","0","0","0","0","1066","0","106631"
