c0add29b432b1472f83f599b4851587f4a09c83a14882e182e71fa0c6f79d370,4f96183fc9ddec3f3ca48140908ed133e8772a04538668766917ee6a4dacfde8,12537ddfb415632fde36d4b6a8db2db4b46f797f64de0d0dec906fb8800fa4c8,6b792d5c70d97508da2af486443a7e74e07fd043ddcac4cde35fe9322284ae09,c3266768a9b304f4438f7906c40aa6ab376d22acdc8abd09885c8637273ee246,0c28720f689e0dce1dedcb3b72d764c9c098ceab4e412a296c3e88b2b554ba49,c395e4e3c50b5dc68b71ee0310db933683576e017d1314eaafc6a1a2bdc4c9d1,2c87167b42d93fd5691a1cd95ce29e7598b61250774452315ecfe14a7a7d6863,5e3eebca003f2071c4656b86dbfa48cda710ba609c9430c5ea572473afff4acf,f7f5ec641aa7e96f28d7ace17572fb6fd4738f6494f78a79a1ce01b9e0359e4e
"0","0","2019/03/13 15:59:59","302","1","0","2019/02/27 16:00:00","10016","1","0"
"0","0","2019/03/27 15:59:59","302","1","0","2019/03/13 16:00:00","10017","1","0"
"0","0","2019/04/03 15:59:59","302","1","0","2019/03/27 16:00:00","10018","1","0"
"0","0","2019/04/19 15:59:59","302","1","0","2019/04/03 16:00:00","10019","1","0"
"0","0","2019/05/07 15:59:59","302","1","0","2019/04/19 16:00:00","10020","1","0"
"0","0","2019/06/03 15:59:59","302","1","0","2019/05/14 16:00:00","10021","1","0"
"0","0","2019/06/17 15:59:59","302","1","0","2019/06/03 16:00:00","10022","1","0"
"0","0","2019/07/01 15:59:59","302","1","0","2019/06/17 16:00:00","10023","1","0"
"0","0","2019/07/26 15:59:59","302","1","0","2019/07/15 16:00:00","10024","1","0"
"0","0","2019/08/01 15:59:59","302","1","0","2019/07/26 16:00:00","10025","1","0"
"0","0","2019/09/02 15:59:59","302","1","0","2019/08/28 16:00:00","10026","1","0"
"0","0","2019/08/15 15:59:59","302","1","0","2019/08/01 16:00:00","10027","1","0"
"0","0","2019/08/28 15:59:59","302","1","0","2019/08/15 16:00:00","10028","1","0"
"0","0","2019/09/17 15:59:59","302","1","0","2019/09/09 16:00:00","10029","1","0"
"0","0","2019/09/20 15:59:59","302","1","0","2019/09/17 16:00:00","10030","1","0"
"0","0","2019/10/01 15:59:59","302","1","0","2019/09/20 16:00:00","10031","1","0"
"0","0","2019/10/15 15:59:59","302","1","0","2019/10/01 16:00:00","10032","1","0"
"0","0","2019/10/18 15:59:59","302","1","0","2019/10/15 16:00:00","10033","1","0"
"0","0","2019/11/01 15:59:59","302","1","0","2019/10/18 16:00:00","10034","1","0"
"0","0","2019/11/15 15:59:59","302","1","0","2019/11/01 16:00:00","10035","1","0"
"0","0","2020/12/04 15:59:59","302","1","90001","2020/12/01 16:00:00","10036","1","0"
"0","0","2019/12/02 15:59:59","302","1","0","2019/11/19 16:00:00","10037","1","0"
"0","0","2019/12/13 15:59:59","302","1","0","2019/12/02 16:00:00","10038","1","0"
"0","0","2020/12/26 15:59:59","302","1","90002","2020/12/21 16:00:00","10039","1","0"
"0","0","2019/12/30 15:59:59","302","1","0","2019/12/16 16:00:00","10040","1","0"
"0","0","2020/01/02 15:59:59","302","1","0","2019/12/30 16:00:00","10041","1","0"
"0","0","2020/01/10 15:59:59","302","1","0","2020/01/02 16:00:00","10042","4","0"
"0","0","2020/02/04 15:59:59","302","1","90003","2020/01/28 16:00:00","10043","4","0"
"0","0","2020/01/21 15:59:59","302","1","0","2020/01/10 16:00:00","10044","4","0"
"0","0","2020/02/14 15:59:59","302","1","0","2020/02/04 16:00:00","10045","4","0"
"0","0","2020/02/19 15:59:59","302","1","90004","2020/02/14 16:00:00","10046","4","0"
"0","0","2020/03/04 15:59:59","302","1","0","2020/02/19 16:00:00","10047","4","0"
"0","0","2020/03/13 15:59:59","302","1","0","2020/03/04 16:00:00","10048","4","0"
"0","0","2020/03/19 15:59:59","302","1","0","2020/03/13 16:00:00","10049","4","0"
"0","0","2020/04/01 15:59:59","302","1","0","2020/03/19 16:00:00","10050","4","0"
"0","0","2020/04/14 15:59:59","302","1","0","2020/04/01 16:00:00","10051","4","0"
"0","0","2020/04/22 15:59:59","302","1","90005","2020/04/14 16:00:00","10052","4","0"
"0","0","2020/05/05 15:59:59","302","1","0","2020/04/22 16:00:00","10053","4","0"
"0","0","2020/05/15 15:59:59","302","1","0","2020/05/08 16:00:00","10054","4","0"
"0","0","2020/05/22 15:59:59","302","1","90006","2020/05/15 16:00:00","10055","4","0"
"0","0","2020/06/03 15:59:59","302","1","0","2020/05/22 16:00:00","10056","4","0"
"0","0","2020/06/15 15:59:59","302","1","0","2020/06/03 16:00:00","10057","4","0"
"0","0","2020/06/22 15:59:59","302","1","0","2020/06/15 16:00:00","10058","4","0"
"0","0","2020/08/06 15:59:59","302","1","90007","2020/08/03 16:00:00","10059","4","0"
"0","0","2020/10/13 15:59:59","302","1","0","2020/09/30 16:00:00","10060","4","0"
"0","0","2020/10/26 15:59:59","302","1","0","2020/10/13 16:00:00","10061","4","0"
"0","0","2020/11/18 15:59:59","302","1","90008","2020/11/13 16:00:00","10062","4","0"
"0","0","2020/07/13 15:59:59","302","1","0","2020/07/02 16:00:00","10063","4","0"
"0","0","2020/07/20 15:59:59","302","1","90009","2020/07/13 16:00:00","10064","4","0"
"0","0","2020/07/30 15:59:59","302","1","0","2020/07/20 16:00:00","10065","4","0"
"0","0","2020/08/03 15:59:59","302","1","0","2020/07/30 16:00:00","10066","4","0"
"0","0","2020/08/17 15:59:59","302","1","0","2020/08/06 16:00:00","10067","4","0"
"0","0","2020/09/16 15:59:59","302","1","90010","2020/09/11 16:00:00","10068","4","0"
"0","0","2020/09/01 15:59:59","302","1","0","2020/08/21 16:00:00","10069","4","0"
"0","0","2020/09/11 15:59:59","302","1","0","2020/09/04 16:00:00","10070","4","0"
"0","0","2020/11/02 15:59:59","302","1","90011","2020/10/26 16:00:00","10071","4","0"
"0","0","2020/09/24 15:59:59","302","1","0","2020/09/16 16:00:00","10072","4","0"
"0","0","2020/09/30 15:59:59","302","1","0","2020/09/24 16:00:00","10073","4","0"
"0","0","2020/11/13 15:59:59","302","1","0","2020/11/05 16:00:00","10074","4","0"
"0","0","2020/11/26 15:59:59","302","1","0","2020/11/18 16:00:00","10075","4","0"
"0","0","2020/12/01 15:59:59","302","1","90012","2020/11/26 16:00:00","10076","4","0"
"0","0","2020/12/14 15:59:59","302","1","0","2020/12/04 16:00:00","10077","4","0"
"0","0","2020/12/18 15:59:59","302","1","90013","2020/12/14 16:00:00","10078","4","0"
"0","0","2021/01/06 15:59:59","302","1","0","2020/12/26 16:00:00","10079","4","0"
"0","0","2021/01/14 15:59:59","302","1","0","2021/01/06 16:00:00","10080","4","0"
"0","0","2021/01/20 15:59:59","302","1","90014","2021/01/15 16:00:00","10081","4","0"
"0","0","2021/02/01 15:59:59","302","1","0","2021/01/20 16:00:00","10082","4","0"
"0","0","2021/02/11 15:59:59","302","1","0","2021/02/01 16:00:00","10083","4","0"
"0","0","2021/02/19 15:59:59","302","1","90015","2021/02/15 16:00:00","10084","4","0"
"0","0","2021/03/02 15:59:59","302","1","0","2021/02/19 16:00:00","10085","4","0"
"0","0","2021/03/17 15:59:59","302","1","90016","2021/03/12 16:00:00","10086","4","0"
"0","0","2021/03/12 15:59:59","302","1","0","2021/03/02 16:00:00","10087","4","0"
"0","0","2021/04/27 15:59:59","302","1","90017","2021/04/16 16:00:00","10088","4","0"
"0","0","2021/04/06 15:59:59","302","1","0","2021/03/28 16:00:00","10089","4","0"
"0","0","2021/04/16 15:59:59","302","1","0","2021/04/06 16:00:00","10090","4","0"
"0","0","2021/03/28 15:59:59","302","1","90018","2021/03/17 16:00:00","10091","4","0"
"0","0","2021/05/07 15:59:59","302","1","0","2021/04/27 16:00:00","10092","4","0"
"0","0","2021/05/16 15:59:59","302","1","0","2021/05/07 16:00:00","10093","4","0"
"0","0","2021/05/21 15:59:59","302","1","90019","2021/05/16 16:00:00","10094","4","0"
"0","0","2021/05/26 15:59:59","302","1","90020","2021/05/21 16:00:00","10095","4","0"
"0","0","2021/06/02 15:59:59","302","1","0","2021/05/26 16:00:00","10096","4","0"
"0","0","2021/06/14 15:59:59","302","1","0","2021/06/04 16:00:00","10097","4","0"
"0","0","2021/06/19 15:59:59","302","1","90021","2021/06/14 16:00:00","10098","4","0"
"0","0","2021/06/27 15:59:59","302","1","0","2021/06/19 16:00:00","10099","4","0"
"30118","0","2021/07/02 15:59:59","302","1","0","2021/06/27 16:00:00","10100","4","0"
"30117","0","2021/07/02 15:59:59","302","1","0","2021/06/27 16:00:00","10101","5","0"
"30120","0","2021/07/14 15:59:59","302","1","0","2021/07/05 16:00:00","10102","6","0"
"30121","0","2021/08/25 15:59:59","302","1","90022","2021/08/09 16:00:00","10103","5","0"
"30122","0","2021/07/24 15:59:59","302","1","0","2021/07/14 16:00:00","10104","4","0"
"30123","0","2021/07/30 15:59:59","302","1","0","2021/07/21 16:00:00","10105","4","0"
"30125","0","2021/08/09 15:59:59","302","1","0","2021/08/01 16:00:00","10106","4","0"
"0","0","2021/07/21 15:59:59","302","1","90023","2021/07/14 16:00:00","10107","4","0"
"30127","0","2021/09/01 15:59:59","302","1","0","2021/08/25 16:00:00","10108","4","0"
"30128","0","2021/08/31 15:59:59","302","1","0","2021/08/25 16:00:00","10109","4","0"
"0","0","2021/09/12 15:59:59","302","1","0","2021/09/01 16:00:00","10110","4","0"
"0","0","2021/09/22 15:59:59","302","1","90024","2021/09/12 16:00:00","10111","4","0"
"0","0","2021/10/02 15:59:59","302","1","0","2021/09/22 16:00:00","10112","4","0"
"0","0","2021/10/11 15:59:59","302","1","0","2021/10/02 16:00:00","10113","4","0"
"0","0","2021/10/18 15:59:59","302","1","90025","2021/10/11 16:00:00","10114","4","0"
"30137","0","2021/10/26 15:59:59","302","1","0","2021/10/18 16:00:00","10115","4","0"
"30136","0","2021/10/22 15:59:59","302","1","90026","2021/10/18 16:00:00","10116","4","0"
"30138","0","2021/10/26 15:59:59","302","1","90027","2021/10/22 16:00:00","10117","4","0"
"0","0","2021/11/01 15:59:59","302","1","0","2021/10/26 16:00:00","10118","4","0"
"0","0","2021/11/13 15:59:59","302","1","0","2021/11/04 16:00:00","10119","4","0"
"0","0","2021/11/16 15:59:59","302","1","0","2021/11/09 16:00:00","10120","4","0"
"30144","0","2021/11/24 15:59:59","302","1","0","2021/11/16 16:00:00","10121","4","0"
"30143","0","2021/11/20 15:59:59","302","1","90028","2021/11/16 16:00:00","10122","4","0"
"30145","0","2021/11/25 15:59:59","302","1","0","2021/11/20 16:00:00","10123","4","0"
"30146","0","2021/12/02 15:59:59","302","1","90029","2021/11/25 16:00:00","10124","4","0"
"0","0","2021/12/11 15:59:59","302","1","0","2021/12/02 16:00:00","10125","4","0"
"0","0","2021/12/17 15:59:59","302","1","0","2021/12/10 16:00:00","10126","4","0"
"40005","0","2021/12/25 15:59:59","302","1","0","2021/12/17 16:00:00","10127","4","0"
"0","0","2022/01/02 15:59:59","302","1","0","2021/12/25 16:00:00","10128","4","0"
"0","0","2022/01/10 15:59:59","302","1","0","2022/01/05 16:00:00","10129","4","0"
"0","0","2022/01/15 15:59:59","302","1","90030","2022/01/10 16:00:00","10130","4","0"
"0","0","2022/01/20 15:59:59","302","1","0","2022/01/15 16:00:00","10131","4","0"
"0","0","2022/01/26 15:59:59","302","1","0","2022/01/20 16:00:00","10132","4","0"
"30157","0","2022/02/01 15:59:59","302","1","0","2022/01/26 16:00:00","10133","4","0"
"30156","0","2022/02/01 15:59:59","302","1","90031","2022/01/26 16:00:00","10134","5","0"
"0","0","2022/02/12 15:59:59","302","1","0","2022/02/04 16:00:00","10135","4","0"
"0","0","2022/02/19 15:59:59","302","1","0","2022/02/12 16:00:00","10136","4","0"
"0","0","2022/02/26 15:59:59","302","1","0","2022/02/19 16:00:00","10137","4","0"
"0","0","2022/03/07 15:59:59","302","1","0","2022/02/26 16:00:00","10138","4","0"
"0","0","2022/03/15 15:59:59","302","1","0","2022/03/07 16:00:00","10139","4","0"
"0","0","2022/03/20 15:59:59","302","1","90032","2022/03/15 16:00:00","10140","4","0"
"0","0","2022/03/28 15:59:59","302","1","0","2022/03/20 16:00:00","10141","4","0"
"0","0","2022/04/03 15:59:59","302","1","90033","2022/03/28 16:00:00","10142","4","0"
"0","0","2022/04/11 15:59:59","302","1","0","2022/04/03 16:00:00","10143","4","0"
"0","0","2022/04/18 15:59:59","302","1","0","2022/04/11 16:00:00","10144","4","0"
"0","0","2022/04/25 15:59:59","302","1","0","2022/04/18 16:00:00","10145","4","0"
"0","0","2022/05/04 15:59:59","302","1","0","2022/04/25 16:00:00","10146","4","0"
"0","0","2022/05/15 15:59:59","302","1","0","2022/05/07 16:00:00","10147","4","0"
"0","0","2022/05/19 15:59:59","302","1","90034","2022/05/15 16:00:00","10148","4","0"
"0","0","2022/05/28 15:59:59","302","1","0","2022/05/19 16:00:00","10149","4","0"
"0","0","2022/05/31 15:59:59","302","1","90035","2022/05/28 16:00:00","10150","4","0"
"0","0","2022/06/04 15:59:59","302","1","90036","2022/05/31 16:00:00","10151","4","0"
"0","0","2022/06/12 15:59:59","302","1","0","2022/06/04 16:00:00","10152","4","0"
"0","0","2022/06/19 15:59:59","302","1","0","2022/06/12 16:00:00","10153","4","0"
"40007","0","2022/06/28 15:59:59","302","1","0","2022/06/19 16:00:00","10154","4","0"
"30180","0","2022/06/28 15:59:59","302","1","0","2022/06/19 16:00:00","10155","4","0"
"0","0","2022/07/02 15:59:59","302","1","0","2022/06/28 16:00:00","10156","4","0"
"30184","0","2022/07/13 15:59:59","302","1","0","2022/07/05 16:00:00","10157","4","0"
"30185","0","2022/07/13 15:59:59","302","1","90037","2022/07/10 16:00:00","10158","4","0"
"0","0","2022/07/17 15:59:59","302","1","90038","2022/07/13 16:00:00","10159","4","0"
"0","0","2022/07/26 15:59:59","302","1","0","2022/07/17 16:00:00","10160","4","0"
"0","0","2022/07/30 15:59:59","302","1","0","2022/07/26 16:00:00","10161","4","0"
"0","0","2022/08/13 15:59:59","302","1","0","2022/08/10 16:00:00","10162","4","0"
"0","0","2022/08/10 15:59:59","302","1","0","2022/08/02 16:00:00","10163","4","0"
"0","0","2022/08/17 15:59:59","302","1","90040","2022/08/13 16:00:00","10164","4","0"
"0","0","2022/08/24 15:59:59","302","1","0","2022/08/17 16:00:00","10165","4","0"
"0","0","2022/09/01 15:59:59","302","1","0","2022/08/24 16:00:00","10166","4","0"
"0","0","2022/09/12 15:59:59","302","1","0","2022/09/04 16:00:00","10167","4","0"
"0","0","2022/09/16 15:59:59","302","1","90041","2022/09/12 16:00:00","10168","4","0"
"0","0","2022/09/25 15:59:59","302","1","0","2022/09/16 16:00:00","10169","4","0"
"0","0","2022/09/29 15:59:59","302","1","0","2022/09/25 16:00:00","10170","4","0"
"0","0","2022/10/11 15:59:59","302","1","0","2022/10/02 16:00:00","10171","4","0"
"0","0","2022/10/17 15:59:59","302","1","90043","2022/10/11 16:00:00","10172","4","0"
"0","0","2022/10/26 15:59:59","302","1","0","2022/10/17 16:00:00","10173","4","0"
"0","0","2022/11/01 15:59:59","302","1","0","2022/10/26 16:00:00","10174","4","0"
"0","0","2022/11/09 15:59:59","302","1","0","2022/11/01 16:00:00","10175","4","0"
"0","0","2022/11/12 15:59:59","302","1","0","2022/11/09 16:00:00","10176","4","0"
"0","0","2022/11/16 15:59:59","302","1","90044","2022/11/12 16:00:00","10177","4","0"
"0","0","2022/11/26 15:59:59","302","1","0","2022/11/16 16:00:00","10178","9","0"
"0","0","2022/11/29 15:59:59","302","1","90045","2022/11/26 16:00:00","10179","9","0"
"0","0","2022/12/02 15:59:59","302","1","90046","2022/11/29 16:00:00","10180","9","0"
"0","0","2022/12/11 15:59:59","302","1","0","2022/12/02 16:00:00","10181","9","0"
"0","0","2022/12/14 15:59:59","302","1","0","2022/12/11 16:00:00","10182","9","0"
"0","0","2022/12/17 15:59:59","302","1","90047","2022/12/14 16:00:00","10183","9","0"
"40008","0","2022/12/25 15:59:59","302","1","0","2022/12/17 16:00:00","10184","9","0"
"0","0","2022/12/28 15:59:59","302","1","90048","2022/12/25 16:00:00","10185","9","0"
"0","0","2023/01/02 15:59:59","302","1","90049","2022/12/28 16:00:00","10186","9","0"
"0","0","2023/01/14 15:59:59","302","1","0","2023/01/05 16:00:00","10187","9","0"
"0","0","2023/01/17 15:59:59","302","1","0","2023/01/14 16:00:00","10188","9","0"
"0","0","2023/01/24 15:59:59","302","1","0","2023/01/17 16:00:00","10189","9","0"
"0","0","2023/02/01 15:59:59","302","1","0","2023/01/24 16:00:00","10190","9","0"
"0","0","2023/02/12 15:59:59","302","1","0","2023/02/01 16:00:00","10191","9","0"
"0","0","2023/02/16 15:59:59","302","1","0","2023/02/12 16:00:00","10192","9","0"
"0","0","2023/02/26 15:59:59","302","1","0","2023/02/16 16:00:00","10193","9","0"
"0","0","2023/03/01 15:59:59","302","1","90050","2023/02/26 16:00:00","10194","9","0"
"0","0","2023/03/04 15:59:59","302","1","90051","2023/03/01 16:00:00","10195","9","0"
"0","0","2023/03/12 15:59:59","302","1","0","2023/03/04 16:00:00","10196","9","0"
"0","0","2023/03/15 15:59:59","302","1","0","2023/03/12 16:00:00","10197","9","0"
"0","0","2023/03/19 15:59:59","302","1","90052","2023/03/15 16:00:00","10198","9","0"
"0","0","2023/03/28 15:59:59","302","1","0","2023/03/19 16:00:00","10199","9","0"
"0","0","2023/04/03 15:59:59","302","1","90054","2023/03/31 16:00:00","10200","9","0"
"0","0","2023/04/12 15:59:59","302","1","0","2023/04/03 16:00:00","10201","9","0"
"0","0","2023/04/19 15:59:59","302","1","0","2023/04/12 16:00:00","10202","9","0"
"0","0","2023/04/26 15:59:59","302","1","90055","2023/04/19 16:00:00","10203","9","0"
"0","0","2023/05/04 15:59:59","302","1","0","2023/04/26 16:00:00","10204","9","0"
"30238","0","2023/05/16 15:59:59","302","1","0","2023/05/07 16:00:00","10205","9","0"
"0","0","2023/05/20 15:59:59","302","1","90056","2023/05/16 16:00:00","10206","9","0"
"0","0","2023/05/28 15:59:59","302","1","0","2023/05/20 16:00:00","10207","9","0"
"0","0","2023/06/04 15:59:59","302","1","0","2023/05/28 16:00:00","10208","9","0"
"0","0","2023/06/15 15:59:59","302","1","0","2023/06/04 16:00:00","10209","9","0"
"0","0","2023/06/17 15:59:59","302","1","0","2023/06/15 16:00:00","10210","9","0"
"0","0","2023/06/19 15:59:59","302","1","0","2023/06/17 16:00:00","10211","9","0"
"40009","0","2023/06/28 15:59:59","302","1","0","2023/06/19 16:00:00","10212","9","0"
"30245","0","2023/06/26 15:59:59","302","1","0","2023/06/19 16:00:00","10213","9","0"
"0","0","2023/07/02 15:59:59","302","1","0","2023/06/28 16:00:00","10214","9","0"
"0","0","2023/07/12 15:59:59","302","1","0","2023/07/05 16:00:00","10215","9","0"
"0","0","2023/07/19 15:59:59","302","1","0","2023/07/12 16:00:00","10216","9","0"
"0","0","2023/07/29 15:59:59","302","1","0","2023/07/19 16:00:00","10217","9","0"
"0","0","2023/08/01 15:59:59","302","1","0","2023/07/29 16:00:00","10218","9","0"
"0","0","2023/08/09 15:59:59","302","1","0","2023/08/01 16:00:00","10219","9","0"
"0","0","2023/08/12 15:59:59","302","1","0","2023/08/09 16:00:00","10220","9","0"
"0","0","2023/08/19 15:59:59","302","1","0","2023/08/12 16:00:00","10221","9","0"
"0","0","2023/08/27 15:59:59","302","1","0","2023/08/19 16:00:00","10222","9","0"
"0","0","2023/09/01 15:59:59","302","1","0","2023/08/27 16:00:00","10223","9","0"
"0","0","2023/09/11 15:59:59","302","1","0","2023/09/01 16:00:00","10224","9","0"
"0","0","2023/09/16 15:59:59","302","1","0","2023/09/11 16:00:00","10225","9","0"
"0","0","2023/09/25 15:59:59","302","1","0","2023/09/16 16:00:00","10226","9","0"
"0","0","2023/10/02 15:59:59","302","1","0","2023/09/28 16:00:00","10227","9","0"
"0","0","2023/10/11 15:59:59","302","1","0","2023/10/02 16:00:00","10228","9","0"
"0","0","2023/10/17 15:59:59","302","1","0","2023/10/11 16:00:00","10229","9","0"
"0","0","2023/10/25 15:59:59","302","1","0","2023/10/17 16:00:00","10230","9","0"
"0","0","2023/11/01 15:59:59","302","1","90057","2023/10/25 16:00:00","10231","9","0"
"0","0","2023/11/13 15:59:59","302","1","0","2023/11/04 16:00:00","10232","9","0"
"0","0","2023/11/16 15:59:59","302","1","0","2023/11/13 16:00:00","10233","9","0"
"0","0","2023/11/26 15:59:59","302","1","0","2023/11/16 16:00:00","10234","9","0"
"0","0","2023/12/01 15:59:59","302","1","0","2023/11/26 16:00:00","10235","9","0"
"0","0","2023/12/10 15:59:59","302","1","0","2023/12/01 16:00:00","10236","9","0"
"0","0","2023/12/13 15:59:59","302","1","0","2023/12/10 16:00:00","10237","9","0"
"0","0","2023/12/16 15:59:59","302","1","90058","2023/12/13 16:00:00","10238","9","0"
"40010","0","2023/12/23 15:59:59","302","1","0","2023/12/16 16:00:00","10239","9","0"
"0","0","2023/12/27 15:59:59","302","1","0","2023/12/23 16:00:00","10240","9","0"
"0","0","2024/01/01 15:59:59","302","1","0","2023/12/27 16:00:00","10241","9","0"
"0","0","2024/01/14 15:59:59","302","1","0","2024/01/04 16:00:00","10242","9","0"
"0","0","2024/01/17 15:59:59","302","1","90059","2024/01/14 16:00:00","10243","9","0"
"0","0","2024/01/27 15:59:59","302","1","0","2024/01/17 16:00:00","10244","9","0"
"0","0","2024/02/01 15:59:59","302","1","0","2024/01/27 16:00:00","10245","9","0"
"0","0","2024/02/10 15:59:59","302","1","0","2024/02/01 16:00:00","10246","9","0"
"0","0","2024/02/26 15:59:59","302","1","0","2024/02/21 16:00:00","10247","9","0"
"0","0","2024/02/21 15:59:59","302","1","0","2024/02/13 16:00:00","10248","9","0"
"0","0","2024/02/29 15:59:59","302","1","0","2024/02/26 16:00:00","10249","9","0"
"0","0","2024/03/05 15:59:59","302","1","0","2024/02/29 16:00:00","10250","9","0"
"0","0","2024/03/15 15:59:59","302","1","0","2024/03/05 16:00:00","10251","9","0"
"0","0","2024/03/20 15:59:59","302","1","0","2024/03/15 16:00:00","10252","9","0"
"0","0","2024/03/29 15:59:59","302","1","0","2024/03/20 16:00:00","10253","9","0"
"0","0","2024/04/01 15:59:59","302","1","90060","2024/03/29 16:00:00","10254","9","0"
"0","0","2024/04/12 15:59:59","302","1","0","2024/04/01 16:00:00","10255","9","0"
"0","0","2024/04/16 15:59:59","302","1","0","2024/04/12 16:00:00","10256","9","0"
"0","0","2024/04/23 15:59:59","302","1","0","2024/04/16 16:00:00","10257","9","0"
"0","0","2024/04/28 15:59:59","302","1","0","2024/04/23 16:00:00","10258","9","0"
"0","0","2024/05/02 15:59:59","302","1","0","2024/04/28 16:00:00","10259","9","0"
"0","0","2024/05/14 15:59:59","302","1","0","2024/05/05 16:00:00","10260","12","0"
"0","0","2024/05/17 15:59:59","302","1","90061","2024/05/14 16:00:00","10261","12","0"
"0","0","2024/05/24 15:59:59","302","1","0","2024/05/17 16:00:00","10262","12","0"
"0","0","2024/05/28 15:59:59","302","1","90062","2024/05/24 16:00:00","10263","12","0"
"0","0","2024/06/02 15:59:59","302","1","0","2024/05/28 16:00:00","10264","12","0"
"0","0","2024/06/15 15:59:59","302","1","0","2024/06/02 16:00:00","10265","12","0"
"30306","0","2024/06/17 15:59:59","302","1","0","2024/06/15 16:00:00","10266","12","0"
"30305","0","2024/06/17 15:59:59","302","1","90063","2024/06/15 16:00:00","10267","12","0"
"0","0","2024/06/24 15:59:59","302","1","0","2024/06/17 16:00:00","10268","12","0"
"0","0","2024/07/01 15:59:59","302","1","90064","2024/06/24 16:00:00","10269","12","0"
"0","0","2024/07/12 15:59:59","302","1","0","2024/07/04 16:00:00","10270","12","0"
"0","0","2024/07/19 15:59:59","302","1","0","2024/07/12 16:00:00","10271","12","0"
"30313","0","2024/07/29 15:59:59","302","1","0","2024/07/19 16:00:00","10272","12","0"
"30312","0","2024/07/23 15:59:59","302","1","90065","2024/07/19 16:00:00","10273","12","0"
"30314","0","2024/07/29 15:59:59","302","1","0","2024/07/23 16:00:00","10274","11","0"
"0","0","2024/08/01 15:59:59","302","1","0","2024/07/29 16:00:00","10275","12","0"
"0","0","2024/08/13 15:59:59","302","1","0","2024/08/01 16:00:00","10276","12","0"
"30318","0","2024/08/16 15:59:59","302","1","0","2024/08/13 16:00:00","10277","12","0"
"30317","0","2024/08/16 15:59:59","302","1","0","2024/08/13 16:00:00","10278","12","0"
"0","0","2024/08/28 15:59:59","302","1","0","2024/08/16 16:00:00","10279","12","0"
"0","0","2024/09/01 15:59:59","302","1","0","2024/08/28 16:00:00","10280","12","0"
"30322","0","2024/09/16 15:59:59","302","1","0","2024/09/04 16:00:00","10281","19","0"
"30323","0","2024/09/16 15:59:59","302","1","90066","2024/09/11 16:00:00","10282","18","0"
"0","0","2024/09/28 15:59:59","302","1","0","2024/09/16 16:00:00","10283","18","0"
"0","0","2024/10/01 15:59:59","302","1","0","2024/09/28 16:00:00","10284","18","0"
"0","0","2024/10/11 15:59:59","302","1","0","2024/10/01 16:00:00","10285","18","0"
"0","0","2024/10/16 15:59:59","302","1","0","2024/10/11 16:00:00","10286","18","0"
"0","0","2024/10/27 15:59:59","302","1","0","2024/10/16 16:00:00","10287","19","0"
"0","0","2024/10/27 15:59:59","302","1","0","2024/10/22 16:00:00","10288","18","0"
