1f32e97ab47dc6abb1ca2105dfbb16ff968edff5325f4b798f95c7eefd290989,34c1a623bf99e09fbd8f838cf7a02505492e3cf5e8731e31508385f403de59c6,b7feafb15f875154540e780f004703992c554ec1e567981830743c7fd4a50aba,5c302202d0b1c52acb6f2760f79b96723bfa83b1f2ffb7fc4bbf61bf09e3ae19,5225b16314e32d0a83ee75717b5b30111727a6a04474ffdc5a9696d9e58623b9,7eb7f5805a9011b1312dd78bf4027594093992142a5c55b8f9ba02137ca09dd9,2309d8c8d1b9082a26e4841975f876e590d7e7af5694e4f457f8f40371fc264c,78aba680086e38dd9a84b262ace99b68d6553c55fb90368e52e8347f135b1575,35e77854101634f4e37ee11f36187435b4e81b9abb4f4acab14e1191b74725ae,7b10d7768b518df7b22352607d28bcd9bef9eb5dd21b2b8c85aca34ef4511370,6a8a56f8285bce999cdec9144823474dfbed8caf5d7d3b88b9fab7e6a5464d9c,e6d824a1d442b33fbddb993326ac592b56917d92cda5807f27d39bdcd2b6aa45,d857559e12878285f3ffc3f16a236c9ae20db01181f12b9697a1bd1d31ad03e0,177247795d5f8478ff66e59ce61ed90f8f7f8dbf4c74b3f075f8a5b53ef5c037,db908b592439f0ea0e50069d1cb4530ea19d0d4a6b360850b0cd4372fee8c83b
"101822","bgm_MC170","-30","92408110","0","bgm_MC170","0.9","0","0","101822","0","-30","94002","1","0"
"101822","bgm_MC170","-30","92408120","0","bgm_MC170","0.9","0","0","101822","0","-30","94002","1","0"
"101822","bgm_MC170","-30","92408130","0","bgm_MC170","0.9","0","0","101822","0","-30","94002","1","0"
"101822","bgm_MC170","-30","92408140","0","bgm_MC170","0.9","0","0","101822","0","-30","94002","1","0"
"101822","bgm_MC170","20","92408210","0","bgm_MC170","1","0","0","101822","0","-30","94002","2","0"
"101822","bgm_MC170","20","92408220","0","bgm_MC170","1","0","0","101822","0","-30","94002","2","0"
"101822","bgm_MC170","20","92408230","0","bgm_MC170","1","0","0","101822","0","-30","94002","2","0"
"101822","bgm_MC170","20","92408240","0","bgm_MC170","1","0","0","101822","0","-30","94002","2","0"
"101822","bgm_MC170","0","92408310","0","bgm_MC170","0.9","0","0","101822","0","-30","94002","3","0"
"101822","bgm_MC170","0","92408320","0","bgm_MC170","0.9","0","0","101822","0","-30","94002","3","0"
"101822","bgm_MC170","0","92408330","0","bgm_MC170","0.9","0","0","101822","0","-30","94002","3","0"
"101822","bgm_MC170","0","92408340","0","bgm_MC170","0.9","0","0","101822","0","-30","94002","3","0"
"101191","bgm_MC170","-30","92409110","-50","bgm_MC170","1.25","0","0","101191","0","-30","94002","1","0"
"101191","bgm_MC170","-30","92409120","-50","bgm_MC170","1.25","0","0","101191","0","-30","94002","1","0"
"101191","bgm_MC170","-30","92409130","-50","bgm_MC170","1.25","0","0","101191","0","-30","94002","1","0"
"101191","bgm_MC170","-30","92409140","-50","bgm_MC170","1.25","0","0","101191","0","-30","94002","1","0"
"101191","bgm_MC170","20","92409210","0","bgm_MC170","1","0","0","101191","0","-30","94002","2","0"
"101191","bgm_MC170","20","92409220","0","bgm_MC170","1","0","0","101191","0","-30","94002","2","0"
"101191","bgm_MC170","20","92409230","0","bgm_MC170","1","0","0","101191","0","-30","94002","2","0"
"101191","bgm_MC170","20","92409240","0","bgm_MC170","1","0","0","101191","0","-30","94002","2","0"
"101191","bgm_MC170","-30","92409310","-50","bgm_MC170","1.25","0","0","101191","0","-30","94002","3","0"
"101191","bgm_MC170","-30","92409320","-50","bgm_MC170","1.25","0","0","101191","0","-30","94002","3","0"
"101191","bgm_MC170","-30","92409330","-50","bgm_MC170","1.25","0","0","101191","0","-30","94002","3","0"
"101191","bgm_MC170","-30","92409340","-50","bgm_MC170","1.25","0","0","101191","0","-30","94002","3","0"
"103013","bgm_MC170","-30","92410110","0","bgm_MC170","1.3","0","0","103013","0","-30","94002","1","0"
"103013","bgm_MC170","-30","92410120","0","bgm_MC170","1.3","0","0","103013","0","-30","94002","1","0"
"103013","bgm_MC170","-30","92410130","0","bgm_MC170","1.3","0","0","103013","0","-30","94002","1","0"
"103013","bgm_MC170","-30","92410140","0","bgm_MC170","1.3","0","0","103013","0","-30","94002","1","0"
"103013","bgm_MC170","20","92410210","0","bgm_MC170","1.45","0","0","103013","0","-30","94002","2","0"
"103013","bgm_MC170","20","92410220","0","bgm_MC170","1.45","0","0","103013","0","-30","94002","2","0"
"103013","bgm_MC170","20","92410230","0","bgm_MC170","1.45","0","0","103013","0","-30","94002","2","0"
"103013","bgm_MC170","20","92410240","0","bgm_MC170","1.45","0","0","103013","0","-30","94002","2","0"
"103013","bgm_MC170","-30","92410310","0","bgm_MC170","1.4","0","0","103013","0","-30","94002","3","0"
"103013","bgm_MC170","-30","92410320","0","bgm_MC170","1.4","0","0","103013","0","-30","94002","3","0"
"103013","bgm_MC170","-30","92410330","0","bgm_MC170","1.4","0","0","103013","0","-30","94002","3","0"
"103013","bgm_MC170","-30","92410340","0","bgm_MC170","1.4","0","0","103013","0","-30","94002","3","0"
"100198","bgm_MC170","-30","92411110","40","bgm_MC170","1","0","0","100198","0","-30","94002","1","0"
"100198","bgm_MC170","-30","92411120","40","bgm_MC170","1","0","0","100198","0","-30","94002","1","0"
"100198","bgm_MC170","-30","92411130","40","bgm_MC170","1","0","0","100198","0","-30","94002","1","0"
"100198","bgm_MC170","-30","92411140","40","bgm_MC170","1","0","0","100198","0","-30","94002","1","0"
"100198","bgm_MC170","-90","92411210","140","bgm_MC170","1.45","0","0","100198","0","-30","94002","2","0"
"100198","bgm_MC170","-90","92411220","140","bgm_MC170","1.45","0","0","100198","0","-30","94002","2","0"
"100198","bgm_MC170","-90","92411230","140","bgm_MC170","1.45","0","0","100198","0","-30","94002","2","0"
"100198","bgm_MC170","-90","92411240","140","bgm_MC170","1.45","0","0","100198","0","-30","94002","2","0"
"100198","bgm_MC170","-30","92411310","40","bgm_MC170","1.1","0","0","100198","0","-30","94002","3","0"
"100198","bgm_MC170","-30","92411320","40","bgm_MC170","1.1","0","0","100198","0","-30","94002","3","0"
"100198","bgm_MC170","-30","92411330","40","bgm_MC170","1.1","0","0","100198","0","-30","94002","3","0"
"100198","bgm_MC170","-30","92411340","40","bgm_MC170","1.1","0","0","100198","0","-30","94002","3","0"
"101621","bgm_MC170","-210","92412110","210","bgm_MC170","1","0","0","101621","0","-30","94002","1","0"
"101621","bgm_MC170","-210","92412120","210","bgm_MC170","1","0","0","101621","0","-30","94002","1","0"
"101621","bgm_MC170","-210","92412130","210","bgm_MC170","1","0","0","101621","0","-30","94002","1","0"
"101621","bgm_MC170","-210","92412140","210","bgm_MC170","1","0","0","101621","0","-30","94002","1","0"
"101621","bgm_MC170","-90","92412210","140","bgm_MC170","1.45","0","0","101621","0","-30","94002","2","0"
"101621","bgm_MC170","-90","92412220","140","bgm_MC170","1.45","0","0","101621","0","-30","94002","2","0"
"101621","bgm_MC170","-90","92412230","140","bgm_MC170","1.45","0","0","101621","0","-30","94002","2","0"
"101621","bgm_MC170","-90","92412240","140","bgm_MC170","1.45","0","0","101621","0","-30","94002","2","0"
"101621","bgm_MC170","-30","92412310","180","bgm_MC170","1.1","0","0","101621","0","-30","94002","3","0"
"101621","bgm_MC170","-30","92412320","180","bgm_MC170","1.1","0","0","101621","0","-30","94002","3","0"
"101621","bgm_MC170","-30","92412330","180","bgm_MC170","1.1","0","0","101621","0","-30","94002","3","0"
"101621","bgm_MC170","-30","92412340","180","bgm_MC170","1.1","0","0","101621","0","-30","94002","3","0"
"101822","bgm_MC170","-60","92414110","60","bgm_MC170","1.4","0","0","101822","0","-30","94002","1","0"
"101822","bgm_MC170","-60","92414120","60","bgm_MC170","1.4","0","0","101822","0","-30","94002","1","0"
"101822","bgm_MC170","-60","92414130","60","bgm_MC170","1.4","0","0","101822","0","-30","94002","1","0"
"101822","bgm_MC170","-60","92414140","60","bgm_MC170","1.4","0","0","101822","0","-30","94002","1","0"
"101822","bgm_MC170","-330","92414210","150","bgm_MC170","1","0","0","101822","0","-30","94002","2","0"
"101822","bgm_MC170","-330","92414220","150","bgm_MC170","1","0","0","101822","0","-30","94002","2","0"
"101822","bgm_MC170","-330","92414230","150","bgm_MC170","1","0","0","101822","0","-30","94002","2","0"
"101822","bgm_MC170","-330","92414240","150","bgm_MC170","1","0","0","101822","0","-30","94002","2","0"
"101822","bgm_MC170","0","92414310","100","bgm_MC170","1.2","0","0","101822","0","-30","94002","3","0"
"101822","bgm_MC170","0","92414320","100","bgm_MC170","1.2","0","0","101822","0","-30","94002","3","0"
"101822","bgm_MC170","0","92414330","100","bgm_MC170","1.2","0","0","101822","0","-30","94002","3","0"
"101822","bgm_MC170","0","92414340","100","bgm_MC170","1.2","0","0","101822","0","-30","94002","3","0"
"101623","bgm_MC170","0","92415110","30","bgm_MC170","2.4","0","0","101623","0","-30","94002","1","0"
"101623","bgm_MC170","0","92415120","30","bgm_MC170","2.4","0","0","101623","0","-30","94002","1","0"
"101623","bgm_MC170","0","92415130","30","bgm_MC170","2.4","0","0","101623","0","-30","94002","1","0"
"101623","bgm_MC170","0","92415140","30","bgm_MC170","2.4","0","0","101623","0","-30","94002","1","0"
"101623","bgm_MC170","-270","92415210","150","bgm_MC170","1.1","0","0","101623","0","-30","94002","2","0"
"101623","bgm_MC170","-270","92415220","150","bgm_MC170","1.1","0","0","101623","0","-30","94002","2","0"
"101623","bgm_MC170","-270","92415230","150","bgm_MC170","1.1","0","0","101623","0","-30","94002","2","0"
"101623","bgm_MC170","-270","92415240","150","bgm_MC170","1.1","0","0","101623","0","-30","94002","2","0"
"101623","bgm_MC170","-400","92415310","250","bgm_MC170","1.2","0","0","101623","0","-30","94002","3","0"
"101623","bgm_MC170","-400","92415320","250","bgm_MC170","1.2","0","0","101623","0","-30","94002","3","0"
"101623","bgm_MC170","-400","92415330","250","bgm_MC170","1.2","0","0","101623","0","-30","94002","3","0"
"101623","bgm_MC170","-400","92415340","250","bgm_MC170","1.2","0","0","101623","0","-30","94002","3","0"
"103013","bgm_MC170","-120","92416110","150","bgm_MC170","1.3","0","0","103013","0","-30","94002","1","0"
"103013","bgm_MC170","-120","92416120","150","bgm_MC170","1.3","0","0","103013","0","-30","94002","1","0"
"103013","bgm_MC170","-120","92416130","150","bgm_MC170","1.3","0","0","103013","0","-30","94002","1","0"
"103013","bgm_MC170","-120","92416140","150","bgm_MC170","1.3","0","0","103013","0","-30","94002","1","0"
"103013","bgm_MC170","-90","92416210","140","bgm_MC170","1.5","0","0","103013","0","-30","94002","2","0"
"103013","bgm_MC170","-90","92416220","140","bgm_MC170","1.5","0","0","103013","0","-30","94002","2","0"
"103013","bgm_MC170","-90","92416230","140","bgm_MC170","1.5","0","0","103013","0","-30","94002","2","0"
"103013","bgm_MC170","-90","92416240","140","bgm_MC170","1.5","0","0","103013","0","-30","94002","2","0"
"103013","bgm_MC170","-450","92416310","140","bgm_MC170","1.25","0","0","103013","0","-30","94002","3","0"
"103013","bgm_MC170","-450","92416320","140","bgm_MC170","1.25","0","0","103013","0","-30","94002","3","0"
"103013","bgm_MC170","-450","92416330","140","bgm_MC170","1.25","0","0","103013","0","-30","94002","3","0"
"103013","bgm_MC170","-450","92416340","140","bgm_MC170","1.25","0","0","103013","0","-30","94002","3","0"
"101191","bgm_MC170","-30","92417110","0","bgm_MC170","0.95","0","0","101191","0","-30","94002","1","0"
"101191","bgm_MC170","-30","92417120","0","bgm_MC170","0.95","0","0","101191","0","-30","94002","1","0"
"101191","bgm_MC170","-30","92417130","0","bgm_MC170","0.95","0","0","101191","0","-30","94002","1","0"
"101191","bgm_MC170","-30","92417140","0","bgm_MC170","0.95","0","0","101191","0","-30","94002","1","0"
"101191","bgm_MC170","-60","92417210","140","bgm_MC170","1.6","0","0","101191","0","-30","94002","2","0"
"101191","bgm_MC170","-60","92417220","140","bgm_MC170","1.6","0","0","101191","0","-30","94002","2","0"
"101191","bgm_MC170","-60","92417230","140","bgm_MC170","1.6","0","0","101191","0","-30","94002","2","0"
"101191","bgm_MC170","-60","92417240","140","bgm_MC170","1.6","0","0","101191","0","-30","94002","2","0"
"101191","bgm_MC170","-60","92417310","80","bgm_MC170","1.35","0","0","101191","0","-30","94002","3","0"
"101191","bgm_MC170","-60","92417320","80","bgm_MC170","1.35","0","0","101191","0","-30","94002","3","0"
"101191","bgm_MC170","-60","92417330","80","bgm_MC170","1.35","0","0","101191","0","-30","94002","3","0"
"101191","bgm_MC170","-60","92417340","80","bgm_MC170","1.35","0","0","101191","0","-30","94002","3","0"
"100198","bgm_MC170","0","92418110","140","bgm_MC170","1.15","0","0","100198","0","-30","94002","1","0"
"100198","bgm_MC170","0","92418120","140","bgm_MC170","1.15","0","0","100198","0","-30","94002","1","0"
"100198","bgm_MC170","0","92418130","140","bgm_MC170","1.15","0","0","100198","0","-30","94002","1","0"
"100198","bgm_MC170","0","92418140","140","bgm_MC170","1.15","0","0","100198","0","-30","94002","1","0"
"100198","bgm_MC170","-60","92418210","140","bgm_MC170","1.6","0","0","100198","0","-30","94002","2","0"
"100198","bgm_MC170","-60","92418220","140","bgm_MC170","1.6","0","0","100198","0","-30","94002","2","0"
"100198","bgm_MC170","-60","92418230","140","bgm_MC170","1.6","0","0","100198","0","-30","94002","2","0"
"100198","bgm_MC170","-60","92418240","140","bgm_MC170","1.6","0","0","100198","0","-30","94002","2","0"
"100198","bgm_MC170","-60","92418310","50","bgm_MC170","1.2","0","0","100198","0","-30","94002","3","0"
"100198","bgm_MC170","-60","92418320","50","bgm_MC170","1.2","0","0","100198","0","-30","94002","3","0"
"100198","bgm_MC170","-60","92418330","50","bgm_MC170","1.2","0","0","100198","0","-30","94002","3","0"
"100198","bgm_MC170","-60","92418340","50","bgm_MC170","1.2","0","0","100198","0","-30","94002","3","0"
"101623","bgm_MC170","20","92419110","90","bgm_MC170","1.4","0","0","101623","0","-30","94002","1","0"
"101623","bgm_MC170","20","92419120","90","bgm_MC170","1.4","0","0","101623","0","-30","94002","1","0"
"101623","bgm_MC170","20","92419130","90","bgm_MC170","1.4","0","0","101623","0","-30","94002","1","0"
"101623","bgm_MC170","20","92419140","90","bgm_MC170","1.4","0","0","101623","0","-30","94002","1","0"
"101623","bgm_MC170","-100","92419210","180","bgm_MC170","1.35","0","0","101623","0","-30","94002","2","0"
"101623","bgm_MC170","-100","92419220","180","bgm_MC170","1.35","0","0","101623","0","-30","94002","2","0"
"101623","bgm_MC170","-100","92419230","180","bgm_MC170","1.35","0","0","101623","0","-30","94002","2","0"
"101623","bgm_MC170","-100","92419240","180","bgm_MC170","1.35","0","0","101623","0","-30","94002","2","0"
"101623","bgm_MC170","-20","92419310","50","bgm_MC170","1.3","0","0","101623","0","-30","94002","3","0"
"101623","bgm_MC170","-20","92419320","50","bgm_MC170","1.3","0","0","101623","0","-30","94002","3","0"
"101623","bgm_MC170","-20","92419330","50","bgm_MC170","1.3","0","0","101623","0","-30","94002","3","0"
"101623","bgm_MC170","-20","92419340","50","bgm_MC170","1.3","0","0","101623","0","-30","94002","3","0"
"103013","bgm_MC170","40","92420110","0","bgm_MC170","1.3","0","0","103013","0","-30","94002","1","0"
"103013","bgm_MC170","40","92420120","0","bgm_MC170","1.3","0","0","103013","0","-30","94002","1","0"
"103013","bgm_MC170","40","92420130","0","bgm_MC170","1.3","0","0","103013","0","-30","94002","1","0"
"103013","bgm_MC170","40","92420140","0","bgm_MC170","1.3","0","0","103013","0","-30","94002","1","0"
"103013","bgm_MC170","-20","92420210","30","bgm_MC170","1.2","0","0","103013","0","-30","94002","2","0"
"103013","bgm_MC170","-20","92420220","30","bgm_MC170","1.2","0","0","103013","0","-30","94002","2","0"
"103013","bgm_MC170","-20","92420230","30","bgm_MC170","1.2","0","0","103013","0","-30","94002","2","0"
"103013","bgm_MC170","-20","92420240","30","bgm_MC170","1.2","0","0","103013","0","-30","94002","2","0"
"103013","bgm_MC170","-20","92420310","50","bgm_MC170","1.2","0","0","103013","0","-30","94002","3","0"
"103013","bgm_MC170","-20","92420320","50","bgm_MC170","1.2","0","0","103013","0","-30","94002","3","0"
"103013","bgm_MC170","-20","92420330","50","bgm_MC170","1.2","0","0","103013","0","-30","94002","3","0"
"103013","bgm_MC170","-20","92420340","50","bgm_MC170","1.2","0","0","103013","0","-30","94002","3","0"
"100198","bgm_MC170","40","92421110","0","bgm_MC170","1.2","0","0","100198","0","-30","94002","1","0"
"100198","bgm_MC170","40","92421120","0","bgm_MC170","1.2","0","0","100198","0","-30","94002","1","0"
"100198","bgm_MC170","40","92421130","0","bgm_MC170","1.2","0","0","100198","0","-30","94002","1","0"
"100198","bgm_MC170","40","92421140","0","bgm_MC170","1.2","0","0","100198","0","-30","94002","1","0"
"100198","bgm_MC170","-20","92421210","70","bgm_MC170","1","0","0","100198","0","-30","94002","2","0"
"100198","bgm_MC170","-20","92421220","70","bgm_MC170","1","0","0","100198","0","-30","94002","2","0"
"100198","bgm_MC170","-20","92421230","70","bgm_MC170","1","0","0","100198","0","-30","94002","2","0"
"100198","bgm_MC170","-20","92421240","70","bgm_MC170","1","0","0","100198","0","-30","94002","2","0"
"100198","bgm_MC170","-40","92421310","50","bgm_MC170","1.1","0","0","100198","0","-30","94002","3","0"
"100198","bgm_MC170","-40","92421320","50","bgm_MC170","1.1","0","0","100198","0","-30","94002","3","0"
"100198","bgm_MC170","-40","92421330","50","bgm_MC170","1.1","0","0","100198","0","-30","94002","3","0"
"100198","bgm_MC170","-40","92421340","50","bgm_MC170","1.1","0","0","100198","0","-30","94002","3","0"
"101822","bgm_MC170","40","92422110","0","bgm_MC170","1.2","0","0","101822","0","-30","94002","1","0"
"101822","bgm_MC170","40","92422120","0","bgm_MC170","1.2","0","0","101822","0","-30","94002","1","0"
"101822","bgm_MC170","40","92422130","0","bgm_MC170","1.2","0","0","101822","0","-30","94002","1","0"
"101822","bgm_MC170","40","92422140","0","bgm_MC170","1.2","0","0","101822","0","-30","94002","1","0"
"101822","bgm_MC170","-20","92422210","70","bgm_MC170","1","0","0","101822","0","-30","94002","2","0"
"101822","bgm_MC170","-20","92422220","70","bgm_MC170","1","0","0","101822","0","-30","94002","2","0"
"101822","bgm_MC170","-20","92422230","70","bgm_MC170","1","0","0","101822","0","-30","94002","2","0"
"101822","bgm_MC170","-20","92422240","70","bgm_MC170","1","0","0","101822","0","-30","94002","2","0"
"101822","bgm_MC170","-40","92422310","50","bgm_MC170","1.1","0","0","101822","0","-30","94002","3","0"
"101822","bgm_MC170","-40","92422320","50","bgm_MC170","1.1","0","0","101822","0","-30","94002","3","0"
"101822","bgm_MC170","-40","92422330","50","bgm_MC170","1.1","0","0","101822","0","-30","94002","3","0"
"101822","bgm_MC170","-40","92422340","50","bgm_MC170","1.1","0","0","101822","0","-30","94002","3","0"
"103013","bgm_MC170","40","92423110","30","bgm_MC170","1.25","0","0","103013","0","-30","94002","1","0"
"103013","bgm_MC170","40","92423120","30","bgm_MC170","1.25","0","0","103013","0","-30","94002","1","0"
"103013","bgm_MC170","40","92423130","30","bgm_MC170","1.25","0","0","103013","0","-30","94002","1","0"
"103013","bgm_MC170","40","92423140","30","bgm_MC170","1.25","0","0","103013","0","-30","94002","1","0"
"103013","bgm_MC170","-20","92423210","70","bgm_MC170","1.1","0","0","103013","0","-30","94002","2","0"
"103013","bgm_MC170","-20","92423220","70","bgm_MC170","1.1","0","0","103013","0","-30","94002","2","0"
"103013","bgm_MC170","-20","92423230","70","bgm_MC170","1.1","0","0","103013","0","-30","94002","2","0"
"103013","bgm_MC170","-20","92423240","70","bgm_MC170","1.1","0","0","103013","0","-30","94002","2","0"
"103013","bgm_MC170","-450","92423310","200","bgm_MC170","0.7","0","0","103013","0","-30","94002","3","0"
"103013","bgm_MC170","-450","92423320","200","bgm_MC170","0.7","0","0","103013","0","-30","94002","3","0"
"103013","bgm_MC170","-450","92423330","200","bgm_MC170","0.7","0","0","103013","0","-30","94002","3","0"
"103013","bgm_MC170","-450","92423340","200","bgm_MC170","0.7","0","0","103013","0","-30","94002","3","0"
"100198","bgm_MC170","-20","92424110","90","bgm_MC170","1.1","0","0","100198","0","-30","94002","1","0"
"100198","bgm_MC170","-20","92424120","90","bgm_MC170","1.1","0","0","100198","0","-30","94002","1","0"
"100198","bgm_MC170","-20","92424130","90","bgm_MC170","1.1","0","0","100198","0","-30","94002","1","0"
"100198","bgm_MC170","-20","92424140","90","bgm_MC170","1.1","0","0","100198","0","-30","94002","1","0"
"100198","bgm_MC170","100","92424210","0","bgm_MC170","1.5","0","0","100198","0","-30","94002","2","0"
"100198","bgm_MC170","100","92424220","0","bgm_MC170","1.5","0","0","100198","0","-30","94002","2","0"
"100198","bgm_MC170","100","92424230","0","bgm_MC170","1.5","0","0","100198","0","-30","94002","2","0"
"100198","bgm_MC170","100","92424240","0","bgm_MC170","1.5","0","0","100198","0","-30","94002","2","0"
"100198","bgm_MC170","-50","92424310","20","bgm_MC170","1.3","0","0","100198","0","-30","94002","3","0"
"100198","bgm_MC170","-50","92424320","20","bgm_MC170","1.3","0","0","100198","0","-30","94002","3","0"
"100198","bgm_MC170","-50","92424330","20","bgm_MC170","1.3","0","0","100198","0","-30","94002","3","0"
"100198","bgm_MC170","-50","92424340","20","bgm_MC170","1.3","0","0","100198","0","-30","94002","3","0"
"101623","bgm_MC170","-20","92425110","90","bgm_MC170","1.1","0","0","101623","0","-30","94002","1","0"
"101623","bgm_MC170","-20","92425120","90","bgm_MC170","1.1","0","0","101623","0","-30","94002","1","0"
"101623","bgm_MC170","-20","92425130","90","bgm_MC170","1.1","0","0","101623","0","-30","94002","1","0"
"101623","bgm_MC170","-20","92425140","90","bgm_MC170","1.1","0","0","101623","0","-30","94002","1","0"
"101623","bgm_MC170","100","92425210","0","bgm_MC170","1.5","0","0","101623","0","-30","94002","2","0"
"101623","bgm_MC170","100","92425220","0","bgm_MC170","1.5","0","0","101623","0","-30","94002","2","0"
"101623","bgm_MC170","100","92425230","0","bgm_MC170","1.5","0","0","101623","0","-30","94002","2","0"
"101623","bgm_MC170","100","92425240","0","bgm_MC170","1.5","0","0","101623","0","-30","94002","2","0"
"101623","bgm_MC170","-50","92425310","20","bgm_MC170","1.3","0","0","101623","0","-30","94002","3","0"
"101623","bgm_MC170","-50","92425320","20","bgm_MC170","1.3","0","0","101623","0","-30","94002","3","0"
"101623","bgm_MC170","-50","92425330","20","bgm_MC170","1.3","0","0","101623","0","-30","94002","3","0"
"101623","bgm_MC170","-50","92425340","20","bgm_MC170","1.3","0","0","101623","0","-30","94002","3","0"
"101822","bgm_MC170","0","92426110","90","bgm_MC170","1.6","0","0","101822","0","-30","94002","1","0"
"101822","bgm_MC170","0","92426120","90","bgm_MC170","1.6","0","0","101822","0","-30","94002","1","0"
"101822","bgm_MC170","0","92426130","90","bgm_MC170","1.6","0","0","101822","0","-30","94002","1","0"
"101822","bgm_MC170","0","92426140","90","bgm_MC170","1.6","0","0","101822","0","-30","94002","1","0"
"101822","bgm_MC170","0","92426210","140","bgm_MC170","1.6","0","0","101822","0","-30","94002","2","0"
"101822","bgm_MC170","0","92426220","140","bgm_MC170","1.6","0","0","101822","0","-30","94002","2","0"
"101822","bgm_MC170","0","92426230","140","bgm_MC170","1.6","0","0","101822","0","-30","94002","2","0"
"101822","bgm_MC170","0","92426240","140","bgm_MC170","1.6","0","0","101822","0","-30","94002","2","0"
"101822","bgm_MC170","0","92426310","140","bgm_MC170","0.9","0","0","101822","0","-30","94002","3","0"
"101822","bgm_MC170","0","92426320","140","bgm_MC170","0.9","0","0","101822","0","-30","94002","3","0"
"101822","bgm_MC170","0","92426330","140","bgm_MC170","0.9","0","0","101822","0","-30","94002","3","0"
"101822","bgm_MC170","0","92426340","140","bgm_MC170","0.9","0","0","101822","0","-30","94002","3","0"
"101191","bgm_MC170","0","92427110","30","bgm_MC170","1.1","0","0","101191","0","-30","94002","1","0"
"101191","bgm_MC170","0","92427120","30","bgm_MC170","1.1","0","0","101191","0","-30","94002","1","0"
"101191","bgm_MC170","0","92427130","30","bgm_MC170","1.1","0","0","101191","0","-30","94002","1","0"
"101191","bgm_MC170","0","92427140","30","bgm_MC170","1.1","0","0","101191","0","-30","94002","1","0"
"101191","bgm_MC170","0","92427210","140","bgm_MC170","1.1","0","0","101191","0","-30","94002","2","0"
"101191","bgm_MC170","0","92427220","140","bgm_MC170","1.1","0","0","101191","0","-30","94002","2","0"
"101191","bgm_MC170","0","92427230","140","bgm_MC170","1.1","0","0","101191","0","-30","94002","2","0"
"101191","bgm_MC170","0","92427240","140","bgm_MC170","1.1","0","0","101191","0","-30","94002","2","0"
"101191","bgm_MC170","0","92427310","90","bgm_MC170","1.2","0","0","101191","0","-30","94002","3","0"
"101191","bgm_MC170","0","92427320","90","bgm_MC170","1.2","0","0","101191","0","-30","94002","3","0"
"101191","bgm_MC170","0","92427330","90","bgm_MC170","1.2","0","0","101191","0","-30","94002","3","0"
"101191","bgm_MC170","0","92427340","90","bgm_MC170","1.2","0","0","101191","0","-30","94002","3","0"
"101822","bgm_MC170","0","92428110","250","bgm_MC170","1.1","0","0","101822","0","-30","94002","1","0"
"101822","bgm_MC170","0","92428120","250","bgm_MC170","1.1","0","0","101822","0","-30","94002","1","0"
