33b390852298c77f63d15a297820f0ec002cf2e0488fc266945f2dfa902deca3,8175a943be803aeb402835766eb8dcd50ed2554926f635e265257310e0f6fcff,1564901f1231010a1f3fffe9de628f3de288fb7d09f38af72588a71c1202de6c,fef0b7098a8b873063d2d3aedacdab596f449ab0fd982be6842a00de209625c6,c749fa05eb4753f7d26d53fe14a2286c49c8bf43a08148b9526d357f7e438987,15f72f0e694561a72d40c4395512f62d05a70e2266d05ae487ee123278360e6a,d9462912683f4341e084f24365ceb796c344c47c1f3f7fb34d69dd89a7fb9f9d,b1b70b78fe231d3c1f9627a082ac5a7c58e5a4e4b3ccbf520e6a6526a2e2ef43,dc1926e65d11b65e53673440f140dba06470bfb0672c1342f2b5c25d6046ff4d,37b442eb9c9604e1d3362a152999422bc9ab8d37ae06804687150bc8de067ed5
"2019/07/15 16:00:00","2019/07/26 15:59:59","0","302","1","0","0","10024","0","1"
"2019/07/26 16:00:00","2019/08/01 15:59:59","0","302","1","0","0","10025","0","1"
"2019/08/28 16:00:00","2019/09/02 15:59:59","0","302","1","0","0","10026","0","1"
"2019/08/01 16:00:00","2019/08/15 15:59:59","0","302","1","0","0","10027","0","1"
"2019/08/15 16:00:00","2019/08/28 15:59:59","0","302","1","0","0","10028","0","1"
"2019/09/09 16:00:00","2019/09/17 15:59:59","0","302","1","0","0","10029","0","1"
"2019/09/17 16:00:00","2019/09/20 15:59:59","0","302","1","0","0","10030","0","1"
"2019/09/20 16:00:00","2019/10/01 15:59:59","0","302","1","0","0","10031","0","1"
"2019/10/01 16:00:00","2019/10/15 15:59:59","0","302","1","0","0","10032","0","1"
"2019/10/15 16:00:00","2019/10/18 15:59:59","0","302","1","0","0","10033","0","1"
"2019/10/18 16:00:00","2019/11/01 15:59:59","0","302","1","0","0","10034","0","1"
"2019/11/01 16:00:00","2019/11/15 15:59:59","0","302","1","0","0","10035","0","1"
"2020/12/01 16:00:00","2020/12/04 15:59:59","90001","302","1","0","0","10036","0","1"
"2019/11/19 16:00:00","2019/12/02 15:59:59","0","302","1","0","0","10037","0","1"
"2019/12/02 16:00:00","2019/12/13 15:59:59","0","302","1","0","0","10038","0","1"
"2020/12/21 16:00:00","2020/12/26 15:59:59","90002","302","1","0","0","10039","0","1"
"2019/12/16 16:00:00","2019/12/30 15:59:59","0","302","1","0","0","10040","0","1"
"2019/12/30 16:00:00","2020/01/02 15:59:59","0","302","1","0","0","10041","0","1"
"2020/01/02 16:00:00","2020/01/10 15:59:59","0","302","1","0","0","10042","0","4"
"2020/01/28 16:00:00","2020/02/04 15:59:59","90003","302","1","0","0","10043","0","4"
"2020/01/10 16:00:00","2020/01/21 15:59:59","0","302","1","0","0","10044","0","4"
"2020/02/04 16:00:00","2020/02/14 15:59:59","0","302","1","0","0","10045","0","4"
"2020/02/14 16:00:00","2020/02/19 15:59:59","90004","302","1","0","0","10046","0","4"
"2020/02/19 16:00:00","2020/03/04 15:59:59","0","302","1","0","0","10047","0","4"
"2020/03/04 16:00:00","2020/03/13 15:59:59","0","302","1","0","0","10048","0","4"
"2020/03/13 16:00:00","2020/03/19 15:59:59","0","302","1","0","0","10049","0","4"
"2020/03/19 16:00:00","2020/04/01 15:59:59","0","302","1","0","0","10050","0","4"
"2020/04/01 16:00:00","2020/04/14 15:59:59","0","302","1","0","0","10051","0","4"
"2020/04/14 16:00:00","2020/04/22 15:59:59","90005","302","1","0","0","10052","0","4"
"2020/04/22 16:00:00","2020/05/05 15:59:59","0","302","1","0","0","10053","0","4"
"2020/05/08 16:00:00","2020/05/15 15:59:59","0","302","1","0","0","10054","0","4"
"2020/05/15 16:00:00","2020/05/22 15:59:59","90006","302","1","0","0","10055","0","4"
"2020/05/22 16:00:00","2020/06/03 15:59:59","0","302","1","0","0","10056","0","4"
"2020/06/03 16:00:00","2020/06/15 15:59:59","0","302","1","0","0","10057","0","4"
"2020/06/15 16:00:00","2020/06/22 15:59:59","0","302","1","0","0","10058","0","4"
"2020/08/03 16:00:00","2020/08/06 15:59:59","90007","302","1","0","0","10059","0","4"
"2020/09/30 16:00:00","2020/10/13 15:59:59","0","302","1","0","0","10060","0","4"
"2020/10/13 16:00:00","2020/10/26 15:59:59","0","302","1","0","0","10061","0","4"
"2020/11/13 16:00:00","2020/11/18 15:59:59","90008","302","1","0","0","10062","0","4"
"2020/07/02 16:00:00","2020/07/13 15:59:59","0","302","1","0","0","10063","0","4"
"2020/07/13 16:00:00","2020/07/20 15:59:59","90009","302","1","0","0","10064","0","4"
"2020/07/20 16:00:00","2020/07/30 15:59:59","0","302","1","0","0","10065","0","4"
"2020/07/30 16:00:00","2020/08/03 15:59:59","0","302","1","0","0","10066","0","4"
"2020/08/06 16:00:00","2020/08/17 15:59:59","0","302","1","0","0","10067","0","4"
"2020/09/11 16:00:00","2020/09/16 15:59:59","90010","302","1","0","0","10068","0","4"
"2020/08/21 16:00:00","2020/09/01 15:59:59","0","302","1","0","0","10069","0","4"
"2020/09/04 16:00:00","2020/09/11 15:59:59","0","302","1","0","0","10070","0","4"
"2020/10/26 16:00:00","2020/11/02 15:59:59","90011","302","1","0","0","10071","0","4"
"2020/09/16 16:00:00","2020/09/24 15:59:59","0","302","1","0","0","10072","0","4"
"2020/09/24 16:00:00","2020/09/30 15:59:59","0","302","1","0","0","10073","0","4"
"2020/11/05 16:00:00","2020/11/13 15:59:59","0","302","1","0","0","10074","0","4"
"2020/11/18 16:00:00","2020/11/26 15:59:59","0","302","1","0","0","10075","0","4"
"2020/11/26 16:00:00","2020/12/01 15:59:59","90012","302","1","0","0","10076","0","4"
"2020/12/04 16:00:00","2020/12/14 15:59:59","0","302","1","0","0","10077","0","4"
"2020/12/14 16:00:00","2020/12/18 15:59:59","90013","302","1","0","0","10078","0","4"
"2020/12/26 16:00:00","2021/01/06 15:59:59","0","302","1","0","0","10079","0","4"
"2021/01/06 16:00:00","2021/01/14 15:59:59","0","302","1","0","0","10080","0","4"
"2021/01/15 16:00:00","2021/01/20 15:59:59","90014","302","1","0","0","10081","0","4"
"2021/01/20 16:00:00","2021/02/01 15:59:59","0","302","1","0","0","10082","0","4"
"2021/02/01 16:00:00","2021/02/11 15:59:59","0","302","1","0","0","10083","0","4"
"2021/02/15 16:00:00","2021/02/19 15:59:59","90015","302","1","0","0","10084","0","4"
"2021/02/19 16:00:00","2021/03/02 15:59:59","0","302","1","0","0","10085","0","4"
"2021/03/12 16:00:00","2021/03/17 15:59:59","90016","302","1","0","0","10086","0","4"
"2021/03/02 16:00:00","2021/03/12 15:59:59","0","302","1","0","0","10087","0","4"
"2021/04/16 16:00:00","2021/04/27 15:59:59","90017","302","1","0","0","10088","0","4"
"2021/03/28 16:00:00","2021/04/06 15:59:59","0","302","1","0","0","10089","0","4"
"2021/04/06 16:00:00","2021/04/16 15:59:59","0","302","1","0","0","10090","0","4"
"2021/03/17 16:00:00","2021/03/28 15:59:59","90018","302","1","0","0","10091","0","4"
"2021/04/27 16:00:00","2021/05/07 15:59:59","0","302","1","0","0","10092","0","4"
"2021/05/07 16:00:00","2021/05/16 15:59:59","0","302","1","0","0","10093","0","4"
"2021/05/16 16:00:00","2021/05/21 15:59:59","90019","302","1","0","0","10094","0","4"
"2021/05/21 16:00:00","2021/05/26 15:59:59","90020","302","1","0","0","10095","0","4"
"2021/05/26 16:00:00","2021/06/02 15:59:59","0","302","1","0","0","10096","0","4"
"2021/06/04 16:00:00","2021/06/14 15:59:59","0","302","1","0","0","10097","0","4"
"2021/06/14 16:00:00","2021/06/19 15:59:59","90021","302","1","0","0","10098","0","4"
"2021/06/19 16:00:00","2021/06/27 15:59:59","0","302","1","0","0","10099","0","4"
"2021/06/27 16:00:00","2021/07/02 15:59:59","0","302","1","30118","0","10100","0","4"
"2021/06/27 16:00:00","2021/07/02 15:59:59","0","302","1","30117","0","10101","0","5"
"2021/07/05 16:00:00","2021/07/14 15:59:59","0","302","1","30120","0","10102","0","6"
"2021/08/09 16:00:00","2021/08/25 15:59:59","90022","302","1","30121","0","10103","0","5"
"2021/07/14 16:00:00","2021/07/24 15:59:59","0","302","1","30122","0","10104","0","4"
"2021/07/21 16:00:00","2021/07/30 15:59:59","0","302","1","30123","0","10105","0","4"
"2021/08/01 16:00:00","2021/08/09 15:59:59","0","302","1","30125","0","10106","0","4"
"2021/07/14 16:00:00","2021/07/21 15:59:59","90023","302","1","0","0","10107","0","4"
"2021/08/25 16:00:00","2021/09/01 15:59:59","0","302","1","30127","0","10108","0","4"
"2021/08/25 16:00:00","2021/08/31 15:59:59","0","302","1","30128","0","10109","0","4"
"2021/09/01 16:00:00","2021/09/12 15:59:59","0","302","1","0","0","10110","0","4"
"2021/09/12 16:00:00","2021/09/22 15:59:59","90024","302","1","0","0","10111","0","4"
"2021/09/22 16:00:00","2021/10/02 15:59:59","0","302","1","0","0","10112","0","4"
"2021/10/02 16:00:00","2021/10/11 15:59:59","0","302","1","0","0","10113","0","4"
"2021/10/11 16:00:00","2021/10/18 15:59:59","90025","302","1","0","0","10114","0","4"
"2021/10/18 16:00:00","2021/10/26 15:59:59","0","302","1","30137","0","10115","0","4"
"2021/10/18 16:00:00","2021/10/22 15:59:59","90026","302","1","30136","0","10116","0","4"
"2021/10/22 16:00:00","2021/10/26 15:59:59","90027","302","1","30138","0","10117","0","4"
"2021/10/26 16:00:00","2021/11/01 15:59:59","0","302","1","0","0","10118","0","4"
"2021/11/04 16:00:00","2021/11/13 15:59:59","0","302","1","0","0","10119","0","4"
"2021/11/09 16:00:00","2021/11/16 15:59:59","0","302","1","0","0","10120","0","4"
"2021/11/16 16:00:00","2021/11/24 15:59:59","0","302","1","30144","0","10121","0","4"
"2021/11/16 16:00:00","2021/11/20 15:59:59","90028","302","1","30143","0","10122","0","4"
"2021/11/20 16:00:00","2021/11/25 15:59:59","0","302","1","30145","0","10123","0","4"
"2021/11/25 16:00:00","2021/12/02 15:59:59","90029","302","1","30146","0","10124","0","4"
"2021/12/02 16:00:00","2021/12/11 15:59:59","0","302","1","0","0","10125","0","4"
"2021/12/10 16:00:00","2021/12/17 15:59:59","0","302","1","0","0","10126","0","4"
"2021/12/17 16:00:00","2021/12/25 15:59:59","0","302","1","40005","0","10127","0","4"
"2021/12/25 16:00:00","2022/01/02 15:59:59","0","302","1","0","0","10128","0","4"
"2022/01/05 16:00:00","2022/01/10 15:59:59","0","302","1","0","0","10129","0","4"
"2022/01/10 16:00:00","2022/01/15 15:59:59","90030","302","1","0","0","10130","0","4"
"2022/01/15 16:00:00","2022/01/20 15:59:59","0","302","1","0","0","10131","0","4"
"2022/01/20 16:00:00","2022/01/26 15:59:59","0","302","1","0","0","10132","0","4"
"2022/01/26 16:00:00","2022/02/01 15:59:59","0","302","1","30157","0","10133","0","4"
"2022/01/26 16:00:00","2022/02/01 15:59:59","90031","302","1","30156","0","10134","0","5"
"2022/02/04 16:00:00","2022/02/12 15:59:59","0","302","1","0","0","10135","0","4"
"2022/02/12 16:00:00","2022/02/19 15:59:59","0","302","1","0","0","10136","0","4"
"2022/02/19 16:00:00","2022/02/26 15:59:59","0","302","1","0","0","10137","0","4"
"2022/02/26 16:00:00","2022/03/07 15:59:59","0","302","1","0","0","10138","0","4"
"2022/03/07 16:00:00","2022/03/15 15:59:59","0","302","1","0","0","10139","0","4"
"2022/03/15 16:00:00","2022/03/20 15:59:59","90032","302","1","0","0","10140","0","4"
"2022/03/20 16:00:00","2022/03/28 15:59:59","0","302","1","0","0","10141","0","4"
"2022/03/28 16:00:00","2022/04/03 15:59:59","90033","302","1","0","0","10142","0","4"
"2022/04/03 16:00:00","2022/04/11 15:59:59","0","302","1","0","0","10143","0","4"
"2022/04/11 16:00:00","2022/04/18 15:59:59","0","302","1","0","0","10144","0","4"
"2022/04/18 16:00:00","2022/04/25 15:59:59","0","302","1","0","0","10145","0","4"
"2022/04/25 16:00:00","2022/05/04 15:59:59","0","302","1","0","0","10146","0","4"
"2022/05/07 16:00:00","2022/05/15 15:59:59","0","302","1","0","0","10147","0","4"
"2022/05/15 16:00:00","2022/05/19 15:59:59","90034","302","1","0","0","10148","0","4"
"2022/05/19 16:00:00","2022/05/28 15:59:59","0","302","1","0","0","10149","0","4"
"2022/05/28 16:00:00","2022/05/31 15:59:59","90035","302","1","0","0","10150","0","4"
"2022/05/31 16:00:00","2022/06/04 15:59:59","90036","302","1","0","0","10151","0","4"
"2022/06/04 16:00:00","2022/06/12 15:59:59","0","302","1","0","0","10152","0","4"
"2022/06/12 16:00:00","2022/06/19 15:59:59","0","302","1","0","0","10153","0","4"
"2022/06/19 16:00:00","2022/06/28 15:59:59","0","302","1","40007","0","10154","0","4"
"2022/06/19 16:00:00","2022/06/28 15:59:59","0","302","1","30180","0","10155","0","4"
"2022/06/28 16:00:00","2022/07/02 15:59:59","0","302","1","0","0","10156","0","4"
"2022/07/05 16:00:00","2022/07/13 15:59:59","0","302","1","30184","0","10157","0","4"
"2022/07/10 16:00:00","2022/07/13 15:59:59","90037","302","1","30185","0","10158","0","4"
"2022/07/13 16:00:00","2022/07/17 15:59:59","90038","302","1","0","0","10159","0","4"
"2022/07/17 16:00:00","2022/07/26 15:59:59","0","302","1","0","0","10160","0","4"
"2022/07/26 16:00:00","2022/07/30 15:59:59","0","302","1","0","0","10161","0","4"
"2022/08/10 16:00:00","2022/08/13 15:59:59","0","302","1","0","0","10162","0","4"
"2022/08/02 16:00:00","2022/08/10 15:59:59","0","302","1","0","0","10163","0","4"
"2022/08/13 16:00:00","2022/08/17 15:59:59","90040","302","1","0","0","10164","0","4"
"2022/08/17 16:00:00","2022/08/24 15:59:59","0","302","1","0","0","10165","0","4"
"2022/08/24 16:00:00","2022/09/01 15:59:59","0","302","1","0","0","10166","0","4"
"2022/09/04 16:00:00","2022/09/12 15:59:59","0","302","1","0","0","10167","0","4"
"2022/09/12 16:00:00","2022/09/16 15:59:59","90041","302","1","0","0","10168","0","4"
"2022/09/16 16:00:00","2022/09/25 15:59:59","0","302","1","0","0","10169","0","4"
"2022/09/25 16:00:00","2022/09/29 15:59:59","0","302","1","0","0","10170","0","4"
"2022/10/02 16:00:00","2022/10/11 15:59:59","0","302","1","0","0","10171","0","4"
"2022/10/11 16:00:00","2022/10/17 15:59:59","90043","302","1","0","0","10172","0","4"
"2022/10/17 16:00:00","2022/10/26 15:59:59","0","302","1","0","0","10173","0","4"
"2022/10/26 16:00:00","2022/11/01 15:59:59","0","302","1","0","0","10174","0","4"
"2022/11/01 16:00:00","2022/11/09 15:59:59","0","302","1","0","0","10175","0","4"
"2022/11/09 16:00:00","2022/11/12 15:59:59","0","302","1","0","0","10176","0","4"
"2022/11/12 16:00:00","2022/11/16 15:59:59","90044","302","1","0","0","10177","0","4"
"2022/11/16 16:00:00","2022/11/26 15:59:59","0","302","1","0","0","10178","0","9"
"2022/11/26 16:00:00","2022/11/29 15:59:59","90045","302","1","0","0","10179","0","9"
"2022/11/29 16:00:00","2022/12/02 15:59:59","90046","302","1","0","0","10180","0","9"
"2022/12/02 16:00:00","2022/12/11 15:59:59","0","302","1","0","0","10181","0","9"
"2022/12/11 16:00:00","2022/12/14 15:59:59","0","302","1","0","0","10182","0","9"
"2022/12/14 16:00:00","2022/12/17 15:59:59","90047","302","1","0","0","10183","0","9"
"2022/12/17 16:00:00","2022/12/25 15:59:59","0","302","1","40008","0","10184","0","9"
"2022/12/25 16:00:00","2022/12/28 15:59:59","90048","302","1","0","0","10185","0","9"
"2022/12/28 16:00:00","2023/01/02 15:59:59","90049","302","1","0","0","10186","0","9"
"2023/01/05 16:00:00","2023/01/14 15:59:59","0","302","1","0","0","10187","0","9"
"2023/01/14 16:00:00","2023/01/17 15:59:59","0","302","1","0","0","10188","0","9"
"2023/01/17 16:00:00","2023/01/24 15:59:59","0","302","1","0","0","10189","0","9"
"2023/01/24 16:00:00","2023/02/01 15:59:59","0","302","1","0","0","10190","0","9"
"2023/02/01 16:00:00","2023/02/12 15:59:59","0","302","1","0","0","10191","0","9"
"2023/02/12 16:00:00","2023/02/16 15:59:59","0","302","1","0","0","10192","0","9"
"2023/02/16 16:00:00","2023/02/26 15:59:59","0","302","1","0","0","10193","0","9"
"2023/02/26 16:00:00","2023/03/01 15:59:59","90050","302","1","0","0","10194","0","9"
"2023/03/01 16:00:00","2023/03/04 15:59:59","90051","302","1","0","0","10195","0","9"
"2023/03/04 16:00:00","2023/03/12 15:59:59","0","302","1","0","0","10196","0","9"
"2023/03/12 16:00:00","2023/03/15 15:59:59","0","302","1","0","0","10197","0","9"
"2023/03/15 16:00:00","2023/03/19 15:59:59","90052","302","1","0","0","10198","0","9"
"2023/03/19 16:00:00","2023/03/28 15:59:59","0","302","1","0","0","10199","0","9"
"2023/03/31 16:00:00","2023/04/03 15:59:59","90054","302","1","0","0","10200","0","9"
"2023/04/03 16:00:00","2023/04/12 15:59:59","0","302","1","0","0","10201","0","9"
"2023/04/12 16:00:00","2023/04/19 15:59:59","0","302","1","0","0","10202","0","9"
"2023/04/19 16:00:00","2023/04/26 15:59:59","90055","302","1","0","0","10203","0","9"
"2023/04/26 16:00:00","2023/05/04 15:59:59","0","302","1","0","0","10204","0","9"
"2023/05/07 16:00:00","2023/05/16 15:59:59","0","302","1","30238","0","10205","0","9"
"2023/05/16 16:00:00","2023/05/20 15:59:59","90056","302","1","0","0","10206","0","9"
"2023/05/20 16:00:00","2023/05/28 15:59:59","0","302","1","0","0","10207","0","9"
"2023/05/28 16:00:00","2023/06/04 15:59:59","0","302","1","0","0","10208","0","9"
"2023/06/04 16:00:00","2023/06/15 15:59:59","0","302","1","0","0","10209","0","9"
"2023/06/15 16:00:00","2023/06/17 15:59:59","0","302","1","0","0","10210","0","9"
"2023/06/17 16:00:00","2023/06/19 15:59:59","0","302","1","0","0","10211","0","9"
"2023/06/19 16:00:00","2023/06/28 15:59:59","0","302","1","40009","0","10212","0","9"
"2023/06/19 16:00:00","2023/06/26 15:59:59","0","302","1","30245","0","10213","0","9"
"2023/06/28 16:00:00","2023/07/02 15:59:59","0","302","1","0","0","10214","0","9"
"2023/07/05 16:00:00","2023/07/12 15:59:59","0","302","1","0","0","10215","0","9"
"2023/07/12 16:00:00","2023/07/19 15:59:59","0","302","1","0","0","10216","0","9"
"2023/07/19 16:00:00","2023/07/29 15:59:59","0","302","1","0","0","10217","0","9"
"2023/07/29 16:00:00","2023/08/01 15:59:59","0","302","1","0","0","10218","0","9"
"2023/08/01 16:00:00","2023/08/09 15:59:59","0","302","1","0","0","10219","0","9"
"2023/08/09 16:00:00","2023/08/12 15:59:59","0","302","1","0","0","10220","0","9"
"2023/08/12 16:00:00","2023/08/19 15:59:59","0","302","1","0","0","10221","0","9"
"2023/08/19 16:00:00","2023/08/27 15:59:59","0","302","1","0","0","10222","0","9"
"2023/08/27 16:00:00","2023/09/01 15:59:59","0","302","1","0","0","10223","0","9"
"2023/09/01 16:00:00","2023/09/11 15:59:59","0","302","1","0","0","10224","0","9"
"2023/09/11 16:00:00","2023/09/16 15:59:59","0","302","1","0","0","10225","0","9"
"2023/09/16 16:00:00","2023/09/25 15:59:59","0","302","1","0","0","10226","0","9"
"2023/09/28 16:00:00","2023/10/02 15:59:59","0","302","1","0","0","10227","0","9"
"2023/10/02 16:00:00","2023/10/11 15:59:59","0","302","1","0","0","10228","0","9"
"2023/10/11 16:00:00","2023/10/17 15:59:59","0","302","1","0","0","10229","0","9"
"2023/10/17 16:00:00","2023/10/25 15:59:59","0","302","1","0","0","10230","0","9"
"2023/10/25 16:00:00","2023/11/01 15:59:59","90057","302","1","0","0","10231","0","9"
"2023/11/04 16:00:00","2023/11/13 15:59:59","0","302","1","0","0","10232","0","9"
"2023/11/13 16:00:00","2023/11/16 15:59:59","0","302","1","0","0","10233","0","9"
"2023/11/16 16:00:00","2023/11/26 15:59:59","0","302","1","0","0","10234","0","9"
"2023/11/26 16:00:00","2023/12/01 15:59:59","0","302","1","0","0","10235","0","9"
"2023/12/01 16:00:00","2023/12/10 15:59:59","0","302","1","0","0","10236","0","9"
"2023/12/10 16:00:00","2023/12/13 15:59:59","0","302","1","0","0","10237","0","9"
"2023/12/13 16:00:00","2023/12/16 15:59:59","90058","302","1","0","0","10238","0","9"
"2023/12/16 16:00:00","2023/12/23 15:59:59","0","302","1","40010","0","10239","0","9"
"2023/12/23 16:00:00","2023/12/27 15:59:59","0","302","1","0","0","10240","0","9"
"2023/12/27 16:00:00","2024/01/01 15:59:59","0","302","1","0","0","10241","0","9"
"2024/01/04 16:00:00","2024/01/14 15:59:59","0","302","1","0","0","10242","0","9"
"2024/01/14 16:00:00","2024/01/17 15:59:59","90059","302","1","0","0","10243","0","9"
"2024/01/17 16:00:00","2024/01/27 15:59:59","0","302","1","0","0","10244","0","9"
"2024/01/27 16:00:00","2024/02/01 15:59:59","0","302","1","0","0","10245","0","9"
"2024/02/01 16:00:00","2024/02/10 15:59:59","0","302","1","0","0","10246","0","9"
"2024/02/21 16:00:00","2024/02/26 15:59:59","0","302","1","0","0","10247","0","9"
"2024/02/13 16:00:00","2024/02/21 15:59:59","0","302","1","0","0","10248","0","9"
"2024/02/26 16:00:00","2024/02/29 15:59:59","0","302","1","0","0","10249","0","9"
"2024/02/29 16:00:00","2024/03/05 15:59:59","0","302","1","0","0","10250","0","9"
"2024/03/05 16:00:00","2024/03/15 15:59:59","0","302","1","0","0","10251","0","9"
"2024/03/15 16:00:00","2024/03/20 15:59:59","0","302","1","0","0","10252","0","9"
"2024/03/20 16:00:00","2024/03/29 15:59:59","0","302","1","0","0","10253","0","9"
"2024/03/29 16:00:00","2024/04/01 15:59:59","90060","302","1","0","0","10254","0","9"
"2024/04/01 16:00:00","2024/04/12 15:59:59","0","302","1","0","0","10255","0","9"
"2024/04/12 16:00:00","2024/04/16 15:59:59","0","302","1","0","0","10256","0","9"
"2024/04/16 16:00:00","2024/04/23 15:59:59","0","302","1","0","0","10257","0","9"
"2024/04/23 16:00:00","2024/04/28 15:59:59","0","302","1","0","0","10258","0","9"
"2024/04/28 16:00:00","2024/05/02 15:59:59","0","302","1","0","0","10259","0","9"
"2024/05/05 16:00:00","2024/05/14 15:59:59","0","302","1","0","0","10260","0","12"
"2024/05/14 16:00:00","2024/05/17 15:59:59","90061","302","1","0","0","10261","0","12"
"2024/05/17 16:00:00","2024/05/24 15:59:59","0","302","1","0","0","10262","0","12"
"2024/05/24 16:00:00","2024/05/28 15:59:59","90062","302","1","0","0","10263","0","12"
"2024/05/28 16:00:00","2024/06/02 15:59:59","0","302","1","0","0","10264","0","12"
"2024/06/02 16:00:00","2024/06/15 15:59:59","0","302","1","0","0","10265","0","12"
"2024/06/15 16:00:00","2024/06/17 15:59:59","0","302","1","30306","0","10266","0","12"
"2024/06/15 16:00:00","2024/06/17 15:59:59","90063","302","1","30305","0","10267","0","12"
"2024/06/17 16:00:00","2024/06/24 15:59:59","0","302","1","0","0","10268","0","12"
"2024/06/24 16:00:00","2024/07/01 15:59:59","90064","302","1","0","0","10269","0","12"
"2024/07/04 16:00:00","2024/07/12 15:59:59","0","302","1","0","0","10270","0","12"
"2024/07/12 16:00:00","2024/07/19 15:59:59","0","302","1","0","0","10271","0","12"
"2024/07/19 16:00:00","2024/07/29 15:59:59","0","302","1","30313","0","10272","0","12"
"2024/07/19 16:00:00","2024/07/23 15:59:59","90065","302","1","30312","0","10273","0","12"
"2024/07/23 16:00:00","2024/07/29 15:59:59","0","302","1","30314","0","10274","0","11"
"2024/07/29 16:00:00","2024/08/01 15:59:59","0","302","1","0","0","10275","0","12"
"2024/08/01 16:00:00","2024/08/13 15:59:59","0","302","1","0","0","10276","0","12"
"2024/08/13 16:00:00","2024/08/16 15:59:59","0","302","1","30318","0","10277","0","12"
"2024/08/13 16:00:00","2024/08/16 15:59:59","0","302","1","30317","0","10278","0","12"
"2024/08/16 16:00:00","2024/08/28 15:59:59","0","302","1","0","0","10279","0","12"
"2024/08/28 16:00:00","2024/09/01 15:59:59","0","302","1","0","0","10280","0","12"
"2024/09/04 16:00:00","2024/09/16 15:59:59","0","302","1","30322","0","10281","0","19"
"2024/09/11 16:00:00","2024/09/16 15:59:59","90066","302","1","30323","0","10282","0","18"
"2024/09/16 16:00:00","2024/09/28 15:59:59","0","302","1","0","0","10283","0","18"
"2024/09/28 16:00:00","2024/10/01 15:59:59","0","302","1","0","0","10284","0","18"
"2024/10/01 16:00:00","2024/10/11 15:59:59","0","302","1","0","0","10285","0","18"
"2024/10/11 16:00:00","2024/10/16 15:59:59","0","302","1","0","0","10286","0","18"
"2024/10/16 16:00:00","2024/10/27 15:59:59","0","302","1","0","0","10287","0","19"
"2024/10/22 16:00:00","2024/10/27 15:59:59","0","302","1","0","0","10288","0","18"
"2024/10/27 16:00:00","2024/11/01 15:59:59","90067","302","1","0","0","10289","0","18"
