13338263742a5f3d41fa341b99d86d664ef9b8e939ca26bd5893ea3e3e0f8771,3c5d14b88fb924b761d1dc9f04de4d8471221c829912bbd9a7dfdfc3298632ac,741bb7934c47fa4194ea4e49a935495ca35b5b5cd7dfcf1e499876f1c7d64859,d169df2472733e8bceeca55d44052bf7def4d3a6add9384ce7a38feccb2fbf25,ea8738af68d7011f34adb2ffa70fb1d35d1acfad07b6ef97c39c148ee4674859,e7a53bd440ef5259942f9518a17895684396fd8af384ac017c16804896467b5e,55a113daebf95887d409541a3ebc5ab44f378425f7018f0f8e2398f6ce4b99ff,17b37f3a8fc87f485cd0e469af27d2e775bead9532cc1417de1d266626136e44,768e52fdd51fe4496cd768a2715fc79f9571b3287f515cc9f41df085d28db977,881a9b4db973f50d626e6e7b6f852a46ff3c533d7626ed2783937e69de4c5ce3,1b6df268114cb78d05c3fd00ae5e94a469d51c7c8b28c1bf3b7247f610fd7e9b,722f5b7f8034e2602eaacc1f9044fbf73dd47546866b8b8926e625aeb163431b,220b3fe215334142502535b11ee8c1df9d3032078890416e81c3762fe0f59105
"0","31101","0","0","0","0","0","60181","0","60182","31050","0","10019"
"0","31076","0","0","0","0","0","60191","0","60192","31028","0","10020"
"0","31105","0","0","0","0","0","60201","0","60202","31014","0","10021"
"0","31080","0","0","0","0","0","60211","0","60212","31032","0","10022"
"0","31056","0","0","0","0","0","60221","0","60222","31040","0","10023"
"0","31047","0","0","0","0","0","60231","0","60232","31034","0","10024"
"0","31112","0","0","0","0","0","60241","0","60242","31036","0","10025"
"0","31082","0","0","0","0","0","60251","0","60252","31022","0","10026"
"0","31037","0","0","0","0","0","60261","0","60262","31005","0","10027"
"0","31009","0","0","0","0","0","60271","0","60272","31051","0","10028"
"0","31116","0","0","0","0","0","60281","0","60282","31044","0","10029"
"0","31085","0","0","0","0","0","60291","0","60292","31029","0","10030"
"0","31121","0","0","0","0","0","60301","0","60302","31021","0","10031"
"0","31089","0","0","0","0","0","60311","0","60312","31002","0","10032"
"0","31123","0","0","0","0","0","60321","0","60322","31049","0","10033"
"0","31090","0","0","0","0","0","60331","0","60332","31011","0","10034"
"0","31126","0","0","0","0","0","60341","0","60342","31042","0","10035"
"0","31126","0","0","0","0","0","60341","0","60342","31042","0","10036"
"0","31043","0","0","0","0","0","60361","0","60362","31008","0","10037"
"0","31107","0","0","0","0","0","60371","0","60372","31046","0","10038"
"0","31093","0","0","0","0","0","60381","0","60382","31018","0","10039"
"0","31028","0","0","0","0","0","60391","0","60392","31033","0","10040"
"0","31053","0","0","0","0","0","60401","0","60402","31045","0","10041"
"0","31130","0","0","0","0","0","60411","0","60412","31065","0","10042"
"0","31101","0","0","0","0","0","60421","0","60422","31050","0","10043"
"0","31132","0","0","0","0","0","60431","0","60432","31027","0","10044"
"0","31105","0","0","0","0","0","60441","0","60442","31014","0","10045"
"0","31135","0","0","0","0","0","60451","0","60452","31023","0","10046"
"0","31056","0","0","0","0","0","60461","0","60462","31040","0","10047"
"0","31016","0","0","0","0","0","60471","0","60472","31013","0","10048"
"0","31112","0","0","0","0","0","60481","0","60482","31036","0","10049"
"0","31141","0","0","0","0","0","60491","0","60492","31054","0","10050"
"0","31037","0","0","0","0","0","60501","0","60502","31005","0","10051"
"0","31014","0","0","0","0","0","60511","0","60512","31037","0","10052"
"0","31098","0","0","0","0","0","60521","0","60522","31025","0","10053"
"0","31146","0","0","0","0","0","60531","0","60532","31048","0","10054"
"0","31116","0","0","0","0","0","60541","0","60542","31044","0","10055"
"0","31147","0","0","0","0","0","60551","0","60552","31060","0","10056"
"0","31121","0","0","0","0","0","60561","0","60562","31021","0","10057"
"0","31156","0","0","0","0","0","60571","0","60572","31003","0","10058"
"0","31156","0","0","0","0","0","60571","0","60572","31003","0","10059"
"0","31123","0","0","0","0","0","60591","0","60592","31049","0","10060"
"0","31158","0","0","0","0","0","60601","0","60602","31010","0","10061"
"0","31126","0","0","0","0","0","60611","0","60612","31042","0","10062"
"0","31126","0","0","0","0","0","60611","0","60612","31042","0","10063"
"0","31032","0","0","0","0","0","60631","0","60632","31031","0","10064"
"0","31107","0","0","0","0","0","60641","0","60642","31046","0","10065"
"0","31065","0","0","0","0","0","60651","0","60652","31015","0","10066"
"0","31028","0","0","0","0","0","60661","0","60662","31033","0","10067"
"0","31168","0","0","0","0","0","60671","0","60672","31040","0","10068"
"0","31130","0","0","0","0","0","60681","0","60682","31065","0","10069"
"0","31018","0","0","0","0","0","60691","0","60692","31050","0","10070"
"0","31132","0","0","0","0","0","60701","0","60702","31027","0","10071"
"0","31174","0","0","0","0","0","60711","0","60712","31109","0","10072"
"0","31135","0","0","0","0","0","60721","0","60722","31023","0","10073"
"0","31096","0","0","0","0","0","60731","0","60732","31051","0","10074"
"0","31016","0","0","0","0","0","60741","0","60742","31013","0","10075"
"0","31178","0","0","0","0","0","60751","0","60752","31047","0","10076"
"0","31141","0","0","0","0","0","60761","0","60762","31054","0","10077"
"0","31053","0","0","0","0","0","60771","0","60772","31055","0","10078"
"0","31014","0","0","0","0","0","60781","0","60782","31037","0","10079"
"0","31192","0","0","0","0","0","60791","0","60792","31006","0","10080"
"0","31146","0","0","0","0","0","60801","0","60802","31048","0","10081"
"0","31208","0","0","0","0","0","60811","0","60812","31044","0","10082"
"0","31147","0","0","0","0","0","60821","0","60822","31060","0","10083"
"0","31059","0","0","0","0","0","60831","0","60832","31060","0","10084"
"0","31212","0","0","0","0","0","60841","0","60842","31058","0","10085"
"0","31156","0","0","0","0","0","60851","0","60852","31003","0","10086"
"0","31156","0","0","0","0","0","60851","0","60852","31003","0","10087"
"0","31128","0","0","0","0","0","60871","0","60872","31026","0","10088"
"0","31158","0","0","0","0","0","60881","0","60882","31010","0","10089"
"0","31065","0","0","0","0","0","60891","0","60892","31046","0","10090"
"0","31032","0","0","0","0","0","60901","0","60902","31031","0","10091"
"0","31014","0","0","0","0","0","60911","0","60912","31031","0","10092"
"0","31065","0","0","0","0","0","60921","0","60922","31015","0","10093"
"0","31221","0","0","0","0","0","60931","0","60932","31034","0","10094"
"0","31168","0","0","0","0","0","60941","0","60942","31040","0","10095"
"0","31224","0","0","0","0","0","60951","0","60952","31002","0","10096"
"0","31018","0","0","0","0","0","60961","0","60962","31050","0","10097"
"0","31228","0","0","0","0","0","60971","0","60972","31036","0","10098"
"0","31174","0","0","0","0","0","60981","0","60982","31109","0","10099"
"0","31010","0","0","0","0","0","60991","0","60992","31023","0","10100"
"0","31096","0","0","0","0","0","61001","0","61002","31051","0","10101"
"0","31235","0","0","0","0","0","61011","0","61012","31013","0","10102"
"0","31178","0","0","0","0","0","61021","0","61022","31047","0","10103"
"0","31037","0","0","0","0","0","61031","0","61032","31005","0","10104"
"0","31053","0","0","0","0","0","61041","0","61042","31055","0","10105"
"0","31241","0","0","0","0","0","61051","0","61052","31047","0","10106"
"0","31192","0","0","0","0","0","61061","0","61062","31006","0","10107"
"0","31247","0","0","0","0","0","61071","0","61072","31066","0","10108"
"0","31208","0","0","0","0","0","61081","0","61082","31044","0","10109"
"0","31249","0","0","0","0","0","61091","0","61092","31029","0","10110"
"0","31249","0","0","0","0","0","61101","0","61102","31042","0","10111"
"0","31059","0","0","0","0","0","61111","0","61112","31060","0","10112"
"0","31212","0","0","0","0","0","61121","0","61122","31058","0","10113"
"0","31053","0","0","0","0","0","61131","0","61132","31046","0","10114"
"0","31128","0","0","0","0","0","61141","0","61142","31026","0","10115"
"0","31012","0","0","0","0","0","61151","0","61152","31038","0","10116"
"0","31065","0","0","0","0","0","61161","0","61162","31046","0","10117"
"0","31257","0","0","0","0","0","61171","0","61172","31057","0","10118"
"0","31014","0","0","0","0","0","61181","0","61182","31031","0","10119"
"0","31044","0","0","0","0","0","61191","0","61192","31008","0","10120"
"0","31221","0","0","0","0","0","61201","0","61202","31034","0","10121"
"0","31267","0","0","0","0","0","61211","0","61212","31048","0","10122"
"0","31224","0","0","0","0","0","61221","0","61222","31002","0","10123"
"0","31270","0","0","0","0","0","61231","0","61232","31031","0","10124"
"0","31228","0","0","0","0","0","61241","0","61242","31036","0","10125"
"0","31011","0","0","0","0","0","61251","0","61252","31060","0","10126"
"0","31010","0","0","0","0","0","61261","0","61262","31023","0","10127"
"0","31056","0","0","0","0","0","61271","0","61272","31042","0","10128"
"0","31235","0","0","0","0","0","61281","0","61282","31013","0","10129"
"0","31018","0","0","0","0","0","61291","0","61292","31054","0","10130"
"0","31037","0","0","0","0","0","61301","0","61302","31005","0","10131"
"0","31028","0","0","0","0","0","61311","0","61312","31058","0","10132"
"0","31241","0","0","0","0","0","61321","0","61322","31047","0","10133"
"0","31283","0","0","0","0","0","61331","0","61332","31014","0","10134"
"0","31247","0","0","0","0","0","61341","0","61342","31066","0","10135"
"0","31288","0","0","0","0","0","61351","0","61352","31002","0","10136"
"0","31288","0","0","0","0","0","61361","0","61362","31001","0","10137"
"0","31249","0","0","0","0","0","61371","0","61372","31029","0","10138"
"0","31249","0","0","0","0","0","61381","0","61382","31042","0","10139"
"0","31110","0","0","0","0","0","61391","0","61392","31034","0","10140"
"0","31053","0","0","0","0","0","61401","0","61402","31046","0","10141"
"0","31043","0","0","0","0","0","61411","0","61412","31027","0","10142"
"0","31012","0","0","0","0","0","61421","0","61422","31038","0","10143"
"0","31036","0","0","0","0","0","61431","0","61432","31025","0","10144"
"0","31257","0","0","0","0","0","61441","0","61442","31057","0","10145"
"0","31010","0","0","0","0","0","61451","0","61452","31021","0","10146"
"0","31044","0","0","0","0","0","61461","0","61462","31008","0","10147"
"0","31029","0","0","0","0","0","61471","0","61472","31042","0","10148"
"0","31267","0","0","0","0","0","61481","0","61482","31048","0","10149"
"0","31047","0","0","0","0","0","61491","0","61492","31058","0","10150"
"0","31270","0","0","0","0","0","61501","0","61502","31031","0","10151"
"0","31319","0","0","0","0","0","61511","0","61512","31059","0","10152"
"0","31098","0","0","0","0","0","61521","0","61522","31025","0","10153"
"0","31012","0","0","0","0","0","61531","0","61532","31007","0","10154"
"0","31011","0","0","0","0","0","61541","0","61542","31060","0","10155"
"0","31049","0","0","0","0","0","61551","0","61552","31038","0","10156"
"0","31056","0","0","0","0","0","61561","0","61562","31042","0","10157"
"0","31016","0","0","0","0","0","61571","0","61572","31050","0","10158"
"0","31018","0","0","0","0","0","61581","0","61582","31054","0","10159"
"0","31332","0","0","0","0","0","61591","0","61592","31028","0","10160"
"0","31028","0","0","0","0","0","61601","0","61602","31058","0","10161"
"0","31283","0","0","0","0","0","61621","0","61622","31014","0","10163"
"0","31288","0","0","0","0","0","61631","0","61632","31002","0","10164"
"0","31288","0","0","0","0","0","61641","0","61642","31001","0","10165"
"0","31110","0","0","0","0","0","61651","0","61652","31034","0","10166"
"0","31043","0","0","0","0","0","61661","0","61662","31027","0","10167"
"0","31036","0","0","0","0","0","61671","0","61672","31025","0","10168"
"0","31010","0","0","0","0","0","61681","0","61682","31021","0","10169"
"0","31029","0","0","0","0","0","61691","0","61692","31042","0","10170"
"0","31047","0","0","0","0","0","61701","0","61702","31058","0","10171"
"0","31319","0","0","0","0","0","61711","0","61712","31059","0","10172"
"0","31012","0","0","0","0","0","61721","0","61722","31007","0","10173"
"0","31126","0","0","0","0","0","61731","0","61732","31042","0","10174"
"0","31126","0","0","0","0","0","61731","0","61732","31042","0","10175"
"0","31049","0","0","0","0","0","61751","0","61752","31038","0","10176"
"0","31016","0","0","0","0","0","61761","0","61762","31050","0","10177"
"0","31332","0","0","0","0","0","61771","0","61772","31028","0","10178"
