e55a5931afc5bd0749fc5ac95a23365f78874f877fe0a82e8a5dd338d401d77f,7ca35f7c41f9507329665dae4d973bee28c800d462762dfaf34291c5f23101e3,2f34e75de53952e72e20684d6897b6792793e9a38a683ca475d798f9e89dee96,fa713c871363e71fd17b6540fc188b1dff2e713583459dad5d50db6db6d6f4f7,0b2daee3de462435dc5e360f3015bc573b3911aed1e95582920c5b4858a03dbb,5030015e6c3dadf62ef1ba516c979a1f8b532620cfee4ca9b919f654aea8ddde,92543a1e93b482ccd46080565ccc43f8cf05d473a4975b7cd91e64d36ed19584,e9060bf540beb9344f9b7872b921006b5ae87a86ee2fa59b39f593e92cae38a8,f7d3793dfc612ceaeb78620ea7ae315cc4836961b54c64cd37f84501f4f4d4b5,89c58391b1db40d314f660d9a4dd54287ed9570efd0d0ee6499d18735fa28824,ef1cecf6fc83f35cead96bd77f5c268c6950cf132c73da91eeeec7c61f2330e7,f39ef4204f58c536680436f36724f6b33055484eca3c3602edc164982771fff2,1751133f1f6008d1a90a9aebc071da158f1ccdf3ed47387776875b531f40ee50,42dbeaf7e3f52472149e3941cffcb63a54b26385a8b2c011a1148d27675f43ae,4329fe6ee631cf6771c9a69b98f46a2f3e6d8f3addde5733e161fb01b146b505,5a90ebdbefee57da9b7256f0e68c978913f15cd80a669073fd8147a466728884,eab1321e770d4aff37179b95ccd848c486b3b8d1b5850f0476973a8c25ef1ccf,53a268b2a660d933ab4356aba9b69474dda4e4cd9400454ecd303690c3ff9007,a532446086854bfec4ac5944a92cc0fb207b41852118739d7a75eb6cfd77ce01,8ffc347667bba3e0c57ed8c2be9cd4d2cfa780dae0d4f59c2232e0968de90e61,d38f5f6f1e7cdddf71a2d1c7269351adf6a811ae791e43feeb3eb8b8267a38bc
"31022","0","0","1","8","30","2","-1","1002","90006","0","0","5000","5000","2","19","0","91002","0","0","10"
"31042","0","0","1","8","5","2","1","1003","90006","0","0","500","500","2","20","0","91002","0","0","1"
"31042","0","0","1","8","8","2","2","1003","90006","0","0","1000","1000","2","21","0","91002","0","0","2"
"31042","0","0","1","8","10","2","3","1003","90006","0","0","1500","1500","2","22","0","91002","0","0","3"
"31042","0","0","1","8","12","2","4","1003","90006","0","0","2000","2000","2","23","0","91002","0","0","4"
"31042","0","0","1","8","14","2","5","1003","90006","0","0","2500","2500","2","24","0","91002","0","0","5"
"31042","0","0","1","8","16","2","6","1003","90006","0","0","3000","3000","2","25","0","91002","0","0","6"
"31042","0","0","1","8","18","2","7","1003","90006","0","0","3500","3500","2","26","0","91002","0","0","7"
"31042","0","0","1","8","20","2","8","1003","90006","0","0","4000","4000","2","27","0","91002","0","0","8"
"31042","0","0","1","8","25","2","9","1003","90006","0","0","4500","4500","2","28","0","91002","0","0","9"
"31042","0","0","1","8","30","2","-1","1003","90006","0","0","5000","5000","2","29","0","91002","0","0","10"
"31018","0","0","1","8","5","2","1","1004","90006","0","0","500","500","2","30","0","91002","0","0","1"
"31018","0","0","1","8","8","2","2","1004","90006","0","0","1000","1000","2","31","0","91002","0","0","2"
"31018","0","0","1","8","10","2","3","1004","90006","0","0","1500","1500","2","32","0","91002","0","0","3"
"31018","0","0","1","8","12","2","4","1004","90006","0","0","2000","2000","2","33","0","91002","0","0","4"
"31018","0","0","1","8","14","2","5","1004","90006","0","0","2500","2500","2","34","0","91002","0","0","5"
"31018","0","0","1","8","16","2","6","1004","90006","0","0","3000","3000","2","35","0","91002","0","0","6"
"31018","0","0","1","8","18","2","7","1004","90006","0","0","3500","3500","2","36","0","91002","0","0","7"
"31018","0","0","1","8","20","2","8","1004","90006","0","0","4000","4000","2","37","0","91002","0","0","8"
"31018","0","0","1","8","25","2","9","1004","90006","0","0","4500","4500","2","38","0","91002","0","0","9"
"31018","0","0","1","8","30","2","-1","1004","90006","0","0","5000","5000","2","39","0","91002","0","0","10"
"31025","0","0","1","8","5","2","1","1005","90006","0","0","500","500","2","40","0","91002","0","0","1"
"31025","0","0","1","8","8","2","2","1005","90006","0","0","1000","1000","2","41","0","91002","0","0","2"
"31025","0","0","1","8","10","2","3","1005","90006","0","0","1500","1500","2","42","0","91002","0","0","3"
"31025","0","0","1","8","12","2","4","1005","90006","0","0","2000","2000","2","43","0","91002","0","0","4"
"31025","0","0","1","8","14","2","5","1005","90006","0","0","2500","2500","2","44","0","91002","0","0","5"
"31025","0","0","1","8","16","2","6","1005","90006","0","0","3000","3000","2","45","0","91002","0","0","6"
"31025","0","0","1","8","18","2","7","1005","90006","0","0","3500","3500","2","46","0","91002","0","0","7"
"31025","0","0","1","8","20","2","8","1005","90006","0","0","4000","4000","2","47","0","91002","0","0","8"
"31025","0","0","1","8","25","2","9","1005","90006","0","0","4500","4500","2","48","0","91002","0","0","9"
"31025","0","0","1","8","30","2","-1","1005","90006","0","0","5000","5000","2","49","0","91002","0","0","10"
"31043","0","0","1","8","5","2","1","1006","90006","0","0","500","500","2","50","0","91002","0","0","1"
"31043","0","0","1","8","8","2","2","1006","90006","0","0","1000","1000","2","51","0","91002","0","0","2"
"31043","0","0","1","8","10","2","3","1006","90006","0","0","1500","1500","2","52","0","91002","0","0","3"
"31043","0","0","1","8","12","2","4","1006","90006","0","0","2000","2000","2","53","0","91002","0","0","4"
"31043","0","0","1","8","14","2","5","1006","90006","0","0","2500","2500","2","54","0","91002","0","0","5"
"31043","0","0","1","8","16","2","6","1006","90006","0","0","3000","3000","2","55","0","91002","0","0","6"
"31043","0","0","1","8","18","2","7","1006","90006","0","0","3500","3500","2","56","0","91002","0","0","7"
"31043","0","0","1","8","20","2","8","1006","90006","0","0","4000","4000","2","57","0","91002","0","0","8"
"31043","0","0","1","8","25","2","9","1006","90006","0","0","4500","4500","2","58","0","91002","0","0","9"
"31043","0","0","1","8","30","2","-1","1006","90006","0","0","5000","5000","2","59","0","91002","0","0","10"
"31022","0","0","1","8","5","2","1","1007","90006","0","0","500","500","2","60","0","91002","0","0","1"
"31022","0","0","1","8","8","2","2","1007","90006","0","0","1000","1000","2","61","0","91002","0","0","2"
"31022","0","0","1","8","10","2","3","1007","90006","0","0","1500","1500","2","62","0","91002","0","0","3"
"31022","0","0","1","8","12","2","4","1007","90006","0","0","2000","2000","2","63","0","91002","0","0","4"
"31022","0","0","1","8","14","2","5","1007","90006","0","0","2500","2500","2","64","0","91002","0","0","5"
"31022","0","0","1","8","16","2","6","1007","90006","0","0","3000","3000","2","65","0","91002","0","0","6"
"31022","0","0","1","8","18","2","7","1007","90006","0","0","3500","3500","2","66","0","91002","0","0","7"
"31022","0","0","1","8","20","2","8","1007","90006","0","0","4000","4000","2","67","0","91002","0","0","8"
"31022","0","0","1","8","25","2","9","1007","90006","0","0","4500","4500","2","68","0","91002","0","0","9"
"31022","0","0","1","8","30","2","-1","1007","90006","0","0","5000","5000","2","69","0","91002","0","0","10"
"31042","0","0","1","8","5","2","1","1008","90006","0","0","500","500","2","70","0","91002","0","0","1"
"31042","0","0","1","8","8","2","2","1008","90006","0","0","1000","1000","2","71","0","91002","0","0","2"
"31042","0","0","1","8","10","2","3","1008","90006","0","0","1500","1500","2","72","0","91002","0","0","3"
"31042","0","0","1","8","12","2","4","1008","90006","0","0","2000","2000","2","73","0","91002","0","0","4"
"31042","0","0","1","8","14","2","5","1008","90006","0","0","2500","2500","2","74","0","91002","0","0","5"
"31042","0","0","1","8","16","2","6","1008","90006","0","0","3000","3000","2","75","0","91002","0","0","6"
"31042","0","0","1","8","18","2","7","1008","90006","0","0","3500","3500","2","76","0","91002","0","0","7"
"31042","0","0","1","8","20","2","8","1008","90006","0","0","4000","4000","2","77","0","91002","0","0","8"
"31042","0","0","1","8","25","2","9","1008","90006","0","0","4500","4500","2","78","0","91002","0","0","9"
"31042","0","0","1","8","30","2","-1","1008","90006","0","0","5000","5000","2","79","0","91002","0","0","10"
"31018","0","0","1","8","5","2","1","1009","90006","0","0","500","500","2","80","0","91002","0","0","1"
"31018","0","0","1","8","8","2","2","1009","90006","0","0","1000","1000","2","81","0","91002","0","0","2"
"31018","0","0","1","8","10","2","3","1009","90006","0","0","1500","1500","2","82","0","91002","0","0","3"
"31018","0","0","1","8","12","2","4","1009","90006","0","0","2000","2000","2","83","0","91002","0","0","4"
"31018","0","0","1","8","14","2","5","1009","90006","0","0","2500","2500","2","84","0","91002","0","0","5"
"31018","0","0","1","8","16","2","6","1009","90006","0","0","3000","3000","2","85","0","91002","0","0","6"
"31018","0","0","1","8","18","2","7","1009","90006","0","0","3500","3500","2","86","0","91002","0","0","7"
"31018","0","0","1","8","20","2","8","1009","90006","0","0","4000","4000","2","87","0","91002","0","0","8"
"31018","0","0","1","8","25","2","9","1009","90006","0","0","4500","4500","2","88","0","91002","0","0","9"
"31018","0","0","1","8","30","2","-1","1009","90006","0","0","5000","5000","2","89","0","91002","0","0","10"
"31025","0","0","1","8","5","2","1","1010","90006","0","0","500","500","2","90","0","91002","0","0","1"
"31025","0","0","1","8","8","2","2","1010","90006","0","0","1000","1000","2","91","0","91002","0","0","2"
"31025","0","0","1","8","10","2","3","1010","90006","0","0","1500","1500","2","92","0","91002","0","0","3"
"31025","0","0","1","8","12","2","4","1010","90006","0","0","2000","2000","2","93","0","91002","0","0","4"
"31025","0","0","1","8","14","2","5","1010","90006","0","0","2500","2500","2","94","0","91002","0","0","5"
"31025","0","0","1","8","16","2","6","1010","90006","0","0","3000","3000","2","95","0","91002","0","0","6"
"31025","0","0","1","8","18","2","7","1010","90006","0","0","3500","3500","2","96","0","91002","0","0","7"
"31025","0","0","1","8","20","2","8","1010","90006","0","0","4000","4000","2","97","0","91002","0","0","8"
"31025","0","0","1","8","25","2","9","1010","90006","0","0","4500","4500","2","98","0","91002","0","0","9"
"31025","0","0","1","8","30","2","-1","1010","90006","0","0","5000","5000","2","99","0","91002","0","0","10"
"31043","0","0","1","8","5","2","1","1011","90006","0","0","500","500","2","100","0","91002","0","0","1"
"31043","0","0","1","8","8","2","2","1011","90006","0","0","1000","1000","2","101","0","91002","0","0","2"
"31043","0","0","1","8","10","2","3","1011","90006","0","0","1500","1500","2","102","0","91002","0","0","3"
"31043","0","0","1","8","12","2","4","1011","90006","0","0","2000","2000","2","103","0","91002","0","0","4"
"31043","0","0","1","8","14","2","5","1011","90006","0","0","2500","2500","2","104","0","91002","0","0","5"
"31043","0","0","1","8","16","2","6","1011","90006","0","0","3000","3000","2","105","0","91002","0","0","6"
"31043","0","0","1","8","18","2","7","1011","90006","0","0","3500","3500","2","106","0","91002","0","0","7"
"31043","0","0","1","8","20","2","8","1011","90006","0","0","4000","4000","2","107","0","91002","0","0","8"
"31043","0","0","1","8","25","2","9","1011","90006","0","0","4500","4500","2","108","0","91002","0","0","9"
"31043","0","0","1","8","30","2","-1","1011","90006","0","0","5000","5000","2","109","0","91002","0","0","10"
"31022","0","0","1","8","5","2","1","1012","90006","0","0","500","500","2","110","0","91002","0","0","1"
"31022","0","0","1","8","8","2","2","1012","90006","0","0","1000","1000","2","111","0","91002","0","0","2"
"31022","0","0","1","8","10","2","3","1012","90006","0","0","1500","1500","2","112","0","91002","0","0","3"
"31022","0","0","1","8","12","2","4","1012","90006","0","0","2000","2000","2","113","0","91002","0","0","4"
"31022","0","0","1","8","14","2","5","1012","90006","0","0","2500","2500","2","114","0","91002","0","0","5"
"31022","0","0","1","8","16","2","6","1012","90006","0","0","3000","3000","2","115","0","91002","0","0","6"
"31022","0","0","1","8","18","2","7","1012","90006","0","0","3500","3500","2","116","0","91002","0","0","7"
"31022","0","0","1","8","20","2","8","1012","90006","0","0","4000","4000","2","117","0","91002","0","0","8"
"31022","0","0","1","8","25","2","9","1012","90006","0","0","4500","4500","2","118","0","91002","0","0","9"
"31022","0","0","1","8","30","2","-1","1012","90006","0","0","5000","5000","2","119","0","91002","0","0","10"
"31042","0","0","1","8","5","2","1","1013","90006","0","0","500","500","2","120","0","91002","0","0","1"
"31042","0","0","1","8","8","2","2","1013","90006","0","0","1000","1000","2","121","0","91002","0","0","2"
"31042","0","0","1","8","10","2","3","1013","90006","0","0","1500","1500","2","122","0","91002","0","0","3"
"31042","0","0","1","8","12","2","4","1013","90006","0","0","2000","2000","2","123","0","91002","0","0","4"
"31042","0","0","1","8","14","2","5","1013","90006","0","0","2500","2500","2","124","0","91002","0","0","5"
"31042","0","0","1","8","16","2","6","1013","90006","0","0","3000","3000","2","125","0","91002","0","0","6"
"31042","0","0","1","8","18","2","7","1013","90006","0","0","3500","3500","2","126","0","91002","0","0","7"
"31042","0","0","1","8","20","2","8","1013","90006","0","0","4000","4000","2","127","0","91002","0","0","8"
"31042","0","0","1","8","25","2","9","1013","90006","0","0","4500","4500","2","128","0","91002","0","0","9"
"31042","0","0","1","8","30","2","-1","1013","90006","0","0","5000","5000","2","129","0","91002","0","0","10"
"31018","0","0","1","8","5","2","1","1014","90006","0","0","500","500","2","130","0","91002","0","0","1"
"31018","0","0","1","8","8","2","2","1014","90006","0","0","1000","1000","2","131","0","91002","0","0","2"
"31018","0","0","1","8","10","2","3","1014","90006","0","0","1500","1500","2","132","0","91002","0","0","3"
"31018","0","0","1","8","12","2","4","1014","90006","0","0","2000","2000","2","133","0","91002","0","0","4"
"31018","0","0","1","8","14","2","5","1014","90006","0","0","2500","2500","2","134","0","91002","0","0","5"
"31018","0","0","1","8","16","2","6","1014","90006","0","0","3000","3000","2","135","0","91002","0","0","6"
"31018","0","0","1","8","18","2","7","1014","90006","0","0","3500","3500","2","136","0","91002","0","0","7"
"31018","0","0","1","8","20","2","8","1014","90006","0","0","4000","4000","2","137","0","91002","0","0","8"
"31018","0","0","1","8","25","2","9","1014","90006","0","0","4500","4500","2","138","0","91002","0","0","9"
"31018","0","0","1","8","30","2","-1","1014","90006","0","0","5000","5000","2","139","0","91002","0","0","10"
"0","0","0","1","12","0","0","1","1016","0","0","0","10000","0","0","150","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1016","22002","0","0","250000","20","2","151","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1016","22002","0","0","500000","40","2","152","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1016","22002","0","0","750000","60","2","153","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1016","22002","0","0","1000000","80","2","154","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1019","0","0","0","10000","0","0","157","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1019","22002","0","0","250000","20","2","158","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1019","22002","0","0","500000","40","2","159","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1019","22002","0","0","750000","60","2","160","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1019","22002","0","0","1000000","80","2","161","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1020","0","0","0","10000","0","0","162","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1020","22002","0","0","250000","20","2","163","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1020","22002","0","0","500000","40","2","164","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1020","22002","0","0","750000","60","2","165","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1020","22002","0","0","1000000","80","2","166","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1021","0","0","0","10000","0","0","167","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1021","22002","0","0","250000","20","2","168","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1021","22002","0","0","500000","40","2","169","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1021","22002","0","0","750000","60","2","170","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1021","22002","0","0","1000000","80","2","171","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1022","0","0","0","10000","0","0","172","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1022","22002","0","0","250000","20","2","173","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1022","22002","0","0","500000","40","2","174","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1022","22002","0","0","750000","60","2","175","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1022","22002","0","0","1000000","80","2","176","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1023","0","0","0","10000","0","0","177","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1023","22002","0","0","250000","20","2","178","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1023","22002","0","0","500000","40","2","179","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1023","22002","0","0","750000","60","2","180","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1023","22002","0","0","1000000","80","2","181","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1024","0","0","0","10000","0","0","182","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1024","22002","0","0","250000","20","2","183","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1024","22002","0","0","500000","40","2","184","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1024","22002","0","0","750000","60","2","185","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1024","22002","0","0","1000000","80","2","186","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1025","0","0","0","10000","0","0","187","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1025","22002","0","0","250000","20","2","188","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1025","22002","0","0","500000","40","2","189","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1025","22002","0","0","750000","60","2","190","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1025","22002","0","0","1000000","80","2","191","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1026","0","0","0","10000","0","0","192","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1026","22002","0","0","250000","20","2","193","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1026","22002","0","0","500000","40","2","194","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1026","22002","0","0","750000","60","2","195","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1026","22002","0","0","1000000","80","2","196","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1027","0","0","0","10000","0","0","197","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1027","22002","0","0","250000","20","2","198","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1027","22002","0","0","500000","40","2","199","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1027","22002","0","0","750000","60","2","200","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1027","22002","0","0","1000000","80","2","201","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1028","0","0","0","10000","0","0","202","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1028","22002","0","0","250000","20","2","203","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1028","22002","0","0","500000","40","2","204","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1028","22002","0","0","750000","60","2","205","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1028","22002","0","0","1000000","80","2","206","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1029","0","0","0","10000","0","0","207","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1029","22002","0","0","250000","20","2","208","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1029","22002","0","0","500000","40","2","209","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1029","22002","0","0","750000","60","2","210","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1029","22002","0","0","1000000","80","2","211","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1030","0","0","0","10000","0","0","212","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1030","22002","0","0","250000","20","2","213","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1030","22002","0","0","500000","40","2","214","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1030","22002","0","0","750000","60","2","215","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1030","22002","0","0","1000000","80","2","216","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1031","0","0","0","10000","0","0","217","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1031","22002","0","0","250000","20","2","218","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1031","22002","0","0","500000","40","2","219","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1031","22002","0","0","750000","60","2","220","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1031","22002","0","0","1000000","80","2","221","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1032","0","0","0","10000","0","0","222","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1032","22002","0","0","250000","20","2","223","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1032","22002","0","0","500000","40","2","224","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1032","22002","0","0","750000","60","2","225","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1032","22002","0","0","1000000","80","2","226","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1033","0","0","0","10000","0","0","227","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1033","22002","0","0","250000","20","2","228","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1033","22002","0","0","500000","40","2","229","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1033","22002","0","0","750000","60","2","230","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1033","22002","0","0","1000000","80","2","231","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1034","0","0","0","10000","0","0","232","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1034","22002","0","0","250000","20","2","233","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1034","22002","0","0","500000","40","2","234","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1034","22002","0","0","750000","60","2","235","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1034","22002","0","0","1000000","80","2","236","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1035","0","0","0","10000","0","0","237","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1035","22002","0","0","250000","20","2","238","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1035","22002","0","0","500000","40","2","239","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1035","22002","0","0","750000","60","2","240","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1035","22002","0","0","1000000","80","2","241","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1036","0","0","0","10000","0","0","242","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1036","22002","0","0","250000","20","2","243","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1036","22002","0","0","500000","40","2","244","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1036","22002","0","0","750000","60","2","245","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1036","22002","0","0","1000000","80","2","246","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1037","0","0","0","10000","0","0","247","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1037","22002","0","0","250000","20","2","248","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1037","22002","0","0","500000","40","2","249","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1037","22002","0","0","750000","60","2","250","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1037","22002","0","0","1000000","80","2","251","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1038","0","0","0","10000","0","0","252","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1038","22002","0","0","250000","20","2","253","0","94002","0","0","2"
"22003","0","0","1","12","8","2","3","1038","22002","0","0","500000","40","2","254","0","94002","0","0","3"
"22003","0","0","1","12","12","2","4","1038","22002","0","0","750000","60","2","255","0","94002","0","0","4"
"22003","0","0","1","12","16","2","-1","1038","22002","0","0","1000000","80","2","256","0","94002","0","0","5"
"0","0","0","1","12","0","0","1","1039","0","0","0","10000","0","0","257","0","94002","0","0","1"
"22003","0","0","1","12","4","2","2","1039","22002","0","0","250000","20","2","258","0","94002","0","0","2"
