cd9e0a11c1b92f3adb88ec7647a58e2f93acf37c40188bdeac484b947606119b,a623892292c0ed9f6d5b3525f2f120ac2acad2d88a14701ca79b8f8193367218,b8c8da126e51895bf8d5913100aa49155ee7847f5e4165531483010a26f61824,75eee53f3a81b916ef80e10512ba3923cb63c29ff43517db02ad619c46d8e786,2217ae3fb4f204ede9ceb2188572c04168565620aa677ef05b75f4cb9f8887a6,851615497c6141dea2b90b19f2df9a25f666cbd78a7e7f310132b71e8f4d8396,f4d1b12c4e88e87d315947b279159e1af3aceab8ccbaea759fd610a2ec3f696d,f40789e3a02e85c5962f7dee370d29c74d33ef65ac186a508a4127791d11adde,090d85a049ba5b60f9768bdd9e720e03daf1b46c13f12b0960344ef6170fe284,9a155acae501282fddc0428800718fbaa20224e8cc08391d9c3560a5e37fc9ba,256b6f21e5c9bb21e55da07b36a571d8b4f28863f99e0879f4a576f5089da126,b62806703b395d85e1f1c3f29e687c3c2e85b560d15203c4008e223394156e00,40295903be1d788c3d4855d5cb0fd6a9add75caf5b106e1e83de471e8241ac67,89eb06fb126641239db8f899e4ec1375e80dc2635fb2890a50328da8432bfbaf,9fef86665c1e5155bd18dec28f13aed4382f25ff9f8d17eb26585760f851e40e,007c56a4790527628a980e289e21a6cec5050ef9904335fa52af6e80a1425aa0,7cfcec613a381515e64c08183a88420f250c3cceb8385766359aee622a7de08e,60f13cd18ffc59e1b9d343abad27ec2c07985eda95e95da3b8929b109f09147e,ecc0cb3b7fca25ae4342f37d04bf5fc3c4eb96a87071fc27bf8d36b7dc1f3efe,5145ffddc6b39266575bdc0ad4164cfaa1ff06c7a4326df692552a904ada9a44
"0","0","0","0","0","0","0","100731","1","0","1007011","100701102","0","0","1007011","0","0","0","1007","1"
"0","0","0","0","0","0","0","100811","1","0","1008001","100800101","0","0","1008001","0","0","0","1008","1"
"0","0","0","0","0","0","0","100811","1","0","1008001","100800102","0","0","1008001","0","0","0","1008","1"
"0","0","0","0","0","1","0","0","0","1","1008004","100800401","0","0","0","0","0","0","1008","1"
"0","0","0","0","0","0","0","100832","1","0","1008011","100801101","0","0","1008011","0","0","0","1008","1"
"0","0","0","0","0","0","0","100832","1","0","1008011","100801102","0","0","1008011","0","0","0","1008","1"
"0","0","0","0","0","0","0","100911","1","0","1009001","100900101","0","0","0","0","0","0","1009","1"
"0","0","0","0","0","1","0","0","0","1","1009008","100900801","0","0","0","0","-960","0","1009","1"
"0","0","0","0","0","0","0","100011","1","0","1009011","100901101","0","100931","1009011","0","0","0","1009","1"
"0","0","0","0","0","0","0","100011","1","0","1009011","100901102","0","100931","1009011","0","0","0","1009","1"
"0","0","0","0","0","0","0","101011","1","0","1010006","101000601","0","0","0","0","0","0","1010","1"
"0","0","0","0","0","1","0","0","0","1","1010008","101000801","0","0","0","0","-890","0","1010","1"
"0","0","0","0","0","0","0","101032","1","0","1010011","101001101","0","0","1010011","0","0","0","1010","1"
"0","0","0","0","0","0","0","101032","1","0","1010011","101001102","0","0","1010011","0","0","0","1010","1"
"0","0","0","0","0","0","0","101111","1","0","1011005","101100501","0","0","0","0","0","0","1011","1"
"0","0","0","0","0","1","0","0","0","0","1011008","101100801","0","0","0","0","-960","0","1011","1"
"0","0","0","0","0","0","0","101131","1","0","1011011","101101101","0","0","0","0","0","0","1011","1"
"0","0","0","0","0","0","0","101211","1","0","1012003","101200301","0","103811","0","0","0","0","1012","1"
"0","0","0","0","0","1","0","0","0","1","1012008","101200801","0","0","0","0","-960","0","1012","1"
"0","0","0","0","0","0","0","101231","1","0","1012011","101201101","0","0","1012011","0","0","0","1012","1"
"0","0","0","0","0","0","0","101231","1","0","1012011","101201102","0","0","1012011","0","0","0","1012","1"
"0","0","0","0","0","0","0","101311","1","0","1013002","101300201","0","0","1013002","0","0","0","1013","1"
"0","0","0","0","0","0","0","811","1","0","1013002","101300202","0","101311","1013002","0","0","0","1013","1"
"0","0","0","0","0","1","0","0","0","0","1013008","101300801","0","0","0","0","-960","0","1013","1"
"0","0","0","0","0","0","0","101332","1","0","1013011","101301101","0","0","1013011","0","0","0","1013","1"
"0","0","0","0","0","0","0","101332","1","0","1013011","101301102","0","0","1013011","0","0","0","1013","1"
"0","0","0","0","0","0","0","101411","1","0","1014004","101400401","0","0","1014004","0","0","0","1014","1"
"0","0","0","0","0","0","0","0","1","0","1014004","101400402","0","0","1014004","0","0","0","1014","1"
"0","0","0","0","0","0","0","101411","1","0","1014004","101400403","0","0","1014004","0","0","0","1014","1"
"0","0","0","0","0","0","0","101431","1","0","1014008","101400801","0","0","1014008","0","0","0","1014","1"
"0","0","0","0","0","0","0","101431","1","0","1014008","101400802","0","0","1014008","0","0","0","1014","1"
"0","0","0","0","0","0","0","3731","1","0","1014011","101401101","0","101431","1014011","0","0","0","1014","1"
"0","0","0","0","0","0","0","3731","1","0","1014011","101401102","0","101431","1014011","0","0","0","1014","1"
"0","0","0","0","0","0","0","101511","1","0","1015002","101500201","0","0","0","0","0","0","1015","1"
"0","0","0","0","0","1","0","0","0","0","1015008","101500801","0","0","0","0","-960","0","1015","1"
"0","0","0","0","0","0","0","101532","1","0","1015011","101501101","0","0","0","0","0","0","1015","1"
"0","0","0","0","0","0","0","101611","1","0","1016001","101600101","0","0","0","0","0","0","1016","1"
"0","0","0","0","0","1","0","0","1","1","1016005","101600501","0","0","0","0","-830","0","1016","1"
"0","0","0","0","0","1","0","0","0","0","1016008","101600801","0","0","0","0","-910","0","1016","1"
"0","0","0","0","0","0","0","101631","1","0","1016011","101601101","0","0","1016011","0","0","0","1016","1"
"0","0","0","0","0","0","0","101631","1","0","1016011","101601102","0","0","1016011","0","0","0","1016","1"
"0","0","0","0","0","0","0","101711","1","0","1017002","101700201","0","0","0","0","0","0","1017","1"
"0","0","0","0","0","1","0","0","0","0","1017008","101700801","0","0","0","0","-900","0","1017","1"
"0","0","0","0","0","0","0","101732","1","0","1017011","101701101","0","0","0","0","0","0","1017","1"
"0","0","0","0","0","1","0","0","1","1","1018001","101800101","0","0","0","0","-850","0","1018","1"
"0","0","0","0","0","0","0","101811","1","0","1018002","101800201","0","0","0","0","0","0","1018","1"
"0","0","0","0","0","1","0","0","0","0","1018004","101800401","0","0","0","0","-800","0","1018","1"
"0","0","0","0","0","1","0","0","0","0","1018008","101800801","0","0","0","0","-800","0","1018","1"
"0","0","0","0","0","0","0","101831","1","0","1018011","101801101","0","0","0","0","0","0","1018","1"
"0","0","0","0","0","0","0","102011","1","0","1020003","102000301","0","0","0","0","0","0","1020","1"
"0","0","0","0","0","0","0","102031","1","0","1020011","102001101","0","0","0","0","0","0","1020","1"
"0","0","0","0","0","0","0","102111","1","0","1021001","102100101","0","0","0","0","0","0","1021","1"
"0","0","0","0","0","1","0","0","0","0","1021008","102100801","0","0","0","0","-800","0","1021","1"
"0","0","0","0","0","0","0","102131","1","0","1021011","102101101","0","0","1021011","0","0","0","1021","1"
"0","0","0","0","0","0","0","102131","1","0","1021011","102101102","0","0","1021011","0","0","0","1021","1"
"0","0","0","0","0","0","0","102211","1","0","1022003","102200301","0","0","0","0","0","0","1022","1"
"0","0","0","0","0","1","0","0","0","0","1022008","102200801","0","0","0","0","-840","0","1022","1"
"0","0","0","0","0","0","0","102232","1","0","1022011","102201101","0","0","0","0","0","0","1022","1"
"0","0","0","0","0","0","0","102311","1","0","1023003","102300301","0","0","0","0","0","0","1023","1"
"0","0","0","0","0","1","0","0","0","0","1023008","102300801","0","0","0","0","-880","0","1023","1"
"0","0","0","0","0","0","0","102332","1","0","1023011","102301101","0","0","1023011","0","0","0","1023","1"
"0","0","0","0","0","0","0","102332","1","0","1023011","102301102","0","0","1023011","0","0","0","1023","1"
"0","0","0","0","0","0","0","102511","1","0","1025003","102500301","0","0","0","0","0","0","1025","1"
"0","0","0","0","0","1","0","0","0","0","1025008","102500801","0","0","0","0","-870","0","1025","1"
"0","0","0","0","0","0","0","0","0","0","1025009","102500901","0","0","1025009","0","0","1","1025","1"
"0","0","0","0","0","0","0","0","0","0","1025009","102500902","0","0","1025009","0","0","1","1025","1"
"0","0","0","0","0","0","0","102531","1","0","1025011","102501101","0","0","0","0","0","0","1025","1"
"0","0","0","0","0","1","0","0","0","0","1026004","102600401","0","0","0","0","-870","0","1026","1"
"0","0","0","0","0","0","0","102611","1","0","1026007","102600701","0","0","1026007","0","0","0","1026","1"
"0","0","0","0","0","0","0","102611","1","0","1026007","102600702","0","0","1026007","0","0","0","1026","1"
"0","0","0","0","0","1","0","0","0","0","1026008","102600801","0","0","0","0","-870","0","1026","1"
"0","0","0","0","0","0","0","102632","1","0","1026011","102601101","0","0","0","0","0","0","1026","1"
"0","0","0","0","0","0","0","102711","1","0","1027001","102700101","0","0","0","0","0","0","1027","1"
"0","0","0","0","0","1","0","0","0","0","1027004","102700401","0","0","0","0","-870","0","1027","1"
"0","0","0","0","0","1","0","0","0","0","1027008","102700801","0","0","0","0","-910","0","1027","1"
"0","0","0","0","0","0","0","102731","1","0","1027011","102701101","0","0","0","0","0","0","1027","1"
"0","0","0","0","0","0","0","0","1","0","1028006","102800601","0","0","0","0","0","0","1028","1"
"0","0","0","0","0","1","0","0","0","0","1028008","102800801","0","0","0","0","-950","0","1028","1"
"0","0","0","0","0","0","0","102832","1","0","1028011","102801101","0","0","1028011","0","0","0","1028","1"
"0","0","0","0","0","0","0","102832","1","0","1028011","102801102","0","0","1028011","0","0","0","1028","1"
"0","0","0","0","0","0","0","102912","1","0","1029006","102900601","0","0","0","0","0","0","1029","1"
"0","0","0","0","0","1","0","0","0","0","1029008","102900801","0","0","0","0","-870","0","1029","1"
"0","0","0","0","0","0","0","102931","1","0","1029011","102901101","0","0","0","0","0","0","1029","1"
"0","0","0","0","0","0","0","103011","1","0","1030002","103000201","0","0","0","0","0","0","1030","1"
"0","0","0","0","0","1","0","0","0","0","1030008","103000801","0","0","0","0","-810","0","1030","1"
"0","0","0","0","0","0","0","103031","1","0","1030011","103001101","0","0","1030011","0","0","0","1030","1"
"0","0","0","0","0","0","0","103031","1","0","1030011","103001102","0","0","1030011","0","0","0","1030","1"
"0","0","0","0","0","0","0","103111","1","0","1031002","103100201","0","0","0","0","0","0","1031","1"
"0","0","0","0","0","1","0","0","0","0","1031008","103100801","0","0","0","0","-850","0","1031","1"
"0","0","0","0","0","0","0","1331","1","0","1031011","103101101","0","103131","0","0","0","0","1031","1"
"0","0","0","0","0","0","0","103211","1","0","1032006","103200601","0","0","1032006","0","0","0","1032","1"
"0","0","0","0","0","0","0","0","1","0","1032006","103200602","0","0","1032006","0","0","0","1032","1"
"0","0","0","0","0","1","0","0","0","0","1032008","103200801","0","0","0","0","-840","0","1032","1"
"0","0","0","0","0","0","0","103231","1","0","1032011","103201101","0","0","1032011","0","0","0","1032","1"
"0","0","0","0","0","0","0","103231","1","0","1032011","103201102","0","0","1032011","0","0","0","1032","1"
"0","0","0","0","0","0","0","103311","1","0","1033001","103300101","0","0","0","0","0","0","1033","1"
"0","0","0","0","0","1","0","0","0","0","1033008","103300801","0","0","0","0","-850","0","1033","1"
"0","0","0","0","0","0","0","103332","1","0","1033011","103301101","0","0","0","0","0","0","1033","1"
"0","0","0","0","0","0","0","103411","1","0","1034002","103400201","0","0","0","0","0","0","1034","1"
"0","0","0","0","0","1","0","0","0","0","1034008","103400801","0","0","0","0","-910","0","1034","1"
"0","0","0","0","0","0","0","100011","1","0","1034011","103401101","0","103431","1034011","0","0","0","1034","1"
"0","0","0","0","0","0","0","100011","1","0","1034011","103401102","0","103431","1034011","0","0","0","1034","1"
"0","0","0","0","0","0","0","311","1","0","1036007","103600701","0","0","1036007","0","0","0","1036","1"
"0","0","0","0","0","0","0","311","1","0","1036007","103600702","0","0","1036007","0","0","0","1036","1"
"0","0","0","0","0","1","0","0","0","0","1036008","103600801","0","0","0","0","-870","0","1036","1"
"0","0","0","0","0","0","0","1131","1","0","1036011","103601101","0","103631","1036011","0","0","0","1036","1"
"0","0","0","0","0","0","0","1131","1","0","1036011","103601102","0","103631","1036011","0","0","0","1036","1"
"0","0","0","0","0","0","0","1131","1","0","1036011","103601103","0","103631","1036011","0","0","0","1036","1"
"0","0","0","0","0","0","0","0","1","0","1037004","103700401","0","0","0","0","0","0","1037","1"
"0","0","0","0","0","1","0","0","0","0","1037008","103700801","0","0","0","0","-870","0","1037","1"
"0","0","0","0","0","0","0","103731","1","0","1037011","103701101","0","0","1037011","0","0","0","1037","1"
"0","0","0","0","0","0","0","103731","1","0","1037011","103701102","0","0","1037011","0","0","0","1037","1"
"0","0","0","0","0","0","0","103811","1","0","1038006","103800601","0","0","0","0","0","0","1038","1"
"0","0","0","0","0","1","0","0","0","0","1038008","103800801","0","0","0","0","-700","0","1038","1"
"0","0","0","0","0","0","0","103831","1","0","1038011","103801101","0","0","1038011","0","0","0","1038","1"
"0","0","0","0","0","0","0","103831","1","0","1038011","103801102","0","0","1038011","0","0","0","1038","1"
"0","0","0","0","0","0","0","104011","1","0","1040007","104000701","0","0","1040007","0","0","0","1040","1"
"0","0","0","0","0","0","0","104011","1","0","1040007","104000702","0","0","1040007","0","0","0","1040","1"
"0","0","0","0","0","0","0","104011","1","0","1040007","104000703","0","0","1040007","0","0","0","1040","1"
"0","0","0","0","0","1","0","0","0","0","1040008","104000801","0","0","0","0","-830","0","1040","1"
"0","0","0","0","0","0","0","104032","1","0","1040011","104001101","0","0","1040011","0","0","0","1040","1"
"0","0","0","0","0","0","0","104032","1","0","1040011","104001102","0","0","1040011","0","0","0","1040","1"
"0","0","0","0","0","0","0","104211","1","0","1042001","104200101","0","0","0","0","0","0","1042","1"
"0","0","0","0","0","1","0","0","0","0","1042008","104200801","0","0","0","0","-860","0","1042","1"
"0","0","0","0","0","0","0","104232","1","0","1042011","104201101","0","0","1042011","0","0","0","1042","1"
"0","0","0","0","0","0","0","104232","1","0","1042011","104201102","0","0","1042011","0","0","0","1042","1"
"0","0","0","0","0","0","0","104311","1","0","1043003","104300301","0","0","0","0","0","0","1043","1"
"0","0","0","0","0","1","0","0","0","0","1043008","104300801","0","0","0","0","-910","0","1043","1"
"0","0","0","0","104331","0","0","6732","1","0","1043011","104301101","100011","6832","0","0","0","0","1043","1"
"0","0","0","0","0","0","0","104412","1","0","1044001","104400101","0","0","0","0","0","0","1044","1"
"0","0","0","0","0","1","0","0","0","0","1044008","104400801","0","0","0","0","-900","0","1044","1"
"0","0","0","0","0","0","0","104431","1","0","1044011","104401101","0","0","1044011","0","0","0","1044","1"
"0","0","0","0","0","0","0","104431","1","0","1044011","104401102","0","0","1044011","0","0","0","1044","1"
"0","0","0","0","0","0","0","104431","1","0","1044011","104401103","0","0","1044011","0","0","0","1044","1"
"0","0","0","0","0","0","0","104511","1","0","1045001","104500101","0","0","0","0","0","0","1045","1"
"0","0","0","0","0","1","0","0","0","0","1045008","104500801","0","0","0","0","-860","0","1045","1"
"0","0","0","0","0","0","0","104531","1","0","1045011","104501101","0","0","1045011","0","0","0","1045","1"
"0","0","0","0","0","0","0","104531","1","0","1045011","104501102","0","0","1045011","0","0","0","1045","1"
"0","0","0","0","0","0","0","104611","1","0","1046001","104600101","0","0","0","0","0","0","1046","1"
"0","0","0","0","0","1","0","0","0","0","1046008","104600801","0","0","0","0","-840","0","1046","1"
"0","0","0","0","0","0","0","104631","1","0","1046011","104601101","0","0","1046011","0","0","0","1046","1"
"0","0","0","0","0","0","0","104631","1","0","1046011","104601102","0","0","1046011","0","0","0","1046","1"
"0","0","0","0","0","0","0","104713","1","0","1047006","104700601","0","0","0","0","0","0","1047","0"
"0","0","0","0","0","1","0","0","0","0","1047008","104700801","0","0","0","0","-870","0","1047","0"
"0","0","0","0","0","0","0","104733","1","0","1047011","104701101","0","0","0","0","0","0","1047","0"
"0","0","0","0","0","0","0","104811","1","0","1048002","104800201","0","0","0","0","0","0","1048","1"
"0","0","0","0","0","1","0","0","0","0","1048008","104800801","0","0","0","0","-870","0","1048","1"
"0","0","0","0","0","0","0","104831","1","0","1048011","104801101","0","0","0","0","0","0","1048","1"
"0","0","0","0","0","0","0","104911","1","0","1049003","104900301","0","0","0","0","0","0","1049","1"
"0","0","0","0","0","1","0","0","0","0","1049008","104900801","0","0","0","0","-800","0","1049","1"
"0","0","0","0","0","0","0","104932","1","0","1049011","104901101","0","0","1049011","0","0","0","1049","1"
"0","0","0","0","0","0","0","104932","1","0","1049011","104901102","0","0","1049011","0","0","0","1049","1"
"0","0","0","0","0","1","0","0","0","0","1050004","105000401","0","0","0","0","-790","0","1050","1"
"0","0","0","0","0","0","0","105011","1","0","1050006","105000601","0","0","0","0","0","0","1050","1"
"0","0","0","0","0","1","0","0","0","0","1050008","105000801","0","0","0","0","-890","0","1050","1"
"0","0","0","0","0","0","0","105032","1","0","1050011","105001101","0","0","1050011","0","0","0","1050","1"
"0","0","0","0","0","0","0","105032","1","0","1050011","105001102","0","0","1050011","0","0","0","1050","1"
"0","0","0","0","0","0","0","105111","1","0","1051002","105100201","0","0","1051002","0","0","0","1051","1"
"0","0","0","0","0","0","0","105111","1","0","1051002","105100202","0","0","1051002","0","0","0","1051","1"
"0","0","0","0","0","0","0","105111","1","0","1051002","105100203","0","0","1051002","0","0","0","1051","1"
"0","0","0","0","0","1","0","0","0","0","1051004","105100401","0","0","0","0","-910","0","1051","1"
"0","0","0","0","0","1","0","0","0","0","1051008","105100801","0","0","0","0","-860","0","1051","1"
"0","0","0","0","0","0","0","105131","1","0","1051011","105101101","0","0","1051011","0","0","0","1051","1"
"0","0","0","0","0","0","0","105131","1","0","1051011","105101102","0","0","1051011","0","0","0","1051","1"
"0","0","0","0","0","0","0","105212","1","0","1052006","105200601","0","0","0","0","0","0","1052","1"
"0","0","0","0","0","1","0","0","0","0","1052008","105200801","0","0","0","0","-880","0","1052","1"
"0","0","0","0","0","0","0","105231","1","0","1052011","105201101","0","0","0","0","0","0","1052","1"
"0","0","0","0","0","0","0","105311","1","0","1053002","105300201","0","0","0","0","0","0","1053","1"
"0","0","0","0","0","1","0","0","0","0","1053008","105300801","0","0","0","0","-840","0","1053","1"
"0","0","0","0","0","0","0","105331","1","0","1053011","105301101","0","0","0","0","0","0","1053","1"
"0","0","0","0","0","0","0","105411","1","0","1054003","105400301","0","0","0","0","0","0","1054","1"
"0","0","0","0","0","0","0","105412","1","0","1054007","105400701","0","0","0","0","0","0","1054","1"
"0","0","0","0","0","1","0","0","0","0","1054008","105400801","0","0","0","0","-840","0","1054","1"
"0","0","0","0","0","0","0","105431","1","0","1054011","105401101","0","0","1054011","0","0","0","1054","1"
"0","0","0","0","0","0","0","105431","1","0","1054011","105401102","0","0","1054011","0","0","0","1054","1"
"0","0","0","0","0","0","0","105511","1","0","1055003","105500301","0","0","0","0","0","0","1055","1"
"0","0","0","0","0","0","0","105531","1","0","1055008","105500801","0","0","0","0","0","0","1055","1"
"0","0","0","0","0","0","0","105531","1","0","1055011","105501101","0","0","0","0","0","0","1055","1"
"0","0","0","0","0","0","0","105611","1","0","1056001","105600101","0","0","0","0","0","0","1056","1"
"0","0","0","0","0","1","0","0","0","0","1056008","105600801","0","0","0","0","-840","0","1056","1"
"0","0","0","0","0","0","0","100011","1","0","1056011","105601101","0","105631","1056011","0","0","0","1056","1"
"0","0","0","0","0","0","0","100011","1","0","1056011","105601102","0","105631","1056011","0","0","0","1056","1"
"0","0","0","0","0","0","0","105711","1","0","1057002","105700201","0","0","0","0","0","0","1057","1"
"0","0","0","0","0","0","0","0","1","0","1057007","105700701","0","0","0","0","0","0","1057","1"
"0","0","0","0","0","1","0","0","0","0","1057008","105700801","0","0","0","0","-880","0","1057","1"
"0","0","0","0","0","0","0","105731","1","0","1057011","105701101","0","0","1057011","0","0","0","1057","1"
"0","0","0","0","0","0","0","105731","1","0","1057011","105701102","0","0","1057011","0","0","0","1057","1"
"0","0","0","0","0","0","0","105812","1","0","1058003","105800301","0","0","0","0","0","0","1058","1"
"0","0","0","0","0","0","0","105831","1","0","1058008","105800801","0","0","0","0","0","0","1058","1"
"0","0","0","0","0","0","0","105831","1","0","1058011","105801101","0","0","1058011","0","0","0","1058","1"
"0","0","0","0","0","0","0","105831","1","0","1058011","105801102","0","0","1058011","0","0","0","1058","1"
"0","0","0","0","0","0","0","105913","1","0","1059002","105900201","0","0","0","0","0","0","1059","1"
"0","0","0","0","0","0","0","105931","1","0","1059008","105900801","0","0","0","0","0","0","1059","1"
"0","0","0","0","0","0","0","0","1","0","1059011","105901101","0","0","0","0","0","0","1059","1"
"0","0","0","0","0","0","0","106012","1","0","1060007","106000701","0","0","0","0","0","0","1060","1"
"0","0","0","0","0","0","0","106031","1","0","1060008","106000801","0","0","0","0","0","0","1060","1"
"0","0","0","0","0","0","0","106031","1","0","1060011","106001101","0","0","1060011","0","0","0","1060","1"
"0","0","0","0","0","0","0","106031","1","0","1060011","106001102","0","0","1060011","0","0","0","1060","1"
"0","0","0","0","0","0","0","100011","1","0","1061002","106100201","0","106112","0","0","0","0","1061","1"
"0","0","0","0","0","0","0","106114","1","0","1061004","106100401","0","106211","0","0","0","0","1061","1"
"0","0","0","0","0","0","0","106131","1","0","1061007","106100701","0","0","1061007","0","0","0","1061","1"
"0","0","0","0","0","0","0","106131","1","0","1061007","106100702","0","0","1061007","0","0","0","1061","1"
"0","0","0","0","0","0","0","106131","1","0","1061007","106100703","0","0","1061007","0","0","0","1061","1"
"0","0","0","0","0","0","0","106331","1","0","1063004","106300401","0","0","0","0","0","0","1063","1"
"0","0","0","0","0","0","0","106331","1","0","1063008","106300801","0","0","0","0","0","0","1063","1"
"0","0","0","0","0","0","0","1231","1","0","1063011","106301101","0","106331","0","0","0","0","1063","1"
"0","0","0","0","0","0","0","106431","1","0","1064004","106400401","0","0","0","0","0","0","1064","1"
"0","0","0","0","0","0","0","106414","1","0","1064006","106400601","0","0","0","0","0","0","1064","1"
"0","0","0","0","0","0","0","106432","1","0","1064011","106401101","0","0","1064011","0","0","0","1064","1"
"0","0","0","0","0","0","0","106432","1","0","1064011","106401102","0","0","1064011","0","0","0","1064","1"
"0","0","0","0","0","0","0","106511","1","0","1065002","106500201","0","0","1065002","0","0","0","1065","1"
"0","0","0","0","0","0","0","106511","1","0","1065002","106500202","0","0","1065002","0","0","0","1065","1"
"0","0","0","0","0","0","0","106511","1","0","1065002","106500203","0","0","1065002","0","0","0","1065","1"
"0","0","0","0","0","0","0","106531","1","0","1065008","106500801","0","0","1065008","0","0","0","1065","1"
"0","0","0","0","0","0","0","106531","1","0","1065008","106500802","0","0","1065008","0","0","0","1065","1"
"0","0","0","0","0","0","0","106531","1","0","1065008","106500803","0","0","1065008","0","0","0","1065","1"
"0","0","0","0","0","0","0","106531","1","0","1065011","106501101","0","0","1065011","0","0","0","1065","1"
"0","0","0","0","0","0","0","106531","1","0","1065011","106501102","0","0","1065011","0","0","0","1065","1"
"0","0","0","0","0","0","0","106611","1","0","1066002","106600201","0","0","1066002","0","0","0","1066","1"
"0","0","0","0","0","0","0","106611","1","0","1066002","106600202","0","0","1066002","0","0","0","1066","1"
"0","0","0","0","0","0","0","106631","1","0","1066008","106600801","0","0","0","0","0","0","1066","1"
"0","0","0","0","0","0","0","106631","1","0","1066011","106601101","0","0","1066011","0","0","0","1066","1"
"0","0","0","0","0","0","0","106631","1","0","1066011","106601102","0","0","1066011","0","0","0","1066","1"
"0","0","0","0","0","0","0","106631","1","0","1066011","106601103","0","0","1066011","0","0","0","1066","1"
"0","0","0","0","0","0","0","3731","1","0","1067002","106700201","106812","106711","0","0","0","0","1067","1"
