1d09c2ff09f058d601d8b9740ec09bc39350503e5daa5453889f3353eab5acfd,ec134ffb8d34fe98d1cda40efd4c37de86027e77d3b42fb6372f04161ffc2ba5,0e675b04e8b468c967ee7e2ea63dc9608fdf0725cb42aea3ac3c5531d2b9c543,383524f375b25662d56c1a676da3a7ec98b6d79dd06780f2463c88701edd29c0,6095aca8654cc97e31d286ce0da66c0b6a064efac5e60cb6f013c4361e336c2e,06cb3648311ae31d25027684bc4e6898c908f649d7094159ff85788eae2e4093,65fc45266c70d9bba49cf7db4e539b134cb7c2576eb20150309cdc734b932541,8101c8a2a32dd140b8e7f806eac44fdde80b5f08ff301b7e5164bd674a8188c1,08786138643a56e40c03094a3cd71ab1290ac0939911fa083b148b413ffba18d,de7ec3b87f2ccbe9faf35b80aa643157f968c0b17b03b1e83c825e800e769030,24d02deccbb16226002414f7def1dc64836355fff1048867a9304ac8875b343a,e7582dd8cf5c719c83bbbe39b467696e23414d0f19070099b126819c8727f3b1,2ac8ed6f906e96a597f93786ed834634226a0ad2c193972a999c8fa81b9123c9,7d7cce1f1f0688d4bc49bc661f2d6d4040487f2ced03114f3c9df1ca964efeff,558e88f54441a8024c3172b71f4eb54a83a0dfe98fc6db3bf71992db81b5c9f6,6c18f36d86c201ba4ba37af12427be69801bc6459ef095b14c6941fbe0b659ee,f81a0419a3c4b357896d59d5c096069568af9bda1570398d0247cd9f1b776f8e,294c3b15164cfbe2ffb5ae53a3b2de3e9ab15c739786c0824d6ebadaf9980e82,6698311bba9a13d545a4b9723d89eae8a1e947a911b913f6f75dbe1b25604a7b
"0","0","2","120","0","0","1","1105001","105001","0","31050","0","12","0","41050","20000000","0","0","94000"
"0","0","2","120","0","0","1","1105101","105101","0","31051","0","12","0","41051","20000000","0","0","94000"
"0","0","2","120","0","0","1","1105201","105201","0","31052","0","12","0","41052","20000000","0","0","94000"
"0","0","2","120","0","0","1","1105301","105301","0","31053","0","12","0","41053","20000000","0","0","94000"
"0","0","2","120","0","0","1","1105401","105401","0","31054","0","12","0","41054","20000000","0","0","94000"
"0","0","2","120","0","0","1","1105501","105501","0","31055","0","12","0","41055","20000000","0","0","94000"
"0","0","2","120","0","0","1","1105601","105601","0","31056","0","12","0","41056","20000000","0","0","94000"
"0","0","2","120","0","0","1","1105701","105701","0","31057","0","12","0","41057","20000000","0","0","94000"
"0","0","2","120","0","0","1","1105801","105801","0","31058","0","12","0","41058","20000000","0","0","94000"
"0","0","2","120","0","0","1","1105901","105901","0","31059","0","12","0","41059","20000000","0","0","94000"
"0","0","2","120","0","0","1","1106001","106001","0","31060","0","12","0","41060","20000000","0","0","94000"
"0","0","2","40","0","0","1","1106101","106101","0","31061","0","12","0","41061","30000000","0","0","94000"
"0","0","2","120","0","0","1","1106301","106301","0","31063","0","12","0","41063","20000000","0","0","94000"
"0","0","2","120","0","0","1","1106401","106401","0","31064","0","12","0","41064","20000000","0","0","94000"
"0","0","2","120","0","0","1","1106501","106501","0","31065","0","12","0","41065","20000000","0","0","94000"
"0","0","2","120","0","0","1","1106601","106601","0","31066","0","12","0","41066","20000000","0","0","94000"
"0","0","2","40","0","0","1","1106701","106701","0","31067","0","12","0","41067","30000000","0","0","94000"
"0","0","2","40","0","0","1","1106801","106801","0","31068","0","12","0","41068","30000000","0","0","94000"
"0","0","2","40","0","0","1","1106901","106901","0","31069","0","12","0","41069","30000000","0","0","94000"
"0","0","2","40","0","0","1","1107001","107001","0","31070","0","12","0","41070","30000000","0","0","94000"
"0","0","2","40","0","0","1","1107101","107101","0","31071","0","12","0","41071","30000000","0","0","94000"
"0","0","2","40","0","0","1","1107501","107501","0","31075","0","12","0","41075","30000000","0","0","94000"
"0","0","2","40","0","0","1","1107601","107601","0","31076","0","12","0","41076","30000000","0","0","94000"
"0","0","2","40","0","0","1","1107701","107701","0","31077","0","12","0","41077","30000000","0","0","94000"
"0","0","2","40","0","0","1","1107801","107801","0","31078","0","12","0","41078","30000000","0","0","94000"
"0","0","2","40","0","0","1","1107901","107901","0","31079","0","12","0","41079","30000000","0","0","94000"
"0","0","2","40","0","0","1","1108001","108001","0","31080","0","12","0","41080","30000000","0","0","94000"
"0","0","2","40","0","0","1","1108101","108101","0","31081","0","12","0","41081","30000000","0","0","94000"
"0","0","2","40","0","0","1","1108201","108201","0","31082","0","12","0","41082","30000000","0","0","94000"
"0","0","2","40","0","0","1","1108301","108301","0","31083","0","12","0","41083","30000000","0","0","94000"
"0","0","2","40","0","0","1","1108401","108401","0","31084","0","12","0","41084","30000000","0","0","94000"
"0","0","2","40","0","0","1","1108501","108501","0","31085","0","12","0","41085","30000000","0","0","94000"
"0","0","2","40","0","0","1","1108601","108601","0","31086","0","12","0","41086","30000000","0","0","94000"
"0","0","2","40","0","0","1","1108701","108701","0","31087","0","12","0","41087","30000000","0","0","94000"
"0","0","2","40","0","0","1","1108801","108801","0","31088","0","12","0","41088","30000000","0","0","94000"
"0","0","2","40","0","0","1","1108901","108901","0","31089","0","12","0","41089","30000000","0","0","94000"
"0","0","2","40","0","0","1","1109001","109001","0","31090","0","12","0","41090","30000000","0","0","94000"
"0","0","2","40","0","0","1","1109101","109101","0","31091","0","12","0","41091","30000000","0","0","94000"
"0","0","2","120","0","0","1","1109201","109201","0","31092","0","12","0","41092","20000000","0","0","94000"
"0","0","2","40","0","0","1","1109301","109301","0","31093","0","12","0","41093","30000000","0","0","94000"
"0","0","2","120","0","0","1","1109401","109401","0","31094","0","12","0","41094","20000000","0","0","94000"
"0","0","2","120","0","0","1","1109501","109501","0","31095","0","12","0","41095","20000000","0","0","94000"
"0","0","2","120","0","0","1","1109601","109601","0","31096","0","12","0","41096","20000000","0","0","94000"
"0","0","2","40","0","0","1","1109701","109701","0","31097","0","12","0","41097","30000000","0","0","94000"
"0","0","2","40","0","0","1","1109801","109801","0","31098","0","12","0","41098","30000000","0","0","94000"
"0","0","2","40","0","0","1","1109901","109901","0","31099","0","12","0","41099","30000000","0","0","94000"
"0","0","2","40","0","0","1","1110001","110001","0","31100","0","12","0","41100","30000000","0","0","94000"
"0","0","2","40","0","0","1","1110101","110101","0","31101","0","12","0","41101","30000000","0","0","94000"
"0","0","2","40","0","0","1","1110301","110301","0","31103","0","12","0","41103","30000000","0","0","94000"
"0","0","2","40","0","0","1","1110401","110401","0","31104","0","12","0","41104","30000000","0","0","94000"
"0","0","2","40","0","0","1","1110501","110501","0","31105","0","12","0","41105","30000000","0","0","94000"
"0","0","2","40","0","0","1","1110601","110601","0","31106","0","12","0","41106","30000000","0","0","94000"
"0","0","2","120","0","0","1","1110701","110701","0","31107","0","12","0","41107","20000000","0","0","94000"
"0","0","2","120","0","0","1","1110801","110801","0","31108","0","12","0","41108","20000000","0","0","94000"
"0","0","2","120","0","0","1","1110901","110901","0","31109","0","12","0","41109","20000000","0","0","94000"
"0","0","2","120","0","0","1","1111001","111001","0","31110","0","12","0","41110","20000000","0","0","94000"
"0","0","2","40","0","0","1","1111101","111101","0","31111","0","12","0","41111","30000000","0","0","94000"
"0","0","2","40","0","0","1","1111201","111201","0","31112","0","12","0","41112","30000000","0","0","94000"
"0","0","2","120","0","0","1","1111301","111301","0","31113","0","12","0","41113","20000000","0","0","94000"
"0","0","2","120","0","0","1","1111401","111401","0","31114","0","12","0","41114","20000000","0","0","94000"
"0","0","2","40","0","0","1","1111501","111501","0","31115","0","12","0","41115","30000000","0","0","94000"
"0","0","2","40","0","0","1","1111601","111601","0","31116","0","12","0","41116","30000000","0","0","94000"
"0","0","2","120","0","0","1","1111701","111701","0","31117","0","12","0","41117","20000000","0","0","94000"
"0","0","2","40","0","0","1","1111801","111801","0","31118","0","12","0","41118","30000000","0","0","94000"
"0","0","2","40","0","0","1","1111901","111901","0","31119","0","12","0","41119","30000000","0","0","94000"
"0","0","2","40","0","0","1","1112001","112001","0","31120","0","12","0","41120","30000000","0","0","94000"
"0","0","2","40","0","0","1","1112101","112101","0","31121","0","12","0","41121","30000000","0","0","94000"
"0","0","2","120","0","0","1","1112201","112201","0","31122","0","12","0","41122","20000000","0","0","94000"
"0","0","2","40","0","0","1","1112301","112301","0","31123","0","12","0","41123","30000000","0","0","94000"
"0","0","2","40","0","0","1","1112401","112401","0","31124","0","12","0","41124","30000000","0","0","94000"
"0","0","2","40","0","0","1","1112501","112501","0","31125","0","12","0","41125","30000000","0","0","94000"
"0","0","2","40","0","0","1","1112601","112601","0","31126","0","12","0","41126","30000000","0","0","94000"
"0","0","2","120","0","0","1","1112701","112701","0","31127","0","12","0","41127","20000000","0","0","94000"
"0","0","2","120","0","0","1","1112801","112801","0","31128","0","12","0","41128","20000000","0","0","94000"
"0","0","2","120","0","0","1","1112901","112901","0","31129","0","12","0","41129","20000000","0","0","94000"
"0","0","2","40","0","0","1","1113001","113001","0","31130","0","12","0","41130","30000000","0","0","94000"
"0","0","2","40","0","0","1","1113101","113101","0","31131","0","12","0","41131","30000000","0","0","94000"
"0","0","2","40","0","0","1","1113201","113201","0","31132","0","12","0","41132","30000000","0","0","94000"
"0","0","2","120","0","0","1","1113301","113301","0","31133","0","12","0","41133","20000000","0","0","94000"
"0","0","2","40","0","0","1","1113401","113401","0","31134","0","12","0","41134","30000000","0","0","94000"
"0","0","2","40","0","0","1","1113501","113501","0","31135","0","12","0","41135","30000000","0","0","94000"
"0","0","2","120","0","0","1","1113601","113601","0","31136","0","12","0","41136","20000000","0","0","94000"
"0","0","2","120","0","0","1","1113701","113701","0","31137","0","12","0","41137","20000000","0","0","94000"
"0","0","2","120","0","0","1","1113801","113801","0","31138","0","12","0","41138","20000000","0","0","94000"
"0","0","2","40","0","0","1","1113901","113901","0","31139","0","12","0","41139","30000000","0","0","94000"
"0","0","2","120","0","0","1","1114001","114001","0","31140","0","12","0","41140","20000000","0","0","94000"
"0","0","2","40","0","0","1","1114101","114101","0","31141","0","12","0","41141","30000000","0","0","94000"
"0","0","2","120","0","0","1","1114201","114201","0","31142","0","12","0","41142","20000000","0","0","94000"
"0","0","2","120","0","0","1","1114301","114301","0","31143","0","12","0","41143","20000000","0","0","94000"
"0","0","2","40","0","0","1","1114401","114401","0","31144","0","12","0","41144","30000000","0","0","94000"
"0","0","2","120","0","0","1","1114501","114501","0","31145","0","12","0","41145","20000000","0","0","94000"
"0","0","2","40","0","0","1","1114601","114601","0","31146","0","12","0","41146","30000000","0","0","94000"
"0","0","2","40","0","0","1","1114701","114701","0","31147","0","12","0","41147","30000000","0","0","94000"
"0","0","2","40","0","0","1","1115001","115001","0","31150","0","12","0","41150","30000000","0","0","94000"
"0","0","2","40","0","0","1","1115501","115501","0","31155","0","12","0","41155","30000000","0","0","94000"
"0","0","2","40","0","0","1","1115601","115601","0","31156","0","12","0","41156","30000000","0","0","94000"
"0","0","2","120","0","0","1","1115701","115701","0","31157","0","12","0","41157","20000000","0","0","94000"
"0","0","2","40","0","0","1","1115801","115801","0","31158","0","12","0","41158","30000000","0","0","94000"
"0","0","2","120","0","0","1","1115901","115901","0","31159","0","12","0","41159","20000000","0","0","94000"
"0","0","2","120","0","0","1","1116001","116001","0","31160","0","12","0","41160","20000000","0","0","94000"
"0","0","2","120","0","0","1","1116201","116201","0","31162","0","12","0","41162","20000000","0","0","94000"
"0","0","2","120","0","0","1","1116301","116301","0","31163","0","12","0","41163","20000000","0","0","94000"
"0","0","2","120","0","0","1","1116401","116401","0","31164","0","12","0","41164","20000000","0","0","94000"
"0","0","2","120","0","0","1","1116501","116501","0","31165","0","12","0","41165","20000000","0","0","94000"
"0","0","2","120","0","0","1","1116601","116601","0","31166","0","12","0","41166","20000000","0","0","94000"
"0","0","2","120","0","0","1","1116701","116701","0","31167","0","12","0","41167","20000000","0","0","94000"
"0","0","2","40","0","0","1","1116801","116801","0","31168","0","12","0","41168","30000000","0","0","94000"
"0","0","2","120","0","0","1","1116901","116901","0","31169","0","12","0","41169","20000000","0","0","94000"
"0","0","2","40","0","0","1","1117001","117001","0","31170","0","12","0","41170","30000000","0","0","94000"
"0","0","2","120","0","0","1","1117101","117101","0","31171","0","12","0","41171","20000000","0","0","94000"
"0","0","2","40","0","0","1","1117201","117201","0","31172","0","12","0","41172","30000000","0","0","94000"
"0","0","2","120","0","0","1","1117301","117301","0","31173","0","12","0","41173","20000000","0","0","94000"
"0","0","2","40","0","0","1","1117401","117401","0","31174","0","12","0","41174","30000000","0","0","94000"
"0","0","2","120","0","0","1","1117501","117501","0","31175","0","12","0","41175","20000000","0","0","94000"
"0","0","2","120","0","0","1","1117601","117601","0","31176","0","12","0","41176","20000000","0","0","94000"
"0","0","2","40","0","0","1","1117701","117701","0","31177","0","12","0","41177","30000000","0","0","94000"
"0","0","2","40","0","0","1","1117801","117801","0","31178","0","12","0","41178","30000000","0","0","94000"
"0","0","2","120","0","0","1","1117901","117901","0","31179","0","12","0","41179","20000000","0","0","94000"
"0","0","2","40","0","0","1","1118001","118001","0","31180","0","12","0","41180","30000000","0","0","94000"
"0","0","2","40","0","0","1","1118101","118101","0","31181","0","12","0","41181","30000000","0","0","94000"
"0","0","2","40","0","0","1","1118201","118201","0","31182","0","12","0","41182","30000000","0","0","94000"
"0","0","2","40","0","0","1","1118501","118501","0","31185","0","12","0","41185","30000000","0","0","94000"
"0","0","2","40","0","0","1","1118601","118601","0","31186","0","12","0","41186","30000000","0","0","94000"
"0","0","2","120","0","0","1","1119001","119001","0","31190","0","12","0","41190","20000000","0","0","94000"
"0","0","2","120","0","0","1","1119101","119101","0","31191","0","12","0","41191","20000000","0","0","94000"
"0","0","2","40","0","0","1","1119201","119201","0","31192","0","12","0","41192","30000000","0","0","94000"
"0","0","2","120","0","0","1","1119301","119301","0","31193","0","12","0","41193","20000000","0","0","94000"
"0","0","2","40","0","0","1","1119901","119901","0","31199","0","12","0","41199","30000000","0","0","94000"
"0","0","2","40","0","0","1","1120001","120001","0","31200","0","12","0","41200","30000000","0","0","94000"
"0","0","2","40","0","0","1","1120701","120701","0","31207","0","12","0","41207","30000000","0","0","94000"
"0","0","2","40","0","0","1","1120801","120801","0","31208","0","12","0","41208","30000000","0","0","94000"
"0","0","2","40","0","0","1","1120901","120901","0","31209","0","12","0","41209","30000000","0","0","94000"
"0","0","2","40","0","0","1","1121001","121001","0","31210","0","12","0","41210","30000000","0","0","94000"
"0","0","2","40","0","0","1","1121101","121101","0","31211","0","12","0","41211","30000000","0","0","94000"
"0","0","2","40","0","0","1","1121201","121201","0","31212","0","12","0","41212","30000000","0","0","94000"
"0","0","2","120","0","0","1","1121301","121301","0","31213","0","12","0","41213","20000000","0","0","94000"
"0","0","2","120","0","0","1","1121401","121401","0","31214","0","12","0","41214","20000000","0","0","94000"
"0","0","2","40","0","0","1","1121501","121501","0","31215","0","12","0","41215","30000000","0","0","94000"
"0","0","2","120","0","0","1","1121601","121601","0","31216","0","12","0","41216","20000000","0","0","94000"
"0","0","2","120","0","0","1","1121901","121901","0","31219","0","12","0","41219","20000000","0","0","94000"
"0","0","2","120","0","0","1","1122001","122001","0","31220","0","12","0","41220","20000000","0","0","94000"
"0","0","2","40","0","0","1","1122101","122101","0","31221","0","12","0","41221","30000000","0","0","94000"
"0","0","2","120","0","0","1","1122201","122201","0","31222","0","12","0","41222","20000000","0","0","94000"
"0","0","2","120","0","0","1","1122301","122301","0","31223","0","12","0","41223","20000000","0","0","94000"
"0","0","2","40","0","0","1","1122401","122401","0","31224","0","12","0","41224","30000000","0","0","94000"
"0","0","2","40","0","0","1","1122501","122501","0","31225","0","12","0","41225","30000000","0","0","94000"
"0","0","2","120","0","0","1","1122601","122601","0","31226","0","12","0","41226","20000000","0","0","94000"
"0","0","2","120","0","0","1","1122701","122701","0","31227","0","12","0","41227","20000000","0","0","94000"
"0","0","2","40","0","0","1","1122801","122801","0","31228","0","12","0","41228","30000000","0","0","94000"
"0","0","2","40","0","0","1","1122901","122901","0","31229","0","12","0","41229","30000000","0","0","94000"
"0","0","2","40","0","0","1","1123001","123001","0","31230","0","12","0","41230","30000000","0","0","94000"
"0","0","2","120","0","0","1","1123101","123101","0","31231","0","12","0","41231","20000000","0","0","94000"
"0","0","2","120","0","0","1","1123201","123201","0","31232","0","12","0","41232","20000000","0","0","94000"
"0","0","2","40","0","0","1","1123301","123301","0","31233","0","12","0","41233","30000000","0","0","94000"
"0","0","2","40","0","0","1","1123501","123501","0","31235","0","12","0","41235","30000000","0","0","94000"
"0","0","2","40","0","0","1","1123601","123601","0","31236","0","12","0","41236","30000000","0","0","94000"
"0","0","2","120","0","0","1","1123701","123701","0","31237","0","12","0","41237","20000000","0","0","94000"
"0","0","2","40","0","0","1","1123801","123801","0","31238","0","12","0","41238","30000000","0","0","94000"
"0","0","2","120","0","0","1","1123901","123901","0","31239","0","12","0","41239","20000000","0","0","94000"
"0","0","2","40","0","0","1","1124001","124001","0","31240","0","12","0","41240","30000000","0","0","94000"
"0","0","2","40","0","0","1","1124101","124101","0","31241","0","12","0","41241","30000000","0","0","94000"
"0","0","2","120","0","0","1","1124201","124201","0","31242","0","12","0","41242","20000000","0","0","94000"
"0","0","2","40","0","0","1","1124501","124501","0","31245","0","12","0","41245","30000000","0","0","94000"
"0","0","2","40","0","0","1","1124601","124601","0","31246","0","12","0","41246","30000000","0","0","94000"
"0","0","2","40","0","0","1","1124701","124701","0","31247","0","12","0","41247","30000000","0","0","94000"
"0","0","2","40","0","0","1","1124801","124801","0","31248","0","12","0","41248","30000000","0","0","94000"
"0","0","2","40","0","0","1","1124901","124901","0","31249","0","12","0","41249","30000000","0","0","94000"
"0","0","2","40","0","0","1","1125001","125001","0","31250","0","12","0","41250","30000000","0","0","94000"
"0","0","2","120","0","0","1","1125101","125101","0","31251","0","12","0","41251","20000000","0","0","94000"
"0","0","2","120","0","0","1","1125201","125201","0","31252","0","12","0","41252","20000000","0","0","94000"
"0","0","2","40","0","0","1","1125301","125301","0","31253","0","12","0","41253","30000000","0","0","94000"
"0","0","2","120","0","0","1","1125401","125401","0","31254","0","12","0","41254","20000000","0","0","94000"
"0","0","2","40","0","0","1","1125501","125501","0","31255","0","12","0","41255","30000000","0","0","94000"
"0","0","2","40","0","0","1","1125601","125601","0","31256","0","12","0","41256","30000000","0","0","94000"
"0","0","2","40","0","0","1","1125701","125701","0","31257","0","12","0","41257","30000000","0","0","94000"
"0","0","2","120","0","0","1","1125801","125801","0","31258","0","12","0","41258","20000000","0","0","94000"
"0","0","2","120","0","0","1","1126001","126001","0","31260","0","12","0","41260","20000000","0","0","94000"
"0","0","2","120","0","0","1","1126101","126101","0","31261","0","12","0","41261","20000000","0","0","94000"
"0","0","2","40","0","0","1","1126201","126201","0","31262","0","12","0","41262","30000000","0","0","94000"
"0","0","2","120","0","0","1","1126301","126301","0","31263","0","12","0","41263","20000000","0","0","94000"
"0","0","2","40","0","0","1","1126401","126401","0","31264","0","12","0","41264","30000000","0","0","94000"
"0","0","2","40","0","0","1","1126501","126501","0","31265","0","12","0","41265","30000000","0","0","94000"
"0","0","2","40","0","0","1","1126601","126601","0","31266","0","12","0","41266","30000000","0","0","94000"
"0","0","2","40","0","0","1","1126701","126701","0","31267","0","12","0","41267","30000000","0","0","94000"
"0","0","2","120","0","0","1","1126801","126801","0","31268","0","12","0","41268","20000000","0","0","94000"
"0","0","2","40","0","0","1","1126901","126901","0","31269","0","12","0","41269","30000000","0","0","94000"
"0","0","2","40","0","0","1","1127001","127001","0","31270","0","12","0","41270","30000000","0","0","94000"
"0","0","2","40","0","0","1","1127101","127101","0","31271","0","12","0","41271","30000000","0","0","94000"
"0","0","2","40","0","0","1","1127201","127201","0","31272","0","12","0","41272","30000000","0","0","94000"
"0","0","2","120","0","0","1","1127301","127301","0","31273","0","12","0","41273","20000000","0","0","94000"
"0","0","2","40","0","0","1","1127501","127501","0","31275","0","12","0","41275","30000000","0","0","94000"
"0","0","2","120","0","0","1","1127601","127601","0","31276","0","12","0","41276","20000000","0","0","94000"
"0","0","2","120","0","0","1","1127701","127701","0","31277","0","12","0","41277","20000000","0","0","94000"
"0","0","2","120","0","0","1","1127801","127801","0","31278","0","12","0","41278","20000000","0","0","94000"
"0","0","2","40","0","0","1","1127901","127901","0","31279","0","12","0","41279","30000000","0","0","94000"
"0","0","2","120","0","0","1","1128001","128001","0","31280","0","12","0","41280","20000000","0","0","94000"
"0","0","2","40","0","0","1","1128301","128301","0","31283","0","12","0","41283","30000000","0","0","94000"
"0","0","2","40","0","0","1","1128401","128401","0","31284","0","12","0","41284","30000000","0","0","94000"
"0","0","2","40","0","0","1","1128501","128501","0","31285","0","12","0","41285","30000000","0","0","94000"
"0","0","2","40","0","0","1","1128701","128701","0","31287","0","12","0","41287","30000000","0","0","94000"
"0","0","2","40","0","0","1","1128801","128801","0","31288","0","12","0","41288","30000000","0","0","94000"
"0","0","2","40","0","0","1","1128901","128901","0","31289","0","12","0","41289","30000000","0","0","94000"
"0","0","2","40","0","0","1","1129001","129001","0","31290","0","12","0","41290","30000000","0","0","94000"
"0","0","2","40","0","0","1","1129301","129301","0","31293","0","12","0","41293","30000000","0","0","94000"
"0","0","2","120","0","0","1","1129401","129401","0","31294","0","12","0","41294","20000000","0","0","94000"
"0","0","2","40","0","0","1","1129501","129501","0","31295","0","12","0","41295","30000000","0","0","94000"
"0","0","2","40","0","0","1","1129601","129601","0","31296","0","12","0","41296","30000000","0","0","94000"
"0","0","2","40","0","0","1","1129701","129701","0","31297","0","12","0","41297","30000000","0","0","94000"
"0","0","2","40","0","0","1","1129801","129801","0","31298","0","12","0","41298","30000000","0","0","94000"
"0","0","2","120","0","0","1","1129901","129901","0","31299","0","12","0","41299","20000000","0","0","94000"
"0","0","2","40","0","0","1","1130001","130001","0","31300","0","12","0","41300","30000000","0","0","94000"
"0","0","2","40","0","0","1","1130101","130101","0","31301","0","12","0","41301","30000000","0","0","94000"
"0","0","2","40","0","0","1","1130201","130201","0","31302","0","12","0","41302","30000000","0","0","94000"
"0","0","2","40","0","0","1","1130701","130701","0","31307","0","12","0","41307","30000000","0","0","94000"
