9775927c314d92d8023cffad4a067c3068d93056dcb442a3dfe5f4cb94a56cd7,26bc678b92a2913c3a8ac7dda676270e972a67fe66294b7aee79e04023a015f9,4ac21b59fe04b33a7eb991feba96e5473f773e714e882b74d737e82f498e414e,31a95ffbaf018238f7d9a0092698e153db71d162a6cc7d1094d95473dba40ae8,4d3ff4e7a67cd4aaf3ceadc17a7a5c6acdab0e666475bf4f9953d383fb3f620d,4995f43c0f8c38f6a1d47e4695ade103941a5abd039e62ba861070e7d2b95c74,24cb587f81f6ac5716018bc02749eeb9299fca54a26e4647dd63fd96fcb9c79c,b08ded638aa6e9455a7e90e969fac777673d855abdc408cb46d5fe72b648ccc0,34e699e242fa4a954148c3be02e70081b1cffaa4802d14667c63599e70b22ffd,60c184f034208c673c7acf52db4f89b570738da11f8fb6aaba9668de80749645,65e588214da8e8a10e8ae1aebd754e90ebcac6157f71dfe73269c9640c4cc1c6,bb55169b8be6ecf82d2ea45cf0d4ede28586faf62b23e56d9e39e7994093a553,aa791e1564b4a2873cb9b6c0520b601c8d9be6453b648580c5001d2e775c9d32,b9131fdf8558fdf151652f281a66c781e82fc1736978caa56c49f1850ca587c4,2cb07e45206f2a734f7cc8a7ee08a21adbaa4b9ed1745b10ac3d88911d01657b,622d8fdda1c5ff18f5c89d70297fae5172dadf30ac0b8e6d20abe1f2f9c86a3d
"500000","8","400","94002","91002","200","2","12","25021","90008","1005014","10","25014","50","2","2"
"500000","8","400","94002","91002","200","2","12","25021","90008","1005015","10","25015","50","2","2"
"500000","8","0","94002","91002","200","2","12","25021","90008","1005016","10","0","50","0","2"
"500000","8","0","94002","91002","200","2","12","25021","90008","1005017","10","0","50","0","2"
"500000","8","0","94002","91002","200","2","12","25021","90008","1005018","10","0","50","0","2"
"500000","8","400","94002","91002","200","2","12","25021","90008","1006001","10","25011","50","2","2"
"500000","8","400","94002","91002","200","2","12","25021","90008","1006002","10","25012","50","2","2"
"500000","8","400","94002","91002","200","2","12","25021","90008","1006003","10","25013","50","2","2"
"500000","8","400","94002","91002","200","2","12","25021","90008","1006004","10","25014","50","2","2"
"500000","8","400","94002","91002","200","2","12","25021","90008","1006005","10","25015","50","2","2"
"500000","8","400","94002","91002","200","2","12","25021","90008","1006006","10","25011","50","2","2"
"500000","8","400","94002","91002","200","2","12","25021","90008","1006007","10","25012","50","2","2"
"500000","8","400","94002","91002","200","2","12","25021","90008","1006008","10","25013","50","2","2"
"500000","8","400","94002","91002","200","2","12","25021","90008","1006009","10","25014","50","2","2"
"500000","8","400","94002","91002","200","2","12","25001","90008","1006010","10","25015","10","2","2"
"500000","8","400","94002","91002","200","2","12","25021","90008","1006011","10","25011","50","2","2"
"500000","8","400","94002","91002","200","2","12","25021","90008","1006012","10","25012","50","2","2"
"500000","8","400","94002","91002","200","2","12","25021","90008","1006013","10","25013","50","2","2"
"500000","8","400","94002","91002","200","2","12","25021","90008","1006014","10","25014","50","2","2"
"500000","8","400","94002","91002","200","2","12","25021","90008","1006015","10","25015","50","2","2"
"500000","8","0","94002","91002","200","2","12","25021","90008","1006016","10","0","50","0","2"
"500000","8","0","94002","91002","200","2","12","25021","90008","1006017","10","0","50","0","2"
"500000","8","0","94002","91002","200","2","12","25021","90008","1006018","10","0","50","0","2"
"500000","8","400","94002","91002","200","2","12","25021","90008","1007001","10","25011","50","2","2"
"500000","8","400","94002","91002","200","2","12","25021","90008","1007002","10","25012","50","2","2"
"500000","8","400","94002","91002","200","2","12","25021","90008","1007003","10","25013","50","2","2"
"500000","8","400","94002","91002","200","2","12","25021","90008","1007004","10","25014","50","2","2"
"500000","8","400","94002","91002","200","2","12","25021","90008","1007005","10","25015","50","2","2"
"500000","8","400","94002","91002","200","2","12","25021","90008","1007006","10","25011","50","2","2"
"500000","8","400","94002","91002","200","2","12","25021","90008","1007007","10","25012","50","2","2"
"500000","8","400","94002","91002","200","2","12","25021","90008","1007008","10","25013","50","2","2"
"500000","8","400","94002","91002","200","2","12","25021","90008","1007009","10","25014","50","2","2"
"500000","8","400","94002","91002","200","2","12","25001","90008","1007010","10","25015","10","2","2"
"500000","8","400","94002","91002","200","2","12","25021","90008","1007011","10","25011","50","2","2"
"500000","8","400","94002","91002","200","2","12","25021","90008","1007012","10","25012","50","2","2"
"500000","8","400","94002","91002","200","2","12","25021","90008","1007013","10","25013","50","2","2"
"500000","8","400","94002","91002","200","2","12","25021","90008","1007014","10","25014","50","2","2"
"500000","8","400","94002","91002","200","2","12","25021","90008","1007015","10","25015","50","2","2"
"500000","8","0","94002","91002","200","2","12","25021","90008","1007016","10","0","50","0","2"
"500000","8","0","94002","91002","200","2","12","25021","90008","1007017","10","0","50","0","2"
"500000","8","0","94002","91002","200","2","12","25021","90008","1007018","10","0","50","0","2"
"500000","8","400","94002","91002","200","2","12","25021","90008","1008001","10","25011","50","2","2"
"500000","8","400","94002","91002","200","2","12","25021","90008","1008002","10","25012","50","2","2"
"500000","8","400","94002","91002","200","2","12","25021","90008","1008003","10","25013","50","2","2"
"500000","8","400","94002","91002","200","2","12","25021","90008","1008004","10","25014","50","2","2"
"500000","8","400","94002","91002","200","2","12","25021","90008","1008005","10","25015","50","2","2"
"500000","8","400","94002","91002","200","2","12","25021","90008","1008006","10","25011","50","2","2"
"500000","8","400","94002","91002","200","2","12","25021","90008","1008007","10","25012","50","2","2"
"500000","8","400","94002","91002","200","2","12","25021","90008","1008008","10","25013","50","2","2"
"500000","8","400","94002","91002","200","2","12","25021","90008","1008009","10","25014","50","2","2"
"500000","8","400","94002","91002","200","2","12","25001","90008","1008010","10","25015","10","2","2"
"500000","8","400","94002","91002","200","2","12","25021","90008","1008011","10","25011","50","2","2"
"500000","8","400","94002","91002","200","2","12","25021","90008","1008012","10","25012","50","2","2"
"500000","8","400","94002","91002","200","2","12","25021","90008","1008013","10","25013","50","2","2"
"500000","8","400","94002","91002","200","2","12","25021","90008","1008014","10","25014","50","2","2"
"500000","8","400","94002","91002","200","2","12","25021","90008","1008015","10","25015","50","2","2"
"500000","8","0","94002","91002","200","2","12","25021","90008","1008016","10","0","50","0","2"
"500000","8","0","94002","91002","200","2","12","25021","90008","1008017","10","0","50","0","2"
"500000","8","0","94002","91002","200","2","12","25021","90008","1008018","10","0","50","0","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1009001","10","25011","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1009002","10","25012","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1009003","10","25013","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1009004","10","25014","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1009005","10","25015","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1009006","10","25011","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1009007","10","25012","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1009008","10","25013","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1009009","10","25014","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25001","90008","1009010","10","25015","10","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1009011","10","25011","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1009012","10","25012","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1009013","10","25013","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1009014","10","25014","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1009015","10","25015","125","2","2"
"500000","8","0","94002","91002","200","2","12","25021","90008","1009016","10","0","125","0","2"
"500000","8","0","94002","91002","200","2","12","25021","90008","1009017","10","0","125","0","2"
"500000","8","0","94002","91002","200","2","12","25021","90008","1009018","10","0","125","0","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1010001","10","25011","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1010002","10","25012","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1010003","10","25013","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1010004","10","25014","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1010005","10","25015","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1010006","10","25011","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1010007","10","25012","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1010008","10","25013","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1010009","10","25014","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25001","90008","1010010","10","25015","10","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1010011","10","25011","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1010012","10","25012","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1010013","10","25013","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1010014","10","25014","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1010015","10","25015","125","2","2"
"500000","8","0","94002","91002","200","2","12","25021","90008","1010016","10","0","125","0","2"
"500000","8","0","94002","91002","200","2","12","25021","90008","1010017","10","0","125","0","2"
"500000","8","0","94002","91002","200","2","12","25021","90008","1010018","10","0","125","0","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1011001","10","25011","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1011002","10","25012","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1011003","10","25013","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1011004","10","25014","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1011005","10","25015","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1011006","10","25011","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1011007","10","25012","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1011008","10","25013","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1011009","10","25014","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25001","90008","1011010","10","25015","10","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1011011","10","25011","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1011012","10","25012","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1011013","10","25013","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1011014","10","25014","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1011015","10","25015","125","2","2"
"500000","8","0","94002","91002","200","2","12","25021","90008","1011016","10","0","125","0","2"
"500000","8","0","94002","91002","200","2","12","25021","90008","1011017","10","0","125","0","2"
"500000","8","0","94002","91002","200","2","12","25021","90008","1011018","10","0","125","0","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1012001","10","25011","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1012002","10","25012","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1012003","10","25013","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1012004","10","25014","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1012005","10","25015","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1012006","10","25011","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1012007","10","25012","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1012008","10","25013","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1012009","10","25014","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25001","90008","1012010","10","25015","10","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1012011","10","25011","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1012012","10","25012","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1012013","10","25013","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1012014","10","25014","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1012015","10","25015","125","2","2"
"500000","8","0","94002","91002","200","2","12","25021","90008","1012016","10","0","125","0","2"
"500000","8","0","94002","91002","200","2","12","25021","90008","1012017","10","0","125","0","2"
"500000","8","0","94002","91002","200","2","12","25021","90008","1012018","10","0","125","0","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1013001","10","25011","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1013002","10","25012","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1013003","10","25013","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1013004","10","25014","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1013005","10","25015","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1013006","10","25011","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1013007","10","25012","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1013008","10","25013","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1013009","10","25014","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25001","90008","1013010","10","25015","10","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1013011","10","25011","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1013012","10","25012","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1013013","10","25013","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1013014","10","25014","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1013015","10","25015","125","2","2"
"500000","8","0","94002","91002","200","2","12","25021","90008","1013016","10","0","125","0","2"
"500000","8","0","94002","91002","200","2","12","25021","90008","1013017","10","0","125","0","2"
"500000","8","0","94002","91002","200","2","12","25021","90008","1013018","10","0","125","0","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1014001","10","25011","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1014002","10","25012","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1014003","10","25013","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1014004","10","25014","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1014005","10","25015","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1014006","10","25011","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1014007","10","25012","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1014008","10","25013","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1014009","10","25014","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25001","90008","1014010","10","25015","10","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1014011","10","25011","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1014012","10","25012","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1014013","10","25013","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1014014","10","25014","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1014015","10","25015","125","2","2"
"500000","8","0","94002","91002","200","2","12","25021","90008","1014016","10","0","125","0","2"
"500000","8","0","94002","91002","200","2","12","25021","90008","1014017","10","0","125","0","2"
"500000","8","0","94002","91002","200","2","12","25021","90008","1014018","10","0","125","0","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1015001","10","25011","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1015002","10","25012","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1015003","10","25013","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1015004","10","25014","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1015005","10","25015","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1015006","10","25011","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1015007","10","25012","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1015008","10","25013","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1015009","10","25014","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25001","90008","1015010","10","25015","10","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1015011","10","25011","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1015012","10","25012","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1015013","10","25013","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1015014","10","25014","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1015015","10","25015","125","2","2"
"500000","8","0","94002","91002","200","2","12","25021","90008","1015016","10","0","125","0","2"
"500000","8","0","94002","91002","200","2","12","25021","90008","1015017","10","0","125","0","2"
"500000","8","0","94002","91002","200","2","12","25021","90008","1015018","10","0","125","0","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1016001","10","25011","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1016002","10","25012","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1016003","10","25013","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1016004","10","25014","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1016005","10","25015","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1016006","10","25011","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1016007","10","25012","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1016008","10","25013","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1016009","10","25014","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25001","90008","1016010","10","25015","10","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1016011","10","25011","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1016012","10","25012","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1016013","10","25013","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1016014","10","25014","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1016015","10","25015","125","2","2"
"500000","8","0","94002","91002","200","2","12","25021","90008","1016016","10","0","125","0","2"
"500000","8","0","94002","91002","200","2","12","25021","90008","1016017","10","0","125","0","2"
"500000","8","0","94002","91002","200","2","12","25021","90008","1016018","10","0","125","0","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1017001","10","25011","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1017002","10","25012","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1017003","10","25013","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1017004","10","25014","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1017005","10","25015","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1017006","10","25011","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1017007","10","25012","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1017008","10","25013","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25021","90008","1017009","10","25014","125","2","2"
"500000","8","1000","94002","91002","200","2","12","25001","90008","1017010","10","25015","10","2","2"
