42fe8553844eb60a3c17ff5ae8dcb6aae95a71aabf3679a23491674510beadc9,d4638c59d3d6083440b7af418a2e18b1a5f0c60cef7dd3aa13dc1a10b37132ee,47bc91d1353515c88563cd57d44ea3d66fc50af702739e92d447956389e21697,beeb9126e2ee0f773175674aba9a82731bb5ddcaa286e20f13182e698c4274d3,bb95be496a1519bfff22bb5b974d7267cd66b8d118732d1d17e8e3bc7aab7d38,09a041c89230e438ae9953b2c0a0eb8ab3c1998996018f3245571adc2a129a43,ee087a1cc5439e62a97921e84957b6269dc021b565b074d1137010d5d0d77506,a296aaef3724785261f39a70505315c28ab4827aef73806f0931b68f94f98aba,2a40ce941a7bf52845af125730ab2245172a6c4ddc3b6f1a96a7bc812420a0ec,481478f3e31948d6f2e8f3f25e8af95b13e0e8efcdc651f876bfba66f53e4057,338fecdc4b8e68d89e2431bc6191941c4515696b03456dd5a38aec036f1d9fe1,63cf5a06dc100f55840cf540b917d736bc8e2e8f39e942eaab55a41fd975d3cb
"0","21005","珠希（工作服）專用水晶球 / Lv180","0","2021/05/31 12:00:00","0","1","珠希（工作服）專用的輝光水晶球。可將角色的能力值強化至Lv180/RANK19。","999","6","2030/08/01 14:59:59","21"
"0","21006","紡希（夏日）專用水晶球 / Lv180","0","2021/07/31 12:00:00","0","1","紡希（夏日）專用的輝光水晶球。可將角色的能力值強化至Lv180/RANK19。","999","7","2030/08/01 14:59:59","21"
"0","21007","妮諾（萬聖節）專用水晶球 / Lv180","0","2021/09/30 12:00:00","0","1","妮諾（萬聖節）專用的輝光水晶球。可將角色的能力值強化至Lv180/RANK19。","999","8","2030/08/01 14:59:59","21"
"0","21008","真陽（聖誕節）專用水晶球 / Lv215","0","2022/04/01 16:00:00","0","1","真陽（聖誕節）專用的輝光水晶球。可將角色的能力值強化至Lv215/RANK23。","999","9","2030/08/01 14:59:59","21"
"0","21009","流夏（新年）專用水晶球 / Lv215","0","2022/05/02 16:00:00","0","1","流夏（新年）專用的輝光水晶球。可將角色的能力值強化至Lv215/RANK23。","999","10","2030/08/01 14:59:59","21"
"0","21010","拉比林斯達（超載）專用水晶球 / Lv215","0","2022/06/08 16:00:00","0","1","拉比林斯達（超載）專用的輝光水晶球。可將角色的能力值強化至Lv215/RANK23。","999","12","2030/08/01 14:59:59","21"
"0","21011","碧（露營）專用水晶球 / Lv215","0","2022/10/02 16:00:00","0","1","碧（露營）專用的輝光水晶球。可將角色的能力值強化至Lv215/RANK23。","999","13","2030/08/01 14:59:59","21"
"0","21012","日和（夏日）專用水晶球 / Lv215","0","2022/11/01 16:00:00","0","1","日和（夏日）專用的輝光水晶球。可將角色的能力值強化至Lv215/RANK23。","999","14","2030/08/01 14:59:59","21"
"0","21013","禊（夏日）專用水晶球 / Lv215","0","2022/12/01 16:00:00","0","1","禊（夏日）專用的輝光水晶球。可將角色的能力值強化至Lv215/RANK23。","999","15","2030/08/01 14:59:59","21"
"0","21014","鈴（萬聖節）專用水晶球 / Lv215","0","2023/02/01 16:00:00","0","1","鈴（萬聖節）專用的輝光水晶球。可將角色的能力值強化至Lv215/RANK23。","999","16","2030/08/01 14:59:59","21"
"0","21015","依里（聖誕節）專用水晶球 / Lv250","0","2023/04/01 16:00:00","0","1","依里（聖誕節）專用的輝光水晶球。可將角色的能力值強化至Lv250/RANK26。","999","17","2030/08/01 14:59:59","21"
"0","21016","深月（新年）專用水晶球 / Lv250","0","2023/05/01 16:00:00","0","1","深月（新年）專用的輝光水晶球。可將角色的能力值強化至Lv250/RANK26。","999","20","2030/08/01 14:59:59","21"
"0","21017","嘉夜（解放者）專用水晶球 / Lv250","0","2023/01/31 12:00:00","0","1","嘉夜（解放者）專用的輝光水晶球。可將角色的能力值強化至Lv250/RANK26。","999","21","2030/08/01 14:59:59","21"
"0","21018","花凜（煉金術士）專用水晶球 / Lv250","0","2023/09/01 16:00:00","0","1","花凜（煉金術士）專用的輝光水晶球。可將角色的能力值強化至Lv250/RANK26。","999","22","2030/08/01 14:59:59","21"
"0","21019","秋乃（夏日）專用水晶球 / Lv250","0","2023/11/01 16:00:00","0","1","秋乃（夏日）專用的輝光水晶球。可將角色的能力值強化至Lv250/RANK26。","999","24","2030/08/01 14:59:59","21"
"0","21020","空花（夏日）專用水晶球 / Lv250","0","2023/12/01 16:00:00","0","1","空花（夏日）專用的輝光水晶球。可將角色的能力值強化至Lv250/RANK26。","999","25","2030/08/01 14:59:59","21"
"0","21021","祈梨（新年）專用水晶球 / Lv280","0","2024/05/01 16:00:00","0","1","祈梨（新年）專用的輝光水晶球。可將角色的能力值強化至Lv280/RANK29。","999","27","2030/08/01 14:59:59","21"
"0","21022","怜（星素）專用水晶球 / Lv280","0","2024/06/01 16:00:00","0","1","怜（星素）專用的輝光水晶球。可將角色的能力值強化至Lv280/RANK29。","999","28","2030/08/01 14:59:59","21"
"0","21023","貪吃佩可專用水晶球 / Lv280","0","2025/12/15 16:00:00","0","1","貪吃佩可專用的輝光水晶球。可將角色的能力值強化至Lv280/RANK29。","999","29","2030/08/01 14:59:59","21"
"0","21024","可可蘿專用水晶球 / Lv280","0","2025/12/15 16:00:00","0","1","可可蘿專用的輝光水晶球。可將角色的能力值強化至Lv280/RANK29。","999","30","2030/08/01 14:59:59","21"
"0","21025","凱留專用水晶球 / Lv280","0","2025/12/15 16:00:00","0","1","凱留專用的輝光水晶球。可將角色的能力值強化至Lv280/RANK29。","999","31","2030/08/01 14:59:59","21"
"0","21026","雪菲專用水晶球 / Lv280","0","2025/12/15 16:00:00","0","1","雪菲專用的輝光水晶球。可將角色的能力值強化至Lv280/RANK29。","999","32","2030/08/01 14:59:59","21"
"0","21900","輝光水晶球 / Lv180","0","2021/08/02 16:00:00","0","1","所有角色皆可使用的輝光水晶球。可將角色的能力值直接強化至Lv180/RANK19。","999","4","2030/08/01 14:59:59","21"
"0","21901","輝光水晶球 / Lv215","0","2022/06/01 16:00:00","0","1","所有角色皆可使用的輝光水晶球。可將角色的能力值直接強化至Lv215/RANK23。","999","11","2030/08/01 14:59:59","21"
"0","21902","輝光水晶球 / Lv250","0","2023/04/01 16:00:00","0","1","所有角色皆可使用的輝光水晶球。可將角色的能力值直接強化至Lv250/RANK26。","999","18","2030/08/01 14:59:59","21"
"0","21903","輝光水晶球 / Lv100","0","2022/12/15 12:00:00","0","1","所有角色皆可使用的輝光水晶球。可將角色的能力值直接強化至Lv100/RANK12。","999","19","2030/08/01 14:59:59","21"
"0","21904","輝光水晶球 / Lv260","0","2023/09/01 16:00:00","0","1","所有角色皆可使用的輝光水晶球。可將角色的能力值直接強化至Lv260/RANK28。","999","23","2030/08/01 14:59:59","21"
"0","21905","輝光水晶球 / Lv280","0","2024/03/01 16:00:00","0","1","所有角色皆可使用的輝光水晶球。可將角色的能力值直接強化至Lv280/RANK29。","999","26","2030/08/01 14:59:59","21"
"0","21951","專用裝備1輝光水晶球 / Lv240","0","2022/10/14 16:00:00","0","1","所有角色皆可使用的專用裝備1輝光水晶球。可製作專用裝備1並強化至Lv240。","999","10001","2030/08/01 14:59:59","23"
"0","21952","專用裝備1輝光水晶球 / Lv270","0","2023/09/16 16:00:00","0","1","所有角色皆可使用的專用裝備1輝光水晶球。可製作專用裝備1並強化至Lv270。","999","10002","2030/08/01 14:59:59","23"
"0","21953","專用裝備1輝光水晶球 / Lv290","0","2024/07/15 16:00:00","0","1","所有角色皆可使用的專用裝備1輝光水晶球。可製作專用裝備1並強化至Lv290。","999","10003","2030/08/01 14:59:59","23"
"0","22001","精煉石","120","2015/12/17 15:00:00","0","1","用來強化角色裝備，使用後增加 10 點裝備強化值。","999999","10","2030/08/01 14:59:59","3"
"0","22002","上級精煉石","720","2015/12/17 15:00:00","0","2","用來強化角色裝備，使用後增加 60 點裝備強化值。","999999","60","2030/08/01 14:59:59","3"
"0","22003","精練結晶","2400","2015/12/17 15:00:00","0","3","用來強化角色裝備，使用後增加 200 點裝備強化值。","999999","200","2030/08/01 14:59:59","3"
"0","23001","掃蕩券","0","2015/12/17 15:00:00","0","1","使用於已獲得通關 Rank★3 的冒險時，能夠直接略過戰鬥時間的票券。","999999","0","2030/08/01 14:59:59","5"
"0","23002","縮時券","0","2015/12/17 15:00:00","0","1","可縮短探險的冒險之所需時間的票券。","999999","0","2030/08/01 14:59:59","5"
"0","23003","專精券","0","2015/12/17 15:00:00","0","1","可以玩 1 次專精轉蛋的票券。","999999","0","2030/08/01 14:59:59","5"
"0","24001","白金轉蛋券","0","2015/12/17 15:00:00","0","1","可以玩 1 次白金轉蛋或精選轉蛋的轉蛋券。","999","0","2030/08/01 14:59:59","8"
"0","24003","共鬥券","0","2015/12/17 15:00:00","0","1","可使共鬥通關的獎勵變得豪華的票券。","999","0","2030/08/01 14:59:59","10"
"0","24004","白金10連轉蛋券","0","2015/12/17 15:00:00","0","1","可以玩 10 次白金轉蛋或精選轉蛋的轉蛋券。","999","0","2030/08/01 14:59:59","8"
"0","24009","★3必中3周年轉蛋券","0","2021/02/21 12:00:00","0","1","能讓隨機一名對象的★3角色成為夥伴的特殊轉蛋券。","999","0","2030/08/01 14:59:59","17"
"0","24010","★3必中4周年轉蛋券","0","2022/02/14 12:00:00","0","1","能讓隨機一名對象的★3角色成為夥伴的特殊轉蛋券。","999","0","2030/08/01 14:59:59","17"
"0","24014","★3必中 公主連結慶典2023紀念轉蛋券","0","2023/09/01 16:00:00","0","1","能讓隨機一名對象的★3角色成為夥伴的特殊轉蛋券。","999","0","2030/08/01 14:59:59","17"
"0","24015","★3必中 5周年紀念轉蛋券","0","2023/08/01 16:00:00","0","1","能讓隨機一名對象的★3角色成為夥伴的特殊轉蛋券。","999","0","2030/08/01 14:59:59","17"
"0","24016","★3必中 新手衝刺轉蛋券","0","2023/08/01 05:00:00","0","1","能讓隨機一名對象的★3角色成為夥伴的特殊轉蛋券。","999","0","2030/08/01 14:59:59","17"
"0","24017","★3必中 公主連結慶典2024紀念轉蛋券","0","2024/08/23 16:00:00","0","1","能讓隨機一名對象的★3角色成為夥伴的特殊轉蛋券。","999","0","2030/08/01 14:59:59","17"
"0","24018","★3必中 公主連結慶典2025紀念轉蛋券","0","2025/02/09 12:00:00","0","1","能讓隨機一名對象的★3角色成為夥伴的特殊轉蛋券。","999","0","2030/08/01 14:59:59","17"
"0","24027","★3必中 新手衝刺任務轉蛋券","0","2025/08/15 15:00:00","0","1","能讓隨機一名對象的★3角色成為夥伴的特殊轉蛋券。","999","0","2030/08/01 14:59:59","17"
"0","25001","公主寶珠","0","2020/01/02 16:00:00","0","1","喚醒角色所潛藏極大力量的道具。","99999","0","2030/08/01 14:59:59","20"
"30","25011","星素水晶球（火）","0","2015/12/17 15:00:00","0","1","由構成世界的屬性之力，星素中的火屬性結晶化後形成的寶玉。使用後可活化相對應的屬性。","999999999","0","2030/08/01 14:59:59","29"
"50","25012","星素水晶球（水）","0","2015/12/17 15:00:00","0","1","由構成世界的屬性之力，星素中的水屬性結晶化後形成的寶玉。使用後可活化相對應的屬性。","999999999","0","2030/08/01 14:59:59","29"
"20","25013","星素水晶球（風）","0","2015/12/17 15:00:00","0","1","由構成世界的屬性之力，星素中的風屬性結晶化後形成的寶玉。使用後可活化相對應的屬性。","999999999","0","2030/08/01 14:59:59","29"
"40","25014","星素水晶球（光）","0","2015/12/17 15:00:00","0","1","由構成世界的屬性之力，星素中的光屬性結晶化後形成的寶玉。使用後可活化相對應的屬性。","999999999","0","2030/08/01 14:59:59","29"
"60","25015","星素水晶球（闇）","0","2015/12/17 15:00:00","0","1","由構成世界的屬性之力，星素中的闇屬性結晶化後形成的寶玉。使用後可活化相對應的屬性。","999999999","0","2030/08/01 14:59:59","29"
"10","25021","星素碎片","0","2015/12/17 15:00:00","0","1","由構成世界的屬性之力，星素形成的結晶。因其內蘊含的屬性還尚未被分化，因此相當不穩定，可透過激發的方式使其釋出龐大的屬性之力。","999999999","0","2030/08/01 14:59:59","29"
"0","25101","大師碎片","0","2015/12/17 15:00:00","0","1","伴隨著星素顯現而出現的寶珠。以不明物質所組成，不知道為何使用後能夠提升公主騎士的權能。","9999","0","2030/08/01 14:59:59","29"
"0","25102","大師碎片（碎片）","0","2015/12/17 15:00:00","0","1","大師碎片的碎片。","99999","0","2030/08/01 14:59:59","29"
"0","26101","露娜幣","0","2015/12/17 15:00:00","0","1","只有挑戰過露娜之塔的人可以獲得，阿斯特朗的商店內並不流通的珍稀錢幣。","999","0","2030/08/01 14:59:59","9"
"0","26201","EX裝備強化Pt","0","2015/12/17 15:00:00","0","1","用來強化EX裝備，使用後增加 1 點強化值。","999999999","0","2030/08/01 14:59:59","25"
"0","26202","EX裝備鍊成Pt","0","2015/12/17 15:00:00","0","1","能用來鍊成EX裝備。","999999999","0","2030/08/01 14:59:59","25"
"0","26203","鍊成水晶球","0","2015/12/17 15:00:00","0","1","阿爾克絲鍊金堂最厲害的秘術，究極鍊成所使用的寶玉。將裝備效果實體化，並可施加在特殊的武具上。","999999999","0","2030/08/01 14:59:59","33"
"0","27001","特別交換券","0","2020/06/22 16:00:00","0","1","可以交換特定角色的券。","999","0","2030/08/01 14:59:59","17"
"0","27002","特別交換券","0","2020/08/03 16:00:00","0","1","可以交換特定角色的券。","999","0","2030/08/01 14:59:59","17"
"0","27003","特別交換券","0","2021/08/02 16:00:00","0","1","可以交換特定角色的券。","999","0","2030/08/01 14:59:59","17"
"0","27004","特別交換券","0","2022/02/01 16:00:00","0","1","可以交換特定角色的券。","999","0","2030/08/01 14:59:59","17"
"0","27005","特別交換券","0","2022/05/02 16:00:00","0","1","可以交換特定角色的券。","999","0","2030/08/01 14:59:59","17"
"0","27006","4th Anniv. 特別交換券","0","2022/08/01 16:00:00","0","1","可以交換特定角色的券。","999","0","2030/08/01 14:59:59","17"
"0","27007","特別交換券","0","2023/01/20 16:00:00","0","1","可以交換特定角色的券。","999","0","2030/08/01 14:59:59","17"
"0","27008","特別交換券","0","2023/05/11 16:00:00","0","1","可以交換特定角色的券。","999","0","2030/08/01 14:59:59","17"
"0","27009","5th Anniv. 特別交換券","0","2023/08/01 16:00:00","0","1","可以交換特定角色的券。","999","0","2030/08/01 14:59:59","17"
"0","27010","合作紀念 特別交換券","0","2023/09/01 16:00:00","0","1","可以交換特定角色的券。","999","0","2030/08/01 14:59:59","17"
"0","27011","特別交換券","0","2024/02/07 16:00:00","0","1","可以交換特定角色的券。","999","0","2030/08/01 14:59:59","17"
"0","27012","新手衝刺 特別交換券","0","2024/02/07 16:00:00","0","1","可以交換特定角色的券。","999","0","2030/08/01 14:59:59","17"
"0","27013","特別交換券（限定+）","0","2024/05/01 16:00:00","0","1","可以交換特定角色的券。","999","0","2030/08/01 14:59:59","17"
"0","27014","6th Anniv. 特別交換券","0","2024/08/15 16:00:00","0","1","可以交換特定角色的券。","999","0","2030/08/01 14:59:59","17"
"0","27015","特別交換券（限定+）","0","2024/10/01 00:00:00","0","1","可以交換特定角色的券。","999","0","2030/08/01 14:59:59","17"
"0","27016","特別交換券（限定+）","0","2025/02/01 00:00:00","0","1","可以交換特定角色的券。","999","0","2030/08/01 14:59:59","17"
"0","27018","特別交換券（限定+）","0","2025/05/01 00:00:00","0","1","可以交換特定角色的券。","999","0","2030/08/01 14:59:59","17"
"0","27019","特別交換券（祭典限定+）","0","2025/08/01 00:00:00","0","1","可以交換特定角色的券。","999","0","2030/08/01 14:59:59","17"
"0","27020","特別交換券（限定+）","0","2025/08/01 00:00:00","0","1","可以交換特定角色的券。","999","0","2030/08/01 14:59:59","17"
"0","27021","特別交換券（限定+）","0","2025/10/01 00:00:00","0","1","可以交換特定角色的券。","999","0","2030/08/01 14:59:59","17"
"0","27022","新手衝刺角色交換券","0","2025/12/15 16:00:00","0","1","可以交換特定角色的券。","999","0","2030/08/01 14:59:59","17"
"0","27023","新手衝刺公主角色交換券","0","2025/12/15 16:00:00","0","1","可以交換特定角色的券。","999","0","2030/08/01 14:59:59","17"
"0","28016","千歌的記憶碎片交換券","0","2022/04/18 00:00:00","0","1","能夠交換特定角色記憶碎片的交換券。","999","0","2030/08/01 14:59:59","17"
"0","28017","霞的記憶碎片交換券","0","2022/04/18 00:00:00","0","1","能夠交換特定角色記憶碎片的交換券。","999","0","2030/08/01 14:59:59","17"
"0","28018","莫妮卡的記憶碎片交換券","0","2022/04/18 00:00:00","0","1","能夠交換特定角色記憶碎片的交換券。","999","0","2030/08/01 14:59:59","17"
"0","28025","秋季特賣 記憶碎片交換券2024","0","2024/10/01 00:00:00","0","1","能夠交換特定角色記憶碎片的交換券。","999","0","2030/08/01 14:59:59","17"
"0","28026","秋季特賣 純淨記憶碎片交換券2024","0","2024/10/01 00:00:00","0","1","能夠交換特定角色純淨記憶碎片的交換券。","999","0","2030/08/01 14:59:59","17"
"0","28027","6.5周年記憶碎片交換券","0","2025/02/01 00:00:00","0","1","能夠交換特定角色記憶碎片的交換券。","999","0","2030/08/01 14:59:59","17"
"0","28028","6.5周年純淨記憶碎片交換券","0","2025/02/01 00:00:00","0","1","能夠交換特定角色純淨記憶碎片的交換券。","999","0","2030/08/01 14:59:59","17"
"0","28029","春夏特賣記憶碎片交換券","0","2025/05/01 00:00:00","0","1","能夠交換特定角色記憶碎片的交換券。","999","0","2030/08/01 14:59:59","17"
"0","28030","春夏特賣純淨記憶碎片交換券","0","2025/05/01 00:00:00","0","1","能夠交換特定角色純淨記憶碎片的交換券。","999","0","2030/08/01 14:59:59","17"
"0","28031","7周年記憶碎片交換券","0","2025/08/01 00:00:00","0","1","能夠交換特定角色記憶碎片的交換券。","999","0","2030/08/01 14:59:59","17"
"0","28032","7周年純淨記憶碎片交換券","0","2025/08/01 00:00:00","0","1","能夠交換特定角色純淨記憶碎片的交換券。","999","0","2030/08/01 14:59:59","17"
"0","28033","秋冬特賣 記憶碎片交換券2025","0","2025/10/01 00:00:00","0","1","能夠交換特定角色記憶碎片的交換券。","999","0","2030/08/01 14:59:59","17"
"0","28034","秋冬特賣 純淨記憶碎片交換券2025","0","2025/10/01 00:00:00","0","1","能夠交換特定角色純淨記憶碎片的交換券。","999","0","2030/08/01 14:59:59","17"
"0","28501","EX★5武器交換券","0","2025/02/15 16:00:00","0","1","能夠交換特定EX★5武器的交換券。","999","0","2030/08/01 14:59:59","17"
"0","28503","EX★5防具交換券","0","2025/12/25 16:00:00","0","1","能夠交換特定EX★5防具的交換券。","999","0","2030/08/01 14:59:59","17"
"5174112","31001","日和的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有日和的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","9999","31001","2030/08/01 14:59:59","11"
"7201112","31002","優衣的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有優衣的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","9999","31002","2030/08/01 14:59:59","11"
"8301112","31003","怜的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有怜的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","9999","31003","2030/08/01 14:59:59","11"
"6124112","31004","禊的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有禊的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","9999","31004","2030/08/01 14:59:59","11"
"6032112","31005","茉莉的記憶碎片","0","2019/01/22 16:00:00","0","1","封印有茉莉的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","9999","31005","2030/08/01 14:59:59","11"
"10112","31006","茜里的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有茜里的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","9999","31006","2030/08/01 14:59:59","11"
"6170112","31007","宮子的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有宮子的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","9999","31007","2030/08/01 14:59:59","11"
"7211112","31008","雪的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有雪的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","9999","31008","2030/08/01 14:59:59","11"
"94312","31009","杏奈的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有杏奈的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","9999","31009","2030/08/01 14:59:59","11"
"6054112","31010","真步的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有真步的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","9999","31010","2030/08/01 14:59:59","11"
"8144112","31011","璃乃的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有璃乃的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","9999","31011","2030/08/01 14:59:59","11"
"5032112","31012","初音的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有初音的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","9999","31012","2030/08/01 14:59:59","11"
"4040112","31013","七七香的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有七七香的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","9999","31013","2030/08/01 14:59:59","11"
"1022112","31014","霞的記憶碎片","0","2019/07/15 16:00:00","0","1","封印有霞的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","9999","31014","2030/08/01 14:59:59","11"
"6120212","31015","美里的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有美里的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","9999","31015","2030/08/01 14:59:59","11"
"2222112","31016","鈴奈的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有鈴奈的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","9999","31016","2030/08/01 14:59:59","11"
"1004112","31017","香織的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有香織的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","9999","31017","2030/08/01 14:59:59","11"
"104112","31018","伊緒的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有伊緒的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","9999","31018","2030/08/01 14:59:59","11"
"6161112","31020","美美的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有美美的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","9999","31020","2030/08/01 14:59:59","11"
"1282112","31021","胡桃的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有胡桃的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","9999","31021","2030/08/01 14:59:59","11"
"7481112","31022","依里的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有依里的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","9999","31022","2030/08/01 14:59:59","11"
"70112","31023","綾音的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有綾音的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","9999","31023","2030/08/01 14:59:59","11"
"2222212","31025","鈴莓的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有鈴莓的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","9999","31025","2030/08/01 14:59:59","11"
"8194112","31026","鈴的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有鈴的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","9999","31026","2030/08/01 14:59:59","11"
"381112","31027","惠理子的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有惠理子的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","9999","31027","2030/08/01 14:59:59","11"
"2083112","31028","咲戀的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有咲戀的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","9999","31028","2030/08/01 14:59:59","11"
"4424112","31029","望的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有望的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","9999","31029","2030/08/01 14:59:59","11"
"4144112","31030","妮諾的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有妮諾的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","9999","31030","2030/08/01 14:59:59","11"
"2144112","31031","忍的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有忍的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","9999","31031","2030/08/01 14:59:59","11"
"11112","31032","秋乃的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有秋乃的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","9999","31032","2030/08/01 14:59:59","11"
"6051112","31033","真陽的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有真陽的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","9999","31033","2030/08/01 14:59:59","11"
"7210112","31034","優花梨的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有優花梨的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","9999","31034","2030/08/01 14:59:59","11"
"1174112","31036","鏡華的記憶碎片","0","2015/12/17 15:00:00","0","1","封印有鏡華的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","9999","31036","2030/08/01 14:59:59","11"
