ef00771f28c5f4ddd79917c86581efba8ef6e3fc28f785bd181b7f7a8e9ee497,a5caeff9e8c205b4265f78092c7fe4ce9cc0f5b61bfe998627d712d2113d4b35,63decca2094ed2c54089177379ae0c4f3ee32cb47414eb95e78ae7abec1df16f,2150ab7b7e16a14fb09c61400c4cc2ee79561a275b86b64859e0b5b3cb71e715,64bdd928e8cfba45b661d9d16bf168645a1ea63d4ae0a19daef6c47812ef37b4,221272e37996aaf784bfc3c3be1e24cd645777bbbdf04501cbdf7a9def1934b6,9a0d137e47371a1e58fc549e1455a947c8c725e9d75c267714f64358dccfb63c,1a647615916de7780d82c8df8329e86cf8067c43468ad1b83b4efe5476789c3e,f9ffd99d12d1e02d67503695ad943612958139bc2d2d44430491a1c4f7b29e73,378a66e7f2188bc98e2f9321bd0e5a77f7e826babdded92f8c81352f435d9ff1,4ead0809387f4d80b30a00724e86373e88a5b75a1fa163633650a7f86ce8d9ab,9ee3a34afdadead8f7eed06db8d5abd634c2247e59ae4fab77fb0e58f189744a,7e21a348a68f587107d82244b62fb0bbdc8c6ec25a1abab292886cd9653766fc,773b2df5ed0474b838f20224ef6981008a19566473ecf14170e10333b7c99688,d77b476e1eecd0047f0a56d896b4937022404eac0737fb3c22b17fb2708a5599,ca27a64053c8475f743b81f81a20075c2a24e11a3b4393f22633e4a83e425a79,cfde0391f3e48bbb84556064cc777cd37c35a57483e96ea3e64c50f3bf297a3f,960f8d40517ca3a570a95dc668dee4f85ace28764be8916af91703476d7ba2bd,260ecd5ec79c2a52f0a5364fda98cbdacb8aafcca1bb028551df9e73dbf4fc73,79be4b2c0f28dc1923e35f95b3d98bc5e9e3087f80a59d25c40a26218aaeb3ff,6ab8446f641d7ba0269904af9d0a878576bc2d27500d0c99a8185b1e07b94aa7,66a04abb8e2265e0b4ce86751c7f0d19ab1c90762683b326a30f703ff81f076e,5ede5bd8047e009249ec0336d9e49039b8e7fce7428c81a21533f63bcf04f664,b0180eeb51e55c3f44a8094638895fe9a7a8c63464e6f608cb99651350c15bd9,8a18540369f20e9b5e0dbbcc5d10391bab837a5de035b1d3a3517a639b740885,d00146e85bba96fdab7f642b84bd7545fb4ca24f12b17c4c9f6e984b58181464,163c7a5f59dc903a7a4404fdd101423c0d0be433948a83a0e0138bc18724a299,f9da2b8aed778aabdfddf65b6c6eefb20689528c31848a61724aab93f5c08284,ff45f93e6dea6ade1a09b5cdc00ad31b4e6b584e8e42b5a5fc7c9e959d7ff0e6,caeab6f6ba39adb9f0a93dd4ef650647f88c54f726240adef5e1372ac98100dc,b18c5da89f2619ec411b1d73fef46e5c16e1dfd6fb6af5b9060e754a63ab468d,9f91c91190089297fb11644cacdc8c3f4f15477d5ea3ff2a88dcfdc9f77e43ce,a62e8c124f08ee396250279cdda6757a4d820c7da779da731041d08d474429e3,01b94b55e3573396298c014ccd3e07edb1ec584a3ffb0aa760876d1a16557e1e,143088ccbb3ef6bc0673cdd918288eea66096dcd93fe27598a8adfabacaf8d25,292e315e2a88676115bd0b48f79ded717e1cf2d923570833aebaf06eb52af249,f1e1b0f963e342c23173bab3a541b69c521276ff8c535b7a79e629d8189f4667,5d06984f8b245f1d1cce38097bed79994e7c30f4c87963ad819865961cf2c816,99f329a2d8add38b7af04f840838e71dc8d3b1800bd2ae57756606747c8155a6,5daf63275d7dca465ce225783c0f80c385f7facaf5e8d5c09b756d5368924faa,cf02078c68d2f86d6ac0acd3335585be0d01b318fcb50314c0c0a697745ae5c5
"61001005","366","620130015","620090015","0","0","61001007","0","600110181","0","18","0","1","0","1","0","0","1","0","1","0","0","0","18001","36","30","18001","0","0","0","600000018","0","0","61001004","0","0","0","1","0","0","620060015"
"61001005","371","620130016","620090016","0","0","61001007","0","600110191","0","18","0","1","0","1","0","0","1","0","1","0","0","0","19001","36","30","19001","0","0","0","600000019","0","0","61001004","0","0","0","1","0","0","620060016"
"61001005","375","620130017","620090017","0","0","61001007","0","600110201","0","18","0","1","0","1","0","0","1","0","1","0","0","0","20001","36","30","20001","0","0","0","600000020","0","0","61001004","0","0","0","1","0","0","620060017"
"61001005","381","620130018","620090018","0","0","61001007","0","600110211","0","18","0","1","0","1","0","0","1","0","1","0","0","0","21001","36","30","21001","0","0","0","600000021","0","0","61001004","0","0","0","1","0","0","620060018"
"61001005","386","620130019","620090019","0","0","61001007","0","600110221","0","18","0","1","0","1","0","0","1","0","1","0","0","0","22001","36","30","22001","0","0","0","600000022","0","0","61001004","0","0","0","1","0","0","620060019"
"61001005","390","620130020","620090020","0","0","61001007","0","600110231","0","18","0","1","0","1","0","0","1","0","1","0","0","0","23001","36","30","23001","0","0","0","600000023","0","0","61001004","0","0","0","1","0","0","620060020"
"61001005","396","620130021","620090021","0","0","61001007","0","600110241","0","18","0","1","0","1","0","0","1","0","1","0","0","0","24001","36","30","24001","0","0","0","600000024","0","0","61001004","0","0","0","1","0","0","620060021"
"61001005","401","620130022","620090022","0","0","61001007","0","600110251","0","18","0","1","0","1","0","0","1","0","1","0","0","0","25001","36","30","25001","0","0","0","600000025","0","0","61001004","0","0","0","1","0","0","620060022"
"61001005","405","620130023","620090023","0","0","61001007","0","600110261","0","18","0","1","0","1","0","0","1","0","1","0","0","0","26001","36","30","26001","0","0","0","600000026","0","0","61001004","0","0","0","1","0","0","620060023"
"61001005","411","620130024","620090024","0","0","61001007","0","600110271","0","18","0","1","0","1","0","0","1","0","1","0","0","0","27001","36","30","27001","0","0","0","600000027","0","0","61001004","0","0","0","1","0","0","620060024"
"61001005","417","620130025","620090025","0","0","61001007","0","600110281","0","18","0","1","0","1","0","0","1","0","1","0","0","0","28001","36","30","28001","0","0","0","600000028","0","0","61001004","0","0","0","1","0","0","620060025"
"61001005","422","620130026","620090026","0","0","61001007","0","600110291","0","18","0","1","0","1","0","0","1","0","1","0","0","0","29001","36","30","29001","0","0","0","600000029","0","0","61001004","0","0","0","1","0","0","620060026"
"61001005","427","620130027","620090027","0","0","61001007","0","600110301","0","18","0","1","0","1","0","0","1","0","1","0","0","0","30001","36","30","30001","0","0","0","600000030","0","0","61001004","0","0","0","1","0","0","620060027"
"61001005","433","620130028","620090028","0","0","61001007","0","600110311","0","18","0","1","0","1","0","0","1","0","1","0","0","0","31001","36","30","31001","0","0","0","600000031","0","0","61001004","0","0","0","1","0","0","620060028"
"61001005","442","620130029","620090029","0","0","61001007","0","600110321","0","18","0","1","0","1","0","0","1","0","1","0","0","0","32001","36","30","32001","0","0","0","600000032","0","0","61001004","0","0","0","1","0","0","620060029"
"61001005","455","620130030","620090030","0","0","61001007","0","600110331","0","18","0","1","0","1","0","0","1","0","1","0","0","0","33001","36","30","33001","0","0","0","600000033","0","0","61001004","0","0","0","1","0","0","620060030"
"61001005","460","620130031","620090031","0","0","61001007","0","600110341","0","18","0","1","0","1","0","0","1","0","1","0","0","0","34001","36","30","34001","0","0","0","600000034","0","0","61001004","0","0","0","1","0","0","620060031"
"61001005","464","620130032","620090032","0","0","61001007","0","600110351","0","18","0","1","0","1","0","0","1","0","1","0","0","0","35001","36","30","35001","0","0","0","600000035","0","0","61001004","0","0","0","1","0","0","620060032"
"61001005","476","620130033","620090033","0","0","61001007","0","600110361","0","18","0","1","0","1","0","0","1","0","1","0","0","0","36001","36","30","36001","0","0","0","600000036","0","0","61001004","0","0","0","1","0","0","620060033"
"61001005","482","620130034","620090034","0","0","61001007","0","600110371","0","18","0","1","0","1","0","0","1","0","1","0","0","0","37001","36","30","37001","0","0","0","600000037","0","0","61001004","0","0","0","1","0","0","620060034"
"61001005","492","620130035","620090035","0","0","61001007","0","600110381","0","18","0","1","0","1","0","0","1","0","1","0","0","0","38001","36","30","38001","0","0","0","600000038","0","0","61001004","0","0","0","1","0","0","620060035"
"61001005","500","620130036","620090036","0","0","61001007","0","600110391","0","18","0","1","0","1","0","0","1","0","1","0","0","0","39001","36","30","39001","0","0","0","600000039","0","0","61001004","0","0","0","1","0","0","620060036"
"61001005","514","620130037","620090037","0","0","61001007","0","600110401","0","18","0","1","0","1","0","0","1","0","1","0","0","0","40001","36","30","40001","0","0","0","600000040","0","0","61001004","0","0","0","1","0","0","620060037"
"61001005","518","620130038","620090038","0","0","61001007","0","600110411","0","18","0","1","0","1","0","0","1","0","1","0","0","0","41001","36","30","41001","0","0","0","600000041","0","0","61001004","0","0","0","1","0","0","620060038"
"61001005","523","620130039","620090039","0","0","61001007","0","600110421","0","18","0","1","0","1","0","0","1","0","1","0","0","0","42001","36","30","42001","0","0","0","600000042","0","0","61001004","0","0","0","1","0","0","620060039"
"61001005","538","620130040","620090040","0","0","61001007","0","600110431","0","18","0","1","0","1","0","0","1","0","1","0","0","0","43001","36","30","43001","0","0","0","600000043","0","0","61001004","0","0","0","1","0","0","620060040"
"61001005","551","620130041","620090041","0","0","61001007","0","600110441","0","18","0","1","0","1","0","0","1","0","1","0","0","0","44001","36","30","44001","0","0","0","600000044","0","0","61001004","0","0","0","1","0","0","620060041"
"61001005","565","620130042","620090042","0","0","61001007","0","600110451","0","18","0","1","0","1","0","0","1","0","1","0","0","0","45001","36","30","45001","0","0","0","600000045","0","0","61001004","0","0","0","1","0","0","620060042"
"61001005","574","620130043","620090043","0","0","61001007","0","600110461","0","18","0","1","0","1","0","0","1","0","1","0","0","0","46001","36","30","46001","0","0","0","600000046","0","0","61001004","0","0","0","1","0","0","620060043"
"61001005","577","620130044","620090044","0","0","61001007","0","600110471","0","18","0","1","0","1","0","0","1","0","1","0","0","0","47001","36","30","47001","0","0","0","600000047","0","0","61001004","0","0","0","1","0","0","620060044"
"61001005","587","620130045","620090045","0","0","61001007","0","600110481","0","18","0","1","0","1","0","0","1","0","1","0","0","0","48001","36","30","48001","0","0","0","600000048","0","0","61001004","0","0","0","1","0","0","620060045"
"61001005","598","620130046","620090046","0","0","61001007","0","600110491","0","18","0","1","0","1","0","0","1","0","1","0","0","0","49001","36","30","49001","0","0","0","600000049","0","0","61001004","0","0","0","1","0","0","620060046"
"61001005","614","620130047","620090047","0","0","61001007","0","600110501","0","18","0","1","0","1","0","0","1","0","1","0","0","0","50001","36","30","50001","0","0","0","600000050","0","0","61001004","0","0","0","1","0","0","620060047"
"61001005","621","620130048","620090048","0","0","61001007","0","600110511","0","18","0","1","0","1","0","0","1","0","1","0","0","0","51001","36","30","51001","0","0","0","600000051","0","0","61001004","0","0","0","1","0","0","620060048"
"61001005","629","620130049","620090049","0","0","61001007","0","600110521","0","18","0","1","0","1","0","0","1","0","1","0","0","0","52001","36","30","52001","0","0","0","600000052","0","0","61001004","0","0","0","1","0","0","620060049"
"61001005","640","620130050","620090050","0","0","61001007","0","600110531","0","18","0","1","0","1","0","0","1","0","1","0","0","0","53001","36","30","53001","0","0","0","600000053","0","0","61001004","0","0","0","1","0","0","620060050"
"61001005","647","620130051","620090051","0","0","61001007","0","600110541","0","18","0","1","0","1","0","0","1","0","1","0","0","0","54001","36","30","54001","0","0","0","600000054","0","0","61001004","0","0","0","1","0","0","620060051"
"61001005","652","620130052","620090052","0","0","61001007","0","600110551","0","18","0","1","0","1","0","0","1","0","1","0","0","0","55001","36","30","55001","0","0","0","600000055","0","0","61001004","0","0","0","1","0","0","620060052"
"61001005","659","620130053","620090053","0","0","61001007","0","600110561","0","18","0","1","0","1","0","0","1","0","1","0","0","0","56001","36","30","56001","0","0","0","600000056","0","0","61001004","0","0","0","1","0","0","620060053"
"61001005","662","620130054","620090054","0","0","61001007","0","600110571","0","18","0","1","0","1","0","0","1","0","1","0","0","0","57001","36","30","57001","0","0","0","600000057","0","0","61001004","0","0","0","1","0","0","620060054"
"61001005","667","620130055","620090055","0","0","61001007","0","600110581","0","18","0","1","0","1","0","0","1","0","1","0","0","0","58001","36","30","58001","0","0","0","600000058","0","0","61001004","0","0","0","1","0","0","620060055"
"61001005","679","620130056","620090056","0","0","61001007","0","600110591","0","18","0","1","0","1","0","0","1","0","1","0","0","0","59001","36","30","59001","0","0","0","600000059","0","0","61001004","0","0","0","1","0","0","620060056"
"61001005","683","620130057","620090057","0","0","61001007","0","600110601","0","18","0","1","0","1","0","0","1","0","1","0","0","0","60001","36","30","60001","0","0","0","600000060","0","0","61001004","0","0","0","1","0","0","620060057"
"61001005","692","620130058","620090058","0","0","61001007","0","600110611","0","18","0","1","0","1","0","0","1","0","1","0","0","0","61001","36","30","61001","0","0","0","600000061","0","0","61001004","0","0","0","1","0","0","620060058"
"61001005","698","620130059","620090059","0","0","61001007","0","600110621","0","18","0","1","0","1","0","0","1","0","1","0","0","0","62001","36","30","62001","0","0","0","600000062","0","0","61001004","0","0","0","1","0","0","620060059"
"61001005","703","620130060","620090060","0","0","61001007","0","600110631","0","18","0","1","0","1","0","0","1","0","1","0","0","0","63001","36","30","63001","0","0","0","600000063","0","0","61001004","0","0","0","1","0","0","620060060"
"61001005","713","620130061","620090061","0","0","61001007","0","600110641","0","18","0","1","0","1","0","0","1","0","1","0","0","0","64001","36","30","64001","0","0","0","600000064","0","0","61001004","0","0","0","1","0","0","620060061"
"61001005","722","620130062","620090062","0","0","61001007","0","600110651","0","18","0","1","0","1","0","0","1","0","1","0","0","0","65001","36","30","65001","0","0","0","600000065","0","0","61001004","0","0","0","1","0","0","620060062"
"61001005","733","620130063","620090063","0","0","61001007","0","600110661","0","18","0","1","0","1","0","0","1","0","1","0","0","0","66001","36","30","66001","0","0","0","600000066","0","0","61001004","0","0","0","1","0","0","620060063"
"61001005","741","620130064","620090064","0","0","61001007","0","600110671","0","18","0","1","0","1","0","0","1","0","1","0","0","0","67001","36","30","67001","0","0","0","600000067","0","0","61001004","0","0","0","1","0","0","620060064"
"61001005","750","620130065","620090065","0","0","61001007","0","600110681","0","18","0","1","0","1","0","0","1","0","1","0","0","0","68001","36","30","68001","0","0","0","600000068","0","0","61001004","0","0","0","1","0","0","620060065"
"61001005","762","620130066","620090066","0","0","61001007","0","600110691","0","18","0","1","0","1","0","0","1","0","1","0","0","0","69001","36","30","69001","0","0","0","600000069","0","0","61001004","0","0","0","1","0","0","620060066"
"61001005","774","620130067","620090067","0","0","61001007","0","600110701","0","18","0","1","0","1","0","0","1","0","1","0","0","0","70001","36","30","70001","0","0","0","600000070","0","0","61001004","0","0","0","1","0","0","620060067"
"61001005","783","620130068","620090068","0","0","61001007","0","600110711","0","18","0","1","0","1","0","0","1","0","1","0","0","0","71001","36","30","71001","0","0","0","600000071","0","0","61001004","0","0","0","1","0","0","620060068"
"61001005","258","620110001","620300001","0","0","61001007","0","600110011","0","18","0","1","0","1","0","0","1","0","1","0","0","0","1001","36","30","1001","0","0","0","600000072","0","0","61001004","0","0","0","1","0","0","620090101"
"61001005","258","620110001","620300001","0","0","61001007","0","600110021","0","18","0","1","0","1","0","0","1","0","1","0","0","0","2001","36","30","2001","0","0","0","600000073","0","0","61001004","0","0","0","1","0","0","620090101"
"61001005","258","620110001","620300001","0","0","61001007","0","600110031","0","18","0","1","0","1","0","0","1","0","1","0","0","0","3001","36","30","3001","0","0","0","600000074","0","0","61001004","0","0","0","1","0","0","620090101"
"61001005","258","620110001","620300001","0","0","61001007","0","600110041","0","18","0","1","0","1","0","0","1","0","1","0","0","0","4001","36","30","4001","0","0","0","600000075","0","0","61001004","0","0","0","1","0","0","620090101"
"61001005","268","620110002","620300002","0","0","61001007","0","600110051","0","18","0","1","0","1","0","0","1","0","1","0","0","0","5001","36","30","5001","0","0","0","600000076","0","0","61001004","0","0","0","1","0","0","620090102"
"61001005","273","620110003","620300003","0","0","61001007","0","600110061","0","18","0","1","0","1","0","0","1","0","1","0","0","0","6001","36","30","6001","0","0","0","600000077","0","0","61001004","0","0","0","1","0","0","620090103"
"61001005","281","620110004","620300004","0","0","61001007","0","600110071","0","18","0","1","0","1","0","0","1","0","1","0","0","0","7001","36","30","7001","0","0","0","600000078","0","0","61001004","0","0","0","1","0","0","620090104"
"61001005","288","620110005","620300005","0","0","61001007","0","600110081","0","18","0","1","0","1","0","0","1","0","1","0","0","0","8001","36","30","8001","0","0","0","600000079","0","0","61001004","0","0","0","1","0","0","620090105"
"61001005","298","620110006","620300006","0","0","61001007","0","600110091","0","18","0","1","0","1","0","0","1","0","1","0","0","0","9001","36","30","9001","0","0","0","600000080","0","0","61001004","0","0","0","1","0","0","620090106"
"61001005","309","620110007","620300007","0","0","61001007","0","600110101","0","18","0","1","0","1","0","0","1","0","1","0","0","0","10001","36","30","10001","0","0","0","600000081","0","0","61001004","0","0","0","1","0","0","620090107"
"61001005","313","620110008","620300008","0","0","61001007","0","600110111","0","18","0","1","0","1","0","0","1","0","1","0","0","0","11001","36","30","11001","0","0","0","600000082","0","0","61001004","0","0","0","1","0","0","620090108"
"61001005","321","620110009","620300009","0","0","61001007","0","600110121","0","18","0","1","0","1","0","0","1","0","1","0","0","0","12001","36","30","12001","0","0","0","600000083","0","0","61001004","0","0","0","1","0","0","620090109"
"61001005","326","620110010","620300010","0","0","61001007","0","600110131","0","18","0","1","0","1","0","0","1","0","1","0","0","0","13001","36","30","13001","0","0","0","600000084","0","0","61001004","0","0","0","1","0","0","620090110"
"61001005","336","620110011","620300011","0","0","61001007","0","600110141","0","18","0","1","0","1","0","0","1","0","1","0","0","0","14001","36","30","14001","0","0","0","600000085","0","0","61001004","0","0","0","1","0","0","620090111"
"61001005","341","620110012","620300012","0","0","61001007","0","600110151","0","18","0","1","0","1","0","0","1","0","1","0","0","0","15001","36","30","15001","0","0","0","600000086","0","0","61001004","0","0","0","1","0","0","620090112"
"61001005","351","620110013","620300013","0","0","61001007","0","600110161","0","18","0","1","0","1","0","0","1","0","1","0","0","0","16001","36","30","16001","0","0","0","600000087","0","0","61001004","0","0","0","1","0","0","620090113"
"61001005","356","620110014","620300014","0","0","61001007","0","600110171","0","18","0","1","0","1","0","0","1","0","1","0","0","0","17001","36","30","17001","0","0","0","600000088","0","0","61001004","0","0","0","1","0","0","620090114"
"61001005","366","620110015","620300015","0","0","61001007","0","600110181","0","18","0","1","0","1","0","0","1","0","1","0","0","0","18001","36","30","18001","0","0","0","600000089","0","0","61001004","0","0","0","1","0","0","620090115"
"61001005","371","620110016","620300016","0","0","61001007","0","600110191","0","18","0","1","0","1","0","0","1","0","1","0","0","0","19001","36","30","19001","0","0","0","600000090","0","0","61001004","0","0","0","1","0","0","620090116"
"61001005","375","620110017","620300017","0","0","61001007","0","600110201","0","18","0","1","0","1","0","0","1","0","1","0","0","0","20001","36","30","20001","0","0","0","600000091","0","0","61001004","0","0","0","1","0","0","620090117"
"61001005","381","620110018","620300018","0","0","61001007","0","600110211","0","18","0","1","0","1","0","0","1","0","1","0","0","0","21001","36","30","21001","0","0","0","600000092","0","0","61001004","0","0","0","1","0","0","620090118"
"61001005","386","620110019","620300019","0","0","61001007","0","600110221","0","18","0","1","0","1","0","0","1","0","1","0","0","0","22001","36","30","22001","0","0","0","600000093","0","0","61001004","0","0","0","1","0","0","620090119"
"61001005","390","620110020","620300020","0","0","61001007","0","600110231","0","18","0","1","0","1","0","0","1","0","1","0","0","0","23001","36","30","23001","0","0","0","600000094","0","0","61001004","0","0","0","1","0","0","620090120"
"61001005","396","620110021","620300021","0","0","61001007","0","600110241","0","18","0","1","0","1","0","0","1","0","1","0","0","0","24001","36","30","24001","0","0","0","600000095","0","0","61001004","0","0","0","1","0","0","620090121"
"61001005","401","620110022","620300022","0","0","61001007","0","600110251","0","18","0","1","0","1","0","0","1","0","1","0","0","0","25001","36","30","25001","0","0","0","600000096","0","0","61001004","0","0","0","1","0","0","620090122"
"61001005","405","620110023","620300023","0","0","61001007","0","600110261","0","18","0","1","0","1","0","0","1","0","1","0","0","0","26001","36","30","26001","0","0","0","600000097","0","0","61001004","0","0","0","1","0","0","620090123"
"61001005","411","620110024","620300024","0","0","61001007","0","600110271","0","18","0","1","0","1","0","0","1","0","1","0","0","0","27001","36","30","27001","0","0","0","600000098","0","0","61001004","0","0","0","1","0","0","620090124"
"61001005","417","620110025","620300025","0","0","61001007","0","600110281","0","18","0","1","0","1","0","0","1","0","1","0","0","0","28001","36","30","28001","0","0","0","600000099","0","0","61001004","0","0","0","1","0","0","620090125"
"61001005","422","620110026","620300026","0","0","61001007","0","600110291","0","18","0","1","0","1","0","0","1","0","1","0","0","0","29001","36","30","29001","0","0","0","600000100","0","0","61001004","0","0","0","1","0","0","620090126"
"61001005","427","620110027","620300027","0","0","61001007","0","600110301","0","18","0","1","0","1","0","0","1","0","1","0","0","0","30001","36","30","30001","0","0","0","600000101","0","0","61001004","0","0","0","1","0","0","620090127"
"61001005","433","620110028","620300028","0","0","61001007","0","600110311","0","18","0","1","0","1","0","0","1","0","1","0","0","0","31001","36","30","31001","0","0","0","600000102","0","0","61001004","0","0","0","1","0","0","620090128"
