ade1e01d12bd0c9da79ec1f7817e29f78842d1004869ae365f69e92e52735461,536d93338f432234f143910d1ca53d071d10d2896332e19cb31376acf849e94a,e8a42611f8d705c40dc4d94c40b2e7f0eb2518fa93065e025b1dd5bba5ba48f7,862afc84c0817cc9bd0de78ff69d86208096359df62bd5db5db0fe7f5e8c44ba,6769b714ff61ae6f38ac07b6028754fb79cec4ff80a45c3f16bc72afedf3d189,2c35144657cab2694625a0f3abd458440f24bcfb6c232cdc8ae61cdacf373fd9,7571d00d9fa6222dc9f980a0b3ba2e8b78fed4590da73bab0513701931f78bcc,5b67c271f746e6cad13a30505a5744db0b41568b860ced3548f7650ab3d42c9d,6888e9198030e60f317575cab3bee388c6f57cbe36a85fcd8ba57e94a446d2e6,e20e9d1229aa5da2ad2f649184fc5e0211ebf32f29374006a68cd7ca3aa4e73b,a425e0e29be0c57757598bee6f151a5170de3f6f4954c1c625c52dbafb7cca60,96e05a79ad8dadb3ea46945b2c698e3016587523fb9d6c359a47e697af494c59,27057654d8aed1632139a9dbe786acc371b0cf5ef59d558e476feaaa77896c6c,1dc713300d45ca2ce7204287c1fd56dfee756756ec0903feb7f2fde1164ec8a8,c8584c57838b1b44d8ffdf3a6586c798c90391cc20a042e32da0c2fd566894a5,e96d0b69491ba2338b1fd630f5e618b459ede8cbffed8973f93bd6b5bc136412,fe4c6d2c6990f4a5175938fbdeb0fc78361491416e062e2a4af4065b9cd1e975,6d5f2c18d1f65cf19cdd07e23201026d59c61fa3541fe7f86bfcf31ea84c9876,f490f7ec78ca47c568b53b1b2627ecc2eaf553fc43f07d3491d393eb8dc34d88,ce200ca4532423f7e74b323e54159ca234dc32c44002d6a4579d21884388a9b8,a34b6db7a84b34a99450ee14fb6d7ba93559213973a2367ebfa2efb4598e6bd0,578d4b060d1d0385db194b8409bb22128481faafc01b5f9192a7f38f4f274b08,c9ff31b647e8b5a5ce05e29a25af6a03622e72a8397aba7357742421e92406ec,8d0e49832a8ac961a669dc690d0d0ffcdb5166b9bab4ee282048d3dbc358af6f,6584c3e237bca477359372c1c77600d758769e0e08ba238fc16bbdd2795d7c11,a803fdacb20ce0879e7c50660fb1e063dd0335ac1b80fba930fed4ad954fc2de,eb11871b40851cef53ba06430e9758da26b0a83b213c42771bbb213c4cc80ca4,0c8a19370d56c10468d263542b46c2ef773edbafedd2f151d862e9a3c6f64a8b,5eb3c36aed93fd87868ae506a7d5eb52d5bd9c4c5f371e7461b577fb2f9b0afe,40f7c769ddc6e6261b5b6824a65cc2afa2b6b6ca3045060900a71df2080b1546,4e4bf862c83b788dfcf5fbd173824f6e27a3c6c9bf484c3e786669060c1b72bf,3d011cb47e95d2e39545f8a8a08f7eac03547d8f9c42f8a43fc4bb149ecbd275
"0","0","0","140000","0","0","0","4","130211","31021","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130221","31022","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130231","31023","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130251","31025","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130261","31026","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130271","31027","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130281","31028","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130291","31029","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130301","31030","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130311","31031","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130321","31032","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130331","31033","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130341","31034","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130361","31036","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130371","31037","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130381","31038","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130401","31040","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130421","31042","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130431","31043","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130441","31044","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130451","31045","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130461","31046","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130471","31047","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130481","31048","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130491","31049","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130501","31050","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130511","31051","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130521","31052","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130531","31053","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130541","31054","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130551","31055","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130561","31056","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130571","31057","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130581","31058","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130591","31059","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130601","31060","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130611","31061","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130631","31063","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130641","31064","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130651","31065","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130661","31066","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130681","31068","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130701","31070","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130711","31071","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130751","31075","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130761","31076","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130771","31077","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130781","31078","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130791","31079","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130801","31080","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130811","31081","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130821","31082","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130831","31083","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130841","31084","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130851","31085","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130861","31086","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130871","31087","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130881","31088","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130891","31089","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130901","31090","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130911","31091","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130921","31092","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130931","31093","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130941","31094","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130951","31095","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130961","31096","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130971","31097","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130981","31098","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","130991","31099","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131001","31100","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131011","31101","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131031","31103","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131041","31104","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131051","31105","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131061","31106","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131071","31107","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131081","31108","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131091","31109","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131101","31110","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131111","31111","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131121","31112","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131131","31113","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131141","31114","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131151","31115","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131161","31116","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131171","31117","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131181","31118","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131191","31119","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131201","31120","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131211","31121","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131221","31122","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131231","31123","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131241","31124","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131251","31125","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131261","31126","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131271","31127","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131281","31128","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131291","31129","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131301","31130","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131311","31131","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131321","31132","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131331","31133","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131341","31134","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131351","31135","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131361","31136","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131371","31137","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131381","31138","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131391","31139","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131401","31140","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131411","31141","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131421","31142","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131431","31143","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131441","31144","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131451","31145","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131461","31146","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131471","31147","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131501","31150","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131551","31155","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131561","31156","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131571","31157","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131581","31158","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131591","31159","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131601","31160","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131621","31162","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131631","31163","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131641","31164","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131651","31165","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131661","31166","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131671","31167","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131681","31168","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131691","31169","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131701","31170","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131711","31171","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131721","31172","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131731","31173","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131741","31174","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131751","31175","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131761","31176","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
"0","0","0","140000","0","0","0","4","131771","31177","0","0","0","0","0","3","50","2","0","0","0","0","0","1000000","0","0","0","0","0","0","0","0"
