8334693b27bd62ceff37dfaf9ee40e19f542c2f4ec1104b9d3522982ad31394a,a46de33aa235cdd426e7e4e6e4ea973adbd52f3392bab5e06cf0df1328e32121,cce7611a0c858aaedcc2a661ad037cca90d44cb69a187f2a38a72fa91277b2a7,edef134e72c45175617574bc12ac5a6f69a1900a7e939e5b5877a732c3e0128b,33e182469a92b9c0b4094fdd7d59bd00c6b4edf20579cae3d013b966fea38f17,efc5b2f0946bf8ebf3f3d33ba44dc8bffa88c41edc8b2b0f1efec23982e89536,90371edb024f204458fb4b062014985b876a3b29d81f72d5c182881ca88d8897,dbf9f249ad999fbbeafe2c0483db9359bc7c8d3f0ea931d85faa293c7d90f06c,8845e4915c3369d0cd39e82829dcfc3807b9c104a77c491a717737a63a6d1a87,8a6858d04e4a13524690788b14d1e8b66c486d9d45877e5dcf77402088eb2b07,641569bd676148a3454e176dde10aae20668df3a4256cf4525b45a71f887a03d,fa3b6c1d515185c7a9c6ee9ae35bb8dd7ef321f923cb49cac2156892f7ea5f7d,9957b7404937a75797712b32102db2dd2fbd89f0fe3b84d8fbd7eb4a8bc89e20,41490f9199d272c82dab64f7c379df7c61b2438b2da20062396e8d3d2e676158,eff10e115ed4386a2c445824689f377f97346ddb5b21305586b22cbeb97a96df,5d541ba23dccadbf2146199b98c2c8480a01a7ade1b6a7ca5d8ba39eb54e84ac,8f33bf5058ca84d083c8ed6554f1136bb8d2427d180f292c9b8ae8b66c5c36e2,8e9acf41d9539636eb66332ecd9aec1dc21f1dab724012e5b742a1adbd3fff94,424ef182b412d99100945c3a366f00bb1d986f163dadf3442279675cfb9d818d,93a947f5851d05bd9aa4946223f80558902fd7ce48e2f6c0a3f32357ff95a99c,90c0d2e0e7fbac1f9de1a7a40ed5c9cea78add1d1f274e12f87f88f520d545f5,1f0fc75e488032788e030a05913fd2d1d7d619439aa60511505744668aa99758,be6340ec36b5dd4fb166c41bd4540d38d012ef954bf0638fefbc7bdfd30cec3e,78ffe9b8fd8c4714d1c95ffe8c5d5b277d9ace2eb3793ac5ee98d19a9a2388e0,dba9ab862959fc0672cd3412503caea6b795e87114cd87e0bd3b00b53e32fd8e,d03979d79005a43332706db81a8e8b7e001118085a0eb741e9459b01ff88972b,333e93f4b5f8cc6a1864e64fc83093bf2f265b9c929aff30534a8a506f18dffc,cb35e9b449457e347ae82cb4d9f7d042b04784fb5553669851e60fd34e514e76
"0","0","0","0","0","100301101","0","0","100301102","斬擊暴風雨","0","0","0","0","0","0","0","0","0","1003011","1001","0","對面前的1名敵人造成特大幅度的物理傷害，同時將風之刃纏繞於身。在纏繞於身的期間，技能的效果值將會變為2倍。","0","0","0","0","0"
"0","0","0","0","0","100301201","0.955","0","100301202","狂風刺擊+","0","100301202","100301205","0","0","0","100301203","0","0","1003012","2001","0","對眼前一名敵人角色造成中幅度物理傷害，再小幅度降低其物理防禦力。","100301203","0","100301204","0","0"
"0","0","0","0","0","100350101","0","0","0","高速刺擊","0","0","0","0","0","0","0","0","0","1003501","3001","0","戰鬥開始時，中幅度提升自己的物理攻擊力。","0","0","0","0","0"
"0","0","0","0","0","100351101","0","0","100351102","高速刺擊+","0","0","0","0","0","0","0","0","0","1003511","3001","0","戰鬥開始時，中幅度提升自己的物理攻擊力，並小幅度提升自己的最高 HP。","0","0","0","0","0"
"0","0","0","0","0","100400101","0","0","100400102","搗蛋炸彈","0","0","0","0","0","0","0","0","0","1004001","1001","0","以離自己第 2 近的敵人為中心，對範圍內所有敵人造成中幅度的物理傷害。","0","100400101","0","0","0"
"0","0","0","0","0","100400201","1.55","0","100400202","黑墨射手","0","0","0","0","0","0","0","0","0","1004002","2010","0","對離自己第 2 近的 1 名敵人造成小幅度的物理傷害，並且使其陷入黑暗狀態。","0","100400201","0","0","0"
"0","0","0","0","0","100400301","1.18","0","100400302","水球","0","0","0","0","0","0","0","0","0","1004003","2004","0","對物理攻擊力最高的 1 名敵人造成小幅度的物理傷害，且小幅度降低其物理攻擊力。並且小幅度的提升自己的物理攻擊力。","100400303","100400301","0","0","0"
"0","0","0","0","0","100401101","0","0","100401102","搗蛋真心","0","100401101","0","0","0","100401101","0","0","0","1004011","1001","0","對敵方全體造成大幅度的物理傷害，特大幅度降低物理攻擊力與物理暴擊。並且中幅度降低物理攻擊暴擊時的傷害。","100401103","100401101","100401104","0","0"
"0","0","0","0","0","100401201","1.55","0","100401202","黑墨射手+","0","100401203","0","0","0","0","0","0","0","1004012","2010","0","對離自己第 2 近的 1 名敵人造成中幅度的物理傷害，使其陷入黑暗狀態。並且小幅度降低範圍內所有敵人的物理攻擊力。","100401203","100401201","100401204","0","0"
"0","0","0","0","0","100450101","0","0","0","陷阱專家","0","0","0","0","0","0","0","0","0","1004501","3002","0","戰鬥開始時，中幅度提升自己的物理防禦力。","0","0","0","0","0"
"0","0","0","0","0","100451101","0","0","100451102","陷阱專家+","0","0","0","0","0","0","0","0","0","1004511","3002","0","戰鬥開始時，中幅度提升自己的物理防禦力，並小幅度提升自己的物理攻擊力。","0","0","0","0","0"
"0","0","0","0","0","100500101","0","0","100500102","猛虎英雄轟炸","0","0","0","0","0","100500102","0","0","0","1005001","1001","0","飛到前方第三名敵人眼前，以該名敵人為中心，對範圍內所有敵人造成大幅度的物理傷害。","100500103","0","0","0","0"
"0","0","0","0","0","100500201","0.76","0","100500202","猛虎衝擊","0","0","0","0","0","0","0","0","0","1005002","2018","0","對自己前後範圍內的敵人造成小幅度物理傷害，再使其暈眩。","0","100500201","0","0","0"
"0","0","0","0","0","100500301","1.5","0","0","猛虎旋","0","0","0","0","0","0","0","0","0","1005003","2001","0","對自己前後範圍內的敵人造成小幅度的物理傷害。","0","0","0","0","0"
"0","0","0","0","0","100501101","0","0","100501102","英勇王宮騎士團","0","0","100501105","0","100501106","100501102","0","0","0","1005011","1001","0","飛到前方第3名敵人面前，以該名敵人為中心，對範圍內所有敵人造成大幅度的物理傷害。同時，對自身展開物理/魔法無效的護盾。自身的HP越低，傷害與護盾的無效傷害量也會隨之提升。","100501103","0","100501104","0","0"
"0","0","0","0","0","100501201","0.76","0","100501202","猛虎衝擊+","0","0","0","0","0","0","0","0","0","1005012","2018","0","對自己前後範圍內的敵人造成小幅度物理傷害，使其暈眩。並且大幅度提升自己的物理防禦力與魔法防禦力。","100501203","100501201","100501204","0","0"
"0","0","0","0","0","100550101","0","0","0","英雄的心得","0","0","0","0","0","0","0","0","0","1005501","3001","0","戰鬥開始時，中幅度提升自己的物理攻擊力。","0","0","0","0","0"
"0","0","0","0","0","100551101","0","0","100551102","英雄的心得+","0","0","0","0","0","0","0","0","0","1005511","3001","0","戰鬥開始時，中幅度提升自己的物理攻擊力，並小幅度提升自己的物理防禦力。","0","0","0","0","0"
"0","1","0","0","0","100600101","0","0","100600102","甜蜜惡魔的聲援","0","0","0","0","0","0","0","0","0","1006001","1003","0","小幅度提升己方全體的魔法攻擊力，並且於下次攻擊時，依照攻擊的傷害比例，追加恢復 HP。","0","0","0","0","0"
"0","0","0","0","0","100600201","1.18","0","0","闇影箭","0","0","0","0","0","0","0","0","0","1006002","2002","0","對面前的 1 名敵人造成中幅度的魔法傷害。","0","0","0","0","0"
"0","1","0","0","0","100600301","1.25","0","0","小惡魔的親吻","0","0","0","0","0","0","0","0","0","1006003","2004","0","對面前的１名敵人造成大幅度的魔法防禦力下降。","0","0","0","0","0"
"0","1","0","0","0","100601101","0","0","100601102","融心惡魔的魅惑","0","0","0","0","0","0","0","0","0","1006011","1003","0","特大幅度提升我方全體的魔法攻擊力，大幅度提升魔法暴擊，並且於下次攻擊時，依照攻擊的傷害比例，追加恢復HP。同時小幅度降低敵方全體魔法防禦力。","100601103","0","100601104","0","0"
"0","0","0","0","0","100601201","1.18","0","100601202","闇影箭+","0","0","0","0","0","0","0","0","0","1006012","2002","0","對面前的１名敵人造成大幅度的魔法傷害，並小幅度降低其魔法防禦力。","0","100601201","0","0","0"
"0","1","0","0","0","100620101","0","0","100620102","甜蜜惡魔的聲援","0","0","0","0","0","0","0","0","0","1006201","1003","0","中幅度提升我方全體的魔法攻擊力，並且於下次攻擊時，依照攻擊的傷害比例，追加恢復HP。","0","0","0","0","0"
"0","1","0","0","0","100621101","0","0","100621102","融心惡魔的魅惑","0","0","0","0","0","0","0","0","0","1006211","1003","0","特大幅度提升我方全體的魔法攻擊力，大幅度提升魔法暴擊，並且於下次攻擊時，依照攻擊的傷害比例，追加恢復HP。同時小幅度降低敵方全體魔法防禦力。","100621103","0","100621104","0","0"
"0","0","0","0","0","100650101","0","0","0","甜美燃燒","0","0","0","0","0","0","0","0","0","1006501","3003","0","戰鬥開始時，中幅度提升自己的魔法攻擊力。","0","0","0","0","0"
"0","0","0","0","0","100651101","0","0","0","甜美燃燒+","0","0","0","0","0","0","0","0","0","1006511","3003","0","戰鬥開始時，大幅度提升自己的魔法攻擊力。","0","0","0","0","0"
"0","1","0","0","0","100700101","0","0","100700102","把你變成布丁喲","0","0","0","0","0","0","0","0","0","1007001","1001","0","對面前的１名敵人造成大幅度的物理傷害，並中幅度恢復自身的ＨＰ。","0","0","0","0","0"
"0","0","0","0","0","100700201","0","0","100700202","我～好～恨～好～恨～喲","0","0","0","0","0","100700202","0","0","0","1007002","2017","0","【變身】變身成幽靈，短時間內呈現無敵狀態。","100700203","0","0","0","0"
"0","1","0","0","0","100700301","0.27","0","0","點心的時間喲","0","0","0","0","0","0","0","0","0","1007003","2005","0","中幅度恢復自己的 HP。","0","0","0","0","0"
"0","1","0","0","0","100701101","0","0","100701102","把你們全～都變成布丁喲","0","0","0","0","0","0","0","0","0","1007011","1001","0","對面前的1名敵人造成特大幅度的物理傷害，並且中幅度恢復自身的HP，同時中幅度提升迴避。","100701103","0","0","0","0"
"0","0","0","0","0","100701201","0","0","100701202","我～好～恨～好～恨～喲+","0","0","100701205","0","0","100701202","0","0","0","1007012","2017","0","【變身】變身成幽靈，短時間內呈現無敵狀態。同時，中幅度提升自己的迴避，並且大幅度提升物理防禦力。","100701203","0","100701204","0","0"
"0","0","0","0","0","100720201","0","0","100720202","我～好～恨～好～恨～喲","0","0","0","0","0","100720202","0","0","0","1007202","2017","0","【變身】變身成幽靈，短時間內呈現無敵狀態，並小幅度提升物理防禦力。","100720203","0","100720204","0","0"
"0","1","0","0","0","100721101","0","0","100721102","把你們全～都變成布丁喲","0","0","0","0","0","0","0","0","0","1007211","1001","0","對面前的1名敵人造成特大幅度的物理傷害，並且中幅度恢復自身的HP，同時中幅度提升迴避。","100721103","0","0","0","0"
"0","0","0","0","0","100721201","0","0","100721202","我～好～恨～好～恨～喲+","0","0","100721205","0","0","100721202","0","0","0","1007212","2017","0","【變身】變身成幽靈，短時間內呈現無敵狀態。同時，中幅度提升自己的迴避，並且大幅度提升物理防禦力。","100721203","0","100721204","0","0"
"0","0","0","0","0","100750101","0","0","0","透明的幽靈喲～","0","0","0","0","0","0","0","0","0","1007501","3002","0","戰鬥開始時，中幅度提升自己的物理防禦力。","0","0","0","0","0"
"0","0","0","0","0","100751101","0","0","0","透明的幽靈喲～+","0","0","0","0","0","0","0","0","0","1007511","3002","0","戰鬥開始時，大幅度提升自己的物理防禦力。","0","0","0","0","0"
"0","1","0","0","0","100800101","0","0","100800102","臣服於我的美之下吧！","0","0","0","0","0","0","0","0","0","1008001","1002","0","對全體敵人造成小幅度的魔法傷害，並且造成小幅度的物理防禦力下降。","0","100800101","0","0","0"
"0","1","0","0","0","100800201","1.93","0","100800202","我這雙眸美到令人眩目♪","0","0","0","0","0","0","0","0","0","1008002","2010","0","對離自己第２近的１名敵人造成中幅度的魔法傷害，並使其陷入黑暗狀態。","0","100800201","0","0","0"
"0","1","0","0","0","100800301","1.6","0","0","可愛的我來聲援囉♪","0","0","0","0","0","0","0","0","0","1008003","2006","0","使己方中 TP 最多的 1 名角色恢復中幅度的 TP。","0","0","0","0","0"
"0","1","0","0","0","100801101","0","0","100801102","欣賞美麗之神降臨吧！","0","0","0","0","0","100801101","0","0","0","1008011","1002","0","在敵方全體中，目標的物理防禦力低於魔法防禦力時，給予視為物理傷害的中幅度的魔法傷害，中幅度降低其物理防禦力，並且使其陷入誘惑狀態。","100801103","100801101","0","0","0"
"0","1","0","0","0","100801201","1.93","0","100801202","我這雙眸美到令人眩目♪+","0","0","0","0","0","100801201","0","0","0","1008012","2010","0","對離自己第２近的１名敵人造成中幅度的魔法傷害，並使其陷入黑暗及誘惑狀態。","100801203","100801201","0","0","0"
"0","1","0","0","0","100820301","1.6","0","100820302","可愛的我來聲援囉♪","0","0","0","0","0","0","0","0","0","1008203","2006","0","使己方中TP最多的1名角色恢復中幅度的TP，並且小幅度提升物理攻擊力。","0","100820301","0","0","0"
"0","0","0","0","0","100850101","0","0","0","可愛的我會加油的唷","0","0","0","0","0","0","0","0","0","1008501","3003","0","戰鬥開始時，中幅度提升自己的魔法攻擊力。","0","0","0","0","0"
"0","0","0","0","0","100851101","0","0","100851102","可愛的我會加油的唷+","0","0","0","0","0","0","0","0","0","1008511","3003","0","戰鬥開始時，中幅度提升自己的魔法攻擊力，並小幅度提升自己的物理防禦力。","0","0","0","0","0"
"0","1","0","0","0","100900101","0","0","100900102","羅剎涅槃・極光終天冥壞破","0","0","0","0","0","0","0","0","0","1009001","1002","0","對全體敵人造成中幅度的魔法傷害，但使用此招後，杏奈的物理防禦力及魔法防禦力會極大幅降低。","100900103","0","0","0","0"
"0","1","0","0","0","100900201","1.58","0","0","羅剎涅槃・無式","0","0","0","0","0","0","0","0","0","1009002","2002","0","對面前的 1 名敵人造成中幅度的魔法傷害。","0","0","0","0","0"
"0","1","0","0","0","100900301","1.25","0","100900302","冥空天昇","0","0","0","0","0","0","0","0","0","1009003","2017","2160","【自爆】當杏奈的HP降於10%以下時便會發動，能對自己周圍的所有敵人造成大幅度的魔法傷害，但自己則無法繼續戰鬥。","100900303","0","100900304","0","0"
"0","1","0","0","0","100901101","0","0","100901102","羅剎涅槃‧《霸極》萬象無盡冥壞破","0","0","0","0","0","0","0","0","0","1009011","1002","0","短時間內特大幅度提升自身的魔法攻擊力，對敵方全體造成特大幅度的魔法傷害，但使用此招後，杏奈的物理防禦力及魔法防禦力會特大幅度降低。","100901103","0","100901104","0","0"
"0","1","0","0","0","100901201","1.58","0","100901202","羅剎涅槃‧無式+","0","0","0","0","0","0","0","0","0","1009012","2002","0","對面前的 1 名敵人造成中幅度的魔法傷害，並小幅度降低其魔法防禦力。","0","100901201","0","0","0"
"0","0","0","0","0","100950101","0","0","0","霸叉冥滅獄炎咒","0","0","0","0","0","0","0","0","0","1009501","3003","0","戰鬥開始時，中幅度提升自己的魔法攻擊力。","0","0","0","0","0"
"0","0","0","0","0","100951101","0","0","0","霸叉冥滅獄炎咒+","0","0","0","0","0","0","0","0","0","1009511","3003","0","戰鬥開始時，大幅度提升自己的魔法攻擊力。","0","0","0","0","0"
"0","1","0","0","0","101000101","0","0","101000102","童話之庭","0","0","0","0","0","0","0","0","0","1010001","1003","0","大幅度提升我方全體的魔法攻擊力，中幅度提升物理防禦力，同時小幅度恢復固定量的TP。","101000103","0","0","0","0"
"0","1","0","0","0","101000201","1.53","0","0","真步真步恢復","0","0","0","0","0","0","0","0","0","1010002","2005","0","中幅度恢復HP比例最低的1名我方角色的HP。","0","0","0","0","0"
"0","1","0","0","0","101000301","2.13","0","0","真步真步黑暗","0","0","0","0","0","0","0","0","0","1010003","2010","0","使最前方數來第 2 位的 1 名敵人陷入黑暗狀態。","0","0","0","0","0"
"0","1","0","0","0","101001101","0","0","101001102","童話王國","0","0","101001105","0","101001106","0","0","0","0","1010011","1003","0","特大幅度提升我方全體的魔法攻擊力，大幅度提升魔法暴擊率，小幅度提升魔法攻擊暴擊時的傷害，大幅度提升物理防禦力，同時中幅度恢復固定量的TP，並施加持續恢復TP的狀態。","101001103","0","101001104","0","0"
"0","1","0","0","0","101001201","1.53","0","101001202","真步真步恢復+","0","0","0","0","0","0","0","0","0","1010012","2005","0","大幅度恢復HP比例最低的1名我方角色的HP，並中幅度提升其物理防禦力、賦予HP持續恢復狀態。","101001203","101001201","0","0","0"
"0","0","0","0","0","101050101","0","0","0","童話蓄力","0","0","0","0","0","0","0","0","0","1010501","3002","0","戰鬥開始時，中幅度提升自己的物理防禦力。","0","0","0","0","0"
"0","0","0","0","0","101051101","0","0","101051102","童話蓄力+","0","0","0","0","0","0","0","0","0","1010511","3002","0","戰鬥開始時，中幅度提升自己的物理防禦力，並小幅度提升自己的魔法攻擊力。","0","0","0","0","0"
"0","0","0","0","0","101100101","0","0","0","箭雨","0","0","0","0","0","0","0","0","0","1011001","1001","0","對前方範圍內的全體敵人造成中幅度的物理傷害。","0","0","0","0","0"
"0","0","0","0","0","101100202","1.07","0","101100201","精神集中","0","0","0","0","0","0","0","0","0","1011002","2003","0","中幅提升自己的物理攻擊力，以及物理暴擊。","0","0","0","0","0"
"0","0","0","0","0","101100301","1.5","0","0","破甲箭","0","0","0","0","0","0","0","0","0","1011003","2001","0","對面前的 1 名敵人造成中幅度的物理傷害。","0","0","0","0","0"
"0","0","0","0","0","101101101","0","0","0","日冕箭雨","0","0","0","0","0","0","0","0","0","1011011","1001","0","對前方範圍內的全體敵人造成大幅度的物理傷害。此技能造成暴擊時的傷害，從 2 倍變成 3.5 倍。","0","0","0","0","0"
"0","0","0","0","0","101101202","1.07","0","101101201","精神集中+","0","0","0","0","0","0","0","0","0","1011012","2003","0","大幅度提升自己的物理攻擊力，中幅度提升物理暴擊，以及大幅度提升行動速度。","101101203","0","0","0","0"
"0","0","0","0","0","101101301","1.5","0","101101302","破甲箭+","0","0","0","0","0","0","0","0","0","1011013","2001","0","特大幅度提升自身的物理攻擊力，小幅度提升物理攻擊暴擊時的傷害，並對前方範圍內的全體敵人造成大幅度的物理傷害。同時特大幅度恢復自身的TP。","101101303","0","101101304","0","0"
"0","0","0","0","0","101150101","0","0","0","侵入集中","0","0","0","0","0","0","0","0","0","1011501","3001","0","戰鬥開始時，中幅度提升自己的物理攻擊力。","0","0","0","0","0"
"0","0","0","0","0","101151101","0","0","0","侵入集中+","0","0","0","0","0","0","0","0","0","1011511","3001","0","戰鬥開始時，大幅度提升自己的物理攻擊力。","0","0","0","0","0"
"0","1","0","0","0","101200101","0","0","101200102","流星☆","0","0","0","0","0","0","0","0","0","1012001","1002","0","對使用物理攻擊的敵人造成小幅度的魔法傷害，以及對全體敵人造成中幅度的魔法傷害。","0","0","0","0","0"
"0","1","0","0","0","101200201","1.4","0","0","精神☆炸裂","0","0","0","0","0","0","0","0","0","1012002","2002","0","對物理攻擊力最高的 1 名敵人造成中幅度的魔法傷害。","0","0","0","0","0"
"0","1","0","0","0","101200301","1.4","0","101200302","星光☆","0","0","0","0","0","0","0","0","0","1012003","2002","0","對物理攻擊力最高的 1 名敵人造成小幅度的魔法傷害，並且使敵人暈眩。","0","101200301","0","0","0"
"0","1","0","0","0","101201101","0","0","101201102","流星☆隕星","0","0","0","0","0","101201101","0","0","0","1012011","1002","0","對使用物理攻擊的全體敵人造成大幅度的魔法傷害，小幅度降低魔法防禦力並使敵人長時間暈眩。並且再對全體敵人造成中幅度的魔法傷害。","101201103","101201101","101201104","0","0"
"0","1","0","0","0","101201201","1.4","0","101201202","精神☆炸裂+","0","0","0","0","0","0","0","0","0","1012012","2002","0","對物理攻擊力最高的 1 名敵人造成中幅度的魔法傷害，並小幅度降低其魔法防禦力。","0","101201201","0","0","0"
"0","0","0","0","0","101250101","0","0","0","歡樂☆能量","0","0","0","0","0","0","0","0","0","1012501","3003","0","戰鬥開始時，中幅度提升自己的魔法攻擊力。","0","0","0","0","0"
"0","0","0","0","0","101251101","0","0","0","歡樂☆能量+","0","0","0","0","0","0","0","0","0","1012511","3003","0","戰鬥開始時，大幅度提升自己的魔法攻擊力。","0","0","0","0","0"
"0","1","0","0","0","101300101","0","0","0","七七香‧∞‧爆轟","0","0","0","0","0","0","0","0","0","1013001","1002","0","對HP比例最高的1名敵人角色造成特大幅度魔法傷害。","0","0","0","0","0"
"0","1","0","0","0","101300201","1.4","0","101300202","星塵魔法","0","0","0","0","0","0","0","0","0","1013002","2004","0","以面前的1名敵人為中心，對範圍內所有敵人造成小幅度的魔法防禦力下降。","0","101300201","0","0","0"
"0","1","0","0","0","101300301","1.4","0","101300302","能量衝擊","0","0","0","0","0","0","0","0","0","1013003","2002","0","對HP比例最高的1名敵人角色造成中幅度魔法傷害，再使其暈眩。","0","101300301","0","0","0"
"0","1","0","0","0","101301101","0","0","101301102","七七香‧∞‧閃亮","0","0","0","0","0","0","0","0","0","1013011","1002","0","對HP比例最高的1名敵人角色造成特大幅度的魔法傷害，並小幅度降低其魔法防禦力。","0","101301101","0","0","0"
"0","1","0","0","0","101301201","1.4","0","101301202","星塵魔法+","0","0","0","0","0","0","0","0","0","1013012","2004","0","以面前的1名敵人為中心，對範圍內所有敵人造成中幅度的魔法防禦力下降。","0","101301201","0","0","0"
"0","1","0","0","0","101301301","1.4","0","101301302","能量衝擊+","0","0","0","0","0","101301301","0","0","0","1013013","2002","0","對ＨＰ比例最高的１名敵人造成特大幅度的魔法傷害，並使其暈眩，同時特大幅度降低ＨＰ恢復量。","101301303","101301301","0","0","0"
"0","0","0","0","0","101350101","0","0","0","覺醒模式","0","0","0","0","0","0","0","0","0","1013501","3003","0","戰鬥開始時，中幅度提升自己的魔法攻擊力。","0","0","0","0","0"
"0","0","0","0","0","101351101","0","0","0","覺醒模式+","0","0","0","0","0","0","0","0","0","1013511","3003","0","戰鬥開始時，大幅度提升自己的魔法攻擊力。","0","0","0","0","0"
