018de79298a3c00b8514ccae5793c9711fc82375dcb50349208a6249e67b910c,d89a654b212e6e0f7f3275eeeb763aa2359198f64564b1e27ab5b02e389893cc,8db101827776325ae06ebbd457018ba517f0ed70871690026d012dd04742da7d,df22687c3de340a409c42a431890a86facc8225ff5ae785c53f6da6199d5dbdb,d51db8b1e4e1a848fbb847fdd3156ab9311a1b7f928591a07bfe82898e1105fa,95a979358735d0a13ec28f1d4ee2d8351a3fa5793d354c1420b0dae4cc3ae8f5,3e47c25450331fef021938cb6109d1bdd8912809b6627567b54a30a23c412236,3ab7de0f8d2e5c6ebd16083e66bf5ef776acf962a6aba1c8124cf1891e653a45,b1f4c8727d879ffe833abdc3f979079859b901539a56b6252c66a8ec11183922,5e1e6d9c0d23ee6071a62501387c742f24bfb34e1d8710a1963ea7936c3b8bc8,16346bd4ef796d5dd60d7eac747cbf90db46b56524d771fac53032925d995d3e,9552cf6b2b07672b16c135fa3faf4b33bfa2c1b82123715446218fc388226477,5bcbd75b325849656c0fc9b8bb2ca9ba803b566e6b61a4023ef8aae973175664,59f6bff816b2189590f0dc145e8de18bf01ed7ddb9719daa812caf980b605f13,7d99e5a9fa0e93859b5b48ae87f2864dc3715cb43b78436e362384829da2da3c,232411e52122d4c12e96f3f24497218c3713e7d3c674edb77f66dddc84c3fd84,280973fd9c8f0f4b8df66c2e0ded30e16621c8eab08434de1133c2fbc4909819,4ff88f79533cc9137832081b0d8ffa2c750775a01dffb626f8fdc0ca6cc19edf,20e854e79a970eaf4336764521430cb4a5a133a17626f6949de584536bb74724,ac23fcaf648ec0ef413ec35321cea50eaa0890c11820269ad72fad01f3745bda,213574304af75c2bd31a6cc4a09565257674ee26d899a9a8703d5ea00cc2a636,86e1a6205d77f1223b399b830083dadd4cca217913055dbe75140275538c7d9d,807154c5eef63697c5c3432a3638f4a82fce1ee4c857aad0e60d10a19cae011b,1adf05d97ad581443fce94da747b7b5136e0275f6512d6288eb75be025d4d819,3522921a713dba01f3932831f93d636d5116faeb63cf599cc126e6e5aa1ed8d4,93b7a9f42147f46b60d1217a8249f13b2a08d1ea8666c33110f1dd0f9962a062,99878417310ab0d33a2178903d0d434eed9a1a9e47ab98a7bbb31133a12c39ef,013f5552f68a99d3bfcff160d2708d17d66d3b0f82ff1f5e084733e9f3b5ff0a,6a1b9de49a28ff7628867feca5e287415cd55b11aa787941ad62e373ae4e3255,14118846ff8a6e2480e35ee2a3f789f3f6e92a78a4784b11d7c2c32671bd2e10,cf302571da7eb2345b0256d0976e41f892c69eafeaace299b3fd154de796739e,2e777e9b1d32d686245e494bfd231f9241533377e15c342de5248a40a5215ec9,65b567b563a2d0e2a66a58e887c9267178e17d4ef6269a4e66643dbb7d5878f2,69f62b6cb72b78983803cddf46cfc3567a86939a19129d3841a87b1872e8129b,c3288643b246b7fc05a02565cc3449bfd217faf0dc003075b14e3461cebde9c7,d07a0017472c41dddc686b317d3ca2b9af79de68d26cd232929bc5503d0a64a1,214d1c70b8cfc4149b675cd15225e28bd75e9f3a65f8b5240425564013f85919,1be90d9ecd93f427ac6782beec66625510c0e4d47162a5ed76f25c9dbb78b0e4,250726cedafda260927db76549e858ad7d0a260282c69c174894073358f6f923,b1848261d6eb91075bb67a3bf763bfdb2e68a5be99104831ac23b03a5603ba2b,fb1eebb0c2fd762b314b478bc5abf3dc752b3054e5c3849409ca2aa06d3e87da,caec1bf88ca5248a6dfe1b3e8824e176643af58cf73f5bbd8e31f7a63d6b3ef5,db7ab1151f89ea97ba611285acc53eb359c09c768b606103cc46356c8c6b1c3c,fae9285358b9b8dd84413e548ab384593bf3f137cfbac63f0077a6eea773ffa8
"600","311409","0","海岸暴君‧鮫吉","60","0","0","0","10000","0","0","0","83000","750000601","0","10000","0","1","600","0","107000000","365","0","0","1","0","10000","0","0","0","0","300000020","0","0","0","70","0","0","0","10000","0","0","0","10000"
"0","217300","0","爆裂敵人","100","0","0","0","0","0","0","100","0","750000602","0","100","0","1","0","0","1000000","500","0","0","1","0","100","0","150","0","0","300000008","0","0","0","0","0","9000","0","0","0","250","0","0"
"0","313602","0","蘭法","60","0","0","0","10000","0","0","10000","0","750000701","0","1000","0","1","0","0","99000000","368","0","0","1","0","1000","0","0","0","0","300000008","0","0","0","110","0","0","0","10000","0","0","0","0"
"3200","313602","0","龍牙兵","60","0","0","0","0","0","0","0","0","750000702","66000","0","0","1","3200","0","3000000","368","0","0","1","0","0","0","0","0","0","300000008","0","0","0","0","0","0","0","0","0","0","0","0"
"600","313602","0","蘭法","60","0","0","0","0","0","0","0","0","750000703","0","0","0","1","600","0","1000000","368","0","0","1","0","0","0","0","0","0","300000008","0","0","0","0","0","0","0","0","0","0","0","0"
"0","217300","0","爆裂敵人","100","0","0","0","0","0","0","100","0","750000704","0","100","0","1","0","0","1000000","500","0","0","1","0","100","0","150","0","0","300000008","0","0","0","0","0","9000","0","0","0","250","0","0"
"1200","315407","0","貪婪暴君‧賭場王","60","0","0","0","5000","0","0","10000","50000","750000801","0","10000","0","1","1200","0","122000000","371","0","0","1","0","0","0","0","0","0","300000022","0","0","0","110","0","10000","0","10000","0","0","0","10000"
"0","217300","0","爆裂敵人","100","0","0","0","0","0","0","100","0","750000802","0","100","0","1","0","0","1000000","500","0","0","1","0","100","0","150","0","0","300000008","0","0","0","0","0","9000","0","0","0","250","0","0"
"0","309601","0","僕役‧洛克斯（複部位）","60","0","0","0","50000","0","0","50000","0","750000901","0","300","0","1","0","0","120000000","374","0","0","1","0","50000","0","0","0","0","300000008","0","0","0","130","0","300","0","50000","0","0","0","300"
"5000","309601","0","僕役‧洛克斯（複部位）","60","0","0","0","0","0","0","0","80000","750000902","1000","0","0","1","5000","0","2000000","374","0","0","1","0","0","0","0","0","0","300000008","0","0","0","0","0","0","0","0","0","0","0","0"
"1000","309601","0","僕役‧洛克斯（複部位）","60","0","0","0","0","0","0","0","0","750000903","0","0","0","1","1000","0","3000000","374","0","0","1","0","0","0","0","0","0","300000008","0","0","0","0","0","0","0","0","0","0","0","0"
"300","309601","0","僕役‧洛克斯（複部位）","60","0","0","0","0","0","0","0","0","750000904","0","0","0","1","300","0","2000000","374","0","0","1","0","0","0","0","0","0","300000008","0","0","0","0","0","0","0","0","0","0","0","0"
"0","217300","0","爆裂敵人","100","0","0","0","0","0","0","100","0","750000905","0","100","0","1","0","0","1000000","500","0","0","1","0","100","0","150","0","0","300000008","0","0","0","0","0","9000","0","0","0","250","0","0"
"200","313708","0","美空","60","0","0","0","50000","0","0","50000","65000","750001001","0","0","0","1","200","0","90000000","377","0","0","1","0","50000","0","0","0","0","300000008","0","0","0","130","0","0","0","50000","0","0","0","0"
"5000","210701","0","怪奇怪靈","60","0","0","0","25000","0","0","0","35000","750001002","0","0","0","1","5000","0","50000000","320","0","0","1","0","0","0","0","0","0","200000011","0","0","0","0","0","0","0","0","0","0","0","0"
"0","217300","0","爆裂敵人","100","0","0","0","0","0","0","100","0","750001003","0","100","0","1","0","0","1000000","500","0","0","1","0","100","0","150","0","0","300000008","0","0","0","0","0","9000","0","0","0","250","0","0"
"2000","316507","0","哀執的植物羊","60","0","0","0","50000","0","0","50000","30000","750001101","0","50000","0","1","2000","0","180000000","380","0","0","1","0","50000","0","0","0","0","300000025","0","0","0","180","0","0","0","50000","0","0","0","50000"
"0","217300","0","爆裂敵人","100","0","0","0","0","0","0","200","0","750001102","0","50","0","1","0","0","1000000","500","0","0","1","0","200","0","150","0","0","300000008","0","0","0","0","0","9000","0","0","0","250","0","0"
"6000","313802","0","阿澤爾德","60","0","0","0","50000","0","0","50000","25000","750001201","0","50000","0","1","6000","0","150000000","383","0","0","1","0","50000","0","0","0","0","300000008","0","0","0","180","0","50000","0","50000","0","0","0","50000"
"200","210803","0","萬能人偶","60","0","0","0","50000","0","0","400","25000","750001202","0","0","0","1","200","0","1500000","323","0","0","1","0","50000","0","0","0","0","200000001","0","0","0","0","0","0","0","0","0","0","0","0"
"200","210804","0","萬能人偶","60","0","0","0","50000","0","0","400","25000","750001203","0","0","0","1","200","0","3000000","323","0","0","1","0","50000","0","0","0","0","200000001","0","0","0","0","0","0","0","0","0","0","0","0"
"200","210805","0","萬能人偶","60","0","0","0","50000","0","0","400","25000","750001204","0","0","0","1","200","0","6000000","323","0","0","1","0","50000","0","0","0","0","200000001","0","0","0","0","0","0","0","0","0","0","0","0"
"200","210803","0","萬能人偶","60","0","0","0","50000","0","0","400","25000","750001205","0","0","0","1","200","0","3000000","323","0","0","1","0","50000","0","0","0","0","200000001","0","0","0","0","0","0","0","0","0","0","0","0"
"200","210804","0","萬能人偶","60","0","0","0","50000","0","0","400","25000","750001206","0","0","0","1","200","0","6000000","323","0","0","1","0","50000","0","0","0","0","200000001","0","0","0","0","0","0","0","0","0","0","0","0"
"200","210805","0","萬能人偶","60","0","0","0","50000","0","0","400","25000","750001207","0","0","0","1","200","0","12000000","323","0","0","1","0","50000","0","0","0","0","200000001","0","0","0","0","0","0","0","0","0","0","0","0"
"200","210803","0","萬能人偶","60","0","0","0","50000","0","0","400","25000","750001208","0","0","0","1","200","0","4500000","323","0","0","1","0","50000","0","0","0","0","200000001","0","0","0","0","0","0","0","0","0","0","0","0"
"200","210804","0","萬能人偶","60","0","0","0","50000","0","0","400","25000","750001209","0","0","0","1","200","0","9000000","323","0","0","1","0","50000","0","0","0","0","200000001","0","0","0","0","0","0","0","0","0","0","0","0"
"200","210805","0","萬能人偶","60","0","0","0","50000","0","0","400","25000","750001210","0","0","0","1","200","0","18000000","323","0","0","1","0","50000","0","0","0","0","200000001","0","0","0","0","0","0","0","0","0","0","0","0"
"0","217300","0","爆裂敵人","100","0","0","0","0","0","0","100","0","750001211","0","100","0","1","0","0","1000000","500","0","0","1","0","100","0","150","0","0","300000008","0","0","0","0","0","9000","0","0","0","250","0","0"
"360","309805","0","霸瞳皇帝","100","0","0","0","38000","0","0","38000","34000","760100101","34000","38000","0","1","360","0","40000000","450","0","0","1","0","38000","0","0","0","0","300000008","0","0","0","30","0","0","0","38000","0","0","0","0"
"0","217300","0","爆裂敵人","100","0","0","0","0","0","0","200","0","760100102","0","100","0","1","0","0","1000000","500","0","0","1","0","200","0","150","0","0","300000009","0","0","0","0","0","9000","0","0","0","250","0","0"
"420","309805","0","霸瞳皇帝","100","0","0","0","41000","0","0","41000","38000","760100201","38000","41000","0","1","420","0","60000000","453","0","0","1","0","41000","0","0","0","0","300000008","0","0","0","30","0","0","0","41000","0","0","0","0"
"0","217300","0","爆裂敵人","100","0","0","0","0","0","0","200","0","760100202","0","100","0","1","0","0","1000000","500","0","0","1","0","200","0","150","0","0","300000009","0","0","0","0","0","9000","0","0","0","250","0","0"
"480","309805","0","霸瞳皇帝","100","0","0","0","44000","0","0","44000","42000","760100301","42000","44000","0","1","480","0","80000000","456","0","0","1","0","44000","0","0","0","0","300000008","0","0","0","30","0","0","0","44000","0","0","0","0"
"0","217300","0","爆裂敵人","100","0","0","0","0","0","0","200","0","760100302","0","100","0","1","0","0","1000000","500","0","0","1","0","200","0","150","0","0","300000009","0","0","0","0","0","9000","0","0","0","250","0","0"
"540","309805","0","霸瞳皇帝","100","0","0","0","47000","0","0","47000","46000","760100401","46000","47000","0","1","540","0","100000000","459","0","0","1","0","47000","0","0","0","0","300000008","0","0","0","30","0","0","0","47000","0","0","0","0"
"0","217300","0","爆裂敵人","100","0","0","0","0","0","0","200","0","760100402","0","100","0","1","0","0","1000000","500","0","0","1","0","200","0","150","0","0","300000009","0","0","0","0","0","9000","0","0","0","250","0","0"
"600","309805","0","霸瞳皇帝","100","0","0","0","50000","0","0","50000","50000","760100501","50000","50000","0","1","600","0","120000000","462","0","0","1","0","50000","0","0","0","0","300000008","0","0","0","30","0","0","0","50000","0","0","0","0"
"0","217300","0","爆裂敵人","100","0","0","0","0","0","0","200","0","760100502","0","100","0","1","0","0","1000000","500","0","0","1","0","200","0","150","0","0","300000009","0","0","0","0","0","9000","0","0","0","250","0","0"
"900","309805","0","霸瞳皇帝","100","0","0","0","106000","0","0","53000","34000","760100601","34000","53000","0","1","900","0","350000000","504","0","0","1","0","53000","0","0","0","0","300000008","0","0","0","30","0","0","0","53000","0","0","0","0"
"0","217300","0","爆裂敵人","100","0","0","0","0","0","0","400","0","760100602","0","100","0","1","0","0","1000000","500","0","0","1","0","400","0","150","0","0","300000009","0","0","0","0","0","9000","0","0","0","250","0","0"
"0","217308","0","瑪那的脈流","100","0","0","0","0","0","0","30","0","760100603","0","30","0","1","0","0","1000000","500","0","0","1","0","30","0","0","0","0","300000009","0","0","0","0","0","0","0","0","0","0","0","0"
"0","217308","0","爆裂敵人","100","0","0","0","10000","0","0","0","0","760100604","0","0","0","1","0","0","1000000","500","0","0","1","0","0","0","0","0","0","300000009","0","0","0","0","0","0","0","0","0","0","0","0"
"0","217305","0","爆裂敵人","100","0","0","0","100","0","0","0","0","760100605","0","0","0","1","0","0","1000000","500","0","0","1","0","0","0","0","0","0","300000009","0","0","0","0","0","0","0","0","0","0","0","0"
"1000","309805","0","霸瞳皇帝","100","0","0","0","112000","0","0","56000","38000","760100701","38000","56000","0","1","1000","0","400000000","513","0","0","1","0","56000","0","0","0","0","300000008","0","0","0","30","0","0","0","56000","0","0","0","0"
"0","217300","0","爆裂敵人","100","0","0","0","0","0","0","450","0","760100702","0","100","0","1","0","0","1000000","500","0","0","1","0","450","0","150","0","0","300000009","0","0","0","0","0","9000","0","0","0","250","0","0"
"1100","309805","0","霸瞳皇帝","100","0","0","0","118000","0","0","59000","42000","760100801","42000","59000","0","1","1100","0","450000000","522","0","0","1","0","59000","0","0","0","0","300000008","0","0","0","30","0","0","0","59000","0","0","0","0"
"0","217300","0","爆裂敵人","100","0","0","0","0","0","0","500","0","760100802","0","100","0","1","0","0","1000000","500","0","0","1","0","500","0","150","0","0","300000009","0","0","0","0","0","9000","0","0","0","250","0","0"
"1200","309805","0","霸瞳皇帝","100","0","0","0","124000","0","0","62000","46000","760100901","46000","62000","0","1","1200","0","500000000","531","0","0","1","0","62000","0","0","0","0","300000008","0","0","0","30","0","0","0","62000","0","0","0","0"
"0","217300","0","爆裂敵人","100","0","0","0","0","0","0","550","0","760100902","0","100","0","1","0","0","1000000","500","0","0","1","0","550","0","150","0","0","300000009","0","0","0","0","0","9000","0","0","0","250","0","0"
"1300","309805","0","霸瞳皇帝","100","0","0","0","130000","0","0","65000","50000","760101001","50000","65000","0","1","1300","0","550000000","540","0","0","1","0","65000","0","0","0","0","300000008","0","0","0","30","0","0","0","65000","0","0","0","0"
"0","217300","0","爆裂敵人","100","0","0","0","0","0","0","600","0","760101002","0","100","0","1","0","0","1000000","500","0","0","1","0","600","0","150","0","0","300000009","0","0","0","0","0","9000","0","0","0","250","0","0"
"360","313902","0","贊恩","100","0","0","0","38000","0","0","38000","7000","760200101","0","38000","0","1","360","0","50000000","450","0","0","1","0","38000","0","0","0","0","300000008","0","0","0","60","0","38000","0","38000","0","0","0","38000"
"0","217300","0","爆裂敵人","100","0","0","0","0","0","0","150","0","760200102","0","50","0","1","0","0","1000000","500","0","0","1","0","150","0","150","0","0","300000009","0","0","0","0","0","9000","0","0","0","250","0","0"
"420","313902","0","贊恩","100","0","0","0","41000","0","0","41000","9000","760200201","0","41000","0","1","420","0","65000000","453","0","0","1","0","41000","0","0","0","0","300000008","0","0","0","60","0","41000","0","41000","0","0","0","41000"
"0","217300","0","爆裂敵人","100","0","0","0","0","0","0","150","0","760200202","0","50","0","1","0","0","1000000","500","0","0","1","0","150","0","150","0","0","300000009","0","0","0","0","0","9000","0","0","0","250","0","0"
"480","313902","0","贊恩","100","0","0","0","44000","0","0","44000","11000","760200301","0","44000","0","1","480","0","80000000","456","0","0","1","0","44000","0","0","0","0","300000008","0","0","0","60","0","44000","0","44000","0","0","0","44000"
"0","217300","0","爆裂敵人","100","0","0","0","0","0","0","150","0","760200302","0","50","0","1","0","0","1000000","500","0","0","1","0","150","0","150","0","0","300000009","0","0","0","0","0","9000","0","0","0","250","0","0"
"540","313902","0","贊恩","100","0","0","0","47000","0","0","47000","13000","760200401","0","47000","0","1","540","0","95000000","459","0","0","1","0","47000","0","0","0","0","300000008","0","0","0","60","0","47000","0","47000","0","0","0","47000"
"0","217300","0","爆裂敵人","100","0","0","0","0","0","0","150","0","760200402","0","50","0","1","0","0","1000000","500","0","0","1","0","150","0","150","0","0","300000009","0","0","0","0","0","9000","0","0","0","250","0","0"
"600","313902","0","贊恩","100","0","0","0","50000","0","0","50000","15000","760200501","0","50000","0","1","600","0","110000000","462","0","0","1","0","50000","0","0","0","0","300000008","0","0","0","60","0","50000","0","50000","0","0","0","50000"
"0","217300","0","爆裂敵人","100","0","0","0","0","0","0","150","0","760200502","0","50","0","1","0","0","1000000","500","0","0","1","0","150","0","150","0","0","300000009","0","0","0","0","0","9000","0","0","0","250","0","0"
"660","313902","0","贊恩","100","0","0","0","52000","0","0","52000","16000","760200601","0","52000","0","1","660","0","240000000","504","0","0","1","0","52000","0","0","0","0","300000008","0","0","0","60","0","52000","0","52000","0","0","0","52000"
"0","217300","0","爆裂敵人","100","0","0","0","0","0","0","200","0","760200602","0","50","0","1","0","0","1000000","500","0","0","1","0","200","0","150","0","0","300000009","0","0","0","0","0","9000","0","0","0","250","0","0"
"720","313902","0","贊恩","100","0","0","0","54000","0","0","54000","18000","760200701","0","54000","0","1","720","0","280000000","513","0","0","1","0","54000","0","0","0","0","300000008","0","0","0","60","0","54000","0","54000","0","0","0","54000"
"0","217300","0","爆裂敵人","100","0","0","0","0","0","0","250","0","760200702","0","50","0","1","0","0","1000000","500","0","0","1","0","250","0","150","0","0","300000009","0","0","0","0","0","9000","0","0","0","250","0","0"
"780","313902","0","贊恩","100","0","0","0","56000","0","0","56000","22000","760200801","0","56000","0","1","780","0","320000000","522","0","0","1","0","56000","0","0","0","0","300000008","0","0","0","60","0","56000","0","56000","0","0","0","56000"
"0","217300","0","爆裂敵人","100","0","0","0","0","0","0","300","0","760200802","0","50","0","1","0","0","1000000","500","0","0","1","0","300","0","150","0","0","300000009","0","0","0","0","0","9000","0","0","0","250","0","0"
"840","313902","0","贊恩","100","0","0","0","58000","0","0","58000","26000","760200901","0","58000","0","1","840","0","360000000","531","0","0","1","0","58000","0","0","0","0","300000008","0","0","0","60","0","58000","0","58000","0","0","0","58000"
"0","217300","0","爆裂敵人","100","0","0","0","0","0","0","350","0","760200902","0","50","0","1","0","0","1000000","500","0","0","1","0","350","0","150","0","0","300000009","0","0","0","0","0","9000","0","0","0","250","0","0"
"900","313902","0","贊恩","100","0","0","0","60000","0","0","60000","30000","760201001","0","60000","0","1","900","0","400000000","540","0","0","1","0","60000","0","0","0","0","300000008","0","0","0","60","0","60000","0","60000","0","0","0","60000"
"0","217300","0","爆裂敵人","100","0","0","0","0","0","0","400","0","760201002","0","50","0","1","0","0","1000000","500","0","0","1","0","400","0","150","0","0","300000009","0","0","0","0","0","9000","0","0","0","250","0","0"
"350","317901","0","彌勒","100","0","0","0","38000","0","0","38000","0","760300101","6000","38000","0","1","350","0","200000000","486","0","0","1","0","38000","0","0","0","0","300000008","0","0","0","120","0","38000","0","38000","0","0","0","38000"
"0","217300","0","爆裂敵人","100","0","0","0","0","0","0","450","0","760300102","0","100","0","1","0","0","1000000","500","0","0","1","0","450","0","150","0","0","300000009","0","0","0","0","0","0","0","0","0","250","0","0"
"450","317901","0","彌勒","100","0","0","0","41000","0","0","41000","0","760300201","7000","41000","0","1","450","0","250000000","495","0","0","1","0","41000","0","0","0","0","300000008","0","0","0","120","0","41000","0","41000","0","0","0","41000"
"0","217300","0","爆裂敵人","100","0","0","0","0","0","0","500","0","760300202","0","100","0","1","0","0","1000000","500","0","0","1","0","500","0","150","0","0","300000009","0","0","0","0","0","0","0","0","0","250","0","0"
"550","317901","0","彌勒","100","0","0","0","44000","0","0","44000","0","760300301","8000","44000","0","1","550","0","300000000","504","0","0","1","0","44000","0","0","0","0","300000008","0","0","0","120","0","44000","0","44000","0","0","0","44000"
"0","217300","0","爆裂敵人","100","0","0","0","0","0","0","550","0","760300302","0","100","0","1","0","0","1000000","500","0","0","1","0","550","0","150","0","0","300000009","0","0","0","0","0","0","0","0","0","250","0","0"
"650","317901","0","彌勒","100","0","0","0","47000","0","0","47000","0","760300401","9000","47000","0","1","650","0","350000000","513","0","0","1","0","47000","0","0","0","0","300000008","0","0","0","120","0","47000","0","47000","0","0","0","47000"
