39180a316025a09361021c7262750ca871253bcd5e5cda56b7dbad12190c04a9,c1c56688115ad850f210e4a55a9428c18f33fa61da1a15d4f58051b322eb87d3,c92c596bbb8bb107fb25dca06fe10ca2e1781790ab4a13526b38fdadc61796a4,ab42a61ba8368ffb39a477d220950181c076f029b3e3c2eca8e35fd926a09eb9,5dca05da008afc5cbb0e3548f1e414551ed9953be8245aba2c54db93e2cfacd2,7925b914f4f3473353866f7a5a2b0403e3dc24dbf8939a5757968ccbbb66490b,27f76c88e1ee48157e4eb7699f466b52c9e9f252987c41299082e647f8540ccf,14811fd6aa29184c4e4e7026173b21e88c4327c3350f79d6e245d952208fd3ca,84d47e209932b26bc8680c17c433e6cd1de75f19e1b629aea520406963ef3329,27e31a5ca8da4a1e7ab2f06b57d78f7950c00ebd3be7b4ec66fdc3bc6827b748,104fdf6d71f5e811800db40066a67175f9e4695e535ab3f7c8c523e44e4ad49e
"10101","10101021","0","16","0","1","2003010","0","閱覽主線劇情第3章全部","10101021","1"
"10101","10101022","0","11","0","1","12004001","0","通過主線冒險（HARD） 4-1","10101022","1"
"10101","10101023","0","4","0","3","105901","0","將可可蘿升到★3","10101023","1"
"10101","10101024","0","11","0","1","11006014","0","通過主線冒險（NORMAL） 6-14","10101024","1"
"10101","10101025","0","11","0","1","11007014","99010","通過主線冒險（NORMAL） 7-14","10101025","1"
"10101","10101026","0","17","0","24","1010101","0","將主線劇情第1部step1任務全部通關","10101026","1"
"10102","10102001","0","11","0","1","11009002","99010","通過主線冒險（NORMAL） 9-2","10102001","1"
"10102","10102002","0","16","0","1","2004010","0","閱覽主線劇情第4章全部","10102002","1"
"10102","10102003","0","13","0","1","18001","0","通過1次聖跡調查冒險","10102003","1"
"10102","10102004","0","5","0","1","105801","0","裝備貪吃佩可的專用裝備１","10102004","1"
"10102","10102005","0","5","0","1","105901","0","裝備可可蘿的專用裝備１","10102005","1"
"10102","10102006","0","11","0","1","12006001","0","通過主線冒險（HARD） 6-1","10102006","1"
"10102","10102007","0","4","0","3","100201","0","將優衣升到★3","10102007","1"
"10102","10102008","99010","11","0","1","11009015","31058","通過主線冒險（NORMAL） 9-15","10102008","1"
"10102","10102009","0","4","0","4","105801","0","將貪吃佩可升到★4","10102009","1"
"10102","10102010","99018","11","0","1","11010017","99010","通過主線冒險（NORMAL） 10-17","10102010","1"
"10102","10102011","0","16","0","1","2005010","0","閱覽主線劇情第5章全部","10102011","1"
"10102","10102012","99018","11","0","1","11011017","99010","通過主線冒險（NORMAL） 11-17","10102012","1"
"10102","10102013","0","17","0","12","1010201","0","將主線劇情第1部step2任務全部通關","10102013","1"
"10103","10103001","0","11","0","1","12008001","0","通過主線冒險（HARD） 8-1","10103001","1"
"10103","10103002","0","4","0","4","100201","0","將優衣升到★4","10103002","1"
"10103","10103003","0","16","0","1","2006099","0","閱覽主線劇情第6章全部","10103003","1"
"10103","10103004","99010","11","0","1","11012017","31059","通過主線冒險（NORMAL） 12-17","10103004","1"
"10103","10103005","0","4","0","4","105901","0","將可可蘿升到★4","10103005","1"
"10103","10103006","0","11","0","1","11013017","0","通過主線冒險（NORMAL） 13-17","10103006","1"
"10103","10103007","0","11","0","1","11014014","0","通過主線冒險（NORMAL） 14-14","10103007","1"
"10103","10103008","0","4","0","4","101001","0","將真步升到★4","10103008","1"
"10103","10103009","0","16","0","1","2007099","0","閱覽主線劇情第7章全部","10103009","1"
"10103","10103010","0","11","0","1","11015014","0","通過主線冒險（NORMAL） 15-14","10103010","1"
"10103","10103011","0","4","0","4","102801","0","將咲戀升到★4","10103011","1"
"10103","10103012","0","17","0","11","1010301","0","將主線劇情第1部step3任務全部通關","10103012","1"
"10104","10104001","0","11","0","1","11016014","0","通過主線冒險（NORMAL） 16-14","10104001","1"
"10104","10104002","0","4","0","4","104301","0","將真琴升到★4","10104002","1"
"10104","10104003","0","16","0","1","2008099","0","閱覽主線劇情第8章全部","10104003","1"
"10104","10104004","0","11","0","1","11017014","0","通過主線冒險（NORMAL） 17-14","10104004","1"
"10104","10104005","0","3","0","8","1058","0","將與貪吃佩可的羈絆Rank升到8","10104005","1"
"10104","10104006","0","4","0","5","105801","0","將貪吃佩可升到★5","10104006","1"
"10104","10104007","0","11","0","1","11018014","0","通過主線冒險（NORMAL） 18-14","10104007","1"
"10104","10104008","0","4","0","5","105901","0","將可可蘿升到★5","10104008","1"
"10104","10104009","0","16","0","1","2009099","0","閱覽主線劇情第9章全部","10104009","1"
"10104","10104010","0","13","0","1","19001","0","通過1次神殿調查冒險","10104010","1"
"10104","10104011","0","11","0","1","12018003","0","通過主線冒險（HARD） 18-3","10104011","1"
"10104","10104012","0","11","0","1","13018001","0","通過主線冒險（VERY HARD） 18-1","10104012","1"
"10104","10104013","0","4","0","6","105801","0","將貪吃佩可升到★6","10104013","1"
"10104","10104014","0","17","0","13","1010401","0","將主線劇情第1部step4任務全部通關","10104014","1"
"10105","10105001","0","11","0","1","11019014","0","通過主線冒險（NORMAL） 19-14","10105001","1"
"10105","10105002","0","4","0","4","104901","0","將靜流升到★4","10105002","1"
"10105","10105003","0","11","0","1","11020014","0","通過主線冒險（NORMAL） 20-14","10105003","1"
"10105","10105004","0","16","0","1","2010099","0","閱覽主線劇情第10章全部","10105004","1"
"10105","10105005","0","11","0","1","11021014","0","通過主線冒險（NORMAL） 21-14","10105005","1"
"10105","10105006","0","4","0","5","100201","0","將優衣升到★5","10105006","1"
"10105","10105007","0","11","0","1","11022014","0","通過主線冒險（NORMAL） 22-14","10105007","1"
"10105","10105008","0","16","0","1","2011099","0","閱覽主線劇情第11章全部","10105008","1"
"10105","10105009","0","11","0","1","13018002","0","通過主線冒險（VERY HARD） 18-2","10105009","1"
"10105","10105010","0","4","0","6","105901","0","將可可蘿升到★6","10105010","1"
"10105","10105011","0","17","0","10","1010501","0","將主線劇情第1部step5任務全部通關","10105011","1"
"10106","10106001","0","11","0","1","11023014","0","通過主線冒險（NORMAL） 23-14","10106001","1"
"10106","10106002","0","11","0","1","11024014","0","通過主線冒險（NORMAL） 24-14","10106002","1"
"10106","10106003","0","16","0","1","2012099","0","閱覽主線劇情第12章全部","10106003","1"
"10106","10106004","0","11","0","1","13018003","0","通過主線冒險（VERY HARD） 18-3","10106004","1"
"10106","10106005","0","4","0","6","106001","0","將凱留升到★6","10106005","1"
"10106","10106006","0","11","0","1","11025014","0","通過主線冒險（NORMAL） 25-14","10106006","1"
"10106","10106007","0","4","0","4","101101","0","將璃乃升到★4","10106007","1"
"10106","10106008","0","11","0","1","11026014","0","通過主線冒險（NORMAL） 26-14","10106008","1"
"10106","10106009","0","16","0","1","2013099","0","閱覽主線劇情第13章全部","10106009","1"
"10106","10106010","0","17","0","9","1010601","0","將主線劇情第1部step6任務全部通關","10106010","1"
"10107","10107001","0","11","0","1","11027014","0","通過主線冒險（NORMAL） 27-14","10107001","1"
"10107","10107002","0","34","0","1","1","0","進行任一角色的角色Lv突破極限","10107002","1"
"10107","10107003","0","11","0","1","11028014","0","通過主線冒險（NORMAL） 28-14","10107003","1"
"10107","10107004","0","16","0","1","2014099","0","閱覽主線劇情第14章全部","10107004","1"
"10107","10107005","0","11","0","1","11029014","0","通過主線冒險（NORMAL） 29-14","10107005","1"
"10107","10107006","0","11","0","1","11030014","0","通過主線冒險（NORMAL） 30-14","10107006","1"
"10107","10107007","0","15","0","1","9000001","0","通關王都終末決戰","10107007","1"
"10107","10107008","0","16","0","1","2015009","0","閱覽主線劇情第15章全部","10107008","1"
"10201","10201001","0","11","0","1","11031014","0","通過主線冒險（NORMAL） 31-14","10201001","1"
"10201","10201002","0","11","0","1","11032014","0","通過主線冒險（NORMAL） 32-14","10201002","1"
"10201","10201003","0","16","0","1","2101014","0","閱覽主線劇情第2部第1章全部","10201003","1"
"10201","10201004","0","11","0","1","11033014","0","通過主線冒險（NORMAL） 33-14","10201004","1"
"10201","10201005","0","11","0","1","11034014","0","通過主線冒險（NORMAL） 34-14","10201005","1"
"10201","10201006","0","16","0","1","2102099","0","閱覽主線劇情第2部第2章全部","10201006","1"
"10201","10201007","0","11","0","1","11035014","0","通過主線冒險（NORMAL） 35-14","10201007","1"
"10201","10201008","0","17","0","7","1020101","0","將主線劇情第2部step1任務全部通關","10201008","1"
"10202","10202001","0","11","0","1","11036014","0","通過主線冒險（NORMAL） 36-14","10202001","1"
"10202","10202002","0","11","0","1","11037014","0","通過主線冒險（NORMAL） 37-14","10202002","1"
"10202","10202003","0","16","0","1","2103099","0","閱覽主線劇情第2部第3章全部","10202003","1"
"10202","10202004","0","5","0","1","106401","0","裝備雪菲的專用裝備１","10202004","1"
"10202","10202005","0","11","0","1","11038014","0","通過主線冒險（NORMAL） 38-14","10202005","1"
"10202","10202006","0","11","0","1","11039014","0","通過主線冒險（NORMAL）39-14","10202006","1"
"10202","10202007","0","16","0","1","2104099","0","閱覽主線劇情第2部第4章全部","10202007","1"
"10202","10202008","0","11","0","1","11040014","0","通過主線冒險（NORMAL）40-14","10202008","1"
"10202","10202009","0","17","0","8","1020201","0","將主線劇情第2部step2任務全部通關","10202009","1"
"10203","10203001","0","11","0","1","11041014","0","通過主線冒險（NORMAL）41-14","10203001","1"
"10203","10203002","0","16","0","1","2105099","0","閱覽主線劇情第2部第5章全部","10203002","1"
"10203","10203003","0","11","0","1","11042014","0","通過主線冒險（NORMAL）42-14","10203003","1"
"10203","10203004","0","11","0","1","11043014","0","通過主線冒險（NORMAL）43-14","10203004","1"
"10203","10203005","0","16","0","1","2106099","0","閱覽主線劇情第2部第6章全部","10203005","1"
"10203","10203006","0","11","0","1","11044014","0","通過主線冒險（NORMAL）44-14","10203006","1"
"10203","10203007","0","11","0","1","11045014","0","通過主線冒險（NORMAL）45-14","10203007","1"
"10203","10203008","0","16","0","1","2107099","0","閱覽主線劇情第2部第7章全部","10203008","1"
"10203","10203009","0","17","0","8","1020301","0","將主線劇情第2部step3任務全部通關","10203009","1"
"10204","10204001","0","11","0","1","11046014","0","通過主線冒險（NORMAL）46-14","10204001","1"
"10204","10204002","0","11","0","1","11047014","0","通過主線冒險（NORMAL）47-14","10204002","1"
"10204","10204003","0","16","0","1","2108099","0","閱覽主線劇情第2部第8章全部","10204003","1"
"10204","10204004","0","4","0","4","106401","0","將雪菲升到★4","10204004","1"
"10204","10204005","0","11","0","1","11048014","0","通過主線冒險（NORMAL）48-14","10204005","1"
"10204","10204006","0","11","0","1","11049014","0","通過主線冒險（NORMAL）49-14","10204006","1"
"10204","10204007","0","11","0","1","11050014","0","通過主線冒險（NORMAL）50-14","10204007","1"
"10204","10204008","0","16","0","1","2109099","0","閱覽主線劇情第2部第9章全部","10204008","1"
"10204","10204009","0","4","0","5","106401","0","將雪菲升到★5","10204009","1"
"10204","10204010","0","17","0","9","1020401","0","將主線劇情第2部step4任務全部通關","10204010","1"
"10205","10205001","0","11","0","1","11051014","0","通過主線冒險（NORMAL）51-14","10205001","1"
"10205","10205002","0","11","0","1","11052014","0","通過主線冒險（NORMAL）52-14","10205002","1"
"10205","10205003","0","16","0","1","2110099","0","閱覽主線劇情第2部第10章全部","10205003","1"
"10205","10205004","0","11","0","1","11053014","0","通過主線冒險（NORMAL）53-14","10205004","1"
"10205","10205005","0","11","0","1","11054014","0","通過主線冒險（NORMAL）54-14","10205005","1"
"10205","10205006","0","16","0","1","2111099","0","閱覽主線劇情第2部第11章全部","10205006","1"
"10205","10205007","0","11","0","1","11055014","0","通過主線冒險（NORMAL）55-14","10205007","1"
"10205","10205008","0","11","0","1","11056014","0","通過主線冒險（NORMAL）56-14","10205008","1"
"10205","10205009","0","16","0","1","2112099","0","閱覽主線劇情第2部第12章全部","10205009","1"
"10205","10205010","0","11","0","1","11057014","0","通過主線冒險（NORMAL）57-14","10205010","1"
"10205","10205011","0","11","0","1","11058014","0","通過主線冒險（NORMAL）58-14","10205011","1"
"10205","10205012","0","16","0","1","2113099","0","閱覽主線劇情第2部第13章全部","10205012","1"
"10205","10205013","0","17","0","12","1020501","0","將主線劇情第2部step5任務全部通關","10205013","1"
"10206","10206001","0","11","0","1","11059014","0","通過主線冒險（NORMAL）59-14","10206001","1"
"10206","10206002","0","16","0","1","2114099","0","閱覽主線劇情第2部第14章全部","10206002","1"
"10206","10206003","0","4","0","6","106401","0","將雪菲升到★6","10206003","1"
"10206","10206004","0","6","0","1","105801","0","裝備貪吃佩可的專用裝備２","10206004","1"
"10206","10206005","0","6","0","1","106001","0","裝備凱留的專用裝備２","10206005","1"
"10206","10206006","0","6","0","1","105901","0","裝備可可蘿的專用裝備２","10206006","1"
"10206","10206007","0","11","0","1","11060014","0","通過主線冒險（NORMAL）60-14","10206007","1"
"10206","10206008","0","16","0","1","2115099","0","閱覽主線劇情第2部第15章全部","10206008","1"
"10206","10206009","0","11","0","1","11061014","0","通過主線冒險（NORMAL）61-14","10206009","1"
"10206","10206010","0","11","0","1","11062014","0","通過主線冒險（NORMAL）62-14","10206010","1"
"10206","10206011","0","15","0","1","9000003","0","通關終炎的理想鄉","10206011","1"
"10206","10206012","0","16","0","1","2116099","0","閱覽主線劇情第2部第16章全部","10206012","1"
"10206","10206013","0","17","0","12","1020601","0","將主線劇情第2部step6任務全部通關","10206013","1"
"10207","10207001","0","11","0","1","11063001","0","通過主線冒險（NORMAL）63-1","10207001","1"
"10207","10207002","0","19","0","1","10207002","0","通過紅焰的深域1-1","10207002","1"
"10207","10207003","0","19","0","1","10207003","0","通過蒼波的深域1-1","10207003","1"
"10207","10207004","0","19","0","1","10207004","0","通過翠嵐的深域1-1","10207004","1"
"10207","10207005","0","19","0","1","10207005","0","通過珀天的深域1-1","10207005","1"
"10207","10207006","0","19","0","1","10207006","0","通過紫冥的深域1-1","10207006","1"
"10301","10301001","0","11","0","1","11063010","0","通過主線冒險（NORMAL）63-10","10301001","1"
"10301","10301002","0","16","0","1","2201099","0","閱覽主線劇情第3部第1章全部","10301002","1"
"10301","10301003","0","14","0","1","31004","0","征服地下城「蒼海孤塔」","10301003","1"
"10301","10301004","0","11","0","1","11064010","0","通過主線冒險（NORMAL）64-10","10301004","1"
"10301","10301005","0","16","0","1","2202099","0","閱覽主線劇情第3部第2章全部","10301005","1"
"10301","10301006","0","11","0","1","11065010","0","通過主線冒險（NORMAL）65-10","10301006","1"
"10301","10301007","0","16","0","1","2203099","0","閱覽主線劇情第3部第3章全部","10301007","1"
"10301","10301008","0","11","0","1","12063001","0","通過主線冒險（HARD）63-1","10301008","1"
"10301","10301009","0","17","0","8","1030101","0","將主線劇情第3部前篇step1任務全部通關","10301009","1"
"10302","10302001","0","11","0","1","11066010","0","通過主線冒險（NORMAL）66-10","10302001","1"
"10302","10302002","0","16","0","1","2204099","0","閱覽主線劇情第3部第4章全部","10302002","1"
"10302","10302003","0","14","0","1","31005","0","征服地下城「毒瘴闇稜」","10302003","1"
"10302","10302004","0","11","0","1","11067010","0","通過主線冒險67-10（NORMAL）","10302004","1"
"10302","10302005","0","16","0","1","2205099","0","閱覽主線劇情第3部第5章全部","10302005","1"
"10302","10302006","0","11","0","1","11068010","0","通過主線冒險68-10（NORMAL）","10302006","1"
"10302","10302007","0","16","0","1","2206099","0","閱覽主線劇情第3部第6章全部","10302007","1"
"10302","10302008","0","19","0","1","20101001","0","在深域冒險中通過任何屬性的1-10","10302008","1"
"10302","10302009","0","17","0","8","1030201","0","將主線劇情第3部前篇step2任務全部通關","10302009","1"
"10303","10303001","0","11","0","1","11069010","0","通過主線冒險69-10（NORMAL）","10303001","1"
"10303","10303002","0","16","0","1","2207099","0","閱覽主線劇情第3部第7章全部","10303002","1"
"10303","10303003","0","14","0","1","31006","0","征服地下城「綠龍骸嶺」","10303003","1"
"10303","10303004","0","11","0","1","11070010","0","通過主線冒險70-10（NORMAL）","10303004","1"
"10303","10303005","0","16","0","1","2208099","0","閱覽主線劇情第3部第8章全部","10303005","1"
"10303","10303006","0","11","0","1","11072001","0","通過主線冒險（NORMAL）72-1","10303006","1"
"10303","10303007","0","25","0","1","75000001","0","通關記憶領域第1層","10303007","1"
"10303","10303008","0","39","0","1","76010001","0","通關霸瞳皇帝的領域第1層","10303008","1"
"10303","10303009","0","17","0","8","1030301","0","將主線劇情第3部前篇step3任務全部通關","10303009","1"
"10304","10304001","0","11","0","1","13063001","0","通過主線冒險（VERY HARD）63-1","10304001","1"
"10304","10304002","0","11","0","1","11072010","0","通過主線冒險72-10（NORMAL）","10304002","1"
"10304","10304003","0","14","0","1","31007","0","征服地下城「天上浮游城」","10304003","1"
"10304","10304004","0","25","0","1","75000002","0","通關記憶領域第2層","10304004","1"
"10304","10304005","0","39","0","1","76020001","0","通關贊恩的領域第1層","10304005","1"
"10304","10304006","0","15","0","1","9000004","0","通關煉獄之叛亂","10304006","1"
"10304","10304007","0","16","0","1","2209099","0","閱覽主線劇情第3部第9章全部","10304007","1"
"10304","10304008","0","19","0","1","10304008","0","在深域冒險中通過任何屬性的2-10","10304008","1"
"10304","10304009","0","17","0","8","1030401","0","將主線劇情第3部前篇step4任務全部通關","10304009","1"
"10305","10305001","0","14","0","1","31008","0","征服地下城「砂瀑底都」","10305001","1"
"10305","10305002","0","25","0","1","75000003","0","通關記憶領域第3層","10305002","1"
"10305","10305003","0","19","0","1","10305003","0","通過紅焰的深域3-10","10305003","1"
"10305","10305004","0","19","0","1","10305004","0","通過蒼波的深域3-10","10305004","1"
"10305","10305005","0","19","0","1","10305005","0","通過翠嵐的深域3-10","10305005","1"
"10305","10305006","0","19","0","1","10305006","0","通過珀天的深域3-10","10305006","1"
"10305","10305007","0","19","0","1","10305007","0","通過紫冥的深域3-10","10305007","1"
"20101","20101001","0","20","0","1","0","0","登入1次","20101001","2"
"20101","20101002","0","20","0","2","0","0","登入2次","20101002","2"
"20101","20101003","0","20","0","3","0","0","登入3次","20101003","2"
"20101","20101004","0","21","0","500","0","0","消耗500體力","20101004","2"
"20101","20101005","0","21","0","1000","0","0","消耗1000體力","20101005","2"
"20101","20101006","0","21","0","1500","0","0","消耗1500體力","20101006","2"
"20101","20101007","0","27","0","100","0","0","提升角色的技能等級共100次","20101007","2"
"20101","20101008","25021","28","0","1","0","99010","進行1次公主騎士強化","20101008","2"
"20101","20101009","0","22","0","1","0","0","進行1次究極鍊成","20101009","2"
"20101","20101010","0","23","0","1","0","0","抽1次專精轉蛋","20101010","2"
"20101","20101011","0","16","0","1","2201001","0","閱覽主線劇情第3部第1章第1話","20101011","2"
"20101","20101012","0","14","0","1","31009","0","征服地下城「蔚藍王寨」","20101012","2"
"20101","20101013","0","11","0","1","11065001","0","通過主線冒險（NORMAL）65-1","20101013","2"
"20101","20101014","0","24","0","1","0","0","通過1次黎明界迷宮","20101014","2"
"20101","20101015","0","19","0","1","20101001","0","在深域冒險中通過任何屬性的1-10","20101015","2"
"20101","20101016","0","11","0","1","11072001","0","通過主線冒險（NORMAL）72-1","20101016","2"
"20101","20101017","0","25","0","1","75000001","0","通關記憶領域第1層","20101017","2"
"20101","20101018","0","17","0","17","2010101","0","達成所有任務","20101018","2"
"20201","20201001","0","20","0","1","0","0","登入1次","20201001","2"
"20201","20201002","0","20","0","3","0","0","登入3次","20201002","2"
"20201","20201003","0","20","0","5","0","0","登入5次","20201003","2"
"20201","20201004","0","20","0","10","0","0","登入10次","20201004","2"
"20201","20201005","0","20","0","15","0","0","登入15次","20201005","2"
"20201","20201006","0","27","0","100","0","0","提升角色的技能等級共100次","20201006","2"
"20201","20201007","25021","28","0","1","0","99010","進行1次公主騎士強化","20201007","2"
"20201","20201008","0","42","0","10","0","0","將連結RANK合計提升10","20201008","2"
"20201","20201009","0","22","0","1","0","0","進行1次究極鍊成","20201009","2"
"20201","20201010","0","23","0","1","0","0","抽1次專精轉蛋","20201010","2"
"20201","20201011","0","72","0","10","0","0","在戰鬥競技場或公主競技場合計戰鬥10次","20201011","2"
"20201","20201012","0","14","0","1","31009","0","征服地下城「蔚藍王寨」","20201012","2"
"20201","20201013","0","24","0","1","0","0","通過1次黎明界迷宮","20201013","2"
"20201","20201014","0","19","0","1","20201014","0","在深域冒險中通過任何屬性的4-1","20201014","2"
"20201","20201015","0","11","0","1","11072001","0","通過主線冒險（NORMAL）72-1","20201015","2"
"20201","20201016","0","25","0","1","75000005","0","通關記憶領域第5層","20201016","2"
"20201","20201017","0","71","0","3","0","0","完成3次追憶之戰域 追憶戰‧霸","20201017","2"
"20201","20201018","0","17","0","17","2020101","0","達成所有任務","20201018","2"
"20301","20301001","0","20","0","1","0","0","登入1次","20301001","2"
"20301","20301002","0","20","0","3","0","0","登入3次","20301002","2"
"20301","20301003","0","20","0","5","0","0","登入5次","20301003","2"
"20301","20301004","0","20","0","10","0","0","登入10次","20301004","2"
"20301","20301005","0","20","0","15","0","0","登入15次","20301005","2"
"20301","20301006","0","27","0","100","0","0","提升角色的技能等級共100次","20301006","2"
"20301","20301007","25021","28","0","1","0","99010","進行1次公主騎士強化","20301007","2"
"20301","20301008","0","42","0","10","0","0","將連結RANK合計提升10","20301008","2"
"20301","20301009","0","22","0","1","0","0","進行1次究極鍊成","20301009","2"
"20301","20301010","0","23","0","1","0","0","抽1次專精轉蛋","20301010","2"
"20301","20301011","0","72","0","10","0","0","在戰鬥競技場或公主競技場合計戰鬥10次","20301011","2"
"20301","20301012","0","14","0","1","31009","0","征服地下城「蔚藍王寨」","20301012","2"
"20301","20301013","0","24","0","1","0","0","通過1次黎明界迷宮","20301013","2"
"20301","20301014","0","19","0","1","20201014","0","在深域冒險中通過任何屬性的4-1","20301014","2"
"20301","20301015","0","11","0","1","11072001","0","通過主線冒險（NORMAL）72-1","20301015","2"
"20301","20301016","0","25","0","1","75000005","0","通關記憶領域第5層","20301016","2"
"20301","20301017","0","71","0","3","0","0","完成3次追憶之戰域 追憶戰‧霸","20301017","2"
"20301","20301018","0","17","0","17","2030101","0","達成所有任務","20301018","2"
"30101","30101001","0","74","0","1","1017","0","登入活動1天","30101001","301"
"30101","30101002","0","1","0","30","139201","0","將美穗（少戰）升到Lv30","30101002","301"
"30101","30101003","0","2","0","4","139201","0","將美穗（少戰）升到RANK4","30101003","301"
"30101","30101004","0","79","0","30","139201","0","將美穗（少戰）的必殺技升到Lv30","30101004","301"
"30101","30101005","0","3","0","4","1392","0","將與美穗（少戰）的羈絆Rank升到4","30101005","301"
"30101","30101006","0","73","0","1","5216000","0","閱覽活動劇情序幕","30101006","301"
"30101","30101007","0","76","0","500","1017","99010","消耗活動獎勵券500張","30101007","301"
"30101","30101008","0","75","0","10","1017","0","完成10次活動冒險","30101008","301"
"30101","30101009","0","21","0","500","0","0","消耗500體力","30101009","301"
"30101","30101010","0","88","0","4","0","0","完成4次探索冒險","30101010","301"
"30101","30101011","0","89","0","1","0","0","挑戰1次地下城","30101011","301"
"30101","30101012","0","90","0","1","0","0","在戰鬥競技場戰鬥1次","30101012","301"
"30101","30101013","0","17","0","12","3010101","0","將step1任務全部通關","30101013","301"
"30102","30102001","0","4","0","2","139201","0","將美穗（少戰）升到★2","30102001","301"
"30102","30102002","0","1","0","50","139201","0","將美穗（少戰）升到Lv50","30102002","301"
"30102","30102003","0","2","0","6","139201","0","將美穗（少戰）升到RANK6","30102003","301"
"30102","30102004","0","79","0","50","139201","0","將美穗（少戰）的必殺技升到Lv50","30102004","301"
"30102","30102005","0","74","0","2","1017","0","登入活動2天","30102005","301"
"30102","30102006","0","75","0","30","1017","0","完成30次活動冒險","30102006","301"
"30102","30102007","0","76","0","1500","1017","99010","消耗活動獎勵券1500張","30102007","301"
"30102","30102008","0","73","0","1","5216004","0","閱覽活動劇情 第3話","30102008","301"
"30102","30102009","0","80","0","1","1392001","0","閱覽美穗（少戰）的角色劇情第1話","30102009","301"
"30102","30102010","0","56","0","100","0","0","提升角色的Lv共100次","30102010","301"
"30102","30102011","0","87","0","10","0","0","提升角色的RANK共10次","30102011","301"
"30102","30102012","0","27","0","300","0","0","提升角色的技能等級共300次","30102012","301"
"30102","30102013","0","21","0","1500","0","0","消耗1500體力","30102013","301"
"30102","30102014","0","88","0","8","0","0","完成8次探索冒險","30102014","301"
"30102","30102015","0","89","0","2","0","0","挑戰2次地下城","30102015","301"
"30102","30102016","0","90","0","5","0","0","在戰鬥競技場戰鬥5次","30102016","301"
"30102","30102017","0","91","0","5","0","0","在公主競技場戰鬥5次","30102017","301"
"30102","30102018","0","17","0","17","3010201","0","將step2任務全部通關","30102018","301"
"30103","30103001","0","4","0","3","139201","0","將美穗（少戰）升到★3","30103001","301"
"30103","30103002","0","74","0","5","1017","0","登入活動5天","30103002","301"
"30103","30103003","0","75","0","100","1017","0","完成100次活動冒險","30103003","301"
"30103","30103004","0","73","0","1","5216008","0","閱覽活動劇情終幕","30103004","301"
"30103","30103005","0","80","0","1","1392002","0","閱覽美穗（少戰）的角色劇情第2話","30103005","301"
"30103","30103006","0","76","0","2000","1017","99010","消耗活動獎勵券2000張","30103006","301"
"30103","30103007","0","77","0","1","139301","0","請將真穗（少戰）編入隊伍，打倒活動Boss(SCENARIO)","30103007","301"
"30103","30103008","0","56","0","200","0","0","提升角色的Lv共200次","30103008","301"
"30103","30103009","0","87","0","20","0","0","提升角色的RANK共20次","30103009","301"
