276d902bd654b27cf600e84a297804421c5a2cf4411d1e7eba0c07e4bd1f8c4f,bdae1ff806c5aee30ac593d0b85cfb9edc004db8a8ad6f89374841577bd8c048,9b11a341626b037742d35af9b7a7368f42e7a38081be46c976a7d4db6b48db2b,d6763e32641952379a62eb684b7edff944280aee8b8cfa7c9731fb5e218c26f0,ee8a851b20c28d8e0c0614400991c7d4a14211079e9cfc68a322c9366417881f,3c5bebbacf086afe0932e180175fc286ccd52c0b02a521be9af0aec132c6b843,5b155672581878b9e22a68525e7a487ce3b4c93212fa1c20e2c0ddea83762d8b,d02214b0d194f90bf3f2198e0edfe1be6f4dedd45794f4e8d8c905257cb94061,8321850fd99cf610f5a1baba3cc5767141194a01fd25fa7fc5edccc24dd03610,cc42707985b8e8c3a8ec1ded2912843cc7cdaeeb041980294acecf5addbe03ee,2054ea3620e9cecd843db9eaca8be4406d28787b576e404852fd8fe5c95c7f2f,4d397a56e24a93b0e4570b811a845b327422b9eec462fa46969058d8123c8203,37daa16aa36f7c202ec7a33633171ae617d10822ea84243c9444ba511f24c82e,a0f7de513ee967ed8c3186d460dfb74cff3d32e16ad2963b1868cd5d28456049,832c7a76a7879ffac446377a8bcdd453dc7001645c8676352cf2f356fea3d864,c3f2b62aa7fe0de3b56333488911dcec8927c94844eb002b51fbf7a482f01f71,8d832b5db196678c076adc59cfcaa8c8c590a1e0a51b6c1c974cb6f7d03e2317,63bcf94232f9720b3ff921dfc675f943f5be398319956a7a4daa0e1ad1181b08,8deeeccbc011dee328236779d027ec0ef436785f3881b89e3fcec7ccd1718ee0,0b8768eec46f10af742e41ff92f0574cc19aae5ad6c136ee208506e0b7ea57d9,8cf9066d36fa93dc617847f89cff39e79768659c7f597e4305824eda340e4736,528ca0d6dcb5d5de1ad3d740d337aad9381ca8ce347b7e9ba644e31f3d7b16ec,70da7d2298e2924c7b15817786d8044171c810d007fc25e4deb1ab929b38d028,af703c318eb68650d1a5e51e9ef5a8bba387dfda12aff34382195bff46027bd1
"3","0","0","0","0","0","0","1002","1","1001","1","0","10610101","1001","0","1002","106101","9","1","1002","0","0","1001","0"
"2","0","0","0","0","0","0","2001","2001","0","0","0","10610102","0","0","0","106101","3","0","0","0","0","2002","0"
"4","0","0","1002","0","0","0","1001","1","1002","1","1","10630101","1002","0","1002","106301","11","1001","1","0","0","1002","0"
"5","0","0","1","0","0","0","2001","1002","1002","1001","1002","10640101","1","0","1","106401","11","1","1001","0","0","1001","0"
"8","0","1001","1","0","1","1","1002","1001","1001","1","1002","10650101","1","1002","1002","106501","16","1002","1001","0","1","1001","0"
"3","0","0","0","0","0","0","1001","1","1","1001","0","10660101","1002","0","1","106601","9","1002","1","0","0","1002","0"
"4","0","0","0","0","0","0","2001","1002","1002","1","1002","10670101","1","0","1001","106701","10","1","1001","0","0","1001","0"
"3","0","0","0","0","0","0","1002","1","1001","1","0","10680101","1001","0","1002","106801","9","1","1002","0","0","1001","0"
"8","0","0","0","0","0","0","2002","2002","2001","2002","0","10680102","2003","0","2001","106801","9","2003","2003","0","0","2001","0"
"3","0","2001","1002","0","1001","0","1002","2001","1002","2001","1001","10690101","2001","0","1001","106901","13","1001","2001","0","0","1001","0"
"3","0","1","1002","0","1001","0","1002","1","1002","1","1001","10700101","1","0","1001","107001","13","1001","1","0","0","1001","0"
"3","0","1","1001","0","1002","0","1001","1","1001","1","1002","10710101","1","0","1002","107101","13","1002","1","0","0","1002","0"
"3","0","1","1001","0","1002","0","1001","1","1","1","1","10750101","1","0","1001","107501","13","1001","1002","0","0","1002","0"
"4","0","0","1002","0","0","0","1001","1","1002","1","1","10760101","1002","0","1002","107601","11","1001","1","0","0","1002","0"
"3","0","1","1001","0","1002","0","1001","1","1","1001","1","10770101","1","0","1","107701","13","1002","1","0","0","1002","0"
"3","0","1","1002","0","1001","0","1002","1","1","1001","1","10780101","1001","0","1002","107801","13","1002","1","0","0","1001","0"
"4","0","0","1","0","0","0","1002","1","1","1","1","10790101","1002","0","1002","107901","11","1001","1","0","0","1001","0"
"3","0","0","0","0","0","0","1002","1","1001","1002","0","10800101","0","0","1","108001","8","1","1001","0","0","1001","0"
"3","0","0","1002","0","0","0","1001","1","1002","1001","1","10810101","1001","0","1","108101","11","1002","1","0","0","1002","0"
"9","0","1002","1","0","1001","1","1002","1","1002","1","1002","10820101","1","1002","1002","108201","17","1","1001","1001","1","1001","0"
"3","0","0","0","0","0","0","1002","1","1","1002","1001","10830101","1002","0","1","108301","10","1001","1","0","0","1001","0"
"3","0","0","0","0","0","0","1001","1","1","1001","0","10840101","0","0","1","108401","7","1002","0","0","0","1002","0"
"3","0","0","0","0","0","0","1002","1","1","1002","0","10850101","0","0","1","108501","7","1001","0","0","0","1001","0"
"3","0","0","0","0","0","0","1001","1","0","1002","0","10860101","0","0","1001","108601","5","0","0","0","0","1002","0"
"3","0","1002","1","0","1","0","1001","1","1","1001","1","10870101","1001","0","1002","108701","13","1002","1","0","0","1002","0"
"4","0","0","0","0","0","0","1002","1","1001","1","1001","10880101","1","0","1002","108801","10","1","1002","0","0","1001","0"
"3","0","0","0","0","0","0","1001","1001","1","1002","0","10890101","0","0","1","108901","6","0","0","0","0","1002","0"
"3","0","0","0","0","0","0","1002","1","1","1002","0","10900101","0","0","1","109001","7","1001","0","0","0","1001","0"
"4","0","0","1001","0","0","0","1002","1001","1001","1002","1","10910101","1002","0","1","109101","11","1","1","0","0","1","0"
"3","0","0","0","0","0","0","1002","1","1","1002","0","10920101","0","0","1","109201","7","1001","0","0","0","1001","0"
"3","0","0","0","0","0","0","1001","1","1001","1","0","10930101","0","0","1002","109301","6","0","0","0","0","1001","0"
"4","0","0","1001","0","0","0","1002","1001","1001","1002","1","10940101","1002","0","1","109401","11","1","1","0","0","1","0"
"3","0","0","0","0","0","0","1002","1","1","1002","0","10950101","0","0","1","109501","7","1001","0","0","0","1001","0"
"4","0","0","0","0","0","0","1002","1","1","1001","0","10960101","0","0","1002","109601","7","1001","0","0","0","1001","0"
"5","0","0","0","0","0","0","1001","1001","1","1","0","10970101","1002","0","1002","109701","9","1001","1","0","0","1","0"
"3","0","0","0","0","0","0","1002","1","1","1002","0","10980101","0","0","1","109801","7","1001","0","0","0","1001","0"
"3","0","0","1002","0","0","0","1001","1","1001","1","1","10990101","1001","0","1001","109901","11","1002","1","0","0","1002","0"
"3","0","0","1002","0","0","0","1001","2001","1001","2001","2001","10990102","1001","0","1001","109901","11","1002","2001","0","0","1002","0"
"11","0","1","1001","0","0","0","1001","1001","1","1001","1002","11000101","1001","0","1","110001","12","1001","1","0","0","1","0"
"1","0","0","0","0","0","0","1001","1002","0","0","0","11000102","0","0","0","110001","3","0","0","0","0","1001","0"
"3","0","0","0","0","0","0","1002","1","1","1002","0","11010101","0","0","1","110101","7","1001","0","0","0","1001","0"
"4","0","0","0","0","0","0","1001","1002","1002","1","0","11020101","0","0","1","110201","6","0","0","0","0","1","0"
"4","0","0","0","0","0","0","1001","1002","1002","1","0","11030101","1002","0","1","110301","9","1","1","0","0","1","0"
"3","0","0","0","0","0","0","1002","1","1","1002","0","11040101","0","0","1","110401","7","1001","0","0","0","1001","0"
"4","0","0","1001","0","0","0","1002","1","1001","1","1","11050101","1002","0","1002","110501","11","1001","1","0","0","1001","0"
"3","0","0","1001","0","0","0","1002","1","1","1002","1","11060101","1002","0","1","110601","11","1001","1","0","0","1001","0"
"3","0","0","0","0","0","0","1002","1","1","1002","0","11070101","0","0","1","110701","7","1001","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","1","1","1002","0","11080101","0","0","1","110801","6","0","0","0","0","1002","0"
"4","0","0","0","0","0","0","1001","1002","1002","1","0","11090101","0","0","1","110901","6","0","0","0","0","1","0"
"4","0","0","0","0","0","0","1001","1","1002","1","0","11100101","0","0","1001","111001","8","1","1","0","0","1002","0"
"3","0","0","0","0","0","0","1002","1","1","1002","0","11110101","0","0","1","111101","7","1001","0","0","0","1001","0"
"3","0","1002","1","0","0","0","1001","1","1","1002","1001","11120101","1","0","1001","111201","12","1001","1002","0","0","1002","0"
"4","0","0","0","0","0","0","1002","1001","1","1001","0","11130101","0","0","1002","111301","7","1001","0","0","0","1001","0"
"7","0","0","1001","0","0","0","2001","1","1001","1002","1","11140101","1002","0","1001","111401","11","1","1","0","0","1001","0"
"3","0","1","1001","0","1002","0","1001","1","1001","1","1002","11150101","1","0","1002","111501","13","1002","1","0","0","1002","0"
"2","0","0","1001","0","0","0","1001","1","1","1002","1","11160101","1","0","1","111601","11","1","1002","0","0","1002","0"
"3","0","1002","1001","0","0","0","1002","1","1","1002","1","11170101","1","0","1001","111701","12","1001","1002","0","0","1001","0"
"3","0","1002","1001","0","0","0","1001","1","1002","1","1","11180101","1002","0","1001","111801","12","1001","1","0","0","1002","0"
"3","0","0","1001","0","0","0","1002","1","1","1002","1","11190101","1002","0","1","111901","11","1001","1","0","0","1001","0"
"3","0","0","0","0","0","0","1002","1","1","1002","0","11200101","0","0","1001","112001","8","1001","1","0","0","1001","0"
"5","0","0","1","0","0","0","1002","1","1001","1","1002","11210101","1001","0","1002","112101","11","1","1","0","0","1001","0"
"3","0","0","0","0","0","0","1002","1","1","1002","0","11220101","0","0","1","112201","7","1001","0","0","0","1001","0"
"3","0","0","0","0","0","0","1001","1","1","1001","0","11230101","0","0","1","112301","7","1002","0","0","0","1002","0"
"3","0","0","0","0","0","0","1001","1","1","1001","0","11240101","0","0","1","112401","7","1002","0","0","0","1002","0"
"4","0","0","0","0","0","0","1002","1","1001","1","0","11250101","0","0","1002","112501","7","1","0","0","0","1001","0"
"4","0","0","0","0","0","0","1001","1001","1","1001","0","11260101","0","0","1002","112601","8","1001","1","0","0","1","0"
"3","0","0","0","0","0","0","1001","1002","1","1002","0","11270101","1","0","1","112701","9","1002","1","0","0","1002","0"
"5","0","1","1002","0","0","0","1001","1","1002","1001","1","11280101","1001","0","1002","112801","12","1","1002","0","0","1002","0"
"3","0","0","1","0","0","0","1001","1001","1","1002","1","11290101","1002","0","1","112901","11","1001","1","0","0","1002","0"
"3","0","0","1001","0","0","0","1002","1","1001","1","1","11300101","1","0","1002","113001","11","1","1002","0","0","1001","0"
"7","0","1","1001","0","1002","0","1001","1","1002","1","1","11310101","1002","0","1001","113101","13","1001","1","0","0","1","0"
"3","0","0","0","0","0","0","1001","1","1002","1","0","11320101","1002","0","1001","113201","9","1001","1","0","0","1002","0"
"3","0","0","1001","0","0","0","1002","1","1","1002","1","11330101","1002","0","1","113301","11","1001","1","0","0","1001","0"
"4","0","1001","1","0","0","0","1001","1001","1","1002","1002","11340101","1","0","1","113401","12","1001","1","0","0","1002","0"
"3","0","1001","1","0","1002","0","1001","1","1002","1001","1","11350101","1002","0","1","113501","13","1","1001","0","0","1002","0"
"3","0","1001","1","0","1002","0","1002","1","1","1001","1002","11360101","1","0","1002","113601","13","1002","1001","0","0","1001","0"
"3","0","1001","1","0","1002","0","1001","1","1","1002","1","11370101","1002","0","1001","113701","13","1","1001","0","0","1002","0"
"3","0","1","1001","0","1002","0","1001","1","1","1002","1002","11380101","1","0","1001","113801","13","1001","1002","0","0","1002","0"
"5","0","0","1002","0","0","0","1002","1","1","1001","1","11390101","1001","0","1002","113901","11","1002","1","0","0","1001","0"
"3","0","0","1001","0","0","0","1002","1","1001","1","1","11400101","1001","0","1002","114001","11","1","1002","0","0","1001","0"
"5","0","0","0","0","0","0","1002","1001","1","1","1001","11410101","1","0","1002","114101","10","1001","1002","0","0","1","0"
"6","0","1","1001","0","1002","0","1001","1002","1","1002","1","11420101","1","0","1001","114201","13","1001","1002","0","0","1","0"
"3","0","1001","1","0","0","0","1002","1","1002","1","1002","11430101","1001","0","1001","114301","12","1001","1","0","0","1001","0"
"4","0","0","0","0","0","0","1001","1","1002","1","1002","11440101","1","0","1002","114401","10","1","1002","0","0","1002","0"
"4","0","0","0","0","0","0","1001","1002","1002","1","1","11450101","1002","0","1001","114501","10","1001","1","0","0","1","0"
"4","0","0","0","0","0","0","1002","1","1","1002","0","11460101","0","0","1","114601","7","1001","0","0","0","1001","0"
"4","0","0","0","0","0","0","1001","1","1002","1","1002","11470101","1","0","1002","114701","10","1","1002","0","0","1002","0"
"6","0","1001","1","0","1","1","1001","1002","1001","1","1001","11500101","1","1002","1001","115001","17","1","1002","1001","1","1","0"
"3","0","1","1002","0","1001","0","1002","1","1002","1","1001","11550101","1","0","1001","115501","13","1001","1","0","0","1001","0"
"6","0","0","0","0","0","0","1002","1","1","1002","1002","11560101","1001","0","1001","115601","10","1001","1","0","0","1001","0"
"3","0","1","1001","0","0","0","1001","1","1002","1","1002","11570101","1","0","1001","115701","12","1001","1","0","0","1002","0"
"2","0","0","0","0","0","0","2003","0","0","0","0","11580101","0","0","0","115801","2","0","0","0","0","2003","0"
"1","0","0","0","0","0","0","2001","2002","0","0","0","11580102","0","0","0","115801","3","0","0","0","0","1","0"
"1","0","0","0","0","0","0","1001","1002","0","1002","0","11580103","0","0","1","115801","5","0","0","0","0","1","0"
"3","0","0","0","0","0","0","1001","1","1","1001","0","11590101","0","0","1002","115901","8","1002","1","0","0","1002","0"
"4","0","0","0","0","0","0","1002","1","1002","1","0","11600101","1","0","1001","116001","9","1","1001","0","0","1001","0"
"2","0","0","0","0","0","0","1001","1","1","1002","0","11620101","0","0","1001","116201","6","0","0","0","0","1002","0"
"3","0","0","0","0","0","0","1002","1001","0","1","0","11630101","0","0","1","116301","5","0","0","0","0","1","0"
"4","0","0","0","0","0","0","1002","2001","2001","1001","2001","11640101","1001","0","1002","116401","10","1002","2001","0","0","1001","0"
"3","0","0","0","0","0","0","1001","1","1","1002","0","11650101","1002","0","1001","116501","9","1001","1","0","0","1002","0"
"3","0","0","0","0","0","0","1002","1","1","1001","0","11660101","1","0","1002","116601","9","1002","1001","0","0","1001","0"
"4","0","0","0","0","0","0","1001","1","1002","1","1002","11670101","1","0","1001","116701","10","1","1001","0","0","1002","0"
"3","0","0","1","0","0","0","1002","1","1001","1002","1002","11680101","1001","0","1001","116801","11","1","1","0","0","1001","0"
"12","0","1001","1","1","1","1","1002","1","1002","1","1001","11690101","1002","1001","1002","116901","19","1001","1","1002","1","1002","1001"
"3","0","0","0","0","0","0","1002","1","1002","1","0","11700101","1","0","1001","117001","9","1","1001","0","0","1001","0"
"5","0","1","1001","0","1002","0","1","1002","1","1001","1","11710101","1","0","1","117101","12","1001","1002","0","0","1001","0"
"6","0","1002","1","0","0","0","1001","1001","1","1001","1002","11720101","1","0","1","117201","12","1002","1001","0","0","1","0"
"7","0","1001","1","0","1","1","1001","1","1002","1","1002","11730101","1","1002","1001","117301","16","1","1001","0","0","1002","0"
"4","0","0","0","0","0","0","1002","1001","1","1001","1001","11740101","1","0","1","117401","10","1002","1","0","0","1","0"
"3","0","0","0","0","0","0","1001","1","1002","1","0","11750101","1002","0","1001","117501","9","1001","1","0","0","1002","0"
"6","0","1","1002","0","1001","1002","1","1001","1","1002","1","11760101","1001","1","1","117601","16","1002","1","0","0","1002","0"
"6","0","1","1002","0","1001","1002","1002","1","1","1001","1001","11770101","1","1","1002","117701","17","1002","1001","1001","1","1001","0"
"5","0","0","0","0","0","0","1002","1","1","1001","0","11780101","1","0","1002","117801","9","1001","1002","0","0","1001","0"
"3","0","0","0","0","0","0","1002","1","1002","1","0","11790101","1002","0","1001","117901","9","1","1001","0","0","1001","0"
"4","0","1","1001","0","1001","0","1001","1001","1001","1002","1","11800101","1002","0","1","118001","13","1","1001","0","0","1002","0"
"4","0","0","0","0","0","0","1001","1","1002","1","1002","11810101","1","0","1001","118101","10","1","1001","0","0","1002","0"
"8","0","2001","1002","0","1001","1001","1002","1001","1002","1001","1001","11820101","1001","1001","1002","118201","16","1001","2001","0","0","2001","0"
"4","0","0","0","0","0","0","1002","2001","2001","1001","2001","11850101","1001","0","1002","118501","10","1002","2001","0","0","1001","0"
"3","0","0","0","0","0","0","2001","1002","0","0","0","11860101","0","0","1001","118601","4","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1001","1001","0","0","0","11860102","0","0","0","118601","3","0","0","0","0","1002","0"
"2","0","0","0","0","0","0","1001","1001","0","0","0","11860103","0","0","0","118601","3","0","0","0","0","1002","0"
"3","0","0","0","0","0","0","1002","1","1","1001","0","11900101","1001","0","1002","119001","9","1","1002","0","0","1001","0"
"3","0","0","0","0","0","0","1001","1002","1","1001","0","11910101","0","0","1","119101","7","1002","0","0","0","1","0"
"3","0","0","0","0","0","0","1002","1","1","1002","0","11920101","0","0","1","119201","7","1001","0","0","0","1001","0"
"3","0","0","0","0","0","0","1001","1","1","1002","0","11930101","1","0","1001","119301","9","1001","1002","0","0","1002","0"
"4","0","0","0","0","0","0","1002","1","1002","1","0","11990101","0","0","1001","119901","8","1001","1","0","0","1001","0"
"3","0","0","0","0","0","0","1001","1","1","1002","0","12000101","0","0","1","120001","7","1001","0","0","0","1002","0"
"4","0","0","0","0","0","0","1001","1","1001","1","0","12070101","0","0","1002","120701","7","1","0","0","0","1002","0"
"1","0","0","0","0","0","0","2002","1","0","0","0","12070102","0","0","2002","120701","4","0","0","0","0","2001","0"
"9","0","1001","1","1","1","1002","2001","1001","1","1001","1","12080101","1001","1","1","120801","18","1002","1","1","0","1002","0"
"3","0","0","0","0","0","0","1001","1","1002","1","0","12090101","0","0","1001","120901","7","1001","0","0","0","1002","0"
"4","0","0","0","0","0","0","1002","1","1001","1","0","12100101","0","0","1002","121001","8","1002","1","0","0","1001","0"
"3","0","0","0","0","0","0","1002","1","1001","1","0","12110101","1001","0","1002","121101","9","1002","1","0","0","1001","0"
"4","0","0","0","0","0","0","1002","1","1","1001","1","12120101","1001","0","1002","121201","10","1002","1","0","0","1001","0"
"5","0","0","2001","0","0","0","2001","1002","1002","1001","2001","12120102","1002","0","2001","121201","11","2001","1001","0","0","1001","0"
"5","0","0","0","0","0","0","1002","1001","1","1002","0","12130101","0","0","1","121301","8","1001","1","0","0","1","0"
"4","0","0","0","0","0","0","1002","1","1001","1","1001","12140101","1","0","1002","121401","10","1","1002","0","0","1001","0"
"3","0","0","0","0","0","0","1002","1","1","1001","0","12150101","0","0","1002","121501","8","1002","1","0","0","1001","0"
"3","0","0","0","0","0","0","1002","1001","1","1001","0","12160101","1001","0","1","121601","9","1","1002","0","0","1001","0"
"3","0","0","0","0","0","0","1001","1","1","1002","0","12190101","1","0","1001","121901","9","1001","1002","0","0","1002","0"
"2","0","0","0","0","0","0","2001","1","0","1","0","12200101","0","0","1002","122001","5","0","0","0","0","1001","0"
"3","0","0","0","0","0","0","1002","1","1","1001","0","12210101","0","0","1","122101","8","1002","1001","0","0","1001","0"
"3","0","0","1","0","0","0","1002","1","1","1001","1002","12220101","1","0","1002","122201","11","1002","1001","0","0","1001","0"
"3","0","0","0","0","0","0","1001","1","1","1001","0","12230101","0","0","1002","122301","8","1002","1","0","0","1002","0"
"2","0","0","0","0","0","0","2001","2001","0","0","0","12230102","0","0","0","122301","3","0","0","0","0","2002","0"
"3","0","0","1002","0","0","0","1001","1","1001","1","1001","12240101","1","0","1001","122401","11","1002","1","0","0","1002","0"
"3","0","0","0","0","0","0","1002","1","1","1001","0","12250101","1001","0","1002","122501","9","1002","1","0","0","1001","0"
"8","0","1002","1","0","1","0","1001","1","1001","1","1002","12260101","1001","0","1001","122601","13","1","1","0","0","1002","0"
"5","0","0","1","0","0","0","2001","1002","1002","1001","1","12270101","1002","0","1","122701","11","1","1001","0","0","1001","0"
