9a531177a7cf13c5ac9ad35ea85c93c4b49ee12783b493d4e769767f5f5d71df,f5fb0871ca03fd568642b21597e611351c4347b6518a2537367f7127d005e905,12f6fac326389e41eec13ccbbac845c586acd1630549b0b38b61c1e01e939659,c00b0dfc6cb043db29b974dadab0ba2ccdb3742a69b2f5edd2a95cf6d92a5ddb,940a103008d797810e48fdc8de3ad980d5c4ea0ef93d72a203d2a483c653bf00,74e0eb7d73e04c10cd7251b3085ef722ab8cd886aacc64e3b3940bfa69b49963,e2505fba188f732b18445bc2c2c469035f4654d9eb4540cc51bfd3a75da50345,78f46c0f0fcb335757240d0250994d06e57430f8f37295680833ce6716a161e0,e891aadfd540b90c0dc8237c05bbfe5bfcb7485eade68d74502a8e1dd29dc5c8,8980fa9a3ecf7901114f42740e0971ccf599ecce5e8d95e7f56bf8dd03125367,d71e4993d0cc7709c355f96c81c811449d4f4d33db31377a09c413de54e144a3,49fe6b1dcc82d05e29fc29f149a38cadaff658dd46cfdb83222d5e76b68ea8d1,39ba8c061b9e71772d103297ffd4777e56b2470f42be288c470a3a3a28f6d9de,f78298a9a28652a8be8daa6b306c07879159d7dc94fef7531e93dec13359603e,b0cc60cba48f4ae91a361f6a7d9d769f785d13fd1704c802cd4361bd38e2ddee,27bb7bd6baef20f8ca5abf4d5e497a3a04e338305ba35b81417329d7f0c0dc17,9936f7fdb334bee48ee4554b6547c1f4f65186ca438b6e2e94bcbc08fd58133e,7ec47858c6541a1df8ec43f97ce584fcf3d2bd4dc4dc5c1ab67660176f087a07,6a3e1b37ba9c5b5ddf804ecf028e32454395055e011ed6b24492f76eb02df5d3,5094307605a13dc6b38492c55579ea9a443b1edbd058689d08c2bb2c5b4ba192,1179aa157eaf67add47da7c28e481143249328dcc9a2ee895ec0dcc006f91e01,7733f463babf801d27711003496a048b4e5c33164ab0da1d2ef8c9a2342b4628,1a59e3a251a42bd9ec9cb1e0d962e28d947cd01e561710514a74bde946915d3c,b314dcd75a6be89f0cda8acdbab94f91d05b86f5bb8a5268136482cdb0adba80,9f4ed3a1cce5e626d5992f04d2aef33e30861fccac997f1bf0da6d668cfb2a4d,a44d1b7b846e96ff091b721da48d9c1061b5cd87845f9e5737225b68cf8bf14b,0bb4bc1a8123f090d83ac9c4e6b80d17b3d2bf4e14cfc415b101c5cb82e59c0b,d3ccf650a4617d9967387354787ec6c661a63bb11ff3e35feabdc10693bf59dd,9ab015a8bcefe26d45d84cd00c2e86d6853f332b44cae9d1bfdf4203b211b231,49f6fe8ad7d07513c99687e061178d52c6d179d32dcdaea066ba8f1a2bfb3a79,62050d72f75f99b0cf385128f73ab3be168d9d25ebe916fb0db0aca7128dcbf9,0737e5dd9daddf69510bf288e3224fed41cd9e7f18a1e35f1cd8ef7c055b24dd,fbf38a0c09987e22e2131851956e966db4c82bda047e7fc4c99d3a3e2462df7a,4b74e20d7140d207b0997ab7428ced9ef8bc7c4455bd8284552d2c403ff53051,83b7c80dd2372ba77ac3beb16f8188ccb3f4146dc49ab85fc77a85ff68db0f0c,afabfc26acf939e64cca61ecaa5308624e1faf7ee3d8a2944c3e2d0649df14af,ef6d4bae240c07c6a448a0b28329676e33a18cd7b891089970ec4196639b6e68,2c299c3dbb94a12ccebd22a237c76ce88f5a0d10f7867d0800820ebc5b14c04f,5201813805381181ae0e416b9d769231310446667afadf09382e7a445187fbed,0086db55b145deeb5a05c9be1f5adcc6009782d0568aecc7a2f365aea0a485c8,6b18204119082395195824faadbc749c11694f7e595495f4424ebc576f97dee7,abb346dead36b4f4c1de7682c6668806813779dc729c75a76499bafcbe8a8a33
"0","0","0","74","0","0","0","0","54","0","0","0","0","710000404","0","1","200000001","74","202200","74","1","926","0","0","0","0","49","10","0","1","30","1","翼耳兔","74","0","0","36","18979","0","0","0","10"
"0","0","0","74","0","0","0","0","54","0","0","0","0","710000405","0","1","200000001","74","201000","74","1","926","0","0","0","0","49","10","0","1","30","1","怨火之顱","74","0","0","36","18979","0","0","0","10"
"0","0","0","75","0","0","0","0","55","0","0","0","0","710000501","0","1","200000001","75","605001","75","1","1090","0","0","0","0","36","10","0","1","30","1","美咲的闇影","75","0","0","22","11681","0","0","0","10"
"0","0","0","75","0","0","0","0","55","0","0","0","0","710000502","0","1","200000001","75","202901","75","1","0","0","0","0","0","36","10","0","1","30","1","岩石蜥蜴","75","1328","0","54","21344","0","0","0","10"
"0","0","0","75","0","0","0","0","55","0","0","0","0","710000503","0","1","200000001","75","203100","75","1","866","0","0","0","0","49","10","0","1","30","1","幼年巨蜥","75","0","0","36","18407","0","0","0","10"
"0","0","0","75","0","0","0","0","55","0","0","0","0","710000504","0","1","200000001","75","203301","75","1","0","0","0","0","0","70","10","0","1","30","1","叢林護衛","75","2608","0","400","27466","0","0","0","10"
"0","0","0","75","0","0","0","0","55","0","0","0","0","710000505","0","1","200000001","75","204400","75","1","766","0","0","0","0","45","10","0","1","30","1","惡魔寶寶","75","0","0","32","14514","0","0","0","10"
"0","0","0","76","0","0","0","0","56","0","0","0","0","710000601","0","1","200000001","0","605201","76","1","0","0","0","0","0","25","10","0","1","30","1","莉瑪的闇影","0","1069","0","47","20765","0","0","0","10"
"0","0","0","76","0","0","0","0","56","0","0","0","0","710000602","0","1","200000001","76","600201","76","1","1232","0","0","0","0","36","10","0","1","30","1","優衣的闇影","76","0","0","20","11032","0","0","0","10"
"0","0","0","76","0","0","0","0","56","0","0","0","0","710000603","0","1","200000001","76","200500","76","1","0","0","0","0","0","36","10","0","1","30","1","狂野角鹿","76","1508","0","45","24716","0","0","0","10"
"0","0","0","76","0","0","0","0","56","0","0","0","0","710000604","0","1","200000001","76","202500","76","1","1016","0","0","0","0","49","10","0","1","30","1","洞窟蝙蝠","76","0","0","36","18407","0","0","0","10"
"0","0","0","76","0","0","0","0","56","0","0","0","0","710000605","0","1","200000001","76","203500","76","1","0","0","0","0","0","36","10","0","1","30","1","鑽頭鼴鼠","76","984","0","50","20462","0","0","0","10"
"0","0","0","77","0","0","0","0","57","0","0","0","0","710000701","0","1","200000001","77","603401","77","1","0","0","0","0","0","25","10","0","1","30","1","優花梨的闇影","77","1188","0","36","13015","0","0","0","10"
"0","0","0","77","0","0","0","0","57","0","0","0","0","710000702","0","1","200000001","77","602201","77","1","1200","0","0","0","0","38","10","0","1","30","1","依里的闇影","77","0","0","24","12330","0","0","0","10"
"0","0","0","77","0","0","0","0","57","0","0","0","0","710000703","0","1","200000001","77","202700","77","1","0","0","0","0","0","54","10","0","1","30","1","寄居蟹騎士","77","1400","0","66","18360","0","0","0","10"
"0","0","0","77","0","0","0","0","57","0","0","0","0","710000704","0","1","200000001","77","200100","77","1","0","0","0","0","0","36","10","0","1","30","1","擲岩猴","77","1010","0","41","14066","0","0","0","10"
"0","0","0","77","0","0","0","0","57","0","0","0","0","710000705","0","1","200000001","77","203500","77","1","0","0","0","0","0","36","10","0","1","30","1","鑽頭鼴鼠","77","1010","0","50","20858","0","0","0","10"
"0","0","0","78","0","0","0","0","58","0","0","0","0","710000801","0","1","200000001","78","602501","78","1","1382","0","0","0","0","42","10","0","1","30","1","鈴莓的闇影","78","0","0","23","12870","0","0","0","10"
"0","0","0","78","0","0","0","0","58","0","0","0","0","710000802","0","1","200000001","78","604001","78","1","0","0","0","0","0","24","10","0","1","30","1","碧的闇影","78","1444","0","39","12113","0","0","0","10"
"0","0","0","78","0","0","0","0","58","0","0","0","0","710000803","0","1","200000001","78","203300","78","1","0","0","0","0","0","60","10","0","1","30","1","哥布林護衛","78","1095","0","300","11681","0","0","0","10"
"0","0","0","78","0","0","0","0","58","0","0","0","0","710000804","0","1","200000001","78","202500","78","1","931","0","0","0","0","49","10","0","1","30","1","洞窟蝙蝠","78","0","0","36","18803","0","0","0","10"
"0","0","0","78","0","0","0","0","58","0","0","0","0","710000805","0","1","200000001","78","200700","78","1","1214","0","0","0","0","37","10","0","1","30","1","木靈","78","0","0","38","13273","0","0","0","10"
"0","0","0","79","0","0","0","0","59","0","0","0","0","710000901","0","1","200000001","0","605201","79","1","0","0","0","0","0","32","10","0","1","30","1","莉瑪的闇影","0","1366","0","60","26533","0","0","0","10"
"0","0","0","79","0","0","0","0","59","0","0","0","0","710000902","0","1","200000001","79","600101","79","1","0","0","0","0","0","30","10","0","1","30","1","日和的闇影","79","1654","0","44","16583","0","0","0","10"
"0","0","0","79","0","0","0","0","59","0","0","0","0","710000903","0","1","200000001","79","202700","79","1","0","0","0","0","0","54","10","0","1","30","1","寄居蟹騎士","79","1500","0","68","19390","0","0","0","10"
"0","0","0","79","0","0","0","0","59","0","0","0","0","710000904","0","1","200000001","79","202200","79","1","1150","0","0","0","0","50","10","0","1","30","1","翼耳兔","79","0","0","37","21517","0","0","0","10"
"0","0","0","79","0","0","0","0","59","0","0","0","0","710000905","0","1","200000001","79","200800","79","1","0","0","0","0","0","38","10","0","1","30","1","噬岩怪","79","1142","0","53","17194","0","0","0","10"
"0","0","0","85","0","0","0","0","65","0","0","0","0","710001001","0","1","300000008","85","302200","85","1","2700","0","0","0","0","100","10","0","1","30","1","逝者・卡拉迪翁","85","2700","0","100","144200","0","0","0","10"
"0","0","0","85","0","0","0","0","65","0","0","0","0","710001002","0","1","200000001","85","204800","85","1","1200","0","0","0","0","70","10","0","1","30","1","廢墟人偶","85","1200","0","70","28840","0","0","0","10"
"0","0","0","81","0","0","0","0","61","0","0","0","0","710001101","0","1","200000001","81","600301","81","1","0","0","0","0","0","31","10","0","1","30","1","怜的闇影","81","1797","0","50","23175","0","0","0","10"
"0","0","0","81","0","0","0","0","61","0","0","0","0","710001102","0","1","200000001","81","600401","81","1","0","0","0","0","0","33","10","0","1","30","1","禊的闇影","81","1719","0","48","23175","0","0","0","10"
"0","0","0","81","0","0","0","0","61","0","0","0","0","710001103","0","1","200000001","81","200500","81","1","0","0","0","0","0","38","10","0","1","30","1","狂野角鹿","81","1406","0","48","27361","0","0","0","10"
"0","0","0","81","0","0","0","0","61","0","0","0","0","710001104","0","1","200000001","81","203900","81","1","0","0","0","0","0","38","10","0","1","30","1","惡魔加農","81","1222","0","39","13878","0","0","0","10"
"0","0","0","81","0","0","0","0","61","0","0","0","0","710001105","0","1","200000001","81","201100","81","1","0","0","0","0","0","38","10","0","1","30","1","狗頭人","81","1074","0","43","15709","0","0","0","10"
"0","0","0","82","0","0","0","0","62","0","0","0","0","710001201","0","1","200000001","82","604001","82","1","0","0","0","0","0","29","10","0","1","30","1","碧的闇影","82","1719","0","46","15450","0","0","0","10"
"0","0","0","82","0","0","0","0","62","0","0","0","0","710001202","0","1","200000001","82","602501","82","1","1645","0","0","0","0","50","10","0","1","30","1","鈴莓的闇影","82","0","0","27","16417","0","0","0","10"
"0","0","0","82","0","0","0","0","62","0","0","0","0","710001203","0","1","200000001","82","202902","82","1","0","0","0","0","0","57","10","0","1","30","1","翠綠蜥蜴","82","1342","0","59","21527","0","0","0","10"
"0","0","0","82","0","0","0","0","62","0","0","0","0","710001204","0","1","200000001","82","201900","82","1","0","0","0","0","0","47","10","0","1","30","1","烏帕魯帕","82","1298","0","43","20857","0","0","0","10"
"0","0","0","82","0","0","0","0","62","0","0","0","0","710001205","0","1","200000001","82","202400","82","1","0","0","0","0","0","33","10","0","1","30","1","洞窟猿猴","82","1635","0","60","24967","0","0","0","10"
"0","0","0","83","0","0","0","0","63","0","0","0","0","710001301","0","1","200000001","83","602101","83","1","0","0","0","0","0","33","10","0","1","30","1","胡桃的闇影","83","1857","0","54","25029","0","0","0","10"
"0","0","0","83","0","0","0","0","63","0","0","0","0","710001302","0","1","200000001","83","605001","83","1","1635","0","0","0","0","54","10","0","1","30","1","美咲的闇影","83","0","0","33","18772","0","0","0","10"
"0","0","0","83","0","0","0","0","63","0","0","0","0","710001303","0","1","200000001","83","202700","83","1","0","0","0","0","0","64","10","0","1","30","1","寄居蟹騎士","83","1475","0","85","22619","0","0","0","10"
"0","0","0","83","0","0","0","0","63","0","0","0","0","710001304","0","1","200000001","83","200700","83","1","1332","0","0","0","0","43","10","0","1","30","1","木靈","83","0","0","43","17879","0","0","0","10"
"0","0","0","83","0","0","0","0","63","0","0","0","0","710001305","0","1","200000001","83","201900","83","1","0","0","0","0","0","58","10","0","1","30","1","烏帕魯帕","83","1175","0","50","21633","0","0","0","10"
"0","0","0","84","0","0","0","0","64","0","0","0","0","710001401","0","1","200000001","84","600101","84","1","0","0","0","0","0","35","10","0","1","30","1","日和的闇影","84","1941","0","52","20858","0","0","0","10"
"0","0","0","84","0","0","0","0","64","0","0","0","0","710001402","0","1","200000001","84","602201","84","1","1706","0","0","0","0","54","10","0","1","30","1","依里的闇影","84","0","0","33","18772","0","0","0","10"
"0","0","0","84","0","0","0","0","64","0","0","0","0","710001403","0","1","200000001","84","202901","84","1","0","0","0","0","0","43","10","0","1","30","1","岩石蜥蜴","84","1456","0","58","21433","0","0","0","10"
"0","0","0","84","0","0","0","0","64","0","0","0","0","710001404","0","1","200000001","84","202400","84","1","0","0","0","0","0","35","10","0","1","30","1","洞窟猿猴","84","1642","0","61","25362","0","0","0","10"
"0","0","0","84","0","0","0","0","64","0","0","0","0","710001405","0","1","200000001","84","200100","84","1","0","0","0","0","0","43","10","0","1","30","1","擲岩猴","84","887","0","53","16250","0","0","0","10"
"0","0","0","85","0","0","0","0","65","0","0","0","0","710001501","0","1","200000001","85","600301","85","1","0","0","0","0","0","37","10","0","1","30","1","怜的闇影","85","2157","0","60","27810","0","0","0","10"
"0","0","0","85","0","0","0","0","65","0","0","0","0","710001502","0","1","200000001","85","600201","85","1","2053","0","0","0","0","60","10","0","1","30","1","優衣的闇影","85","0","0","32","19699","0","0","0","10"
"0","0","0","85","0","0","0","0","65","0","0","0","0","710001503","0","1","200000001","85","200400","85","1","0","0","0","0","0","36","10","0","1","30","1","狼人","85","1710","0","41","32123","0","0","0","10"
"0","0","0","85","0","0","0","0","65","0","0","0","0","710001504","0","1","200000001","85","204000","85","1","0","0","0","0","0","41","10","0","1","30","1","小小格里芬","85","1370","0","56","20798","0","0","0","10"
"0","0","0","85","0","0","0","0","65","0","0","0","0","710001505","0","1","200000001","85","200701","85","1","989","0","0","0","0","56","10","0","1","30","1","石靈","85","0","0","66","15954","0","0","0","10"
"0","0","0","86","0","0","0","0","66","0","0","0","0","710001601","0","1","200000001","86","603401","86","1","0","0","0","0","0","39","10","0","1","30","1","優花梨的闇影","86","1875","0","57","22017","0","0","0","10"
"0","0","0","86","0","0","0","0","66","0","0","0","0","710001602","0","1","200000001","0","605201","86","1","0","0","0","0","0","41","10","0","1","30","1","莉瑪的闇影","0","1782","0","78","37080","0","0","0","10"
"0","0","0","86","0","0","0","0","66","0","0","0","0","710001603","0","1","200000001","86","202400","86","1","0","0","0","0","0","36","10","0","1","30","1","洞窟猿猴","86","1530","0","66","25980","0","0","0","10"
"0","0","0","86","0","0","0","0","66","0","0","0","0","710001604","0","1","200000001","86","201600","86","1","1134","0","0","0","0","63","10","0","1","30","1","森之寧芙","86","0","0","62","19236","0","0","0","10"
"0","0","0","86","0","0","0","0","66","0","0","0","0","710001605","0","1","200000001","86","203300","86","1","0","0","0","0","0","61","10","0","1","30","1","哥布林護衛","86","1554","0","300","19735","0","0","0","10"
"0","0","0","87","0","0","0","0","67","0","0","0","0","710001701","0","1","200000001","87","600601","87","1","2369","0","0","0","0","71","10","0","1","30","1","茜里的闇影","87","0","0","44","25029","0","0","0","10"
"0","0","0","87","0","0","0","0","67","0","0","0","0","710001702","0","1","200000001","87","602201","87","1","2274","0","0","0","0","71","10","0","1","30","1","依里的闇影","87","0","0","44","25029","0","0","0","10"
"0","0","0","87","0","0","0","0","67","0","0","0","0","710001703","0","1","200000001","87","200701","87","1","1418","0","0","0","0","71","10","0","1","30","1","石靈","87","0","0","86","23475","0","0","0","10"
"0","0","0","87","0","0","0","0","67","0","0","0","0","710001704","0","1","200000001","87","202700","87","1","0","0","0","0","0","71","10","0","1","30","1","寄居蟹騎士","87","1635","0","87","29380","0","0","0","10"
"0","0","0","87","0","0","0","0","67","0","0","0","0","710001705","0","1","200000001","87","203800","87","1","0","0","0","0","0","41","10","0","1","30","1","獸人","87","1719","0","57","36965","0","0","0","10"
"0","0","0","88","0","0","0","0","68","0","0","0","0","710001801","0","1","200000001","88","600701","88","1","0","0","0","0","0","50","10","0","1","30","1","宮子的闇影","88","2138","0","82","41715","0","0","0","10"
"0","0","0","88","0","0","0","0","68","0","0","0","0","710001802","0","1","200000001","88","600201","88","1","2464","0","0","0","0","71","10","0","1","30","1","優衣的闇影","88","0","0","39","23639","0","0","0","10"
"0","0","0","88","0","0","0","0","68","0","0","0","0","710001803","0","1","200000001","88","203800","88","1","0","0","0","0","0","41","10","0","1","30","1","獸人","88","1719","0","57","36965","0","0","0","10"
"0","0","0","88","0","0","0","0","68","0","0","0","0","710001804","0","1","200000001","88","201400","88","1","2304","0","0","0","0","46","10","0","1","30","1","雷雲長老","88","0","0","67","26719","0","0","0","10"
"0","0","0","88","0","0","0","0","68","0","0","0","0","710001805","0","1","200000001","88","200800","88","1","0","0","0","0","0","61","10","0","1","30","1","噬岩怪","88","1372","0","67","26938","0","0","0","10"
"0","0","0","89","0","0","0","0","69","0","0","0","0","710001901","0","1","200000001","89","602001","89","1","0","0","0","0","0","54","10","0","1","30","1","美美的闇影","89","3025","0","87","40788","0","0","0","10"
"0","0","0","89","0","0","0","0","69","0","0","0","0","710001902","0","1","200000001","89","600401","89","1","0","0","0","0","0","57","10","0","1","30","1","禊的闇影","89","3025","0","84","40788","0","0","0","10"
"0","0","0","89","0","0","0","0","69","0","0","0","0","710001903","0","1","200000001","89","201900","89","1","0","0","0","0","0","71","10","0","1","30","1","烏帕魯帕","89","1359","0","67","26071","0","0","0","10"
"0","0","0","89","0","0","0","0","69","0","0","0","0","710001904","0","1","200000001","89","203801","89","1","0","0","0","0","0","42","10","0","1","30","1","高等獸人","89","1785","0","59","35783","0","0","0","10"
"0","0","0","89","0","0","0","0","69","0","0","0","0","710001905","0","1","200000001","89","202500","89","1","1203","0","0","0","0","58","10","0","1","30","1","洞窟蝙蝠","89","0","0","43","20174","0","0","0","10"
"0","0","0","95","0","0","0","0","75","0","0","0","0","710002001","0","1","300000008","95","302200","95","1","2900","0","0","0","0","140","10","0","1","30","1","逝者・卡拉迪翁","95","3600","0","140","185400","0","0","0","10"
"0","0","0","95","0","0","0","0","75","0","0","0","0","710002002","0","1","200000001","95","204800","95","1","1500","0","0","0","0","80","10","0","1","30","1","廢墟人偶","95","1500","0","80","35170","0","0","0","10"
"0","0","0","91","0","0","0","0","71","0","0","0","0","710002101","0","1","200000001","91","600801","91","1","2906","0","0","0","0","91","10","0","1","30","1","雪的闇影","91","0","0","56","36009","0","0","0","10"
"0","0","0","91","0","0","0","0","71","0","0","0","0","710002102","0","1","200000001","91","605001","91","1","2785","0","0","0","0","91","10","0","1","30","1","美咲的闇影","91","0","0","56","34114","0","0","0","10"
"0","0","0","91","0","0","0","0","71","0","0","0","0","710002103","0","1","200000001","91","202900","91","1","0","0","0","0","0","82","10","0","1","30","1","毒牙蜥蜴","91","1736","0","90","30872","0","0","0","10"
"0","0","0","91","0","0","0","0","71","0","0","0","0","710002104","0","1","200000001","91","200400","91","1","0","0","0","0","0","66","10","0","1","30","1","狼人","91","1926","0","81","38431","0","0","0","10"
"0","0","0","91","0","0","0","0","71","0","0","0","0","710002105","0","1","200000001","91","201600","91","1","1379","0","0","0","0","82","10","0","1","30","1","森之寧芙","91","0","0","72","29240","0","0","0","10"
"0","0","0","92","0","0","0","0","72","0","0","0","0","710002201","0","1","200000001","92","603801","92","1","0","0","0","0","0","55","10","0","1","30","1","栞的闇影","92","3600","0","88","33620","0","0","0","10"
"0","0","0","92","0","0","0","0","72","0","0","0","0","710002202","0","1","200000001","92","602501","92","1","3158","0","0","0","0","95","10","0","1","30","1","鈴莓的闇影","92","0","0","51","33620","0","0","0","10"
"0","0","0","92","0","0","0","0","72","0","0","0","0","710002203","0","1","200000001","92","203801","92","1","0","0","0","0","0","51","10","0","1","30","1","高等獸人","92","1611","0","66","38168","0","0","0","10"
"0","0","0","92","0","0","0","0","72","0","0","0","0","710002204","0","1","200000001","92","202700","92","1","0","0","0","0","0","76","10","0","1","30","1","寄居蟹騎士","92","1736","0","90","32735","0","0","0","10"
"0","0","0","92","0","0","0","0","72","0","0","0","0","710002205","0","1","200000001","92","202800","92","1","0","0","0","0","0","35","10","0","1","30","1","流浪之鴉","92","1819","0","50","29736","0","0","0","10"
