9dad7d3b9060497096b7691968163e6481c15338dbfab2890dfdb15d33f7db5d,8d0e75599571059d2098bad500dc0ed5949646c90cd11230d03020075d769fde,2df48ef62f4116b9fae3fe98c1894c6f869f10feb1c0b2428ad40ed59f1abc3e,bed570e1580afebef0de168cdb9145c16ab2d79ed7e3347140348c50d86554d2,867af4218fa7c54be356b028180a667051a531b4f447182730380598fd1a32e3,a1649a912359d32039febccc0f47ab33990ede0ae8f6dc198f3741691fb4c3f5,56e579087489a81bacf0cca202aeceb1209cf4be6f0ac41269872daf3acdeb75,52c8bc8a183ecf45f8f4af9db5449e2125c4b7a55c084f1f3a4c1d69140177ac,f607a900a95829686b5b595cd55b12394eeb00a6c4f66544da71b44c181f985e,ed282c1f4fa26bacedcbce1385cd0b005d17904e5ae76d67745a807ba25897fd,2233db3b8da4494d4e9cc307fde5a678a9d5f2f79a9be14c602a7090c04c8186,1c444a961776dadffd58741a84cd797350dd84845b546bbc27234d9eec6ef5f4,f005071ce70ee47a748421463f91149cfa3cfddf1f197146f3e2695c609ab7b5,90ee1a62bb5ef805ef0c3dc0c7bc4195ede0df7c51b4ad6c86d310d755cba405,b16a8f97f9eae844ef9a1133e3690af5925759bb7ea176193d11848fc619a2b3,b77520120ced6e45f2e785873c6fa45150b05505b2b34a2f0c9e4f7362954291,17808cfdf1d55458e5c70e0a759a433b76535f635d069b71bd07e6bfade4f3df,789eaf6163c0282d9e1dc0f9846bad5526d5d882304a9cb95b76f4d2e791c226,77302850b3482a555bbc40e31f3bdc85ebda30fa9206a5e1d01a523894cf19ea,5b3ffd18fd53bec2a28cdc64bf265f3b2903c6e5eb069875fa85386f182b84e9,eef07c5f176971ef5652f9ca075da5d5c33922a2e4106f3bd46a8777dfc59c15,e297eeedf0036b869fbb6585139f007eb20f07eaa21b21bbe7a980f79b43140b,8a8c74f2f50023e09bdb6ad5df63f93b6affefc7ab589195c6d3f337391a2d04,86da965b106dc6692bd863f8967914b29048a3c8dd9a9ac7d19acd0167eeab3f,aa830643cd65bed6e1281b114a3f9ee1816d381c354422e87af49c944c498a4a,8c7ec0bc42f4e8a004f7488bea90ca65413dbd4036e1a95d0d8420ef560958a5,e8b2445040e82b4ed48b99b812b8ec5e60b3bb74c03da3941319dcd097f60c39,cf5ba3d4dd74ae8e5489ebd40c5b1ee2b32af5dd336b25c43500023b36bb6a13,17bfcddb7913e243e34a2641462d0a00b55da3eac43639c3dd78c2e7e92ece0c,b6590f63c73c5fef50bdf03defd2940ff784c6c447b4be1490c6b1e1f9d861c3,79020eb6432f055aa5005e946a0543c2648a6fdff9c558798036f7000a6716f2,9c46facfd99ab98867a98875ba94504958b39703cf4c4775b0ff6142e26a4978,f72e82343fdbc3a856b038e8287de3aeb2484e12cbfe60723f9ff7be9c178202,2bea589374fc57f1094ba3165e2a0f6aa3bd33668b517ceb69bc041234f1a0c6,d840553e8a0f4df4782507d1bea7dcb50158fe52c3dbc85fb07422f6e1c486be,133590cce3557954d244b06a5cd46ec146d4f936b44631bec562507bb4a4ea44,acaf82163ff05dd8c419b2ed354cdee8f685788170ca5f38113a886ecd18e184,f609995bddd9beb6dbf8851facf170841354d0fd4761a3e917c2efa844147239,9448e356bccdfb9bd62d2d30309f9c28609c3af8ba42f769ee42b7124d2bfed9,ea33037a8996e78ca0bd6ff76b5601a25ac6db81b097b40f46dc638a2f34dd53,c09d5a95f772b312d6e160bcb9889c4bb5591e635d6449bffe88287f3f7d75e2
"1","8","0","0","4","13800","1","0","0","0","50001","0","0","4","0","1","0","30","0","0","0","0","113283","20001","0","5","2","0","2100119","0","12","94002","1","1","91002","0","2","0","1","0","0"
"1","4","0","0","8","5","1","1","0","2","20001","0","0","13900","50001","6","0","1","0","0","0","0","91002","94002","0","100","12","0","2100120","1","4","123311","1","4","140000","0","2","0","1","0","0"
"1","8","0","0","4","14000","1","0","0","0","50001","0","0","4","0","1","0","30","0","0","0","0","123341","20001","0","5","2","0","2100121","0","12","94002","1","1","91002","0","2","0","1","0","0"
"1","8","0","0","4","14100","1","0","0","0","50001","0","0","4","0","1","0","30","0","0","0","0","113342","20001","0","5","2","0","2100122","0","12","94002","1","1","91002","0","2","0","1","0","0"
"1","8","0","0","4","14200","1","0","0","0","50001","0","0","4","0","1","0","30","0","0","0","0","123343","20001","0","5","2","0","2100123","0","12","94002","1","1","91002","0","2","0","1","0","0"
"1","8","0","0","4","14300","1","0","0","0","50001","0","0","4","0","1","0","30","0","0","0","0","123371","20001","0","5","2","0","2100124","0","12","94002","1","1","91002","0","2","0","1","0","0"
"1","8","0","0","4","14400","1","0","0","0","50001","0","0","4","0","1","0","30","0","0","0","0","113372","20001","0","5","2","0","2100125","0","12","94002","1","1","91002","0","2","0","1","0","0"
"1","8","0","0","4","14500","1","0","0","0","50001","0","0","4","0","1","0","30","0","0","0","0","113401","20001","0","5","2","0","2100126","0","12","94002","1","1","91002","0","2","0","1","0","0"
"1","8","0","0","4","14600","1","0","0","0","50001","0","0","4","0","1","0","30","0","0","0","0","113431","20001","0","5","2","0","2100127","0","12","94002","1","1","91002","0","2","0","1","0","0"
"1","8","0","0","4","14700","1","0","0","0","50001","0","0","4","0","1","0","30","0","0","0","0","123432","20001","0","5","2","0","2100128","0","12","94002","1","1","91002","0","2","0","1","0","0"
"1","8","0","0","4","14800","1","0","0","0","50001","0","0","4","0","1","0","30","0","0","0","0","123461","20001","0","5","2","0","2100129","0","12","94002","1","1","91002","0","2","0","1","0","0"
"1","4","0","0","8","2","1","1","0","2","20001","0","0","14900","50001","6","0","1","0","0","0","0","91002","94002","0","100","12","0","2100130","1","2","31032","1","4","140000","0","2","0","1","0","0"
"1","8","0","0","4","15000","1","0","0","0","50001","0","0","5","0","1","0","30","0","0","0","0","123491","20001","0","5","2","0","2100131","0","12","94002","1","1","91002","0","2","0","1","0","0"
"1","8","0","0","4","15100","1","0","0","0","50001","0","0","5","0","1","0","30","0","0","0","0","113521","20001","0","5","2","0","2100132","0","12","94002","1","1","91002","0","2","0","1","0","0"
"1","8","0","0","4","15200","1","0","0","0","50001","0","0","5","0","1","0","30","0","0","0","0","113522","20001","0","5","2","0","2100133","0","12","94002","1","1","91002","0","2","0","1","0","0"
"1","8","0","0","4","15300","1","0","0","0","50001","0","0","5","0","1","0","30","0","0","0","0","113551","20001","0","5","2","0","2100134","0","12","94002","1","1","91002","0","2","0","1","0","0"
"1","8","0","0","4","15400","1","0","0","0","50001","0","0","5","0","1","0","30","0","0","0","0","113552","20001","0","5","2","0","2100135","0","12","94002","1","1","91002","0","2","0","1","0","0"
"1","8","0","0","4","15500","1","0","0","0","50001","0","0","5","0","1","0","30","0","0","0","0","113553","20001","0","5","2","0","2100136","0","12","94002","1","1","91002","0","2","0","1","0","0"
"1","8","0","0","4","15600","1","0","0","0","50001","0","0","5","0","1","0","30","0","0","0","0","113581","20001","0","5","2","0","2100137","0","12","94002","1","1","91002","0","2","0","1","0","0"
"1","8","0","0","4","15700","1","0","0","0","50001","0","0","5","0","1","0","30","0","0","0","0","123582","20001","0","5","2","0","2100138","0","12","94002","1","1","91002","0","2","0","1","0","0"
"1","8","0","0","4","15800","1","0","0","0","50001","0","0","5","0","1","0","30","0","0","0","0","113611","20001","0","5","2","0","2100139","0","12","94002","1","1","91002","0","2","0","1","0","0"
"1","4","0","0","8","2","1","1","0","2","20001","0","0","15900","50001","6","0","1","0","0","0","0","91002","94002","0","100","12","0","2100140","1","2","31023","1","5","140000","0","2","0","1","0","0"
"1","8","0","0","4","16000","1","0","0","0","50001","0","0","5","0","1","0","30","0","0","0","0","123583","20001","0","5","2","0","2100141","0","12","94002","1","1","91002","0","2","0","1","0","0"
"1","8","0","0","4","16100","1","0","0","0","50001","0","0","5","0","1","0","30","0","0","0","0","123612","20001","0","5","2","0","2100142","0","12","94002","1","1","91002","0","2","0","1","0","0"
"1","8","0","0","4","16200","1","0","0","0","50001","0","0","5","0","1","0","30","0","0","0","0","113614","20001","0","5","2","0","2100143","0","12","94002","1","1","91002","0","2","0","1","0","0"
"1","8","0","0","4","16300","1","0","0","0","50001","0","0","5","0","1","0","30","0","0","0","0","114222","20001","0","5","2","0","2100144","0","12","94002","1","1","91002","0","2","0","1","0","0"
"1","8","0","0","4","16400","1","0","0","0","50001","0","0","5","0","1","0","30","0","0","0","0","124251","20001","0","5","2","0","2100145","0","12","94002","1","1","91002","0","2","0","1","0","0"
"1","8","0","0","4","16500","1","0","0","0","50001","0","0","5","0","1","0","30","0","0","0","0","114252","20001","0","5","2","0","2100146","0","12","94002","1","1","91002","0","2","0","1","0","0"
"1","8","0","0","4","16600","1","0","0","0","50001","0","0","5","0","1","0","30","0","0","0","0","114281","20001","0","5","2","0","2100147","0","12","94002","1","1","91002","0","2","0","1","0","0"
"1","8","0","0","4","16700","1","0","0","0","50001","0","0","5","0","1","0","30","0","0","0","0","124311","20001","0","5","2","0","2100148","0","12","94002","1","1","91002","0","2","0","1","0","0"
"1","8","0","0","4","16800","1","0","0","0","50001","0","0","5","0","1","0","30","0","0","0","0","114341","20001","0","5","2","0","2100149","0","12","94002","1","1","91002","0","2","0","1","0","0"
"1","4","0","0","8","3","1","1","0","2","20001","0","0","16900","50001","6","0","1","0","0","0","0","91002","94002","0","100","12","0","2100150","1","2","31049","1","5","140000","0","2","0","1","0","0"
"1","8","0","0","4","17000","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","124101","20001","0","5","2","0","2100151","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","8","0","0","4","17100","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","114102","20001","0","5","2","0","2100152","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","8","0","0","4","17200","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","124131","20001","0","5","2","0","2100153","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","8","0","0","4","17300","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","114132","20001","0","5","2","0","2100154","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","8","0","0","4","17400","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","124161","20001","0","5","2","0","2100155","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","8","0","0","4","17500","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","114162","20001","0","5","2","0","2100156","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","8","0","0","4","17600","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","114191","20001","0","5","2","0","2100157","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","8","0","0","4","17700","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","124192","20001","0","5","2","0","2100158","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","8","0","0","4","17800","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","114221","20001","0","5","2","0","2100159","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","4","0","0","8","3","1","1","0","2","20001","0","0","17900","50001","6","0","1","0","0","0","0","91002","94002","0","100","12","0","2100160","2","2","31053","1","8","140000","0","2","0","1","0","0"
"1","8","0","0","4","18000","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","124101","20001","0","5","2","0","2100161","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","8","0","0","4","18100","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","114102","20001","0","5","2","0","2100162","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","8","0","0","4","18200","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","124131","20001","0","5","2","0","2100163","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","8","0","0","4","18300","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","124071","20001","0","5","2","0","2100164","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","8","0","0","4","18400","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","114011","20001","0","5","2","0","2100165","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","8","0","0","4","18500","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","114072","20001","0","5","2","0","2100166","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","8","0","0","4","18600","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","114041","20001","0","5","2","0","2100167","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","8","0","0","4","18700","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","124042","20001","0","5","2","0","2100168","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","8","0","0","4","18800","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","114012","20001","0","5","2","0","2100169","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","4","0","0","8","3","1","1","0","2","20001","0","0","18900","50001","6","0","1","0","0","0","0","91002","94002","0","100","12","0","2100170","2","2","31011","1","8","140000","0","2","0","1","0","0"
"1","8","0","0","4","19000","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","124282","20001","0","5","2","0","2100171","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","8","0","0","4","19100","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","114222","20001","0","5","2","0","2100172","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","8","0","0","4","19200","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","124312","20001","0","5","2","0","2100173","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","8","0","0","4","19300","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","124342","20001","0","5","2","0","2100174","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","8","0","0","4","19400","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","114252","20001","0","5","2","0","2100175","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","8","0","0","4","19500","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","124372","20001","0","5","2","0","2100176","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","8","0","0","4","19600","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","114132","20001","0","5","2","0","2100177","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","8","0","0","4","19700","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","124432","20001","0","5","2","0","2100178","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","8","0","0","4","19800","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","124522","20001","0","5","2","0","2100179","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","4","0","0","8","3","1","1","0","2","20001","0","0","19900","50001","6","0","1","0","0","0","0","91002","94002","0","100","12","0","2100180","2","2","31036","1","8","140000","0","2","0","1","0","0"
"1","8","0","0","4","20000","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","114162","20001","0","5","2","0","2100181","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","8","0","0","4","20100","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","124042","20001","0","5","2","0","2100182","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","8","0","0","4","20200","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","114102","20001","0","5","2","0","2100183","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","8","0","0","4","20300","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","114072","20001","0","5","2","0","2100184","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","8","0","0","4","20400","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","124192","20001","0","5","2","0","2100185","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","8","0","0","4","20500","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","114012","20001","0","5","2","0","2100186","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","8","0","0","4","20600","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","124282","20001","0","5","2","0","2100187","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","8","0","0","4","20700","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","114222","20001","0","5","2","0","2100188","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","8","0","0","4","20800","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","124312","20001","0","5","2","0","2100189","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","4","0","0","8","3","1","1","0","2","20001","0","0","20900","50001","6","0","1","0","0","0","0","91002","94002","0","100","12","0","2100190","2","2","31044","1","8","140000","0","2","0","1","0","0"
"1","8","0","0","4","21000","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","124342","20001","0","5","2","0","2100191","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","8","0","0","4","21100","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","114252","20001","0","5","2","0","2100192","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","8","0","0","4","21200","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","124372","20001","0","5","2","0","2100193","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","8","0","0","4","21300","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","114132","20001","0","5","2","0","2100194","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","8","0","0","4","21400","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","124432","20001","0","5","2","0","2100195","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","8","0","0","4","21500","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","124522","20001","0","5","2","0","2100196","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","8","0","0","4","21600","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","114162","20001","0","5","2","0","2100197","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","8","0","0","4","21700","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","124042","20001","0","5","2","0","2100198","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","8","0","0","4","21800","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","114102","20001","0","5","2","0","2100199","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","4","0","0","8","3","1","1","0","2","20001","0","0","21900","50001","6","0","1","0","0","0","0","91002","94002","0","100","12","0","2100200","2","2","31023","1","8","140000","0","2","0","1","0","0"
"1","8","0","0","4","22000","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","114072","20001","0","5","2","0","2100201","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","8","0","0","4","22100","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","124192","20001","0","5","2","0","2100202","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","8","0","0","4","22200","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","114012","20001","0","5","2","0","2100203","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","8","0","0","4","22300","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","124282","20001","0","5","2","0","2100204","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","8","0","0","4","22400","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","114222","20001","0","5","2","0","2100205","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","8","0","0","4","22500","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","124312","20001","0","5","2","0","2100206","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","8","0","0","4","22600","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","124342","20001","0","5","2","0","2100207","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","8","0","0","4","22700","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","114252","20001","0","5","2","0","2100208","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","8","0","0","4","22800","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","124372","20001","0","5","2","0","2100209","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","4","0","0","8","3","1","1","0","2","20001","0","0","22900","50001","6","0","1","0","0","0","0","91002","94002","0","100","12","0","2100210","2","2","31037","1","8","140000","0","2","0","1","0","0"
"1","8","0","0","4","23000","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","114132","20001","0","5","2","0","2100211","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","8","0","0","4","23100","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","124432","20001","0","5","2","0","2100212","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","8","0","0","4","23200","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","124522","20001","0","5","2","0","2100213","0","12","94002","1","2","91002","0","2","0","1","0","0"
"1","8","0","0","4","23300","1","0","0","0","50001","0","0","8","0","1","0","30","0","0","0","0","114162","20001","0","5","2","0","2100214","0","12","94002","1","2","91002","0","2","0","1","0","0"
