3baa9478dd3a8e02a53ef966d582cc6d8dbf59074b841881711a97b6966b0119,cb984853f28122669588179e6105f6f42ba3d0799a70156e47851553c8026767,d28dc1dab44f8a2b3b1742094801d40f68b21f14335ffcbec95fe6d1291a22be,099efbc548cf90ee0ce710fa5998323b7af7607c01bf164f548c7b75b465485c,021b06802d82f85934d7702a1618601ad99a5038ab34769594aede85ccbe1e7d,3db877a416b9d16ba518e7fc3f8894db84bdce9621ddfdb6be4615d311f2acc7,b111edadd8e4ba4060bfa57199a0f0ecceadd924ea19eed27b2fc53bc1fa7bd4,d0a52b80768c4a58eb6f7437a3398aba427762e7673f3a8d40089ddeaedaa862,07badbc9f16e2d14c86a904a21e442b74d6ead6677b2a90c55a7e239ca068dfd,40777a1b6045ea659c8a0bddbf03c6041133727e96c7e14a558b84cbf47d9b8a,f43be1e533ff5829549392648afa2e2fb2b4472c74d171123145dfb55b8ef36b,ca4743cf0467e76a0456422fae1d3f39a9a434fecbe134d0734e1fb272ed705f,ad6902b60d6452e13eccac27842188562e3e80bc7bb7a10fdaf058fd409d4dfd
"0","0","大犬座","綿羊座","豺狼座","1","1","0","0","大熊座","3330001","0","1"
"0","0","參宿四","天狼星","參宿七","1","1","0","0","牛郎星","3330002","0","0"
"0","0","流紋岩","閃長岩","玄武岩","1","1","0","0","安山岩","3330003","0","1"
"0","0","鈣","鉀","鎂","1","1","0","0","鋁","3330004","0","0"
"0","0","氧","氫","碳","1","1","0","0","氮","3330007","0","0"
"0","0","10的二次方","6!","2×2×5×5","1","1","0","0","根號1000","3330010","0","0"
"0","0","4+5+6","112÷7","根號225","1","1","0","0","2×3×4","3330011","0","0"
"0","0","碳","氮","氫","1","1","0","0","氧","3330012","0","1"
"0","0","鹽酸","氫氧化鈉","硝酸","1","1","0","0","硫酸","3330013","0","0"
"0","0","強核力","電磁力","弱核力","1","1","0","0","熱力","3330014","1","0"
"0","0","氟","氮","氯","1","1","0","0","矽","3330015","0","0"
"0","0","石墨","臭氧","鑽石","1","1","0","0","富勒烯","3330016","0","1"
"0","0","卡斯塔利亞樹林","伊麗絲樹海","佩特羅大森林","1","1","0","0","刻瑞斯森林","3331001","0","0"
"0","0","席歐涅樹林","阿爾巴岸堤","赫里克巨木","1","1","0","0","柔卡絲塔岩山","3331002","0","1"
"0","0","浴室","玄關","廁所","1","1","0","0","廚房","3410001","0","1"
"0","0","國防部","警政署","教育部","1","1","0","0","移民署","3410002","0","0"
"0","0","雜誌","螢光燈","瓦楞紙","1","1","0","0","報紙","3410003","0","1"
"0","0","金色","銀色","綠色","1","1","0","0","藍色","3410004","0","1"
"0","0","巴拿馬運河","基爾運河","塞馬運河","0","1","0","0","蘇伊士運河","3410005","1","1"
"0","0","紅色","紫色","藍色","1","1","0","0","黃色","3410006","0","1"
"0","0","減少使用","重新開始","廢物利用","1","1","0","0","回收","3410007","0","1"
"0","0","妻","摯友","祖父","1","1","0","0","孫","3410008","0","1"
"0","0","切末","切手","切絲","1","1","0","0","切片","3410010","0","1"
"0","0","納豆","豆瓣醬","豆腐","1","1","0","0","豆漿","3410011","0","1"
"0","0","黑胡椒","紅胡椒","白胡椒","1","1","0","0","粉紅胡椒","3410013","0","1"
"0","0","烏龍","藍山","普洱","1","1","0","0","茉莉","3410015","0","1"
"0","0","優衣","香織","怜","1","1","0","0","日和","3411001","0","1"
"0","0","美美","優妮","禊","1","1","0","0","鏡華","3411002","0","1"
"0","0","石油","木柴","煤","1","1","0","0","天然氣","3420001","0","1"
"0","0","司法","憲法","立法","1","1","0","0","行政","3420002","0","1"
"0","0","電費","報紙費","水費","1","1","0","0","電車車費","3420003","0","0"
"0","0","闔家平安","黃道吉日","財源廣進","1","1","0","0","富貴有餘","3420004","0","1"
"0","0","陰時多雲","多霧時陰","多雲時陰","1","1","0","0","晴時多雲","3420005","0","1"
"0","0","１號電池","７號電池","３號電池","1","1","0","0","４號電池","3420007","0","1"
"0","0","組合型螺絲起子","心型起子","鐘錶起子","1","1","0","0","電動螺絲起子","3420009","0","1"
"0","0","嫩豆腐","吞豆腐","老豆腐","1","1","0","0","凍豆腐","3420010","0","1"
"0","0","起司","美乃滋","奶油","1","1","0","0","優格","3420011","0","1"
"0","0","歐姆蛋","薄切生肉","炒蛋","1","1","0","0","火腿蛋鬆餅","3420012","0","1"
"0","0","粳米","酢米","糯米","1","1","0","0","口米","3420014","0","0"
"0","0","烏龍麵","蕎麥麵","義大利直麵","1","1","0","0","冷麥麵","3420015","0","1"
"0","0","美美","碧","禊","1","1","0","0","鏡華","3421001","0","1"
"0","0","珍稀轉蛋","飯糰轉蛋","稀有轉蛋","1","1","0","0","巡遊轉蛋","3421002","0","0"
"0","0","E","P","Z","1","1","0","0","G","3430001","0","0"
"0","0","希臘","土耳其","法國","1","1","0","0","加拿大","3430002","1","0"
"0","0","高血壓","高血栓","高血糖","1","1","0","0","高血脂","3430004","0","1"
"0","0","惠比壽","達摩","大黑天","1","1","0","0","布袋","3430005","0","1"
"0","0","地層下陷","流感","噪音","1","1","0","0","震動","3430007","0","1"
"0","0","輪椅","電扶梯","助行器","1","1","0","0","輪椅坡道","3430008","0","1"
"0","0","剛出生半年","國中三年級生","幼稚園兒童","1","1","0","0","小學三年級生","3430009","0","0"
"0","0","醋","牛奶","油","1","1","0","0","蛋","3430010","0","1"
"0","0","燒酎","紅酒","威士忌","1","1","0","0","啤酒","3430011","0","1"
"0","0","C","D","F","0","1","0","0","V","3430012","1","1"
"0","0","芹菜","香菜","鼠田草","1","1","0","0","白蘿蔔","3430013","0","1"
"0","0","玉米片","莎樂美腸","穀麥","1","1","0","0","燕麥片","3430015","0","1"
"0","0","絕不退讓的夏日遊戲","沙灘的公主殿下","夏日遊戲的霸者","1","1","0","0","旗子不能讓出","3431001","0","0"
"0","0","海岸的4號見習隊員","噗吉好球","海岸的強棒","1","1","0","0","海岸屹立不搖的4號","3431002","0","1"
"0","0","黑白棋","將棋","圍棋","1","1","0","0","西洋棋","3510001","0","1"
"0","0","尺八","小提琴","長笛","1","1","0","0","直笛","3510002","0","1"
"0","0","太鼓","網路","單簧管","1","1","0","0","尺八","3510003","0","1"
"0","0","兵","大將","皇后","1","1","0","0","主教","3510004","0","1"
"0","0","將","槍","車","1","1","0","0","砲","3510005","0","1"
"0","0","大富翁","撲克牌","扭扭遊戲","1","1","0","0","飛鏢","3510006","0","1"
"0","0","３","２","４","1","1","0","0","１","3510007","0","1"
"0","0","碰","自摸","吃","1","1","0","0","槓","3510008","0","1"
"0","0","Fa","Mi","La","1","1","0","0","Ti","3510009","0","0"
"0","0","小提琴","長笛","低音提琴","1","1","0","0","管風琴","3510013","0","0"
"0","0","鈴鼓","貝斯","定音鼓","1","1","0","0","三角鐵","3510014","0","1"
"0","0","長笛","低音號","低音管","1","1","0","0","小號","3510015","0","0"
"4","3","","","","1","1","2","1","","3511001","0","0"
"0","0","公主寶珠","公主之心","純淨記憶碎片","1","1","0","0","記憶碎片","3511002","0","1"
"0","0","欠行","順子","將軍","1","1","0","0","演員","3520001","0","0"
"0","0","骰寶","花牌","雙六","1","1","0","0","麻將","3520002","0","1"
"0","0","血腥瑪麗","琴通寧","紅眼啤酒","1","1","0","0","螺絲起子","3520003","0","0"
"0","0","中提琴","吉他","小提琴","1","1","0","0","大提琴","3520004","0","1"
"0","0","舉筷不定","蓋筷","吃到一半把筷子平放在碗上","1","1","0","0","用筷子刺食物","3520005","0","1"
"0","0","相聲","歌舞伎","落語","1","0","0","0","漫才","3520006","1","1"
"0","0","馬鈴薯","燕麥","玉米","1","1","0","0","小麥","3520009","0","1"
"0","0","Upright","Great","Grand","1","1","0","0","Electric","3520010","0","1"
"0","0","櫻","椿","梅","1","1","0","0","桃","3520011","0","0"
"0","0","C","Q","D","1","1","0","0","K","3520012","0","0"
"0","0","黑色","紅色","白色","1","1","0","0","灰色","3520015","0","1"
"0","0","S","E","U","1","1","0","0","V","3520016","0","1"
"0","0","香草","草莓","薄荷","1","1","0","0","巧克力","3521001","0","0"
"0","0","草莓","哈密瓜","葡萄","1","1","0","0","奇異果","3521002","0","1"
"0","0","奇數","40","紅色","1","1","0","0","1～12","3530001","0","1"
"0","0","果泥","堅果","蜂蜜","1","0","0","0","母乳","3530002","1","0"
"0","0","三味線","貝斯","巴拉萊卡琴","1","1","0","0","吉他","3530003","0","0"
"0","0","J","２","A","1","1","0","0","９","3530005","0","0"
"0","0","Carbon","Call","Copy","1","1","0","0","Creative","3530006","0","0"
"0","0","生","妞","旦","1","1","0","0","靜","3530007","0","0"
"0","0","Cut","Cabon","Color","1","1","0","0","Carat","3530008","0","1"
"0","0","10000","2500","5000","1","1","0","0","1000","3530010","0","1"
"0","0","長笛","單簧管","短笛","1","1","0","0","雙簧管","3530011","0","0"
"0","0","順子","三對","同花","1","1","0","0","葫蘆","3530012","0","1"
"0","0","21點","遊艇","吹牛","1","1","0","0","大富豪","3530013","0","1"
"0","0","豬","銀杏","蝶","1","1","0","0","鯉","3530016","0","0"
"0","0","智","栞","七七香","1","0","0","0","鏡華","3531001","1","1"
"0","0","包果凍紅豆鯛魚燒","白金鯛魚燒","奢侈鯛魚燒","1","1","0","0","彩虹鯛魚燒","3531002","0","0"
"0","0","舞蹈","吊環","單槓","1","0","0","0","平衡木","3610003","1","1"
"0","0","連指手套","棒球手套","球拍","1","1","0","0","球棒","3610004","0","0"
"0","0","網球","籃球","棒球","1","1","0","0","足球","3610005","0","0"
"0","0","射箭","袋棍球","弓道","1","1","0","0","劍道","3610006","0","0"
"0","0","游泳","柔道","滑雪","1","1","0","0","摔角","3610007","0","0"
"0","0","排球","籃球","羽球","1","1","0","0","網球","3610008","0","1"
"0","0","滑雪","衝浪","溜冰","1","1","0","0","網球","3610010","0","0"
"0","0","守門員","後衛","前鋒","1","0","0","0","中場","3610011","1","1"
"0","0","冰上曲棍球","棒球","足球","1","1","0","0","網球","3610012","0","0"
"0","0","劍道","跳傘","擊劍","1","1","0","0","摔角","3610013","0","0"
"0","0","摔角","劍道","柔道","1","1","0","0","拳擊","3610014","0","1"
"0","0","衝浪","拳擊","浮潛","1","1","0","0","跳傘","3610015","0","0"
"0","0","狂怒綠龍","賈巴沃克","黑月守護像","1","1","0","0","波賽頓‧嵐擊之槍","3611001","0","1"
"0","0","望","宮子","空花","1","1","0","0","莉瑪","3611002","0","0"
"0","0","25m","15m","50m","1","1","0","0","100m","3620001","0","0"
"0","0","雙刀流","出到場外","刺","1","1","0","0","掃堂腿","3620002","0","0"
"0","0","面","小腿","胴","1","1","0","0","小手","3620003","0","1"
"0","0","背越式","三段式","腹滾式","1","1","0","0","剪式","3620006","0","1"
"0","0","板球","倒數","Count-up","1","1","0","0","Zero One","3620007","0","1"
"0","0","正三角形","正六角形","正四角形","0","0","0","0","正五角形","3620008","1","1"
"0","0","紅色","藍色","白色","1","1","0","0","黑色","3620009","0","0"
"0","0","游泳","鉛球","腳踏車","1","1","0","0","長跑","3620010","0","1"
"0","0","９號球","11號球","７號球","1","1","0","0","５號球","3620013","0","0"
"0","0","引體向上","臥推","硬舉","1","0","0","0","深蹲","3620014","1","1"
"0","0","First Baseman","Right Fielder","Second Baseman","1","1","0","0","Left Fielder","3620015","0","0"
"0","0","希羅式角力","全方位","自由式","1","1","0","0","組隊","3620016","0","0"
"0","0","石像鬼‧魔幻","石像鬼","法師石像鬼","1","1","0","0","石像鬼‧炸裂","3621001","0","0"
"0","0","莫妮卡","愛梅斯","咲戀（夏日）","1","1","0","0","花凜","3621002","0","1"
"0","0","１號","10號","５號","0","0","0","0","７號","3630001","1","1"
"0","0","板球","火箭","極限運動","1","1","0","0","釣魚","3630003","0","0"
"0","0","排球","網球","羽毛球","1","0","0","0","回力球","3630004","1","1"
"0","0","平擊式發球","側旋式發球","下旋式發球","0","1","0","0","吊臂式發球","3630005","1","0"
"0","0","大將","將軍","副將","1","1","0","0","准將","3630006","0","0"
"0","0","捕手","游擊手","打者","1","1","0","0","投手","3630007","0","0"
"0","0","大關","橫綱","關脇","1","1","0","0","小結","3630008","0","1"
"0","0","地板","雙槓","跳馬","1","1","0","0","單槓","3630010","0","0"
"0","0","直拍","斜拍","橫拍","1","1","0","0","側拍","3630012","0","0"
"0","0","得分後衛","中場","大前鋒","1","1","0","0","進攻後衛","3630013","0","0"
"0","0","跑衛","得分後衛","中衛","1","1","0","0","線衛","3630014","0","1"
"0","0","自由球員","中央阻擋","舉球員","1","1","0","0","扣球員","3630016","0","0"
"0","0","蒼海之斧‧諾亞","蓋亞戰斧","水靈破壞者","1","1","0","0","湛藍之血","3631001","0","0"
"0","0","延展愛意","霸海姬‧龍征冥風裂波斬","颶風‧愛與夢","1","1","0","0","利維坦之槍","3631002","0","1"
