99eb8fee6a3f221daba40eb7f50dfb32426f706669946ecf64f083152188ae6e,6e1daf83ba88cb9660698fcfaec0c5196743dc3e42702834a535c0f0dea06a8d,169fcbf26f0bed5cf78c188ea39627a79041dce27bd1d2e052ad3c7153ba0990,3e940ecd4cda09458b34820ba273b99f79ee5063b7299069703b2cc98b5e7723,c0c7d34696a1492a932e618ee3d967dae2cae3373b1d7607980a5b78a7bea34c,244eea6941d376c197009726526733f23ca8f6b7170a0d449ebc1205c9d96abf,23e0f1ee0e6a6d2ad3c5e89b84ad84016741ee054276e913e49e1f7b2c2d9372,229a28998a61faa92b6ee3f8c05344b57e224f688c23b01ca97f55bef0b77564,3fad74ba4ca81cd9788b581217dfe4daef9b54bc2c170a745f5bebdc95f07d89,5aaf3e3198ed08c2592777e1eafee11f80bd1616094eb774fa7f340c44f778b9,1b9ee3ebf7d7a7293e06d32fc9cfea471a802c38e544204d73983f1d7d047376,922ecc6762e7f3340f3e9029916a6850f93c0c03612ffebe58fc7e93f82df900,b3cc2ac3b5d97ac97b6a8e38067447f079f739746ec68bd7d54854b461cc7e08,01ab30d69154490bf204718248e2438cedba022d4fb90c766f834ba802db933e
"1","0","402001","11021014","0","","0","2030/04/01 14:59:59","51001021","2020/02/18 16:00:00","1001","201","101","0"
"1","0","402001","11022014","0","","0","2030/04/01 14:59:59","51001022","2020/02/18 16:00:00","1001","201","101","0"
"1","0","402001","11023014","0","","0","2030/04/01 14:59:59","51001023","2020/02/18 16:00:00","1001","201","101","0"
"1","0","402001","11024014","0","","0","2030/04/01 14:59:59","51001024","2020/02/18 16:00:00","1001","201","101","0"
"1","0","403001","12001003","0","","0","2030/04/01 14:59:59","51003001","2015/04/01 15:00:00","1003","201","102","0"
"1","0","403001","12002003","0","","0","2030/04/01 14:59:59","51003002","2015/04/01 15:00:00","1003","201","102","0"
"1","0","403001","12003003","0","","0","2030/04/01 14:59:59","51003003","2015/04/01 15:00:00","1003","201","102","0"
"1","0","403001","12004003","0","","0","2030/04/01 14:59:59","51003004","2015/04/01 15:00:00","1003","201","102","0"
"1","0","403001","12005003","0","","0","2030/04/01 14:59:59","51003005","2015/04/01 15:00:00","1003","201","102","0"
"1","0","403001","12006003","0","","0","2030/04/01 14:59:59","51003006","2015/04/01 15:00:00","1003","201","102","0"
"1","0","403001","12007003","0","","0","2030/04/01 14:59:59","51003007","2015/04/01 15:00:00","1003","201","102","0"
"1","0","403001","12008003","0","","0","2030/04/01 14:59:59","51003008","2015/04/01 15:00:00","1003","201","102","0"
"1","0","403001","12009003","0","","0","2030/04/01 14:59:59","51003009","2015/04/01 15:00:00","1003","201","102","0"
"1","0","403001","12010003","0","","0","2030/04/01 14:59:59","51003010","2015/04/01 15:00:00","1003","201","102","0"
"1","0","403001","12011003","0","","0","2030/04/01 14:59:59","51003011","2015/04/01 15:00:00","1003","201","102","0"
"1","0","403001","12012003","0","","0","2030/04/01 14:59:59","51003012","2015/04/01 15:00:00","1003","201","102","0"
"1","0","403001","12013003","0","","0","2030/04/01 14:59:59","51003013","2015/04/01 15:00:00","1003","201","102","0"
"1","0","403001","12014003","0","","0","2030/04/01 14:59:59","51003014","2015/04/01 15:00:00","1003","201","102","0"
"1","0","403001","12015003","0","","0","2030/04/01 14:59:59","51003015","2015/04/01 15:00:00","1003","201","102","0"
"1","0","403001","12016003","0","","0","2030/04/01 14:59:59","51003016","2015/04/01 15:00:00","1003","201","102","0"
"1","0","403001","12017003","0","","0","2030/04/01 14:59:59","51003017","2015/04/01 15:00:00","1003","201","102","0"
"1","0","403001","12018003","0","","0","2030/04/01 14:59:59","51003018","2015/04/01 15:00:00","1003","201","102","0"
"1","0","403001","12019003","0","","0","2030/04/01 14:59:59","51003019","2015/04/01 15:00:00","1003","201","102","0"
"1","0","403001","12020003","0","","0","2030/04/01 14:59:59","51003020","2015/04/01 15:00:00","1003","201","102","0"
"1","0","403001","12021003","0","","0","2030/04/01 14:59:59","51003021","2015/04/01 15:00:00","1003","201","102","0"
"1","0","403001","12022003","0","","0","2030/04/01 14:59:59","51003022","2015/04/01 15:00:00","1003","201","102","0"
"1","0","403001","12023003","0","","0","2030/04/01 14:59:59","51003023","2015/04/01 15:00:00","1003","201","102","0"
"1","0","403001","12024003","0","","0","2030/04/01 14:59:59","51003024","2015/04/01 15:00:00","1003","201","102","0"
"1","0","701001","31001","0","","0","2030/04/01 14:59:59","51010001","2015/04/01 15:00:00","1010","204","104","0"
"1","0","701001","31002","0","","0","2030/04/01 14:59:59","51010002","2015/04/01 15:00:00","1010","204","104","0"
"1","0","701001","31003","0","","0","2030/04/01 14:59:59","51010003","2015/04/01 15:00:00","1010","204","104","0"
"1","0","701001","31004","0","","0","2030/04/01 14:59:59","51010004","2015/04/01 15:00:00","1010","204","104","0"
"1","0","701001","31005","0","","0","2030/04/01 14:59:59","51010005","2015/04/01 15:00:00","1010","204","104","0"
"1","0","801001","71010070","0","","0","2030/04/01 14:59:59","51102001","2015/04/01 15:00:00","1102","208","108","0"
"1","0","801001","71020110","0","","0","2030/04/01 14:59:59","51102002","2015/04/01 15:00:00","1102","208","108","0"
"1","0","801001","71030130","0","","0","2030/04/01 14:59:59","51102003","2015/04/01 15:00:00","1102","208","108","0"
"1","0","801001","71040150","0","","0","2030/04/01 14:59:59","51102004","2015/04/01 15:00:00","1102","208","108","0"
"1","0","801001","71050170","0","","0","2030/04/01 14:59:59","51102005","2015/04/01 15:00:00","1102","208","108","0"
"1","0","801001","71060190","0","","0","2030/04/01 14:59:59","51102006","2015/04/01 15:00:00","1102","208","108","0"
"1","0","801001","71070210","0","","0","2030/04/01 14:59:59","51102007","2015/04/01 15:00:00","1102","208","108","0"
"1","0","801001","71080230","0","","0","2030/04/01 14:59:59","51102008","2015/04/01 15:00:00","1102","208","108","0"
"1","0","801001","71090250","0","","0","2030/04/01 14:59:59","51102009","2015/04/01 15:00:00","1102","208","108","0"
"1","0","801001","71100270","0","","0","2030/04/01 14:59:59","51102010","2019/06/14 12:00:00","1102","208","108","0"
"1","0","801001","71110290","0","","0","2030/04/01 14:59:59","51102011","2019/07/15 12:00:00","1102","208","108","0"
"1","0","802001","72010070","0","","0","2030/04/01 14:59:59","51103001","2015/04/01 15:00:00","1103","208","108","0"
"1","0","802001","72020110","0","","0","2030/04/01 14:59:59","51103002","2015/04/01 15:00:00","1103","208","108","0"
"1","0","802001","72030130","0","","0","2030/04/01 14:59:59","51103003","2015/04/01 15:00:00","1103","208","108","0"
"1","0","802001","72040150","0","","0","2030/04/01 14:59:59","51103004","2015/04/01 15:00:00","1103","208","108","0"
"1","0","802001","72050170","0","","0","2030/04/01 14:59:59","51103005","2015/04/01 15:00:00","1103","208","108","0"
"1","0","802001","72060190","0","","0","2030/04/01 14:59:59","51103006","2015/04/01 15:00:00","1103","208","108","0"
"1","0","802001","72070210","0","","0","2030/04/01 14:59:59","51103007","2015/04/01 15:00:00","1103","208","108","0"
"1","0","802001","72080230","0","","0","2030/04/01 14:59:59","51103008","2015/04/01 15:00:00","1103","208","108","0"
"1","0","802001","72090250","0","","0","2030/04/01 14:59:59","51103009","2015/04/01 15:00:00","1103","208","108","0"
"1","0","802001","72100270","0","","0","2030/04/01 14:59:59","51103010","2019/06/14 12:00:00","1103","208","108","0"
"1","0","802001","72110290","0","","0","2030/04/01 14:59:59","51103011","2019/07/15 12:00:00","1103","208","108","0"
"1","0","802001","72120310","0","","0","2030/04/01 14:59:59","51103012","2019/08/14 10:00:00","1103","208","108","0"
"1","0","802001","72130330","0","","0","2030/04/01 14:59:59","51103013","2019/09/14 12:00:00","1103","208","108","0"
"10","51402001","904001","0","1","完成10次遠征","0","2030/04/01 14:59:59","51402001","2023/03/01 16:00:00","1402","1000","1001","0"
"50","51402002","904001","0","1","完成50次遠征","0","2030/04/01 14:59:59","51402002","2023/03/01 16:00:00","1402","1000","1001","0"
"100","51402003","904001","0","1","完成100次遠征","0","2030/04/01 14:59:59","51402003","2023/03/01 16:00:00","1402","1000","1001","0"
"5","51501001","605001","0","1","完成次元斷層的PHASE 5","0","2030/04/01 14:59:59","51501001","2023/07/07 16:00:00","1501","211","125","0"
"1","51502001","605002","0","1","完成次元斷層的EXTRA PHASE","0","2030/04/01 14:59:59","51502001","2023/07/07 16:00:00","1502","211","125","0"
"1","51601001","906001","0","1","在戰鬥試煉場中進入到1000名以內","0","2024/11/01 15:59:59","51601001","2024/02/06 16:00:00","1601","1001","127","0"
"1","51601002","906001","0","1","在戰鬥試煉場中進入到300名以內","0","2024/11/01 15:59:59","51601002","2024/02/06 16:00:00","1601","1001","127","0"
"1","51601003","906001","0","1","在戰鬥試煉場中進入到100名以內","0","2024/11/01 15:59:59","51601003","2024/02/06 16:00:00","1601","1001","127","0"
"200","51701001","907001","0","1","讓公主騎士RANK提升到200","0","2030/04/01 14:59:59","51701001","2024/06/14 16:00:00","20021","1002","129","0"
"1","51801001","607001","0","1","在深淵討伐戰中通過所有Boss的VERY HARD","0","2030/04/01 14:59:59","51801001","2024/11/15 16:00:00","1702","1007","132","0"
"10","54002001","501001","0","1","戰鬥競技場獲得10勝","0","2030/04/01 14:59:59","54002001","2015/04/01 15:00:00","4002","205","401","0"
"50","54002002","501001","0","1","戰鬥競技場獲得50勝","0","2030/04/01 14:59:59","54002002","2015/04/01 15:00:00","4002","205","401","0"
"100","54002003","501001","0","1","戰鬥競技場獲得100勝","0","2030/04/01 14:59:59","54002003","2015/04/01 15:00:00","4002","205","401","0"
"10","54004001","502001","0","1","公主競技場獲得10勝","0","2030/04/01 14:59:59","54004001","2015/04/01 15:00:00","4004","207","402","0"
"50","54004002","502001","0","1","公主競技場獲得50勝","0","2030/04/01 14:59:59","54004002","2015/04/01 15:00:00","4004","207","402","0"
"100","54004003","502001","0","1","公主競技場獲得100勝","0","2030/04/01 14:59:59","54004003","2015/04/01 15:00:00","4004","207","402","0"
"1","55006001","601001","0","1","參加1次團隊競賽","0","2030/04/01 14:59:59","55006001","2015/04/01 15:00:00","5006","501","107","0"
"3","55006002","601001","0","1","參加3次團隊競賽","0","2030/04/01 14:59:59","55006002","2015/04/01 15:00:00","5006","501","107","0"
"6","55006003","601001","0","1","參加6次團隊競賽","0","2030/04/01 14:59:59","55006003","2015/04/01 15:00:00","5006","501","107","0"
"1","55008001","603001","0","1","在戰隊競賽（戰隊模式）中進入到30000名以內","0","2030/04/01 14:59:59","55008001","2020/09/25 05:00:00","5008","501","107","0"
"1","55008002","603002","0","1","在戰隊競賽（戰隊模式）中進入到10000名以內","0","2030/04/01 14:59:59","55008002","2020/09/25 05:00:00","5008","501","107","0"
"1","55008003","603003","0","1","在戰隊競賽（戰隊模式）中進入到5000名以內","0","2030/04/01 14:59:59","55008003","2020/09/25 05:00:00","5008","501","107","0"
"1","55008004","603004","0","1","在戰隊競賽（戰隊模式）中進入到3000名以內","0","2030/04/01 14:59:59","55008004","2020/09/25 05:00:00","5008","501","107","0"
"1","55008005","603005","0","1","在戰隊競賽（戰隊模式）中進入到1000名以內","0","2030/04/01 14:59:59","55008005","2020/09/25 05:00:00","5008","501","107","0"
"1","55008006","603006","0","1","在戰隊競賽（戰隊模式）中進入到100名以內","0","2030/04/01 14:59:59","55008006","2020/09/25 05:00:00","5008","501","107","0"
"1","56011001","201001","100101","1","將日和成為夥伴","0","2030/04/01 14:59:59","56011001","2015/04/01 15:00:00","6011","301","501","0"
"3","56011002","201001","100101","1","將日和升到★3","0","2030/04/01 14:59:59","56011002","2015/04/01 15:00:00","6011","301","501","0"
"5","56011003","201001","100101","1","將日和升到★5","0","2030/04/01 14:59:59","56011003","2015/04/01 15:00:00","6011","301","501","0"
"1","56011004","201002","100201","1","將優衣成為夥伴","0","2030/04/01 14:59:59","56011004","2015/04/01 15:00:00","6011","301","501","0"
"3","56011005","201002","100201","1","將優衣升到★3","0","2030/04/01 14:59:59","56011005","2015/04/01 15:00:00","6011","301","501","0"
"5","56011006","201002","100201","1","將優衣升到★5","0","2030/04/01 14:59:59","56011006","2015/04/01 15:00:00","6011","301","501","0"
"1","56011007","201003","100301","1","將怜成為夥伴","0","2030/04/01 14:59:59","56011007","2015/04/01 15:00:00","6011","301","501","0"
"3","56011008","201003","100301","1","將怜升到★3","0","2030/04/01 14:59:59","56011008","2015/04/01 15:00:00","6011","301","501","0"
"5","56011009","201003","100301","1","將怜升到★5","0","2030/04/01 14:59:59","56011009","2015/04/01 15:00:00","6011","301","501","0"
"1","56011010","201004","100401","1","將禊成為夥伴","0","2030/04/01 14:59:59","56011010","2015/04/01 15:00:00","6011","301","501","0"
"3","56011011","201004","100401","1","將禊升到★3","0","2030/04/01 14:59:59","56011011","2015/04/01 15:00:00","6011","301","501","0"
"5","56011012","201004","100401","1","將禊升到★5","0","2030/04/01 14:59:59","56011012","2015/04/01 15:00:00","6011","301","501","0"
"1","56011013","201005","100501","1","將茉莉成為夥伴","0","2030/04/01 14:59:59","56011013","2015/04/01 15:00:00","6011","301","501","0"
"3","56011014","201005","100501","1","將茉莉升到★3","0","2030/04/01 14:59:59","56011014","2015/04/01 15:00:00","6011","301","501","0"
"5","56011015","201005","100501","1","將茉莉升到★5","0","2030/04/01 14:59:59","56011015","2015/04/01 15:00:00","6011","301","501","0"
"1","56011016","201006","100601","1","將茜里成為夥伴","0","2030/04/01 14:59:59","56011016","2015/04/01 15:00:00","6011","301","501","0"
"3","56011017","201006","100601","1","將茜里升到★3","0","2030/04/01 14:59:59","56011017","2015/04/01 15:00:00","6011","301","501","0"
"5","56011018","201006","100601","1","將茜里升到★5","0","2030/04/01 14:59:59","56011018","2015/04/01 15:00:00","6011","301","501","0"
"1","56011019","201007","100701","1","將宮子成為夥伴","0","2030/04/01 14:59:59","56011019","2015/04/01 15:00:00","6011","301","501","0"
"3","56011020","201007","100701","1","將宮子升到★3","0","2030/04/01 14:59:59","56011020","2015/04/01 15:00:00","6011","301","501","0"
"5","56011021","201007","100701","1","將宮子升到★5","0","2030/04/01 14:59:59","56011021","2015/04/01 15:00:00","6011","301","501","0"
"1","56011022","201008","100801","1","將雪成為夥伴","0","2030/04/01 14:59:59","56011022","2015/04/01 15:00:00","6011","301","501","0"
"3","56011023","201008","100801","1","將雪升到★3","0","2030/04/01 14:59:59","56011023","2015/04/01 15:00:00","6011","301","501","0"
"5","56011024","201008","100801","1","將雪升到★5","0","2030/04/01 14:59:59","56011024","2015/04/01 15:00:00","6011","301","501","0"
"1","56011025","201009","100901","1","將杏奈成為夥伴","0","2030/04/01 14:59:59","56011025","2015/04/01 15:00:00","6011","301","501","0"
"3","56011026","201009","100901","1","將杏奈升到★3","0","2030/04/01 14:59:59","56011026","2015/04/01 15:00:00","6011","301","501","0"
"5","56011027","201009","100901","1","將杏奈升到★5","0","2030/04/01 14:59:59","56011027","2015/04/01 15:00:00","6011","301","501","0"
"1","56011028","201010","101001","1","將真步成為夥伴","0","2030/04/01 14:59:59","56011028","2015/04/01 15:00:00","6011","301","501","0"
"3","56011029","201010","101001","1","將真步升到★3","0","2030/04/01 14:59:59","56011029","2015/04/01 15:00:00","6011","301","501","0"
"5","56011030","201010","101001","1","將真步升到★5","0","2030/04/01 14:59:59","56011030","2015/04/01 15:00:00","6011","301","501","0"
"1","56011031","201011","101101","1","將璃乃成為夥伴","0","2030/04/01 14:59:59","56011031","2015/04/01 15:00:00","6011","301","501","0"
"3","56011032","201011","101101","1","將璃乃升到★3","0","2030/04/01 14:59:59","56011032","2015/04/01 15:00:00","6011","301","501","0"
"5","56011033","201011","101101","1","將璃乃升到★5","0","2030/04/01 14:59:59","56011033","2015/04/01 15:00:00","6011","301","501","0"
"1","56011034","201012","101201","1","將初音成為夥伴","0","2030/04/01 14:59:59","56011034","2015/04/01 15:00:00","6011","301","501","0"
"3","56011035","201012","101201","1","將初音升到★3","0","2030/04/01 14:59:59","56011035","2015/04/01 15:00:00","6011","301","501","0"
"5","56011036","201012","101201","1","將初音升到★5","0","2030/04/01 14:59:59","56011036","2015/04/01 15:00:00","6011","301","501","0"
"1","56011037","201013","101301","1","將七七香成為夥伴","0","2030/04/01 14:59:59","56011037","2015/04/01 15:00:00","6011","301","501","0"
"3","56011038","201013","101301","1","將七七香升到★3","0","2030/04/01 14:59:59","56011038","2015/04/01 15:00:00","6011","301","501","0"
"5","56011039","201013","101301","1","將七七香升到★5","0","2030/04/01 14:59:59","56011039","2015/04/01 15:00:00","6011","301","501","0"
"1","56011040","201014","101401","1","將霞成為夥伴","0","2030/04/01 14:59:59","56011040","2015/04/01 15:00:00","6011","301","501","0"
"3","56011041","201014","101401","1","將霞升到★3","0","2030/04/01 14:59:59","56011041","2015/04/01 15:00:00","6011","301","501","0"
"5","56011042","201014","101401","1","將霞升到★5","0","2030/04/01 14:59:59","56011042","2015/04/01 15:00:00","6011","301","501","0"
"1","56011043","201015","101501","1","將美里成為夥伴","0","2030/04/01 14:59:59","56011043","2015/04/01 15:00:00","6011","301","501","0"
"3","56011044","201015","101501","1","將美里升到★3","0","2030/04/01 14:59:59","56011044","2015/04/01 15:00:00","6011","301","501","0"
"5","56011045","201015","101501","1","將美里升到★5","0","2030/04/01 14:59:59","56011045","2015/04/01 15:00:00","6011","301","501","0"
"1","56011046","201016","101601","1","將鈴奈成為夥伴","0","2030/04/01 14:59:59","56011046","2015/04/01 15:00:00","6011","301","501","0"
"3","56011047","201016","101601","1","將鈴奈升到★3","0","2030/04/01 14:59:59","56011047","2015/04/01 15:00:00","6011","301","501","0"
"5","56011048","201016","101601","1","將鈴奈升到★5","0","2030/04/01 14:59:59","56011048","2015/04/01 15:00:00","6011","301","501","0"
"1","56011049","201017","101701","1","將香織成為夥伴","0","2030/04/01 14:59:59","56011049","2015/04/01 15:00:00","6011","301","501","0"
"3","56011050","201017","101701","1","將香織升到★3","0","2030/04/01 14:59:59","56011050","2015/04/01 15:00:00","6011","301","501","0"
"5","56011051","201017","101701","1","將香織升到★5","0","2030/04/01 14:59:59","56011051","2015/04/01 15:00:00","6011","301","501","0"
"1","56011052","201018","101801","1","將伊緒成為夥伴","0","2030/04/01 14:59:59","56011052","2015/04/01 15:00:00","6011","301","501","0"
"3","56011053","201018","101801","1","將伊緒升到★3","0","2030/04/01 14:59:59","56011053","2015/04/01 15:00:00","6011","301","501","0"
"5","56011054","201018","101801","1","將伊緒升到★5","0","2030/04/01 14:59:59","56011054","2015/04/01 15:00:00","6011","301","501","0"
"1","56011055","201019","102001","1","將美美成為夥伴","0","2030/04/01 14:59:59","56011055","2015/04/01 15:00:00","6011","301","501","0"
"3","56011056","201019","102001","1","將美美升到★3","0","2030/04/01 14:59:59","56011056","2015/04/01 15:00:00","6011","301","501","0"
"5","56011057","201019","102001","1","將美美升到★5","0","2030/04/01 14:59:59","56011057","2015/04/01 15:00:00","6011","301","501","0"
"1","56011058","201020","102101","1","將胡桃成為夥伴","0","2030/04/01 14:59:59","56011058","2015/04/01 15:00:00","6011","301","501","0"
"3","56011059","201020","102101","1","將胡桃升到★3","0","2030/04/01 14:59:59","56011059","2015/04/01 15:00:00","6011","301","501","0"
"5","56011060","201020","102101","1","將胡桃升到★5","0","2030/04/01 14:59:59","56011060","2015/04/01 15:00:00","6011","301","501","0"
"1","56011061","201021","102201","1","將依里成為夥伴","0","2030/04/01 14:59:59","56011061","2015/04/01 15:00:00","6011","301","501","0"
"3","56011062","201021","102201","1","將依里升到★3","0","2030/04/01 14:59:59","56011062","2015/04/01 15:00:00","6011","301","501","0"
"5","56011063","201021","102201","1","將依里升到★5","0","2030/04/01 14:59:59","56011063","2015/04/01 15:00:00","6011","301","501","0"
"1","56011064","201022","102301","1","將綾音成為夥伴","0","2030/04/01 14:59:59","56011064","2015/04/01 15:00:00","6011","301","501","0"
"3","56011065","201022","102301","1","將綾音升到★3","0","2030/04/01 14:59:59","56011065","2015/04/01 15:00:00","6011","301","501","0"
"5","56011066","201022","102301","1","將綾音升到★5","0","2030/04/01 14:59:59","56011066","2015/04/01 15:00:00","6011","301","501","0"
"1","56011067","201023","102501","1","將鈴莓成為夥伴","0","2030/04/01 14:59:59","56011067","2015/04/01 15:00:00","6011","301","501","0"
"3","56011068","201023","102501","1","將鈴莓升到★3","0","2030/04/01 14:59:59","56011068","2015/04/01 15:00:00","6011","301","501","0"
"5","56011069","201023","102501","1","將鈴莓升到★5","0","2030/04/01 14:59:59","56011069","2015/04/01 15:00:00","6011","301","501","0"
"1","56011070","201024","102601","1","將鈴成為夥伴","0","2030/04/01 14:59:59","56011070","2015/04/01 15:00:00","6011","301","501","0"
"3","56011071","201024","102601","1","將鈴升到★3","0","2030/04/01 14:59:59","56011071","2015/04/01 15:00:00","6011","301","501","0"
"5","56011072","201024","102601","1","將鈴升到★5","0","2030/04/01 14:59:59","56011072","2015/04/01 15:00:00","6011","301","501","0"
"1","56011073","201025","102701","1","將惠理子成為夥伴","0","2030/04/01 14:59:59","56011073","2015/04/01 15:00:00","6011","301","501","0"
"3","56011074","201025","102701","1","將惠理子升到★3","0","2030/04/01 14:59:59","56011074","2015/04/01 15:00:00","6011","301","501","0"
"5","56011075","201025","102701","1","將惠理子升到★5","0","2030/04/01 14:59:59","56011075","2015/04/01 15:00:00","6011","301","501","0"
"1","56011076","201026","102801","1","將咲戀成為夥伴","0","2030/04/01 14:59:59","56011076","2015/04/01 15:00:00","6011","301","501","0"
"3","56011077","201026","102801","1","將咲戀升到★3","0","2030/04/01 14:59:59","56011077","2015/04/01 15:00:00","6011","301","501","0"
"5","56011078","201026","102801","1","將咲戀升到★5","0","2030/04/01 14:59:59","56011078","2015/04/01 15:00:00","6011","301","501","0"
"1","56011079","201027","102901","1","將望成為夥伴","0","2030/04/01 14:59:59","56011079","2015/04/01 15:00:00","6011","301","501","0"
"3","56011080","201027","102901","1","將望升到★3","0","2030/04/01 14:59:59","56011080","2015/04/01 15:00:00","6011","301","501","0"
"5","56011081","201027","102901","1","將望升到★5","0","2030/04/01 14:59:59","56011081","2015/04/01 15:00:00","6011","301","501","0"
"1","56011082","201028","103001","1","將妮諾成為夥伴","0","2030/04/01 14:59:59","56011082","2015/04/01 15:00:00","6011","301","501","0"
"3","56011083","201028","103001","1","將妮諾升到★3","0","2030/04/01 14:59:59","56011083","2015/04/01 15:00:00","6011","301","501","0"
"5","56011084","201028","103001","1","將妮諾升到★5","0","2030/04/01 14:59:59","56011084","2015/04/01 15:00:00","6011","301","501","0"
"1","56011085","201029","103101","1","將忍成為夥伴","0","2030/04/01 14:59:59","56011085","2015/04/01 15:00:00","6011","301","501","0"
"3","56011086","201029","103101","1","將忍升到★3","0","2030/04/01 14:59:59","56011086","2015/04/01 15:00:00","6011","301","501","0"
"5","56011087","201029","103101","1","將忍升到★5","0","2030/04/01 14:59:59","56011087","2015/04/01 15:00:00","6011","301","501","0"
"1","56011088","201030","103201","1","將秋乃成為夥伴","0","2030/04/01 14:59:59","56011088","2015/04/01 15:00:00","6011","301","501","0"
"3","56011089","201030","103201","1","將秋乃升到★3","0","2030/04/01 14:59:59","56011089","2015/04/01 15:00:00","6011","301","501","0"
"5","56011090","201030","103201","1","將秋乃升到★5","0","2030/04/01 14:59:59","56011090","2015/04/01 15:00:00","6011","301","501","0"
"1","56011091","201031","103301","1","將真陽成為夥伴","0","2030/04/01 14:59:59","56011091","2015/04/01 15:00:00","6011","301","501","0"
"3","56011092","201031","103301","1","將真陽升到★3","0","2030/04/01 14:59:59","56011092","2015/04/01 15:00:00","6011","301","501","0"
"5","56011093","201031","103301","1","將真陽升到★5","0","2030/04/01 14:59:59","56011093","2015/04/01 15:00:00","6011","301","501","0"
"1","56011094","201032","103401","1","將優花梨成為夥伴","0","2030/04/01 14:59:59","56011094","2015/04/01 15:00:00","6011","301","501","0"
"3","56011095","201032","103401","1","將優花梨升到★3","0","2030/04/01 14:59:59","56011095","2015/04/01 15:00:00","6011","301","501","0"
"5","56011096","201032","103401","1","將優花梨升到★5","0","2030/04/01 14:59:59","56011096","2015/04/01 15:00:00","6011","301","501","0"
"1","56011097","201033","103601","1","將鏡華成為夥伴","0","2030/04/01 14:59:59","56011097","2015/04/01 15:00:00","6011","301","501","0"
"3","56011098","201033","103601","1","將鏡華升到★3","0","2030/04/01 14:59:59","56011098","2015/04/01 15:00:00","6011","301","501","0"
