1c50909318921b7260e56fe6eb48b20e2defd375a6c6a16406c4eb7e3bfca8c5,4380a599f7a938e5ca2bb97e1470574d7783f833cc68aeece8933c356279d5fc,26b54c8afcced8253731c357145b14ff32dc45510d304646dff4ffed5307b774,03cae637c20175c7e1c56d8db5c199e999cdcfad768990f8a47523dbe110688a,2a38ef119c6dff9d4b7bead0bc5a0d2e1a6dbcf157499d0c4d7d5ebbb142c28a,65bc85ddbde7f268e8fc38978cd90610df3ceb6c37109ce87398d0b4328638d3,8729beb32a51172e55462af9e5bfbc208690b8b5f1941e236708b22e5bac9432,a1259172bff3e161d66de5de81f62a5274ec072fbc3da302efda32b8c8ad7e5e,e6183d97d292771fcaa77da200f48c9be74c5773fe0371da3658b7b73c425ac4,8be114c33e23ecb5c019a0655d8465b092ac3fc67ede15490e18aaa26b6b4b72,05e2f421a24a43c91771033a7a71a648a548b76ff6dae8f0afab378bbb1f8c3c,f0715c2994831e4328ae966d5fe60da6e843da7bc248f8058ac02dd54623f746,21b280f209a87dcdd6ed4e0cc1d3adad27862ea3f1113a1856d6c47b1ff8fa98,7dde7fe091e779f2d120cc99a96fa425fb24d769b1af90daaf4f9a5a43325ad0,847485313ad7ebaac36f4d1342d78054d998a7a42752d38524cc7aaa213c7001
"2816","2111","21","2113","15","1","0","211","2112","0","0","1","0","100","2023/03/07 05:00:00"
"2816","2211","22","2213","-25","1","0","221","2212","0","0","1","0","100","2023/03/08 05:00:00"
"2816","2311","23","2313","-66","1","0","231","2312","0","0","1","0","100","2023/03/09 05:00:00"
"2816","2411","24","2413","-107","1","0","241","2412","0","0","1","0","100","2023/03/10 05:00:00"
"2816","2511","25","2513","-149","1","0","251","2512","0","0","1","0","100","2023/03/11 05:00:00"
"2816","2611","26","2613","-188","1","0","261","2612","0","0","1","0","100","2023/03/12 05:00:00"
"2816","2711","27","2713","-96","1","0","271","2712","0","0","1","0","100","2023/03/13 05:00:00"
"2816","2811","28","2813","-133","1","0","281","2812","0","0","1","0","100","2023/03/14 05:00:00"
"2816","2911","29","2913","-174","1","0","291","2912","0","0","1","0","100","2023/03/15 05:00:00"
"2816","3011","30","3013","-230","1","0","301","3012","0","0","1","0","100","2023/03/16 05:00:00"
"2816","3111","31","3113","-272","1","0","311","3112","0","0","1","0","100","2023/03/17 05:00:00"
"2816","3211","32","3213","-313","1","0","321","3212","0","0","1","0","100","2023/03/18 05:00:00"
"2816","3311","33","3313","-240","1","0","331","3312","0","0","1","0","100","2023/03/19 05:00:00"
"2816","3411","34","3413","-260","1","0","341","3412","0","0","1","0","100","2023/03/20 05:00:00"
"2816","3511","35","3513","-280","1","0","351","3512","0","0","1","0","100","2023/03/21 05:00:00"
"2816","3611","36","3613","-354","1","0","361","3612","0","0","1","0","100","2023/03/22 05:00:00"
"2816","3711","37","3713","-395","1","0","371","3712","0","0","1","0","100","2023/03/23 05:00:00"
"2816","3811","38","3813","-436","1","0","381","3812","0","0","1","0","100","2023/03/24 05:00:00"
"2816","3911","39","3913","-477","1","0","391","3912","0","0","1","0","100","2023/03/25 05:00:00"
"2816","4011","40","4013","-400","1","0","401","4012","0","0","1","0","100","2023/03/26 05:00:00"
"2816","4111","41","4113","-438","1","0","411","4112","0","0","1","0","100","2023/03/27 05:00:00"
"2816","4211","42","4213","0","1","0","421","4212","0","0","1","0","100","2023/03/28 05:00:00"
"2816","4311","43","4313","371","2","0","431","4312","0","0","2","0","200","2023/03/29 05:00:00"
"2816","4411","44","4413","343","2","0","441","4412","0","0","2","0","200","2023/03/30 05:00:00"
"2816","4511","45","4513","260","2","105801","451","4512","9105803","0","2","0","200","2023/03/31 05:00:00"
"2816","4611","46","4613","313","2","0","461","4612","0","0","2","0","200","2023/04/01 05:00:00"
"2816","4711","47","4713","285","2","0","471","4712","0","0","2","0","200","2023/04/02 05:00:00"
"2816","4811","48","4813","260","2","102001","481","4812","9102003","0","2","0","200","2023/04/03 05:00:00"
"2816","4911","49","4913","257","2","0","491","4912","0","0","2","0","200","2023/04/04 05:00:00"
"2816","5011","50","5013","173","2","100201","501","5012","9100203","0","2","0","200","2023/04/05 05:00:00"
"2816","5111","51","5113","227","2","0","511","5112","0","0","2","0","200","2023/04/06 05:00:00"
"2816","5211","52","5213","57","2","105501","521","5212","9105503","0","2","0","200","2023/04/07 05:00:00"
"2816","5311","53","5313","197","2","0","531","5312","0","0","2","0","200","2023/04/08 05:00:00"
"2816","5411","54","5413","169","2","0","541","5412","0","0","2","0","200","2023/04/09 05:00:00"
"2816","5511","55","5513","-55","2","101601","551","5512","9101603","0","2","0","200","2023/04/10 05:00:00"
"2816","5611","56","5613","141","2","0","561","5612","0","0","2","0","200","2023/04/11 05:00:00"
"2816","5711","57","5713","111","2","0","571","5712","0","0","2","0","200","2023/04/12 05:00:00"
"2816","5811","58","5813","81","2","0","581","5812","0","0","2","0","200","2023/04/13 05:00:00"
"2816","5911","59","5913","53","2","0","591","5912","0","0","2","0","200","2023/04/14 05:00:00"
"2816","6011","60","6013","-180","2","0","601","6012","0","0","2","0","200","2023/04/15 05:00:00"
"2816","6111","61","6113","-210","2","0","611","6112","0","0","2","0","200","2023/04/16 05:00:00"
"2816","6211","62","6213","-221","2","106701","621","6212","9106703","0","2","0","200","2023/04/17 05:00:00"
"2816","6311","63","6313","24","2","0","631","6312","0","0","2","0","200","2023/04/18 05:00:00"
"2816","6411","64","6413","-6","2","0","641","6412","0","0","2","0","200","2023/04/19 05:00:00"
"2816","6511","65","6513","-33","2","0","651","6512","0","0","2","0","200","2023/04/20 05:00:00"
"2816","6611","66","6613","-63","2","0","661","6612","0","0","2","0","200","2023/04/21 05:00:00"
"2816","6711","67","6713","-91","2","0","671","6712","0","0","2","0","200","2023/04/22 05:00:00"
"2816","6811","68","6813","-121","2","0","681","6812","0","0","2","0","200","2023/04/23 05:00:00"
"2816","6911","69","6913","-150","2","0","691","6912","0","0","2","0","200","2023/04/24 05:00:00"
"2816","7011","70","7013","-180","2","0","701","7012","0","0","2","0","200","2023/04/25 05:00:00"
"2816","7111","71","7113","-208","2","0","711","7112","0","0","2","0","200","2023/04/26 05:00:00"
"2816","7211","72","7213","-236","2","0","721","7212","0","0","2","0","200","2023/04/27 05:00:00"
"2816","7311","73","7313","-266","2","0","731","7312","0","0","2","0","200","2023/04/28 05:00:00"
"2816","7411","74","7413","-295","2","0","741","7412","0","0","2","0","200","2023/04/29 05:00:00"
"2816","7511","75","7513","-360","2","0","751","7512","0","0","2","1","200","2023/04/30 05:00:00"
"2816","7611","76","7613","344","1","0","761","7612","0","0","3","0","100","2023/05/01 05:00:00"
"2816","7711","77","7713","306","1","0","771","7712","0","0","3","0","100","2023/05/02 05:00:00"
"2816","7811","78","7813","390","1","0","781","7812","0","0","3","0","100","2023/05/03 05:00:00"
"2816","7911","79","7913","267","1","0","791","7912","0","0","3","0","100","2023/05/04 05:00:00"
"2816","8011","80","8013","254","1","104401","801","8012","9104403","0","3","0","100","2023/05/05 05:00:00"
"2816","8111","81","8113","230","1","0","811","8112","0","0","3","0","100","2023/05/06 05:00:00"
"2816","8211","82","8213","192","1","0","821","8212","0","0","3","0","100","2023/05/07 05:00:00"
"2816","8311","83","8313","284","1","0","831","8312","0","0","3","0","100","2023/05/08 05:00:00"
"2816","8411","84","8413","153","1","0","841","8412","0","0","3","0","100","2023/05/09 05:00:00"
"2816","8511","85","8513","0","1","102301","851","8512","9102303","0","3","0","100","2023/05/10 05:00:00"
"2816","8611","86","8613","-207","1","105901","861","8612","9105903","0","3","0","100","2023/05/11 05:00:00"
"2816","8711","87","8713","116","1","0","871","8712","0","0","3","0","100","2023/05/12 05:00:00"
"2816","8811","88","8813","78","1","0","881","8812","0","0","3","0","100","2023/05/13 05:00:00"
"2816","8911","89","8913","173","1","0","891","8912","0","0","3","0","100","2023/05/14 05:00:00"
"2816","9011","90","9013","145","1","0","901","9012","0","0","3","0","100","2023/05/15 05:00:00"
"2816","9111","91","9113","40","1","0","911","9112","0","0","3","0","100","2023/05/16 05:00:00"
"2816","9211","92","9213","0","1","0","921","9212","0","0","3","0","100","2023/05/17 05:00:00"
"2816","9311","93","9313","-36","1","0","931","9312","0","0","3","0","100","2023/05/18 05:00:00"
"2816","9411","94","9413","-75","1","0","941","9412","0","0","3","0","100","2023/05/19 05:00:00"
"2816","9511","95","9513","-111","1","0","951","9512","0","0","3","0","100","2023/05/20 05:00:00"
"2816","9611","96","9613","-113","1","0","961","9612","0","0","3","0","100","2023/05/21 05:00:00"
"2816","9711","97","9713","-150","1","0","971","9712","0","0","3","0","100","2023/05/22 05:00:00"
"2816","9811","98","9813","-226","1","0","981","9812","0","0","3","0","100","2023/05/23 05:00:00"
"2816","9911","99","9913","0","1","0","991","9912","0","0","3","0","100","2023/05/24 05:00:00"
"2816","10011","100","10013","-70","1","0","1001","10012","0","0","3","0","100","2023/05/25 05:00:00"
"2816","10111","101","10113","-171","1","0","1011","10112","0","0","3","0","100","2023/05/26 05:00:00"
"2816","10211","102","10213","-263","1","0","1021","10212","0","0","3","0","100","2023/05/27 05:00:00"
"2816","10311","103","10313","-302","1","0","1031","10312","0","0","3","0","100","2023/05/28 05:00:00"
"2816","10411","104","10413","-245","1","0","1041","10412","0","0","3","0","100","2023/05/29 05:00:00"
"2816","10511","105","10513","-318","1","0","1051","10512","0","0","3","0","100","2023/05/30 05:00:00"
"2816","10611","106","10613","-348","1","0","1061","10612","0","0","3","1","100","2023/05/31 05:00:00"
"2816","10711","107","10713","328","0","0","1071","10712","0","0","4","0","300","2023/06/01 05:00:00"
"2816","10811","108","10813","287","0","0","1081","10812","0","0","4","0","300","2023/06/02 05:00:00"
"2816","10911","109","10913","220","0","104201","1091","10912","9104203","0","4","0","300","2023/06/03 05:00:00"
"2816","11011","110","11013","360","0","0","1101","11012","0","0","4","0","300","2023/06/04 05:00:00"
"2816","11111","111","11113","324","0","0","1111","11112","0","0","4","0","300","2023/06/05 05:00:00"
"2816","11211","112","11213","110","0","104001","1121","11212","9104003","0","4","0","300","2023/06/06 05:00:00"
"2816","11311","113","11313","246","0","0","1131","11312","0","0","4","0","300","2023/06/07 05:00:00"
"2816","11411","114","11413","205","0","0","1141","11412","0","0","4","0","300","2023/06/08 05:00:00"
"2816","11511","115","11513","-70","0","102101","1151","11512","9102103","0","4","0","300","2023/06/09 05:00:00"
"2816","11611","116","11613","334","0","0","1161","11612","0","0","4","0","300","2023/06/10 05:00:00"
"2816","11711","117","11713","280","0","0","1171","11712","0","0","4","0","300","2023/06/11 05:00:00"
"2816","11811","118","11813","164","0","0","1181","11812","0","0","4","0","300","2023/06/12 05:00:00"
"2816","11911","119","11913","123","0","0","1191","11912","0","0","4","0","300","2023/06/13 05:00:00"
"2816","12011","120","12013","82","0","0","1201","12012","0","0","4","0","300","2023/06/14 05:00:00"
"2816","12111","121","12113","122","0","0","1211","12112","0","0","4","0","300","2023/06/15 05:00:00"
"2816","12211","122","12213","92","0","0","1221","12212","0","0","4","0","300","2023/06/16 05:00:00"
"2816","12311","123","12313","-100","0","106301","1231","12312","9106303","0","4","0","300","2023/06/17 05:00:00"
"2816","12411","124","12413","41","0","0","1241","12412","0","0","4","0","300","2023/06/18 05:00:00"
"2816","12511","125","12513","0","0","0","1251","12512","0","0","4","0","300","2023/06/19 05:00:00"
"2816","12611","126","12613","70","0","0","1261","12612","0","0","4","0","300","2023/06/20 05:00:00"
"2816","12711","127","12713","31","0","0","1271","12712","0","0","4","0","300","2023/06/21 05:00:00"
"2816","12811","128","12813","-41","0","0","1281","12812","0","0","4","0","300","2023/06/22 05:00:00"
"2816","12911","129","12913","-82","0","0","1291","12912","0","0","4","0","300","2023/06/23 05:00:00"
"2816","13011","130","13013","-123","0","0","1301","13012","0","0","4","0","300","2023/06/24 05:00:00"
"2816","13111","131","13113","-180","0","106501","1311","13112","9106503","0","4","0","300","2023/06/25 05:00:00"
"2816","13211","132","13213","-164","0","0","1321","13212","0","0","4","0","300","2023/06/26 05:00:00"
"2816","13311","133","13313","-205","0","0","1331","13312","0","0","4","0","300","2023/06/27 05:00:00"
"2816","13411","134","13413","-246","0","0","1341","13412","0","0","4","0","300","2023/06/28 05:00:00"
"2816","13511","135","13513","-287","0","0","1351","13512","0","0","4","0","300","2023/06/29 05:00:00"
"2816","13611","136","13613","-370","0","0","1361","13612","0","0","4","1","300","2023/06/30 05:00:00"
"2816","13711","137","13713","357","3","0","1371","13712","0","0","5","0","400","2023/07/01 05:00:00"
"2816","13811","138","13813","319","3","0","1381","13812","0","0","5","0","400","2023/07/02 05:00:00"
"2816","13911","139","13913","330","3","0","1391","13912","0","0","5","0","400","2023/07/03 05:00:00"
"2816","14011","140","14013","305","3","0","1401","14012","0","0","5","0","400","2023/07/04 05:00:00"
"2816","14111","141","14113","310","3","100901","1411","14112","9100903","0","5","0","400","2023/07/05 05:00:00"
"2816","14211","142","14213","282","3","0","1421","14212","0","0","5","0","400","2023/07/06 05:00:00"
"2816","14311","143","14313","133","3","101701","1431","14312","9101703","0","5","0","400","2023/07/07 05:00:00"
"2816","14411","144","14413","246","3","0","1441","14412","0","0","5","0","400","2023/07/08 05:00:00"
"2816","14511","145","14513","209","3","0","1451","14512","0","0","5","0","400","2023/07/09 05:00:00"
"2816","14611","146","14613","172","3","0","1461","14612","0","0","5","0","400","2023/07/10 05:00:00"
"2816","14711","147","14713","129","3","105601","1471","14712","9105603","0","5","0","400","2023/07/11 05:00:00"
"2816","14811","148","14813","134","3","0","1481","14812","0","0","5","0","400","2023/07/12 05:00:00"
"2816","14911","149","14913","97","3","0","1491","14912","0","0","5","0","400","2023/07/13 05:00:00"
"2816","15011","150","15013","60","3","0","1501","15012","0","0","5","0","400","2023/07/14 05:00:00"
"2816","15111","151","15113","22","3","0","1511","15112","0","0","5","0","400","2023/07/15 05:00:00"
"2816","15211","152","15213","-12","3","0","1521","15212","0","0","5","0","400","2023/07/16 05:00:00"
"2816","15311","153","15313","-49","3","0","1531","15312","0","0","5","0","400","2023/07/17 05:00:00"
"2816","15411","154","15413","-86","3","0","1541","15412","0","0","5","0","400","2023/07/18 05:00:00"
"2816","15511","155","15513","-29","3","0","1551","15512","0","0","5","0","400","2023/07/19 05:00:00"
"2816","15611","156","15613","-55","3","0","1561","15612","0","0","5","0","400","2023/07/20 05:00:00"
"2816","15711","157","15713","-124","3","0","1571","15712","0","0","5","0","400","2023/07/21 05:00:00"
"2816","15811","158","15813","-161","3","0","1581","15812","0","0","5","0","400","2023/07/22 05:00:00"
"2816","15911","159","15913","-199","3","0","1591","15912","0","0","5","0","400","2023/07/23 05:00:00"
"2816","16011","160","16013","-235","3","0","1601","16012","0","0","5","0","400","2023/07/24 05:00:00"
"2816","16111","161","16113","0","3","106801","1611","16112","9106803","0","5","0","400","2023/07/25 05:00:00"
"2816","16211","162","16213","-272","3","0","1621","16212","0","0","5","0","400","2023/07/26 05:00:00"
"2816","16311","163","16313","-309","3","0","1631","16312","0","0","5","0","400","2023/07/27 05:00:00"
"2816","16411","164","16413","-172","3","105301","1641","16412","9105303","0","5","0","400","2023/07/28 05:00:00"
"2816","16511","165","16513","-299","3","0","1651","16512","0","0","5","0","400","2023/07/29 05:00:00"
"2816","16611","166","16613","-233","3","102701","1661","16612","9102703","0","5","0","400","2023/07/30 05:00:00"
"2816","16711","167","16713","-356","3","0","1671","16712","0","0","5","1","400","2023/07/31 05:00:00"
"2816","16811","168","16813","306","3","0","1681","16812","0","0","6","0","400","2023/08/01 05:00:00"
"2816","16911","169","16913","226","3","0","1691","16912","0","0","6","0","400","2023/08/02 05:00:00"
"2816","17011","170","17013","146","3","0","1701","17012","0","0","6","0","400","2023/08/03 05:00:00"
"2816","17111","171","17113","66","3","0","1711","17112","0","0","6","0","400","2023/08/04 05:00:00"
"2816","17211","172","17213","-14","3","0","1721","17212","0","0","6","0","400","2023/08/05 05:00:00"
"2816","17311","173","17313","-94","3","0","1731","17312","0","0","6","0","400","2023/08/06 05:00:00"
"2816","17411","174","17413","270","3","110801","1741","17412","9110803","0","6","0","400","2023/08/07 05:00:00"
"2816","17511","175","17513","-174","3","0","1751","17512","0","0","6","0","400","2023/08/08 05:00:00"
"2816","17611","176","17613","55","3","104301","1761","17612","9104303","0","6","0","400","2023/08/09 05:00:00"
"2816","17711","177","17713","50","3","100401","1771","17712","9100403","0","6","0","400","2023/08/10 05:00:00"
"2816","17811","178","17813","-120","3","103701","1781","17812","9103703","0","6","0","400","2023/08/11 05:00:00"
"2816","17821","179","17823","-210","3","106101","1782","17822","9106103","0","6","0","400","2023/08/11 05:00:00"
"2816","17911","180","17913","-254","3","0","1791","17912","0","0","6","0","400","2023/08/12 05:00:00"
"2816","18011","181","18013","-369","3","0","1801","18012","0","0","6","1","400","2023/08/13 05:00:00"
"2816","18111","182","18113","295","3","101801","1811","18112","9101803","0","7","0","400","2023/08/14 05:00:00"
"2816","18211","183","18213","326","3","0","1821","18212","0","0","7","0","400","2023/08/15 05:00:00"
"2816","18311","184","18313","271","3","0","1831","18312","0","0","7","0","400","2023/08/16 05:00:00"
"2816","18411","185","18413","216","3","0","1841","18412","0","0","7","0","400","2023/08/17 05:00:00"
"2816","18511","186","18513","161","3","0","1851","18512","0","0","7","0","400","2023/08/18 05:00:00"
"2816","18611","187","18613","106","3","0","1861","18612","0","0","7","0","400","2023/08/19 05:00:00"
"2816","18711","188","18713","51","3","0","1871","18712","0","0","7","0","400","2023/08/20 05:00:00"
"2816","18811","189","18813","150","3","101301","1881","18812","9101303","0","7","0","400","2023/08/21 05:00:00"
"2816","18911","190","18913","-4","3","0","1891","18912","0","0","7","0","400","2023/08/22 05:00:00"
"2816","19011","191","19013","-59","3","0","1901","19012","0","0","7","0","400","2023/08/23 05:00:00"
"2816","19111","192","19113","-114","3","0","1911","19112","0","0","7","0","400","2023/08/24 05:00:00"
"2816","19211","193","19213","5","3","101101","1921","19212","9101103","0","7","0","400","2023/08/25 05:00:00"
"2816","19311","194","19313","-169","3","0","1931","19312","0","0","7","0","400","2023/08/26 05:00:00"
"2816","19411","195","19413","-130","3","100101","1941","19412","9100103","0","7","0","400","2023/08/27 05:00:00"
"2816","19511","196","19513","-224","3","0","1951","19512","0","0","7","0","400","2023/08/28 05:00:00"
"2816","19611","197","19613","-279","3","0","1961","19612","0","0","7","0","400","2023/08/29 05:00:00"
"2816","19711","198","19713","-369","3","0","1971","19712","0","0","7","0","400","2023/08/30 05:00:00"
"2816","19811","199","19813","-250","3","103001","1981","19812","9103003","0","7","1","400","2023/08/31 05:00:00"
"2816","19911","200","19913","571","0","0","1991","19912","0","0","8","0","500","2023/09/01 05:00:00"
"2816","20011","201","20013","480","0","106001","2001","20012","9106003","0","8","0","500","2023/09/02 05:00:00"
"2816","20111","202","20113","516","0","0","2011","20112","0","0","8","0","500","2023/09/03 05:00:00"
"2816","20211","203","20213","461","0","0","2021","20212","0","0","8","0","500","2023/09/04 05:00:00"
"2816","20311","204","20313","390","0","101501","2031","20312","9101503","0","8","0","500","2023/09/05 05:00:00"
"2816","20411","205","20413","406","0","0","2041","20412","0","0","8","0","500","2023/09/06 05:00:00"
"2816","20511","206","20513","340","0","105401","2051","20512","9105403","0","8","0","500","2023/09/07 05:00:00"
"2816","20611","207","20613","351","0","0","2061","20612","0","0","8","0","500","2023/09/08 05:00:00"
"2816","20711","208","20713","296","0","0","2071","20712","0","0","8","0","500","2023/09/09 05:00:00"
"2816","20811","209","20813","241","0","0","2081","20812","0","0","8","0","500","2023/09/10 05:00:00"
"2816","20911","210","20913","186","0","0","2091","20912","0","0","8","0","500","2023/09/11 05:00:00"
"2816","21011","211","21013","170","0","118501","2101","21012","9118503","0","8","0","500","2023/09/12 05:00:00"
"2816","21111","212","21113","131","0","0","2111","21112","0","0","8","0","500","2023/09/13 05:00:00"
"2816","21211","213","21213","76","0","0","2121","21212","0","0","8","0","500","2023/09/14 05:00:00"
"2816","21311","214","21313","50","0","110901","2131","21312","9110903","0","8","0","500","2023/09/15 05:00:00"
"2816","21411","215","21413","21","0","0","2141","21412","0","0","8","0","500","2023/09/16 05:00:00"
"2816","21511","216","21513","-34","0","0","2151","21512","0","0","8","0","500","2023/09/17 05:00:00"
"2816","21611","217","21613","-89","0","0","2161","21612","0","0","8","0","500","2023/09/18 05:00:00"
"2816","21711","218","21713","-120","0","118001","2171","21712","9118003","0","8","0","500","2023/09/19 05:00:00"
"2816","21811","219","21813","-144","0","0","2181","21812","0","0","8","0","500","2023/09/20 05:00:00"
"2816","21911","220","21913","-199","0","0","2191","21912","0","0","8","0","500","2023/09/21 05:00:00"
"2816","22011","221","22013","-270","0","101001","2201","22012","9101003","0","8","0","500","2023/09/22 05:00:00"
"2816","22111","222","22113","-254","0","0","2211","22112","0","0","8","0","500","2023/09/23 05:00:00"
"2816","22211","223","22213","-309","0","0","2221","22212","0","0","8","0","500","2023/09/24 05:00:00"
"2816","22311","224","22313","-364","0","0","2231","22312","0","0","8","0","500","2023/09/25 05:00:00"
"2816","22411","225","22413","-419","0","0","2241","22412","0","0","8","0","500","2023/09/26 05:00:00"
"2816","22511","226","22513","-474","0","0","2251","22512","0","0","8","0","500","2023/09/27 05:00:00"
"2816","22611","227","22613","-529","0","0","2261","22612","0","0","8","0","500","2023/09/28 05:00:00"
"2816","22711","228","22713","-370","0","106601","2271","22712","9106603","0","8","0","500","2023/09/29 05:00:00"
"2816","22811","229","22813","-579","0","0","2281","22812","0","0","8","1","500","2023/09/30 05:00:00"
"2816","22911","230","22913","383","0","0","2291","22912","0","0","9","0","500","2023/10/01 05:00:00"
"2816","23011","231","23013","339","0","0","2301","23012","0","0","9","0","500","2023/10/02 05:00:00"
"2816","23111","232","23113","296","0","0","2311","23112","0","0","9","0","500","2023/10/03 05:00:00"
"2816","23211","233","23213","290","0","102801","2321","23212","9102803","0","9","0","500","2023/10/04 05:00:00"
"2816","23311","234","23313","253","0","0","2331","23312","0","0","9","0","500","2023/10/05 05:00:00"
"2816","23411","235","23413","210","0","0","2341","23412","0","0","9","0","500","2023/10/06 05:00:00"
"2816","23511","236","23513","167","0","0","2351","23512","0","0","9","0","500","2023/10/07 05:00:00"
"2816","23611","237","23613","200","0","0","2361","23612","0","0","9","0","500","2023/10/08 05:00:00"
"2816","23711","238","23713","180","0","0","2371","23712","0","0","9","0","500","2023/10/09 05:00:00"
"2816","23811","239","23813","130","0","100801","2381","23812","9100803","0","9","0","500","2023/10/10 05:00:00"
"2816","23911","240","23913","125","0","0","2391","23912","0","0","9","0","500","2023/10/11 05:00:00"
"2816","24011","241","24013","83","0","0","2401","24012","0","0","9","0","500","2023/10/12 05:00:00"
"2816","24111","242","24113","100","0","0","2411","24112","0","0","9","0","500","2023/10/13 05:00:00"
"2816","24211","243","24213","80","0","0","2421","24212","0","0","9","0","500","2023/10/14 05:00:00"
"2816","24311","244","24313","41","0","0","2431","24312","0","0","9","0","500","2023/10/15 05:00:00"
"2816","24411","245","24413","-1","0","0","2441","24412","0","0","9","0","500","2023/10/16 05:00:00"
"2816","24511","246","24513","-43","0","0","2451","24512","0","0","9","0","500","2023/10/17 05:00:00"
"2816","24611","247","24613","10","0","0","2461","24612","0","0","9","0","500","2023/10/18 05:00:00"
"2816","24711","248","24713","-10","0","0","2471","24712","0","0","9","0","500","2023/10/19 05:00:00"
"2816","24811","249","24813","-10","0","0","2481","24812","0","0","9","0","500","2023/10/20 05:00:00"
"2816","24911","250","24913","-40","0","0","2491","24912","0","0","9","0","500","2023/10/21 05:00:00"
"2816","25011","251","25013","-85","0","0","2501","25012","0","0","9","0","500","2023/10/22 05:00:00"
"2816","25111","252","25113","-127","0","0","2511","25112","0","0","9","0","500","2023/10/23 05:00:00"
"2816","25211","253","25213","-130","0","104901","2521","25212","9104903","0","9","0","500","2023/10/24 05:00:00"
"2816","25311","254","25313","-270","0","104701","2531","25312","9104703","0","9","0","500","2023/10/25 05:00:00"
"2816","25411","255","25413","-169","0","0","2541","25412","0","0","9","0","500","2023/10/26 05:00:00"
"2816","25511","256","25513","-211","0","0","2551","25512","0","0","9","0","500","2023/10/27 05:00:00"
"2816","25611","257","25613","-253","0","0","2561","25612","0","0","9","0","500","2023/10/28 05:00:00"
"2816","25711","258","25713","-295","0","0","2571","25712","0","0","9","0","500","2023/10/29 05:00:00"
"2816","25811","259","25813","-337","0","0","2581","25812","0","0","9","0","500","2023/10/30 05:00:00"
"2816","25911","260","25913","-379","0","0","2591","25912","0","0","9","1","500","2023/10/31 05:00:00"
"2816","26011","261","26013","600","0","0","2601","26012","0","0","10","0","500","2023/11/01 05:00:00"
"2816","26111","262","26113","560","0","0","2611","26112","0","0","10","0","500","2023/11/02 05:00:00"
