eaf726a855decb10e7f4bd82500a270266de7e35413a379d6ea204993a1a2195,80c8d1cb122dc05425f8a908cb3223f5bebe1dae30bc7cbbb622de824a939039,cd6abc71589f895e4bc1dc3098a3a8c752db2ad62572ba99a988992a4d82049d,1b588bc1d96838a5b46707e0b62ca5f89fa34aadd5e3c8fa7b300a17d51e5c47,be25066abb9e9a14e2704e6ab3afe50bd75c4d2e9af100751350faac066e2e0d,e119c9ab5e099cbd547620f87fa3562f4dc24ae01f139eab48955573fc3c4b7e,3d5e9aa5f073caede9d27d6f144105f496aedea3b22bdc6f2ab527460e65f607,3f44758bf08a173aa0483cf465beb0537dfc1134afe7ff9a7f34ddf993648fe1,f9460b5f232ae051c04a3e3d822b502487d4f8746349a9fef638e794795d8a86,6595fe31db048ae7988c782ad46bfc66ca6c2bf25c8f23c45f91b92a124bbc2a,ee463540dbaf6ec1c5b72dab66155382498f474156cd4af7839d5ae7adb44838,bc5ede043135c34aaa45553793711125ff38abb65810af8d6e492d8fd9c631a1,40001167d2e2242a1b0b6155758f9c9d15b5de9d0b7decf6184edb9e5b2349d5,dbe229bbcba70c1bce8188da5dfbcbae0447569a3dfdd0b2b7d269d856749fdd,cc548cb173a95089a35246eabaddd453860885932f6fe4a44fc0b24f0e51085a,bc2b79d21d2ce9d1fd559bd24b26629568e48e717ca3f242e52b8192b7dc9281,565a72ca1ac65af085acd8767a79cfb8907fdff0759de2e95074c397ff4d0a77,518bf3c575e8033b34f3a3811d2ac300d5c219b0adfa80a7621c89ac4ef4e443,8ab802c68bfffc53823496ae204468be5499bba9c58f6e04650c33544ee13710,073237375601d9cb7e4f5a37eda52be4633becccd79002d518c394c43859fd26
"0","1","0","1","0","0","0","100900101","0","0","0","1009","1009001","100911","0","0","0","0","0","0"
"0","1","0","0","0","1","0","100900801","0","0","1","1009","1009008","0","0","0","-960","0","0","0"
"0","1","0","1","1009011","0","0","100901101","0","0","0","1009","1009011","100011","0","100931","0","0","0","0"
"0","1","0","1","1009011","0","0","100901102","0","0","0","1009","1009011","100011","0","100931","0","0","0","0"
"0","1","0","1","0","0","0","101000601","0","0","0","1010","1010006","101011","0","0","0","0","0","0"
"0","1","0","0","0","1","0","101000801","0","0","1","1010","1010008","0","0","0","-890","0","0","0"
"0","1","0","1","1010011","0","0","101001101","0","0","0","1010","1010011","101032","0","0","0","0","0","0"
"0","1","0","1","1010011","0","0","101001102","0","0","0","1010","1010011","101032","0","0","0","0","0","0"
"0","1","0","1","0","0","0","101100501","0","0","0","1011","1011005","101111","0","0","0","0","0","0"
"0","1","0","0","0","0","0","101100801","0","0","1","1011","1011008","0","0","0","-960","0","0","0"
"0","1","0","1","0","0","0","101101101","0","0","0","1011","1011011","101131","0","0","0","0","0","0"
"0","1","0","1","0","0","0","101200301","0","0","0","1012","1012003","101211","0","103811","0","0","0","0"
"0","1","0","0","0","1","0","101200801","0","0","1","1012","1012008","0","0","0","-960","0","0","0"
"0","1","0","1","1012011","0","0","101201101","0","0","0","1012","1012011","101231","0","0","0","0","0","0"
"0","1","0","1","1012011","0","0","101201102","0","0","0","1012","1012011","101231","0","0","0","0","0","0"
"0","1","0","1","1013002","0","0","101300201","0","0","0","1013","1013002","101311","0","0","0","0","0","0"
"0","1","0","1","1013002","0","0","101300202","0","0","0","1013","1013002","811","0","101311","0","0","0","0"
"0","1","0","0","0","0","0","101300801","0","0","1","1013","1013008","0","0","0","-960","0","0","0"
"0","1","0","1","1013011","0","0","101301101","0","0","0","1013","1013011","101332","0","0","0","0","0","0"
"0","1","0","1","1013011","0","0","101301102","0","0","0","1013","1013011","101332","0","0","0","0","0","0"
"0","1","0","1","1014004","0","0","101400401","0","0","0","1014","1014004","101411","0","0","0","0","0","0"
"0","1","0","1","1014004","0","0","101400402","0","0","0","1014","1014004","0","0","0","0","0","0","0"
"0","1","0","1","1014004","0","0","101400403","0","0","0","1014","1014004","101411","0","0","0","0","0","0"
"0","1","0","1","1014008","0","0","101400801","0","0","0","1014","1014008","101431","0","0","0","0","0","0"
"0","1","0","1","1014008","0","0","101400802","0","0","0","1014","1014008","101431","0","0","0","0","0","0"
"0","1","0","1","1014011","0","0","101401101","0","0","0","1014","1014011","3731","0","101431","0","0","0","0"
"0","1","0","1","1014011","0","0","101401102","0","0","0","1014","1014011","3731","0","101431","0","0","0","0"
"0","1","0","1","0","0","0","101500201","0","0","0","1015","1015002","101511","0","0","0","0","0","0"
"0","1","0","0","0","0","0","101500801","0","0","1","1015","1015008","0","0","0","-960","0","0","0"
"0","1","0","1","0","0","0","101501101","0","0","0","1015","1015011","101532","0","0","0","0","0","0"
"0","1","0","1","0","0","0","101600101","0","0","0","1016","1016001","101611","0","0","0","0","0","0"
"0","1","0","1","0","1","0","101600501","0","0","1","1016","1016005","0","0","0","-830","0","0","0"
"0","1","0","0","0","0","0","101600801","0","0","1","1016","1016008","0","0","0","-910","0","0","0"
"0","1","0","1","1016011","0","0","101601101","0","0","0","1016","1016011","101631","0","0","0","0","0","0"
"0","1","0","1","1016011","0","0","101601102","0","0","0","1016","1016011","101631","0","0","0","0","0","0"
"0","1","0","1","0","0","0","101700201","0","0","0","1017","1017002","101711","0","0","0","0","0","0"
"0","1","0","0","0","0","0","101700801","0","0","1","1017","1017008","0","0","0","-900","0","0","0"
"0","1","0","1","0","0","0","101701101","0","0","0","1017","1017011","101732","0","0","0","0","0","0"
"0","1","0","1","0","1","0","101800101","0","0","1","1018","1018001","0","0","0","-850","0","0","0"
"0","1","0","1","0","0","0","101800201","0","0","0","1018","1018002","101811","0","0","0","0","0","0"
"0","1","0","0","0","0","0","101800401","0","0","1","1018","1018004","0","0","0","-800","0","0","0"
"0","1","0","0","0","0","0","101800801","0","0","1","1018","1018008","0","0","0","-800","0","0","0"
"0","1","0","1","0","0","0","101801101","0","0","0","1018","1018011","101831","0","0","0","0","0","0"
"0","1","0","1","0","0","0","102000301","0","0","0","1020","1020003","102011","0","0","0","0","0","0"
"0","1","0","1","0","0","0","102001101","0","0","0","1020","1020011","102031","0","0","0","0","0","0"
"0","1","0","1","0","0","0","102100101","0","0","0","1021","1021001","102111","0","0","0","0","0","0"
"0","1","0","0","0","0","0","102100801","0","0","1","1021","1021008","0","0","0","-800","0","0","0"
"0","1","0","1","1021011","0","0","102101101","0","0","0","1021","1021011","102131","0","0","0","0","0","0"
"0","1","0","1","1021011","0","0","102101102","0","0","0","1021","1021011","102131","0","0","0","0","0","0"
"0","1","0","1","0","0","0","102200301","0","0","0","1022","1022003","102211","0","0","0","0","0","0"
"0","1","0","0","0","0","0","102200801","0","0","1","1022","1022008","0","0","0","-840","0","0","0"
"0","1","0","1","0","0","0","102201101","0","0","0","1022","1022011","102232","0","0","0","0","0","0"
"0","1","0","1","0","0","0","102300301","0","0","0","1023","1023003","102311","0","0","0","0","0","0"
"0","1","0","0","0","0","0","102300801","0","0","1","1023","1023008","0","0","0","-880","0","0","0"
"0","1","0","1","1023011","0","0","102301101","0","0","0","1023","1023011","102332","0","0","0","0","0","0"
"0","1","0","1","1023011","0","0","102301102","0","0","0","1023","1023011","102332","0","0","0","0","0","0"
"0","1","0","1","0","0","0","102500301","0","0","0","1025","1025003","102511","0","0","0","0","0","0"
"0","1","0","0","0","0","0","102500801","0","0","1","1025","1025008","0","0","0","-870","0","0","0"
"0","1","0","0","1025009","0","0","102500901","0","0","0","1025","1025009","0","0","0","0","0","1","0"
"0","1","0","0","1025009","0","0","102500902","0","0","0","1025","1025009","0","0","0","0","0","1","0"
"0","1","0","1","0","0","0","102501101","0","0","0","1025","1025011","102531","0","0","0","0","0","0"
"0","1","0","0","0","0","0","102600401","0","0","1","1026","1026004","0","0","0","-870","0","0","0"
"0","1","0","1","1026007","0","0","102600701","0","0","0","1026","1026007","102611","0","0","0","0","0","0"
"0","1","0","1","1026007","0","0","102600702","0","0","0","1026","1026007","102611","0","0","0","0","0","0"
"0","1","0","0","0","0","0","102600801","0","0","1","1026","1026008","0","0","0","-870","0","0","0"
"0","1","0","1","0","0","0","102601101","0","0","0","1026","1026011","102632","0","0","0","0","0","0"
"0","1","0","1","0","0","0","102700101","0","0","0","1027","1027001","102711","0","0","0","0","0","0"
"0","1","0","0","0","0","0","102700401","0","0","1","1027","1027004","0","0","0","-870","0","0","0"
"0","1","0","0","0","0","0","102700801","0","0","1","1027","1027008","0","0","0","-910","0","0","0"
"0","1","0","1","0","0","0","102701101","0","0","0","1027","1027011","102731","0","0","0","0","0","0"
"0","1","0","1","0","0","0","102800601","0","0","0","1028","1028006","0","0","0","0","0","0","0"
"0","1","0","0","0","0","0","102800801","0","0","1","1028","1028008","0","0","0","-950","0","0","0"
"0","1","0","1","1028011","0","0","102801101","0","0","0","1028","1028011","102832","0","0","0","0","0","0"
"0","1","0","1","1028011","0","0","102801102","0","0","0","1028","1028011","102832","0","0","0","0","0","0"
"0","1","0","1","0","0","0","102900601","0","0","0","1029","1029006","102912","0","0","0","0","0","0"
"0","1","0","0","0","0","0","102900801","0","0","1","1029","1029008","0","0","0","-870","0","0","0"
"0","1","0","1","0","0","0","102901101","0","0","0","1029","1029011","102931","0","0","0","0","0","0"
"0","1","0","1","0","0","0","103000201","0","0","0","1030","1030002","103011","0","0","0","0","0","0"
"0","1","0","0","0","0","0","103000801","0","0","1","1030","1030008","0","0","0","-810","0","0","0"
"0","1","0","1","1030011","0","0","103001101","0","0","0","1030","1030011","103031","0","0","0","0","0","0"
"0","1","0","1","1030011","0","0","103001102","0","0","0","1030","1030011","103031","0","0","0","0","0","0"
"0","1","0","1","0","0","0","103100201","0","0","0","1031","1031002","103111","0","0","0","0","0","0"
"0","1","0","0","0","0","0","103100801","0","0","1","1031","1031008","0","0","0","-850","0","0","0"
"0","1","0","1","0","0","0","103101101","0","0","0","1031","1031011","1331","0","103131","0","0","0","0"
"0","1","0","1","1032006","0","0","103200601","0","0","0","1032","1032006","103211","0","0","0","0","0","0"
"0","1","0","1","1032006","0","0","103200602","0","0","0","1032","1032006","0","0","0","0","0","0","0"
"0","1","0","0","0","0","0","103200801","0","0","1","1032","1032008","0","0","0","-840","0","0","0"
"0","1","0","1","1032011","0","0","103201101","0","0","0","1032","1032011","103231","0","0","0","0","0","0"
"0","1","0","1","1032011","0","0","103201102","0","0","0","1032","1032011","103231","0","0","0","0","0","0"
"0","1","0","1","0","0","0","103300101","0","0","0","1033","1033001","103311","0","0","0","0","0","0"
"0","1","0","0","0","0","0","103300801","0","0","1","1033","1033008","0","0","0","-850","0","0","0"
"0","1","0","1","0","0","0","103301101","0","0","0","1033","1033011","103332","0","0","0","0","0","0"
"0","1","0","1","0","0","0","103400201","0","0","0","1034","1034002","103411","0","0","0","0","0","0"
"0","1","0","0","0","0","0","103400801","0","0","1","1034","1034008","0","0","0","-910","0","0","0"
"0","1","0","1","1034011","0","0","103401101","0","0","0","1034","1034011","100011","0","103431","0","0","0","0"
"0","1","0","1","1034011","0","0","103401102","0","0","0","1034","1034011","100011","0","103431","0","0","0","0"
"0","1","0","1","1036007","0","0","103600701","0","0","0","1036","1036007","311","0","0","0","0","0","0"
"0","1","0","1","1036007","0","0","103600702","0","0","0","1036","1036007","311","0","0","0","0","0","0"
"0","1","0","0","0","0","0","103600801","0","0","1","1036","1036008","0","0","0","-870","0","0","0"
"0","1","0","1","1036011","0","0","103601101","0","0","0","1036","1036011","1131","0","103631","0","0","0","0"
"0","1","0","1","1036011","0","0","103601102","0","0","0","1036","1036011","1131","0","103631","0","0","0","0"
"0","1","0","1","1036011","0","0","103601103","0","0","0","1036","1036011","1131","0","103631","0","0","0","0"
"0","1","0","1","0","0","0","103700401","0","0","0","1037","1037004","0","0","0","0","0","0","0"
"0","1","0","0","0","0","0","103700801","0","0","1","1037","1037008","0","0","0","-870","0","0","0"
"0","1","0","1","1037011","0","0","103701101","0","0","0","1037","1037011","103731","0","0","0","0","0","0"
"0","1","0","1","1037011","0","0","103701102","0","0","0","1037","1037011","103731","0","0","0","0","0","0"
"0","1","0","1","0","0","0","103800601","0","0","0","1038","1038006","103811","0","0","0","0","0","0"
"0","1","0","0","0","0","0","103800801","0","0","1","1038","1038008","0","0","0","-700","0","0","0"
"0","1","0","1","1038011","0","0","103801101","0","0","0","1038","1038011","103831","0","0","0","0","0","0"
"0","1","0","1","1038011","0","0","103801102","0","0","0","1038","1038011","103831","0","0","0","0","0","0"
"0","1","0","1","1040007","0","0","104000701","0","0","0","1040","1040007","104011","0","0","0","0","0","0"
"0","1","0","1","1040007","0","0","104000702","0","0","0","1040","1040007","104011","0","0","0","0","0","0"
"0","1","0","1","1040007","0","0","104000703","0","0","0","1040","1040007","104011","0","0","0","0","0","0"
"0","1","0","0","0","0","0","104000801","0","0","1","1040","1040008","0","0","0","-830","0","0","0"
"0","1","0","1","1040011","0","0","104001101","0","0","0","1040","1040011","104032","0","0","0","0","0","0"
"0","1","0","1","1040011","0","0","104001102","0","0","0","1040","1040011","104032","0","0","0","0","0","0"
"0","1","0","1","0","0","0","104200101","0","0","0","1042","1042001","104211","0","0","0","0","0","0"
"0","1","0","0","0","0","0","104200801","0","0","1","1042","1042008","0","0","0","-860","0","0","0"
"0","1","0","1","1042011","0","0","104201101","0","0","0","1042","1042011","104232","0","0","0","0","0","0"
"0","1","0","1","1042011","0","0","104201102","0","0","0","1042","1042011","104232","0","0","0","0","0","0"
"0","1","0","1","0","0","0","104300301","0","0","0","1043","1043003","104311","0","0","0","0","0","0"
"0","1","0","0","0","0","0","104300801","0","0","1","1043","1043008","0","0","0","-910","0","0","0"
"0","1","0","1","0","0","0","104301101","0","0","0","1043","1043011","6732","100011","6832","0","104331","0","0"
"0","1","0","1","0","0","0","104400101","0","0","0","1044","1044001","104412","0","0","0","0","0","0"
"0","1","0","0","0","0","0","104400801","0","0","1","1044","1044008","0","0","0","-900","0","0","0"
"0","1","0","1","1044011","0","0","104401101","0","0","0","1044","1044011","104431","0","0","0","0","0","0"
"0","1","0","1","1044011","0","0","104401102","0","0","0","1044","1044011","104431","0","0","0","0","0","0"
"0","1","0","1","1044011","0","0","104401103","0","0","0","1044","1044011","104431","0","0","0","0","0","0"
"0","1","0","1","0","0","0","104500101","0","0","0","1045","1045001","104511","0","0","0","0","0","0"
"0","1","0","0","0","0","0","104500801","0","0","1","1045","1045008","0","0","0","-860","0","0","0"
"0","1","0","1","1045011","0","0","104501101","0","0","0","1045","1045011","104531","0","0","0","0","0","0"
"0","1","0","1","1045011","0","0","104501102","0","0","0","1045","1045011","104531","0","0","0","0","0","0"
"0","1","0","1","0","0","0","104600101","0","0","0","1046","1046001","104611","0","0","0","0","0","0"
"0","1","0","0","0","0","0","104600801","0","0","1","1046","1046008","0","0","0","-840","0","0","0"
"0","1","0","1","1046011","0","0","104601101","0","0","0","1046","1046011","104631","0","0","0","0","0","0"
"0","1","0","1","1046011","0","0","104601102","0","0","0","1046","1046011","104631","0","0","0","0","0","0"
"0","0","0","1","0","0","0","104700601","0","0","0","1047","1047006","104713","0","0","0","0","0","0"
"0","0","0","0","0","0","0","104700801","0","0","1","1047","1047008","0","0","0","-870","0","0","0"
"0","0","0","1","0","0","0","104701101","0","0","0","1047","1047011","104733","0","0","0","0","0","0"
"0","1","0","1","0","0","0","104800201","0","0","0","1048","1048002","104811","0","0","0","0","0","0"
"0","1","0","0","0","0","0","104800801","0","0","1","1048","1048008","0","0","0","-870","0","0","0"
"0","1","0","1","0","0","0","104801101","0","0","0","1048","1048011","104831","0","0","0","0","0","0"
"0","1","0","1","0","0","0","104900301","0","0","0","1049","1049003","104911","0","0","0","0","0","0"
"0","1","0","0","0","0","0","104900801","0","0","1","1049","1049008","0","0","0","-800","0","0","0"
"0","1","0","1","1049011","0","0","104901101","0","0","0","1049","1049011","104932","0","0","0","0","0","0"
"0","1","0","1","1049011","0","0","104901102","0","0","0","1049","1049011","104932","0","0","0","0","0","0"
"0","1","0","0","0","0","0","105000401","0","0","1","1050","1050004","0","0","0","-790","0","0","0"
"0","1","0","1","0","0","0","105000601","0","0","0","1050","1050006","105011","0","0","0","0","0","0"
"0","1","0","0","0","0","0","105000801","0","0","1","1050","1050008","0","0","0","-890","0","0","0"
"0","1","0","1","1050011","0","0","105001101","0","0","0","1050","1050011","105032","0","0","0","0","0","0"
"0","1","0","1","1050011","0","0","105001102","0","0","0","1050","1050011","105032","0","0","0","0","0","0"
"0","1","0","1","1051002","0","0","105100201","0","0","0","1051","1051002","105111","0","0","0","0","0","0"
"0","1","0","1","1051002","0","0","105100202","0","0","0","1051","1051002","105111","0","0","0","0","0","0"
"0","1","0","1","1051002","0","0","105100203","0","0","0","1051","1051002","105111","0","0","0","0","0","0"
"0","1","0","0","0","0","0","105100401","0","0","1","1051","1051004","0","0","0","-910","0","0","0"
"0","1","0","0","0","0","0","105100801","0","0","1","1051","1051008","0","0","0","-860","0","0","0"
"0","1","0","1","1051011","0","0","105101101","0","0","0","1051","1051011","105131","0","0","0","0","0","0"
"0","1","0","1","1051011","0","0","105101102","0","0","0","1051","1051011","105131","0","0","0","0","0","0"
"0","1","0","1","0","0","0","105200601","0","0","0","1052","1052006","105212","0","0","0","0","0","0"
"0","1","0","0","0","0","0","105200801","0","0","1","1052","1052008","0","0","0","-880","0","0","0"
"0","1","0","1","0","0","0","105201101","0","0","0","1052","1052011","105231","0","0","0","0","0","0"
"0","1","0","1","0","0","0","105300201","0","0","0","1053","1053002","105311","0","0","0","0","0","0"
"0","1","0","0","0","0","0","105300801","0","0","1","1053","1053008","0","0","0","-840","0","0","0"
"0","1","0","1","0","0","0","105301101","0","0","0","1053","1053011","105331","0","0","0","0","0","0"
"0","1","0","1","0","0","0","105400301","0","0","0","1054","1054003","105411","0","0","0","0","0","0"
"0","1","0","1","0","0","0","105400701","0","0","0","1054","1054007","105412","0","0","0","0","0","0"
"0","1","0","0","0","0","0","105400801","0","0","1","1054","1054008","0","0","0","-840","0","0","0"
"0","1","0","1","1054011","0","0","105401101","0","0","0","1054","1054011","105431","0","0","0","0","0","0"
"0","1","0","1","1054011","0","0","105401102","0","0","0","1054","1054011","105431","0","0","0","0","0","0"
"0","1","0","1","0","0","0","105500301","0","0","0","1055","1055003","105511","0","0","0","0","0","0"
"0","1","0","1","0","0","0","105500801","0","0","0","1055","1055008","105531","0","0","0","0","0","0"
"0","1","0","1","0","0","0","105501101","0","0","0","1055","1055011","105531","0","0","0","0","0","0"
"0","1","0","1","0","0","0","105600101","0","0","0","1056","1056001","105611","0","0","0","0","0","0"
"0","1","0","0","0","0","0","105600801","0","0","1","1056","1056008","0","0","0","-840","0","0","0"
"0","1","0","1","1056011","0","0","105601101","0","0","0","1056","1056011","100011","0","105631","0","0","0","0"
"0","1","0","1","1056011","0","0","105601102","0","0","0","1056","1056011","100011","0","105631","0","0","0","0"
"0","1","0","1","0","0","0","105700201","0","0","0","1057","1057002","105711","0","0","0","0","0","0"
"0","1","0","1","0","0","0","105700701","0","0","0","1057","1057007","0","0","0","0","0","0","0"
"0","1","0","0","0","0","0","105700801","0","0","1","1057","1057008","0","0","0","-880","0","0","0"
"0","1","0","1","1057011","0","0","105701101","0","0","0","1057","1057011","105731","0","0","0","0","0","0"
"0","1","0","1","1057011","0","0","105701102","0","0","0","1057","1057011","105731","0","0","0","0","0","0"
"0","1","0","1","0","0","0","105800301","0","0","0","1058","1058003","105812","0","0","0","0","0","0"
"0","1","0","1","0","0","0","105800801","0","0","0","1058","1058008","105831","0","0","0","0","0","0"
"0","1","0","1","1058011","0","0","105801101","0","0","0","1058","1058011","105831","0","0","0","0","0","0"
"0","1","0","1","1058011","0","0","105801102","0","0","0","1058","1058011","105831","0","0","0","0","0","0"
"0","1","0","1","0","0","0","105900201","0","0","0","1059","1059002","105913","0","0","0","0","0","0"
"0","1","0","1","0","0","0","105900801","0","0","0","1059","1059008","105931","0","0","0","0","0","0"
"0","1","0","1","0","0","0","105901101","0","0","0","1059","1059011","0","0","0","0","0","0","0"
"0","1","0","1","0","0","0","106000701","0","0","0","1060","1060007","106012","0","0","0","0","0","0"
"0","1","0","1","0","0","0","106000801","0","0","0","1060","1060008","106031","0","0","0","0","0","0"
"0","1","0","1","1060011","0","0","106001101","0","0","0","1060","1060011","106031","0","0","0","0","0","0"
"0","1","0","1","1060011","0","0","106001102","0","0","0","1060","1060011","106031","0","0","0","0","0","0"
"0","1","0","1","0","0","0","106100201","0","0","0","1061","1061002","100011","0","106112","0","0","0","0"
"0","1","0","1","0","0","0","106100401","0","0","0","1061","1061004","106114","0","106211","0","0","0","0"
"0","1","0","1","1061007","0","0","106100701","0","0","0","1061","1061007","106131","0","0","0","0","0","0"
"0","1","0","1","1061007","0","0","106100702","0","0","0","1061","1061007","106131","0","0","0","0","0","0"
"0","1","0","1","1061007","0","0","106100703","0","0","0","1061","1061007","106131","0","0","0","0","0","0"
"0","1","0","1","0","0","0","106300401","0","0","0","1063","1063004","106331","0","0","0","0","0","0"
"0","1","0","1","0","0","0","106300801","0","0","0","1063","1063008","106331","0","0","0","0","0","0"
"0","1","0","1","0","0","0","106301101","0","0","0","1063","1063011","1231","0","106331","0","0","0","0"
"0","1","0","1","0","0","0","106400401","0","0","0","1064","1064004","106431","0","0","0","0","0","0"
"0","1","0","1","0","0","0","106400601","0","0","0","1064","1064006","106414","0","0","0","0","0","0"
"0","1","0","1","1064011","0","0","106401101","0","0","0","1064","1064011","106432","0","0","0","0","0","0"
"0","1","0","1","1064011","0","0","106401102","0","0","0","1064","1064011","106432","0","0","0","0","0","0"
"0","1","0","1","1065002","0","0","106500201","0","0","0","1065","1065002","106511","0","0","0","0","0","0"
"0","1","0","1","1065002","0","0","106500202","0","0","0","1065","1065002","106511","0","0","0","0","0","0"
"0","1","0","1","1065002","0","0","106500203","0","0","0","1065","1065002","106511","0","0","0","0","0","0"
"0","1","0","1","1065008","0","0","106500801","0","0","0","1065","1065008","106531","0","0","0","0","0","0"
"0","1","0","1","1065008","0","0","106500802","0","0","0","1065","1065008","106531","0","0","0","0","0","0"
"0","1","0","1","1065008","0","0","106500803","0","0","0","1065","1065008","106531","0","0","0","0","0","0"
"0","1","0","1","1065011","0","0","106501101","0","0","0","1065","1065011","106531","0","0","0","0","0","0"
"0","1","0","1","1065011","0","0","106501102","0","0","0","1065","1065011","106531","0","0","0","0","0","0"
"0","1","0","1","1066002","0","0","106600201","0","0","0","1066","1066002","106611","0","0","0","0","0","0"
"0","1","0","1","1066002","0","0","106600202","0","0","0","1066","1066002","106611","0","0","0","0","0","0"
"0","1","0","1","0","0","0","106600801","0","0","0","1066","1066008","106631","0","0","0","0","0","0"
"0","1","0","1","1066011","0","0","106601101","0","0","0","1066","1066011","106631","0","0","0","0","0","0"
"0","1","0","1","1066011","0","0","106601102","0","0","0","1066","1066011","106631","0","0","0","0","0","0"
"0","1","0","1","1066011","0","0","106601103","0","0","0","1066","1066011","106631","0","0","0","0","0","0"
