4533a093c805264f7d74069fa356bf11741b3333c45881fe7ed1104b8033694e,8c35a8c360ae75708203107d04114e97a57dc93c4fbd5f1f4a662e082d39ab07,d4eb3667a3ff7242412c6df9f7af815a190c751675d9b80cded21b121250f652,d1e80d349fa31fbf207decfa6f9a04110652d6eac8e9435bfdce95c36a7c281c,0f79c81a95f55e649a7b4d944d221254dc3b4fbdcada23054266fe69facffdaa,a8cf8b601f6d147061e5537c8fcb5bea81fa65b5ab688e86d522e511a5f80b41,4d936d8f0ec34fb6fdfef72b095b404adc1b6ca983772d40c28e05591101b695,4ac3134c9f371fa31efe49b67e8ea3469edaef763cb42885e123202d33f7e0ac,7d612f42e07ac9ae2e09a4803092d62c8885946e5d2dfb81efdccd9e00c309b6,aedbda2f1bc4f8322c482b8c09bef9e037d92cd3170fe3d29ea2cf253fe970bb,d87af720acff75ae53ef6a1ed534a4955e056a978272208c9a50bd58e3ca9eaa,c59d1bdb3a62f2f22dd02e429a099d7e4ba8da7c20ba12dc984b9f42a3d2a52a,6fcdfd662c6a95197a19b82652ecc68219f4c89d44b2f308609a76ebfba489b9,bc826727250deb41c77fb85bc473b0a851bc3b47dfbc8e1b5b81da61b1dc718b,8a72b16d4a62a2f2a6197dba9150ca56ab9284d822154e4205397b26ba1e5774,f05ea0c09f7d3b583d7574310b7876a0978111e99512230fc6bc579887fc393b,20a10ed35fec8762f9e68fb3a88c58fd4e62daa855a24a5f9961675c17a94560,2e750b8a3faca0e1b7ab1bcd3ce70cf21f490037f10cb3ad9464a66999522614,6b77b21425aedf3a033de9a4970de13981b0ff52042fc20468637c8c26d88ecb,1bd30993cb0cb81070ac788e7649fbd2b39cf10cd4487baed7040d411a007efe,b9c6704f159dd8e62c749f360e8d4605f2f93a7b74db7a95ef3aeef8ebab1f5c,cd5c142f03064976ddf47bb176fa68d29bc16e862361d7b52ecab7fe13289292,507b7f4c205d35827f98c64d49a293f1481072535f322435a62697b074f7557a,6f29e873adec5500802fd958fad9ae571e78cb06ade1daad0862207f844417d7,29cff7bc1f305cc6659350e1ee5f1e0ef316925e024d40bedbf87fd0c5034d0a,732dc9a274ff1aea50a3a2ac0d1b3f7b88453fc8c3586576a1e7bbe21394235c,a5ac04086004ccca4505f938b34cc891fed47b0665644c58304c4c92be2b404f,905bc4b50d82f65830fbbccf814210b7160167b660347e937adccc2e09db1d02,a8d1a29e95823cd4489b0eb85e0ad857d83953f18e1e565bf11239a67a04fe0e,64bbcc61438c7a99de0a77852851aab6748d9b18ff0efd4bb496307f2e3737e5,fcbaedefca4486d9960a6f318ace5dae231e42b22ded5c243ba6dd5de7d1663c,5d0f6d3c0f69a9a43f856d4f03fa114fd9027e61e77b14e61cc6c075cbfa9093,0d08bc90bc44f826ee916219e3229c85890a338476b95710dee514ce01a07f88,b3d17c49a16f3505b90e57f73cdb34c18bdcd2a9e9808b78194dc91c3445d8fd,c279ae228f42867b175147eb51faf22bf9cde6e8c83274c852f8269d2f2c9366,d0db646fea73cb3a9d0f6eac4527ee563a8460f62d087bfd5b0d8d39101a330b,31aa76f82a9f6f23f11b6b1c3f1860f87d5738908003cf66a85c000111b6e67d,a1518632442939da5d22ff4c9c896b4badd60132cd97a67690bf4ee0a2dadcf8,af89a13bd3e9ce667f187a49d8f603ca6346c403593c711c56ceecfc8aaa0e4c,9eca47dbee345b633893ed8eec805e9d2f1712c174add5768057b9ed09788185,4499466ad9c6371a9b12486afe246b68b26b2933c8b63f7f36fdc27fc33ec1df
"0","0","0","0","0","0","0","30","375","1","620130017","1","1","1","600110201","0","0","0","61001005","18","0","20001","0","0","36","620060017","0","0","620090017","0","1","0","61001004","0","0","600000020","0","0","0","61001007","20001"
"0","0","0","0","0","0","0","30","381","1","620130018","1","1","1","600110211","0","0","0","61001005","18","0","21001","0","0","36","620060018","0","0","620090018","0","1","0","61001004","0","0","600000021","0","0","0","61001007","21001"
"0","0","0","0","0","0","0","30","386","1","620130019","1","1","1","600110221","0","0","0","61001005","18","0","22001","0","0","36","620060019","0","0","620090019","0","1","0","61001004","0","0","600000022","0","0","0","61001007","22001"
"0","0","0","0","0","0","0","30","390","1","620130020","1","1","1","600110231","0","0","0","61001005","18","0","23001","0","0","36","620060020","0","0","620090020","0","1","0","61001004","0","0","600000023","0","0","0","61001007","23001"
"0","0","0","0","0","0","0","30","396","1","620130021","1","1","1","600110241","0","0","0","61001005","18","0","24001","0","0","36","620060021","0","0","620090021","0","1","0","61001004","0","0","600000024","0","0","0","61001007","24001"
"0","0","0","0","0","0","0","30","401","1","620130022","1","1","1","600110251","0","0","0","61001005","18","0","25001","0","0","36","620060022","0","0","620090022","0","1","0","61001004","0","0","600000025","0","0","0","61001007","25001"
"0","0","0","0","0","0","0","30","405","1","620130023","1","1","1","600110261","0","0","0","61001005","18","0","26001","0","0","36","620060023","0","0","620090023","0","1","0","61001004","0","0","600000026","0","0","0","61001007","26001"
"0","0","0","0","0","0","0","30","411","1","620130024","1","1","1","600110271","0","0","0","61001005","18","0","27001","0","0","36","620060024","0","0","620090024","0","1","0","61001004","0","0","600000027","0","0","0","61001007","27001"
"0","0","0","0","0","0","0","30","417","1","620130025","1","1","1","600110281","0","0","0","61001005","18","0","28001","0","0","36","620060025","0","0","620090025","0","1","0","61001004","0","0","600000028","0","0","0","61001007","28001"
"0","0","0","0","0","0","0","30","422","1","620130026","1","1","1","600110291","0","0","0","61001005","18","0","29001","0","0","36","620060026","0","0","620090026","0","1","0","61001004","0","0","600000029","0","0","0","61001007","29001"
"0","0","0","0","0","0","0","30","427","1","620130027","1","1","1","600110301","0","0","0","61001005","18","0","30001","0","0","36","620060027","0","0","620090027","0","1","0","61001004","0","0","600000030","0","0","0","61001007","30001"
"0","0","0","0","0","0","0","30","433","1","620130028","1","1","1","600110311","0","0","0","61001005","18","0","31001","0","0","36","620060028","0","0","620090028","0","1","0","61001004","0","0","600000031","0","0","0","61001007","31001"
"0","0","0","0","0","0","0","30","442","1","620130029","1","1","1","600110321","0","0","0","61001005","18","0","32001","0","0","36","620060029","0","0","620090029","0","1","0","61001004","0","0","600000032","0","0","0","61001007","32001"
"0","0","0","0","0","0","0","30","455","1","620130030","1","1","1","600110331","0","0","0","61001005","18","0","33001","0","0","36","620060030","0","0","620090030","0","1","0","61001004","0","0","600000033","0","0","0","61001007","33001"
"0","0","0","0","0","0","0","30","460","1","620130031","1","1","1","600110341","0","0","0","61001005","18","0","34001","0","0","36","620060031","0","0","620090031","0","1","0","61001004","0","0","600000034","0","0","0","61001007","34001"
"0","0","0","0","0","0","0","30","464","1","620130032","1","1","1","600110351","0","0","0","61001005","18","0","35001","0","0","36","620060032","0","0","620090032","0","1","0","61001004","0","0","600000035","0","0","0","61001007","35001"
"0","0","0","0","0","0","0","30","476","1","620130033","1","1","1","600110361","0","0","0","61001005","18","0","36001","0","0","36","620060033","0","0","620090033","0","1","0","61001004","0","0","600000036","0","0","0","61001007","36001"
"0","0","0","0","0","0","0","30","482","1","620130034","1","1","1","600110371","0","0","0","61001005","18","0","37001","0","0","36","620060034","0","0","620090034","0","1","0","61001004","0","0","600000037","0","0","0","61001007","37001"
"0","0","0","0","0","0","0","30","492","1","620130035","1","1","1","600110381","0","0","0","61001005","18","0","38001","0","0","36","620060035","0","0","620090035","0","1","0","61001004","0","0","600000038","0","0","0","61001007","38001"
"0","0","0","0","0","0","0","30","500","1","620130036","1","1","1","600110391","0","0","0","61001005","18","0","39001","0","0","36","620060036","0","0","620090036","0","1","0","61001004","0","0","600000039","0","0","0","61001007","39001"
"0","0","0","0","0","0","0","30","514","1","620130037","1","1","1","600110401","0","0","0","61001005","18","0","40001","0","0","36","620060037","0","0","620090037","0","1","0","61001004","0","0","600000040","0","0","0","61001007","40001"
"0","0","0","0","0","0","0","30","518","1","620130038","1","1","1","600110411","0","0","0","61001005","18","0","41001","0","0","36","620060038","0","0","620090038","0","1","0","61001004","0","0","600000041","0","0","0","61001007","41001"
"0","0","0","0","0","0","0","30","523","1","620130039","1","1","1","600110421","0","0","0","61001005","18","0","42001","0","0","36","620060039","0","0","620090039","0","1","0","61001004","0","0","600000042","0","0","0","61001007","42001"
"0","0","0","0","0","0","0","30","538","1","620130040","1","1","1","600110431","0","0","0","61001005","18","0","43001","0","0","36","620060040","0","0","620090040","0","1","0","61001004","0","0","600000043","0","0","0","61001007","43001"
"0","0","0","0","0","0","0","30","551","1","620130041","1","1","1","600110441","0","0","0","61001005","18","0","44001","0","0","36","620060041","0","0","620090041","0","1","0","61001004","0","0","600000044","0","0","0","61001007","44001"
"0","0","0","0","0","0","0","30","565","1","620130042","1","1","1","600110451","0","0","0","61001005","18","0","45001","0","0","36","620060042","0","0","620090042","0","1","0","61001004","0","0","600000045","0","0","0","61001007","45001"
"0","0","0","0","0","0","0","30","574","1","620130043","1","1","1","600110461","0","0","0","61001005","18","0","46001","0","0","36","620060043","0","0","620090043","0","1","0","61001004","0","0","600000046","0","0","0","61001007","46001"
"0","0","0","0","0","0","0","30","577","1","620130044","1","1","1","600110471","0","0","0","61001005","18","0","47001","0","0","36","620060044","0","0","620090044","0","1","0","61001004","0","0","600000047","0","0","0","61001007","47001"
"0","0","0","0","0","0","0","30","587","1","620130045","1","1","1","600110481","0","0","0","61001005","18","0","48001","0","0","36","620060045","0","0","620090045","0","1","0","61001004","0","0","600000048","0","0","0","61001007","48001"
"0","0","0","0","0","0","0","30","598","1","620130046","1","1","1","600110491","0","0","0","61001005","18","0","49001","0","0","36","620060046","0","0","620090046","0","1","0","61001004","0","0","600000049","0","0","0","61001007","49001"
"0","0","0","0","0","0","0","30","614","1","620130047","1","1","1","600110501","0","0","0","61001005","18","0","50001","0","0","36","620060047","0","0","620090047","0","1","0","61001004","0","0","600000050","0","0","0","61001007","50001"
"0","0","0","0","0","0","0","30","621","1","620130048","1","1","1","600110511","0","0","0","61001005","18","0","51001","0","0","36","620060048","0","0","620090048","0","1","0","61001004","0","0","600000051","0","0","0","61001007","51001"
"0","0","0","0","0","0","0","30","629","1","620130049","1","1","1","600110521","0","0","0","61001005","18","0","52001","0","0","36","620060049","0","0","620090049","0","1","0","61001004","0","0","600000052","0","0","0","61001007","52001"
"0","0","0","0","0","0","0","30","640","1","620130050","1","1","1","600110531","0","0","0","61001005","18","0","53001","0","0","36","620060050","0","0","620090050","0","1","0","61001004","0","0","600000053","0","0","0","61001007","53001"
"0","0","0","0","0","0","0","30","647","1","620130051","1","1","1","600110541","0","0","0","61001005","18","0","54001","0","0","36","620060051","0","0","620090051","0","1","0","61001004","0","0","600000054","0","0","0","61001007","54001"
"0","0","0","0","0","0","0","30","652","1","620130052","1","1","1","600110551","0","0","0","61001005","18","0","55001","0","0","36","620060052","0","0","620090052","0","1","0","61001004","0","0","600000055","0","0","0","61001007","55001"
"0","0","0","0","0","0","0","30","659","1","620130053","1","1","1","600110561","0","0","0","61001005","18","0","56001","0","0","36","620060053","0","0","620090053","0","1","0","61001004","0","0","600000056","0","0","0","61001007","56001"
"0","0","0","0","0","0","0","30","662","1","620130054","1","1","1","600110571","0","0","0","61001005","18","0","57001","0","0","36","620060054","0","0","620090054","0","1","0","61001004","0","0","600000057","0","0","0","61001007","57001"
"0","0","0","0","0","0","0","30","667","1","620130055","1","1","1","600110581","0","0","0","61001005","18","0","58001","0","0","36","620060055","0","0","620090055","0","1","0","61001004","0","0","600000058","0","0","0","61001007","58001"
"0","0","0","0","0","0","0","30","679","1","620130056","1","1","1","600110591","0","0","0","61001005","18","0","59001","0","0","36","620060056","0","0","620090056","0","1","0","61001004","0","0","600000059","0","0","0","61001007","59001"
"0","0","0","0","0","0","0","30","683","1","620130057","1","1","1","600110601","0","0","0","61001005","18","0","60001","0","0","36","620060057","0","0","620090057","0","1","0","61001004","0","0","600000060","0","0","0","61001007","60001"
"0","0","0","0","0","0","0","30","692","1","620130058","1","1","1","600110611","0","0","0","61001005","18","0","61001","0","0","36","620060058","0","0","620090058","0","1","0","61001004","0","0","600000061","0","0","0","61001007","61001"
"0","0","0","0","0","0","0","30","698","1","620130059","1","1","1","600110621","0","0","0","61001005","18","0","62001","0","0","36","620060059","0","0","620090059","0","1","0","61001004","0","0","600000062","0","0","0","61001007","62001"
"0","0","0","0","0","0","0","30","703","1","620130060","1","1","1","600110631","0","0","0","61001005","18","0","63001","0","0","36","620060060","0","0","620090060","0","1","0","61001004","0","0","600000063","0","0","0","61001007","63001"
"0","0","0","0","0","0","0","30","713","1","620130061","1","1","1","600110641","0","0","0","61001005","18","0","64001","0","0","36","620060061","0","0","620090061","0","1","0","61001004","0","0","600000064","0","0","0","61001007","64001"
"0","0","0","0","0","0","0","30","722","1","620130062","1","1","1","600110651","0","0","0","61001005","18","0","65001","0","0","36","620060062","0","0","620090062","0","1","0","61001004","0","0","600000065","0","0","0","61001007","65001"
"0","0","0","0","0","0","0","30","733","1","620130063","1","1","1","600110661","0","0","0","61001005","18","0","66001","0","0","36","620060063","0","0","620090063","0","1","0","61001004","0","0","600000066","0","0","0","61001007","66001"
"0","0","0","0","0","0","0","30","741","1","620130064","1","1","1","600110671","0","0","0","61001005","18","0","67001","0","0","36","620060064","0","0","620090064","0","1","0","61001004","0","0","600000067","0","0","0","61001007","67001"
"0","0","0","0","0","0","0","30","750","1","620130065","1","1","1","600110681","0","0","0","61001005","18","0","68001","0","0","36","620060065","0","0","620090065","0","1","0","61001004","0","0","600000068","0","0","0","61001007","68001"
"0","0","0","0","0","0","0","30","762","1","620130066","1","1","1","600110691","0","0","0","61001005","18","0","69001","0","0","36","620060066","0","0","620090066","0","1","0","61001004","0","0","600000069","0","0","0","61001007","69001"
"0","0","0","0","0","0","0","30","258","1","620110001","1","1","1","600110031","0","0","0","61001005","18","0","3001","0","0","36","620090101","0","0","620300001","0","1","0","61001004","0","0","600000074","0","0","0","61001007","3001"
"0","0","0","0","0","0","0","30","258","1","620110001","1","1","1","600110041","0","0","0","61001005","18","0","4001","0","0","36","620090101","0","0","620300001","0","1","0","61001004","0","0","600000075","0","0","0","61001007","4001"
"0","0","0","0","0","0","0","30","268","1","620110002","1","1","1","600110051","0","0","0","61001005","18","0","5001","0","0","36","620090102","0","0","620300002","0","1","0","61001004","0","0","600000076","0","0","0","61001007","5001"
"0","0","0","0","0","0","0","30","273","1","620110003","1","1","1","600110061","0","0","0","61001005","18","0","6001","0","0","36","620090103","0","0","620300003","0","1","0","61001004","0","0","600000077","0","0","0","61001007","6001"
"0","0","0","0","0","0","0","30","281","1","620110004","1","1","1","600110071","0","0","0","61001005","18","0","7001","0","0","36","620090104","0","0","620300004","0","1","0","61001004","0","0","600000078","0","0","0","61001007","7001"
"0","0","0","0","0","0","0","30","288","1","620110005","1","1","1","600110081","0","0","0","61001005","18","0","8001","0","0","36","620090105","0","0","620300005","0","1","0","61001004","0","0","600000079","0","0","0","61001007","8001"
"0","0","0","0","0","0","0","30","298","1","620110006","1","1","1","600110091","0","0","0","61001005","18","0","9001","0","0","36","620090106","0","0","620300006","0","1","0","61001004","0","0","600000080","0","0","0","61001007","9001"
"0","0","0","0","0","0","0","30","309","1","620110007","1","1","1","600110101","0","0","0","61001005","18","0","10001","0","0","36","620090107","0","0","620300007","0","1","0","61001004","0","0","600000081","0","0","0","61001007","10001"
"0","0","0","0","0","0","0","30","313","1","620110008","1","1","1","600110111","0","0","0","61001005","18","0","11001","0","0","36","620090108","0","0","620300008","0","1","0","61001004","0","0","600000082","0","0","0","61001007","11001"
"0","0","0","0","0","0","0","30","321","1","620110009","1","1","1","600110121","0","0","0","61001005","18","0","12001","0","0","36","620090109","0","0","620300009","0","1","0","61001004","0","0","600000083","0","0","0","61001007","12001"
"0","0","0","0","0","0","0","30","326","1","620110010","1","1","1","600110131","0","0","0","61001005","18","0","13001","0","0","36","620090110","0","0","620300010","0","1","0","61001004","0","0","600000084","0","0","0","61001007","13001"
"0","0","0","0","0","0","0","30","336","1","620110011","1","1","1","600110141","0","0","0","61001005","18","0","14001","0","0","36","620090111","0","0","620300011","0","1","0","61001004","0","0","600000085","0","0","0","61001007","14001"
"0","0","0","0","0","0","0","30","341","1","620110012","1","1","1","600110151","0","0","0","61001005","18","0","15001","0","0","36","620090112","0","0","620300012","0","1","0","61001004","0","0","600000086","0","0","0","61001007","15001"
"0","0","0","0","0","0","0","30","351","1","620110013","1","1","1","600110161","0","0","0","61001005","18","0","16001","0","0","36","620090113","0","0","620300013","0","1","0","61001004","0","0","600000087","0","0","0","61001007","16001"
"0","0","0","0","0","0","0","30","356","1","620110014","1","1","1","600110171","0","0","0","61001005","18","0","17001","0","0","36","620090114","0","0","620300014","0","1","0","61001004","0","0","600000088","0","0","0","61001007","17001"
"0","0","0","0","0","0","0","30","366","1","620110015","1","1","1","600110181","0","0","0","61001005","18","0","18001","0","0","36","620090115","0","0","620300015","0","1","0","61001004","0","0","600000089","0","0","0","61001007","18001"
"0","0","0","0","0","0","0","30","371","1","620110016","1","1","1","600110191","0","0","0","61001005","18","0","19001","0","0","36","620090116","0","0","620300016","0","1","0","61001004","0","0","600000090","0","0","0","61001007","19001"
"0","0","0","0","0","0","0","30","375","1","620110017","1","1","1","600110201","0","0","0","61001005","18","0","20001","0","0","36","620090117","0","0","620300017","0","1","0","61001004","0","0","600000091","0","0","0","61001007","20001"
"0","0","0","0","0","0","0","30","381","1","620110018","1","1","1","600110211","0","0","0","61001005","18","0","21001","0","0","36","620090118","0","0","620300018","0","1","0","61001004","0","0","600000092","0","0","0","61001007","21001"
"0","0","0","0","0","0","0","30","386","1","620110019","1","1","1","600110221","0","0","0","61001005","18","0","22001","0","0","36","620090119","0","0","620300019","0","1","0","61001004","0","0","600000093","0","0","0","61001007","22001"
"0","0","0","0","0","0","0","30","390","1","620110020","1","1","1","600110231","0","0","0","61001005","18","0","23001","0","0","36","620090120","0","0","620300020","0","1","0","61001004","0","0","600000094","0","0","0","61001007","23001"
"0","0","0","0","0","0","0","30","396","1","620110021","1","1","1","600110241","0","0","0","61001005","18","0","24001","0","0","36","620090121","0","0","620300021","0","1","0","61001004","0","0","600000095","0","0","0","61001007","24001"
"0","0","0","0","0","0","0","30","401","1","620110022","1","1","1","600110251","0","0","0","61001005","18","0","25001","0","0","36","620090122","0","0","620300022","0","1","0","61001004","0","0","600000096","0","0","0","61001007","25001"
"0","0","0","0","0","0","0","30","405","1","620110023","1","1","1","600110261","0","0","0","61001005","18","0","26001","0","0","36","620090123","0","0","620300023","0","1","0","61001004","0","0","600000097","0","0","0","61001007","26001"
"0","0","0","0","0","0","0","30","411","1","620110024","1","1","1","600110271","0","0","0","61001005","18","0","27001","0","0","36","620090124","0","0","620300024","0","1","0","61001004","0","0","600000098","0","0","0","61001007","27001"
"0","0","0","0","0","0","0","30","417","1","620110025","1","1","1","600110281","0","0","0","61001005","18","0","28001","0","0","36","620090125","0","0","620300025","0","1","0","61001004","0","0","600000099","0","0","0","61001007","28001"
"0","0","0","0","0","0","0","30","422","1","620110026","1","1","1","600110291","0","0","0","61001005","18","0","29001","0","0","36","620090126","0","0","620300026","0","1","0","61001004","0","0","600000100","0","0","0","61001007","29001"
"0","0","0","0","0","0","0","30","427","1","620110027","1","1","1","600110301","0","0","0","61001005","18","0","30001","0","0","36","620090127","0","0","620300027","0","1","0","61001004","0","0","600000101","0","0","0","61001007","30001"
"0","0","0","0","0","0","0","30","433","1","620110028","1","1","1","600110311","0","0","0","61001005","18","0","31001","0","0","36","620090128","0","0","620300028","0","1","0","61001004","0","0","600000102","0","0","0","61001007","31001"
"0","0","0","0","0","0","0","30","442","1","620110029","1","1","1","600110321","0","0","0","61001005","18","0","32001","0","0","36","620090129","0","0","620300029","0","1","0","61001004","0","0","600000103","0","0","0","61001007","32001"
"0","0","0","0","0","0","0","30","455","1","620110030","1","1","1","600110331","0","0","0","61001005","18","0","33001","0","0","36","620090130","0","0","620300030","0","1","0","61001004","0","0","600000104","0","0","0","61001007","33001"
"0","0","0","0","0","0","0","30","460","1","620110031","1","1","1","600110341","0","0","0","61001005","18","0","34001","0","0","36","620090131","0","0","620300031","0","1","0","61001004","0","0","600000105","0","0","0","61001007","34001"
"0","0","0","0","0","0","0","30","464","1","620110032","1","1","1","600110351","0","0","0","61001005","18","0","35001","0","0","36","620090132","0","0","620300032","0","1","0","61001004","0","0","600000106","0","0","0","61001007","35001"
"0","0","0","0","0","0","0","30","476","1","620110033","1","1","1","600110361","0","0","0","61001005","18","0","36001","0","0","36","620090133","0","0","620300033","0","1","0","61001004","0","0","600000107","0","0","0","61001007","36001"
"0","0","0","0","0","0","0","30","482","1","620110034","1","1","1","600110371","0","0","0","61001005","18","0","37001","0","0","36","620090134","0","0","620300034","0","1","0","61001004","0","0","600000108","0","0","0","61001007","37001"
