20abaf7cb854ada67833d598c46c27865eb1f60b610770052f38735e1870f211,1a10d5905725f61d291b293a58ab1595cf2b504d1c7313e3530a7d422ad002ed,0937e459eb14bc175b1247eb8e6e1cbac5551ce9e5c1130fbc72fe7437c53696,2b9d3fb813236714bd82f113ad030e1a352a697fe97d531f8cf2bfe76d716c6b,18a8b98b1b5afca97188af29cd1ac20e99bb2fd3bf8bbca1640fd471293fea10,e35cbdd9257ba35e00094cafbd03544e5f2947cc0c772aa028800391d6159fb0,74251f8eec7ffd5881eff9d3057d4bfec158a487d560441dd85570cc75568aa1,b7fe2de4990ab3d925d7d1e8f85acd39ba9aab3376beb21e859c4abfab81233d,d345dd359b54bd5fd7d502e97acc39742854b58667bb2e3f5a17b8e789ec6fc9,2a1a94d60ebda18aa4fece6b72e9051bee9ffec060897a151a80f898919b4c1a,043a7fef85bf304760a83b0197c93e31257f41852989b42176fd24ba2220022b,642bdf110b07afbcb972b09179053c3afa11f886b630f80f3aec13ff84b327ba,ce62408a2f9a82a7e2dbbde3a2d7ac386316984b4ff390ea17df81485e378dbc,ceb9617456a1305639e104ed891065359dc9d268ed94cbde45a4ee5cde3e8411,3725dc73d41576032295143c98856741f0659edad47c0a1bf2c5201071876c03,b6b2493bc40421289ae5f51d1e65af107d57f824fe1f0c5bc5a92edb592f6608
"10026103","bgm_M135","0","201","2020/02/25 15:59:59","3","1","1","202","bgm_M135","2020/02/18 16:00:00","蘭德索爾中央地區","0","1","10026","209"
"10026201","bgm_M135","0","201","2020/02/25 15:59:59","1","31","1","0","bgm_M135","2020/02/18 16:00:00","蘭德索爾郊外","0","0","10026","0"
"10027101","bgm_M273","0","201","2020/03/16 15:59:59","0","0","1","0","bgm_M273","2020/03/02 16:00:00","艾爾皮斯島 開墾營地一帶","90","0","10027","0"
"10027201","bgm_M273","0","201","2020/03/16 15:59:59","0","0","1","0","bgm_M273","2020/03/02 16:00:00","艾爾皮斯島 開墾營地一帶","0","0","10027","0"
"10028101","bgm_M162","0","201","2020/03/23 15:59:59","0","0","1","0","bgm_M162","2020/03/16 16:00:00","蘭德索爾近郊","35","0","10028","0"
"10028201","bgm_M162","0","201","2020/03/23 15:59:59","0","0","1","0","bgm_M162","2020/03/16 16:00:00","蘭德索爾近郊","0","0","10028","0"
"10029101","bgm_M281","0","201","2020/04/15 15:59:59","1","0","1","0","bgm_M281","2020/04/01 16:00:00","王城蘭德索爾","0","0","10029","0"
"10029102","bgm_M281","0","201","2020/04/15 15:59:59","2","11","1","0","bgm_M281","2020/04/01 16:00:00","演唱會舞台廣場","0","0","10029","0"
"10029201","bgm_M281","0","201","2020/04/15 15:59:59","1","0","1","0","bgm_M281","2020/04/01 16:00:00","演唱會舞台廣場","0","0","10029","0"
"10030101","bgm_M171","0","201","2020/04/22 15:59:59","1","11","1","0","bgm_M171","2020/04/15 16:00:00","咲戀育幼院","110","0","10030","0"
"10030201","bgm_M171","0","201","2020/04/22 15:59:59","1","0","1","0","bgm_M171","2020/04/15 16:00:00","王城蘭德索爾","0","0","10030","0"
"10031101","bgm_M294","0","201","2020/05/19 15:59:59","1","0","1","0","bgm_M294","2020/05/05 16:00:00","公會競速賽　1區→2區","30","0","10031","0"
"10031102","bgm_M294","0","201","2020/05/19 15:59:59","2","0","1","0","bgm_M294","2020/05/05 16:00:00","公會競速賽　3區→4區","30","0","10031","0"
"10031201","bgm_M294","0","201","2020/05/19 15:59:59","1","0","1","0","bgm_M294","2020/05/05 16:00:00","公會競速賽　3區→4區","0","0","10031","0"
"10032101","bgm_M182","180","201","2020/05/26 15:59:59","1","0","1","0","bgm_M182","2020/05/19 16:00:00","往神殿的參道","1","0","10032","0"
"10032201","bgm_M182","0","201","2020/05/26 15:59:59","1","0","1","0","bgm_M182","2020/05/19 16:00:00","往神殿的參道","0","0","10032","0"
"10033101","bgm_M316","0","201","2020/06/17 15:59:59","1","0","1","0","bgm_M316","2020/06/03 16:00:00","王城蘭德索爾","90","0","10033","0"
"10033201","bgm_M316","0","201","2020/06/17 15:59:59","1","0","1","0","bgm_M316","2020/06/03 16:00:00","王城蘭德索爾","0","0","10033","0"
"10034101","bgm_M189","0","201","2020/06/24 15:59:59","1","0","1","0","bgm_M189","2020/06/17 16:00:00","王城蘭德索爾","0","0","10034","0"
"10034102","bgm_M189","0","201","2020/06/24 15:59:59","2","0","1","0","bgm_M189","2020/06/17 16:00:00","廚房競技場","110","0","10034","0"
"10034201","bgm_M189","0","201","2020/06/24 15:59:59","1","0","1","0","bgm_M189","2020/06/17 16:00:00","廚房競技場","0","0","10034","0"
"10035101","bgm_M330","0","201","2020/10/21 15:59:59","1","0","1","0","bgm_M330","2020/09/30 16:00:00","蘭德索爾近郊","70","0","10035","0"
"10035201","bgm_M330","0","201","2020/10/21 15:59:59","0","0","1","0","bgm_M330","2020/09/30 16:00:00","蘭德索爾近郊","0","0","10035","0"
"10036101","bgm_M341","0","201","2020/10/21 15:59:59","0","0","1","0","bgm_M341","2020/10/12 16:00:00","繆思小鎮","40","0","10036","0"
"10036201","bgm_M341","0","201","2020/10/21 15:59:59","0","0","1","0","bgm_M341","2020/10/12 16:00:00","繆思小鎮","0","0","10036","0"
"10037101","bgm_M206","0","201","2020/08/24 15:59:59","1","0","1","0","bgm_M206","2020/08/17 16:00:00","王城蘭德索爾","115","0","10037","0"
"10037201","bgm_M206","0","201","2020/08/24 15:59:59","1","0","1","0","bgm_M206","2020/08/17 16:00:00","王城蘭德索爾","0","0","10037","0"
"10038101","bgm_M343","0","201","2020/07/16 15:59:59","1","0","1","0","bgm_M343","2020/07/02 16:00:00","聖德蕾莎女子學院","45","0","10038","0"
"10038201","bgm_M343","0","201","2020/07/16 15:59:59","0","0","1","0","bgm_M343","2020/07/02 16:00:00","聖德蕾莎女子學院","0","0","10038","0"
"10039101","bgm_M215","0","201","2020/07/23 15:59:59","1","0","1","0","bgm_M215","2020/07/16 16:00:00","加托羅斯山","110","0","10039","0"
"10039102","bgm_M215","0","201","2020/07/23 15:59:59","2","11","1","202","bgm_M215","2020/07/16 16:00:00","光之裂縫","0","1","10039","208"
"10039201","bgm_M215","0","201","2020/07/23 15:59:59","1","0","1","0","bgm_M215","2020/07/16 16:00:00","光之裂縫","0","0","10039","0"
"10040101","bgm_M351","0","201","2020/08/17 15:59:59","1","0","1","0","bgm_M351","2020/08/03 16:00:00","伊麗莎白牧場","0","0","10040","0"
"10040102","bgm_M351","0","201","2020/08/17 15:59:59","2","0","1","0","bgm_M351","2020/08/03 16:00:00","王城蘭德索爾","0","0","10040","0"
"10040103","bgm_M351","0","201","2020/08/17 15:59:59","3","0","1","0","bgm_M351","2020/08/03 16:00:00","伊麗莎白牧場","0","0","10040","0"
"10040201","bgm_M351","0","201","2020/08/17 15:59:59","1","0","1","0","bgm_M351","2020/08/03 16:00:00","伊麗莎白牧場","0","0","10040","0"
"10041101","bgm_M223","0","201","2020/09/25 15:59:59","1","0","1","0","bgm_M223","2020/09/18 16:00:00","大江戶町","120","0","10041","0"
"10041201","bgm_M223","0","201","2020/09/25 15:59:59","1","0","1","0","bgm_M223","2020/09/18 16:00:00","大江戶町","0","0","10041","0"
"10042101","bgm_M375","0","201","2020/09/18 15:59:59","0","0","1","0","bgm_M375","2020/09/04 16:00:00","不可思議之國","200","0","10042","0"
"10042201","bgm_M375","0","201","2020/09/18 15:59:59","0","0","1","0","bgm_M375","2020/09/04 16:00:00","不可思議之國","100","0","10042","0"
"10043101","bgm_M237","0","201","2020/10/26 15:59:59","1","12","1","0","bgm_M237","2020/10/19 16:00:00","晴雨海灘","100","0","10043","0"
"10043201","bgm_M237","0","201","2020/10/26 15:59:59","0","0","1","0","bgm_M237","2020/10/19 16:00:00","晴雨海灘","0","0","10043","0"
"10044101","bgm_M380A","0","201","2020/11/16 15:59:59","1","0","1","0","bgm_M380A","2020/11/02 16:00:00","祈願海岸周圍","90","0","10044","0"
"10044102","bgm_M380B_02","0","201","2020/11/16 15:59:59","2","0","1","0","bgm_M380B","2020/11/02 16:00:00","繁星降臨的銀河","0","0","10044","0"
"10044201","bgm_M380B_02","0","201","2020/11/16 15:59:59","0","0","1","0","bgm_M380B","2020/11/02 16:00:00","繁星降臨的銀河","0","0","10044","0"
"10045101","bgm_M245_02","0","201","2020/11/24 15:59:59","0","0","1","0","bgm_M245","2020/11/17 16:00:00","真步真步王國避暑聖地？","150","0","10045","0"
"10045201","bgm_M245_02","0","201","2020/11/24 15:59:59","0","0","1","0","bgm_M245","2020/11/17 16:00:00","真步真步王國避暑聖地？","0","0","10045","0"
"10046101","bgm_M393","0","201","2020/12/18 15:59:59","0","0","1","0","bgm_M393","2020/12/04 16:00:00","海灘運動公園","122","0","10046","0"
"10046201","bgm_M393","0","201","2020/12/18 15:59:59","0","0","1","0","bgm_M393","2020/12/04 16:00:00","海灘運動公園","0","0","10046","0"
"10047101","bgm_M254","0","201","2020/12/25 15:59:59","1","0","1","0","bgm_M254","2020/12/18 16:00:00","聖德蕾莎女子學院","70","0","10047","0"
"10047201","bgm_M254","0","201","2020/12/25 15:59:59","0","0","1","0","bgm_M254","2020/12/18 16:00:00","聖德蕾莎女子學院","0","0","10047","0"
"10048101","bgm_M403","0","201","2021/01/14 15:59:59","1","0","1","0","bgm_M403","2020/12/31 16:00:00","王城蘭德索爾","80","0","10048","0"
"10048201","bgm_M403","0","201","2021/01/14 15:59:59","1","0","1","0","bgm_M403","2020/12/31 16:00:00","王城蘭德索爾","0","0","10048","0"
"10049101","bgm_M265_Top","0","201","2021/01/25 15:59:59","1","0","1","0","bgm_M265","2021/01/18 16:00:00","鬼屋附近地區","0","0","10049","0"
"10049102","bgm_M265_Top","0","201","2021/01/25 15:59:59","2","0","1","202","bgm_M265","2021/01/18 16:00:00","鬼魂墓地","0","1","10049","0"
"10049201","bgm_M265_Top","0","201","2021/01/25 15:59:59","1","0","1","0","bgm_M265","2021/01/18 16:00:00","鬼魂墓地","0","0","10049","0"
"10050101","bgm_M413","0","201","2021/02/15 15:59:59","0","0","1","0","bgm_M413","2021/02/01 16:00:00","萬聖節樂園","128","0","10050","0"
"10050201","bgm_M413","0","201","2021/02/15 15:59:59","0","0","1","0","bgm_M413","2021/02/01 16:00:00","萬聖節樂園","0","0","10050","0"
"10051101","bgm_M273","0","201","2021/02/26 15:59:59","0","0","1","0","bgm_M273","2021/02/19 16:00:00","艾爾皮斯島 開墾營地一帶","90","0","10051","0"
"10051201","bgm_M273","0","201","2021/02/26 15:59:59","0","0","1","0","bgm_M273","2021/02/19 16:00:00","艾爾皮斯島 開墾營地一帶","0","0","10051","0"
"10052101","bgm_M421","0","201","2021/03/16 15:59:59","1","0","1","0","bgm_M421","2021/03/02 16:00:00","王城蘭德索爾","90","0","10052","0"
"10052201","bgm_M421","0","201","2021/03/16 15:59:59","1","0","1","0","bgm_M421","2021/03/02 16:00:00","王城蘭德索爾","0","0","10052","0"
"10053101","bgm_M228","0","201","2021/04/27 15:59:59","1","0","1","0","bgm_M228","2021/04/16 16:00:00","蘭德索爾近郊","70","0","10053","0"
"10053102","bgm_M228","0","201","2021/04/27 15:59:59","2","0","1","0","bgm_M228","2021/04/16 16:00:00","郊外的村莊","0","0","10053","0"
"10053201","bgm_M228","0","201","2021/04/27 15:59:59","1","0","1","0","bgm_M228","2021/04/16 16:00:00","郊外的村莊","0","0","10053","0"
"10054101","bgm_M426","0","201","2021/04/15 15:59:59","1","0","1","0","bgm_M426","2021/04/01 16:00:00","名媛初登夢想秘境會場","60","0","10054","0"
"10054201","bgm_M426","0","201","2021/04/15 15:59:59","1","0","1","0","bgm_M426","2021/04/01 16:00:00","名媛初登夢想秘境會場","0","0","10054","0"
"10055101","bgm_M281","0","201","2021/03/24 15:59:59","1","0","1","0","bgm_M281","2021/03/17 16:00:00","王都蘭德索爾 郊外","0","0","10055","0"
"10055102","bgm_M281","0","201","2021/03/24 15:59:59","2","11","1","0","bgm_M281","2021/03/17 16:00:00","王都蘭德索爾 中央廣場","0","0","10055","0"
"10055201","bgm_M281","0","201","2021/03/24 15:59:59","1","0","1","0","bgm_M281","2021/03/17 16:00:00","王都蘭德索爾 中央廣場","0","0","10055","0"
"10056101","bgm_M435","0","201","2021/05/18 15:59:59","1","0","1","0","bgm_M435","2021/05/04 16:00:00","港小鎮‧大間","95","0","10056","0"
"10056201","bgm_M435","0","201","2021/05/18 15:59:59","1","0","1","0","bgm_M435","2021/05/04 16:00:00","港小鎮‧大間","0","0","10056","0"
"10057101","bgm_M294","0","201","2021/05/26 15:59:59","1","0","1","0","bgm_M294","2021/05/19 16:00:00","公會競速賽　1區→2區","30","0","10057","0"
"10057102","bgm_M294","0","201","2021/05/26 15:59:59","2","0","1","0","bgm_M294","2021/05/19 16:00:00","公會競速賽　3區→4區","30","0","10057","0"
"10057201","bgm_M294","0","201","2021/05/26 15:59:59","1","0","1","0","bgm_M294","2021/05/19 16:00:00","公會競速賽　3區→4區","0","0","10057","0"
"10058101","bgm_M442A","0","201","2021/06/22 15:59:59","1","0","1","0","bgm_M442A","2021/06/02 16:00:00","蘭德索爾近郊","70","0","10058","0"
"10058201","bgm_M442A","0","201","2021/06/22 15:59:59","0","0","1","0","bgm_M442A","2021/06/02 16:00:00","蘭德索爾近郊","0","0","10058","0"
"10059101","bgm_M442B","0","201","2021/06/22 15:59:59","0","0","1","0","bgm_M442B","2021/06/12 16:00:00","精靈族之村　純淨的森林","25","0","10059","0"
"10059201","bgm_M442B","0","201","2021/06/22 15:59:59","0","0","1","0","bgm_M442B","2021/06/12 16:00:00","精靈族之村　純淨的森林","0","0","10059","0"
"10060101","bgm_M316","0","201","2021/06/25 15:59:59","1","0","1","0","bgm_M316","2021/06/18 16:00:00","王城蘭德索爾","90","0","10060","0"
"10060201","bgm_M316","0","201","2021/06/25 15:59:59","1","0","1","0","bgm_M316","2021/06/18 16:00:00","王城蘭德索爾","0","0","10060","0"
"10061101","bgm_M451","0","201","2021/07/19 15:59:59","1","0","1","0","bgm_M451","2021/07/05 16:00:00","蘭德索爾近郊","0","0","10061","0"
"10061102","bgm_M451","0","201","2021/07/19 15:59:59","2","0","1","0","bgm_M451","2021/07/05 16:00:00","邊境之地","0","0","10061","0"
"10061201","bgm_M451","0","201","2021/07/19 15:59:59","0","0","1","0","bgm_M451","2021/07/05 16:00:00","邊境之地","0","0","10061","0"
"10062101","bgm_M330","0","201","2021/08/25 15:59:59","1","0","1","0","bgm_M330","2021/08/09 16:00:00","蘭德索爾近郊","70","0","10062","0"
"10062201","bgm_M330","0","201","2021/08/25 15:59:59","0","0","1","0","bgm_M330","2021/08/09 16:00:00","蘭德索爾近郊","0","0","10062","0"
"10063101","bgm_M341","0","201","2021/08/25 15:59:59","0","0","1","0","bgm_M341","2021/08/17 16:00:00","繆思小鎮","40","0","10063","0"
"10063201","bgm_M341","0","201","2021/08/25 15:59:59","0","0","1","0","bgm_M341","2021/08/17 16:00:00","繆思小鎮","0","0","10063","0"
"10064101","bgm_M457","0","201","2021/08/16 15:59:59","1","0","1","0","bgm_M457","2021/08/02 16:00:00","聖德蕾莎女子學院 聖學祭會場","91","0","10064","0"
"10064201","bgm_M457","0","201","2021/08/16 15:59:59","0","0","1","0","bgm_M457","2021/08/02 16:00:00","聖德蕾莎女子學院 聖學祭會場","0","0","10064","0"
"10065101","bgm_M343","0","201","2021/07/26 15:59:59","1","0","1","0","bgm_M343","2021/07/19 16:00:00","聖德蕾莎女子學院","45","0","10065","0"
"10065201","bgm_M343","0","201","2021/07/26 15:59:59","0","0","1","0","bgm_M343","2021/07/19 16:00:00","聖德蕾莎女子學院","0","0","10065","0"
"10066101","bgm_M467","0","201","2021/09/15 15:59:59","1","0","1","0","bgm_M467","2021/09/01 16:00:00","不同時間軸的蘭德索爾","90","0","10066","0"
"10066102","bgm_M467","0","201","2021/09/15 15:59:59","2","0","1","0","bgm_M467","2021/09/01 16:00:00","時光隧道","0","0","10066","0"
"10066201","bgm_M467","0","201","2021/09/15 15:59:59","0","0","1","0","bgm_M467","2021/09/01 16:00:00","時光隧道","0","0","10066","0"
"10067101","bgm_M351","0","201","2021/09/24 15:59:59","1","0","1","0","bgm_M351","2021/09/17 16:00:00","伊麗莎白牧場","0","0","10067","0"
"10067102","bgm_M351","0","201","2021/09/24 15:59:59","2","0","1","0","bgm_M351","2021/09/17 16:00:00","王城蘭德索爾","0","0","10067","0"
"10067103","bgm_M351","0","201","2021/09/24 15:59:59","3","0","1","0","bgm_M351","2021/09/17 16:00:00","伊麗莎白牧場","0","0","10067","0"
"10067201","bgm_M351","0","201","2021/09/24 15:59:59","1","0","1","0","bgm_M351","2021/09/17 16:00:00","伊麗莎白牧場","0","0","10067","0"
"10068101","bgm_M478_Lofi","40","201","2021/10/15 15:59:59","1","0","1","0","bgm_M478","2021/10/01 16:00:00","玩具工廠","0","0","10068","0"
"10068102","bgm_M478_Lofi","0","201","2021/10/15 15:59:59","2","0","1","0","bgm_M478","2021/10/01 16:00:00","王城蘭德索爾","0","0","10068","0"
"10068201","bgm_M478_Lofi","0","201","2021/10/15 15:59:59","0","0","1","0","bgm_M478","2021/10/01 16:00:00","王城蘭德索爾","0","0","10068","0"
"10069101","bgm_M375","0","201","2021/10/25 15:59:59","0","0","1","0","bgm_M375","2021/10/18 16:00:00","不可思議之國","200","0","10069","0"
"10069201","bgm_M375","0","201","2021/10/25 15:59:59","0","0","1","0","bgm_M375","2021/10/18 16:00:00","不可思議之國","100","0","10069","0"
