f7bd0e082a87cd070612e07c21efb9af31be248cb9cdc6c31243099c03c4c9d0,a52c6b2c719b04857b0f33ca11ddf5def572495437212dccd7c24a0fc9d6406f,91c5b4923e588ae07028c94ef5d47e4b2effd61eed2735e957d53b50d51cadf9,7037757644869afe863bf225645ac269e2626d521eed2bcb932d23631f2885e4,e808e212954ab8c42f5333cce42a8905ddf54947a30630107fa2037b6928a612,3c20c927f344fe157b7499e4403f1cc8be4961408e6e483a35fdc1d412c18572,2dceb421cea64262cf59ce30e62823dfb52d94dbe2519bc2e29385e1e71e6be3,d1dfec5c03f54d80136b5c465c88a17f6e63782cf1109b5d88d5f6aae37ce12c,c23a3068b327b970d67bc0d2a88897addca0dd22e8d2539c757da731312318ab,76d0e05d48b45b3252f390a4a8d92b6964305f2d91fc601ab400c87d98a599c3,a3c95b7ed9d2c9bbdd9dfd5907cc265421d6b78a9f51ed3df1eda57a68a246e7,dc6d0d2c40bda57aa16d7f66b67d682cb791958304005637a1464df2a055c0fd,0d401a18466c3f4b37c7abde36023cdf0575c4107bc51640ac8efa60e17ae0fc,816a110a8f7b11500c3f042a062f4570a04461ba8961d3423be7ea7c066d752c,d7344010fc4b096064ba9e739b3e45d6262e6bf99058ee1fcd1608c66633b77b,ad5072e7327fa079ea4a1c658d12c54118d271e3f22d3f852d6bd30c8ee157c6,7896cf06a1ca2e80a1927ed1faf7de1f397c8db2478972248e1db226e4cda7cb,f4ef4dd3995958219368c7f4a2e4ef6b241162ea40db2d48f9bd99557d360553,5595d9d31d37d95906c8e58260ea8bf1cfa6e2c75ed39e421f1ab2f3be7e7e63,7f990f7bfb08e6491798e8117f30fab3a147cf1f12a7073367d4245f448dafda
"0","0","0","0","0","0","1014004","0","0","1","0","0","1","1014004","101400402","0","0","1014","0","0"
"0","0","0","0","0","0","1014004","0","0","1","101411","0","1","1014004","101400403","0","0","1014","0","0"
"0","0","0","0","0","0","1014008","0","0","1","101431","0","1","1014008","101400801","0","0","1014","0","0"
"0","0","0","0","0","0","1014008","0","0","1","101431","0","1","1014008","101400802","0","0","1014","0","0"
"0","0","0","0","0","0","1014011","0","0","1","3731","0","1","1014011","101401101","0","0","1014","101431","0"
"0","0","0","0","0","0","1014011","0","0","1","3731","0","1","1014011","101401102","0","0","1014","101431","0"
"0","0","0","0","0","0","1015002","0","0","1","101511","0","1","0","101500201","0","0","1015","0","0"
"0","-960","0","0","0","0","1015008","0","0","1","0","0","0","0","101500801","0","0","1015","0","1"
"0","0","0","0","0","0","1015011","0","0","1","101532","0","1","0","101501101","0","0","1015","0","0"
"0","0","0","0","0","0","1016001","0","0","1","101611","0","1","0","101600101","0","0","1016","0","0"
"0","-830","1","0","0","0","1016005","0","0","1","0","0","1","0","101600501","0","0","1016","0","1"
"0","-910","0","0","0","0","1016008","0","0","1","0","0","0","0","101600801","0","0","1016","0","1"
"0","0","0","0","0","0","1016011","0","0","1","101631","0","1","1016011","101601101","0","0","1016","0","0"
"0","0","0","0","0","0","1016011","0","0","1","101631","0","1","1016011","101601102","0","0","1016","0","0"
"0","0","0","0","0","0","1017002","0","0","1","101711","0","1","0","101700201","0","0","1017","0","0"
"0","-900","0","0","0","0","1017008","0","0","1","0","0","0","0","101700801","0","0","1017","0","1"
"0","0","0","0","0","0","1017011","0","0","1","101732","0","1","0","101701101","0","0","1017","0","0"
"0","-850","1","0","0","0","1018001","0","0","1","0","0","1","0","101800101","0","0","1018","0","1"
"0","0","0","0","0","0","1018002","0","0","1","101811","0","1","0","101800201","0","0","1018","0","0"
"0","-800","0","0","0","0","1018004","0","0","1","0","0","0","0","101800401","0","0","1018","0","1"
"0","-800","0","0","0","0","1018008","0","0","1","0","0","0","0","101800801","0","0","1018","0","1"
"0","0","0","0","0","0","1018011","0","0","1","101831","0","1","0","101801101","0","0","1018","0","0"
"0","0","0","0","0","0","1020003","0","0","1","102011","0","1","0","102000301","0","0","1020","0","0"
"0","0","0","0","0","0","1020011","0","0","1","102031","0","1","0","102001101","0","0","1020","0","0"
"0","0","0","0","0","0","1021001","0","0","1","102111","0","1","0","102100101","0","0","1021","0","0"
"0","-800","0","0","0","0","1021008","0","0","1","0","0","0","0","102100801","0","0","1021","0","1"
"0","0","0","0","0","0","1021011","0","0","1","102131","0","1","1021011","102101101","0","0","1021","0","0"
"0","0","0","0","0","0","1021011","0","0","1","102131","0","1","1021011","102101102","0","0","1021","0","0"
"0","0","0","0","0","0","1022003","0","0","1","102211","0","1","0","102200301","0","0","1022","0","0"
"0","-840","0","0","0","0","1022008","0","0","1","0","0","0","0","102200801","0","0","1022","0","1"
"0","0","0","0","0","0","1022011","0","0","1","102232","0","1","0","102201101","0","0","1022","0","0"
"0","0","0","0","0","0","1023003","0","0","1","102311","0","1","0","102300301","0","0","1023","0","0"
"0","-880","0","0","0","0","1023008","0","0","1","0","0","0","0","102300801","0","0","1023","0","1"
"0","0","0","0","0","0","1023011","0","0","1","102332","0","1","1023011","102301101","0","0","1023","0","0"
"0","0","0","0","0","0","1023011","0","0","1","102332","0","1","1023011","102301102","0","0","1023","0","0"
"0","0","0","0","0","0","1025003","0","0","1","102511","0","1","0","102500301","0","0","1025","0","0"
"0","-870","0","0","0","0","1025008","0","0","1","0","0","0","0","102500801","0","0","1025","0","1"
"0","0","0","0","0","0","1025009","0","0","1","0","1","0","1025009","102500901","0","0","1025","0","0"
"0","0","0","0","0","0","1025009","0","0","1","0","1","0","1025009","102500902","0","0","1025","0","0"
"0","0","0","0","0","0","1025011","0","0","1","102531","0","1","0","102501101","0","0","1025","0","0"
"0","-870","0","0","0","0","1026004","0","0","1","0","0","0","0","102600401","0","0","1026","0","1"
"0","0","0","0","0","0","1026007","0","0","1","102611","0","1","1026007","102600701","0","0","1026","0","0"
"0","0","0","0","0","0","1026007","0","0","1","102611","0","1","1026007","102600702","0","0","1026","0","0"
"0","-870","0","0","0","0","1026008","0","0","1","0","0","0","0","102600801","0","0","1026","0","1"
"0","0","0","0","0","0","1026011","0","0","1","102632","0","1","0","102601101","0","0","1026","0","0"
"0","0","0","0","0","0","1027001","0","0","1","102711","0","1","0","102700101","0","0","1027","0","0"
"0","-870","0","0","0","0","1027004","0","0","1","0","0","0","0","102700401","0","0","1027","0","1"
"0","-910","0","0","0","0","1027008","0","0","1","0","0","0","0","102700801","0","0","1027","0","1"
"0","0","0","0","0","0","1027011","0","0","1","102731","0","1","0","102701101","0","0","1027","0","0"
"0","0","0","0","0","0","1028006","0","0","1","0","0","1","0","102800601","0","0","1028","0","0"
"0","-950","0","0","0","0","1028008","0","0","1","0","0","0","0","102800801","0","0","1028","0","1"
"0","0","0","0","0","0","1028011","0","0","1","102832","0","1","1028011","102801101","0","0","1028","0","0"
"0","0","0","0","0","0","1028011","0","0","1","102832","0","1","1028011","102801102","0","0","1028","0","0"
"0","0","0","0","0","0","1029006","0","0","1","102912","0","1","0","102900601","0","0","1029","0","0"
"0","-870","0","0","0","0","1029008","0","0","1","0","0","0","0","102900801","0","0","1029","0","1"
"0","0","0","0","0","0","1029011","0","0","1","102931","0","1","0","102901101","0","0","1029","0","0"
"0","0","0","0","0","0","1030002","0","0","1","103011","0","1","0","103000201","0","0","1030","0","0"
"0","-810","0","0","0","0","1030008","0","0","1","0","0","0","0","103000801","0","0","1030","0","1"
"0","0","0","0","0","0","1030011","0","0","1","103031","0","1","1030011","103001101","0","0","1030","0","0"
"0","0","0","0","0","0","1030011","0","0","1","103031","0","1","1030011","103001102","0","0","1030","0","0"
"0","0","0","0","0","0","1031002","0","0","1","103111","0","1","0","103100201","0","0","1031","0","0"
"0","-850","0","0","0","0","1031008","0","0","1","0","0","0","0","103100801","0","0","1031","0","1"
"0","0","0","0","0","0","1031011","0","0","1","1331","0","1","0","103101101","0","0","1031","103131","0"
"0","0","0","0","0","0","1032006","0","0","1","103211","0","1","1032006","103200601","0","0","1032","0","0"
"0","0","0","0","0","0","1032006","0","0","1","0","0","1","1032006","103200602","0","0","1032","0","0"
"0","-840","0","0","0","0","1032008","0","0","1","0","0","0","0","103200801","0","0","1032","0","1"
"0","0","0","0","0","0","1032011","0","0","1","103231","0","1","1032011","103201101","0","0","1032","0","0"
"0","0","0","0","0","0","1032011","0","0","1","103231","0","1","1032011","103201102","0","0","1032","0","0"
"0","0","0","0","0","0","1033001","0","0","1","103311","0","1","0","103300101","0","0","1033","0","0"
"0","-850","0","0","0","0","1033008","0","0","1","0","0","0","0","103300801","0","0","1033","0","1"
"0","0","0","0","0","0","1033011","0","0","1","103332","0","1","0","103301101","0","0","1033","0","0"
"0","0","0","0","0","0","1034002","0","0","1","103411","0","1","0","103400201","0","0","1034","0","0"
"0","-910","0","0","0","0","1034008","0","0","1","0","0","0","0","103400801","0","0","1034","0","1"
"0","0","0","0","0","0","1034011","0","0","1","100011","0","1","1034011","103401101","0","0","1034","103431","0"
"0","0","0","0","0","0","1034011","0","0","1","100011","0","1","1034011","103401102","0","0","1034","103431","0"
"0","0","0","0","0","0","1036007","0","0","1","311","0","1","1036007","103600701","0","0","1036","0","0"
"0","0","0","0","0","0","1036007","0","0","1","311","0","1","1036007","103600702","0","0","1036","0","0"
"0","-870","0","0","0","0","1036008","0","0","1","0","0","0","0","103600801","0","0","1036","0","1"
"0","0","0","0","0","0","1036011","0","0","1","1131","0","1","1036011","103601101","0","0","1036","103631","0"
"0","0","0","0","0","0","1036011","0","0","1","1131","0","1","1036011","103601102","0","0","1036","103631","0"
"0","0","0","0","0","0","1036011","0","0","1","1131","0","1","1036011","103601103","0","0","1036","103631","0"
"0","0","0","0","0","0","1037004","0","0","1","0","0","1","0","103700401","0","0","1037","0","0"
"0","-870","0","0","0","0","1037008","0","0","1","0","0","0","0","103700801","0","0","1037","0","1"
"0","0","0","0","0","0","1037011","0","0","1","103731","0","1","1037011","103701101","0","0","1037","0","0"
"0","0","0","0","0","0","1037011","0","0","1","103731","0","1","1037011","103701102","0","0","1037","0","0"
"0","0","0","0","0","0","1038006","0","0","1","103811","0","1","0","103800601","0","0","1038","0","0"
"0","-700","0","0","0","0","1038008","0","0","1","0","0","0","0","103800801","0","0","1038","0","1"
"0","0","0","0","0","0","1038011","0","0","1","103831","0","1","1038011","103801101","0","0","1038","0","0"
"0","0","0","0","0","0","1038011","0","0","1","103831","0","1","1038011","103801102","0","0","1038","0","0"
"0","0","0","0","0","0","1040007","0","0","1","104011","0","1","1040007","104000701","0","0","1040","0","0"
"0","0","0","0","0","0","1040007","0","0","1","104011","0","1","1040007","104000702","0","0","1040","0","0"
"0","0","0","0","0","0","1040007","0","0","1","104011","0","1","1040007","104000703","0","0","1040","0","0"
"0","-830","0","0","0","0","1040008","0","0","1","0","0","0","0","104000801","0","0","1040","0","1"
"0","0","0","0","0","0","1040011","0","0","1","104032","0","1","1040011","104001101","0","0","1040","0","0"
"0","0","0","0","0","0","1040011","0","0","1","104032","0","1","1040011","104001102","0","0","1040","0","0"
"0","0","0","0","0","0","1042001","0","0","1","104211","0","1","0","104200101","0","0","1042","0","0"
"0","-860","0","0","0","0","1042008","0","0","1","0","0","0","0","104200801","0","0","1042","0","1"
"0","0","0","0","0","0","1042011","0","0","1","104232","0","1","1042011","104201101","0","0","1042","0","0"
"0","0","0","0","0","0","1042011","0","0","1","104232","0","1","1042011","104201102","0","0","1042","0","0"
"0","0","0","0","0","0","1043003","0","0","1","104311","0","1","0","104300301","0","0","1043","0","0"
"0","-910","0","0","0","0","1043008","0","0","1","0","0","0","0","104300801","0","0","1043","0","1"
"100011","0","0","0","104331","0","1043011","0","0","1","6732","0","1","0","104301101","0","0","1043","6832","0"
"0","0","0","0","0","0","1044001","0","0","1","104412","0","1","0","104400101","0","0","1044","0","0"
"0","-900","0","0","0","0","1044008","0","0","1","0","0","0","0","104400801","0","0","1044","0","1"
"0","0","0","0","0","0","1044011","0","0","1","104431","0","1","1044011","104401101","0","0","1044","0","0"
"0","0","0","0","0","0","1044011","0","0","1","104431","0","1","1044011","104401102","0","0","1044","0","0"
"0","0","0","0","0","0","1044011","0","0","1","104431","0","1","1044011","104401103","0","0","1044","0","0"
"0","0","0","0","0","0","1045001","0","0","1","104511","0","1","0","104500101","0","0","1045","0","0"
"0","-860","0","0","0","0","1045008","0","0","1","0","0","0","0","104500801","0","0","1045","0","1"
"0","0","0","0","0","0","1045011","0","0","1","104531","0","1","1045011","104501101","0","0","1045","0","0"
"0","0","0","0","0","0","1045011","0","0","1","104531","0","1","1045011","104501102","0","0","1045","0","0"
"0","0","0","0","0","0","1046001","0","0","1","104611","0","1","0","104600101","0","0","1046","0","0"
"0","-840","0","0","0","0","1046008","0","0","1","0","0","0","0","104600801","0","0","1046","0","1"
"0","0","0","0","0","0","1046011","0","0","1","104631","0","1","1046011","104601101","0","0","1046","0","0"
"0","0","0","0","0","0","1046011","0","0","1","104631","0","1","1046011","104601102","0","0","1046","0","0"
"0","0","0","0","0","0","1047006","0","0","0","104713","0","1","0","104700601","0","0","1047","0","0"
"0","-870","0","0","0","0","1047008","0","0","0","0","0","0","0","104700801","0","0","1047","0","1"
"0","0","0","0","0","0","1047011","0","0","0","104733","0","1","0","104701101","0","0","1047","0","0"
"0","0","0","0","0","0","1048002","0","0","1","104811","0","1","0","104800201","0","0","1048","0","0"
"0","-870","0","0","0","0","1048008","0","0","1","0","0","0","0","104800801","0","0","1048","0","1"
"0","0","0","0","0","0","1048011","0","0","1","104831","0","1","0","104801101","0","0","1048","0","0"
"0","0","0","0","0","0","1049003","0","0","1","104911","0","1","0","104900301","0","0","1049","0","0"
"0","-800","0","0","0","0","1049008","0","0","1","0","0","0","0","104900801","0","0","1049","0","1"
"0","0","0","0","0","0","1049011","0","0","1","104932","0","1","1049011","104901101","0","0","1049","0","0"
"0","0","0","0","0","0","1049011","0","0","1","104932","0","1","1049011","104901102","0","0","1049","0","0"
"0","-790","0","0","0","0","1050004","0","0","1","0","0","0","0","105000401","0","0","1050","0","1"
"0","0","0","0","0","0","1050006","0","0","1","105011","0","1","0","105000601","0","0","1050","0","0"
"0","-890","0","0","0","0","1050008","0","0","1","0","0","0","0","105000801","0","0","1050","0","1"
"0","0","0","0","0","0","1050011","0","0","1","105032","0","1","1050011","105001101","0","0","1050","0","0"
"0","0","0","0","0","0","1050011","0","0","1","105032","0","1","1050011","105001102","0","0","1050","0","0"
"0","0","0","0","0","0","1051002","0","0","1","105111","0","1","1051002","105100201","0","0","1051","0","0"
"0","0","0","0","0","0","1051002","0","0","1","105111","0","1","1051002","105100202","0","0","1051","0","0"
"0","0","0","0","0","0","1051002","0","0","1","105111","0","1","1051002","105100203","0","0","1051","0","0"
"0","-910","0","0","0","0","1051004","0","0","1","0","0","0","0","105100401","0","0","1051","0","1"
"0","-860","0","0","0","0","1051008","0","0","1","0","0","0","0","105100801","0","0","1051","0","1"
"0","0","0","0","0","0","1051011","0","0","1","105131","0","1","1051011","105101101","0","0","1051","0","0"
"0","0","0","0","0","0","1051011","0","0","1","105131","0","1","1051011","105101102","0","0","1051","0","0"
"0","0","0","0","0","0","1052006","0","0","1","105212","0","1","0","105200601","0","0","1052","0","0"
"0","-880","0","0","0","0","1052008","0","0","1","0","0","0","0","105200801","0","0","1052","0","1"
"0","0","0","0","0","0","1052011","0","0","1","105231","0","1","0","105201101","0","0","1052","0","0"
"0","0","0","0","0","0","1053002","0","0","1","105311","0","1","0","105300201","0","0","1053","0","0"
"0","-840","0","0","0","0","1053008","0","0","1","0","0","0","0","105300801","0","0","1053","0","1"
"0","0","0","0","0","0","1053011","0","0","1","105331","0","1","0","105301101","0","0","1053","0","0"
"0","0","0","0","0","0","1054003","0","0","1","105411","0","1","0","105400301","0","0","1054","0","0"
"0","0","0","0","0","0","1054007","0","0","1","105412","0","1","0","105400701","0","0","1054","0","0"
"0","-840","0","0","0","0","1054008","0","0","1","0","0","0","0","105400801","0","0","1054","0","1"
"0","0","0","0","0","0","1054011","0","0","1","105431","0","1","1054011","105401101","0","0","1054","0","0"
"0","0","0","0","0","0","1054011","0","0","1","105431","0","1","1054011","105401102","0","0","1054","0","0"
"0","0","0","0","0","0","1055003","0","0","1","105511","0","1","0","105500301","0","0","1055","0","0"
"0","0","0","0","0","0","1055008","0","0","1","105531","0","1","0","105500801","0","0","1055","0","0"
"0","0","0","0","0","0","1055011","0","0","1","105531","0","1","0","105501101","0","0","1055","0","0"
"0","0","0","0","0","0","1056001","0","0","1","105611","0","1","0","105600101","0","0","1056","0","0"
"0","-840","0","0","0","0","1056008","0","0","1","0","0","0","0","105600801","0","0","1056","0","1"
"0","0","0","0","0","0","1056011","0","0","1","100011","0","1","1056011","105601101","0","0","1056","105631","0"
"0","0","0","0","0","0","1056011","0","0","1","100011","0","1","1056011","105601102","0","0","1056","105631","0"
"0","0","0","0","0","0","1057002","0","0","1","105711","0","1","0","105700201","0","0","1057","0","0"
"0","0","0","0","0","0","1057007","0","0","1","0","0","1","0","105700701","0","0","1057","0","0"
"0","-880","0","0","0","0","1057008","0","0","1","0","0","0","0","105700801","0","0","1057","0","1"
"0","0","0","0","0","0","1057011","0","0","1","105731","0","1","1057011","105701101","0","0","1057","0","0"
"0","0","0","0","0","0","1057011","0","0","1","105731","0","1","1057011","105701102","0","0","1057","0","0"
"0","0","0","0","0","0","1058003","0","0","1","105812","0","1","0","105800301","0","0","1058","0","0"
"0","0","0","0","0","0","1058008","0","0","1","105831","0","1","0","105800801","0","0","1058","0","0"
"0","0","0","0","0","0","1058011","0","0","1","105831","0","1","1058011","105801101","0","0","1058","0","0"
"0","0","0","0","0","0","1058011","0","0","1","105831","0","1","1058011","105801102","0","0","1058","0","0"
"0","0","0","0","0","0","1059002","0","0","1","105913","0","1","0","105900201","0","0","1059","0","0"
"0","0","0","0","0","0","1059008","0","0","1","105931","0","1","0","105900801","0","0","1059","0","0"
"0","0","0","0","0","0","1059011","0","0","1","0","0","1","0","105901101","0","0","1059","0","0"
"0","0","0","0","0","0","1060007","0","0","1","106012","0","1","0","106000701","0","0","1060","0","0"
"0","0","0","0","0","0","1060008","0","0","1","106031","0","1","0","106000801","0","0","1060","0","0"
"0","0","0","0","0","0","1060011","0","0","1","106031","0","1","1060011","106001101","0","0","1060","0","0"
"0","0","0","0","0","0","1060011","0","0","1","106031","0","1","1060011","106001102","0","0","1060","0","0"
"0","0","0","0","0","0","1061002","0","0","1","100011","0","1","0","106100201","0","0","1061","106112","0"
"0","0","0","0","0","0","1061004","0","0","1","106114","0","1","0","106100401","0","0","1061","106211","0"
"0","0","0","0","0","0","1061007","0","0","1","106131","0","1","1061007","106100701","0","0","1061","0","0"
"0","0","0","0","0","0","1061007","0","0","1","106131","0","1","1061007","106100702","0","0","1061","0","0"
"0","0","0","0","0","0","1061007","0","0","1","106131","0","1","1061007","106100703","0","0","1061","0","0"
"0","0","0","0","0","0","1063004","0","0","1","106331","0","1","0","106300401","0","0","1063","0","0"
"0","0","0","0","0","0","1063008","0","0","1","106331","0","1","0","106300801","0","0","1063","0","0"
"0","0","0","0","0","0","1063011","0","0","1","1231","0","1","0","106301101","0","0","1063","106331","0"
"0","0","0","0","0","0","1064004","0","0","1","106431","0","1","0","106400401","0","0","1064","0","0"
"0","0","0","0","0","0","1064006","0","0","1","106414","0","1","0","106400601","0","0","1064","0","0"
"0","0","0","0","0","0","1064011","0","0","1","106432","0","1","1064011","106401101","0","0","1064","0","0"
"0","0","0","0","0","0","1064011","0","0","1","106432","0","1","1064011","106401102","0","0","1064","0","0"
"0","0","0","0","0","0","1065002","0","0","1","106511","0","1","1065002","106500201","0","0","1065","0","0"
"0","0","0","0","0","0","1065002","0","0","1","106511","0","1","1065002","106500202","0","0","1065","0","0"
"0","0","0","0","0","0","1065002","0","0","1","106511","0","1","1065002","106500203","0","0","1065","0","0"
"0","0","0","0","0","0","1065008","0","0","1","106531","0","1","1065008","106500801","0","0","1065","0","0"
"0","0","0","0","0","0","1065008","0","0","1","106531","0","1","1065008","106500802","0","0","1065","0","0"
"0","0","0","0","0","0","1065008","0","0","1","106531","0","1","1065008","106500803","0","0","1065","0","0"
"0","0","0","0","0","0","1065011","0","0","1","106531","0","1","1065011","106501101","0","0","1065","0","0"
"0","0","0","0","0","0","1065011","0","0","1","106531","0","1","1065011","106501102","0","0","1065","0","0"
"0","0","0","0","0","0","1066002","0","0","1","106611","0","1","1066002","106600201","0","0","1066","0","0"
"0","0","0","0","0","0","1066002","0","0","1","106611","0","1","1066002","106600202","0","0","1066","0","0"
"0","0","0","0","0","0","1066008","0","0","1","106631","0","1","0","106600801","0","0","1066","0","0"
"0","0","0","0","0","0","1066011","0","0","1","106631","0","1","1066011","106601101","0","0","1066","0","0"
"0","0","0","0","0","0","1066011","0","0","1","106631","0","1","1066011","106601102","0","0","1066","0","0"
"0","0","0","0","0","0","1066011","0","0","1","106631","0","1","1066011","106601103","0","0","1066","0","0"
