e95ca60b6681d24930ac20b9757821106d151471ad6eda7914eb7caf12f34d47,52cb54b80b87d5a203a5d825f4b894e14feaa20b65bc14bd5bf9edb183003afa,989bf1919d4148efbcdd039ef494b9707b05cb9afba721a57c337539889e5010,bddf345508eb7f03ba19cdda0dc654875aba300d93baa7aa3b8e774a2a368e48,b2ee23b807f3a6b142498af64fbe2833c2e66a598923f241c5602d69887b7005,08fc71e44a6115f7c736fd7ea4bd52ff2583344f6567ff4be704a8d1bfa37e53,95b9703b3886078f685c7183b1f8815e02d142d4718e963733c80d8c86cf829a,1061a7f35292fb279c7c7faac6deee61015b633fe48fce41f43355fa79317521,f56463ec1f9d16bccf59b7d7572d23dca52cb7ccb88daada38e005fc8d7ddd54,8c451d18f51ed52e6ad038d5219887a669c841214c7dffcc606974a09baabfec,fc0d429abebb2eaf48ee25d55cd6943705bcbd00d2ef1d4287fa5fc8cb4136e7
"0","102801","1214","0","0","0","0","0","0","0","0"
"0","100701","1218","0","0","0","0","0","0","0","0"
"0","106801","1221","0","0","0","0","0","0","0","0"
"0","101001","1223","0","0","0","0","0","0","0","0"
"0","106001","1225","0","0","0","0","0","0","0","0"
"0","103801","1231","0","0","0","0","0","0","0","0"
"0","100701","1232","0","0","0","0","0","0","0","0"
"0","104901","1233","0","0","0","0","0","0","0","0"
"0","107001","1239","0","0","0","0","0","0","0","0"
"0","100801","1240","0","0","0","0","0","0","0","0"
"0","101601","1246","0","0","0","0","0","0","0","0"
"0","101301","1255","0","0","0","0","0","0","0","0"
"0","102001","1261","0","0","0","0","0","0","0","0"
"0","104301","1262","0","0","0","0","0","0","0","0"
"0","101101","1263","0","0","0","0","0","0","0","0"
"0","100801","1264","0","0","0","0","0","0","0","0"
"0","101701","1265","0","0","0","0","0","0","0","0"
"0","106001","1266","0","0","0","0","0","0","0","0"
"0","105301","1267","0","0","0","0","0","0","0","0"
"0","101001","2088","0","0","0","0","0","0","0","0"
"0","110901","2089","0","0","0","0","0","0","0","0"
"0","110901","2091","0","0","0","0","0","0","0","0"
"0","101201","2128","0","103801","0","0","0","0","0","0"
"105901","105801","2129","0","106001","0","0","0","0","0","0"
"103701","104701","2130","0","107101","0","0","0","0","0","100501"
"0","101401","2135","0","104301","0","0","0","0","0","0"
"104501","103001","2137","105301","100801","0","0","0","0","0","105501"
"105001","101601","2139","0","101801","0","0","0","0","0","0"
"107101","104401","2143","0","102901","0","0","0","0","0","0"
"100101","101101","2148","0","106601","0","0","0","0","0","106701"
"0","102201","2149","0","100601","0","0","0","0","0","0"
"103801","105301","2151","0","103701","0","0","0","0","0","101401"
"0","102801","2154","0","103201","0","0","0","0","0","0"
"103301","105201","2157","0","101001","0","0","0","0","0","0"
"0","104901","2162","0","102701","0","0","0","0","0","0"
"110901","104001","2163","0","111001","0","0","0","0","0","110801"
"101701","104401","2164","0","101001","0","0","0","0","0","0"
"101601","101701","2167","0","103001","0","0","0","0","0","0"
"106001","105801","2169","0","105901","0","0","0","0","0","102501"
"101401","104301","2229","0","101001","0","0","0","0","0","101701"
"0","106001","2230","0","0","0","0","0","0","0","0"
"102101","102801","2231","0","102301","0","0","0","0","0","102501"
"0","101601","2248","0","0","0","0","0","0","0","0"
"103601","100401","2279","0","102001","0","0","0","0","0","0"
"103801","105301","2280","0","103701","0","0","0","0","0","101401"
"104501","104901","2281","0","101801","0","0","0","0","0","0"
"106601","106701","2282","0","106501","0","0","0","0","0","0"
"103701","104701","2283","0","107101","0","0","0","0","0","100501"
"104201","102301","2284","0","102101","0","0","0","0","0","0"
"104601","104801","2285","0","103201","0","0","0","0","0","0"
"0","104001","2287","0","0","0","0","0","0","0","0"
"0","103601","2288","0","0","0","0","0","0","0","0"
"0","102101","2289","0","0","0","0","0","0","0","0"
"0","102101","2290","0","0","0","0","0","0","0","0"
"0","100901","3002","0","0","0","0","0","0","0","0"
"0","105901","3016","0","0","0","0","0","0","0","0"
"0","106001","3020","0","0","0","0","0","0","0","0"
"0","102001","3026","0","0","0","0","0","0","0","0"
"0","101201","3029","0","0","0","0","0","0","0","0"
"0","104001","3066","0","0","0","0","0","0","0","0"
"0","101201","3067","0","103801","0","0","0","0","0","0"
"0","107101","3068","0","0","0","0","0","0","0","0"
"0","100501","3069","0","0","0","0","0","0","0","0"
"0","102301","3070","0","0","0","0","0","0","0","0"
"0","104801","3073","0","0","0","0","0","0","0","0"
"0","104601","3074","0","0","0","0","0","0","0","0"
"0","101801","3075","0","0","0","0","0","0","0","0"
"0","105001","3076","0","0","0","0","0","0","0","0"
"0","100801","3077","0","0","0","0","0","0","0","0"
"0","106301","3080","0","0","0","0","0","0","0","0"
"0","109401","3082","0","0","0","0","0","0","0","0"
"0","111401","3085","0","0","0","0","0","0","0","0"
"0","104901","3086","0","102701","0","0","0","0","0","0"
"0","104501","3087","0","0","0","0","0","0","0","0"
"0","101701","3088","0","0","0","0","0","0","0","0"
"0","106501","3089","0","106601","0","0","0","0","0","0"
"0","102601","3090","0","0","0","0","0","0","0","0"
"0","101501","3091","0","0","0","0","0","0","0","0"
"0","100701","3103","0","0","0","0","0","0","0","0"
"0","102901","3124","0","0","0","0","0","0","0","0"
"0","100601","3134","0","0","0","0","0","0","0","0"
"105901","105801","3143","0","106001","0","0","0","0","0","106401"
"105901","105801","3144","0","106001","0","0","0","0","0","106401"
"0","106001","3145","0","0","0","0","0","0","0","0"
"0","102801","3146","0","102501","0","0","0","0","0","0"
"0","101101","3147","0","104901","0","0","0","0","0","0"
"0","101401","3148","0","104301","0","0","0","0","0","0"
"104501","103001","3149","105301","100801","0","0","0","0","0","105501"
"105001","101601","3150","0","101801","0","0","0","0","0","0"
"110801","110901","3151","0","111001","0","0","0","0","0","0"
"105901","105801","3152","100101","106001","100201","0","100301","0","0","106401"
"0","103301","3153","0","102601","0","0","0","0","0","0"
"0","100301","3154","0","105401","0","0","0","0","0","0"
"105401","102901","3155","0","104201","0","0","0","0","0","0"
"0","100801","3156","0","0","0","0","0","0","0","0"
"110801","110901","3157","0","111001","0","0","0","0","0","0"
"0","100701","3158","0","0","0","0","0","0","0","0"
"0","104501","3167","0","0","0","0","0","0","0","0"
"0","104501","3168","0","0","0","0","0","0","0","0"
"0","104501","3169","0","0","0","0","0","0","0","0"
"0","104501","3171","0","0","0","0","0","0","0","0"
"0","104501","3173","0","0","0","0","0","0","0","0"
"0","104501","3174","0","0","0","0","0","0","0","0"
"0","104501","3175","0","0","0","0","0","0","0","0"
"0","104501","3177","0","0","0","0","0","0","0","0"
"0","106501","3179","0","106601","0","0","0","0","0","0"
"105401","102901","3244","0","104201","0","0","0","0","0","0"
"105401","102901","3245","0","104201","0","0","0","0","0","0"
"0","101601","3287","0","0","0","0","0","0","0","0"
"103801","103301","4017","0","105201","0","0","0","0","0","102601"
"0","111001","4049","0","0","0","0","0","0","0","0"
"104801","104001","4050","0","104601","0","0","0","0","0","0"
"0","106501","4053","0","106601","0","0","0","0","0","0"
"106001","105801","4054","0","105901","0","0","0","0","0","0"
"0","110901","4087","0","0","0","0","0","0","0","0"
"0","111001","4088","0","0","0","0","0","0","0","0"
"0","105901","4200","0","0","0","0","0","0","0","0"
"0","101201","4204","0","0","0","0","0","0","0","0"
"0","101601","4212","0","0","0","0","0","0","0","0"
"0","107001","4218","0","0","0","0","0","0","0","0"
"0","104001","5003","0","0","0","0","0","0","0","0"
"0","105801","5032","0","0","0","0","0","0","0","0"
"0","105801","5035","0","0","0","0","0","0","0","0"
"0","104601","5036","0","0","0","0","0","0","0","0"
"101301","102701","5038","105101","100901","0","0","0","0","0","105601"
"100601","100701","5039","103101","102201","0","0","0","0","0","104401"
"104501","105301","5040","103001","100801","0","0","0","0","0","105501"
"105201","102601","5041","0","103301","0","0","0","0","0","103801"
"0","106801","5042","0","0","0","0","0","0","0","0"
"103701","104701","5043","0","107101","0","0","0","0","0","100501"
"104601","104801","5044","0","103201","0","0","0","0","0","0"
"0","105801","5049","0","0","0","0","0","0","0","0"
"0","101001","5103","0","0","0","0","0","0","0","0"
"105901","105801","5107","0","106001","0","0","0","0","0","106401"
"0","106801","5112","0","0","0","0","0","0","0","0"
"0","105901","5116","0","0","0","0","0","0","0","0"
"0","118001","5209","0","0","0","0","0","0","0","0"
"0","105901","5220","0","0","0","0","0","0","0","0"
"105901","105801","5221","0","106001","0","0","0","0","0","0"
"104401","107101","5223","0","102901","0","0","0","0","0","0"
"0","103601","6003","0","0","0","0","0","0","0","0"
"0","111001","6004","0","0","0","0","0","0","0","0"
"0","110901","6005","0","0","0","0","0","0","0","0"
"0","110801","6006","0","0","0","0","0","0","0","0"
"0","118001","6020","0","105801","0","0","0","0","0","0"
"0","102201","6021","0","0","0","0","0","0","0","0"
"0","110901","6024","0","0","0","0","0","0","0","0"
"0","100901","6025","0","0","0","0","0","0","0","0"
"0","101501","6028","0","0","0","0","0","0","0","0"
"0","106001","6041","0","0","0","0","0","0","0","0"
"105501","101401","6042","0","104301","0","0","0","0","0","0"
"0","101101","6043","0","0","0","0","0","0","0","0"
"101301","105601","6044","0","100901","0","0","0","0","0","0"
"106001","105901","6045","0","105801","0","0","0","0","0","0"
"105401","102901","6046","0","104201","0","0","0","0","0","0"
"104901","104501","6047","0","101801","0","0","0","0","0","0"
"0","105001","6048","0","0","0","0","0","0","0","0"
"0","105301","6055","0","0","0","0","0","0","0","0"
"0","105101","6056","0","0","0","0","0","0","0","0"
"0","101301","6057","0","0","0","0","0","0","0","0"
"0","105701","6058","0","0","0","0","0","0","0","0"
"0","106101","6065","0","0","0","0","0","0","0","0"
"0","100901","6066","0","0","0","0","0","0","0","0"
"0","105801","6067","0","0","0","0","0","0","0","0"
"0","101801","6070","0","0","0","0","0","0","0","0"
"0","118001","6071","0","0","0","0","0","0","0","0"
"0","106001","6074","0","0","0","0","0","0","0","0"
"0","106401","6080","0","0","0","0","0","0","0","0"
"0","102901","6085","0","0","0","0","0","0","0","0"
"0","104201","6086","0","0","0","0","0","0","0","0"
"0","100501","6088","0","0","0","0","0","0","0","0"
"0","107001","6091","0","0","0","0","0","0","0","0"
"0","106501","6092","0","0","0","0","0","0","0","0"
"0","103201","6094","0","0","0","0","0","0","0","0"
"0","106101","6095","0","0","0","0","0","0","0","0"
"0","118001","6096","0","0","0","0","0","0","0","0"
"0","107101","6097","0","107001","0","0","0","0","0","0"
"0","106601","6100","0","0","0","0","0","0","0","0"
"0","104401","6102","0","0","0","0","0","0","0","0"
"103601","102001","6104","0","100401","0","0","0","0","0","0"
"0","102701","6105","0","0","0","0","0","0","0","0"
"0","105801","6112","0","0","0","0","0","0","0","0"
"0","106801","6114","0","0","0","0","0","0","0","0"
"0","106801","6115","0","0","0","0","0","0","0","0"
"0","104401","6117","0","0","0","0","0","0","0","0"
"0","101101","6132","0","0","0","0","0","0","0","0"
"0","102201","6135","0","100601","0","0","0","0","0","0"
"0","104601","6136","0","0","0","0","0","0","0","0"
"0","104001","6138","0","0","0","0","0","0","0","0"
"0","101001","6139","0","0","0","0","0","0","0","0"
"0","105001","6140","0","0","0","0","0","0","0","0"
"0","101001","6141","0","0","0","0","0","0","0","0"
"0","105901","6142","0","0","0","0","0","0","0","0"
"0","104501","6143","0","0","0","0","0","0","0","0"
"0","111001","6144","0","0","0","0","0","0","0","0"
"0","103801","6151","0","0","0","0","0","0","0","0"
"0","103701","6153","0","0","0","0","0","0","0","0"
"0","101401","6161","0","0","0","0","0","0","0","0"
"0","100101","6165","0","0","0","0","0","0","0","0"
"0","106001","6166","0","0","0","0","0","0","0","0"
"0","103601","6169","0","0","0","0","0","0","0","0"
"0","101201","6173","0","0","0","0","0","0","0","0"
"0","100301","6176","0","0","0","0","0","0","0","0"
"0","104301","6184","0","0","0","0","0","0","0","0"
"0","101401","6185","0","0","0","0","0","0","0","0"
"0","103301","6186","0","0","0","0","0","0","0","0"
"0","100301","6187","0","0","0","0","0","0","0","0"
"0","105201","6188","0","0","0","0","0","0","0","0"
"0","105601","6189","0","0","0","0","0","0","0","0"
"0","104501","6224","0","0","0","0","0","0","0","0"
"0","106501","6230","0","106601","0","0","0","0","0","0"
"0","100801","6234","0","0","0","0","0","0","0","0"
"0","102101","6235","0","0","0","0","0","0","0","0"
"0","104401","6252","0","0","0","0","0","0","0","0"
"0","100701","6253","0","0","0","0","0","0","0","0"
"0","104701","6254","0","0","0","0","0","0","0","0"
"0","100201","6255","0","106101","0","0","0","0","0","0"
"0","102801","6256","0","0","0","0","0","0","0","0"
