75cc12adf91fd8265abfb6907d95afb81b273a179a9fc850ed9107a15ed41c0c,a5b1aaac554fa7c64dcb462639dd6a058e2ca697cc61294803388f261f1fbcf7,a4b658406cdb19fc7c868b6cb6d0e0aba6c56ebad211a2458a56344ecb062b03,69eb9b9871818d73e81109873869334e88f594fa1966aefd9f890e156d75c065,57edf515de89aa2d8e3230b972076bd8340bdc883fa3fde8981ef91337395673,9417c44e259f6ac855b443819148d552cb4fefaff0ff914675b6af047ad1e133,b603ebecb60c65c49f97aa05da7473ff43418f63059e2a03eae0531dbbcf2536,179b20e5062b5833cc16a29327128ba2ad63cc0995ffea4e3c4d6f782aff396b,6ddab93437542d50d0370b0a12ebe2c78b55d26700d5e4ebf21e08e64f62c363,f3e117e9adc13c0a8856949d5e65eee2f89710f511ba17d7686639e12fac2b43,9dfb708e66920ae67bf76dc95dae6739581bd92f400f5d35fcdf6cf238428eb3,c8b5d3b005c35104cd5c6d23f96a1623b5c316bfb366c806ca80350a7c8d2e22,5d956d781bb5bff0803c9410032426a0ab7e151d76e78996216ac86e5bcaf97f,89481b36ac803a12da56751f3d3f5cfe3284ff147770cfaab9599af768511a35,6a8d0c84ea6f8144c4f26bf5e214664a00b0e3e675aad77d2d224fdbc9873cc9,aaa73e75a96812c21f6962f10e654da8b4980091405f2bcabc715274780791e2,dd50a281a90b37a1d6971c63ff33fec6d725f71d6486af896d431beb2e295091,e9c760859d7270bdb144d9015635dd6ca44409ca6f6a89c05e91257407746d95,03489c68ce5ca54dcfb923b80d4553bb5cc766644ba8b95096886484dbd4d2bd,32840f8bde1717755054cc16fa2e48d49290aaea17d0a5f62b1b1ee959cba31b,fe6867952d7c6838e430885ccab2238ef55c71497f79b722fa9cf6350fc63051,8f682cb45057f8a2f0af7d2b8f8b942991484fe10cfcb693bffa6cfa8732179e,58d78b3759302beb0b055f2f0304bb8f93bdd9e767688e11de3eb9049aeaa213,7c0a02b92455e2bbd02413e31ef9af0b3b70cbda6e0787dd41cd38f21d7a8a70,c22ba7c0fabbe189f1a47141c9d5110c94bee797f4c2f13ce846d8a21f601e27,f7bfb420ac95e09ea2d37c14349b46f2c73ff5ae3723d08d5db87676e2247bd2,04c27e94dd78b51c090f483f7d4b4797a54938f00d2726070fede73b772d74c6,0e65d1a3658e8c4271ad927f93bfa1a4ab5988fdeba40fd5c5427ba72879fbd5,26f6768df68bbe00594958fb1dc93e0643b652133dc0f384373d5362275f7d58,e285c75d6284ccea8d411ab65b487fbebfc477eac89647dc44d324a46678f01d,a37f5ab706cc3072e33f234275690737730473c6d8cbf261edde2f97993797e9,73484ce27f0ff7d5f85277fe360a83afcd471a114c274bbd5b14bc5732f9f639,6f367dc68c30f9c82e19362c1c706fb762d6e34bb36c011aeabf28e48bc929ff,2b19a3ebdd8dfd54760d99e7fc94d801837bf1a2a8850291e819cd3c94a2771e,d51ac7a32b7cf94d9358b2e39a3c71e3c6529beef60d0de6e932018881c0e24b,584606f5bd9333cd3d53bf44d3853b65f7d7e1a3c42074a8513d7626f259abf7,6f2547727ad90ee45fd106a196cb95f8f6b5888cc7bdea4c64bcf185ec792b8b,7f232401ca56c3202301be28f8ae9afa88efef238abea2a9019b37777fe39500,da84a647509eddb903ea688454bf960be9d8f7ca83b2a256d2546ee129f860c9,580dbcfebd8cbe818dc47572c1e3a0158bbf9e4a8e1790e464a69dbe73401ac1,1c142134216c4ae060c984093ef429c1e2144f1f414c9b644fe812ae780e0653,588524fbee1bd9a4f1c3aea1f5a489be766b7b8ce86afe11013e2dedf707acd2
"90005","0","1","0.7","-1","140000","0.9","91002","300","370","0","0.7","0","0","30","72160370","166","721603701","0","480000","0","1","0.7","90","-335","333","-1","0","2200116","0","0","94002","40001","bgm_M126","0.7","0","-168","102152","0","0","-40","16"
"90005","0","1","0.7","-1","140000","0.9","91002","300","380","0","0.7","0","0","30","72170380","166","721703801","0","480000","0","1","0.7","90","-335","333","-1","0","2200117","0","0","94002","40001","bgm_M126","0.7","0","-168","102162","0","0","0","17"
"90005","0","1","0.7","-1","140000","0.9","91002","300","390","0","0.7","0","0","30","72180390","166","721803901","0","560000","0","1","0.7","90","-335","333","-1","0","2200118","0","0","94002","40001","bgm_M126","0.7","0","-168","102162","0","0","0","18"
"90005","0","1","0.7","-1","140000","0.9","91002","300","400","0","0.7","0","0","30","72190400","166","721904001","0","560000","0","1","0.7","90","-335","333","-1","0","2200119","0","0","94002","40001","bgm_M126","0.7","0","-168","102322","0","0","0","19"
"90005","0","1","0.7","-1","140000","0.9","91002","300","410","0","0.7","0","0","30","72200410","166","722004101","0","640000","0","1","0.7","90","-335","333","-1","0","2200120","0","0","94002","40001","bgm_M126","0.7","0","-168","102322","0","0","0","20"
"90005","0","1","0.7","-1","140000","0.8","91002","300","420","0","0.7","0","0","30","72210420","166","722104201","0","640000","0","1","0.7","90","-335","333","-1","0","2200121","0","0","94002","40001","bgm_M126","0.7","0","-168","102502","0","0","0","21"
"90005","0","1","0.7","-1","140000","0.8","91002","300","430","0","0.7","0","0","30","72220430","166","722204301","0","720000","0","1","0.7","90","-335","333","-1","0","2200122","0","0","94002","40001","bgm_M126","0.7","0","-168","102502","0","0","0","22"
"90005","0","1","0.7","-1","140000","0.9","91002","300","440","0","0.7","0","0","30","72230440","166","722304401","0","720000","0","1","0.7","90","-335","333","-1","0","2200123","0","0","94002","40001","bgm_M126","0.7","0","-168","102512","0","0","0","23"
"90005","0","1","0.7","-1","140000","0.9","91002","300","450","0","0.7","0","0","30","72240450","166","722404501","0","800000","0","1","0.7","90","-335","333","-1","0","2200124","0","0","94002","40001","bgm_M126","0.7","0","-168","102512","0","0","0","24"
"90005","0","1","0.7","-1","140000","0.9","91002","300","460","0","0.7","0","0","30","72250460","166","722504601","0","800000","0","1","0.7","90","-335","333","-1","0","2200125","0","0","94002","40001","bgm_M126","0.7","0","-168","102632","0","0","0","25"
"90005","0","1","0.7","-1","140000","0.9","91002","300","470","0","0.7","0","0","30","72260470","166","722604701","0","880000","0","1","0.7","90","-335","333","-1","0","2200126","0","0","94002","40001","bgm_M126","0.7","0","-168","102632","0","0","0","26"
"90005","0","1","0.7","-1","140000","0.8","91002","300","480","0","0.7","0","0","30","72270480","166","722704801","0","880000","0","1","0.7","90","-335","333","-1","0","2200127","0","0","94002","40001","bgm_M126","0.7","0","-168","102642","0","0","0","27"
"90005","0","1","0.7","-1","140000","0.8","91002","300","490","0","0.7","0","0","30","72280490","166","722804901","0","960000","0","1","0.7","90","-335","333","-1","0","2200128","0","0","94002","40001","bgm_M126","0.7","0","-168","102642","0","0","0","28"
"90005","0","1","0.7","-1","140000","0.8","91002","300","500","0","0.7","0","0","30","72290500","166","722905001","0","960000","0","1","0.7","90","-335","333","-1","0","2200129","0","0","94002","40001","bgm_M126","0.7","0","-168","102702","0","0","0","29"
"90005","0","1","0.7","-1","140000","0.8","91002","300","510","0","0.7","0","0","30","72300510","166","723005101","0","1040000","0","1","0.7","90","-335","333","-1","0","2200130","0","0","94002","40001","bgm_M126","0.7","0","-168","102702","0","0","0","30"
"90005","0","1","0.7","-1","140000","0.8","91002","300","520","0","0.7","0","0","30","72310520","166","723105201","0","1040000","0","1","0.7","90","-335","333","-1","0","2200131","0","0","94002","40001","bgm_M126","0.7","0","-168","102712","0","0","0","31"
"90005","0","1","0.7","-1","140000","0.8","91002","300","530","0","0.7","0","0","30","72320530","166","723205301","0","1120000","0","1","0.7","90","-335","333","-1","0","2200132","0","0","94002","40001","bgm_M126","0.7","0","-168","102712","0","0","0","32"
"90005","0","1","0.7","-1","140000","0.8","91002","300","540","0","0.7","0","0","30","72330540","166","723305401","0","1120000","0","1","0.7","90","-335","333","-1","0","2200133","0","0","94002","40001","bgm_M126","0.7","0","-168","102502","0","0","0","33"
"90005","0","1","0.7","-1","140000","0.8","91002","300","550","0","0.7","0","0","30","72340550","166","723405501","0","1200000","0","1","0.7","90","-335","333","-1","0","2200134","0","0","94002","40001","bgm_M126","0.7","0","-168","102502","0","0","0","34"
"90005","0","1","0.7","-1","140000","0.9","91002","300","560","0","0.7","0","0","30","72350560","166","723505601","0","1200000","0","1","0.7","90","-335","333","-1","0","2200135","0","0","94002","40001","bgm_M126","0.7","0","-168","102832","0","0","0","35"
"90005","0","1","0.7","-1","140000","0.9","91002","300","570","0","0.7","0","0","30","72360570","166","723605701","0","1280000","0","1","0.7","90","-335","333","-1","0","2200136","0","0","94002","40001","bgm_M126","0.7","0","-168","102832","0","0","0","36"
"90005","0","1","0.7","-1","140000","0.8","91002","300","580","0","0.7","0","0","30","72370580","166","723705801","0","1280000","0","1","0.7","90","-335","333","-1","0","2200137","0","0","94002","40001","bgm_M126","0.7","0","-168","102502","0","0","0","37"
"90005","0","1","0.7","99","140000","0.8","91002","300","590","0","0.7","0","0","30","72380590","299","723805901","0","1360000","0","1","0.7","90","-301","0","-1","0","2200138","0","0","94002","40001","bgm_M126","0","0","-101","102502","0","0","0","38"
"90005","0","1","0.7","99","140000","0.9","91002","300","600","0","0.7","0","0","30","72390600","299","723906001","0","1360000","0","1","0.7","90","-301","0","-1","0","2200139","0","0","94002","40001","bgm_M126","0","0","-101","101902","0","0","0","39"
"90005","0","1","0.7","99","140000","0.9","91002","300","610","0","0.7","0","0","30","72400610","299","724006101","0","1440000","0","1","0.7","90","-301","0","-1","0","2200140","0","0","94002","40001","bgm_M126","0","0","-101","101902","0","0","0","40"
"90005","0","1","0.7","99","140000","0.9","91002","300","620","0","0.7","0","0","30","72410620","299","724106201","0","1440000","0","1","0.7","90","-301","0","-1","0","2200141","0","0","94002","40001","bgm_M126","0","0","-101","102162","0","0","0","41"
"90005","0","1","0.7","99","140000","0.9","91002","300","630","0","0.7","0","0","30","72420630","299","724206301","0","1520000","0","1","0.7","90","-301","0","-1","0","2200142","0","0","94002","40001","bgm_M126","0","0","-101","102162","0","0","0","42"
"90005","0","1","0.7","99","140000","0.7","91002","300","640","0","0.7","0","0","30","72430640","299","724306401","0","1520000","0","1","0.7","90","-301","0","-1","0","2200143","0","0","94002","40001","bgm_M126","0","0","-101","101312","0","0","0","43"
"90005","0","1","0.7","99","140000","0.7","91002","300","650","0","0.7","0","0","30","72440650","299","724406501","0","1600000","0","1","0.7","90","-301","0","-1","0","2200144","0","0","94002","40001","bgm_M126","0","0","-101","101312","0","0","0","44"
"90005","0","1","0.7","99","140000","0.7","91002","300","660","0","0.7","0","0","30","72450660","299","724506601","0","1600000","0","1","0.7","90","-301","0","-1","0","2200145","0","0","94002","40001","bgm_M126","0","0","-101","102142","0","0","0","45"
"90005","0","1","0.7","99","140000","0.7","91002","300","670","0","0.7","0","0","30","72460670","299","724606701","0","1680000","0","1","0.7","90","-301","0","-1","0","2200146","0","0","94002","40001","bgm_M126","0","0","-101","102142","0","0","0","46"
"90005","0","1","0.7","99","140000","0.9","91002","300","680","0","0.7","0","0","30","72470680","299","724706801","0","1680000","0","1","0.7","90","-301","0","-1","0","2200147","0","0","94002","40001","bgm_M126","0","0","-101","102512","0","0","0","47"
"90005","0","1","0.7","99","140000","0.9","91002","300","690","0","0.7","0","0","30","72480690","299","724806901","0","1760000","0","1","0.7","90","-301","0","-1","0","2200148","0","0","94002","40001","bgm_M126","0","0","-101","102512","0","0","0","48"
"90005","0","1","0.7","99","140000","0.9","91002","300","700","0","0.7","0","0","30","72490700","299","724907001","0","1760000","0","1","0.7","90","-301","0","-1","0","2200149","0","0","94002","40001","bgm_M126","0","0","-101","101512","0","0","0","49"
"90005","50003","15","0.7","99","140001","0.9","91002","300","710","0","0.7","10","0","30","72500710","299","725007101","0","1840000","0","1","0.7","90","-301","0","-1","0","2200150","0","0","94002","40001","bgm_M126","0","0","-101","101512","0","0","0","50"
"90005","50003","15","0.7","99","140001","0.9","91002","300","720","0","0.7","10","0","30","72510720","299","725107201","0","1840000","0","1","0.7","90","-301","0","-1","0","2200151","0","0","94002","40001","bgm_M126","0","0","-101","102642","0","0","0","51"
"90005","50003","15","0.7","99","140001","0.9","91002","300","730","0","0.7","10","0","30","72520730","299","725207301","0","1920000","0","1","0.7","90","-301","0","-1","0","2200152","0","0","94002","40001","bgm_M126","0","0","-101","102642","0","0","0","52"
"90005","50003","15","0.7","99","140001","0.9","91002","300","740","0","0.7","10","0","30","72530740","299","725307401","0","1920000","0","1","0.7","90","-301","0","-1","0","2200153","0","0","94002","40001","bgm_M126","0","0","-101","101522","0","0","0","53"
"90005","50003","15","0.7","99","140001","0.9","91002","300","750","0","0.7","10","0","30","72540750","299","725407501","0","2000000","0","1","0.7","90","-301","0","-1","0","2200154","0","0","94002","40001","bgm_M126","0","0","-101","101522","0","0","0","54"
"90005","50003","15","0.7","99","140001","0.9","91002","300","760","0","0.7","10","0","30","72550760","299","725507601","0","2000000","0","1","0.7","90","-301","0","-1","0","2200155","0","0","94002","40001","bgm_M126","0","0","-101","101522","0","0","0","55"
"90005","50003","15","0.7","99","140001","0.9","91002","300","770","0","0.7","10","0","30","72560770","299","725607701","0","2080000","0","1","0.7","90","-301","0","-1","0","2200156","0","0","94002","40001","bgm_M126","0","0","-101","101522","0","0","0","56"
"91002","94002","1","0.7","-1","4101511","0.7","140001","15","780","0","0.7","2080000","0","300","72570780","166","725707801","0","30","0","1","0.7","90","-335","333","-1","0","2200157","0","0","90005","40001","bgm_M559","0.7","0","-168","81008508","0","0","0","57"
