85c66eb25e1d770ae9818fd0b1d60c10808c698320c8cde84442adffff1b1988,0485d654d83d921d731a0c0c8a37bc2cd77160ee1daf048b8ae0c2ef7c49301a,51829a0c5158978bd12395f82fbe3b82c0a3a979d31d82679e28250b234ba89d,484c6f6b7e531cc9bfda7a162dc9a52cd6ac88fd2b46faa53f59b3885180b666,88587cf3ad49abddb73a9a2dce177cd24e952604f461ad584e8ba302f31e8567,0445ac25f7e8f1f73a21a52c32a34f459efbaf842a7d504ce56827ef74fba84c,0ee00678302d1e1664522a8ee249de53bd275ef7f8752de5ba062c0c74b2f1ba,4712956fe05413a974d248981a626863626dfd3183c9079455375d0078b36c24,be2c8363595582521332a895be75875fd17f37f98d9b6acfca167c2a81bea128,8a52a53519eaabb4a362f40b694bcccad39ac1e6620938f0fa93aa93a30f24f9,242d8d99196e52a524a34bde1dc6f5a15068b1caed391feae6b6aab5d8b56ec7,59f33fb20e84253e802475285219c9d5fe17194938bac9ee9df4d1aedc2176eb,1d7a519b350f482c12f24509d88062dd991ffd981eb4491767a12a932b896bf9
"0","10137","61361","0","61362","0","0","0","0","31001","31288","0","0"
"0","10138","61371","0","61372","0","0","0","0","31029","31249","0","0"
"0","10139","61381","0","61382","0","0","0","0","31042","31249","0","0"
"0","10140","61391","0","61392","0","0","0","0","31034","31110","0","0"
"0","10141","61401","0","61402","0","0","0","0","31046","31053","0","0"
"0","10142","61411","0","61412","0","0","0","0","31027","31043","0","0"
"0","10143","61421","0","61422","0","0","0","0","31038","31012","0","0"
"0","10144","61431","0","61432","0","0","0","0","31025","31036","0","0"
"0","10145","61441","0","61442","0","0","0","0","31057","31257","0","0"
"0","10146","61451","0","61452","0","0","0","0","31021","31010","0","0"
"0","10147","61461","0","61462","0","0","0","0","31008","31044","0","0"
"0","10148","61471","0","61472","0","0","0","0","31042","31029","0","0"
"0","10149","61481","0","61482","0","0","0","0","31048","31267","0","0"
"0","10150","61491","0","61492","0","0","0","0","31058","31047","0","0"
"0","10151","61501","0","61502","0","0","0","0","31031","31270","0","0"
"0","10152","61511","0","61512","0","0","0","0","31059","31319","0","0"
"0","10153","61521","0","61522","0","0","0","0","31025","31098","0","0"
"0","10154","61531","0","61532","0","0","0","0","31007","31012","0","0"
"0","10155","61541","0","61542","0","0","0","0","31060","31011","0","0"
"0","10156","61551","0","61552","0","0","0","0","31038","31049","0","0"
"0","10157","61561","0","61562","0","0","0","0","31042","31056","0","0"
"0","10158","61571","0","61572","0","0","0","0","31050","31016","0","0"
"0","10159","61581","0","61582","0","0","0","0","31054","31018","0","0"
"0","10160","61591","0","61592","0","0","0","0","31028","31332","0","0"
"0","10161","61601","0","61602","0","0","0","0","31058","31028","0","0"
"0","10163","61621","0","61622","0","0","0","0","31014","31283","0","0"
"0","10164","61631","0","61632","0","0","0","0","31002","31288","0","0"
"0","10165","61641","0","61642","0","0","0","0","31001","31288","0","0"
"0","10166","61651","0","61652","0","0","0","0","31034","31110","0","0"
"0","10167","61661","0","61662","0","0","0","0","31027","31043","0","0"
"0","10168","61671","0","61672","0","0","0","0","31025","31036","0","0"
"0","10169","61681","0","61682","0","0","0","0","31021","31010","0","0"
"0","10170","61691","0","61692","0","0","0","0","31042","31029","0","0"
"0","10171","61701","0","61702","0","0","0","0","31058","31047","0","0"
"0","10172","61711","0","61712","0","0","0","0","31059","31319","0","0"
"0","10173","61721","0","61722","0","0","0","0","31007","31012","0","0"
"0","10174","61731","0","61732","0","0","0","0","31042","31126","0","0"
"0","10175","61731","0","61732","0","0","0","0","31042","31126","0","0"
"0","10176","61751","0","61752","0","0","0","0","31038","31049","0","0"
"0","10177","61761","0","61762","0","0","0","0","31050","31016","0","0"
"0","10178","61771","0","61772","0","0","0","0","31028","31332","0","0"
