9284a56fea7a0cc859e5f83d85805af2725f1fac603aa07de9888310035aae1c,b4c90051663c486ee34838480960280cc20f5280f59770f5a38951018826295c,05980d9b5c628fe1156c90cc4cd08f313b9431d8046b19a416eda6aba197cf09,594aba7cd6c432d6f26449cd1469293cbfd4be8bc40b0a39a623e951b4ea2c6c,526f3551ebb8e79ead08bfff3e76deebb8e9efe42b6e4788e6c62854e5a3f712,79ea31d76bda9180833eee06e843d3f6aac3a77a772045f26cda68b17dd285fb,8a6a5a17d7448c235003da1329cb5baba4c314ec41285257b543ebfd87a0a31a,92dd55de994421f88246f5d62d8622b1019e83147f359c434ce206f9e878a724,3041c3e8050710e1b2bf8cef5937c5664dd196cbcc5463aed74dcccd29569ed7,ef5872138c53fe246d038c157761abf55ff2e00598fc43bfd4a7b9eb9bfff4ef,80f69de184483917b06cb60007b877e6b899640a706ff4048d78e0a0c555a13f,93b859028f46b5799bfc7bef55c73c8401dd979aad8c17378820186b86d48aad,21268e358581dcf3ccbb9dcf575ea868767ff0d2d7469df80a4d6f6d675f123a
"2030/03/26 14:59:00","bgm_M113","bgm_M113","0","0","0","0","20","380000","2019/11/15 16:00:00","1","10020","380000"
"2030/03/26 14:59:00","bgm_M245","bgm_M245","0","0","0","0","21","380000","2019/11/29 16:00:00","1","10021","380000"
"2030/03/26 14:59:00","bgm_M121","bgm_M121","0","0","0","0","22","380000","2019/12/15 16:00:00","1","10022","380000"
"2030/03/26 14:59:00","bgm_M254","bgm_M254","0","0","0","0","23","380000","2019/12/31 16:00:00","1","10023","380000"
"2030/03/26 14:59:00","bgm_M128","bgm_M128","0","0","0","0","24","380000","2020/01/14 16:00:00","1","10024","380000"
"2030/03/26 14:59:00","bgm_M265_Top","bgm_M265","0","0","0","0","25","380000","2020/01/31 16:00:00","1","10025","380000"
"2030/03/26 14:59:00","bgm_M135","bgm_M135","0","0","0","0","26","380000","2020/02/14 16:00:00","1","10026","380000"
"2030/03/26 14:59:00","bgm_M273","bgm_M273","0","0","0","0","27","380000","2020/02/27 16:00:00","1","10027","380000"
"2030/03/26 14:59:00","bgm_M162","bgm_M162","0","0","0","0","28","380000","2020/03/13 16:00:00","1","10028","380000"
"2030/03/26 14:59:00","bgm_M281","bgm_M281","0","0","0","0","29","380000","2020/03/30 16:00:00","1","10029","380000"
"2030/03/26 14:59:00","bgm_M171","bgm_M171","0","0","0","0","30","380000","2020/04/13 16:00:00","1","10030","380000"
"2030/03/26 14:59:00","bgm_M294","bgm_M294","0","0","0","0","31","380000","2020/04/30 16:00:00","1","10031","380000"
"2030/03/26 14:59:00","bgm_M182","bgm_M182","0","0","0","0","32","380000","2020/05/15 16:00:00","1","10032","380000"
"2030/03/26 14:59:00","bgm_M316","bgm_M316","0","0","0","0","33","380000","2020/06/01 16:00:00","1","10033","380000"
"2030/03/26 14:59:00","bgm_M189","bgm_M189","0","0","0","0","34","380000","2020/06/15 16:00:00","1","10034","380000"
"2030/03/26 14:59:00","bgm_M330","bgm_M330","0","0","0","0","35","380000","2020/09/28 16:00:00","1","10035","380000"
"2030/03/26 14:59:00","bgm_M330","bgm_M330","0","0","0","0","36","380000","2020/09/28 16:00:00","1","10036","380000"
"2030/03/26 14:59:00","bgm_M206","bgm_M206","0","0","0","0","37","380000","2020/08/14 16:00:00","1","10037","380000"
"2030/03/26 14:59:00","bgm_M343","bgm_M343","0","0","0","0","38","380000","2020/06/29 16:00:00","1","10038","380000"
"2030/03/26 14:59:00","bgm_M215","bgm_M215","0","0","0","0","39","380000","2020/07/13 16:00:00","1","10039","380000"
"2030/03/26 14:59:00","bgm_M351","bgm_M351","0","0","0","0","40","380000","2020/07/31 16:00:00","1","10040","380000"
"2030/03/26 14:59:00","bgm_M223","bgm_M223","0","0","0","0","41","380000","2020/09/18 16:00:00","1","10041","380000"
"2030/03/26 14:59:00","bgm_M375","bgm_M375","0","0","0","0","42","380000","2020/09/01 16:00:00","1","10042","380000"
"2030/03/26 14:59:00","bgm_M237","bgm_M237","0","0","0","0","43","380000","2020/10/19 18:00:00","1","10043","380000"
"2030/03/26 14:59:00","bgm_M380A","bgm_M380A","0","0","0","0","44","380000","2020/11/02 16:00:00","1","10044","380000"
"2030/03/26 14:59:00","bgm_M393","bgm_M393","0","0","0","0","45","380000","2020/12/04 16:00:00","1","10046","380000"
"2030/03/26 14:59:00","bgm_M254","bgm_M254","0","0","0","0","47","380000","2020/12/18 16:00:00","1","10047","380000"
"2030/03/26 14:59:00","bgm_M403","bgm_M403","0","0","0","0","48","380000","2020/12/28 16:00:00","1","10048","380000"
"2030/03/26 14:59:00","bgm_M265_Top","bgm_M265","0","0","0","0","49","380000","2021/01/18 16:00:00","1","10049","380000"
"2030/03/26 14:59:00","bgm_M413","bgm_M413","0","0","0","0","50","380000","2021/02/01 16:00:00","1","10050","380000"
"2030/03/26 14:59:00","bgm_M421","bgm_M421","0","0","0","0","52","380000","2021/03/02 16:00:00","1","10052","380000"
"2030/03/26 14:59:00","0","0","0","0","0","0","53","380000","2021/04/16 16:00:00","1","10053","380000"
"2030/03/26 14:59:00","bgm_M426","bgm_M426","0","0","0","0","54","380000","2021/04/01 16:00:00","1","10054","380000"
"2030/03/26 14:59:00","bgm_M435","bgm_M435","0","0","0","0","56","380000","2021/05/04 16:00:00","1","10056","380000"
"2030/03/26 14:59:00","bgm_M442A","bgm_M442A","0","0","0","0","58","380000","2021/06/02 16:00:00","1","10058","380000"
"2030/03/26 14:59:00","bgm_M442B","bgm_M442B","0","0","0","0","59","380000","2021/06/12 16:00:00","1","10059","380000"
"2030/03/26 14:59:00","bgm_M451","bgm_M451","0","0","0","0","61","380000","2021/07/05 16:00:00","1","10061","380000"
"2030/03/26 14:59:00","bgm_M457","bgm_M457","0","0","0","0","64","380000","2021/08/02 16:00:00","1","10064","380000"
"2030/03/26 14:59:00","bgm_M467","bgm_M467","0","0","0","0","66","380000","2021/09/01 16:00:00","1","10066","380000"
"2030/03/26 14:59:00","bgm_M478_Lofi","bgm_M478","0","0","0","0","68","380000","2021/10/01 16:00:00","1","10068","380000"
"2030/03/26 14:59:00","bgm_M486","bgm_M486","0","0","0","0","70","380000","2021/11/01 16:00:00","1","10070","380000"
"2030/03/26 14:59:00","bgm_M496","bgm_M496","0","0","0","0","72","380000","2021/12/02 16:00:00","1","10072","380000"
"2030/03/26 14:59:00","bgm_M508","bgm_M508","0","0","0","0","74","380000","2022/01/03 16:00:00","1","10074","380000"
"2030/03/26 14:59:00","bgm_M520","bgm_M520","0","0","0","0","76","380000","2022/02/01 16:00:00","1","10076","380000"
"2030/03/26 14:59:00","bgm_M527","bgm_M527","0","0","0","0","78","380000","2022/03/01 16:00:00","1","10078","380000"
"2030/03/26 14:59:00","bgm_M536","bgm_M536","0","0","0","0","80","380000","2022/04/01 16:00:00","1","10080","380000"
"2030/03/26 14:59:00","bgm_M543","bgm_M543","0","0","0","0","82","380000","2022/05/02 16:00:00","1","10082","380000"
"2030/03/26 14:59:00","bgm_M552","bgm_M552","0","0","0","0","84","380000","2022/06/01 16:00:00","1","10084","380000"
"2030/03/26 14:59:00","bgm_M553","bgm_M553","0","0","0","0","85","380000","2022/06/08 16:00:00","1","10085","380000"
"2030/03/26 14:59:00","bgm_M565","bgm_M565","0","0","0","0","88","380000","2022/07/01 16:00:00","1","10088","380000"
"2030/03/26 14:59:00","bgm_M574","bgm_M574","0","0","0","0","90","380000","2022/08/01 16:00:00","1","10090","380000"
"2030/03/26 14:59:00","bgm_M582","bgm_M582","0","0","0","0","92","380000","2022/09/01 16:00:00","1","10092","380000"
"2030/03/26 14:59:00","bgm_M595","bgm_M595","0","0","0","0","94","380000","2022/10/02 16:00:00","1","10094","380000"
"2030/03/26 14:59:00","bgm_M601","bgm_M601","0","0","0","0","96","380000","2022/10/30 16:00:00","1","10096","380000"
"2030/03/26 14:59:00","bgm_M608","bgm_M608","0","0","0","0","98","380000","2022/11/29 16:00:00","1","10098","380000"
"2030/03/26 14:59:00","bgm_M618","bgm_M618","0","0","0","0","100","380000","2022/12/30 16:00:00","1","10100","380000"
"2030/03/26 14:59:00","bgm_M623","bgm_M623","0","0","0","0","102","380000","2023/01/30 16:00:00","1","10102","380000"
"2030/03/26 14:59:00","bgm_M630","bgm_M630","0","0","0","0","104","380000","2023/02/26 16:00:00","1","10104","380000"
"2030/03/26 14:59:00","bgm_M638","bgm_M638","0","0","0","0","106","380000","2023/03/30 16:00:00","1","10106","380000"
"2030/03/26 14:59:00","bgm_M647","bgm_M647","0","0","0","0","108","380000","2023/04/28 16:00:00","1","10108","380000"
"2030/03/26 14:59:00","bgm_M659","bgm_M659","0","0","0","0","110","380000","2023/05/29 16:00:00","1","10110","380000"
"2030/03/26 14:59:00","bgm_M660","bgm_M660","0","0","0","0","111","380000","2023/05/29 16:00:00","1","10111","380000"
"2030/03/26 14:59:00","bgm_M668","bgm_M668","0","0","0","0","114","380000","2023/06/28 16:00:00","1","10114","380000"
"2030/03/26 14:59:00","bgm_MC017","bgm_MC017","0","0","0","0","116","380000","2023/07/29 16:00:00","1","10116","380000"
"2030/03/26 14:59:00","bgm_MC026","bgm_MC026","0","0","0","0","118","380000","2023/08/29 16:00:00","1","10118","380000"
"2030/03/26 14:59:00","bgm_MC036","bgm_MC036","0","0","0","0","120","380000","2023/09/28 16:00:00","1","10120","380000"
"2030/03/26 14:59:00","bgm_MC046","bgm_MC046","0","0","0","0","122","380000","2023/10/30 16:00:00","1","10122","380000"
"2030/03/26 14:59:00","bgm_MC056","bgm_MC056","0","0","0","0","124","380000","2023/11/29 16:00:00","1","10124","380000"
"2030/03/26 14:59:00","bgm_MC063","bgm_MC063","0","0","0","0","126","380000","2023/12/29 16:00:00","1","10126","380000"
"2030/03/26 14:59:00","bgm_MC075","bgm_MC075","0","0","0","0","128","380000","2024/01/29 16:00:00","1","10128","380000"
"2030/03/26 14:59:00","bgm_MC082","bgm_MC082","0","0","0","0","130","380000","2024/02/27 16:00:00","1","10130","380000"
"2030/03/26 14:59:00","bgm_MC091","bgm_MC091","0","0","0","0","132","380000","2024/03/30 16:00:00","1","10132","380000"
"2030/03/26 14:59:00","bgm_MC099","bgm_MC099","0","0","0","0","134","380000","2024/04/29 16:00:00","1","10134","380000"
"2030/03/26 14:59:00","bgm_MC110","bgm_MC110","0","0","0","0","136","380000","2024/05/29 16:00:00","1","10136","380000"
"2030/03/26 14:59:00","bgm_MC111","bgm_MC111","0","0","0","0","137","380000","2024/05/29 16:00:00","1","10137","380000"
"2030/03/26 14:59:00","bgm_MC124","bgm_MC124","0","0","0","0","140","380000","2024/06/28 16:00:00","1","10140","380000"
"2030/03/26 14:59:00","bgm_MC136","bgm_MC136","0","0","0","0","142","380000","2024/07/29 16:00:00","1","10142","380000"
"2030/03/26 14:59:00","bgm_MC143","bgm_MC143","0","0","0","0","144","380000","2024/08/29 16:00:00","1","10144","380000"
"2030/03/26 14:59:00","bgm_MC147","bgm_MC147","0","0","0","0","146","380000","2024/09/28 16:00:00","1","10146","380000"
"2030/03/26 14:59:00","bgm_MC156","bgm_MC156","0","0","0","0","148","380000","2024/10/29 16:00:00","1","10148","380000"
"2030/03/26 14:59:00","bgm_MC162","bgm_MC162","0","0","0","0","150","380000","2024/11/28 16:00:00","1","10150","380000"
"2030/03/26 14:59:00","bgm_MC172_TitleCall","bgm_MC172","0","0","0","0","152","380000","2024/12/27 16:00:00","1","10152","380000"
"2030/03/26 14:59:00","bgm_MC186","bgm_MC186","0","0","0","0","154","380000","2025/01/29 16:00:00","1","10154","380000"
"2030/03/26 14:59:00","bgm_MC194","bgm_MC194","0","0","0","0","156","380000","2025/02/26 16:00:00","1","10156","380000"
"2030/03/26 14:59:00","bgm_MC213","bgm_MC213","0","0","0","0","158","380000","2025/03/28 16:00:00","1","10158","380000"
"2030/03/26 14:59:00","bgm_MC215B","bgm_MC215B","0","0","0","0","160","380000","2025/04/28 16:00:00","1","10160","380000"
"2030/03/26 14:59:00","bgm_M33","bgm_M33","0","0","0","0","20001","380000","2020/07/02 16:00:00","1","20001","380000"
"2030/03/26 14:59:00","bgm_M99","bgm_M99","0","0","0","0","20002","380000","2020/08/03 16:00:00","1","20002","380000"
"2030/03/26 14:59:00","bgm_M107","bgm_M107","0","0","0","0","20003","380000","2020/09/04 16:00:00","1","20003","380000"
