2c26c75da33e306403e4ce56863f7a0b828ef671fc7c53951df2729720f9cf95,802a1d40690cadde46c5e0b722850e1e501fcfe73dcdda48d49bdc6d6a57a71a,3a143d48b52963f3752fed3f73e0306d3d9ab68618eecbe089a7ce0d59f75372,4ae32a9913bca672338376b7f79589011ba3785e67201a0a28bc97d0605cca7d,6134106169a8a266602536db27ac3145eb5caaabc32bfa3a7e7665921fecfa52,f258b4305e65b84f550dd650c93ab2d724b70a1d300fbbc49eac68d2848bfef3,a67d9502eb1bc06aceaa32ad7282faf172e89c1d5d95a9357a6b4dbcdcf19806,3ce092c426ae0244281e405e3c222a8b1a4178de7954f54b7800c08d09cb7b3b,185096a92fff113e547114a8a98b867c86d17f3b47b3eff4a169399586bac831,2fdc4e1aecd979657d8593a1cbc3e17c95e41f3dd63970f566182c4165ecb105,060442408ac2c2a65f2c00c2df5962e6e4453e9f1ef80c56760d6c4cbc02d17e,a536c51346edc0428f37a050017aeb2c88cb24a51d1b00ab3f09c0b37feb393b,5ca107fd4e6826ce6d4a8aff2e47209f3dfb2a62a2e64cb2f4cc966a4f6b751c,33d594308c42b187b2ef93dd693b0096b5d69dd374fc8e5206f7640f20dc8e44,870d23a949b8a9fe7680f2f64e1294e144642cd13cb21801362f446dfc41774f,56e30b1109657ba0efb425d9d41e43849ab2136aaa67b4c88887484df8089914,713d68cf73248b8fe5c0871f83a75b74ca49581a48f1396de0ccae073852147e,c4de09a479716f930d2a0ab7330f542bdaac8e4d785b29071517a7a0c06e15e5,eb6b5105636830b87585f169ecb10146bbd298bb1f11b4ad3c873bd7d62645b3,7cae5709ac6df30dc6168e12eafdce29ece305b1fabce5dfbbe3fac8934eb654,a45c51572b3ce0ec2c6491ad77501966aca66b04b7d09d49115242434d306741,b0b882e6c4618b301ca1e45dc5fe602dff5ac7beb836e5a21b9a453e1c999a50,a409cb7137e81da134ba34a757ea7ae57f389fc2e88e09bbd83dedc0e9009e9d,00dfc20ac3cd75eef3d5328cf79ff5fe54fd35922061b4f5cd1854e794feb865,fda3c072f2dc3ae996d6ec1a0856417200b3eed85f31320c35831a7428a8b28a
"0","1","1","100901","0","50","0","10","32009","1","18","0","0","0","0","0","360","0","0","0","5","0","0","0","100000"
"0","1","2","100901","0","50","0","10","31009","1","11","0","0","0","0","0","180","0","0","0","3","0","0","0","100000"
"0","1","3","100901","0","10","0","10","25001","0","15","0","0","0","0","0","180","0","0","0","0","0","0","0","100000"
"0","2","3","100901","0","15","0","20","25001","0","15","0","0","0","0","0","360","0","0","0","0","0","0","0","200000"
"0","3","3","100901","0","20","0","20","25001","0","15","0","0","0","0","0","540","0","0","0","0","0","0","0","400000"
"0","4","3","100901","0","25","0","30","25001","0","15","0","0","0","0","0","720","0","0","0","0","0","0","0","500000"
"0","5","3","100901","0","30","0","50","25001","1","15","0","0","0","0","0","900","0","0","0","2","0","0","0","600000"
"0","1","1","101001","0","50","0","0","32010","1","18","0","0","0","0","0","100","0","0","10","0","0","0","0","100000"
"0","1","2","101001","0","50","0","0","31010","1","11","0","0","0","0","0","60","0","0","10","0","0","0","0","100000"
"0","1","3","101001","0","10","0","0","25001","0","15","0","0","0","2","0","20","0","0","0","0","0","0","0","100000"
"0","2","3","101001","0","15","0","0","25001","0","15","0","0","0","4","0","40","0","0","0","0","0","0","0","200000"
"0","3","3","101001","0","20","0","0","25001","0","15","0","0","0","6","0","60","0","0","0","0","0","0","0","400000"
"0","4","3","101001","0","25","0","0","25001","0","15","0","0","0","8","0","80","0","0","0","0","0","0","0","500000"
"0","5","3","101001","0","30","0","0","25001","1","15","0","0","0","10","0","100","0","0","10","0","0","0","0","600000"
"0","1","1","101101","0","50","0","0","32011","1","18","0","0","160","0","0","0","0","0","0","5","0","0","0","100000"
"0","1","2","101101","0","50","0","0","31011","1","11","0","0","80","0","0","0","0","0","0","3","0","0","0","100000"
"0","1","3","101101","0","10","0","0","25001","0","15","0","0","100","0","0","0","0","0","0","0","0","0","0","100000"
"0","2","3","101101","0","15","0","0","25001","0","15","0","0","200","0","0","0","10","0","0","0","0","0","0","200000"
"0","3","3","101101","0","20","0","0","25001","0","15","0","0","300","0","0","0","20","0","0","0","0","0","0","400000"
"0","4","3","101101","0","25","0","0","25001","0","15","0","0","400","0","0","0","30","0","0","0","0","0","0","500000"
"2","5","3","101101","0","30","0","0","25001","1","15","0","0","500","0","0","0","40","0","0","2","0","0","0","600000"
"0","1","1","101201","0","50","0","10","32012","1","18","0","0","0","0","0","160","0","0","0","3","0","0","0","100000"
"0","1","2","101201","0","50","0","5","31012","1","11","0","0","0","0","0","80","0","0","0","2","0","0","0","100000"
"0","1","3","101201","0","10","0","5","25001","0","15","0","0","0","0","0","100","0","0","0","0","0","0","0","100000"
"0","2","3","101201","0","15","0","10","25001","0","15","0","0","0","0","0","200","0","0","0","0","0","0","0","200000"
"0","3","3","101201","0","20","0","15","25001","0","15","0","0","0","0","0","300","0","0","0","0","0","0","0","400000"
"0","4","3","101201","0","25","0","20","25001","0","15","0","0","0","0","0","400","0","0","0","0","0","0","0","500000"
"2","5","3","101201","0","30","0","25","25001","1","15","0","0","0","0","0","500","0","0","0","0","0","0","0","600000"
"0","1","1","101301","0","50","0","10","32013","1","18","0","0","0","0","0","160","0","0","0","3","0","0","0","100000"
"0","1","2","101301","0","50","0","5","31013","1","11","0","0","0","0","0","80","0","0","0","2","0","0","0","100000"
"0","1","3","101301","0","10","0","5","25001","0","15","0","0","0","0","0","85","0","0","0","0","0","0","0","100000"
"0","2","3","101301","0","15","0","10","25001","0","15","0","0","0","0","0","170","0","0","0","0","0","0","0","200000"
"0","3","3","101301","0","20","0","15","25001","0","15","0","0","0","0","0","255","0","0","0","0","0","0","0","400000"
"0","4","3","101301","0","25","0","20","25001","0","15","0","0","0","0","0","340","0","0","0","0","0","0","0","500000"
"2","5","3","101301","0","30","0","25","25001","1","15","0","0","0","0","0","425","0","0","0","5","0","0","0","600000"
"0","1","1","101401","0","50","0","0","32014","1","18","0","0","0","25","0","240","0","0","0","0","0","0","0","100000"
"0","1","2","101401","0","50","0","0","31014","1","11","0","0","0","0","0","120","0","0","0","0","0","25","0","100000"
"0","1","3","101401","0","10","0","0","25001","0","15","0","0","0","4","0","130","0","0","0","0","0","4","0","100000"
"0","2","3","101401","0","15","0","0","25001","0","15","0","0","0","8","0","260","0","0","0","0","0","8","0","200000"
"0","3","3","101401","0","20","0","0","25001","0","15","0","0","0","12","0","390","0","0","0","0","0","12","0","400000"
"0","4","3","101401","0","25","0","0","25001","0","15","0","0","0","16","0","520","0","0","0","0","0","16","0","500000"
"0","5","3","101401","0","30","0","0","25001","1","15","0","0","0","18","0","650","0","0","0","0","0","18","0","600000"
"0","1","1","101501","0","50","0","0","32015","1","18","0","0","0","0","0","160","0","0","0","5","0","0","0","100000"
"0","1","2","101501","0","50","0","0","31015","1","11","0","0","0","0","0","80","0","0","0","3","0","0","0","100000"
"0","1","3","101501","0","10","0","0","25001","0","15","0","0","0","0","0","100","0","0","0","0","0","0","0","100000"
"0","2","3","101501","0","15","0","0","25001","0","15","0","0","0","0","0","220","0","0","0","0","0","0","0","200000"
"0","3","3","101501","0","20","0","0","25001","0","15","0","0","0","0","0","330","0","0","0","0","0","0","0","400000"
"0","4","3","101501","0","25","0","0","25001","0","15","0","0","0","0","0","440","0","0","0","0","0","0","0","500000"
"0","5","3","101501","0","30","0","0","25001","1","15","0","0","0","0","0","550","0","0","0","2","0","0","0","600000"
"0","1","1","101601","0","50","0","0","32016","1","18","0","0","160","0","0","0","0","0","0","5","0","0","0","100000"
"0","1","2","101601","0","50","0","0","31016","1","11","0","0","80","0","0","0","0","0","0","3","0","0","0","100000"
"0","1","3","101601","0","10","0","0","25001","0","15","0","0","100","0","0","0","0","0","0","0","0","0","0","100000"
"0","2","3","101601","0","15","0","0","25001","0","15","0","0","220","0","0","0","0","0","0","0","0","0","0","200000"
"0","3","3","101601","0","20","0","0","25001","0","15","0","0","330","0","0","0","0","0","0","0","0","0","0","400000"
"0","4","3","101601","0","25","0","0","25001","0","15","0","0","440","0","0","0","0","0","0","0","0","0","0","500000"
"0","5","3","101601","0","30","0","0","25001","1","15","0","0","550","0","0","0","0","0","0","2","0","0","0","600000"
"0","1","1","101701","0","50","0","0","32017","1","18","0","0","160","0","0","0","0","0","0","5","0","0","0","100000"
"0","1","2","101701","0","50","0","0","31017","1","11","0","0","80","0","0","0","0","0","0","3","0","0","0","100000"
"0","1","3","101701","0","10","0","0","25001","0","15","0","0","100","0","0","0","0","0","0","0","0","0","0","100000"
"0","2","3","101701","0","15","0","0","25001","0","15","0","0","220","0","0","0","0","0","0","0","0","0","0","200000"
"0","3","3","101701","0","20","0","0","25001","0","15","0","0","330","0","0","0","0","0","0","0","0","0","0","400000"
"0","4","3","101701","0","25","0","0","25001","0","15","0","0","440","0","0","0","0","0","0","0","0","0","0","500000"
"2","5","3","101701","0","30","0","0","25001","1","15","0","0","500","0","0","0","0","0","0","2","0","0","0","600000"
"0","1","1","101801","0","50","0","0","32018","1","18","0","0","0","5","0","100","0","0","0","0","0","5","0","100000"
"0","1","2","101801","0","50","0","0","31018","1","11","170","0","0","1","0","60","0","0","0","0","0","2","0","100000"
"0","1","3","101801","0","10","0","0","25001","0","15","0","0","0","1","0","20","0","0","0","0","0","1","0","100000"
"0","2","3","101801","0","15","0","0","25001","0","15","0","0","0","2","0","40","0","0","0","0","0","2","0","200000"
"0","3","3","101801","0","20","0","0","25001","0","15","0","0","0","3","0","60","0","0","0","0","0","3","0","400000"
"0","4","3","101801","0","25","0","0","25001","0","15","0","0","0","4","0","80","0","0","0","0","0","4","0","500000"
"0","5","3","101801","0","30","0","0","25001","1","15","0","0","0","6","0","100","0","0","0","2","0","7","0","600000"
"0","0","1","101901","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","2","101901","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","3","101901","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","1","1","102001","0","50","0","0","32020","1","18","0","0","160","0","0","0","30","0","0","5","0","0","0","100000"
"0","1","2","102001","0","50","0","0","31020","1","11","0","0","120","0","0","0","15","0","0","3","0","0","0","100000"
"0","1","3","102001","0","10","0","0","25001","0","15","0","0","100","0","0","0","0","0","0","0","0","0","0","100000"
"0","2","3","102001","0","15","0","0","25001","0","15","0","0","200","0","0","0","10","0","0","0","0","0","0","200000"
"0","3","3","102001","0","20","0","0","25001","0","15","0","0","300","0","0","0","20","0","0","0","0","0","0","400000"
"0","4","3","102001","0","25","0","0","25001","0","15","0","0","400","0","0","0","30","0","0","0","0","0","0","500000"
"0","5","3","102001","0","30","0","0","25001","1","15","0","0","450","0","0","0","50","10","0","2","0","0","0","600000"
"0","1","1","102101","0","50","0","0","32021","1","18","0","0","95","0","0","0","0","0","0","5","0","0","0","100000"
"0","1","2","102101","0","50","0","0","31021","1","11","0","0","55","0","0","0","0","0","0","5","0","0","0","100000"
"0","1","3","102101","0","10","0","0","25001","0","15","0","0","0","4","0","0","0","0","0","0","0","3","0","100000"
"0","2","3","102101","0","15","0","0","25001","0","15","0","0","10","8","0","0","0","0","0","0","0","6","0","200000"
"0","3","3","102101","0","20","0","0","25001","0","15","0","0","20","12","0","0","0","0","0","0","0","9","0","400000"
"0","4","3","102101","0","25","0","0","25001","0","15","0","0","30","16","0","0","0","0","0","0","0","12","0","500000"
"0","5","3","102101","0","30","0","0","25001","1","15","0","0","40","20","0","0","0","15","0","0","0","15","0","600000"
"0","1","1","102201","0","50","0","10","32022","1","18","0","0","0","0","0","160","0","0","0","3","0","0","0","100000"
"0","1","2","102201","0","50","0","5","31022","1","11","0","0","0","0","0","80","0","0","0","2","0","0","0","100000"
"0","1","3","102201","0","10","0","0","25001","0","15","0","0","0","0","0","90","0","0","0","0","0","0","0","100000"
"0","2","3","102201","0","15","0","5","25001","0","15","0","0","0","0","0","180","0","0","0","0","0","0","0","200000"
"0","3","3","102201","0","20","0","10","25001","0","15","0","0","0","0","0","270","0","0","0","0","0","0","0","400000"
"0","4","3","102201","0","25","0","15","25001","0","15","0","0","0","0","0","360","0","0","0","0","0","0","0","500000"
"0","5","3","102201","0","30","0","20","25001","1","15","0","0","0","0","0","450","0","0","0","5","0","0","0","600000"
"0","1","1","102301","0","50","0","0","32023","1","18","0","0","100","0","0","0","0","0","0","5","0","5","0","100000"
"0","1","2","102301","0","50","0","0","31023","1","11","0","0","0","5","0","0","0","0","0","5","0","0","0","100000"
"0","1","3","102301","0","10","0","0","25001","0","15","0","0","0","5","0","0","0","0","0","0","0","5","0","100000"
"0","2","3","102301","0","15","0","0","25001","0","15","0","0","0","10","0","0","0","0","0","0","0","10","0","200000"
"0","3","3","102301","0","20","0","0","25001","0","15","0","0","0","15","0","0","0","0","0","0","0","15","0","400000"
"0","4","3","102301","0","25","0","0","25001","0","15","0","0","0","20","0","0","0","0","0","0","0","20","0","500000"
"0","5","3","102301","0","30","0","0","25001","1","15","0","0","0","25","0","0","0","0","0","0","0","25","0","600000"
"0","0","1","102401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","2","102401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","3","102401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","1","1","102501","0","50","0","10","32025","1","18","0","0","0","0","0","160","0","0","0","3","0","0","0","100000"
"0","1","2","102501","0","50","0","5","31025","1","11","0","0","0","0","0","80","0","0","0","2","0","0","0","100000"
"0","1","3","102501","0","10","0","5","25001","0","15","0","0","0","0","0","100","0","0","0","0","0","0","0","100000"
"0","2","3","102501","0","15","0","10","25001","0","15","0","0","0","0","0","200","0","0","0","0","0","0","0","200000"
"0","3","3","102501","0","20","0","15","25001","0","15","0","0","0","0","0","300","0","0","0","0","0","0","0","400000"
"0","4","3","102501","0","25","0","20","25001","0","15","0","0","0","0","0","400","0","0","0","0","0","0","0","500000"
"2","5","3","102501","0","30","0","25","25001","1","15","0","0","0","0","0","500","0","0","0","0","0","0","0","600000"
"0","1","1","102601","0","50","0","0","32026","1","18","0","0","200","0","0","0","0","0","10","5","0","0","0","100000"
"0","1","2","102601","0","50","0","0","31026","1","11","0","0","100","0","0","0","0","0","10","3","0","0","0","100000"
"0","1","3","102601","0","10","0","0","25001","0","15","0","0","50","0","0","0","0","0","0","0","0","2","0","100000"
"0","2","3","102601","0","15","0","0","25001","0","15","0","0","100","0","0","0","0","0","0","0","0","4","0","200000"
"0","3","3","102601","0","20","0","0","25001","0","15","0","0","150","0","0","0","0","0","0","0","0","6","0","400000"
"0","4","3","102601","0","25","0","0","25001","0","15","0","0","200","0","0","0","0","0","0","0","0","8","0","500000"
"0","5","3","102601","0","30","0","0","25001","1","15","0","0","250","0","0","0","0","0","10","2","0","10","0","600000"
"0","1","1","102701","0","50","0","0","32027","1","18","0","0","200","0","0","0","100","0","0","0","0","0","0","100000"
"0","1","2","102701","0","50","0","0","31027","1","11","0","0","80","0","0","0","0","0","0","3","0","0","0","100000"
"0","1","3","102701","0","10","0","0","25001","0","15","0","0","100","0","0","0","0","0","0","0","0","0","0","100000"
"0","2","3","102701","0","15","0","0","25001","0","15","0","0","200","0","0","0","10","0","0","0","0","0","0","200000"
"0","3","3","102701","0","20","0","0","25001","0","15","0","0","300","0","0","0","20","0","0","0","0","0","0","400000"
"0","4","3","102701","0","25","0","0","25001","0","15","0","0","400","0","0","0","30","0","0","0","0","0","0","500000"
"2","5","3","102701","0","30","0","0","25001","1","15","0","0","500","0","0","0","40","0","0","2","0","0","0","600000"
"0","1","1","102801","0","50","0","0","32028","1","18","1500","0","0","5","0","0","0","0","0","5","0","5","0","100000"
"0","1","2","102801","0","50","0","0","31028","1","11","1000","0","0","10","0","0","0","0","0","0","0","10","0","100000"
"0","1","3","102801","0","10","0","0","25001","0","15","0","0","100","0","0","0","0","0","0","0","0","0","0","100000"
"0","2","3","102801","0","15","0","0","25001","0","15","0","0","200","0","0","0","0","0","0","0","0","0","0","200000"
"0","3","3","102801","0","20","0","0","25001","0","15","0","0","300","0","0","0","0","0","0","0","0","0","0","400000"
"0","4","3","102801","0","25","0","0","25001","0","15","0","0","400","0","0","0","0","0","0","0","0","0","0","500000"
"2","5","3","102801","0","30","0","0","25001","1","15","0","0","500","0","0","0","0","0","0","5","0","0","0","600000"
"0","1","1","102901","0","50","0","0","32029","1","18","1500","0","0","7","0","0","0","0","0","0","0","7","0","100000"
"0","1","2","102901","0","50","0","0","31029","1","11","1000","0","0","10","0","0","0","0","0","0","0","10","0","100000"
"0","1","3","102901","0","10","0","0","25001","0","15","0","0","0","4","0","0","0","0","0","0","0","4","0","100000"
"0","2","3","102901","0","15","0","0","25001","0","15","0","0","0","8","0","0","0","0","0","0","0","8","0","200000"
"0","3","3","102901","0","20","0","0","25001","0","15","0","0","0","12","0","0","0","0","0","0","0","12","0","400000"
"0","4","3","102901","0","25","0","0","25001","0","15","0","0","0","16","0","0","0","0","0","0","0","16","0","500000"
"0","5","3","102901","0","30","0","0","25001","1","15","0","0","0","20","0","0","0","20","0","5","0","20","0","600000"
"0","1","1","103001","0","50","0","0","32030","1","18","0","0","160","0","0","0","30","0","0","5","0","0","0","100000"
"0","1","2","103001","0","50","0","0","31030","1","11","0","0","120","0","0","0","15","0","0","3","0","0","0","100000"
"0","1","3","103001","0","10","0","0","25001","0","15","0","0","100","0","0","0","0","0","0","0","0","0","0","100000"
"0","2","3","103001","0","15","0","0","25001","0","15","0","0","200","0","0","0","10","0","0","0","0","0","0","200000"
"0","3","3","103001","0","20","0","0","25001","0","15","0","0","300","0","0","0","20","0","0","0","0","0","0","400000"
"0","4","3","103001","0","25","0","0","25001","0","15","0","0","400","0","0","0","30","0","0","0","0","0","0","500000"
"0","5","3","103001","0","30","0","0","25001","1","15","0","0","450","0","0","0","40","15","0","2","0","0","0","600000"
"0","1","1","103101","0","50","0","0","32031","1","18","1500","0","0","5","0","0","0","0","0","5","0","5","0","100000"
"0","1","2","103101","0","50","0","0","31031","1","11","1000","0","0","10","0","0","0","0","0","0","0","10","0","100000"
"0","1","3","103101","0","10","0","0","25001","0","15","0","0","100","0","0","0","0","0","0","0","0","0","0","100000"
"0","2","3","103101","0","15","0","0","25001","0","15","0","0","200","0","0","0","0","0","0","0","0","0","0","200000"
"0","3","3","103101","0","20","0","0","25001","0","15","0","0","300","0","0","0","0","0","0","0","0","0","0","400000"
"0","4","3","103101","0","25","0","0","25001","0","15","0","0","400","0","0","0","0","0","0","0","0","0","0","500000"
"2","5","3","103101","0","30","0","0","25001","1","15","0","0","500","0","0","0","0","0","0","5","0","0","0","600000"
"0","1","1","103201","0","50","0","0","32032","1","18","0","0","160","15","0","0","0","0","0","0","0","15","0","100000"
"0","1","2","103201","0","50","0","0","31032","1","11","0","0","80","10","0","0","0","0","0","3","0","10","0","100000"
"0","1","3","103201","0","10","0","0","25001","0","15","0","0","110","0","0","0","0","0","0","0","0","0","0","100000"
"0","2","3","103201","0","15","0","0","25001","0","15","0","0","220","0","0","0","0","0","0","0","0","0","0","200000"
"0","3","3","103201","0","20","0","0","25001","0","15","0","0","330","0","0","0","0","0","0","0","0","0","0","400000"
"0","4","3","103201","0","25","0","0","25001","0","15","0","0","440","0","0","0","0","0","0","0","0","0","0","500000"
