e5b55e92a5ec8569e3297a05fda14fa3864d395b543c7abf2f3776a2f86d0d95,885160d862f7ce20fd37e58495d0ed629fe020a7a24390b4928e94ccee4f4880,d9ccc0934bb15b092d5fd42951fb9ca34349d2d8fa427805fe001eaf3b8bc209,ed380265c8877b5194bea5708742f533034aa7193a218271d6d8af9dd0696ace,b8e6e6c9a43263b71a8c6459ef9527ada5fbeaa05402cbdfd384e6da03b9ab7e,fd9f52ae88c7cb08376c926daff09accaccd833361d9bdb83b160595ee019d37,f066917f406dadc06f0b6e1149c157c2a8cd028cda489da359620afa3721d376,7d310ac3eb29323161686d12e91b9fb42a7637f6dd223843ee6d5bc31c9770fe,1f28d380d6a9f94d4deaf80e1cb21f49783676c7c9fb531f5377669ccbac8424,2bcbca86c6aab0abab8f893065666c5c647e43f8453d9764ca1312bd1f6f1daa,c88934af47aa4527ec1a55a428b4478b76b9695260626cb0684cf72249158f06,30a64dcaa735a2083a2d12b9ca21bd1719a5ada4f9b9111b956f370a3d4f8d18,214755188889a63f96fea371c4e1e76f3045c74ff69239ec415d553f2e59a61f,eb22fa07f05e8d9d7e853f8d69b67610fb2dfde4ec1b58eef75e2d7f537e1c9f,d9036b5c495defef474370060a9ac0c485a51f258e3ce16a12bf0a2bae02e03c,6199fb9e2864c7f82d597ab4e61cacf971b672625076de43f2d76570ab072bc4,07a8b06cdd3104987859bcf1b42859ad479ddc76aabe9e0c5fbe4da289f7615b,88cb5dad797808254d32642fa1dfeeaae0daa8ea69460701309fc23873ab66fb,9abe4b44a43ea57ba07008ca74f8114c4917a0f6de5dffe23269594afbd6d9fa,09cd7f5b50862613f43f97a036c2d8e45deac96bb1f03591e77aef5f346d0d41,6283f3c2a4bf4e8acc875c1b138a5d85b79cd5acdc31ededc8f53c0d688455a4,77f43e120d1235bf6f3f7523d6c5daacf92797220714be8db55ab06cc8341a53
"1","101","94002","6113","閱覽活動劇情終幕","0","10120111","62001","0","2","100000","50","12","601","11","201","2","0","9002","2025/06/07 16:00:00","20111","2"
"1","101","94002","6113","閱覽活動劇情終幕","0","10120112","62001","0","2","100000","50","12","601","12","201","2","0","9002","2025/06/07 16:00:00","20112","2"
"1","101","22002","6114","完成前篇活動冒險 N-1","0","10120201","91002","0","1","1","30","2","601","1","202","2","0","9003","2025/06/01 16:00:00","20201","8"
"1","101","22002","6114","完成前篇活動冒險 N-2","0","10120202","91002","0","1","1","30","2","601","2","202","2","0","9003","2025/06/01 16:00:00","20202","8"
"1","101","22002","6114","完成前篇活動冒險 N-3","0","10120203","91002","0","1","1","30","2","601","3","202","2","0","9003","2025/06/01 16:00:00","20203","8"
"1","101","22002","6114","完成前篇活動冒險 N-4","0","10120204","91002","0","1","1","30","2","601","4","202","2","0","9003","2025/06/01 16:00:00","20204","8"
"1","101","22002","6114","完成前篇活動冒險 N-5","0","10120205","91002","0","1","1","30","2","601","5","202","2","0","9003","2025/06/01 16:00:00","20205","8"
"1","101","22002","6114","完成前篇活動冒險 N-6","0","10120206","91002","0","1","1","30","2","601","6","202","2","0","9003","2025/06/01 16:00:00","20206","8"
"1","101","22002","6114","完成前篇活動冒險 N-7","0","10120207","91002","0","1","1","30","2","601","7","202","2","0","9003","2025/06/01 16:00:00","20207","8"
"1","101","22002","6114","完成前篇活動冒險 N-8","0","10120208","91002","0","1","1","30","2","601","8","202","2","0","9003","2025/06/01 16:00:00","20208","8"
"1","101","22002","6114","完成前篇活動冒險 N-9","0","10120209","91002","0","1","1","30","2","601","9","202","2","0","9003","2025/06/01 16:00:00","20209","8"
"1","101","22002","6114","完成前篇活動冒險 N-10","0","10120210","91002","0","1","1","30","2","601","10","202","2","0","9003","2025/06/01 16:00:00","20210","8"
"1","101","22002","6114","完成前篇活動冒險 H-1","0","10120211","91002","0","1","3","60","2","601","11","202","2","0","9003","2025/06/01 16:00:00","20211","8"
"1","101","22002","6114","完成前篇活動冒險 H-2","0","10120212","91002","0","1","3","60","2","601","12","202","2","0","9003","2025/06/01 16:00:00","20212","8"
"1","101","22002","6114","完成前篇活動冒險 H-3","0","10120213","91002","0","1","3","60","2","601","13","202","2","0","9003","2025/06/01 16:00:00","20213","8"
"1","101","22002","6114","完成後篇活動冒險 N-1","0","10120214","91002","0","1","1","30","2","601","14","202","2","0","9003","2025/06/07 16:00:00","20214","8"
"1","101","22002","6114","完成後篇活動冒險 N-2","0","10120215","91002","0","1","1","30","2","601","15","202","2","0","9003","2025/06/07 16:00:00","20215","8"
"1","101","22002","6114","完成後篇活動冒險 N-3","0","10120216","91002","0","1","1","30","2","601","16","202","2","0","9003","2025/06/07 16:00:00","20216","8"
"1","101","22002","6114","完成後篇活動冒險 N-4","0","10120217","91002","0","1","1","30","2","601","17","202","2","0","9003","2025/06/07 16:00:00","20217","8"
"1","101","22002","6114","完成後篇活動冒險 N-5","0","10120218","91002","0","1","1","30","2","601","18","202","2","0","9003","2025/06/07 16:00:00","20218","8"
"1","101","22002","6114","完成後篇活動冒險 N-6","0","10120219","91002","0","1","1","30","2","601","19","202","2","0","9003","2025/06/07 16:00:00","20219","8"
"1","101","22002","6114","完成後篇活動冒險 N-7","0","10120220","91002","0","1","1","30","2","601","20","202","2","0","9003","2025/06/07 16:00:00","20220","8"
"1","101","22002","6114","完成後篇活動冒險 N-8","0","10120221","91002","0","1","1","30","2","601","21","202","2","0","9003","2025/06/07 16:00:00","20221","8"
"1","101","22002","6114","完成後篇活動冒險 N-9","0","10120222","91002","0","1","1","30","2","601","22","202","2","0","9003","2025/06/07 16:00:00","20222","8"
"1","101","22002","6114","完成後篇活動冒險 N-10","0","10120223","91002","0","1","1","30","2","601","23","202","2","0","9003","2025/06/07 16:00:00","20223","8"
"1","101","22002","6114","完成後篇活動冒險 H-1","0","10120224","91002","0","1","3","60","2","601","24","202","2","0","9003","2025/06/07 16:00:00","20224","8"
"1","101","22002","6114","完成後篇活動冒險 H-2","0","10120225","91002","0","1","3","60","2","601","25","202","2","0","9003","2025/06/07 16:00:00","20225","8"
"1","101","22002","6114","完成後篇活動冒險 H-3","0","10120226","91002","0","1","3","60","2","601","26","202","2","0","9003","2025/06/07 16:00:00","20226","8"
"1","101","90005","6115","通過前篇Boss戰（SCENARIO）","12","10120301","91002","750000","1","10","50","2","601","1","203","2","94002","9019","2025/06/01 16:00:00","20301","8"
"1","101","90005","6115","通過後篇Boss戰（SCENARIO）","12","10120401","91002","750000","1","10","50","2","601","1","204","2","94002","9028","2025/06/07 16:00:00","20401","8"
"1","101","62001","6116","通過前篇Boss戰（SPECIAL）的MODE1","0","10130101","91002","0","1","200","30","2","601","1","301","3","0","9016","2025/06/01 16:00:00","30101","8"
"1","101","62001","6116","通過前篇Boss戰（SPECIAL）的MODE2","0","10130201","91002","0","1","200","30","2","601","2","302","3","0","9016","2025/06/01 16:00:00","30201","8"
"1","101","94002","6116","通過前篇Boss戰（SPECIAL）","0","10130301","91002","0","1","120000","30","12","601","3","303","3","0","9016","2025/06/01 16:00:00","30301","8"
"1","101","0","6116","挑戰次數5次以內通過前篇Boss戰（SPECIAL）","0","10130401","91002","0","1","0","100","0","601","5","304","3","0","9015","2025/06/01 16:00:00","30401","8"
"1","101","0","6117","通過前篇Boss戰（SPECIAL+）的MODE1","0","10130501","94002","0","1","0","500000","0","601","1","305","3","0","9026","2025/06/01 16:00:00","30501","12"
"1","101","0","6117","通過前篇Boss戰（SPECIAL+）的MODE2","0","10130601","94002","0","1","0","500000","0","601","2","306","3","0","9026","2025/06/01 16:00:00","30601","12"
"1","101","94002","6117","挑戰次數5次以內通過前篇Boss戰（SPECIAL+）","0","10130701","140001","0","1","1000000","20","12","601","5","307","3","0","9027","2025/06/01 16:00:00","30701","4"
"1","101","62001","6116","通過後篇Boss戰（SPECIAL）的MODE1","0","10130801","91002","0","1","200","30","2","601","1","308","3","0","9029","2025/06/07 16:00:00","30801","8"
"1","101","62001","6116","通過後篇Boss戰（SPECIAL）的MODE2","0","10130901","91002","0","1","200","30","2","601","2","309","3","0","9029","2025/06/07 16:00:00","30901","8"
"1","101","94002","6116","通過後篇Boss戰（SPECIAL）","0","10131001","91002","0","1","120000","30","12","601","3","310","3","0","9029","2025/06/07 16:00:00","31001","8"
"1","101","0","6116","挑戰次數5次以內通過後篇Boss戰（SPECIAL）","0","10131101","91002","0","1","0","100","0","601","5","311","3","0","9030","2025/06/07 16:00:00","31101","8"
"1","101","0","6117","通過後篇Boss戰（SPECIAL+）的MODE1","0","10131201","94002","0","1","0","500000","0","601","1","312","3","0","9031","2025/06/07 16:00:00","31201","12"
"1","101","0","6117","通過後篇Boss戰（SPECIAL+）的MODE2","0","10131301","94002","0","1","0","500000","0","601","2","313","3","0","9031","2025/06/07 16:00:00","31301","12"
"1","101","94002","6117","挑戰次數5次以內通過後篇Boss戰（SPECIAL+）","0","10131401","140001","0","1","1000000","20","12","601","5","314","3","0","9032","2025/06/07 16:00:00","31401","4"
"1","102","0","6114","完成1次活動冒險","0","10210101","62001","0","1","0","10","0","601","0","101","1","0","9004","2025/07/01 16:00:00","10101","2"
"1","102","94002","6113","閱覽活動劇情序幕","0","10220101","62001","0","2","100000","50","12","601","1","201","2","0","9002","2025/07/01 16:00:00","20101","2"
"1","102","94002","6113","閱覽活動劇情 第1話","0","10220102","62001","0","2","100000","50","12","601","2","201","2","0","9002","2025/07/01 16:00:00","20102","2"
"1","102","94002","6113","閱覽活動劇情 第2話","0","10220103","62001","0","2","100000","50","12","601","3","201","2","0","9002","2025/07/01 16:00:00","20103","2"
"1","102","94002","6113","閱覽活動劇情 第3話","0","10220104","62001","0","2","100000","50","12","601","4","201","2","0","9002","2025/07/01 16:00:00","20104","2"
"1","102","94002","6113","閱覽活動劇情 第4話","0","10220105","62001","0","2","100000","50","12","601","5","201","2","0","9002","2025/07/01 16:00:00","20105","2"
"1","102","94002","6113","閱覽活動劇情 第5話","0","10220106","62001","0","2","100000","50","12","601","6","201","2","0","9002","2025/07/01 16:00:00","20106","2"
"1","102","94002","6113","閱覽活動劇情 第6話","0","10220107","62001","0","2","100000","50","12","601","7","201","2","0","9002","2025/07/01 16:00:00","20107","2"
"1","102","94002","6113","閱覽活動劇情終幕","0","10220108","62001","0","2","100000","50","12","601","8","201","2","0","9002","2025/07/01 16:00:00","20108","2"
"1","102","22002","6114","完成活動冒險 N-1","0","10220201","91002","0","1","1","30","2","601","1","202","2","0","9003","2025/07/01 16:00:00","20201","8"
"1","102","22002","6114","完成活動冒險 N-2","0","10220202","91002","0","1","1","30","2","601","2","202","2","0","9003","2025/07/01 16:00:00","20202","8"
"1","102","22002","6114","完成活動冒險 N-3","0","10220203","91002","0","1","1","30","2","601","3","202","2","0","9003","2025/07/01 16:00:00","20203","8"
"1","102","22002","6114","完成活動冒險 N-4","0","10220204","91002","0","1","1","30","2","601","4","202","2","0","9003","2025/07/01 16:00:00","20204","8"
"1","102","22002","6114","完成活動冒險 N-5","0","10220205","91002","0","1","1","30","2","601","5","202","2","0","9003","2025/07/01 16:00:00","20205","8"
"1","102","22002","6114","完成活動冒險 N-6","0","10220206","91002","0","1","1","30","2","601","6","202","2","0","9003","2025/07/01 16:00:00","20206","8"
"1","102","22002","6114","完成活動冒險 N-7","0","10220207","91002","0","1","1","30","2","601","7","202","2","0","9003","2025/07/01 16:00:00","20207","8"
"1","102","22002","6114","完成活動冒險 N-8","0","10220208","91002","0","1","1","30","2","601","8","202","2","0","9003","2025/07/01 16:00:00","20208","8"
"1","102","22002","6114","完成活動冒險 N-9","0","10220209","91002","0","1","1","30","2","601","9","202","2","0","9003","2025/07/01 16:00:00","20209","8"
"1","102","22002","6114","完成活動冒險 N-10","0","10220210","91002","0","1","1","30","2","601","10","202","2","0","9003","2025/07/01 16:00:00","20210","8"
"1","102","22002","6114","完成活動冒險 H-1","0","10220211","91002","0","1","3","60","2","601","11","202","2","0","9003","2025/07/01 16:00:00","20211","8"
"1","102","22002","6114","完成活動冒險 H-2","0","10220212","91002","0","1","3","60","2","601","12","202","2","0","9003","2025/07/01 16:00:00","20212","8"
"1","102","22002","6114","完成活動冒險 H-3","0","10220213","91002","0","1","3","60","2","601","13","202","2","0","9003","2025/07/01 16:00:00","20213","8"
"1","102","90005","6115","通過Boss戰（SCENARIO）","12","10220301","91002","750000","1","10","50","2","601","1","203","2","94002","9019","2025/07/01 16:00:00","20301","8"
"1","102","62001","6116","通過Boss戰（SPECIAL）的MODE1","0","10230101","91002","0","1","200","30","2","601","1","301","3","0","9016","2025/07/01 16:00:00","30101","8"
"1","102","62001","6116","通過Boss戰（SPECIAL）的MODE2","0","10230201","91002","0","1","200","30","2","601","2","302","3","0","9016","2025/07/01 16:00:00","30201","8"
"1","102","94002","6116","通過Boss戰（SPECIAL）","0","10230301","91002","0","1","120000","30","12","601","3","303","3","0","9016","2025/07/01 16:00:00","30301","8"
"1","102","0","6116","挑戰次數5次以內通過Boss戰（SPECIAL）","0","10230401","91002","0","1","0","100","0","601","5","304","3","0","9015","2025/07/01 16:00:00","30401","8"
"1","102","0","6117","通過Boss戰（SPECIAL+）的MODE1","0","10230501","94002","0","1","0","500000","0","601","1","305","3","0","9026","2025/07/01 16:00:00","30501","12"
"1","102","0","6117","通過Boss戰（SPECIAL+）的MODE2","0","10230601","94002","0","1","0","500000","0","601","2","306","3","0","9026","2025/07/01 16:00:00","30601","12"
"1","102","94002","6117","挑戰次數5次以內通過Boss戰（SPECIAL+）","0","10230701","140001","0","1","1000000","20","12","601","5","307","3","0","9027","2025/07/01 16:00:00","30701","4"
