5b9c39b0d5ddbf980e417091947771876037cb303b20363d0495b39022f632f9,470de0a3885c7fe2ee42dd481ff5254a7a5a0bc632cdded4a30972fd782b1c44,e2eb7dc30e5571099275cded51df699d6ef6b9349bd54ca6b54041ef849dd725,d6942fe1dfc672b8ba94c57e9189e8c2677f71e0d9036c16f1c8a2f9e270ef4c,25794dfd2ef22641ce573e6dc43f5ab5362d17741148d2246072e9e937da4494,6f694376f4414bc0e4581d3961a3ac0961ceb08eb24065eb58849b5546bcc2fb,cce027c7102102b1e0f283dc2e13626d48bdf4781476441b14c8912c72913906,36cd88da4a7bee728b95d51d5def7c61e5c8663b90f5769eaca87ba61a9ea22e,09fdd760bdb235fcd97322476988b08c55faa18f3cbaef824b8175e938bbbcd1,bfb6d2eaa43f51d4d35b97acab75a9e68cc236e933d0a9aabf506810d22efdf0,c90bb1918f292a3f2aef9fa55531a6b7fbd3a127c18063fae80f1f022693849b,93d52c326f5723564fab6a40fd279a458e037a2cfc888840a779adf9abf1e9a7,6ba88b0e2c9c3962c7b92e83339653021de82715ef483b04715407340196569a,4c9c5b555defbd34157ea46d17c05e12f898f71eb1b3bb97a72b6465b96ba15b,236f0413c792de805694f0988b03c1881cb3cb8d0198d9fdf2b42e8f090df213,d24127e64c4d8bccaf9652caa0507b55e76ff1b19870169c86edafda61c03474,8c2804ca775e1931d783ece678fc6adf162a9095ce9382742aaf2c433e1ab5c3,ed292f91a621307326ee6a54c3f954925756d71169ae25c13c4a5b5aefcba7fa,050cdf46b7720bfd82aaf0c30099e449f7048a6f80105578e740f59a107d95ec,e2fa80f1dd8254197c929009084ac60028f99982a22d779dce2607f65106749e,5526af6964a4d53789066f362b9ae372084062efb4279288328390b20af52797,1e766e83bfd00379a7146e5f9fa39c7cc899d9e3509e4067bfdf56456a1035c2,f83e7d3b8c98b457b68da40b5815f521d9394cad8e8ef757eb6427f6a4583575,1f332343f281d9303117279c376594fb0ea99c9c3e41fc5f48c3b020d29835a4,7737a32fe8493850ac2ed484ce6bd1b6ad7a516dcb2e51f1ea24c2989b83104a,d113549cb1e1eedcfa3585aee723b5a93dc771d68d34decb26e14d5a934748eb,35f2ab310ba5717fb0467c52567b4c1b1cceaa5e8ed4d3239af9df6dbe35b88c,04fd44bad5b67c089a588b66b1463274feed9b13ce9f805e2f036c8071a85cbe,89853dfc5c413640231167a00ad63333f01d70ff3dd3185467850cbe97e6f6ec,7fba600175b01110ff61e828aea6570322fd6cf26f55597011ad9bef7d5981a9,0abb08a0dc2e2257c1ed13c26de435541313e7f20f1d42d461412777b493326c,e9a8157e39fbb631ca7f5fd6be517a5e9d455a387723cc7f1b180bc7f0132ece,5a06b9e55794572f3e8d35a7a24607745ce7579ccd703dcf2f131dd5f2a94b7e,ace687d7573642fcb1981b83815cb8042486611d0758713de6164571f78e544a,6b89ccd399532fdea1214da28563e821730971f367e37869e3b26c62f83ad7ec,086d70d19ce7acefe6b2058f5b696a9ec4d6b7dcac9f6a64bce7dd645905008f,ae5d911534fd776e3ab9e38f98e2b06eecf30d12ac9cb22ac61d328e4a325a6c,a69813e060a651e8dd198ae5d8f6b94d244aaa90ab238784e580ba1eb6f62004,42f26a5e1eb6e063cefbb2cce9d85e80b9c6101db0f3f3be92275b451cb28dc6,012d809349ca24858ea5cc41f3c2d4c7206711e3a642ddf4836c05198746f452,25976255fe5b0409c0cab5ac2284c81b95b039b6e9f88ca9a6bfcd347e341ed8,2151a4a19c705efc0db308daf71ccf8c71fc3baa52881b35ff4b64049e4dd75c,b9a64d71cd94706ed03a4782467184ac417d6a2a3865679de486d174f42029ba,e38722146401a5b06bcbc73f5fd8ccb33dba03a39be66d4fccd63bede776eaee
"1","0","0","0","0","0","0","0","0","302904","0","0","0","1600","0","410011003","0","60","0","0","0","0","0","1","300000039","0","0","2000","水瓶","0","0","0","450","0","0","4800000","0","0","0","0","0","0","0","0"
"1","0","0","0","0","0","0","0","0","302100","0","0","0","800","0","410020101","0","50","0","1","0","0","0","1","300000039","0","0","800","飛龍","0","0","0","100","0","11000","83000000","0","0","20","12500","0","0","12500","0"
"1","0","0","0","0","0","0","0","0","309000","0","0","0","800","0","410020201","0","50","0","12500","0","0","0","1","300000039","0","0","800","沙陸樹懶","13000","0","0","125","0","13000","158000000","0","0","60","12500","0","0","12500","0"
"1","0","0","0","0","0","0","0","0","306306","0","10000","0","350","0","410020301","0","60","0","20000","0","0","0","1","300000022","0","0","350","擲岩猴仙","15000","0","0","150","0","15000","106000000","0","0","130","20000","0","0","10000","0"
"0","0","0","0","0","0","0","0","0","322907","0","10000","0","350","0","410020401","0","60","0","10000","25000","0","0","1","300000022","0","0","350","歪音之精靈","13000","0","10000","175","0","13000","187000000","0","0","130","25000","0","0","10000","0"
"1","0","0","0","0","0","0","0","0","305902","0","0","0","1000","0","410020501","0","60","0","30000","0","0","0","1","300000039","0","0","1000","稜鏡夫人","40000","0","0","200","0","0","248000000","0","0","130","30000","0","0","1000","0"
"1","0","0","0","0","0","0","0","0","316209","0","1","0","100","0","410020601","0","60","0","50000","0","0","0","1","300000039","0","0","100","方格斯男爵","0","0","50000","225","0","0","187000000","0","0","130","8000","0","0","50000","0"
"1","0","0","0","0","0","0","0","0","300802","0","0","0","800","0","410020701","0","60","0","30000","0","0","0","1","300000039","0","0","800","聖靈角鹿","30000","0","0","250","0","30000","227000000","0","0","70","30000","0","0","30000","0"
"1","0","0","0","0","0","0","0","0","300603","0","0","0","1500","0","410020801","0","60","0","50000","0","0","0","1","300000039","0","0","1300","芒刺爬行者","0","0","0","300","0","70000","225000000","0","0","70","50000","0","0","50000","0"
"1","0","0","0","0","0","300","0","0","313401","0","1","0","0","0","410020901","0","200","0","50000","300","0","0","1","300000039","0","0","0","劍蛇","0","0","300","350","0","0","281000000","0","0","250","50000","0","0","50000","0"
"1","0","0","0","0","0","0","0","0","313401","0","0","0","10000","0","410020902","0","200","0","0","0","0","0","1","300000039","0","0","10000","劍蛇部位A","50000","0","0","350","0","74000","3000000","0","0","0","0","0","0","0","0"
"1","0","0","0","0","0","0","0","0","313401","0","0","0","7500","0","410020903","0","200","0","0","0","0","0","1","300000039","0","0","6500","劍蛇部位B","0","0","0","350","0","0","6000000","0","0","0","0","0","0","0","0"
"1","0","0","0","0","0","0","0","0","313401","0","0","0","2700","0","410020904","0","200","0","0","0","0","0","1","300000039","0","0","3000","劍蛇部位C","0","0","0","350","0","0","4500000","0","0","0","0","0","0","0","0"
"1","0","0","0","0","0","0","0","0","303003","0","50000","0","6500","0","410021001","0","60","0","50000","0","0","0","1","300000039","0","0","7000","托爾披頓","0","0","50000","450","0","82000","378000000","0","0","0","50000","0","0","50000","0"
"1","0","0","250","0","0","0","0","0","217300","0","350","0","0","0","410030001","0","50","1","0","0","0","0","1","300000039","0","0","0","爆裂敵人","0","0","0","999","0","0","1000000","0","0","0","350","0","0","0","0"
"1","0","0","250","0","0","0","0","0","217300","0","100","0","0","0","410030002","0","50","1","0","0","0","0","1","300000039","0","0","0","爆裂敵人","0","0","0","999","0","0","1000000","0","0","0","100","0","0","0","0"
"1","0","0","250","0","0","5000","0","0","217300","0","400","0","0","0","410030003","0","50","1","0","0","0","0","1","300000039","0","0","0","爆裂敵人","0","0","50","999","0","0","1000000","0","0","0","400","0","0","0","0"
"1","0","0","250","0","0","5000","0","0","217300","0","300","0","0","0","410030004","0","50","1","0","0","0","0","1","300000039","0","0","0","爆裂敵人","0","0","50","999","0","0","1000000","0","0","0","300","0","0","0","0"
"1","0","0","250","0","0","5000","0","0","217300","0","200","0","0","0","410030005","0","50","1","0","0","0","0","1","300000039","0","0","0","爆裂敵人","0","0","50","999","0","0","1000000","0","0","0","200","0","0","0","0"
"1","0","0","250","0","0","5000","0","0","217300","0","200","0","0","0","410030006","0","50","1","0","0","0","0","1","300000039","0","0","0","爆裂敵人","0","0","50","999","0","0","1000000","0","0","0","200","0","0","0","0"
"1","0","0","250","0","0","5000","0","0","217300","0","350","0","0","0","410030007","0","50","1","0","0","0","0","1","300000039","0","0","0","爆裂敵人","0","0","50","999","0","0","1000000","0","0","0","350","0","0","0","0"
"1","0","0","250","0","0","9000","0","0","217300","0","900","0","0","0","410030008","0","50","1","0","2000","0","0","1","300000039","0","0","0","爆裂敵人","0","0","75","999","0","0","1000000","0","0","0","900","0","0","0","0"
"1","0","0","250","0","0","9000","0","0","217300","0","1500","0","0","0","410030009","0","50","1","0","2000","0","0","1","300000039","0","0","0","爆裂敵人","0","0","25","999","0","0","1000000","0","0","0","1500","0","0","0","0"
"1","0","0","250","0","0","9000","0","0","217300","0","600","0","0","0","410030010","0","50","1","0","3000","0","0","1","300000039","0","0","0","爆裂敵人","0","0","75","999","0","0","1000000","0","0","0","600","0","0","0","0"
"1","0","0","0","0","0","0","0","0","319600","0","100","0","0","0","410030101","0","50","0","12500","100","0","0","1","300000039","0","0","0","冰霜獵犬","0","0","100","100","0","0","123000000","0","0","50","1","0","0","12500","0"
"1","0","0","0","0","0","0","0","0","319600","0","0","0","1500","0","410030102","0","50","0","0","0","0","0","1","300000039","0","0","1500","冰霜獵犬A","13000","0","0","100","0","0","1300000","0","0","0","0","0","0","0","0"
"1","0","0","0","0","0","0","0","0","319600","0","0","0","700","0","410030103","0","50","0","0","0","0","0","1","300000039","0","0","700","冰霜獵犬B","0","0","0","100","0","0","4500000","0","0","0","0","0","0","0","0"
"1","0","0","0","0","0","0","0","0","319600","0","0","0","700","0","410030104","0","50","0","0","0","0","0","1","300000039","0","0","700","冰霜獵犬C","0","0","0","100","0","0","1300000","0","0","0","0","0","0","0","0"
"1","0","0","0","0","0","0","0","0","323200","0","0","0","400","0","410030201","0","50","0","12500","0","0","0","1","300000039","0","0","400","次級‧哈立德","11000","0","0","125","0","0","128000000","0","0","50","12500","0","0","12500","0"
"1","0","0","0","0","0","0","0","0","303403","0","0","0","900","0","410030301","0","50","0","25000","0","0","0","1","300000039","0","0","900","岩之錘","0","0","0","150","0","14000","176000000","0","0","130","25000","0","0","25000","0"
"1","0","0","0","0","0","0","0","0","321904","0","25000","0","1000","0","410030401","0","50","0","25000","0","0","0","1","300000039","0","0","1000","巴西利斯克‧阿洛斯","13000","0","0","175","0","0","176000000","0","0","100","25000","0","0","25000","0"
"1","0","0","0","0","0","0","0","0","303302","0","0","0","1600","0","410030501","0","60","0","30000","0","0","0","1","300000039","0","0","1000","闇黑石像鬼","36000","0","0","200","0","36000","156000000","0","0","70","30000","0","0","30000","0"
"1","0","0","0","0","0","0","0","0","322701","0","0","0","1000","0","410030601","0","60","0","30000","0","0","0","1","300000039","0","0","1200","胡蜂女王","0","0","0","225","0","15000","186000000","0","0","130","30000","0","0","30000","0"
"1","0","0","0","0","0","0","0","0","309901","0","0","0","900","0","410030701","0","60","0","30000","0","0","0","1","300000039","0","0","900","哥布林大師","50000","0","30000","250","0","0","220000000","0","0","130","30000","0","0","10000","0"
"1","0","0","0","0","0","0","0","0","306902","0","3000","0","0","0","410030801","0","60","0","50000","3000","0","0","1","300000039","0","0","0","三重岩","0","0","3000","300","0","0","282000000","0","0","70","50000","0","0","50000","0"
"1","0","0","0","0","0","0","0","0","306902","0","0","0","10000","0","410030802","0","60","0","0","0","0","0","1","300000039","0","0","10000","三重岩A","11000","0","0","300","0","11000","2400000","0","0","0","0","0","0","0","0"
"1","0","0","0","0","0","0","0","0","306902","0","0","0","3000","0","410030803","0","60","0","0","0","0","0","1","300000039","0","0","0","三重岩B","0","0","0","300","0","0","5400000","0","0","0","0","0","0","0","0"
"1","0","0","0","0","0","0","0","0","306902","0","0","0","0","0","410030804","0","60","0","0","0","0","0","1","300000039","0","0","3000","三重岩C","0","0","0","300","0","0","5400000","0","0","0","0","0","0","0","0"
"1","0","0","0","0","0","0","0","0","303904","0","0","0","300","0","410030901","0","60","0","50000","0","0","0","1","300000008","0","0","300","獨眼巨人","15000","0","0","350","0","100000","276000000","0","0","90","50000","0","0","50000","0"
"1","0","0","0","0","0","0","0","0","300302","0","50000","0","2000","0","410031001","0","60","0","50000","50000","0","0","1","300000041","0","0","2000","梅莎路提姆","70000","0","50000","450","0","0","286000000","0","0","90","50000","0","0","50000","0"
