dc129375b1991cb5cc8014dcf33b7f931f886c9f76bc81df9f2a443cc9eacdd0,7d4d579c892913c68b08c321f2c66e34a807705c28c17d65a3808d441daf2f71,20b155b8eb50c582483795b7b877f94d5e046d2cf8804ffdd997cb4b7724793c,3b8586cdf77b99166229ce6dae79419a5ac0605ace5e96389cd6a19c77acf1ec,19e1c4a1ee0a3fdabe63a30da00e8c19a36bc96589403b16e6aa341b5e59bcc5,d3e9cccb2fbc2d9c36ea06a0277564e3a81dd6d8787bb54f3a50364c73e273e1,4806a392790abb327e9008b77a3dd605168b160ca9c1f733e781e177882f7b15,e61a741c5196736196080c40895e8ea873c0b7a069675018a730303b6d241a1e,3900ae09336204f3502a4d74860936667d3ade9079a06cf1f4b87212363aee3f,9a064267e68c91ca67b675830604544bfbf709f8b87b59cbb6d064948c675d94
"0","0","一鳥一石","一朝一夕","一兆一億","2120027","一長一短","0","0","1"
"0","0","２個","４個","８個","2120028","６個","0","0","1"
"0","0","Hallo","Hello","Harro","2120029","Herro","0","0","1"
"0","0","埋頭苦幹","優柔寡斷","日新月異","2120031","一進一退","0","0","1"
"0","0","星期四","星期五","星期一","2120033","星期日","0","0","1"
"0","0","星期五","星期三","星期二","2120034","星期四","0","0","1"
"0","0","Dubbing Message","Dying Message","Diving Message","2120035","Dancing Message","0","0","1"
"0","0","牛","馬","虎","2120036","狗","0","0","1"
"0","0","河川","廁所","廚房","2120037","衣櫃","0","0","1"
"0","0","牛","奔","工","2120038","烘","0","0","1"
"0","0","喧","暄","宣","2120039","渲","0","0","1"
"0","0","暄","喧","宣","2120042","渲","0","0","1"
"0","0","「朝」天闕","「朝」三暮四","「朝」野","2120045","「朝」向","0","0","1"
"0","0","「難」過","「難」民","艱「難」","2120046","「難」受","0","0","1"
"0","0","鈔","弊","硬","2120047","兌","0","0","1"
"0","0","八面六臂","九死一生","五顏六色","2120048","四分五裂","0","0","1"
"0","0","百發百中","千載一遇","一網打盡","2120049","八方受敵","0","0","1"
"0","0","陰謀","謀求","測量","2120050","計劃","0","0","1"
"0","0","抵達","從事","依附","2120051","靠近","0","0","1"
"0","0","紅色","青色","白色","2120053","黑色","0","0","1"
"0","0","祭天拜地","不知死活","神仙難救","2120054","中飽私囊","0","0","1"
"0","0","家人","敵人","師徒","2120055","情侶","0","0","1"
"0","0","松茸","竹筍","蘆筍","2120056","香菇","0","0","1"
"0","0","阿彌陀佛","無法無天","頂上無光","2120057","天女散花","0","0","1"
"0","0","一步登天","高明","言不及義","2120058","登高望遠","0","0","1"
"0","0","足不出戶","一場空","緊攔慢擋","2120059","覆水難收","0","0","1"
"0","0","鶴","龜","貓","2120060","狗","0","0","1"
"0","0","狸","狐","兔","2120061","貓","0","0","1"
"0","0","跌倒冒險團","邊緣人掰掰團","一直打工團","2121001","我們的防衛團","0","0","1"
"0","0","最棒的一杯","沉醉麥酒的快樂女孩","麥酒的想像訓練","2121002","麥酒最棒啦！","0","0","1"
"0","0","誓約女君","絕對妻君","兇猛女君","2121003","聖夜女君","0","0","1"
"0","0","風","暝","姬","2121004","疾","0","0","1"
"0","0","10000000","1000000","100000000","2121005","1000","0","0","1"
"0","0","Outdated","Sophisticated","Senior","2130004","Aged","0","0","1"
"0","0","Exempt","Ostracize","Exonerate","2130005","Outside","0","0","1"
"0","0","運蹇的無奈","故國的哀思 ","飢荒的悲嘆","2130006","喪子的悲痛","0","0","1"
"0","0","「佚」名／瓜「瓞」綿綿","地「氈」／「饘」粥糊口","「鵪」鶉／「閹」然媚世","2130007","「岈」然／驚「訝」不已","0","0","1"
"0","0","牛肉麵","水果刀","鵝蛋臉","2130008","老爺車","0","0","1"
"0","0","病","床","尾","2130009","原","0","0","1"
"0","0","東","南","北","2130011","西","0","0","1"
"0","0","廁所","廚房","儲物間","2130014","客廳","0","0","1"
"0","0","七","九","八","2130015","六","0","0","1"
"0","0","香蕉恐懼症","花生醬恐懼症","廁所恐懼症","2130016","衣服恐懼症","0","0","1"
"0","0","三番五次","天衣無逢","馬耳東風","2130018","千變萬化","0","0","1"
"0","0","絕妙好辭／鉤章棘句","詠絮之才／不櫛進士 ","折節下士／櫛風沐雨","2130019","虛與委蛇／緣木求魚","0","0","1"
"0","0","狼「嗥」鬼叫／「皋」魚之泣","秋荼春「薺」／光風「霽」月","修「葺」補漏／擊「楫」中流","2130020","不「悱」不發／「蜚」短流長","0","0","1"
"0","0","泛而不精","羊頭苦肉","洗刷汙名","2130021","光吃不做","0","0","1"
"0","0","Consent","Accent","Overwhelm","2130022","Overlook","0","0","1"
"0","0","Superb","Mediocre","Extreme","2130023","Occasion","0","0","1"
"0","0","Conservation","Conference","Consumption","2130024","Contention","0","0","1"
"0","0","Addiction","Desirable","Attempt","2130025","Obsession","0","0","1"
"0","0","伊乃木","木乃伊","乃伊木","2130026","木伊乃","0","0","1"
"0","0","Stern","Confine","Austere","2130027","Precise","0","0","1"
"0","0","讓其發亮","啟發","讓其迎向光明","2130028","讓其減輕","0","0","1"
"0","0","漂亮的","嬌小的","可憎的","2130029","舒服的","0","0","1"
"0","0","大膽","過於謹慎","平凡","2130030","疏失","0","0","1"
"0","0","將棋","圍棋","雙六棋","2130031","麻將","0","0","1"
"0","0","賭博","釣魚","女性","2130033","飲食","0","0","1"
"0","0","太空的","寬敞的","特別的","2130034","有嫌疑的","0","0","1"
"0","0","Strength","Straight","Stretch","2130035","Strict","0","0","1"
"0","0","菊花","蓮","百合","2130036","薔薇","0","0","1"
"0","0","Descant","Descent","Desiccant","2130037","Descend","0","0","1"
"0","0","Listen","Lessen","Lissen","2130039","Lesion","0","0","1"
"0","0","Wrist","Waste","Wreck","2130041","Write","0","0","1"
"0","0","Van","Vain","Vent","2130044","Vine","0","0","1"
"0","0","使髒亂","使頭髮蓬鬆","修剪","2130045","使分散","0","0","1"
"0","0","欺霜傲雪","心如木石","堅定不移","2130046","心如鐵石","0","0","1"
"0","0","自我作古","標新立異","滌故更新","2130047","破舊立新","0","0","1"
"0","0","黴","苔","芽","2130048","草","0","0","1"
"0","0","落井下石","明哲保身","趁人之危","2130049","暗箭傷人","0","0","1"
"0","0","刀","翼","獅","2130050","車","0","0","1"
"0","0","如履薄冰","全身遠害","謹言慎行","2130052","如臨深淵","0","0","1"
"0","0","非典型肺炎","火山矽肺症","嚴重急性呼吸道症候群","2130053","嚴重特殊傳染性肺炎","0","0","1"
"0","0","朱明","青陽","玄英","2130054","素節","0","0","1"
"0","0","詩集","詩人","寫詩","2130055","詩","0","0","1"
"0","0","昊天","高商","陽中","2130058","安寧","0","0","1"
"0","0","子","孫","父","2130059","兄","0","0","1"
"0","0","指天畫地","指鹿為馬","張牙舞爪","2130061","指手畫腳","0","0","1"
"0","0","紅","藍","灰","2131001","黃","0","0","1"
"0","0","777","666","999","2131002","888","0","0","1"
"0","0","互不來往","公雞報喜","百人一首","2131003","氣數已盡","0","0","1"
"0","0","絢爛煙火","本命任務","訴說愛意","2131004","勞動工作","0","0","1"
"0","0","巡遊","露營","賽跑","2131005","戰鬥","0","0","1"
"0","0","日本錦蛇","蝌蚪","日本大龍蝨","2210001","水蠆","0","0","1"
"0","0","翼","角","耳","2210003","尾巴","0","0","1"
"0","0","蟋蟀","蚱蜢","蟬","2210004","蜻蜓","0","0","1"
"0","0","鵜鶘","烏鴉","鸚鵡","2210005","東方白鸛","0","0","1"
"0","0","大蒜","薑汁","薑黃","2210006","洋蔥","0","0","1"
"0","0","芒果","酪梨","紅毛丹","2210007","榴槤","0","0","1"
"0","0","三色堇","香菜","派西","2210008","珍珠","0","0","1"
"0","0","青椒","紅蘿蔔","黃瓜","2210009","大白菜","0","0","1"
"0","0","哺乳類","魚類","爬蟲類","2210011","鳥類","0","0","1"
"0","0","罷免","免疫","自我防衛","2210012","習慣","0","0","1"
"0","0","鼻子","耳朵","眼睛","2210013","嘴","0","0","1"
"0","0","松鼠科","鼬科","貓科","2210015","犬科","0","0","1"
"0","0","爸爸","媽媽","奶奶","2210016","爺爺","0","0","1"
"0","0","嘴","鼻子","眼睛","2210018","耳朵","0","0","1"
"0","0","鯖魚","大馬哈魚","鯉魚","2210019","香魚","0","0","1"
"0","0","貓熊","駱駝","猩猩","2210020","綿羊","0","0","1"
"0","0","鴕鳥","獵豹","老虎","2210021","獅子","0","0","1"
"0","0","大杜鵑","鸚鵡","貓頭鷹","2210022","啄木鳥","0","0","1"
"0","0","不懂感情","智齒","虎牙","2210024","不知世事","0","0","1"
"0","0","紅鸛","孔雀","雷鳥","2210025","東方白鸛","0","0","1"
"0","0","松葉蟹","鱈場蟹","日本絨螯蟹","2210026","高腳蟹","0","0","1"
"0","0","橘子糖","葡萄糖","草莓糖","2210027","檸檬糖","0","0","1"
"0","0","松茸","袖長","舞菇","2210029","香菇","0","0","1"
"0","0","肥肝","松露","肉豆蔻","2210030","魚子醬","0","0","1"
"0","0","剛體動物","軟體動物","變體動物","2210032","解體動物","0","0","1"
"0","0","豆芽菜","青椒","高麗菜","2210034","萵苣","0","0","1"
"0","0","豌豆","蠶豆","黑豆","2210035","刀豆","0","0","1"
"0","0","上臂一頭肌","上臂二頭肌","上臂五頭肌","2210037","比目魚肌","0","0","1"
"0","0","藍色","紅色","綠色","2210040","黃色","0","0","1"
"0","0","二十隻","一隻","十隻","2210041","五隻","0","0","1"
"0","0","鼻子","耳朵","尾巴","2210042","前線","0","0","1"
"0","0","河川","海","池塘","2210045","湖","0","0","1"
"0","0","在地表高速奔跑","喙會膨脹","啄樹木來挖洞","2210046","頭會360度旋轉","0","0","1"
"0","0","珊瑚","貝殼","小石子","2210047","民宿","0","0","1"
"0","0","牽牛花","櫻花","菊花","2210048","茶梅","0","0","1"
"0","0","打嗝","打呼","打哈欠","2210049","打噴嚏","0","0","1"
"0","0","頭頭骨","頭蓋骨","頭空骨","2210050","頭挨骨","0","0","1"
"0","0","26℃左右","36℃左右","56℃左右","2210051","46℃左右","0","0","1"
"0","0","螽斯","變色龍","日本虎甲蟲","2210052","灶馬","0","0","1"
"0","0","胡椒魚","山椒魚","七味辣椒魚","2210054","塔巴斯科辣椒魚","0","0","1"
"0","0","北極熊","黑啄木鳥","棕熊","2210056","亞洲黑熊","0","0","1"
"0","0","苦","燙","甜","2210057","鹹","0","0","1"
"0","0","蟬","螢火蟲","蜜蜂","2210058","蜻蜓","0","0","1"
"0","0","Salty Dog","Bulldog","Corn Dog","2210059","Hot Dog","0","0","1"
"0","0","日本紅楓","銀杏","野漆","2210060","杜鵑花","0","0","1"
"0","0","禊","優妮","美美","2211001","鏡華","0","0","1"
"0","0","四","二","一","2211002","三","0","0","1"
"0","0","貪吃佩可","凱留","雪菲","2211003","可可蘿","0","0","1"
"0","0","伊緒寶","小伊緒","伊緒大人","2211004","伊緒老師","0","0","1"
"0","0","莉莉","美空","普蕾西亞","2211005","可璃亞","0","0","1"
"0","0","木魚","小丑魚","墨魚","2220001","儒艮","0","0","1"
"0","0","蒲公英","茶梅","牽牛花","2220002","繡球花","0","0","1"
"0","0","10隻","８隻","12隻","2220005","６隻","0","0","1"
"0","0","薔薇科","茄科","瓜科","2220006","芸香科","0","0","1"
"0","0","爺爺龜","棱皮龜","婆婆龜","2220007","殿下龜","0","0","1"
"0","0","木瓜","奇異","芒果","2220008","鳳梨","0","0","1"
"0","0","蘆薈","蘆葦","鼠尾草","2220009","龍舌蘭","0","0","1"
"0","0","消化食物","沒有功用","解毒","2220010","製造血液","0","0","1"
"0","0","猩猩","日本獼猴","紅毛猩猩","2220012","黑猩猩","0","0","1"
"0","0","鮭魚","鯡魚","鱸魚","2220015","鯖魚","0","0","1"
"0","0","阿基里斯大兜蟲","赫克力士大兜蟲","柏修斯大兜蟲","2220016","亞馬遜大兜蟲","0","0","1"
"0","0","２個","４個","沒有區分","2220017","３個","0","0","1"
"0","0","亞洲黑熊","北極熊","美洲黑熊","2220018","棕熊","0","0","1"
"0","0","鍬形蟲","螳螂","蟬","2220019","瓢蟲","0","0","1"
"0","0","肌頰","頰囊","頰冠","2220020","儲頰","0","0","1"
"0","0","紅龍吐珠","蝴蝶蘭","牡丹金梅草","2220021","鹿子百合","0","0","1"
"0","0","脂肪","細胞","棍棒","2220022","心房","0","0","1"
"0","0","螽斯","蟋蟀","螞蟻","2220023","蝗蟲","0","0","1"
"0","0","鮟鱇","河豚","虎鯨","2220024","鯊魚","0","0","1"
"0","0","手","疣","耳","2220025","眼","0","0","1"
"0","0","海膽","水母","章魚","2220026","烏賊","0","0","1"
"0","0","水母","海膽","章魚","2220027","烏賊","0","0","1"
"0","0","狗","牛","駱駝","2220028","羊","0","0","1"
"0","0","卵","蛹","樹葉","2220030","腐木","0","0","1"
"0","0","蛇","鱷魚","河馬","2220031","變色龍","0","0","1"
"0","0","猩猩","阿拉伯狒狒","紅毛猩猩","2220033","黑猩猩","0","0","1"
"0","0","獨角仙","鍬形蟲","螳螂","2220034","金龜子","0","0","1"
"0","0","七個月後","七年後","七天後","2220038","七週後","0","0","1"
"0","0","向日葵","梅","波斯菊","2220040","繡球花","0","0","1"
"0","0","手","腳","腰","2220042","頭部","0","0","1"
"0","0","本名","學名","實名","2220043","俗名","0","0","1"
"0","0","猿人","智人","直立人","2220044","巧人","0","0","1"
"0","0","蟬","蜻蜓","鈴蟲","2220046","獨角仙","0","0","1"
"0","0","玻璃植物","種子植物","芥子植物","2220047","束子植物","0","0","1"
"0","0","毛樣血管","毛細血管","毛深血管","2220048","毛頭血管","0","0","1"
"0","0","鳥類","貝殼類","魚類","2220049","兩生類","0","0","1"
"0","0","蝦子","水母","藤壺","2220050","螃蟹","0","0","1"
"0","0","刺蝟","犰狳","大食蟻獸","2220051","豪豬","0","0","1"
"0","0","蛋白質","水","碳水化合物","2220052","脂質","0","0","1"
"0","0","石虎","台灣野豬","鴛鴦","2220054","黑面琵鷺","0","0","1"
"0","0","毛","皮膚","脂肪","2220056","骨頭","0","0","1"
"0","0","循環系統","呼吸系統","消化系統","2220057","泌尿系統","0","0","1"
"0","0","章魚","海膽","蝦子","2220058","烏賊","0","0","1"
"0","0","莢子","孢子","豆子","2220059","種子","0","0","1"
"0","0","韌皮部","木質部","木栓層","2220060","綠皮層","0","0","1"
"0","0","鏡華","美美","祈梨","2221001","莉莉","0","0","1"
"0","0","鱈虎","虎虎","虎獅","2221002","三重岩","0","0","1"
"0","0","怪奇怪零","怪奇怪靈","怪其怪靈","2221003","怪奇怪鈴","0","0","1"
"0","0","智","宮子","胡桃","2221004","美咲","0","0","1"
"0","0","鱷魚龍","泥巴鱷","奉鱷","2221005","鱷魚泥巴巴","0","0","1"
"0","0","硫酸鈣粉","碳酸鈣粉","矽酸鈣粉","2230001","磷酸鈣粉","0","0","1"
"0","0","Idling","Shivering","Shirring","2230003","Traveling","0","0","1"
"0","0","肝臟","胰臟","心臟","2230005","腎臟","0","0","1"
"0","0","Peeler","Peahen","Peach","2230007","Peanut","0","0","1"
"0","0","白血球","紅血球","巨噬细胞","2230008","T細胞","0","0","1"
"0","0","虎鯊目","鼠鯊科","真鯊科","2230010","狗鯊科","0","0","1"
"0","0","謎迭香","迷迭香","迷蝶香","2230012","彌迭香","0","0","1"
"0","0","眉骨","頰囊","硬頰","2230013","顴骨","0","0","1"
"0","0","菫","繡球花","枝垂櫻","2230014","藤花","0","0","1"
"0","0","葉子","果實","莖","2230015","根","0","0","1"
"0","0","奇異果","火龍果","山竹","2230016","鳳梨","0","0","1"
"0","0","細胞核","細胞壁","細胞質","2230017","細胞膜","0","0","1"
"0","0","體側扁","鱗片大","尾鰭深分叉","2230018","橢圓形","0","0","1"
"0","0","長頸鹿較多","一樣多","個體間有所差距","2230019","人類較多","0","0","1"
"0","0","靈犬科","靈貓科","靈馬科","2230021","靈熊科","0","0","1"
"0","0","菊科","唇形科","禾本科","2230022","繖形科","0","0","1"
"0","0","黑色","白色","紅色","2230023","棕色","0","0","1"
"0","0","河狸","水豚","絨毛絲鼠","2230024","海狸鼠","0","0","1"
"0","0","鰻魚","皇帶魚","鮪魚","2230026","大西洋鯡魚","0","0","1"
"0","0","水獺","麝香貓","台灣黑熊","2230027","石虎","0","0","1"
"0","0","蜻蜓","家蠶","鍬形","2230028","獨角仙","0","0","1"
"0","0","櫻鱒","鰻魚","鮪魚","2230029","鰆魚","0","0","1"
"0","0","２顆","３顆","５顆","2230030","１顆","0","0","1"
"0","0","魔鬼魚","腔棘魚","擬態章魚","2230031","大白鯊","0","0","1"
"0","0","斜圓肌","斜方肌","正圓肌","2230032","正方肌","0","0","1"
"0","0","眼睛","鱗片","嘴","2230033","尾鰭","0","0","1"
"0","0","XX","XY","XZ","2230034","YY","0","0","1"
"0","0","15根","０根","23根","2230036","７根","0","0","1"
"0","0","鯊魚","象魚","鯉魚","2230037","鯨魚","0","0","1"
"0","0","松鼠科","鼬科","貓科","2230038","犬科","0","0","1"
"0","0","貓科","犬科","靈貓科","2230040","豬科","0","0","1"
"0","0","毛毛蟲","孑孓","蟻蛉","2230043","水蠆","0","0","1"
"0","0","蜘蛛","螳螂","鍬形蟲","2230044","獨角仙","0","0","1"
"0","0","拉筋","抽筋","縮肌","2230045","增肌","0","0","1"
"0","0","杜鵑花科","禾本科","百合科","2230046","堇菜科","0","0","1"
"0","0","針葉樹","落葉樹","常綠樹","2230048","闊葉樹","0","0","1"
"0","0","Lutein","Chlorophyll","Lycopene","2230049","Anthocyanidin","0","0","1"
"0","0","大杜鵑","貓頭鷹","鴿子","2230050","公雞","0","0","1"
"0","0","月夜草","月見草","星夜草","2230051","星見草","0","0","1"
"0","0","烏鴉螺","鸚鵡螺","麻雀螺","2230052","樹鶯螺","0","0","1"
"0","0","動漫","電鈴","煙火","2230053","電影","0","0","1"
"0","0","蝗蟲肌","比目魚肌","鮪魚肌","2230055","鰹魚肌","0","0","1"
"0","0","水","脂肪","夢","2230058","石油","0","0","1"
"0","0","狗","貓","狐狸","2230059","狸貓","0","0","1"
"0","0","椪柑","刺山柑","山蘇","2230061","過山貓","0","0","1"
"0","0","面具‧D‧純","聖女假面","白銀面具","2231001","聖誕淑女","0","0","1"
"0","0","綾音","碧","伊莉亞","2231002","可可蘿","0","0","1"
"0","0","太鼓","鈴鼓","沙鈴","2231003","響板","0","0","1"
"0","0","琪愛兒","優妮","碧","2231004","克蘿依","0","0","1"
"0","0","惠理子","鈴奈","凱留","2231005","妮諾","0","0","1"
"0","0","０","１","0.5","2310002","２","0","0","1"
"0","0","太陽","月球","水星","2310003","火星","0","0","1"
"0","0","水星","土星","金星","2310005","火星","0","0","1"
"0","0","綠寶石","紅寶石","珍珠","2310006","綠松石","0","0","1"
"0","0","溫帶低氣壓","熱帶低氣壓","乾燥帶低氣壓","2310009","寒帶低氣壓","0","0","1"
"0","0","百帕斯卡","分貝","公斤","2310010","毫巴","0","0","1"
"0","0","公尺","卡路里","公升","2310011","公斤","0","0","1"
"0","0","12","6","9","2310012","24","0","0","1"
"0","0","12小時","24小時","48小時","2310014","36小時","0","0","1"
"0","0","1公斤的鐵","一樣重","1公斤的棉花","2310015","1公斤的沙子","0","0","1"
"0","0","1360分鐘","1440分鐘","1600分鐘","2310016","1520分鐘","0","0","1"
"0","0","N","M","W","2310017","E","0","0","1"
"0","0","黑晝","白晝","紅晝","2310018","黃晝","0","0","1"
"0","0","紅色","黑色","粉紅色","2310019","白色","0","0","1"
"0","0","30度","45度","90度","2310020","60度","0","0","1"
"0","0","紅洞","黑洞","白洞","2310021","藍洞","0","0","1"
"0","0","180度","720度","540度","2310023","360度","0","0","1"
"0","0","20","21","23","2310024","22","0","0","1"
"0","0","熱河","天河","運河","2310025","泥河","0","0","1"
"0","0","氮","樸素","碳","2310026","氫","0","0","1"
"0","0","0.1公尺","0.01公尺","100公尺","2310027","10公尺","0","0","1"
"0","0","瓦茲","赫茲","哇茲","2310028","帕茲","0","0","1"
"0","0","颶風","颮","颱風","2310030","豪大雨","0","0","1"
"0","0","與火箭相撞","與隕石相撞","在地表發生的爆炸","2310031","與人工衛星相撞","0","0","1"
"0","0","265.24天","365.24天","465.24天","2310032","165.24天","0","0","1"
"0","0","約39.5天","約29.5天","約59.5天","2310034","約49.5天","0","0","1"
"0","0","切層","斷層","高層","2310035","割層","0","0","1"
"0","0","爆炸","沸騰","液化","2310036","氧化","0","0","1"
"0","0","固點","冰點","冷點","2310037","寒點","0","0","1"
"0","0","４公斤","２公斤","８公斤","2310038","６公斤","0","0","1"
"0","0","50","0","-500","2310039","5050","0","0","1"
"0","0","日偏食","日全食","全日食","2310041","日環食","0","0","1"
"0","0","反抗","電阻","對立","2310042","反推","0","0","1"
"0","0","金屬箔","線圈","美甲","2310043","英里","0","0","1"
"0","0","毫升","公釐","公秉","2310044","分升","0","0","1"
"0","0","160","200","155","2310045","150","0","0","1"
"0","0","３＋２","３×２","２＋３","2310047","３÷２","0","0","1"
"0","0","半月","滿月","新月","2310049","娥眉月","0","0","1"
"0","0","銀","錢","鐵","2310051","銅","0","0","1"
"0","0","不導體","半導體","中緣體","2310052","未絕體","0","0","1"
"0","0","Q波","P波","S波","2310053","R波","0","0","1"
"0","0","１日元硬幣100枚","１公升的水","100萬日圓份量的１萬日圓鈔票","2310054","１合的米","0","0","1"
"0","0","赤潮","乾潮","滿潮","2310056","黑潮","0","0","1"
"0","0","底邊","圓周率","２","2310059","高度","0","0","1"
"0","0","雷","霜","冰雹","2310060","霰","0","0","1"
"0","0","1480","1200","1000","2311001","1100","0","0","1"
"0","0","460","630","540","2311002","700","0","0","1"
"0","0","1600","6400","7980","2311003","5400","0","0","1"
"0","0","大間","蘭德索爾","珊托魯斯","2311004","東國","0","0","1"
"0","0","1000盧幣","1100盧幣","950盧幣","2311005","1150盧幣","0","0","1"
"0","0","０度","90度","360度","2320001","180度","0","0","1"
"0","0","２根","５根","９根","2320004","７根","0","0","1"
"0","0","畢宿五","心宿二","軒轅十四","2320005","南河三","0","0","1"
"0","0","壬烯醛","魯米諾","二苯蒽","2320006","石蕊","0","0","1"
"0","0","60℃","6000℃","60000℃","2320008","600℃","0","0","1"
"0","0","葡萄糖漿","澱粉","糖精","2320009","胺基酸","0","0","1"
