b22cb406f6106ff712e4cf5399db4a1b7fe84b44bd73aafe89940bd7c37183ec,18b3cd966bae65254f2c853f02d8a53d8ab03231969c06535481be0960511089,2d4ef6fdfd2b33336b44f19741de0c201b9a7780eb2452c82e243d2527c3ba48,9b1d6044f5e42a2f9d2a12d925a4033a80374a09d96a215ae9a6df1feabeb4e6,bf65b5e365e65a198ed9e50effa87917e3d50eecbf4e64823b245ee06a3c02f9,d535ed0c807ac2e7b738af1ecf05c85289119cb56e9dc40bb2e728f3fb1187d6,86fb93031722666269af889f2faf07c02b137eb4096ff8ca3d1925992b249d0e,c09204090767b9b99420f8caf6364ca0c4e8be749794d9f4cb73158c545835cd,302372dfcc1a053185103c8968f69ec808951f948895a57e033f88e150e14ac4,b991845cdf75a63ea6d6bfa14b7d678de8f3e655ffb1e9f53a20b52c546f8025,602c99a6c7ea1acd4324eb7b3b37551f3808aa08c990601f1f8493e36dab390b,a5b365be6c02afd3981008085e94ec7ef71a0686deb421cb75180f4264ae06ec,fcfc320764aac7b461ab6c39840b373eed0a974996efd6f5d9ac7866f85db05a,a17b08817579589d982cbc150056090117d77ef0d9c5a950b3d5e33d542c02e9,e89a76e0cbb979a976e62388a784c5b12ab4cc3e981848d2ca75a3b0f3efac98,1516764aea4ab1340a396c02ed7e785f2240d0f0df992a26676bf677f4329bad,8a27994b865e3718f7c8f02310cbe50c2be676fdb980ea151083f2780e120506,7a2954785524b26150f9af8afa8b464188cb392d373e12717b7bcc04d590597b,4dec5d96ce3bf60ba20b0f02cf0c4515b2706d9a6be458411672cb24c8eafd22,0854c84f7a2f700ade810cbc5c27ba84651df1e0885ff33ee4261bc0f3841ee4,d44ded95ea4122268f7d455e7387d6343f8f556cc00800eaa778163c64de4289
"0","4","0","63","0","12","1007","0","8","31022","0","2","90006","0","0","4","2","2000","91002","2000","1"
"0","5","0","64","0","14","1007","0","8","31022","0","2","90006","0","0","5","2","2500","91002","2500","1"
"0","6","0","65","0","16","1007","0","8","31022","0","2","90006","0","0","6","2","3000","91002","3000","1"
"0","7","0","66","0","18","1007","0","8","31022","0","2","90006","0","0","7","2","3500","91002","3500","1"
"0","8","0","67","0","20","1007","0","8","31022","0","2","90006","0","0","8","2","4000","91002","4000","1"
"0","9","0","68","0","25","1007","0","8","31022","0","2","90006","0","0","9","2","4500","91002","4500","1"
"0","-1","0","69","0","30","1007","0","8","31022","0","2","90006","0","0","10","2","5000","91002","5000","1"
"0","1","0","70","0","5","1008","0","8","31042","0","2","90006","0","0","1","2","500","91002","500","1"
"0","2","0","71","0","8","1008","0","8","31042","0","2","90006","0","0","2","2","1000","91002","1000","1"
"0","3","0","72","0","10","1008","0","8","31042","0","2","90006","0","0","3","2","1500","91002","1500","1"
"0","4","0","73","0","12","1008","0","8","31042","0","2","90006","0","0","4","2","2000","91002","2000","1"
"0","5","0","74","0","14","1008","0","8","31042","0","2","90006","0","0","5","2","2500","91002","2500","1"
"0","6","0","75","0","16","1008","0","8","31042","0","2","90006","0","0","6","2","3000","91002","3000","1"
"0","7","0","76","0","18","1008","0","8","31042","0","2","90006","0","0","7","2","3500","91002","3500","1"
"0","8","0","77","0","20","1008","0","8","31042","0","2","90006","0","0","8","2","4000","91002","4000","1"
"0","9","0","78","0","25","1008","0","8","31042","0","2","90006","0","0","9","2","4500","91002","4500","1"
"0","-1","0","79","0","30","1008","0","8","31042","0","2","90006","0","0","10","2","5000","91002","5000","1"
"0","1","0","80","0","5","1009","0","8","31018","0","2","90006","0","0","1","2","500","91002","500","1"
"0","2","0","81","0","8","1009","0","8","31018","0","2","90006","0","0","2","2","1000","91002","1000","1"
"0","3","0","82","0","10","1009","0","8","31018","0","2","90006","0","0","3","2","1500","91002","1500","1"
"0","4","0","83","0","12","1009","0","8","31018","0","2","90006","0","0","4","2","2000","91002","2000","1"
"0","5","0","84","0","14","1009","0","8","31018","0","2","90006","0","0","5","2","2500","91002","2500","1"
"0","6","0","85","0","16","1009","0","8","31018","0","2","90006","0","0","6","2","3000","91002","3000","1"
"0","7","0","86","0","18","1009","0","8","31018","0","2","90006","0","0","7","2","3500","91002","3500","1"
"0","8","0","87","0","20","1009","0","8","31018","0","2","90006","0","0","8","2","4000","91002","4000","1"
"0","9","0","88","0","25","1009","0","8","31018","0","2","90006","0","0","9","2","4500","91002","4500","1"
"0","-1","0","89","0","30","1009","0","8","31018","0","2","90006","0","0","10","2","5000","91002","5000","1"
"0","1","0","90","0","5","1010","0","8","31025","0","2","90006","0","0","1","2","500","91002","500","1"
"0","2","0","91","0","8","1010","0","8","31025","0","2","90006","0","0","2","2","1000","91002","1000","1"
"0","3","0","92","0","10","1010","0","8","31025","0","2","90006","0","0","3","2","1500","91002","1500","1"
"0","4","0","93","0","12","1010","0","8","31025","0","2","90006","0","0","4","2","2000","91002","2000","1"
"0","5","0","94","0","14","1010","0","8","31025","0","2","90006","0","0","5","2","2500","91002","2500","1"
"0","6","0","95","0","16","1010","0","8","31025","0","2","90006","0","0","6","2","3000","91002","3000","1"
"0","7","0","96","0","18","1010","0","8","31025","0","2","90006","0","0","7","2","3500","91002","3500","1"
"0","8","0","97","0","20","1010","0","8","31025","0","2","90006","0","0","8","2","4000","91002","4000","1"
"0","9","0","98","0","25","1010","0","8","31025","0","2","90006","0","0","9","2","4500","91002","4500","1"
"0","-1","0","99","0","30","1010","0","8","31025","0","2","90006","0","0","10","2","5000","91002","5000","1"
"0","1","0","100","0","5","1011","0","8","31043","0","2","90006","0","0","1","2","500","91002","500","1"
"0","2","0","101","0","8","1011","0","8","31043","0","2","90006","0","0","2","2","1000","91002","1000","1"
"0","3","0","102","0","10","1011","0","8","31043","0","2","90006","0","0","3","2","1500","91002","1500","1"
"0","4","0","103","0","12","1011","0","8","31043","0","2","90006","0","0","4","2","2000","91002","2000","1"
"0","5","0","104","0","14","1011","0","8","31043","0","2","90006","0","0","5","2","2500","91002","2500","1"
"0","6","0","105","0","16","1011","0","8","31043","0","2","90006","0","0","6","2","3000","91002","3000","1"
"0","7","0","106","0","18","1011","0","8","31043","0","2","90006","0","0","7","2","3500","91002","3500","1"
"0","8","0","107","0","20","1011","0","8","31043","0","2","90006","0","0","8","2","4000","91002","4000","1"
"0","9","0","108","0","25","1011","0","8","31043","0","2","90006","0","0","9","2","4500","91002","4500","1"
"0","-1","0","109","0","30","1011","0","8","31043","0","2","90006","0","0","10","2","5000","91002","5000","1"
"0","1","0","110","0","5","1012","0","8","31022","0","2","90006","0","0","1","2","500","91002","500","1"
"0","2","0","111","0","8","1012","0","8","31022","0","2","90006","0","0","2","2","1000","91002","1000","1"
"0","3","0","112","0","10","1012","0","8","31022","0","2","90006","0","0","3","2","1500","91002","1500","1"
"0","4","0","113","0","12","1012","0","8","31022","0","2","90006","0","0","4","2","2000","91002","2000","1"
"0","5","0","114","0","14","1012","0","8","31022","0","2","90006","0","0","5","2","2500","91002","2500","1"
"0","6","0","115","0","16","1012","0","8","31022","0","2","90006","0","0","6","2","3000","91002","3000","1"
"0","7","0","116","0","18","1012","0","8","31022","0","2","90006","0","0","7","2","3500","91002","3500","1"
"0","8","0","117","0","20","1012","0","8","31022","0","2","90006","0","0","8","2","4000","91002","4000","1"
"0","9","0","118","0","25","1012","0","8","31022","0","2","90006","0","0","9","2","4500","91002","4500","1"
"0","-1","0","119","0","30","1012","0","8","31022","0","2","90006","0","0","10","2","5000","91002","5000","1"
"0","1","0","120","0","5","1013","0","8","31042","0","2","90006","0","0","1","2","500","91002","500","1"
"0","2","0","121","0","8","1013","0","8","31042","0","2","90006","0","0","2","2","1000","91002","1000","1"
"0","3","0","122","0","10","1013","0","8","31042","0","2","90006","0","0","3","2","1500","91002","1500","1"
"0","4","0","123","0","12","1013","0","8","31042","0","2","90006","0","0","4","2","2000","91002","2000","1"
"0","5","0","124","0","14","1013","0","8","31042","0","2","90006","0","0","5","2","2500","91002","2500","1"
"0","6","0","125","0","16","1013","0","8","31042","0","2","90006","0","0","6","2","3000","91002","3000","1"
"0","7","0","126","0","18","1013","0","8","31042","0","2","90006","0","0","7","2","3500","91002","3500","1"
"0","8","0","127","0","20","1013","0","8","31042","0","2","90006","0","0","8","2","4000","91002","4000","1"
"0","9","0","128","0","25","1013","0","8","31042","0","2","90006","0","0","9","2","4500","91002","4500","1"
"0","-1","0","129","0","30","1013","0","8","31042","0","2","90006","0","0","10","2","5000","91002","5000","1"
"0","1","0","130","0","5","1014","0","8","31018","0","2","90006","0","0","1","2","500","91002","500","1"
"0","2","0","131","0","8","1014","0","8","31018","0","2","90006","0","0","2","2","1000","91002","1000","1"
"0","3","0","132","0","10","1014","0","8","31018","0","2","90006","0","0","3","2","1500","91002","1500","1"
"0","4","0","133","0","12","1014","0","8","31018","0","2","90006","0","0","4","2","2000","91002","2000","1"
"0","5","0","134","0","14","1014","0","8","31018","0","2","90006","0","0","5","2","2500","91002","2500","1"
"0","6","0","135","0","16","1014","0","8","31018","0","2","90006","0","0","6","2","3000","91002","3000","1"
"0","7","0","136","0","18","1014","0","8","31018","0","2","90006","0","0","7","2","3500","91002","3500","1"
"0","8","0","137","0","20","1014","0","8","31018","0","2","90006","0","0","8","2","4000","91002","4000","1"
"0","9","0","138","0","25","1014","0","8","31018","0","2","90006","0","0","9","2","4500","91002","4500","1"
"0","-1","0","139","0","30","1014","0","8","31018","0","2","90006","0","0","10","2","5000","91002","5000","1"
"0","1","0","150","0","0","1016","0","12","0","0","0","0","0","0","1","0","0","94002","10000","1"
"0","2","0","151","0","4","1016","0","12","22003","0","2","22002","0","0","2","2","20","94002","250000","1"
"0","3","0","152","0","8","1016","0","12","22003","0","2","22002","0","0","3","2","40","94002","500000","1"
"0","4","0","153","0","12","1016","0","12","22003","0","2","22002","0","0","4","2","60","94002","750000","1"
"0","-1","0","154","0","16","1016","0","12","22003","0","2","22002","0","0","5","2","80","94002","1000000","1"
"0","1","0","157","0","0","1019","0","12","0","0","0","0","0","0","1","0","0","94002","10000","1"
"0","2","0","158","0","4","1019","0","12","22003","0","2","22002","0","0","2","2","20","94002","250000","1"
"0","3","0","159","0","8","1019","0","12","22003","0","2","22002","0","0","3","2","40","94002","500000","1"
"0","4","0","160","0","12","1019","0","12","22003","0","2","22002","0","0","4","2","60","94002","750000","1"
"0","-1","0","161","0","16","1019","0","12","22003","0","2","22002","0","0","5","2","80","94002","1000000","1"
"0","1","0","162","0","0","1020","0","12","0","0","0","0","0","0","1","0","0","94002","10000","1"
"0","2","0","163","0","4","1020","0","12","22003","0","2","22002","0","0","2","2","20","94002","250000","1"
"0","3","0","164","0","8","1020","0","12","22003","0","2","22002","0","0","3","2","40","94002","500000","1"
"0","4","0","165","0","12","1020","0","12","22003","0","2","22002","0","0","4","2","60","94002","750000","1"
"0","-1","0","166","0","16","1020","0","12","22003","0","2","22002","0","0","5","2","80","94002","1000000","1"
"0","1","0","167","0","0","1021","0","12","0","0","0","0","0","0","1","0","0","94002","10000","1"
"0","2","0","168","0","4","1021","0","12","22003","0","2","22002","0","0","2","2","20","94002","250000","1"
"0","3","0","169","0","8","1021","0","12","22003","0","2","22002","0","0","3","2","40","94002","500000","1"
"0","4","0","170","0","12","1021","0","12","22003","0","2","22002","0","0","4","2","60","94002","750000","1"
"0","-1","0","171","0","16","1021","0","12","22003","0","2","22002","0","0","5","2","80","94002","1000000","1"
"0","1","0","172","0","0","1022","0","12","0","0","0","0","0","0","1","0","0","94002","10000","1"
"0","2","0","173","0","4","1022","0","12","22003","0","2","22002","0","0","2","2","20","94002","250000","1"
"0","3","0","174","0","8","1022","0","12","22003","0","2","22002","0","0","3","2","40","94002","500000","1"
"0","4","0","175","0","12","1022","0","12","22003","0","2","22002","0","0","4","2","60","94002","750000","1"
"0","-1","0","176","0","16","1022","0","12","22003","0","2","22002","0","0","5","2","80","94002","1000000","1"
"0","1","0","177","0","0","1023","0","12","0","0","0","0","0","0","1","0","0","94002","10000","1"
"0","2","0","178","0","4","1023","0","12","22003","0","2","22002","0","0","2","2","20","94002","250000","1"
"0","3","0","179","0","8","1023","0","12","22003","0","2","22002","0","0","3","2","40","94002","500000","1"
"0","4","0","180","0","12","1023","0","12","22003","0","2","22002","0","0","4","2","60","94002","750000","1"
"0","-1","0","181","0","16","1023","0","12","22003","0","2","22002","0","0","5","2","80","94002","1000000","1"
"0","1","0","182","0","0","1024","0","12","0","0","0","0","0","0","1","0","0","94002","10000","1"
"0","2","0","183","0","4","1024","0","12","22003","0","2","22002","0","0","2","2","20","94002","250000","1"
"0","3","0","184","0","8","1024","0","12","22003","0","2","22002","0","0","3","2","40","94002","500000","1"
"0","4","0","185","0","12","1024","0","12","22003","0","2","22002","0","0","4","2","60","94002","750000","1"
"0","-1","0","186","0","16","1024","0","12","22003","0","2","22002","0","0","5","2","80","94002","1000000","1"
"0","1","0","187","0","0","1025","0","12","0","0","0","0","0","0","1","0","0","94002","10000","1"
"0","2","0","188","0","4","1025","0","12","22003","0","2","22002","0","0","2","2","20","94002","250000","1"
"0","3","0","189","0","8","1025","0","12","22003","0","2","22002","0","0","3","2","40","94002","500000","1"
"0","4","0","190","0","12","1025","0","12","22003","0","2","22002","0","0","4","2","60","94002","750000","1"
"0","-1","0","191","0","16","1025","0","12","22003","0","2","22002","0","0","5","2","80","94002","1000000","1"
"0","1","0","192","0","0","1026","0","12","0","0","0","0","0","0","1","0","0","94002","10000","1"
"0","2","0","193","0","4","1026","0","12","22003","0","2","22002","0","0","2","2","20","94002","250000","1"
"0","3","0","194","0","8","1026","0","12","22003","0","2","22002","0","0","3","2","40","94002","500000","1"
"0","4","0","195","0","12","1026","0","12","22003","0","2","22002","0","0","4","2","60","94002","750000","1"
"0","-1","0","196","0","16","1026","0","12","22003","0","2","22002","0","0","5","2","80","94002","1000000","1"
"0","1","0","197","0","0","1027","0","12","0","0","0","0","0","0","1","0","0","94002","10000","1"
"0","2","0","198","0","4","1027","0","12","22003","0","2","22002","0","0","2","2","20","94002","250000","1"
"0","3","0","199","0","8","1027","0","12","22003","0","2","22002","0","0","3","2","40","94002","500000","1"
"0","4","0","200","0","12","1027","0","12","22003","0","2","22002","0","0","4","2","60","94002","750000","1"
"0","-1","0","201","0","16","1027","0","12","22003","0","2","22002","0","0","5","2","80","94002","1000000","1"
"0","1","0","202","0","0","1028","0","12","0","0","0","0","0","0","1","0","0","94002","10000","1"
"0","2","0","203","0","4","1028","0","12","22003","0","2","22002","0","0","2","2","20","94002","250000","1"
"0","3","0","204","0","8","1028","0","12","22003","0","2","22002","0","0","3","2","40","94002","500000","1"
"0","4","0","205","0","12","1028","0","12","22003","0","2","22002","0","0","4","2","60","94002","750000","1"
"0","-1","0","206","0","16","1028","0","12","22003","0","2","22002","0","0","5","2","80","94002","1000000","1"
"0","1","0","207","0","0","1029","0","12","0","0","0","0","0","0","1","0","0","94002","10000","1"
"0","2","0","208","0","4","1029","0","12","22003","0","2","22002","0","0","2","2","20","94002","250000","1"
"0","3","0","209","0","8","1029","0","12","22003","0","2","22002","0","0","3","2","40","94002","500000","1"
"0","4","0","210","0","12","1029","0","12","22003","0","2","22002","0","0","4","2","60","94002","750000","1"
"0","-1","0","211","0","16","1029","0","12","22003","0","2","22002","0","0","5","2","80","94002","1000000","1"
"0","1","0","212","0","0","1030","0","12","0","0","0","0","0","0","1","0","0","94002","10000","1"
"0","2","0","213","0","4","1030","0","12","22003","0","2","22002","0","0","2","2","20","94002","250000","1"
"0","3","0","214","0","8","1030","0","12","22003","0","2","22002","0","0","3","2","40","94002","500000","1"
"0","4","0","215","0","12","1030","0","12","22003","0","2","22002","0","0","4","2","60","94002","750000","1"
"0","-1","0","216","0","16","1030","0","12","22003","0","2","22002","0","0","5","2","80","94002","1000000","1"
"0","1","0","217","0","0","1031","0","12","0","0","0","0","0","0","1","0","0","94002","10000","1"
"0","2","0","218","0","4","1031","0","12","22003","0","2","22002","0","0","2","2","20","94002","250000","1"
"0","3","0","219","0","8","1031","0","12","22003","0","2","22002","0","0","3","2","40","94002","500000","1"
"0","4","0","220","0","12","1031","0","12","22003","0","2","22002","0","0","4","2","60","94002","750000","1"
"0","-1","0","221","0","16","1031","0","12","22003","0","2","22002","0","0","5","2","80","94002","1000000","1"
"0","1","0","222","0","0","1032","0","12","0","0","0","0","0","0","1","0","0","94002","10000","1"
"0","2","0","223","0","4","1032","0","12","22003","0","2","22002","0","0","2","2","20","94002","250000","1"
"0","3","0","224","0","8","1032","0","12","22003","0","2","22002","0","0","3","2","40","94002","500000","1"
"0","4","0","225","0","12","1032","0","12","22003","0","2","22002","0","0","4","2","60","94002","750000","1"
"0","-1","0","226","0","16","1032","0","12","22003","0","2","22002","0","0","5","2","80","94002","1000000","1"
"0","1","0","227","0","0","1033","0","12","0","0","0","0","0","0","1","0","0","94002","10000","1"
"0","2","0","228","0","4","1033","0","12","22003","0","2","22002","0","0","2","2","20","94002","250000","1"
"0","3","0","229","0","8","1033","0","12","22003","0","2","22002","0","0","3","2","40","94002","500000","1"
"0","4","0","230","0","12","1033","0","12","22003","0","2","22002","0","0","4","2","60","94002","750000","1"
"0","-1","0","231","0","16","1033","0","12","22003","0","2","22002","0","0","5","2","80","94002","1000000","1"
"0","1","0","232","0","0","1034","0","12","0","0","0","0","0","0","1","0","0","94002","10000","1"
"0","2","0","233","0","4","1034","0","12","22003","0","2","22002","0","0","2","2","20","94002","250000","1"
"0","3","0","234","0","8","1034","0","12","22003","0","2","22002","0","0","3","2","40","94002","500000","1"
"0","4","0","235","0","12","1034","0","12","22003","0","2","22002","0","0","4","2","60","94002","750000","1"
"0","-1","0","236","0","16","1034","0","12","22003","0","2","22002","0","0","5","2","80","94002","1000000","1"
"0","1","0","237","0","0","1035","0","12","0","0","0","0","0","0","1","0","0","94002","10000","1"
"0","2","0","238","0","4","1035","0","12","22003","0","2","22002","0","0","2","2","20","94002","250000","1"
"0","3","0","239","0","8","1035","0","12","22003","0","2","22002","0","0","3","2","40","94002","500000","1"
"0","4","0","240","0","12","1035","0","12","22003","0","2","22002","0","0","4","2","60","94002","750000","1"
"0","-1","0","241","0","16","1035","0","12","22003","0","2","22002","0","0","5","2","80","94002","1000000","1"
"0","1","0","242","0","0","1036","0","12","0","0","0","0","0","0","1","0","0","94002","10000","1"
"0","2","0","243","0","4","1036","0","12","22003","0","2","22002","0","0","2","2","20","94002","250000","1"
"0","3","0","244","0","8","1036","0","12","22003","0","2","22002","0","0","3","2","40","94002","500000","1"
"0","4","0","245","0","12","1036","0","12","22003","0","2","22002","0","0","4","2","60","94002","750000","1"
"0","-1","0","246","0","16","1036","0","12","22003","0","2","22002","0","0","5","2","80","94002","1000000","1"
"0","1","0","247","0","0","1037","0","12","0","0","0","0","0","0","1","0","0","94002","10000","1"
"0","2","0","248","0","4","1037","0","12","22003","0","2","22002","0","0","2","2","20","94002","250000","1"
"0","3","0","249","0","8","1037","0","12","22003","0","2","22002","0","0","3","2","40","94002","500000","1"
"0","4","0","250","0","12","1037","0","12","22003","0","2","22002","0","0","4","2","60","94002","750000","1"
"0","-1","0","251","0","16","1037","0","12","22003","0","2","22002","0","0","5","2","80","94002","1000000","1"
"0","1","0","252","0","0","1038","0","12","0","0","0","0","0","0","1","0","0","94002","10000","1"
"0","2","0","253","0","4","1038","0","12","22003","0","2","22002","0","0","2","2","20","94002","250000","1"
"0","3","0","254","0","8","1038","0","12","22003","0","2","22002","0","0","3","2","40","94002","500000","1"
"0","4","0","255","0","12","1038","0","12","22003","0","2","22002","0","0","4","2","60","94002","750000","1"
"0","-1","0","256","0","16","1038","0","12","22003","0","2","22002","0","0","5","2","80","94002","1000000","1"
"0","1","0","257","0","0","1039","0","12","0","0","0","0","0","0","1","0","0","94002","10000","1"
"0","2","0","258","0","4","1039","0","12","22003","0","2","22002","0","0","2","2","20","94002","250000","1"
"0","3","0","259","0","8","1039","0","12","22003","0","2","22002","0","0","3","2","40","94002","500000","1"
