a090ec79f37a7bbf4b080a01551eea5d96aed1f511b49e40cfe9a792c239d8ab,e9bea1722fabc08ee2d686bffb2e90492a70f8fa51770a40b86260802ca55cf2,ee7219061ced1deb19cfcddb911c972ccaaa9ed11f0f928dcd98939018b0d5aa,38e1e5fd0eb61021c08d814e514fb787cbe7ee5c4a791049581dbbc79b7cacaf,a5f8e83c6ac94746306a9685330a3cdb1e91079c6637f3a54e0f31e4f0025259,56325b9fd80d3b8bc9a8689cf5b58a2b2d2133ed88616b9db7159d3791084cc5,3b0752654411968cf4a3af6cac4f7bb13d13c84c86104d921af14564a7c9e40c,a597b854a956277e17e14267a97d8fda07bc82360b9c81e6428c5d31e1d2d462,90febae17313fa552a790a9e8402adcb436524ef92afaa120fcc13ec396716df,aa411f0656fe69396dc5b868b9659caf376e10a5c4c7b11fcbd624fab68f10d9,e761f758d97f6942e018794017b75997a38a038e612138eeafc1023070709893,a36d36f4dc52e55fb4f703e020ed6ee908b94caea3be42ec8ad1e33c81236988,daa29b577591700f859abb165a7db4863349349fe7c2f8eae8c799e006c74d81,3545cd55d7d3bf0c858fc66a5d2828d98d694555d67af645b66ffb325b2e464b,09e933bd1b3f77769d5ed3e970b93e347c455a93f0973889eb28261064518b04,ece9c6d717b1d42e4ad8885eec0dac5452108ff34f61cb67adda6a2f7289f902,1ec3d728bf7d9e9606486965d4d4b16dd2cfe6528abd9b239b3d7e5716a22c50,645bb8b43f1211e6db5ecd7da732d94e879b052893e30659f034eadda129d48e,9c7bf02274dc9eeb4f900718e228bd31b21d19613f3673765fb568a3e6e74245,e2fe4ad763ef413ea700962f8ccfb8d21d5c81d083e6fd5222c6e2203b350054,321b5ac87b6e813e1d4236fe5af0dfbba643c3e49e87a86b50ab257639638d69,b1e97013ecd2efaa6dd1748e008a8d7a97b855e8a281a86cd8cac1f283c39380,04f9630c8f3c15d4e487842a07853b72e36bb46e64694e1bbf82e207a8aa439d,3d16ed223b21cc7cbb421713d6f60c1be01c3ce7a6faf96962a30ee74351a810,f8f680f4861d45eefaada2b9c7efc2abcb7687f5531907040b2fe63ae2f4b98b,64decd56480a06a19f7874445933c66f41ad15fb199156d298e9899594a4fab8,af0f19cc61ff20fcaed7df4abb6b48f0c0687d250199f1a2a72e8eac50f46575,ba531d7903bb8efc0f02c6ae23ab6ea607fa83958b6eb4466db64edb07a58380,e24dcc0ed549e53bc8840656fd0b9f2ada5e6041fd10528d59eb208ba8d294fa,0f0916080fa3e0e4ca8f7c2eab906ebc5e487ed7f3f4cd6827df990fff1a8020,036e93fceed800b34dd794e893d89fe29257c7d7474c1dd35bbe9679864f4cce,a1b8a2d1a1a314c368a0206bcdc7a09d7f3df39b4e4ea4b933d75783be5ccc6f,7f710b3e802a49540f4cfbcf6db89bd324bdf32c171a2e1fce4f35dbdc5a9c30,09a82e272620434c8b9020d3fff4eae051aaefc20389041e744ae8bbd86b572d,c45ed3c05343a147e501814ef6315182d810ac35451c2a3c02322920c559e5c2,d4adce05ecd401f4454ae3bdc9b7569d7b100cce964848daf4f7c9b18151942d,bf5884c38dd444447e98c53fbb31b42bb8d21b4b89dbba41c7f9ccf81ec585bc,c9d24e5514333d1395bcd9df892eb44e361a1af40c23fd63cb79bd3b16cf35d3,08a66b0b3495416f8bb18bbd159cb50d09446ea0f446a7f72796c4d735ebb149,078cb4c36e0f8266f0305bdebd4b3341126825221c1a9f4dfcdcd8c2e10f62d9,965ac78a160c7c6767b7d02d0f05bfad6d0a5f87745fc54b59238127dbb66540,f46f46eaf398377e7e28562942e8b2f38ae451e58bde06657ce286d968492a59,16ba27f6402197ab1c0d32efbea3dca438835ac2b375666f64997a06e959c65c,459a7364a4b8df0cca28c812bb945c6adc545a47e6c58d9686b5cc100d26e5f5
"0","315160","0","0","252000","2600","2600","0","0","0","0","2600","0","0","522","0","0","0","2600","360","0","0","0","0","2996","0","2600","2600","0","0","0","200000001","0","0","0","39","783","0","1","多倫多獸","0","0","0","770110601"
"0","297783","0","0","251000","2600","2600","0","0","0","0","2600","0","0","522","0","0","0","2600","360","0","0","0","0","3279","0","2600","2600","0","0","0","200000001","0","0","0","39","1175","0","1","生者劍士像","0","0","0","770110602"
"0","266127","0","0","252200","2600","2600","0","0","0","0","2600","0","0","392","0","0","0","2600","360","0","0","0","0","11639","0","2600","2600","0","0","0","200000001","0","0","0","39","588","0","1","毒牙蜥蜴","0","0","0","770110603"
"0","273898","0","0","253900","2600","2600","0","0","0","0","2600","0","0","327","0","0","0","2600","360","0","0","0","0","11497","0","2600","2600","0","0","0","200000001","0","0","0","39","490","0","1","盜人蛤蟆","0","0","0","770110604"
"0","319632","0","0","252800","2600","2600","0","0","0","0","2600","0","0","653","0","0","0","2600","360","0","0","0","0","2571","0","2600","2600","0","0","0","200000001","0","0","0","39","588","0","1","獸人","0","0","0","770110701"
"0","314854","0","0","251800","2600","2600","0","0","0","0","2600","0","0","522","0","0","0","2600","360","0","0","0","0","3043","0","2600","2600","0","0","0","200000001","0","0","0","39","783","0","1","樹精","0","0","0","770110702"
"0","270117","0","0","253000","2600","2600","0","0","0","0","2600","0","0","392","0","0","0","2600","360","0","0","0","0","11310","0","2600","2600","0","0","0","200000001","0","0","0","39","588","0","1","重鎚巨蟹","0","0","0","770110703"
"0","312943","0","0","254700","2600","2600","0","0","0","0","2600","0","0","392","0","0","0","2600","360","0","0","0","0","0","0","2600","2600","0","0","0","200000001","0","0","0","39","588","26","1","女中音之鳥","0","0","0","770110704"
"0","296797","0","0","251100","2600","2600","0","0","0","0","2600","0","0","653","0","0","0","2600","360","0","0","0","0","2384","0","2600","2600","0","0","0","200000001","0","0","0","39","979","0","1","岩龜暴君","0","0","0","770110801"
"0","299716","0","0","254100","2600","2600","0","0","0","0","2600","0","0","914","0","0","0","2600","360","0","0","0","0","3326","0","2600","2600","0","0","0","200000001","0","0","0","39","588","0","1","寄居蟹騎士","0","0","0","770110802"
"0","266701","0","0","252500","2600","2600","0","0","0","0","2600","0","0","392","0","0","0","2600","360","0","0","0","0","11593","0","2600","2600","0","0","0","200000001","0","0","0","39","588","0","1","火蜥蜴","0","0","0","770110803"
"0","270111","0","0","255900","2600","2600","0","0","0","0","2600","0","0","196","0","0","0","2600","360","0","0","0","0","7562","0","2600","2600","0","0","0","200000001","0","0","0","39","294","0","1","狗頭刺客","0","0","0","770110804"
"0","316994","0","0","251700","2600","2600","0","0","0","0","2600","0","0","522","0","0","0","2600","360","0","0","0","0","2714","0","2600","2600","0","0","0","200000001","0","0","0","39","783","0","1","冰雪角鹿","0","0","0","770110901"
"0","271251","0","0","252600","2600","2600","0","0","0","0","2600","0","0","392","0","0","0","2600","360","0","0","9809","0","0","0","2600","2600","0","0","0","200000001","0","0","0","39","588","0","1","軟泥怪","0","0","0","770110902"
"0","260810","0","0","254400","2600","2600","0","0","0","0","2600","0","0","392","0","0","0","2600","360","0","0","0","0","12062","0","2600","2600","0","0","0","200000001","0","0","0","39","588","0","1","歡呼半獸人","0","0","0","770110903"
"0","263803","0","0","257600","2600","2600","0","0","0","0","2600","0","0","392","0","0","0","2600","360","0","0","0","0","228","0","2600","2600","0","0","0","200000001","0","0","0","39","588","26","1","氣球鳥","0","0","0","770110904"
"0","297783","0","0","251000","2600","2600","0","0","0","0","2600","0","0","522","0","0","0","2600","360","0","0","0","0","3279","0","2600","2600","0","0","0","200000001","0","0","0","39","1175","0","1","生者劍士像","0","0","0","770111001"
"0","312677","0","0","250100","2600","2600","0","0","0","0","2600","0","0","522","0","0","0","2600","360","0","0","0","0","3810","0","2600","2600","0","0","0","200000001","0","0","0","39","783","0","1","棘刺蟹","0","0","0","770111002"
"0","263803","0","0","253600","2600","2600","0","0","0","0","2600","0","0","392","0","0","0","2600","360","0","0","0","0","11090","0","2600","2600","0","0","0","200000001","0","0","0","39","588","0","1","天使鏢魚","0","0","0","770111003"
"0","257071","0","0","257000","2600","2600","0","0","0","0","2600","0","0","196","0","0","0","2600","360","0","0","0","0","7868","0","2600","2600","0","0","0","200000001","0","0","0","39","294","0","1","鑽頭鼴鼠","0","0","0","770111004"
"0","326481","0","0","252900","2600","2600","0","0","0","0","2600","0","0","392","0","0","0","2600","360","0","0","0","0","2620","0","2600","2600","0","0","0","200000001","0","0","0","39","979","0","1","高等獸人","0","0","0","770111101"
"0","317295","0","0","251600","2600","2600","0","0","0","0","2600","0","0","522","0","0","0","2600","360","0","0","0","0","2667","0","2600","2600","0","0","0","200000001","0","0","0","39","783","0","1","狂野角鹿","0","0","0","770111102"
"0","275171","0","0","253300","2600","2600","0","0","0","0","2600","0","0","327","0","0","0","2600","360","0","0","10676","0","0","0","2600","2600","0","0","0","200000001","0","0","0","39","490","0","1","憤怒烏賊","0","0","0","770111103"
"0","252829","0","0","257800","2600","2600","0","0","0","0","2600","0","0","131","0","0","0","2600","360","0","0","0","0","2962","0","2600","2600","0","0","0","200000001","0","0","0","39","196","0","1","癲狂之花","0","0","0","770111104"
"0","314854","0","0","251800","2600","2600","0","0","0","0","2600","0","0","522","0","0","0","2600","360","0","0","0","0","3043","0","2600","2600","0","0","0","200000001","0","0","0","39","783","0","1","樹精","0","0","0","770111201"
"0","323106","0","0","251300","2600","2600","0","0","0","0","2600","0","0","392","0","0","0","2600","360","0","0","0","0","3137","0","2600","2600","0","0","0","200000001","0","0","0","39","979","0","1","叢林護衛","0","0","0","770111202"
"0","272030","0","0","256700","2600","2600","0","0","0","0","2600","0","0","196","0","0","0","2600","360","0","0","0","0","7913","0","2600","2600","0","0","0","200000001","0","0","0","39","294","0","1","流氓水獺","0","0","0","770111203"
"0","279320","0","0","256900","2600","2600","0","0","0","0","2600","0","0","392","0","0","0","2600","360","0","0","52","0","0","0","2600","2600","0","0","0","200000001","0","0","0","39","588","26","1","岩窟蝸牛","0","0","0","770111204"
"0","316994","0","0","251700","2600","2600","0","0","0","0","2600","0","0","522","0","0","0","2600","360","0","0","0","0","2714","0","2600","2600","0","0","0","200000001","0","0","0","39","783","0","1","冰雪角鹿","0","0","0","770111301"
"0","294135","0","0","250400","2600","2600","0","0","0","0","2600","0","0","653","0","0","0","2600","360","0","0","0","0","2807","0","2600","2600","0","0","0","200000001","0","0","0","39","979","0","1","海獅怪","0","0","0","770111302"
"0","291924","0","0","250900","2600","2600","0","0","0","0","2600","0","0","783","0","0","0","2600","360","0","0","0","0","3230","0","2600","2600","0","0","0","200000001","0","0","0","39","783","0","1","生者戰士像","0","0","0","770111303"
"0","273898","0","0","253900","2600","2600","0","0","0","0","2600","0","0","327","0","0","0","2600","360","0","0","0","0","11497","0","2600","2600","0","0","0","200000001","0","0","0","39","490","0","1","盜人蛤蟆","0","0","0","770111304"
"0","151304","0","0","606301","260","260","0","0","1","0","260","1822","0","241","0","0","0","260","360","0","33","0","0","17714","15","260","260","0","0","0","200000001","0","0","0","75","346","2","28","亞里莎的闇影","0","6","0","770111305"
"0","315160","0","0","252000","2600","2600","0","0","0","0","2600","0","0","522","0","0","0","2600","360","0","0","0","0","2996","0","2600","2600","0","0","0","200000001","0","0","0","39","783","0","1","多倫多獸","0","0","0","770111401"
"0","299716","0","0","254100","2600","2600","0","0","0","0","2600","0","0","914","0","0","0","2600","360","0","0","0","0","3326","0","2600","2600","0","0","0","200000001","0","0","0","39","588","0","1","寄居蟹騎士","0","0","0","770111402"
"0","237716","0","0","604503","260","260","0","0","1","0","260","845","0","837","0","6","0","260","360","0","21","0","0","7560","22","260","260","0","0","0","200000001","0","0","0","39","1260","12","28","空花的闇影","0","6","60","770111403"
"0","266701","0","0","252500","2600","2600","0","0","0","0","2600","0","0","392","0","0","0","2600","360","0","0","0","0","11593","0","2600","2600","0","0","0","200000001","0","0","0","39","588","0","1","火蜥蜴","0","0","0","770111404"
"0","260810","0","0","254400","2600","2600","0","0","0","0","2600","0","0","392","0","0","0","2600","360","0","0","0","0","12062","0","2600","2600","0","0","0","200000001","0","0","0","39","588","0","1","歡呼半獸人","0","0","0","770111405"
"0","296797","0","0","251100","2600","2600","0","0","0","0","2600","0","0","653","0","0","0","2600","360","0","0","0","0","2384","0","2600","2600","0","0","0","200000001","0","0","0","39","979","0","1","岩龜暴君","0","0","0","770111501"
"0","325315","0","0","250700","2600","2600","0","0","0","0","2600","0","0","1044","0","0","0","2600","360","0","0","0","0","2478","0","2600","2600","0","0","0","200000001","0","0","0","39","392","0","1","魔像","0","0","0","770111502"
"0","299716","0","0","254100","2600","2600","0","0","0","0","2600","0","0","914","0","0","0","2600","360","0","0","0","0","3326","0","2600","2600","0","0","0","200000001","0","0","0","39","588","0","1","寄居蟹騎士","0","0","0","770111503"
"0","208303","0","0","600301","260","260","0","0","2","0","260","1545","0","444","0","0","0","260","360","0","34","0","0","18347","7","260","260","0","0","0","200000001","0","0","0","48","391","2","28","怜的闇影","0","6","0","770111504"
"0","251141","0","0","255200","2600","2600","0","0","0","0","2600","0","0","327","0","0","0","2600","360","0","0","0","0","13852","0","2600","2600","0","0","0","200000001","0","0","0","39","490","0","1","冰魚","0","0","0","770111505"
"0","315160","0","0","252000","2600","2600","0","0","0","0","2600","0","0","522","0","0","0","2600","360","0","0","0","0","2996","0","2600","2600","0","0","0","200000001","0","0","0","39","783","0","1","多倫多獸","0","0","0","770111601"
"0","312677","0","0","250100","2600","2600","0","0","0","0","2600","0","0","522","0","0","0","2600","360","0","0","0","0","3810","0","2600","2600","0","0","0","200000001","0","0","0","39","783","0","1","棘刺蟹","0","0","0","770111602"
"0","250690","0","0","604701","260","260","0","0","1","0","260","512","0","1029","0","5","0","260","360","0","28","0","0","7623","26","260","260","0","0","0","200000001","0","0","0","39","1161","4","28","純的闇影","0","6","0","770111603"
"0","267240","0","0","256000","2600","2600","0","0","0","0","2600","0","0","196","0","0","0","2600","360","0","0","13359","0","0","0","2600","2600","0","0","0","200000001","0","0","0","39","294","0","1","翼耳兔","0","0","0","770111604"
"0","193959","0","0","259600","2600","2600","0","0","0","0","2600","0","0","131","0","0","0","2600","360","0","0","7449","0","0","0","2600","2600","0","0","0","200000001","0","0","0","39","196","0","1","睿智權杖","0","0","0","770111605"
"0","317295","0","0","251600","2600","2600","0","0","0","0","2600","0","0","522","0","0","0","2600","360","0","0","0","0","2667","0","2600","2600","0","0","0","200000001","0","0","0","39","783","0","1","狂野角鹿","0","0","0","770111701"
"0","315466","0","0","251900","2600","2600","0","0","0","0","2600","0","0","522","0","0","0","2600","360","0","0","0","0","2950","0","2600","2600","0","0","0","200000001","0","0","0","39","783","0","1","擰扭相思樹","0","0","0","770111702"
"0","297783","0","0","251000","2600","2600","0","0","0","0","2600","0","0","522","0","0","0","2600","360","0","0","0","0","3279","0","2600","2600","0","0","0","200000001","0","0","0","39","1175","0","1","生者劍士像","0","0","0","770111703"
"0","159001","0","0","604401","260","260","0","0","1","0","260","0","0","204","0","17","0","260","360","0","22","18855","0","0","0","260","260","0","0","0","200000001","0","0","0","39","287","3","28","伊莉亞的闇影","0","6","2093","770111704"
"0","263262","0","0","256300","2600","2600","0","0","0","0","2600","0","0","196","0","0","0","2600","360","0","0","13525","0","0","0","2600","2600","0","0","0","200000001","0","0","0","39","294","0","1","搗蛋惡魔","0","0","0","770111705"
"0","342239","0","0","250800","2600","2600","0","0","0","0","2600","0","0","261","0","0","0","2600","360","0","0","0","0","2525","0","2600","2600","0","0","0","200000001","0","0","0","39","1566","0","1","青藍魔像","0","0","0","770111801"
"0","316994","0","0","251700","2600","2600","0","0","0","0","2600","0","0","522","0","0","0","2600","360","0","0","0","0","2714","0","2600","2600","0","0","0","200000001","0","0","0","39","783","0","1","冰雪角鹿","0","0","0","770111802"
"0","315783","0","0","253200","2600","2600","0","0","0","0","2600","0","0","522","0","0","0","2600","360","0","0","0","0","2901","0","2600","2600","0","0","0","200000001","0","0","0","39","783","0","1","沙塵野豬","0","0","0","770111803"
"0","254143","0","0","254900","2600","2600","0","0","0","0","2600","0","0","327","0","0","0","2600","360","0","0","11956","0","0","0","2600","2600","0","0","0","200000001","0","0","0","39","490","0","1","洞窟蝙蝠","0","0","0","770111804"
"0","196073","0","0","601401","260","260","0","0","1","0","260","0","0","631","0","21","0","260","360","0","17","11824","0","0","3","260","260","0","0","0","200000001","0","0","0","39","1010","8","28","霞的闇影","0","6","435","770111805"
"0","316087","0","0","253100","2600","2600","0","0","0","0","2600","0","0","522","0","0","0","2600","360","0","0","0","0","2854","0","2600","2600","0","0","0","200000001","0","0","0","39","783","0","1","綠葉野豬","0","0","0","770111901"
"0","297783","0","0","251000","2600","2600","0","0","0","0","2600","0","0","522","0","0","0","2600","360","0","0","0","0","3279","0","2600","2600","0","0","0","200000001","0","0","0","39","1175","0","1","生者劍士像","0","0","0","770111902"
"0","267867","0","0","252300","2600","2600","0","0","0","0","2600","0","0","392","0","0","0","2600","360","0","0","0","0","11497","0","2600","2600","0","0","0","200000001","0","0","0","39","588","0","1","岩石蜥蜴","0","0","0","770111903"
"0","263803","0","0","253600","2600","2600","0","0","0","0","2600","0","0","392","0","0","0","2600","360","0","0","0","0","11090","0","2600","2600","0","0","0","200000001","0","0","0","39","588","0","1","天使鏢魚","0","0","0","770111904"
"0","217677","0","0","605901","260","260","0","0","2","0","260","214","0","949","0","4","0","260","360","0","28","0","0","11335","48","260","260","0","0","0","200000001","0","0","0","39","904","82","28","可可蘿的闇影","0","6","0","770111905"
"0","342239","0","0","250800","2600","2600","0","0","0","0","2600","0","0","261","0","0","0","2600","360","0","0","0","0","2525","0","2600","2600","0","0","0","200000001","0","0","0","39","1566","0","1","青藍魔像","0","0","0","770112001"
"0","317295","0","0","251600","2600","2600","0","0","0","0","2600","0","0","522","0","0","0","2600","360","0","0","0","0","2667","0","2600","2600","0","0","0","200000001","0","0","0","39","783","0","1","狂野角鹿","0","0","0","770112002"
"0","323106","0","0","251300","2600","2600","0","0","0","0","2600","0","0","392","0","0","0","2600","360","0","0","0","0","3137","0","2600","2600","0","0","0","200000001","0","0","0","39","979","0","1","叢林護衛","0","0","0","770112003"
"0","259199","0","0","257200","2600","2600","0","0","0","0","2600","0","0","196","0","0","0","2600","360","0","0","0","0","11604","0","2600","2600","0","0","0","200000001","0","0","0","39","294","0","1","毒莢花","0","0","0","770112004"
"0","175245","0","0","604001","260","260","0","0","1","0","260","1004","0","553","0","2","0","260","360","0","27","0","0","14869","34","260","260","0","0","0","200000001","0","0","0","67","558","3","28","碧的闇影","0","6","0","770112005"
"0","342239","0","0","250800","2600","2600","0","0","0","0","2600","0","0","261","0","0","0","2600","360","0","0","0","0","2525","0","2600","2600","0","0","0","200000001","0","0","0","39","1566","0","1","青藍魔像","0","0","0","770112101"
"0","315466","0","0","251900","2600","2600","0","0","0","0","2600","0","0","522","0","0","0","2600","360","0","0","0","0","2950","0","2600","2600","0","0","0","200000001","0","0","0","39","783","0","1","擰扭相思樹","0","0","0","770112102"
"0","314854","0","0","251800","2600","2600","0","0","0","0","2600","0","0","522","0","0","0","2600","360","0","0","0","0","3043","0","2600","2600","0","0","0","200000001","0","0","0","39","783","0","1","樹精","0","0","0","770112103"
"0","242747","0","0","250200","2600","2600","0","0","0","0","2600","0","0","653","0","0","0","2600","360","0","0","0","0","11544","0","2600","2600","0","0","0","200000001","0","0","0","39","588","0","1","石蜥","0","0","0","770112104"
"0","219396","0","0","605501","260","260","0","0","1","0","260","196","0","1196","0","4","0","260","360","0","29","0","0","9586","41","260","260","0","0","0","200000001","0","0","0","39","867","4","28","步未的闇影","0","6","0","770112105"
"0","316087","0","0","253100","2600","2600","0","0","0","0","2600","0","0","522","0","0","0","2600","360","0","0","0","0","2854","0","2600","2600","0","0","0","200000001","0","0","0","39","783","0","1","綠葉野豬","0","0","0","770112201"
"0","316267","0","0","251200","2600","2600","0","0","0","0","2600","0","0","653","0","0","0","2600","360","0","0","0","0","3090","0","2600","2600","0","0","0","200000001","0","0","0","39","588","0","1","哥布林護衛","0","0","0","770112202"
"0","250452","0","0","604903","260","260","0","0","2","0","260","515","0","1379","0","5","0","260","360","0","28","0","0","8552","30","260","260","0","0","0","200000001","0","0","0","39","943","8","28","靜流的闇影","0","6","0","770112203"
"0","267240","0","0","256000","2600","2600","0","0","0","0","2600","0","0","196","0","0","0","2600","360","0","0","13359","0","0","0","2600","2600","0","0","0","200000001","0","0","0","39","294","0","1","翼耳兔","0","0","0","770112204"
