cab6a4444abc2e6086bf131e9fe5eb0f196a565375a5b6ad2e76598ed9618d5c,7fccc2f22fc925efdd66c480f421387716e1f35d1a3f557bacccb9388b99adf3,17363044d06f06016aa98cfba83b81bfe572eea49f504d99479e4e807bde52ef,f5d919f52cd32b53fa47ba1f060f4aaebd101966b27fe8ebc93f52b4008c477c,433d4280fd85af2854bf94173ff3c92b6b35d9d125f107739c6453f0debce3da,1ae5fc67b8634ce47353823372b5f48bb8a1c7816506a56f90c78bacffb87c11,0a888f57b27f05f88fded5f1a0094ec2dfce3d4d4e9f2c1274e5ba9edc96d4ff,70d881637dac0cceb626e902a926e743c5a67b1785b77a108b8fac2c1401f663,7dd29ac95a6ba4417f8e2a059a5fbd65896fc5df2ce7c91b5e5c8b3f43a1c260,43c9ca4f328b51f2f046591071f4ffc3aa523a82f3a9f6a0b5c40dd6e1f4bfd5,d2c86c8f24144c11772df8a2966ea8eb355dc85952a8893add2de45127324438,5fc8b17de9e5f34c722613e3f98f4c910f40e6cb0a61d384a17465a186110f64,2701c3b7e81b7c9e0488c3508b91f02c2fbdf07656b2b9fb8ee041c1ac905ab9,33953a3074c88491183309d7e69a9a172c3d6dffab7e6f3a620f6e8fa1b3c272,9f316d80eefd9762a0b81a31fbf6f7358186087731c8b1688055d0b72eca0f82,9e1ba024346d20a31a7e7a952633f246c33da9a59f3766c503e01c47bfe0b071,6aee92a3a9bc089d2c6e9ef60d116b3a2eb6e22716c4bfe699e9231b58156bbe,3c3b96441ed947548b9c28e3ee9a8da716c862724bc69d1d35936cd930f01d27
"0","0","52","12300","0","0","0","0","0","8","30","0","0","91002","0","0","0","12300"
"0","0","53","12400","0","0","0","0","0","8","30","0","0","91002","0","0","0","12400"
"0","0","54","12500","0","0","0","0","0","8","30","0","0","91002","0","0","0","12500"
"0","0","55","12600","0","0","0","0","0","8","30","0","0","91002","0","0","0","12600"
"0","0","56","12700","0","0","0","0","0","8","30","0","0","91002","0","0","0","12700"
"0","0","57","12800","0","0","0","0","0","8","30","0","0","91002","0","0","0","12800"
"0","0","58","12900","0","0","0","0","0","8","30","0","0","91002","0","0","0","12900"
"0","0","59","13000","0","0","0","0","0","8","30","0","0","91002","0","0","0","13000"
"0","0","60","13100","0","0","0","0","0","8","30","0","0","91002","0","0","0","13100"
"0","0","61","13200","0","0","0","0","0","8","30","0","0","91002","0","0","0","13200"
"0","0","62","13300","0","0","0","0","0","8","30","0","0","91002","0","0","0","13300"
"0","0","63","13400","0","0","0","0","0","8","30","0","0","91002","0","0","0","13400"
"0","0","64","13500","0","0","0","0","0","8","30","0","0","91002","0","0","0","13500"
"0","0","65","13600","0","0","0","0","0","8","30","0","0","91002","0","0","0","13600"
"0","0","66","13700","0","0","0","0","0","8","30","0","0","91002","0","0","0","13700"
"0","0","67","13800","0","0","0","0","0","8","30","0","0","91002","0","0","0","13800"
"0","0","68","13900","0","0","0","0","0","8","30","0","0","91002","0","0","0","13900"
"0","0","69","14000","0","0","0","0","0","8","30","0","0","91002","0","0","0","14000"
"0","0","70","14100","0","0","0","0","0","8","30","0","0","91002","0","0","0","14100"
"0","0","71","14200","0","0","0","0","0","8","30","0","0","91002","0","0","0","14200"
"0","0","72","14300","0","0","0","0","0","8","30","0","0","91002","0","0","0","14300"
"0","0","73","14400","0","0","0","0","0","8","30","0","0","91002","0","0","0","14400"
"0","0","74","14500","0","0","0","0","0","8","30","0","0","91002","0","0","0","14500"
"0","0","75","14600","0","0","0","0","0","8","30","0","0","91002","0","0","0","14600"
"0","0","76","14700","0","0","0","0","0","8","30","0","0","91002","0","0","0","14700"
"0","0","77","14800","0","0","0","0","0","8","30","0","0","91002","0","0","0","14800"
"0","0","78","14900","0","0","0","0","0","8","30","0","0","91002","0","0","0","14900"
"0","0","79","15000","0","0","0","0","0","8","30","0","0","91002","0","0","0","15000"
