tbl,idx,stat
"dear_story_data","dear_story_data_0_value","9 1"
"2050001_05","","73"
"tower_quest_balance_version","","521"
"ttk_weapon","ttk_weapon_0_ttk_score","4 1"
"music_list","","130"
"nyx_drama_data","","10"
"login_bonus_message_data","login_bonus_message_data_0_login_bonus_id","118 40"
"skill_action","","4080"
"2040001_09","","163"
"event_enemy_reward_group","","128"
"hatsune_quest_condition","hatsune_quest_condition_0_event_id","820 20"
"grand_arena_defence_reward","","1"
"room_emotion_icon","","18"
"quest_annihilation","sqlite_autoindex_quest_annihilation_1","1 1 1"
"2050001_12","","63"
"2040001_04","","15"
"dungeon_quest_data","","42"
"room_chat_formation","","5"
"rarity_6_quest_data","rarity_6_quest_data_0_rarity_6_quest_id","13 1"
"2050001_01","","29"
"srt_panel","srt_panel_0_panel_id","505 4"
"tower_wave_group_data","","451"
"hatsune_present","hatsune_present_0_event_id","4 1"
"clan_battle_boss_damage_rank","clan_battle_boss_damage_rank_0_damage_rank_id","160 4"
"clan_battle_boss_damage_rank","sqlite_autoindex_clan_battle_boss_damage_rank_1","160 4 1 1"
"chara_identity","","115"
"wave_group_data","","2666"
"2030001_01","","27"
"uek_mission","","16"
"grand_arena_max_rank_reward","","79"
"training_quest_data","","18"
"2050001_13","","72"
"2040001_05","","103"
"arcade_list","","5"
"emblem_data","","460"
"tower_quest_data","tower_quest_data_0_floor_num","410 1"
"uek_boss","uek_boss_0_enemy_id","4 1"
"goldset_data","","70"
"event_story_data","event_story_data_0_value","27 1"
"quest_data","","601"
"2020001_09","","127"
"hatsune_diary_setting","","1"
"room_setup","","342"
"campaign_mission_schedule","","1"
"2020001_06","","121"
"2060001_02","","82"
"kaiser_special_battle","","3"
"hatsune_emblem_mission","hatsune_emblem_mission_0_event_id","64 5"
"shiori_boss_condition","","9"
"clan_battle_period_rank_reward","","338"
"tower_story_data","","11"
"story_data","","157"
"campaign_mission_data","campaign_mission_data_0_campaign_id_1_type","16 16 8"
"campaign_mission_data","campaign_mission_data_0_campaign_id","16 16"
"2040001_08","","145"
"ttk_score","","4"
"sekai_unlock_story_condition","","5"
"campaign_freegacha_data","","23"
"birthday_login_bonus_data","","9"
"campaign_mission_category","campaign_mission_category_0_campaign_id_1_type","2 2 1"
"campaign_mission_reward_data","campaign_mission_reward_data_0_campaign_mission_reward_id","12 2"
"2100001_03","","99"
"hatsune_item","","41"
"glossary_detail","","81"
"sd_navi_comment","","7"
"worldmap","","3"
"banner","","93"
"2020001_11","","127"
"2010001_03","","2"
"hatsune_quiz_condition","hatsune_quiz_condition_0_event_id_1_quiz_id","12 6 2"
"room_release_data","","3"
"unit_promotion","unit_promotion_0_unit_id","2209 17"
"unit_promotion","sqlite_autoindex_unit_promotion_1","2209 17 1"
"skip_boss_data","","62"
"character_love_rankup_text","","42"
"2060012_06","","109"
"emblem_mission_reward_data","emblem_mission_reward_data_0_reward_id","542 2"
"emblem_mission_reward_data","emblem_mission_reward_data_0_mission_reward_id","542 2"
"hatsune_quiz","hatsune_quiz_0_event_id","8 4"
"hatsune_multi_route_parameter","hatsune_multi_route_parameter_0_type","15 4"
"hatsune_multi_route_parameter","hatsune_multi_route_parameter_0_quest_id","15 2"
"unit_profile","","117"
"chara_to_unit","","131"
"tips","","75"
"2040001_06","","109"
"event_boss_treasure_content","","700"
"goldset_data_2","","70"
"detect_status","","178"
"pct_combo_coefficient","","6"
"chara_fortune_scenario","","48"
"combined_result_motion","","1"
"equipment_enhance_rate","","288"
"2040001_11","","144"
"2030001_03","","96"
"space_schedule","","1"
"tower_quest_fix_reward_group","","437"
"sekai_top_story_data","sekai_top_story_data_0_sekai_id","4 4"
"actual_unit_background","","107"
"login_bonus_data","","12"
"story_character_mask","","453"
"skill_data","","1810"
"item_data","","235"
"2050001_10","","72"
"2040001_02","","71"
"arena_daily_rank_reward","","40"
"unique_equipment_enhance_data","sqlite_autoindex_unique_equipment_enhance_data_1","159 159 1"
"stationary_mission_data","","902"
"2050001_02","","30"
"hatsune_quest","hatsune_quest_0_event_id","820 20"
"sekai_schedule","","2"
"clan_battle_boss_fix_reward","","40"
"enemy_enable_voice","","49"
"2050001_06","","73"
"srt_reward","","1"
"tower_schedule","tower_schedule_0_opening_story_id","20 2"
"hatsune_relay_data","","48"
"gacha_data","","244"
"room_item_detail","room_item_detail_0_lvup_trigger_type_2_1_lvup_trigger_id_2","472 472 472"
"room_item_detail","room_item_detail_0_lvup_trigger_type_1_lvup_trigger_id","472 236 236"
"room_item_detail","sqlite_autoindex_room_item_detail_1","472 2 1"
"2060012_07","","127"
"shiori_description","shiori_description_0_type","3 1"
"hatsune_quest_area","hatsune_quest_area_0_event_id","96 3"
"login_bonus_detail","login_bonus_detail_0_login_bonus_id_1_count","95 10 2"
"unit_introduction","unit_introduction_0_gacha_id","74 2"
"content_map_data","","4"
"quest_condition_data","","601"
"equipment_data","","539"
"2060012_01","","85"
"2030001_06","","103"
"arcade_story_list","arcade_story_list_0_arcade_id","13 5"
"kaiser_schedule","","1"
"pct_system","","1"
"pct_reward","pct_reward_0_pct_point_type","1 1"
"clan_battle_period_lap_reward","","196"
"clan_battle_odds_data","clan_battle_odds_data_0_odds_group_id","22 5"
"clan_battle_odds_data","sqlite_autoindex_clan_battle_odds_data_1","22 5 1 1"
"clan_battle_period","clan_battle_period_0_clan_battle_id","26 1"
"clan_battle_period","sqlite_autoindex_clan_battle_period_1","26 1 1"
"room_character_skin_color","","129"
"quest_defeat_notice","","6"
"profile_frame","","11"
"2040001_10","","154"
"2030001_02","","27"
"ttk_reward","ttk_reward_0_ttk_score","15 1"
"ttk_drama","ttk_drama_0_drama_id","62 11"
"kmk_reward","","1"
"minigame","minigame_0_event_id","5 1"
"shiori_quest_area","shiori_quest_area_0_event_id","6 2"
"room_chat_info","","25"
"unit_skill_data","","800"
"skip_monster_data","","1546"
"experience_unit","","164"
"reward_collect_guide","","426"
"2060012_05","","103"
"gacha_info","","247"
"quest_reward_data","","1818"
"mission_reward_data","mission_reward_data_0_mission_reward_id","215 2"
"chara_e_ticket_data","chara_e_ticket_data_0_jewel_store_id","1 1"
"nyx_story_script","nyx_story_script_0_story_id","727 67"
"event_series_wave_group_data","","4518"
"equipment_donation","","9"
"arena_max_season_rank_reward","","118"
"unit_mypage_pos","","36"
"tower_story_detail","","66"
"story_detail","","1019"
"enemy_m_parts","","42"
"resist_data","","35"
"2050001_04","","7"
"music_content","","130"
"shiori_enemy_parameter","","7136"
"clan_battle_s_boss_fix_reward","","158"
"arena_max_rank_reward","","79"
"story_quest_data","","14"
"enemy_reward_data","","2198"
"2010001_04","","5"
"detect_time","","3217"
"ttk_story_script","ttk_story_script_0_story_id","215 43"
"pct_system_fruits","","1"
"birthday_login_bonus_detail","birthday_login_bonus_detail_0_login_bonus_id","9 1"
"skill_cost","","163"
"season_pack","season_pack_0_mission_id","25 4"
"unique_equipment_data","","79"
"event_enemy_parameter","","3764"
"shiori_quest","shiori_quest_0_drop_reward_id","60 9"
"shiori_quest","shiori_quest_0_event_id","60 20"
"hatsune_stationary_mission_data","hatsune_stationary_mission_data_0_event_id","1289 32"
"shop_static_price_group","","6"
"sekai_add_times_data","","12"
"clan_invite_level_group","","32"
"room_chat_scenario","room_chat_scenario_0_id","274 11"
"room_chat_scenario","sqlite_autoindex_room_chat_scenario_1","274 11 1"
"unit_background","","116"
"2020001_02","","56"
"2030001_10","","93"
"gacha_url","sqlite_autoindex_gacha_url_2","358 1"
"gacha_url","sqlite_autoindex_gacha_url_1","358 1"
"srt_action","sqlite_autoindex_srt_action_1","41 1"
"srt_top_talk","srt_top_talk_0_talk_id","45 2"
"hatsune_map_event","hatsune_map_event_0_target_event_id","102 9"
"hatsune_mission_reward_data","hatsune_mission_reward_data_0_mission_reward_id","2519 2"
"unit_enemy_data","","702"
"visual_customize","","7"
"experience_team","","164"
"ttk_navi_comment","","13"
"kmk_navi_comment","","11"
"equipment_enhance_data","sqlite_autoindex_equipment_enhance_data_1","14 4 1"
"2030001_05","","85"
"dear_chara","dear_chara_0_event_id","25 3"
"dear_chara","sqlite_autoindex_dear_chara_1","25 3 1"
"event_boss_treasure_box","","142"
"event_story_seq","","228"
"unique_equipment_enhance_rate","","79"
"hatsune_diary_script","hatsune_diary_script_0_diary_id","427 31"
"hatsune_boss_condition","","159"
"unit_attack_pattern","","978"
"event_story_detail","event_story_detail_0_story_group_id","220 9"
"specialfes_banner","","3"
"2010001_01","","2"
"quest_odds_data","sqlite_autoindex_quest_odds_data_1","2 1 1 1"
"srt_score","","3"
"uek_spine_anim_link","uek_spine_anim_link_0_anim_num","50 13"
"shiori_boss","shiori_boss_0_wave_group_id_1","9 1"
"shiori_boss","shiori_boss_0_event_id_1_difficulty","9 3 1"
"shiori_boss","shiori_boss_0_event_id","9 3"
"hatsune_quiz_reward","","8"
"hatsune_daily_mission_data","","81"
"hatsune_schedule","hatsune_schedule_0_series_event_id","41 21"
"content_release_data","","29"
"hatsune_special_mission_data","","171"
"room_character_personality","","133"
"room_change","","1"
"position_setting","","1"
"chara_story_status","","635"
"bg_data","sqlite_autoindex_bg_data_1","141 1"
"hatsune_diary_letter_script","hatsune_diary_letter_script_0_diary_id","151 51"
"hatsune_special_battle","hatsune_special_battle_0_wave_group_id","66 1"
"hatsune_special_battle","hatsune_special_battle_0_event_id","66 3"
"hatsune_special_battle","sqlite_autoindex_hatsune_special_battle_1","66 3 1"
"event_introduction","event_introduction_0_event_id","44 1"
"unlock_skill_data","","4"
"quest_area_data","","77"
"ailment_data","","29"
"return_specialfes_banner","","1"
"event_bg_data","","1"
"2040001_01","","53"
"space_top_data","space_top_data_0_story_id","8 2"
"space_top_data","space_top_data_0_space_id","8 8"
"nyx_drama_script","nyx_drama_script_0_drama_id","735 74"
"campaign_freegacha_sp","","1"
"equipment_craft","","251"
"2030001_04","","7"
"kaiser_extermination_reward","","4"
"uek_drama","uek_drama_0_drama_id","379 10"
"hatsune_special_boss_ticket_count","","1"
"goldset_data_teamlevel","","163"
"clan_battle_2_boss_data","","130"
"login_bonus_adv","login_bonus_adv_0_login_bonus_id","10 3"
"unit_unique_equip","","79"
"unit_data","","152"
"notif_data","notif_data_0_unit_id","677 6"
"notif_data","sqlite_autoindex_notif_data_1","677 6 1"
"detect_taken_dps","","720"
"event_revival_wave_group_data","","4518"
"unlock_unit_condition","","113"
"myprofile_content","","19"
"2050001_11","","90"
"2040001_03","","63"
"clanprofile_content","","30"
"2100001_01","","6"
"arena_defence_reward","","1"
"love_chara","","12"
"2030001_08","","91"
"2060012_03","","97"
"daily_mission_data","","39"
"unique_equipment_craft","","79"
"2050001_07","","73"
"hatsune_emblem_mission_reward","hatsune_emblem_mission_reward_0_reward_id","121 2"
"hatsune_emblem_mission_reward","hatsune_emblem_mission_reward_0_mission_reward_id","121 2"
"tower_enemy_parameter","","2211"
"hatsune_boss","hatsune_boss_0_wave_group_id_1","159 2"
"hatsune_boss","hatsune_boss_0_event_id_1_difficulty","159 4 1"
"hatsune_boss","hatsune_boss_0_event_id","159 4"
"gift_message","","133"
"enemy_parameter","","5756"
"unique_equipment_rankup","unique_equipment_rankup_0_equip_id","632 8"
"unique_equipment_rankup","sqlite_autoindex_unique_equipment_rankup_1","632 8 1"
