comment_id,where_type,character_id,face_type,character_name,description,voice_id,start_time,end_time,pos_x,pos_y,change_face_time,change_face_type,event_id
"24011","24","192501","1","","ชนะแล้วนะ! ","502","2022/12/01 12:00:00","2030/12/17 14:59:59","0","0","0","1","10046"
"24012","24","192501","1","","สวย! ","503","2022/12/01 12:00:00","2030/12/17 14:59:59","0","0","0","1","10046"
"24013","24","113501","6","มิซาโตะ","ตายจริง~หรือว่าชนะไปซะแล้ว\nเหรอจ๊ะ? อาจเป็นเพราะ\nได้เห็นทุกคนซ้อมกันมาก็ได้เนอะ","111","2022/12/01 12:00:00","2030/12/17 14:59:59","0","0","5.33","2","10046"
"24014","24","113501","1","มิซาโตะ","เพราะอยากเป็นแรงให้ทุกคน\nครูเองก็เลยลองพยายามดูล่ะ~!\nเหมือนจะปาได้ดีอยู่นะ ดีใจจัง~!","112","2022/12/01 12:00:00","2030/12/17 14:59:59","0","0","6.85","2","10046"
"24015","24","113501","1","มิซาโตะ","ขอบคุณที่ซ้อมกันจนเหนื่อยนะจ๊ะ~!\nครูเองก็ดีใจที่ได้เป็นแรงให้เธอนะ~♪\nแล้วมาพยายามด้วยกันต่อเนอะ~!","113","2022/12/01 12:00:00","2030/12/17 14:59:59","0","0","3","2","10046"
"24016","24","192401","1","ไดจิ","เหมือนจะยังซ้อมกันมาไม่พอสินะ\nยังไม่ได้ปาแบบเอาจริงเลยด้วยซ้ำนะ\nเอ้า มาลองอีกรอบ!","611","2022/12/01 12:00:00","2030/12/17 14:59:59","0","0","6.11","2","10046"
"24017","24","192401","1","ไดจิ","เฮอะ ผลลัพธ์มันก็ต้องออกมาแบบนี้แหละ\nบอลของฉันน่ะ ไม่มีใครตีโดนหรอก! ถ้า\nอยากลองอีกล่ะก็จะอีกกี่ลูกก็จะปาให้เอง!","612","2022/12/01 12:00:00","2030/12/17 14:59:59","0","0","6.75","2","10046"
"24018","24","192401","2","ไดจิ","โย้ชช่า! \nขอขนไฟฮึดนี่ไปสู่ระดับประเทศล่ะนะ!\nจะทำให้ตีวืดเรียงคนเลย!","613","2022/12/01 12:00:00","2030/12/17 14:59:59","0","0","0","2","10046"
"24019","24","113401","2","ฮาสึเนะ","ชะแว้บ☆ ฮาสึเนะจังชนะใสจ้า~!\nเพื่อให้ทุกคนเก่งกันมากขึ้นไปอีก\nฉันเองก็ต้องพยายามให้มากขึ้นแล้วนะ!","211","2022/12/01 12:00:00","2030/12/17 14:59:59","0","0","4.52","1","10046"
"24020","24","113401","2","ฮาสึเนะ","สำเร็จแล้ว! ฉันชนะล่ะ!\nจะเชียร์ลีดเดอร์ หรือจะพิชเชอร์\nก็ไว้ใจฮาสึเนะจังได้เลย!","212","2022/12/01 12:00:00","2030/12/17 14:59:59","0","0","3.89","1","10046"
"24021","24","113401","1","ฮาสึเนะ","ดีล่ะ~ ถ้าแบบนี้ล่ะก็ต้องพยายาม...\nถึงจะว่างั้น แต่พอใช้พลัง\nเหนือธรรมชาติแล้ว...ก็ง่วงขึ้นมา...ฟี้...","213","2022/12/01 12:00:00","2030/12/17 14:59:59","0","0","13.49","2","10046"
"24022","24","106501","1","คายะ","เป็นการแข่งที่ดีเลยนะ! \nเผลอน๊อตหลุด\nปาบอลแบบเอาจริงไปซะได้ ","311","2022/12/01 12:00:00","2030/12/17 14:59:59","0","0","3.17","2","10046"
"24023","24","106501","1","คายะ","เป็นไง? บอลของฉันคนนี้เร่าร้อนได้ที่\nเลยใช่มั้ยล่ะ! แต่ก็นะ ความใจสู้\nของพวกแกเอง ก็เอาเรื่องไม่เบาเลยนะ","312","2022/12/01 12:00:00","2030/12/17 14:59:59","0","0","4.42","2","10046"
"24024","24","106501","6","คายะ","อะไรกัน จบแล้วเหรอ?\nทางนี้ยังไม่ทันได้ปาบอลสักเท่าไหร่เลย\nมาแข่งกันอีกทีเหอะ!","313","2022/12/01 12:00:00","2030/12/17 14:59:59","0","0","2.89","1","10046"
"24025","24","102301","4","อายาเนะ","อีกแค่นิดเดียวเอง~!\nครั้งต่อไปฉันกับปูคิจิ\nจะชนะให้ดูเอง!","421","2022/12/01 12:00:00","2030/12/17 14:59:59","0","0","3.71","3","10046"
"24026","24","192201","2","อาซาฮิ","เป็นการแข่งขันที่ดีเนอะ! แต่ว่า\nเจ็บใจชะมัดเลย... ต้องซ้อมให้หนัก\nแล้วคราวหน้าต้องชนะให้ได้!","721","2022/12/01 12:00:00","2030/12/17 14:59:59","0","0","5.1","1","10046"
"24027","24","192301","1","สมาชิก3","ชิ...อีกแค่ก้าวเดียวเองแท้ๆ \nครั้งต่อไปต้องชนะให้ได้\nเตรียมตัวไว้ได้เลย","821","2022/12/01 12:00:00","2030/12/17 14:59:59","0","0","4.34","3","10046"
"24028","24","192501","1","","เป็นการแข่งขันที่ดีเนอะ\nไว้มาเล่นกันอีกนะ","521","2022/12/01 12:00:00","2030/12/17 14:59:59","0","0","0","1","10046"
"24029","24","113501","1","มิซาโตะ","เล่นกันได้ดีมากจ้ะ~♪ เห็นทุกคน\nพยายามแบบนี้ ครูเองก็ดีใจ\nจากนี้ไป ก็มาหมั่นฝึกซ้อม\nเพื่อการแข่งขันกันต่อไปนะ~","101","2022/12/01 12:00:00","2030/12/17 14:59:59","-360","0","5.62","2","10046"
"24030","24","113501","1","มิซาโตะ","ผลของความพยายามสินะจ๊ะ~\nถ้าซ้อมกันแบบนี้ต่อไปล่ะก็\nคงได้ผลลัพธ์ที่ดีกว่านี้แน่เลย\nครูจะคอยชมนะจ๊ะ~!","102","2022/12/01 12:00:00","2030/12/17 14:59:59","-360","0","9.58","2","10046"
"24031","24","113501","2","มิซาโตะ","เด็กดี เด็กดี~♪\nเด็กขยันแบบเธอ\nต้องชมให้มากๆ เข้าไว้น่ะจ้ะ","103","2022/12/01 12:00:00","2030/12/17 14:59:59","-360","0","0","2","10046"
"24032","24","113501","2","มิซาโตะ","ก้าวเข้าใกล้ความฝันขึ้น\nอีกก้าวแล้วสินะจ๊ะ\nค่อยๆ ตามฝันไปทั้งอย่างนี้เถอะ\nต้องมุ่งสู่ระดับประเทศให้ได้~","104","2022/12/01 12:00:00","2030/12/17 14:59:59","-360","0","9.13","1","10046"
"24033","24","113501","1","มิซาโตะ","ดีมากจ้ะ~♪\nแบบนี้ต้องแสดงผลงานใหญ่\nในการแข่งขันได้แน่\nครูจะตั้งตาคอยชมนะจ๊ะ~!","105","2022/12/01 12:00:00","2030/12/17 14:59:59","-360","0","8.27","2","10046"
