reading_id,reading,start_chara,end_chara,is_over,read_type,panel_id,detail_text,version
"1000704","ยิง","ย","ง","0","1","10007","ทำให้อาวุธพุ่งออกไปโดยแรงด้วยกำลังส่ง","1"
"1000800","โน้ตเพลง","น","ง","0","1","10008","สัญลักษณ์ที่ใช้เขียนแทนเสียงในดนตรี","1"
"1000801","จังหวะ","จ","ว","0","1","10008","โครงสร้างการเคลื่อนไหวของเสียงดนตรี","1"
"1000802","มิวสิก","ม","ก","0","2","10008","คำเรียกอีกแบบของ <ดนตรี>","1"
"1000803","เพลง","พ","ง","0","2","10008","ดนตรีที่ใช้เสียงคน","1"
"1000804","โดเรมี","ด","ม","0","2","10008","การเรียงลำดับขั้นเสียงต่ำสามระดับ","1"
"1000805","ฟังด้วยหู","ฟ","ห","0","2","10008","ใช้หูในการฟังเสียงเพลงและดนตรี","1"
"1000900","อุปกรณ์ลงสีรูปภาพ","อ","พ","0","1","10009","อุปกรณ์ที่ใช้ระบายสีรูปภาพ","1"
"1000901","หลอด","ห","ด","0","2","10009","ภาชนะใช้ใส่ของที่มีลักษณะข้นหนืด","1"
"1000902","บลู","บ","ล","0","2","10009","สีฟ้า หรือลักษณะท่าทางซึมเศร้า","1"
"1000903","สีฟ้า","ส","ฟ","0","2","10009","อุปกรณ์ที่ใช้ระบายสีฟ้า","1"
"1001000","ดาบ","ด","บ","0","1","10010","คำเรียกโดยรวมของอาวุธที่โจมตีด้วยคมมีด","1"
"1001001","ซอร์ด","ซ","ด","0","1","10010","คำเรียกภาษาอังกฤษของ <ดาบ>","1"
"1001002","สึรุงิ","ส","ง","0","2","10010","ดาบที่มีด้านคมทั้งสองด้าน","1"
"1001003","ของมีคม","ข","ม","0","2","10010","คำเรียกอาวุธหรือเครื่องมือที่มีคมมีด","1"
"1001004","ปริ้นเซสซอร์ด","ป","ด","0","3","10010","อุปกรณ์เฉพาะตัวสำหรับ <เปโกรีน> รูปร่างที่แท้จริงของ [อาภรณ์ราชตระกูล] ที่เสริมพลังเปโกรีนให้มากขึ้น","1"
"1001100","แว่นตา","ว","ต","0","1","10011","อุปกรณ์ที่ใส่บริเวณดวงตาเพื่อปรับสายตาให้ชัดขึ้น","1"
"1001101","เลนส์","ล","ส","0","2","10011","วัตถุที่มีความใส ใช้ในการหักเหแสง นำไปใช้กับแว่นตาหรือสิ่งของหลายๆ อย่าง","1"
"1001104","คารินเอาไว้ใส่","ค","ส","0","3","10011","แว่นตาที่ <คาริน> ผู้ดูแลกิลด์เฮ้าส์ใส่","1"
"1001105","งงงวยเมื่อใส่","ง","ส","0","3","10011","อาการหลังจากใส่แวนนี้จะ มึนงง งวยงง","1"
"1001200","แว่นขยาย","ว","ย","0","1","10012","อุปกรณ์ที่ใช้ส่องขยายของขนาดเล็ก","1"
"1001201","เลนส์","ล","ส","0","1","10012","วัตถุที่มีความใส ใช้ในการหักเหแสง นำไปใช้กับแว่นขยายหรือสิ่งของหลายๆ อย่าง","1"
"1001203","ซูม","ซ","ม","0","2","10012","การใช้เลนส์ปรับเพื่อดูของแบบขยายใหญ่หรือหดเล็ก","1"
"1001204","ไอเทมจำเป็นของนักสืบ","อ","บ","0","3","10012","อุปกรณ์สืบสวนอย่างหนึ่งที่นักสืบชื่อดัง <คาสึมิ> ชอบใช้","1"
"1001205","ดีเทกทีฟลูเป้","ด","ป","0","3","10012","อุปกรณ์เฉพาะตัวสำหรับ <คาสึมิ> แว่นขยายนี้ช่วยไขคดีมาได้หลายคดีแล้ว","1"
"1001300","เนื้อ","น","อ","0","1","10013","วัตถุดิบยอดเยี่ยม เมื่อย่างจะมีความฉ่ำเอ่อออกมา","1"
"1001301","อาหาร","อ","ร","0","2","10013","สิ่งที่นำวัตถุดิบอาหารมาแปรรูป และปรุงหรือแต่งรสเพื่อกิน","1"
"1001302","มีต","ม","ต","0","2","10013","คำเรียกภาษาอังกฤษของ <เนื้อ>","1"
"1001303","สเต็ก","ส","ก","0","2","10013","ชิ้นเนื้อสัตว์นำมาปรุงให้สุก ส่วนมากจะใช้วิธีการย่าง หรือปิ้ง","1"
"1001400","พระจันทร์","พ","ร","0","1","10014","ดาวบริวารที่ส่องแสงเหลืองทองสวยงามบนฟ้าตอนกลางคืน","1"
"1001401","ฟูลมูน","ฟ","น","0","1","10014","พระจันทร์ตอนที่ส่องแสงเป็นวงกลมเต็มดวง","1"
"1001402","มูน","ม","น","0","2","10014","คำเรียกภาษาอังกฤษของ <พระจันทร์>","1"
"1001403","ลูน่า","ล","น","0","2","10014","คำเรียกภาษาละตินของ <พระจันทร์>","1"
"1001404","จันทร์งาม","จ","ม","0","3","10014","พระจันทร์ที่สวยงาม","1"
"1001500","ค้างคาวผี","ค","ผ","0","1","10015","สัตว์เลี้ยงลูกด้วยนมจำนวนน้อยที่บินได้ มักถูกมองว่าชอบดูดเลือด แต่ที่จริงแล้วพันธุ์ที่ดูดเลือดมีจำนวนน้อยมาก","1"
"1001501","แบท","บ","ท","0","1","10015","คำเรียกภาษาอังกฤษของ <ค้างคาว>","1"
"1001502","ผีดูดเลือด","ผ","ด","0","2","10015","เผ่าที่ปรากฏตัวอยู่ในเรื่องเล่าหรือตำนาน","1"
"1001503","เด็กๆ ของอิลิยา","ด","ย","0","3","10015","งานง่ายๆ แค่เพียงคอยกอดกับลูบหัวเด็กน้อย","1"
"1001600","นก","น","ก","0","1","10016","ชื่อเรียกโดยรวมของสัตว์ประเภทนก มีขนปกปคลุมทั้งตัว ใช้ปีกในการบิน","1"
"1001601","ปีศาจ","ป","จ","0","1","10016","ชื่อเรียกโดยรวมของสัตว์ประหลาดที่ปรากฏตัวอยู่ทั่วแลนด์โซล","1"
"1001602","เบิร์ด","บ","ด","0","2","10016","คำเรียกภาษาอังกฤษของ <นก>","1"
"1001603","ซิซ","ซ","ซ","0","3","10016","ปีศาจรูปร่างเป็นนกที่ถูกสะกดอยู่ในหนังสือ คู่พี่น้องฮาสึเนะกับชิโอริเป็นผู้ปราบลง","1"
"1001700","รองเท้า","ร","ท","0","1","10017","ของที่ใส่ที่เท้า อารยธรรมขั้นสุดยอดที่ป้องกันเท้าจากหินหรือหมากฝรั่ง","1"
"1001701","เกือก","ก","ก","0","1","10017","คำเรียกอีกแบบของ <รองเท้า> เดี๋ยวนี้เหมือนไม่ค่อยได้ยินเลย?","1"
"1001702","ชูส์","ช","ส","0","2","10017","คำเรียกภาษาอังกฤษของ <รองเท้า> ฟังแล้วทำให้รู้สึกเคลื่อนที่เร็วขึ้นประมาณ 5 ขั้น","1"
"1001704","บูท","บ","ท","0","2","10017","รองเท้ายาวคลุมขึ้นมาถึงขา โดยเฉพาะแบบมีเชือกผูกจะดูนำแฟชั่นมากกว่าแบบอื่น","1"
"1001800","แมว","ม","ว","0","1","10018","สัตว์เลี้ยงลูกด้วยนมในตระกูลเสือและแมว เป็นสัตว์ที่มีความใกล้ชิดกับมนุษย์มายาวนาน น่ารักจนมนุษย์ไม่สามารถต้านทานได้","1"
"1001801","แคท","ค","ท","0","1","10018","คำเรียกภาษาอังกฤษของ <แมว>","1"
"1001802","เจ้าเสือตัวน้อย","จ","ย","0","2","10018","แมวที่มีลายทางเหมือนเสือ บางครั้งก็ถูกเรียกว่าแมวลาย","1"
"1001803","เหมียวเหมียว","ห","ว","0","2","10018","ภาษาเด็กที่ใช้เรียกแมว ไม่น่าเชื่อว่าผู้ใหญ่ก็ใช้เหมือนกัน","1"
"1001804","เพื่อนๆ ของทามากิ","พ","ก","0","3","10018","บรรดาแมวทั้งหลาย ทามากิคอยให้ข้าวกินอยู่ แต่เหมือนจะทำให้รายจ่ายไม่ธรรมดาเลย","1"
"1001900","ปลาทอง","ป","ง","0","1","10019","ปลาตัวเล็กสีแดงเลี้ยงเพื่อชมความสวยงาม เป็นตัวอันตรายที่ห้ามใจไม่ให้ช้อนตักไม่ได้","1"
"1001901","คุณปลา","ค","ล","0","1","10019","คำเรียกปลาโดยทั่วไป ลือกันว่าถ้ากินแล้วจะฉลาด","1"
"1001902","โกลด์ฟิช","ก","ช","0","1","10019","คำเรียกภาษาอังกฤษของ <ปลาทอง>","1"
"1001903","รันจู","ร","จ","0","2","10019","ปลาทองชนิดหนึ่ง มีลักษณะเด่นตรงรูปร่างอ้วนป้อมและหน้าเป็นปุ่มขรุขระ","1"
"1002000","หนู","ห","น","0","1","10020","สัตว์ฟันแทะชนิดหนึ่ง","1"
"1002001","เมาส์","ม","ส","0","1","10020","คำเรียกภาษาอังกฤษของ <หนู> ที่ดูน่ารักและคนชื่นชอบส่วนใหญ่คือเมาส์","1"
"1002002","จี๊ดๆ","จ","ด","0","2","10020","เสียงร้องของหนู หรือชื่อเล่น","1"
"1002003","แรท","ร","ท","0","2","10020","คำเรียกภาษาอังกฤษของ <หนู> ที่ถูกใช้ในการทดลองทางวิทยาศาสตร์ส่วนใหญ่คือแรท","1"
"1002100","ไข่","ข","ข","0","1","10021","วัตถุทรงกลมถูกห่อหุ้มด้วยเปลือกที่สัตว์อย่างนกตัวเมียคลอดออกมา","1"
"1002101","เอ้ก","อ","ก","0","2","10021","คำเรียกภาษาอังกฤษของ <ไข่>","1"
"1002102","เด็ก","ด","ก","0","2","10021","สิ่งมีชีวิตที่อายุยังน้อย โดยพื้นฐานจะตัวเล็กน่ารัก","1"
"1002103","รังนก","ร","ก","0","2","10021","ที่อยู่อาศัยของนก ใช้เป็นที่วางไข่ด้วย","1"
"1002200","เรือ","ร","อ","0","1","10022","ยานพาหนะที่บรรทุกคนหรือสิ่งของแล้วเคลื่อนที่ไปบนน้ำ","1"
"1002201","ล่องเรือ","ล","อ","0","2","10022","การเดินทางทางทะเลโดยเรือขนาดใหญ่","1"
"1002203","ชิป","ช","ป","0","2","10022","คำเรียกภาษาอังกฤษของ <เรือ>","1"
"1002300","นม","น","ม","0","1","10023","น้ำนมที่ได้มาจากวัว ของชั้นเลิศที่นอกจากจะดื่มได้แล้วยังเหมาะเอาไปแปรรูปเป็นชีสหรือเนยอีกด้วย","1"
"1002301","มิลค์","ม","ค","0","1","10023","คำเรียกภาษาอังกฤษของ <นม>","1"
"1002302","หน่มน้ม","ห","ม","0","2","10023","คำเรียกอีกแบบของ <นม> จะอายนิดหน่อยเวลาพูดออกมา","1"
"1002303","อลิซาเบธ","อ","ธ","0","3","10023","ชื่อของวัวที่อลิซาเบธพาร์ค เป็นคู่หูของมาฮิรุ","1"
"1002400","ช็อกโกแลต","ช","ต","0","1","10024","ขนมที่แปรรูปมาจากผลโกโก้ จะถูกบริโภคอย่างมากในวันที่ 14 กุมภาพันธ์","1"
"1002401","ขนม","ข","ม","0","1","10024","อาหารทานเล่นที่เอาไว้ทานนอกเวลาอาหารปกติ","1"
"1002402","แท่งช็อกโกแลต","ท","ต","0","2","10024","ขนมที่มีช็อกโกแลตรสหวานในรูปสี่เหลี่ยมผืนผ้า","1"
"1002403","โกโก้","ก","ก","0","2","10024","วัตถุดิบในการผลิตช็อกโกแลต ยิ่งใส่มากยิ่งมีรสขม","1"
"1002404","โดราจังชอบ","ด","บ","0","3","10024","ดูท่าจะติดใจรสชาติแล้ว","1"
"1002500","ลูกโอ๊ก","ล","ก","0","1","10025","ลูกไม้เปลือกแข็ง ไม่เหมาะที่คนจะนำมากิน แต่เป็นลูกไม้ที่เย้ายวนให้เด็กๆ มีความต้องการจะเก็บสะสม","1"
"1002501","เมล็ด","ม","ด","0","1","10025","ผลที่จะกลายเป็นต้นไม้","1"
"1002502","เปลือกแข็ง","ป","ง","0","2","10025","ผลที่ทานได้ ห่อหุ้มด้วยเปลือกแข็ง กินได้หลายแบบ เช่น นำไปใส่ในอาหารหรือเป็นกับแกล้ม","1"
"1002503","ขนมของริน","ข","น","0","3","10025","ถึงจะไม่เท่าขนมปังไส้ถั่วแดงแต่ดูเหมือนจะชอบเหมือนกัน ในการต่อสู้สามารถใช้โยนใส่ศัตรูให้สตันได้","1"
"1002600","อิจิโกะ","อ","ก","0","1","10026","ผลไม้ลูกเล็กรสเปรี้ยวอมหวาน เม็ดเล็กๆ ที่อยู่รอบๆ มักถูกคิดว่าเป็นเมล็ดแต่ที่จริงคือผล","1"
"1002601","สตอรว์เบอร์รี","ส","ร","0","1","10026","คำเรียกภาษาอังกฤษของ <อิจิโกะ>","1"
"1002602","แยม","ย","ม","0","2","10026","ผลิตภัณฑ์จากการแปรรูปผลไม้ ใช้ใส่ในชาหรือทาขนมปังไม่ก็แครกเกอร์","1"
"1002603","ผลไม้","ผ","ม","0","2","10026","ผลของต้นไม้ที่กินได้","1"
"1002700","เสือ","ส","อ","0","1","10027","สัตว์ร้ายขนาดใหญ่ในตระกูลเสือและแมว กินเนื้อ ใช้เป็นคำที่หมายถึงคนขี้เมาด้วย","1"
"1002701","ไทเกอร์","ท","ร","0","1","10027","คำเรียกภาษาอังกฤษของ <เสือ>","1"
"1002702","แมว","ม","ว","0","2","10027","สัตว์เลี้ยงลูกด้วยนมในตระกูลเสือและแมว เป็นสัตว์ที่มีความใกล้ชิดกับมนุษย์มายาวนาน น่ารักจนมนุษย์ไม่สามารถต้านทานได้","1"
"1002703","เจ้าสัตว์สี่ขา","จ","ข","0","2","10027","สัตว์เลี้ยงลูกด้วยนม เดินสี่ขา มีขนปกคลุมทั่วร่างกาย","1"
"1002704","ความปราบปลื้มของมัทสึริ","ค","ร","0","3","10027","โทระไทเกอร์!","1"
"1002705","ฮีโร่ไร้เทียมทาน โทระไทเกอร์","ฮ","ร","0","3","10027","ฮีโร่ผู้ผดุงความยุติธรรมที่มัทสึริปลาบปลื้ม ห้ามทักเรื่องชื่อเด็ดขาด","1"
"1002800","ตุ๊กตายัดนุ่น","ต","น","0","1","10028","สิ่งของที่สร้างให้รูปร่างเหมือนคนหรือสัตว์ ทำจากการนำผ้ามาเย็บต่อกันแล้วยัดข้างในด้วยนุ่น","1"
"1002801","กระต่าย","ก","ย","0","1","10028","สัตว์เลี้ยงลูกด้วยนมสุดน่ารักที่มีหูยาวและหางสั้น นิยมเลี้ยงเป็นสัตว์เลี้ยง","1"
"1002802","บันนี่","บ","น","0","1","10028","คำเรียกภาษาอังกฤษของ <กระต่าย> หรือ <ลูกกระต่าย>","1"
"1002803","แรบบิท","ร","ท","0","2","10028","คำเรียกภาษาอังกฤษของ <กระต่าย>","1"
"1002804","อาเธอร์","อ","ร","0","3","10028","ตุ๊กตาตัวหนึ่งของมาโฮะ ชื่อได้มาจากกษัตริย์อาเธอร์และอัศวินโต๊ะกลม","1"
"1002900","ระเบิด","ร","ด","0","1","10029","อุปกรณ์รบที่คร่าชีวิตและทำลายเป้าหมายด้วยความร้อนและแรงกระแทกจากการระเบิด อันตรายมาก","1"
"1002901","บอมบ์","บ","บ","0","1","10029","คำเรียกภาษาอังกฤษของ <ระเบิด>","1"
"1002902","วัตถุอันตราย","ว","ย","0","2","10029","วัตถุที่มีแนวโน้มเป็นอันตรายต่อสิ่งมีชีวิตรวมถึงสิ่งแวดล้อม บางครั้งต้องผ่านการรับรองถึงจะใช้หรือจัดการได้","1"
"1002903","อุปกรณ์ใช้ยิง","อ","ง","0","2","10029","อาวุธที่โจมตีด้วยการยิงหรือขว้างจากระยะไกล บางทีก็ใช้หมายถึงความคิดหรือไอเดียที่คนอื่นคาดไม่ถึง","1"
"1002904","มิโซงิชอบเอามาใช้แกล้ง","ม","ง","0","3","10029","ควรจะต้องถูกโกรธจริงจังสักครั้ง","1"
"1003000","แตงโม","ต","ม","0","1","10030","ผลไม้ขนาดใหญ่อยู่ในตระกูลแตง มักถูกจำว่ามีเปลือกสีเขียวลายทาง เนื้อสีแดงและเมล็ดสีดำ","1"
"1003001","โคดามะ","ค","ม","0","2","10030","แตงโมลูกเล็ก ถึงจะบอกว่าเล็กแต่ก็มีขนาดใหญ่ประมาณหนึ่ง","1"
"1003002","สิ่งของประจำฤดูร้อน","ส","น","0","2","10030","สิ่งที่แสดงความรู้สึกของหน้าร้อน นอกจากแตงโมแล้วยังมีอย่างอื่นอีก เช่น ดอกไม้ไฟและทะเล","1"
"1003003","ผลไม้รสหวาน","ผ","น","0","2","10030","ผลของต้นไม้ที่กินได้ มีรสหวาน","1"
"1003100","ม้า","ม","ม","0","1","10031","สัตว์เลี้ยงลูกด้วยนมขนาดใหญ่ในตระกูลม้า เนื่องจากมีพลังเยอะและวิ่งเร็ว จึงเป็นที่คุ้นเคยในฐานะปศุสัตว์และม้าแข่ง","1"
"1003101","ลา","ล","ล","0","1","10031","สัตว์เลี้ยงลูกด้วยนมในตระกูลม้า ถ้าเทียบกับม้าจะมีขนาดเล็กกว่า แต่มีแรงมาก มักใช้แทนการใช้แรงงาน","1"
"1003102","ฮอร์ส","ฮ","ส","0","2","10031","คำเรียกภาษาอังกฤษของ <ม้า>","1"
"1003103","กุบกับ","ก","บ","0","2","10031","เสียงเกือกม้าเวลาม้าเดิน","1"
"1003104","เธอร์รัพเบรต","ธ","ต","0","2","10031","สายพันธุ์ม้าที่ถูกพัฒนาเพื่อใช้ในการแข่งม้า","1"
"1003200","เก้าอี้","ก","อ","0","1","10032","เฟอร์นิเจอร์สำหรับนั่ง มีความหมายแสดงถึงตำแหน่งหรือสถานะด้วย","1"
"1003201","เฟอร์นิเจอร์","ฟ","ร","0","2","10032","คำเรียกโดยรวมของอุปกรณ์ที่ใช้ในชีวิตประจำวัน วางไว้ในบ้านหรืออาคาร","1"
"1003202","แชร์","ช","ร","0","2","10032","คำเรียกภาษาอังกฤษของ <เก้าอี้>","1"
"1003203","ไอเทมกิลด์เฮ้าส์","อ","ส","0","3","10032","เครื่องประดับหรือเฟอร์นิเจอร์ที่อยู่ในกิลด์เฮ้าส์ มีความหลากหลายมาก ตั้งแต่แบบที่ดูหรูหราจนถึงแบบที่โดดเด่นไม่เหมือนใคร","1"
"1003300","ทะเล","ท","ล","0","1","10033","ที่ที่เป็นที่ลุ่มนอกเหนือจากแผ่นดิน มีน้ำเติมเต็มแผ่กว้างไปไม่มีอะไรกั้น","1"
"1003301","ชายฝั่ง","ช","ง","0","1","10033","บริเวณที่แผ่นดินเชื่อมกับทะเล","1"
"1003302","บีช","บ","ช","0","1","10033","คำเรียกภาษาอังกฤษของ <ชายหาด>","1"
"1003303","เสียงคลื่นกระทบ","ส","บ","0","2","10033","เสียงคลื่นที่กระทบเข้ามาใกล้ ถ้าเอาเปลือกหอยมาแนบหูก็จะได้ยินเสียงคล้ายๆ กัน","1"
"1003304","หาดทราย","ห","ย","0","2","10033","ชายหาดที่มีแต่ทราย สามารถสนุกได้หลายแบบไร้ขีดจำกัด เช่น สร้างปราสาททรายหรือฝังตัวลงในพื้นทราย","1"
"1003305","มัลเจ้น","ม","น","0","3","10033","ชายหาดยอดนิยมที่สามารถเดินไปจากแลนด์โซลได้ แต่มีปีศาจออกมาบ่อยๆ จึงไม่ปลอดภัยเกินคาด","1"
"1003400","ปูเสฉวน","ป","น","0","1","10034","สัตว์น้ำจำพวกมีเปลือกที่ใช้ชีวิตโดยการแบกเปลือกหอยไว้บนหลัง","1"
"1003402","สัตว์น้ำจำพวกมีเปลือก","ส","ก","0","2","10034","สัตว์ขาปล้องที่มีกระดูกเป็นเปลือกแข็งอยู่ภายนอก นอกจากกุ้งหรือปูแล้ว ยังมีไรน้ำอีกด้วย","1"
"1003403","เฮอร์มิตไนต์","ฮ","ต","0","3","10034","ปีศาจที่ปรากฏตัวอยู่ทั่วแลนด์โซล ตัวแข็งสมกับหน้าตาที่ดูเหมือนเกราะ เป็นศัตรูตัวอันตราย","1"
"1003500","ขลุ่ย","ข","ย","0","1","10035","โดยทั่วไปแล้วหมายถึงเครื่องเป่าลมไม้ แบ่งได้เป็นเป่าแนวตรงกับแนวนอน","1"
"1003501","รีคอร์เดอร์","ร","ร","0","1","10035","เครื่องดนตรีประเภทเป่าลมไม้ชนิดหนึ่ง ห้ามเอาไปใช้เล่นฟันดาบกัน","1"
"1003502","เครื่องดนตรีประเภทเป่า","ค","ป","0","2","10035","ประเภทของเครื่องดนตรีแบบหนึ่ง ทำให้เกิดเสียงด้วยการเป่าลมเข้าไปทำให้อากาศภายในสั่นเป็นเสียง","1"
"1003600","หนังสือ","ห","อ","0","1","10036","การนำปึกกระดาษที่พิมพ์ตัวอักษรหรือรูปภาพมาเข้ารูปเล่ม","1"
"1003601","สมุดภาพ","ส","พ","0","1","10036","เครื่องเขียนที่ใช้จดบันทึกเป็นภาพหรือตัวอักษร","1"
"1003602","นิยาย","น","ย","0","2","10036","เรื่องแต่ง มีหลากหลายประเภท เช่น ความรัก ประวัติศาสตร์ หรือเรื่องลึกลับ","1"
"1003603","บุ๊ก","บ","ก","0","2","10036","คำเรียกภาษาอังกฤษของ <หนังสือ>","1"
"1003604","คัมภีร์เวทของแคล","ค","ล","0","3","10036","หนังสือเหรอ? หรือจะเป็นคทา?","1"
"1003700","ปลา","ป","ล","0","1","10037","คำเรียกปลาโดยทั่วไป ลือกันว่าถ้ากินแล้วจะฉลาด","1"
"1003702","คัตสึโอะ","ค","อ","0","2","10037","ปลาชนิดหนึ่ง ทำเป็นซาชิมิได้อร่อย ผลิตภัณฑ์แปรรูปอย่างปลาคัตสึโอะแห้งเป็นที่คุ้นเคยดี","1"
"1003703","มากุโระ","ม","ร","0","2","10037","ปลาชนิดหนึ่ง เป็นปลาราคาแพง ตัวใหญ่ รสชาติอร่อย ถ้าพูดถึงซูชิต้องมากุโระ","1"
"1003704","ฟิช","ฟ","ช","0","2","10037","คำเรียกภาษาอังกฤษของ <ปลา>","1"
"1003705","อุโอะ","อ","อ","0","2","10037","วิธีเรียกอีกแบบของ <ปลา>","1"
"1003800","ทรี","ท","ร","0","1","10038","หมายถึงต้นไม้","1"
"1003801","วันคริสต์มาส","ว","ส","0","1","10038","ไม่รู้ว่าตั้งแต่เมื่อไรและทำไม แต่เป็นวันที่จะได้ของขวัญจากซานตาคลอส","1"
"1003802","ต้นสนเฟอร์","ต","ร","0","2","10038","ต้นสนที่นำมาทำเป็นต้นคริสต์มาส ต้นที่ใหญ่สูงได้ถึง 40 เมตร","1"
"1003804","แครอลที่ถูกลืม","ค","ม","0","3","10038","เรื่องราวมหัศจรรย์ที่เกิดขึ้นกับจิกะในคืนศักดิ์สิทธิ์ที่สถานสงเคราะห์ซาเรนเดีย","1"
"1003805","ซานต้าคลอสโฮะโฮะโฮะ","ซ","ฮ","0","2","10038","ชายชราร่างอ้วน ผมและเคราขาว สวมชุดสีแดงมาในวันคริสต์มาส","1"
"1003900","ลูกอม","ล","ม","0","1","10039","ขนมทำจากการเคี่ยวน้ำตาลแล้วทำให้แข็ง","1"
"1003901","แคนดี้","ค","ด","0","1","10039","คำเรียกภาษาอังกฤษของ <ลูกอม>","1"
"1003902","อมยิ้ม","อ","ม","0","2","10039","ลูกอมที่มีไม้เสียบ","1"
"1003903","ขนมของคุโรเอะ","ข","อ","0","3","10039","แค่มีก็ดูน่าประทับใจแล้ว","1"
"1004000","แฮมเมอร์","ฮ","ร","0","1","10040","คำเรียกภาษาอังกฤษของ <ค้อน>","1"
"1004001","ป๊อกๆ สร้างความฮา","ป","ฮ","0","1","10040","เสียงของค้อนของเล่น มีส่วนหัวนิ่มๆ ทำมาจากพลาสติกยืดหดได้","1"
