unit_id,unit_name,age,guild,race,height,weight,birth_month,birth_day,blood_type,favorite,voice,voice_id,catch_copy,self_text,guild_id
"101101","ริโนะ","15","ลาบิรินธ์","มนุษย์","156","44","8","25","A","การตัดเย็บ","Kana Asumi","0","สาวน้อยแนวน้องสาวผู้ช่างจ้อและเป็นมิตร","คิดว่าคงจะจำไม่ได้หรอก...\nแต่ฉันเป็นน้องสาวนะคะ!\nเพราะงั้นเรียกว่าพี่จ๋าได้ไหมคะ?","3"
"101201","ฮาสึเนะ","17","ฟอเรสเทียร์","เอลฟ์","156","46","12","24","A","เล่นกับน้องสาว นอนรอบสอง นอนกลางวัน นอนเร็ว","Ayaka Ohashi","0","เจ้าหญิงนิทราผู้ใช้พลังเหนือธรรมชาติเพื่อทุกคน","ฉันชื่อฮาสึเนะ! เป็นพวกพ้องของคนที่เดือดร้อน!\nตอนเดือดร้อน บอกได้เสมอเลยนะ♪\nฉันจะช่วยด้วยพลังเหนือ...พะ พลังเวทของฉันเอง!","6"
"101301","นานากะ","18","ทไวไลท์คาราวาน","ปีศาจ","166","55","8","21","O","อ่านหนังสือ เวทมนตร์","Haruka Yoshimura","0","สาวน้อยเวทมนตร์ผู้เป็นโอตาคุเต็มตัว","","13"
"101401","คาสึมิ","15","หน่วยลาดตระเวน (คาออน)","บีสท์","152","41","11","3","AB","อ่านหนังสือ สืบสวน","Inori Minase","0","นักสืบสาวสวยชื่อดังผู้รอบรู้","test","10"
"101501","มิซาโตะ","21","ฟอเรสเทียร์","เอลฟ์","165","54","9","5","O","ทำหนังสือภาพ","Mariko Kouda","0","<คุณครูมิซาโตะ>ของทุกคนผู้ใจดีมีความเป็นแม่เปี่ยมล้น","test","6"
"101601","สึซึนะ","18","วิทยาลัยลูเซนต์","ปีศาจ","167","48","4","10","O","แฟชั่น","Sumire Uesaka","0","นางแบบสุดฮอตผู้โด่งดังและไร้เดียงสา","อัจฉริยะ ดีจ้า~! เราน่ะ พวกคำศัพท์กับคำนวณ\nไม่ค่อย...ไม่สิ ไม่ถนัดเลยอ่า~\nแต่ว่าๆ ถ้าเป็นเรื่องแฟชั่นล่ะก็ไว้ใจได้เลย~!","14"
"101701","คาโอริ","19","หน่วยลาดตระเวน (คาออน)","บีสท์","158","53","7","7","A","เต้น คาราเต้","Natsumi Takamori","0","สาวใสซื่อที่มักพูดว่า<ไม่ต้องห่วงน้า~>","บายดีจ้า! ร้องรำทำเพลง\nสนุกสุดเหวี่ยงไปเลยน้า~!\nเอ้าๆ นายก็มาเต้นด้วยกันน้า~!","10"
"101801","อิโอะ","23","วิทยาลัยลูเซนต์","ปีศาจ","162","52","8","14","B","อ่านนิยายรัก ชมละครเวทีแนวรัก อ่านหนังสือการ์ตูนรัก","Shizuka Itoh","0","คุณครูสาวใสบริสุทธิ์ผู้ทำให้ชายมากมายหลงใหล","ขอบคุณที่ช่วยฉันมาตลอดนะ\nทั้งๆ ที่ฉันอายุมากกว่าแท้ๆ\nขอโทษที่เอาแต่พึ่งพานะ~","14"
"102001","มิมิ","10","ลิตเติ้ลริริคัล","บีสท์","117","21","4","3","O","สะสมของน่ารัก","Rina Hidaka","0","ชอบทั้งเพลง ทั้งแครอท ทั้งคุณกระต่าย♪","ดึ๋งๆ อยากเป็นคุณกระต่ายจังน้า~♪\nมิมิ ถ้าเป็นคุณกระต่ายได้\nจะให้พี่จ๋าดูเป็นคนแรกเลยนะ!","5"
"102101","คุรุมิ","12","สถานสงเคราะห์ซาเรนเดีย","มนุษย์","150","40","6","9","B","ชมละคร เล่นพ่อแม่ลูก","Kana Ueda","0","สาวน้อยขี้แยจอมขี้ขลาดที่ทำให้อยากจะปกป้อง","เอ่อ คือว่า... ฉันชื่อ คุ คุรุมิค่ะ...\nอะ เอ๋... ทำยังไงดี...\nขะ เขินจัง... ขะ ขอโทษค่าาา!","9"
"102201","โยริ","13","กองทัพราชอาณาจักรปีศาจ (เดียโบลอส)","ปีศาจ","150","40","11","22","O","เกมทั้งหมด","Sayuri Hara","0","สาวน้อยขี้อายปากไม่ตรงกับใจ","อะ เอ่อ...วะ เวลาแบบนี้เนี่ย\nมันต้องพูดว่ายังไงนะ...\nอืออ ทำไมถึงพูดดีๆ ออกไปไม่ได้ล่ะ...","7"
"102301","อายาเนะ","14","สถานสงเคราะห์ซาเรนเดีย","มนุษย์","148","38","5","10","B","การเล่นที่ทำได้ในห้อง","Yu Serizawa","0","อยู่กับปูคิจิเสมอ!","เด็กคนนี้ ชื่อปูคิจิน่ะ\nถึงจะเป็นอาวุธ แต่พูดได้ด้วยนะ♪\nเป็นเพื่อนคนสำคัญมากๆ ของฉันล่ะ~!","9"
"102501","สึซึเมะ","15","สถานสงเคราะห์ซาเรนเดีย","มนุษย์","154","43","12","12","O","การรับใช้","Aoi Yuki","0","เมดสาวจอมซุ่มซ่ามผู้พยายามเพื่อคุณหนู","ฮืออ... ขอโทษค่า~...\nดันระเบิดครัวไปอีกแล้วค่า~\nแบบนี้สอบตกการเป็นเมดเลยค่ะ...","9"
"102601","ริน","17","ฟาร์มปศุสัตว์ (อลิซาเบธพาร์ค)","บีสท์","144","42","1","1","B","ขนมปังไส้ถั่วแดง","Kotori Koiwai","0","สาวน้อยจอมขี้เกียจผู้เห็นการเล่นและการนอนสำคัญเหนือสิ่งอื่นใด","test","11"
"102701","เอริโกะ","16","ทไวไลท์คาราวาน","ปีศาจ","154","43","7","30","B","การทดลอง ตัดเย็บ ทำอาหาร","Chinami Hashimoto","0","สาวน้อยผู้มุ่งมั่นในคู่แห่งพรหมลิขิตเกินไป","ฉันมีชื่อที่สองว่า [จอมทำลายล้าง]...\nแต่ไม่ต้องกลัวนะคะ\nเพราะคุณท่านเป็นคู่พรหมลิขิตแสนสำคัญนี่นา...","13"
"102801","ซาเร็น","17","สถานสงเคราะห์ซาเรนเดีย","เอลฟ์","156","43","10","4","A","การบริหารจัดการ งานเลี้ยงน้ำชา","Yui Horie","0","คุณหนูใจดีผู้อยู่ฝั่งประชาชนและบริหารสถานสงเคราะห์","ขี้งก? ไม่ใช่นะ\nแค่ใช้ชีวิตโดยถือคติว่า\n<น่าเสียดาย>ต่างหากล่ะ!","9"
"102901","โนโซมิ","17","คาร์มิน่า","มนุษย์","157","40","1","24","B","ชมละครเวที เต้น","Yoko Hikasa","0","ไอดอลชื่อดังที่ร้องและเต้นได้","สักวันจะทำให้ทุกคนบนโลกใบนี้เป็นแฟนคลับให้ดู!\nจนกว่าจะถึงวันที่เป็นท็อปไอดอล\nช่วยให้กำลังใจด้วยนะ♪","4"
"103001","นิน่อน","16","ไวซ์ฟลูเกล สาขาแลนด์โซล","มนุษย์","163","51","8","31","O","พัฒนาวิชานินจา","Satomi Sato","0","ช่วยบอกความลับของดินแดนตะวันออกที!","ซูชิ เกอิชา เทมปุระ...\nฮื้ม~!\nวัฒนธรรมของดินแดนตะวันออกวิเศษไปเลยค่า~!","15"
"103101","ชิโนบุ","18","กองทัพราชอาณาจักรปีศาจ (เดียโบลอส)","ปีศาจ","157","42","12","22","AB","การทำนาย","Yuka Otsubo","0","สาวน้อยผู้มีจิตสัมผัสที่เชี่ยวชาญการทำนาย","ฉันมองเห็นสิ่งที่ไม่มีใครมองเห็น\nมาตั้งแต่เด็กน่ะค่ะ ตอนนี้ที่ด้านหลังคุณก็\nหนึ่งคน สองคน สามคน... คึกคักจังเลยนะคะ","7"
"103201","อากิโนะ","18","กลุ่มกองทุนเมอร์คิวเรียส","มนุษย์","157","45","3","12","AB","งานการกุศล","Rei Matsuzaki","0","คุณหนูเปี่ยมพลังที่ตั้งเป้าเป็นผู้ค้าเต็มตัว","ตราบใดที่ยังอยู่กับดิฉันคนนี้\nจะไม่ทำให้ลำบากเรื่องเงินเลยค่ะ!","12"
"103301","มาฮิรุ","20","ฟาร์มปศุสัตว์ (อลิซาเบธพาร์ค)","มนุษย์","142","35","3","3","B","การแสดงตลก","Emi Nitta","0","ตลกเจ้าของฟาร์มผู้ทำให้ทุกคนมีรอยยิ้ม","ไม่ว่าเมื่อไรฉันก็จะส่งรอยยิ้มให้ทุกคนเอง\nเป้าหมายคือสุดยอดตลก!\nมาพยายามด้วยกันเน้อ!","11"
"103401","ยูคาริ","22","กลุ่มกองทุนเมอร์คิวเรียส","เอลฟ์","164","55","3","16","A","เดินดูสินค้า","Asami Imai","0","สาวใหญ่ใสซื่อที่ปล่อยไว้ไม่ได้","ถึงจะถูกเธอเห็นแต่มุมที่\nน่าอับอายก็ตาม แต่เรื่องแบบนี้\nนอกจากเธอแล้วไม่ให้ใครเห็นหรอกนะ?","12"
"103601","เคียวกะ","8","ลิตเติ้ลริริคัล","เอลฟ์","118","21","2","2","A","การเรียนหนังสือ","Yui Ogura","0","นักเรียนดีเด่นตัวน้อยที่มารยาทดีและขยันขันแข็ง","test","5"
"103701","โทโมะ","13","กองอัศวินแห่งวังหลวง (Nightmare)","มนุษย์","149","43","8","11","A","วิชาฟันดาบ การแหย่คนอายุมาก","Minori Chihara","0","สาวน้อยผู้ใช้วิชาดาบซึ่งชอบแหย่และยึดมั่นในหน้าที่","test","8"
"103801","ชิโอริ","14","ฟาร์มปศุสัตว์ (อลิซาเบธพาร์ค)","บีสท์","153","40","11","3","A","อ่านหนังสือ เดินเล่น","Ami Koshimizu","0","สาวน้อยผู้ป่วยที่มีงานอดิเรกป็นการอ่านหนังสือ","แค่ก แค่ก... ถะ ถึงร่างกายจะอ่อนแอ\nขอแค่ใจที่มุ่งไปข้างหน้า...!\nอึ่ก ไม่ไหว...อาการหน้ามืดมัน...","11"
"104001","อาโออิ","13","ฟอเรสเทียร์","เอลฟ์","158","44","6","6","AB","การฝึกอิมเมจเทรนนิ่งสร้างเพื่อน","Kana Hanazawa","0","เด็กสาวจากป่าแห่งเอลฟ์ผู้หลงใหลในคำว่า<เพื่อน>","จนกว่าจะถึงวันที่มีเพื่อน...\nจะมาซ้อม\nที่กลุ่มBBค่ะ!","6"
"104201","จิกะ","17","คาร์มิน่า","มนุษย์","163","46","6","3","O","เครื่องดนตรีหลายๆ ประเภท","Ayaka Fukuhara","0","สาวน้อยผู้อัญเชิญที่ร้องเพลงเพื่อปกป้องผู้คน","เพื่อปกป้องสันติสุขของผู้คน ฉันจะใช้เวทอัญเชิญ\nต่อสู้ ...ช่วงนี้ กะ ก็ทำกิจกรรม\nในฐานะไอดอลด้วย แต่ยังไม่ชินเลย...","4"
"104301","มาโคโตะ","17","หน่วยลาดตระเวน (คาออน)","บีสท์","168","54","8","9","O","ทำขนม","Mikako Komatsu","0","สาวเถื่อนแสนห้าวผู้เอื้อเฟื้อ","ถ้าหิวก็บอกนะ\nถ้าโอเคกับของง่ายๆ\nเดี๋ยวจะทำของอร่อยสุดๆ ให้กินเอง!","10"
"104401","อิลิยา","??","กองทัพราชอาณาจักรปีศาจ (เดียโบลอส)","ปีศาจ","172","50","5","5","A","ยึดครองโลก","Sakura Tange","0","ผีดูดเลือดที่แข็งแกร่งที่สุดที่ซึ่งครั้งหนึ่งเคยปกครองรัตติกาล","test","7"
"104501","คูกะ","18","ไวซ์ฟลูเกล สาขาแลนด์โซล","มนุษย์","157","49","11","19","AB","การอ่านนิยาย","Juri Nagatsuma","0","รักการเพ้อฝันที่สุด! แต่แท้จริงแล้วเป็นเด็กสาวขี้อาย","คิดเรื่องของคุณมาตลอดเลยค่ะ\n...ว่าจะทำแบบนั้นแบบนี้กับคูกะที่ไม่มีทางขัดขืน\nอุฮุ อุฮุๆ ๆ ...","15"
"104601","ทามากิ","18","กลุ่มกองทุนเมอร์คิวเรียส","บีสท์","158","48","3","1","AB","การเล่นหยอกเย้ากับแมว","Manami Numakura","0","สาวแมวผู้ช่วยคนอ่อนแอดัดหลังคนแข็งแกร่ง","ถ้าเป็นเรื่องทำเงินทำทองล่ะก็ มาคุยกับฉัน\nได้เลยเมี้ยว! เรื่องทำเงินล่ะก็ต่อให้ 1 รูปี\nก็ไม่ปล่อย นั่นคือคติของฉันเมี้ยว~♪","12"
"104701","จุน","25","กองอัศวินแห่งวังหลวง (Nightmare)","มนุษย์","171","50","10","25","A","ศิลปะการต่อสู้ การแช่น้ำร้อน","Ayako Kawasumi","0","อัศวินสาวผู้สงบเยือกเย็นที่ไม่เปิดเผยโฉมหน้า","? ? ?","8"
"104801","มิฟุยุ","20","กลุ่มกองทุนเมอร์คิวเรียส","มนุษย์","163","49","11","11","O","งานพิเศษเช่นทหารรับจ้าง","Azusa Tadokoro","0","สาวน้อยทหารรับจ้างผู้มีประสิทธิภาพสูงทั้งเรื่องงานและส่วนตัว","ฉันจะเป็นอาจารย์ให้เธอเอง!\nแน่นอนว่าไม่ฟรีหรอกนะ\nจะขอเก็บค่าแรงให้ครบเลยล่ะ","12"
"104901","ชิซึรุ","18","ลาบิรินธ์","มนุษย์","168","54","10","24","O","งานบ้านทั้งหมด","Hitomi Nabatame","0","พี่สาวจะดูแลให้เองนะ!","เดี๋ยวพี่สาวจะช่วยดูแลเรื่องต่างๆ รอบตัวให้เองนะ!\nทั้งทำอาหาร ซักผ้า ทำความสะอาด\nจะขัดหลังตอนอาบน้ำให้ด้วยเลยนะ!","3"
"105001","มิซากิ","11","วิทยาลัยลูเซนต์","ปีศาจ","120","22","1","3","A","อ่านนิตยสารแฟชั่น สะสมเครื่องสำอาง","Misaki Kuno","0","เด็กสาวผู้หลงรักความรักเกินวัย","เรียกฉันรึเปล่า?\nจะทำให้นายหลงเสน่ห์ของเลดี้ให้เอง!","14"
"105101","มิสึกิ","27","ทไวไลท์คาราวาน","มนุษย์","166","53","3","7","A","การวิจัย การทดลอง","Kotono Mitsuishi","0","นักวิทยาศาสตร์อันตรายผู้มีการทดลองเป็นงานอดิเรก","ถึงฉันจะเป็นนักวิทยาศาสตร์\nแต่บางครั้งก็ทำตัวเป็นหมอเหมือนกัน\nถ้าป่วยขึ้นมาจะตรวจให้นะ","13"
"105201","ริมะ","18","ฟาร์มปศุสัตว์ (อลิซาเบธพาร์ค)","บีสท์","150","100","3","14","A","การแปรงขน การพูดคุย","Sora Tokui","0","สัตว์ขนฟูหัวใจสาวน้อย","ฉันเป็นสาวน้อยสุดแสนจะธรรมดา ที่มีอยู่ทุกที่ล่ะค่ะ!\nนะ นอกจากรูปลักษณ์ภายนอกอ่ะนะ...","11"
"105301","โมนิก้า","18","ไวซ์ฟลูเกล สาขาแลนด์โซล","มนุษย์","140","33","7","28","A","แวะร้านขนม","Ayumi Tsuji","0","ทหารต่างแดนที่เป็นเด็กน้อยทั้งภายนอกและภายใน","<ปีกสีขาว> ไวซ์ฟลูเกล...\nเพื่อไม่ให้นามนั้นต้องอับอาย จะร่ายรำสูงบนฟากฟ้า\nโค่นศัตรูอย่างงดงามให้ดู!","15"
"105401","สึมุกิ","14","คาร์มิน่า","มนุษย์","153","45","9","7","AB","ตัดเย็บ","Ibuki Kido","0","หญิงสาวน่ารักที่ชอบแฟชั่นมาก","test","4"
"105501","อายูมิ","16","ไวซ์ฟลูเกล สาขาแลนด์โซล","เอลฟ์","155","43","4","7","O","การสังเกตการณ์","Eri Ozeki","0","สาวน้อยไร้เดียงสาผู้ทุ่มเทให้กับความรักจนถึงที่สุด","test","15"
"105601","รุกะ","25","ทไวไลท์คาราวาน","มนุษย์","167","54","7","11","B","ตกปลา","Rina Sato","0","<ลูกพี่>สุดเท่ผู้เปี่ยมด้วยมนุษยธรรม","test","13"
"105701","จีต้า","17","? ? ?","มนุษย์","156","45","3","10","O","การผจญภัย การพูดคุย","Hisako Kanemoto","0","สาวน้อยอัศวินนภาผู้ใฝ่ฝันถึงการผจญภัยสู่ท้องฟ้า","ฉันน่ะ อยากจะเป็นอัศวินนภาเต็มตัวให้ได้น่ะ\nสักวันจะเป็นอัศวินนภาเหมือนคุณพ่อ\nแล้วเดินทางจนสุดขอบฟ้าเลย นั่นคือความฝันของฉันล่ะ!",""
"105801","เปโกรีน","17","เรือนเลิศรส","มนุษย์","156","46","3","31","O","ตะลอนกิน ทำอาหาร","M.A.O","0","สาวน้อยท้องร้องผู้ร่าเริงตลอดเวลา","อะ เอ่อ... มีของกินบ้างไหมคะ?\nท้องร้องจ๊อกๆ ใหญ่แล้วค่ะ...","1"
"105901","คกโคโระ","11","เรือนเลิศรส","เอลฟ์","140","35","5","11","B","ทำสมาธิ เลี้ยงสัตว์ ปลูกพืช","Miku Ito","0","ผู้นำทางตัวน้อยที่เคารพรักเจ้านาย","ฉันได้รับมอบหมายมาให้เป็นผู้นำทางของนายท่านค่ะ\nเพื่อให้นายท่านพึงพอใจ\nฉันจะทุ่มเทดูแลอย่างเต็มที่เองค่ะ","1"
"106001","แคล","14","เรือนเลิศรส","บีสท์","152","39","9","2","A","เล่นกับแมว","Rika Tachibana","0","ผู้ใช้เวทหูแมวปริศนาที่ล้มหมดสติข้างถนน","ต้วมเตี้ยมอะไรอยู่นั่น\nช่วยไม่ได้นะ ฉันจะช่วยเอง\nเข้าใจไหม? ซาบซึ้งด้วยล่ะ!","1"
"106101","มุอิมิ","16","? ? ?","มนุษย์","148","40","8","11","O","ผจญภัย พูดเรื่องความหลัง","Megumi Han","0","สาวน้อยลึกลับเร่ร่อน","ไม่เป็นไร ฉันน่ะ... ถึงจะอยู่คนเดียว ก็ไม่เป็นไรหรอก ชินแล้วล่ะ",""
"106301","อาริสะ","15","? ? ?","เอลฟ์","155","42","6","17","O","การสะสมใบไม้สวยๆ","Kana Yuuki","0","สาวน้อยเอลฟ์ผู้ตั้งเป้าเป็นผู้พิทักษ์ผืนป่า","",""
"106401","เชฟี่","??","เรือนเลิศรส","เผ่ามังกร","147","???","?","?","?","อ่านหนังสือ เหยียดกล้ามเนื้อ","Reina Kondou","0","สาวน้อยมังกรผู้สูญเสียความทรงจำ","","1"
"106501","คายะ","16","ดราก้อนส์เนสต์","เผ่ามังกร","156","???","6","25","B","ศิลปะการต่อสู้","Makoto Koichi","0","สาวน้อยมังกรสายต่อยตีที่คุยด้วยกำปั้น","","17"
"106601","อิโนริ","13","ดราก้อนส์เนสต์","เผ่ามังกร","145","???","9","29","AB","เล่นเกม","Akane Fujita","0","มังกรขี้กลัวแต่ปากเก่ง","","17"
"106701","โฮมาเระ","25","ดราก้อนส์เนสต์","เผ่ามังกร","168","???","4","17","O","อ่านหนังสือ","Saori Onishi","0","ผู้นำเผ่ามังกรที่มองเห็นทุกสิ่งด้วยรอยยิ้มลึกลับ","","17"
"106801","ลาบิริสต้า","25","ลาบิรินธ์","มนุษย์","160","??","7","25","AB","สังเกตผู้คน","Miyuki Sawashiro","0","[ควีนลาบิรินธ์] แห่งสมาคมลับลาบิรินธ์","","3"
"107001","เนเนกะ","24","? ? ?","เอลฟ์","149","??","3","24","O","เลียนแบบสิ่งต่างๆ, ชื่นชมศิลปะ","Yuka Iguchi","0","พี่สาวพูดน้อยที่ซ่อนตัวอยู่ในศูนย์วิจัย","",""
"107101","คริสทีน่า","27","กองอัศวินแห่งวังหลวง (Nightmare)","มนุษย์","165","??","2","7","O","ต่อสู้กับศัตรูที่แข็งแกร่ง","Chiaki Takahashi","0","รองหัวหน้ากลุ่มอัศวินหลวงผู้ไม่เกรงกลัวใคร","","8"
"107501","เปโกรีน (ฤดูร้อน)","17","เรือนเลิศรส","มนุษย์","156","46","3","31","O","ตะลอนกิน ทำอาหาร","M.A.O","0","สาวน้อยท้องร้องผู้ร่าเริงตลอดเวลา","อะ เอ่อ... มีของกินบ้างไหมคะ?\nท้องร้องจ๊อกๆ ใหญ่แล้วค่ะ...","1"
"107601","คกโคโระ (ฤดูร้อน)","11","เรือนเลิศรส","เอลฟ์","140","35","5","11","B","ทำสมาธิ เลี้ยงสัตว์ ปลูกพืช","Miku Ito","0","ผู้นำทางตัวน้อยที่เคารพรักเจ้านาย","ฉันได้รับมอบหมายมาให้เป็นผู้นำทางของนายท่านค่ะ\nเพื่อให้นายท่านพึงพอใจ\nฉันจะทุ่มเทดูแลอย่างเต็มที่เองค่ะ","1"
"107701","สึซึเมะ (ฤดูร้อน)","15","สถานสงเคราะห์ซาเรนเดีย","มนุษย์","154","43","12","12","O","การรับใช้","Aoi Yuki","0","เมดสาวจอมซุ่มซ่ามผู้พยายามเพื่อคุณหนู","ฮืออ... ขอโทษค่า~...\nดันระเบิดครัวไปอีกแล้วค่า~\nแบบนี้สอบตกการเป็นเมดเลยค่ะ...","9"
"107801","แคล (ฤดูร้อน)","14","เรือนเลิศรส","บีสท์","152","39","9","2","A","เล่นกับแมว","Rika Tachibana","0","ผู้ใช้เวทหูแมวปริศนาที่ล้มหมดสติข้างถนน","ต้วมเตี้ยมอะไรอยู่นั่น\nช่วยไม่ได้นะ ฉันจะช่วยเอง\nเข้าใจไหม? ซาบซึ้งด้วยล่ะ!","1"
"107901","ทามากิ (ฤดูร้อน)","18","กลุ่มกองทุนเมอร์คิวเรียส","บีสท์","158","48","3","1","AB","การเล่นหยอกเย้ากับแมว","Manami Numakura","0","สาวแมวผู้ช่วยคนอ่อนแอดัดหลังคนแข็งแกร่ง","ถ้าเป็นเรื่องทำเงินทำทองล่ะก็ มาคุยกับฉัน\nได้เลยเมี้ยว! เรื่องทำเงินล่ะก็ต่อให้ 1 รูปี\nก็ไม่ปล่อย นั่นคือคติของฉันเมี้ยว~♪","12"
"108001","มิฟุยุ (ฤดูร้อน)","20","กลุ่มกองทุนเมอร์คิวเรียส","มนุษย์","163","49","11","11","O","งานพิเศษเช่นทหารรับจ้าง","Azusa Tadokoro","0","สาวน้อยทหารรับจ้างผู้มีประสิทธิภาพสูงทั้งเรื่องงานและส่วนตัว","ฉันจะเป็นอาจารย์ให้เธอเอง!\nแน่นอนว่าไม่ฟรีหรอกนะ\nจะขอเก็บค่าแรงให้ครบเลยล่ะ","12"
"108101","ชิโนบุ (ฮาโลวีน)","18","กองทัพราชอาณาจักรปีศาจ (เดียโบลอส)","ปีศาจ","157","42","12","22","AB","การทำนาย","Yuka Otsubo","0","สาวน้อยผู้มีจิตสัมผัสที่เชี่ยวชาญการทำนาย","ฉันมองเห็นสิ่งที่ไม่มีใครมองเห็น\nมาตั้งแต่เด็กน่ะค่ะ ตอนนี้ที่ด้านหลังคุณก็\nหนึ่งคน สองคน สามคน... คึกคักจังเลยนะคะ","7"
"108201","มิยาโกะ (ฮาโลวีน)","14","กองทัพราชอาณาจักรปีศาจ (เดียโบลอส)","ปีศาจ","130","32","1","23","B","ทานพุดดิ้ง","Sora Amamiya","0","วิญญาณสาวน้อยผู้รักพุดดิ้ง","ฉันไม่รู้เรื่องยากๆ หรอก~\nแต่ถ้าได้กินพุดดิ้งทุกวัน\nเป็นวิญญาณแบบนี้ต่อไปก็ได้ล่ะ~","7"
"108301","มิซากิ (ฮาโลวีน)","11","วิทยาลัยลูเซนต์","ปีศาจ","120","22","1","3","A","อ่านนิตยสารแฟชั่น สะสมเครื่องสำอาง","Misaki Kuno","0","เด็กสาวผู้หลงรักความรักเกินวัย","เรียกฉันรึเปล่า?\nจะทำให้นายหลงเสน่ห์ของเลดี้ให้เอง!","14"
"108401","จิกะ (คริสต์มาส)","17","คาร์มิน่า","มนุษย์","163","46","6","3","O","เครื่องดนตรีหลายๆ ประเภท","Ayaka Fukuhara","0","สาวน้อยผู้อัญเชิญที่ร้องเพลงเพื่อปกป้องผู้คน","เพื่อปกป้องสันติสุขของผู้คน ฉันจะใช้เวทอัญเชิญ\nต่อสู้ ...ช่วงนี้ กะ ก็ทำกิจกรรม\nในฐานะไอดอลด้วย แต่ยังไม่ชินเลย...","4"
