psy_product_id,condition_flavor_1,condition_flavor_2,psy_product_name,flavor_1,flavor_2,flavor_3,disp_order,init_flg
"138","3","5","พุดดิ้งอาโออิ","พอเห็นของเล่นที่เหลืออยู่อันเดียวตรงมุมร้าน ก็เลยนึกไอเดียออกน่ะ แต่พอเอาไปวางกับพุดดิ้งอันอื่น\nก็เริ่มสั่นทันทีเลยล่ะ","มาแอบในมุมในระหว่างที่ไม่รู้\nพอกินเข้าไปแล้ว มิยาโกะรู้สึกอยากไปหาพวกชิโนบุจังเลย","บอกลาความโดดเดี่ยว สินะ~!","40","1"
"139","3","5","พุดดิ้งโนโซมิ","พุดดิ้งของท็อปออฟไอดอลน่ะ ใส่สิ่งที่เป็นประกายลงไป และลองเอาไปอบในเตาร้อนๆ มาน่ะ~","ความหวานอันสดชื่นที่กำลังกระจายอยู่ในปาก... นี่คือไอดอลงั้นเหรอ? จู่ๆ ก็รู้สึกอยากร้องเพลงแล้วก็เต้นขึ้นมาล่ะ!","เริ่มจังหวะกันหน่อย สินะ!","41","1"
"140","3","5","พุดดิ้งจิกะ","เป็นพุดดิ้งของคนที่ดีมาก\nคอยให้พุดดิ้งมิยาโกะตลอด\nมิยาโกะตั้งใจทำเต็มที่\nพลางเรียกหาคุณภูตไปด้วยนะ","เนื้อสัมผัสของพุดดิ้งมันอ่อนนุ่มและนุ่มลิ้นสุดๆ เลยล่ะ!\nพุดดิ้งของมิยาโกะสำหรับคุณภูต...","การปกป้องของสายลม! สินะ!","42","1"
"141","3","5","พุดดิ้งสึมุกิ","พุดดิ้งของคนที่ร้องเพลง เต้นรำ และตัดชุดเป็นด้วยน่ะ พุดดิ้งอันนี้แพ็คมาอย่างสวยเลย ตกแต่งพุดดิ้งด้วยรูปร่างที่เยี่ยมที่สุดเลย","การแกะห่อพุดดิ้งนั้นยุ่งยาก และเพิ่มแรงงานกว่าจะได้กิน แต่ความยุ่งยากนั้น ก็ส่งผลต่อรสชาติของพุดดิ้งเหมือนกันนะ","ไม่ได้ทำเพื่อคุณอัศวินสักหน่อยค่ะ! สินะ!","43","1"
"142","3","5","พุดดิ้งคริสทีน่า","ของคนที่ไม่ให้พุดดิ้งก็ช่างเขาเถอะ\nแต่เพราะเขาคอยบอกอะไรหลายๆ อย่าง อยู่ข้างๆ ก็เลยพยายามทำขึ้นมาน่ะ","หืม!? ระ รสชาติอร่อยของพุดดิ้งในปากกำลังอาละวาดใหญ่เลยล่ะ!\nมันหยุดไม่ได้แล้ว!","จุดเริ่มต้นของงานเลี้ยง สินะ!","12","0"
"143","3","5","พุดดิ้งรุกะ","ทำพุดดิ้งหวานน้อยสไตล์ผู้ใหญ่น่ะ ลองทดสอบใส่ปลาดูล่ะ\nพุดดิ้งไม่มีข้อจำกัดหรอกนะ!","รสชาติของผู้ใหญ่ ตอนนี้มิยาโกะเป็นลูกพี่ที่ทุกคนพึ่งพาได้นะ! คนที่ทำตัวไม่ดี มิยาโกะไม่ยกโทษให้หรอกนะ!","จะฟันให้เป็นสองท่อน!\nเตรียมใจเอาไว้ล่ะ!\nสินะ!","44","1"
"144","3","5","พุดดิ้งนานากะ","พุดดิ้งเวทมนตร์แสนคิ้วท์สุดเมพ\nทำข้างในให้มีหลายสีล่ะ~\nพุดดิ้งหวานๆ ทำให้สมองแล่นดีล่ะ!","ทุกครั้งที่กินหนึ่งคำ รสชาติมันเปลี่ยนไปเหมือนเวทมนตร์เลยล่ะ! ไม่แน่ว่าถ้ากินหมด มิยาโกะจะกลายเป็นสาวน้อยเวทมนตร์เหรอ?","คิวปิปิ๊ง! เอาแล้วไงล่า! สินะ!","45","1"
"145","3","5","พุดดิ้งอันนะ","พอทำพลางกระซิบคำพูดยากๆ\nพุดดิ้งที่เต็มไปด้วยพลังเวท ก็ปรากฎขึ้นล่ะ! แต่ความแปลกและรู้สึกหวาดเสียวนั่น เป็นเพราะอะไรกันนะ~?","พอกินไปหนึ่งคำ กลับตกเป็นเป้าขององค์กรปริศนา รู้สึกเหมือนความทรงจำในชาติที่แล้วกำลังฟื้นคืนมาเลย~ รู้สึกมีหลายอย่างมากเกินไปนะ มิยาโกะน่ะ มิยาโกะน่ะ...","เรียกว่า มิยาโกะสลาตัน สินะ!","46","1"
"146","3","5","พุดดิ้งเอริโกะ","สับถั่วสีแดงรสหวานอมเปรี้ยวเป็นชิ้นๆ แล้วใส่ลงไปเป็นพุดดิ้งยันเดเระ ที่หวานและปลุกเร้าเล็กน้อย","รู้สึกว่ากลิ่นหอมกว่าพุดดิ้งธรรมดาทั่วไปอีกนะ~ ...ยิ่งทำให้ชอบพุดดิ้งมากขึ้นมากขึ้นไปอีก...","คิกคิก...คิกคิกคิก...สินะ","47","1"
"147","3","5","พุดดิ้งมิสึกิ","มิยาโกะที่ใส่ใจเรื่องสุขภาพ\nลองใส่ยาลงไปในพุดดิ้งล่ะ~\nแต่รู้สึกเหมือนน่าจะมีพิษ\nก็เลยลองแต่งสีสันด้วยกุหลาบน่ะ","กลิ่นยาที่เข้าไปในจมูกมันค่อนข้างแปลกๆ แต่รู้สึกเป็นผู้ใหญ่ขึ้น\nและหัวก็ดีขึ้น รู้สึกอยากทำการทดลอง จนทนไม่ไหวแล้ว","ไม่ว่าพุดดิ้งอันไหน ก็หนีรอดจากตาเดียวของมิยาโกะไปไม่ได้หรอก\nสินะ~!","48","1"
"148","3","5","พุดดิ้งโมนิก้า","พุดดิ้งทหาร\nที่ถึงจะเล็กแต่ก็แน่น ทำให้แข็งหน่อยๆ\nใส่น้ำตาลเยอะเลยล่ะ","อืม~ พุดดิ้งที่ดีที่สุด ต้องมี\nความอร่อยที่หวานและหนักแน่น~\nรู้สึกยิ้มแบบไม่ทันตั้งตัวเลย\nยิ้มแย้มเลยล่ะ~♪ ...ฮ่าๆ!","ฉันไม่ใช่เด็กสักหน่อย! สินะ!","49","1"
"149","3","5","พุดดิ้งนิน่อน","ทำพุดดิ้งจากวัตถุดิบที่หาได้จากเมืองโอเอโดะ ด้วยเทคนิคที่สืบทอดมาจากดินแดนตะวันออก ชะแว้บๆ! เทคนิคลับของนินจา!","หลังจากกินพุดดิ้งอันนี้ รู้สึกเหมือนจะต้องไปรับใช้ใครสักคนเลยฮะ\nนั่นก็คือ นะ...นาย...","นายเหนือหัว! ต้องรวมแผ่นดิน ด้วยกันกับมิยาโกะ สินะ!","50","1"
"150","3","5","พุดดิ้งคูกะ","พุดดิ้งที่ทำจากคำใบ้กุญแจมือที่นายเอามาน่ะสิ ทำให้เนื้อแน่นเหนียวหนุบ เพื่อไม่ให้พุดดิ้งขยับดิ้นได้ล่ะ","เพราะมันเหนียวหนุบ รสสัมผัสมัน\nก็เลยเหมือนจะเป็นพุดดิ้ง\nแต่ไม่ใช่พุดดิ้งล่ะ...\nแต่ติดใจความรู้สึกหงุดหงิดนี้จัง...","...ฮุฮุฮุ ซู้ดด~ สินะ","51","0"
"151","3","5","พุดดิ้งยูกิ","เป็นพุดดิ้งที่งดงามมากเลย\nพอหาของสวยงามใส่ลงไปเท่าที่ได้\nก็กลายเป็นเรื่องสุดยอดขึ้นมาเลยล่ะ","ไม่มีความรู้สึกอื่นนอกจากรสชาติอร่อย ว่าแต่มิยาโกะที่กินอันนี้\nก็อร่อยเหมือนกัน!\nกระจก กระจกอยู่ที่ไหน!","เฮ้อ มิยาโกะช่างงดงามจริงๆ สินะ~","52","1"
"152","3","5","พุดดิ้งอายูมิ","เป็นพุดดิ้งที่คิดออกตอนขนมขายได้แบบไม่รู้ตัวน่ะสิ วิธีการทำก็จำไม่ค่อยได้... แต่คิดว่าน่าจะอร่อยแน่ๆ!","อื้ม อร่อยจริงๆ ด้วย\n...หืม? ที่อยู่ตรงโน้นคือหมอนั่นนี่\nเอ๊ะ? เหมือนร่างกายจะเข้าไปหาหมอนั่นเอง...","จ้อง...เอ่อ มิยาโกะทำอะไรอยู่เนี่ย มิยาโกะไม่ใช่สตอล์กเกอร์ สินะ!","53","0"
